darija,eng,darija_ar
3lach ghir chre7 liya 3lach,,علاش غير شرح لييا علاش
wa chtini m9essra fjihtek bchi 7aja,,وا شتيني مقسّرا فجيهتك بشي حاجا
dima mdayra lik l5ater,,ديما مدايرا ليك لخاتر
mteyba lik mabghiti,,متيبا ليك مابغيتي
m5lyak merta7,,مخلياك مرتاح
ana li kanch9a fdar m5lyak nta howa rajel li ghir ki5dem ou uji yerta7,,أنا لي كانشقا فدار مخلياك نتا هووا راجل لي غير كيخدم و وجي يرتاح
hadchi mn ghir l5edma li kan5dem ta ana,,هادشي من غير لخدما لي كانخدم تا أنا
ou wa5a l5elssa dialek gadda bach n5elssou kolchi glti liya nt9assmou lmasarif glt lik wa5a a sidi,,و واخا لخلسّا ديالك ڭادّا باش نخلسّو كولشي ڭلتي لييا نتقاسّمو لماساريف ڭلت ليك واخا أ سيدي
ma3emerni ma gelt lik la daba hadchi li nstahel,,ماعمرني ما ڭلت ليك لا دابا هادشي لي نستاهل
dima charya lik lcadowat,,ديما شاريا ليك لكادووات
dima mber3ak,,ديما مبرعاك
tilifoun li y5rej nmchi nchrih lik,,تيليفون لي يخرج نمشي نشريه ليك
sa3a lm5eyra nchriha lik,,ساعا لمخيرا نشريها ليك
ou nta ma3emrek mabre3tini ga3,,و نتا ماعمرك مابرعتيني ڭاع
glt lay7essen l3wan,,ڭلت لايحسّن لعوان
sde9ti kat5sser 3la mra 5ra,,سدقتي كاتخسّر علا مرا خرا
ou chkonahiya had lmra ma3refti t5oni ghir m3a 5ti,,و شكوناهييا هاد لمرا ماعرفتي تخوني غير معا ختي
ewa lah ya5od fik l7e9 had nhar nta wyaha,,إوا الله ياخود فيك لحق هاد نهار نتا وياها
dima kntou katbanou liya mafahmin walakin ma3emerni machekit fchi 7aja 5ayba,,ديما كنتو كاتبانو لييا مافاهمين والاكين ماعمرني ماشكيت فشي حاجا خايبا
sirto m3a 5ti mal9iti ghir hiya bin bnta dnya kamla,,سيرتو معا ختي مالقيتي غير هييا بين بنتا دنيا كاملا
ou ta hiya bent l7ram ma3emerni twe93tha mneha,,و تا هييا بنت لحرام ماعمرني توقعتها منها
khouya twil bezzaf,,خويا تويل بزّاف
khti 9ssira bezzaf,,ختي قسّيرا بزّاف
kan7chm nmchi ndwi m3a chi wa7d makan3rfouch,,كانحشم نمشي ندوي معا شي واحد ماكانعرفوش
khassk tweli za3m kter,,خاسّك تولي زاعم كتر
kat9tassed f lkhedma,,كاتقتاسّد ف لخدما
hder b l9yass,,هدر ب لقياسّ
7et l9r3a fo9 tabla,,حت لقرعا فوق تابلا
ana ghan7et l3cha,,أنا غانحت لعشا
makhasskch tb9a tkdeb,,ماخاسّكش تبقا تكدب
sir be3ed mni,,سير بعد مني
3tini b tissa3,,عتيني ب تيسّاع
mat9drch t3rf bach kat7ss,,ماتقدرش تعرف باش كاتحسّ
9assat bezzaf f had lfatra,,قاسّات بزّاف ف هاد لفاترا
lwerd fih ri7a zwina,,لورد فيه ريحا زوينا
w9ft nchri lwerd,,وقفت نشري لورد
moul lwerd dryef,,مول لورد دريف
mchit fr9t lwerd 3la nass,,مشيت فرقت لورد علا ناسّ
mchit chrit moujawharat,,مشيت شريت موجاوهارات
l9at rajlha jayb liha dheb plakior,,لقات راجلها جايب ليها دهب پلاكيور
weliti m3gaz bla 9yass,,وليتي معڭاز بلا قياسّ
nod t7rek chwia,,نود تحرك شويا
anbda mchrou3 jdid,,أنبدا مشروع جديد
laysehel lia f lmchrou3 diali,,لايسهل ليا ف لمشروع ديالي
tsd9ou 3lih b kourssi mouta7arik,,تسدقو عليه ب كورسّي موتاحاريك
bghit tkoun 3ndi dar 3la lb7r,,بغيت تكون عندي دار علا لبحر
makin 7ed tema,,ماكين حد تما
ch7al ou ana kande9 ta wa7d makijawb,,شحال و أنا كاندق تا واحد ماكيجاوب
thrss lia chrjm,,تهرسّ ليا شرجم
khass nmchi nchri jaj,,خاسّ نمشي نشري جاج
makanchrebch chrab,,ماكانشربش شراب
makankmich garo,,ماكانكميش ڭارو
wach weslek dkchi li sift lik ?,,واش وسلك دكشي لي سيفت ليك ?
3ndak itheress lia hadche f lbosta,,عنداك إتهرسّ ليا هادش ف لبوستا
anmchi nt9b wdnya,,أنمشي نتقب ودنيا
zedt jouj t9bat flwdn limnia,,زدت جوج تقبات فلودن ليمنيا
makhassch tkhrj mn dar lyouma,,ماخاسّش تخرج من دار ليوما
galou atkoun chi 3assifa,,ڭالو أتكون شي عاسّيفا
achmn 7ayawan tbghi tweli ?,,أشمن حاياوان تبغي تولي ?
makrehtch nkoun chi frkh,,ماكرهتش نكون شي فرخ
had tefa7 kbir ou 7lou,,هاد تفاح كبير و حلو
ch7al sghiwr had 7eb lmlouk,,شحال سغيور هاد حب لملوك
ghaytra chi zelzal f lhouceima,,غايترا شي زلزال ف لهوسيما
bnt 3mri kat9ra f lhouceima,,بنت عمري كاتقرا ف لهوسيما
chrit kora 7mra,,شريت كورا حمرا
lkora zer9a tfrg3at lia,,لكورا زرقا تفرڭعات ليا
sa7b khouya 3ard 3lina l3rssou,,ساحب خويا عارد علينا لعرسّو
l9a3a dial l3rss b3ida bezzaf,,لقاعا ديال لعرسّ بعيدا بزّاف
finma dkhol l chi blassa btassem ou goul salam,,فينما دخول ل شي بلاسّا بتاسّم و ڭول سالام
lbtissama sada9a,,لبتيسّاما ساداقا
9dha 9ed l3edssa,,قدها قد لعدسّا
ma3ndkch mnach tkhaf,,ماعندكش مناش تخاف
antl3 nghssl zrabi f ste7,,أنتلع نغسّل زرابي ف ستح
t9ada lia sabon,,تقادا ليا سابون
had ndader gha decor,,هاد ندادر غا دكور
had lmagana m9adya liha l7jra,,هاد لماڭانا مقاديا ليها لحجرا
had dyour koulhoum khrjat 3lihoum l humidite,,هاد ديور كولهوم خرجات عليهوم ل هوميديت
khass nchriw cableyat jdad,,خاسّ نشريو كابليات جداد
tra wahd l court circuit khatir,,ترا واهد ل كورت سيركويت خاتير
katned atnoud mdarba,,كاتند أتنود مداربا
bghit nmchi l korea,,بغيت نمشي ل كورا
fr3ou 3lina lbab,,فرعو علينا لباب
ma3ndich m3a l3ker,,ماعنديش معا لعكر
chfari ga3 ta7ou,,شفاري ڭاع تاحو
kayn idrab 9edam lbarlaman,,كاين إدراب قدام لبارلامان
jaw lbouliss fr9ou jou9a,,جاو لبوليسّ فرقو جوقا
anbdaw m3a seb3a dial l3chia,,أنبداو معا سبعا ديال لعشيا
koun flw9t,,كون فلوقت
ma3ndich m3a tnin,,ماعنديش معا تنين
kansb7 3yan mora la salle,,كانسبح عيان مورا لا سالّ
7wayjek gha mchettin,,حوايجك غا مشتّين
mab9a kiban lia walou,,مابقا كيبان ليا والو
chkoun ghayjm3 dar ?,,شكون غايجمع دار ?
chkoun aytyeb ?,,شكون أيتيب ?
chkoun ayghssel l ma3en ?,,شكون أيغسّل ل ماعن ?
chkoun ayseben l7wayej ?,,شكون أيسبن لحوايج ?
ki3jbni nchreb l7lib f sba7,,كيعجبني نشرب لحليب ف سباح
l7lib kitewel,,لحليب كيتول
achmn nhar 7naya ?,,أشمن نهار حنايا ?
lwe9t kitir yarbe salama,,لوقت كيتير يارب سالاما
gha ghanweslou ntackiw lkhdma,,غا غانوسلو نتاككيو لخدما
yallah yallah ntkafaw m3a hadche li 3ndna,,يالّاه يالّاه نتكافاو معا هادش لي عندنا
maymknch lik tfewet 3lik had lmounassab,,مايمكنش ليك تفوت عليك هاد لموناسّاب
koulchi kitsenak,,كولشي كيتسناك
chrit ghcha jdid l telephone,,شريت غشا جديد ل تلپهون
lghcha l9dim diali koulou t9t3,,لغشا لقديم ديالي كولو تقتع
had lbnt kant kat9ra m3aya f btida2i,,هاد لبنت كانت كاتقرا معايا ف بتيداإ
had lweld mn lcollege ou houa ki9ra m3aya,,هاد لولد من لكولّڭ و هوا كيقرا معايا
l3och fih lbayd,,لعوش فيه لبايد
wa7d cheffar bgha ychfr lina djaj,,واحد شفّار بغا يشفر لينا دجاج
bach tkoun mstyli khass tkhssr lflouss,,باش تكون مستيلي خاسّ تخسّر لفلوسّ
l7wayj welaw ghalyin,,لحوايج ولاو غاليين
ki3jbou ila9i slouka,,كيعجبو إلاقي سلوكا
had ljissr makmlouh ta rewnou tri9,,هاد لجيسّر ماكملوه تا رونو تريق
nayda l9rbala,,نايدا لقربالا
lmalik ayji idechen had lblassa,,لماليك أيجي إدشن هاد لبلاسّا
lklb dialna gris,,لكلب ديالنا ڭريس
lklba diali ki3jbha tkoul snadel,,لكلبا ديالي كيعجبها تكول سنادل
chnou ki3jbek dir f fassl lberd ?,,شنو كيعجبك دير ف فاسّل لبرد ?
chnou ki3jbek dir f fassl seyf ?,,شنو كيعجبك دير ف فاسّل سيف ?
tbarkllah 3lik dima flwe9t,,تباركلّاه عليك ديما فلوقت
3mrek t3etelti 3la chi wa7d ?,,عمرك تعتلتي علا شي واحد ?
fchi bouldan ma5assekch t3etel 3la rendevouat,,فشي بولدان ماخاسّكش تعتل علا رندڤوات
b9a diye3 l7ajra rah mkele5 maghadich yfhem,,بقا دييع لحاجرا راه مكلخ ماغاديش يفهم
sme3 hderti msian ma3emrek ma5atmchi b3id ila b9iti me3gaz,,سمع هدرتي مسيان ماعمرك ماخاتمشي بعيد إلا بقيتي معڭاز
nod 5dem 3la 3erdek cheft ta cheft walakin m3gaz b7alek la mabanch liya,,نود خدم علا عردك شفت تا شفت والاكين معڭاز بحالك لا مابانش لييا
wa7ed lkelb mn gbila ou howa kaychemchem liya f7wayji,,واحد لكلب من ڭبيلا و هووا كايشمشم لييا فحوايجي
sm3t bi ana lmadrassa 5aytbdel fiha lmodir,,سمعت بي أنا لمادراسّا خايتبدل فيها لمودير
tle3 ltobiss d5ya ra 5aydouz,,تلع لتوبيسّ دخيا را خايدوز
ma5anezlou talma7ata jaya,,ماخانزلو تالماحاتا جايا
matb9ach tslet mn lmadrassa,,ماتبقاش تسلت من لمادراسّا
lbess mzian ra kayn lberd,,لبسّ مزيان را كاين لبرد
do9 lmakla li swebtha lghda ra bnina,,دوق لماكلا لي سوبتها لغدا را بنينا
chrit bezzaf dial lbrat,,شريت بزّاف ديال لبرات
bi3 liya had lmanettat,,بيع لييا هاد لمانتّات
b9it kan3oum nhar kamel fla piscine,,بقيت كانعوم نهار كامل فلا پيسسين
tbronzit kter men l9yass,,تبرونزيت كتر من لقياسّ
jelda diali t7ergat,,جلدا ديالي تحرڭات
wa5a lwe9t kamel ou ana te7t lparasol walakin tbronzit bezzaf,,واخا لوقت كامل و أنا تحت لپاراسول والاكين تبرونزيت بزّاف
tawit m3a sa7bi bach nbi3 lih wa7ed tilifoune,,تاويت معا ساحبي باش نبيع ليه واحد تيليفون
koun dki f5demtek bach matse5se5ch,,كون دكي فخدمتك باش ماتسخسخش
lgarou kay9tel,,لڭارو كايقتل
nisba kbira dial lcancer dial riya sbabha lgarou,,نيسبا كبيرا ديال لكانسر ديال رييا سبابها لڭارو
nisba kbira dial lcancer dial prostate sbabha lgarou,,نيسبا كبيرا ديال لكانسر ديال پروستات سبابها لڭارو
nisba kbira dial lcancer dial 9erjouta sbabha lgarou,,نيسبا كبيرا ديال لكانسر ديال قرجوتا سبابها لڭارو
nisba kbira dial lcancer dial lme3da sbabha lgarou,,نيسبا كبيرا ديال لكانسر ديال لمعدا سبابها لڭارو
ou zid 3la hadchi jib likikoun 5awi nass makil9awch bach ydawi ryoushom,,و زيد علا هادشي جيب ليكيكون خاوي ناسّ ماكيلقاوش باش يداوي ريوسهوم
parasol kidergna 3la chemch,,پاراسول كيدرڭنا علا شمش
parasol mohim flb7er,,پاراسول موهيم فلبحر
lb7er 3mer bnass li kidiw m3ahom lbotat ou dela3,,لبحر عمر بناسّ لي كيديو معاهوم لبوتات و دلاع
mora makisaliw nass flb7er ki3emrouh zbel,,مورا ماكيساليو ناسّ فلبحر كيعمروه زبل
t5aw lgardianat fsayf,,تخاو لڭارديانات فسايف
wliti 5assek t5eless mizaniya dial lflouss 3la lgardianat s7ab lkrasa ou parasolat flb7er,,وليتي خاسّك تخلسّ ميزانييا ديال لفلوسّ علا لڭارديانات سحاب لكراسا و پاراسولات فلبحر
lb7er wla 3amer makatl9ach fin t7et parasol dialek,,لبحر ولا عامر ماكاتلقاش فين تحت پاراسول ديالك
nass mam2edbinch kadouz men 7dahom ou makislem ga3,,ناسّ مامءدبينش كادوز من حداهوم و ماكيسلم ڭاع
mli tselef chi wa7ed wet9ou lcredit,,ملي تسلف شي واحد وتقو لكرديت
matb9ach dreb 5tek ra l7em 5tek de5ya kayzrag,,ماتبقاش درب ختك را لحم ختك دخيا كايزراڭ
matb9ach dreb 3echranek chi nhar 5atndem tsde9 mwe3et chi wa7ed,,ماتبقاش درب عشرانك شي نهار خاتندم تسدق موعت شي واحد
matb9ach dreb 3echranek chi nhar 5atndem tsde9 chi wa7ed mnedmek,,ماتبقاش درب عشرانك شي نهار خاتندم تسدق شي واحد مندمك
b9a d7ek fla5ar dial l3am ntfahmou,,بقا دحك فلاخار ديال لعام نتفاهمو
3it men l5edma safi lachit,,عيت من لخدما سافي لاشيت
jab liya wa7d lacdo zwiwen 3la 9edou,,جاب لييا واحد لاكدو زويون علا قدو
ma5aykounch 5aser 3la lcado bezzaf,,ماخايكونش خاسر علا لكادو بزّاف
galiya weld 5alti njib lih wa7ed manetta men 3end sa7bou,,ڭالييا ولد خالتي نجيب ليه واحد مانتّا من عند ساحبو
ched m3ak had lkora nef5ouha,,شد معاك هاد لكورا نفخوها
tfechat lkora 5assha t9sa7,,تفشات لكورا خاسّها تقساح
ila b9at lkora mfchoucha 5atfech lina rjlina,,إلا بقات لكورا مفشوشا خاتفش لينا رجلينا
3yet liya wa7ed deri sa7bi had sinin madwina,,عيت لييا واحد دري ساحبي هاد سينين مادوينا
3ytat lia walida 3elmatni blmout dial lwalid,,عيتات ليا واليدا علماتني بلموت ديال لواليد
t2etert simana ou ana knbki,,تءترت سيمانا و أنا كنبكي
m3a sma3t l5bar chdit 2ewel ri7la lme5rib,,معا سماعت لخبار شديت ءول ريحلا لمخريب
ma3reft tach7al 5ssert 3lih,,ماعرفت تاشحال خسّرت عليه
mouda ou ana mkta2eb,,مودا و أنا مكتاءب
mchina dfenah,,مشينا دفناه
wa 7ala bach d5el lme9bara m3a cheta kolha kant 5ayss,,وا حالا باش دخل لمقبارا معا شتا كولها كانت خايسّ
kan 5assni wa7ed sa7bi ndwi m3ah bach ywejed lina l9ber men be3d,,كان خاسّني واحد ساحبي ندوي معاه باش يوجد لينا لقبر من بعد
sde9 l9ber kbir tbarklah ou zwin,,سدق لقبر كبير تباركلاه و زوين
bach nbniw l9ber sta3melna wa7ed l7jer s7i7 sfer,,باش نبنيو لقبر ستاعملنا واحد لحجر سحيح سفر
mli jit lme5rib l9it l3a2ila kolha katbki m3a lmout,,ملي جيت لمخريب لقيت لعاإلا كولها كاتبكي معا لموت
baz lwalida howa li kan mwenesha,,باز لواليدا هووا لي كان مونسها
ta 5ti jat nefss nhar m3aya,,تا ختي جات نفسّ نهار معايا
ana jit men franssa,,أنا جيت من فرانسّا
walakin 5ti jat men sbenya,,والاكين ختي جات من سبنيا
li 3sebni homa nass flmout li kib9aw chadin lhadra ou kide7ko,,لي عسبني هوما ناسّ فلموت لي كيبقاو شادين لهادرا و كيدحكو
kant yamat s3iba,,كانت يامات سعيبا
derna l3cha flil ou jaw bezzaf dial nass,,درنا لعشا فليل و جاو بزّاف ديال ناسّ
ana ma9dertch nakoul fl3cha,,أنا ماقدرتش ناكول فلعشا
mora chi tlata dial simanat rje3t lfranssa 3la 9bel l5edma,,مورا شي تلاتا ديال سيمانات رجعت لفرانسّا علا قبل لخدما
b9it mdayr m3a wa7ed sa7bi bavh ywejed l9ber ou ysewrou liya,,بقيت مداير معا واحد ساحبي باڤه يوجد لقبر و يسورو لييا
ou dert m3ah yb9a ydi lwalida kolma b5at lme9bara,,و درت معاه يبقا يدي لواليدا كولما بخات لمقبارا
bda l7sad dial lgem7,,بدا لحساد ديال لڭمح
bda t7in dial zitoun,,بدا تحين ديال زيتون
5assna ntel3ou ndiw chi reb3in itro dial zit,,خاسّنا نتلعو نديو شي ربعين إترو ديال زيت
3endak ra kayna jerra fhad jiha mn lb7er,,عنداك را كاينا جرّا فهاد جيها من لبحر
3te9 3te9 rani kan5re9,,عتق عتق راني كانخرق
7awel 3la rssek daba ra 5ssek matmechach bezzaf,,حاول علا رسّك دابا را خسّك ماتمشاش بزّاف
daba mli nta mrid bl9elb matb9ach tjri,,دابا ملي نتا مريد بلقلب ماتبقاش تجري
matb9ach the dkchi t9il 3la dehrek,,ماتبقاش ته دكشي تقيل علا دهرك
jreb t3iyet lsa7bek mat3ref tkoun 3endou chi dar nkriwha,,جرب تعييت لساحبك ماتعرف تكون عندو شي دار نكريوها
be3na darna bach n9riw weldna berra,,بعنا دارنا باش نقريو ولدنا برّا
kenna bdarna fsmitna daba wlina fdar lkra,,كنّا بدارنا فسميتنا دابا ولينا فدار لكرا
ana bghit weldi ghir yedi lwra9 dial franssa,,أنا بغيت ولدي غير يدي لوراق ديال فرانسّا
ana bghit weldi ghir yedi lwra9 dial sbenya,,أنا بغيت ولدي غير يدي لوراق ديال سبنيا
ana bghit weldi ghir yedi lwra9 dial almanya,,أنا بغيت ولدي غير يدي لوراق ديال ألمانيا
ana bghit weldi ghir yedi lwra9 dial talyan,,أنا بغيت ولدي غير يدي لوراق ديال تاليان
tfkerti hadak nhar mli s9et ou knt 5ayf mangoulha lwalida,,تفكرتي هاداك نهار ملي سقت و كنت خايف مانڭولها لواليدا
mchit lwa7ed lmo5ayam walakin ma3jebnich,,مشيت لواحد لموخايام والاكين ماعجبنيش
salit mn l5edma 5anmchi nerta7,,ساليت من لخدما خانمشي نرتاح
9ate3 ga3 lmarkat li kay5edmou drari s5ar,,قاتع ڭاع لماركات لي كايخدمو دراري سخار
9ate3 ga3 lmarkat li kaychej3ou fchawad,,قاتع ڭاع لماركات لي كايشجعو فشاواد
s7our ra kayn,,سحور را كاين
l3eyn kayna ghir lay7fedna,,لعين كاينا غير لايحفدنا
wa daba t5yel koun mchina fhadak lya5t koun ra 7na 3end lah,,وا دابا تخيل كون مشينا فهاداك لياخت كون را حنا عند الله
9ra ou t3elem msian ou maress chwiya ou men be3d dir dkchi dialek,,قرا و تعلم مسيان و مارسّ شوييا و من بعد دير دكشي ديالك
5assek t5dem lrassek matb9ach tabe3 lchi wa7ed,,خاسّك تخدم لراسّك ماتبقاش تابع لشي واحد
tsena chwiya rjliya matb9ach derni ou n5rej m3ak,,تسنا شوييا رجلييا ماتبقاش درني و نخرج معاك
yallah ntserklou bpikala,,يالّاه نتسركلو بپيكالا
zadou 3liya flfactoura dial lma ou do 7it t3etelt,,زادو علييا فلفاكتورا ديال لما و دو حيت تعتلت
w9e3 liya wa7ed lmochkil m3a lpatron,,وقع لييا واحد لموشكيل معا لپاترون
t3ellem mn l2a5lat dialek,,تعلّم من لأخلات ديالك
bdel tari9a li kat5dem biha,,بدل تاريقا لي كاتخدم بيها
makatchoufch rassek m3etel ou zayd baghi t9ad,,ماكاتشوفش راسّك معتل و زايد باغي تقاد
derdeb yallah serbina,,دردب يالّاه سربينا
rbe7ni sa7bi fcarta,,ربحني ساحبي فكارتا
matb9ach tbsbe5 flwa7ed,,ماتبقاش تبسبخ فلواحد
li jatek goulha matkdebch,,لي جاتك ڭولها ماتكدبش
dima ka ngoulek sara7a ra7a,,ديما كا نڭولك ساراحا راحا
9blatni hadik lmdrassa li mn dima knt baghiha,,قبلاتني هاديك لمدراسّا لي من ديما كنت باغيها
walakin jatni l9raya s3iba ou ana n5rej mn hadik lmadrassa,,والاكين جاتني لقرايا سعيبا و أنا نخرج من هاديك لمادراسّا
fla5ar dial l3am darou lina lmadrassa wa7ed l7efla kbira,,فلاخار ديال لعام دارو لينا لمادراسّا واحد لحفلا كبيرا
had l7efla 7edrou fiha ghir l2aba2 dial tlamed,,هاد لحفلا حدرو فيها غير لأباء ديال تلامد
bnit wa7ed dar fl3roubiya,,بنيت واحد دار فلعروبييا
5tar fin 5atbni la piscine,,ختار فين خاتبني لا پيسسين
ra makaynach blassa la piscine,,را ماكايناش بلاسّا لا پيسسين
nchet asa7bi matb9ach ghir mkta2eb,,نشت أساحبي ماتبقاش غير مكتاءب
5ir 2ezma ou ghadi douz,,خير ءزما و غادي دوز
5ssert wa7ed t5atira,,خسّرت واحد تخاتيرا
mchat liya fwa7ed t5atira 3echrin derham,,مشات لييا فواحد تخاتيرا عشرين درهام
a5ir mra nt5ater f7yati,,أخير مرا نتخاتر فحياتي
sir dreb lik dewra 7da lb7er,,سير درب ليك دورا حدا لبحر
5anmchi nt5eda blpaela,,خانمشي نتخدا بلپالا
kbberti lwlad msian tbarklah,,كبّرتي لولاد مسيان تباركلاه
rbiti wladek a7ssen trebya,,ربيتي ولادك أحسّن تربيا
sme3ni msian ra ghadi tmchi b3id inchallah,,سمعني مسيان را غادي تمشي بعيد إنشالّاه
b9a ghir merdi ou lah ghadi ysehel 3lik,,بقا غير مردي و الله غادي يسهل عليك
chjer li 5resstou fjerda d5ya tle3,,شجر لي خرسّتو فجردا دخيا تلع
lbare7 5wtat 3liya lwalida 7it herrest wa7ed lvase,,لبارح خوتات علييا لواليدا حيت هرّست واحد لڤاس
sir zour 5altek flme9bara,,سير زور خالتك فلمقبارا
wa safi ta nta rak 3aref rassek 5alet baraka mn t9abi7,,وا سافي تا نتا راك عارف راسّك خالت باراكا من تقابيح
chhjje3 fre9tek flmsiana ou lmerra,,شهجّع فرقتك فلمسيانا و لمرّا
7der ga3 l7issass madiye3 ta we7da,,حدر ڭاع لحيسّاسّ مادييع تا وحدا
9sse7 triytek m3a wladek,,قسّح ترييتك معا ولادك
wa7ed rajel mskin hadi 3am ou howa kay3ani m3a saratan dial prostate,,واحد راجل مسكين هادي عام و هووا كايعاني معا ساراتان ديال پروستات
wa7ed lmra mskina hadi 3am ou howa kat3ani m3a saratan dial lbezoula,,واحد لمرا مسكينا هادي عام و هووا كاتعاني معا ساراتان ديال لبزولا
3bber m3ak had lbaliza inchallah matkounch fayta l7ed,,عبّر معاك هاد لباليزا إنشالّاه ماتكونش فايتا لحد
9ra m3ak had ness fih l9awanin li 5assna nteb3ouhom fhad lblad,,قرا معاك هاد نسّ فيه لقاوانين لي خاسّنا نتبعوهوم فهاد لبلاد
werrek 3la had lbotona 5at5rej lik lwer9a li 5assak,,ورّك علا هاد لبوتونا خاتخرج ليك لورقا لي خاسّاك
ba9a 5assak ghir chadat sekna ou hanta 5atdfe3 la kart,,باقا خاسّاك غير شادات سكنا و هانتا خاتدفع لا كارت
wslat biya denya l7ed,,وسلات بييا دنيا لحد
5assek ghir l5olo9 ou hanta 5atdfe3 lwra9i li baghi,,خاسّك غير لخولوق و هانتا خاتدفع لوراقي لي باغي
ra men gbila ou galess kisoni tilifoun sir jaweb,,را من ڭبيلا و ڭالسّ كيسوني تيليفون سير جاوب
matketerch fl7wayj dial sfer,,ماتكترش فلحوايج ديال سفر
3it mandwi m3ak walakin rak makatsme3ch,,عيت ماندوي معاك والاكين راك ماكاتسمعش
te9t fwa7ed dri ou 3titou floussi walakin masde9ch 5derni,,تقت فواحد دري و عتيتو فلوسّي والاكين ماسدقش خدرني
hadi mouda ou ana kan5tet lwa7ed safar lchamal,,هادي مودا و أنا كانختت لواحد سافار لشامال
mer7ba bikom dar darkom,,مرحبا بيكوم دار داركوم
r7eb bdyaf,,رحب بدياف
jedati dewrat m3aya ou 9semt lflouss m3a 5ti,,جداتي دورات معايا و قسمت لفلوسّ معا ختي
mli d5el 3end lpatron matstressach bchwiya 3lik,,ملي دخل عند لپاترون ماتسترسّاش بشوييا عليك
9le3 ch7al 5ay3tini lpatron ila 5demt 3endou,,قلع شحال خايعتيني لپاترون إلا خدمت عندو
m3a de5la lpatron 5ay3tini a7ssen 5lass fcharika,,معا دخلا لپاترون خايعتيني أحسّن خلاسّ فشاريكا
5ebit bezzaf l7wayj 7it 5ayjiw drari s5ar,,خبيت بزّاف لحوايج حيت خايجيو دراري سخار
mli yde5lou 3edna l5otab de7kou matb9awch ghir saktin,,ملي يدخلو عدنا لخوتاب دحكو ماتبقاوش غير ساكتين
matsewtich 3lih ra ghir ghadi ynseb 3likom,,ماتسوتيش عليه را غير غادي ينسب عليكوم
chak fwa7ed deri,,شاك فواحد دري
5aykoun howa li da liya floussi,,خايكون هووا لي دا لييا فلوسّي
hana 5an3awed lik ou koun 3adel,,هانا خانعاود ليك و كون عادل
hanta l9adiya ou 7kem nta,,هانتا لقادييا و حكم نتا
ch7al mese5 asa7bi kat3oum mra fch7al,,شحال مسخ أساحبي كاتعوم مرا فشحال
3oud dima t5ssel wejhek,,عود ديما تخسّل وجهك
l3a2ila kolha 5atjme3 fhad lmonasaba,,لعاإلا كولها خاتجمع فهاد لموناسابا
b9it na3ess taweden lme5reb,,بقيت ناعسّ تاودن لمخرب
