darija,eng,darija_ar
3la 9bal lmslha dyal kolchi,,علا قبال لمسلها ديال كولشي
maghdich t3ta9 rsak mni,,ماغديش تعتاق رساك مني
ila maknch lyoma ikon ghda,,إلا ماكنش ليوما إكون غدا
chrah liya achno kyan,,شراه لييا أشنو كيان
mawf9a 3la l3rad dyalk,,ماوفقا علا لعراد ديالك
lh9i9a knt kdba kbira,,لهقيقا كنت كدبا كبيرا
3lach kadkhal fzwaj dyali onta b3id 3lik,,علاش كادخال فزواج ديالي أُنتا بعيد عليك
ljnin dyalk nta mach dyali,,لجنين ديالك نتا ماش ديالي
3lach ghanbghi nw9f zwaj dyalk,,علاش غانبغي نوقف زواج ديالك
ana machi hwa dak lmskin,,أنا ماشي هوا داك لمسكين
kan mkhdo3 blhnan dyal bl3ani,,كان مخدوع بلهنان ديال بلعاني
mab9itch mhtaj liha bmra,,مابقيتش مهتاج ليها بمرا
mkayan fra9 bnha obin ayi wahd fhad dar,,مكايان فراق بنها أُبين أيي واهد فهاد دار
kaykhbi mch3iro okykdab,,كايخبي مشعيرو أُكيكداب
mknach chi haja tkhl3ani ktar mn char dyalk,,مكناش شي حاجة تخلعاني كتار من شار ديالك
khali 3ink 3liha mzyan,,خالي عينك عليها مزيان
bsbak nta hdaxi kolchi li kaywa93,,بسباك نتا هداشي كولشي لي كايواقع
fin ghadi btaksi,,فين غادي بتاكسي
hna jit bhal kol lila,,هنا جيت بهال كول ليلا
nta li 3a9bti wldak hit chfna m3a b3dytna,,نتا لي عاقبتي ولداك هيت شفنا معا بعديتنا
3a9bto 3la 9bal wldna ana wyak,,عاقبتو علا قبال ولدنا أنا وياك
kathsab wladk 3la 9bal wldna,,كاتهساب ولادك علا قبال ولدنا
knti ktfahmi m3a baba,,كنتي كتفاهمي معا بابا
lhbiba dyalk yalh mchat ghir db chwiya,,لهبيبا ديالك ياله مشات غير دب شوييا
kan kymnak f9ryto,,كان كيمناك فقريتو
ma3rfat ta dazt 3am t9riban,,ماعرفات تا دازت عام تقريبان
hydi chi vdyoyat bach ikhfaf,,هيدي شي ڤديويات باش إخفاف
kangol mal tielephne ta9il ziigh stokage,,كانڭول مال تيلپهن تاقيل زيّغ ستوكاڭ
nta swaltich ga3,,نتا سوالتيش ڭاع
rani sft lik,,راني سفت ليك
rah tformta telephone,,راه تفورمتا تلپهون
rah sft lik nta li majwabtich,,راه سفت ليك نتا لي ماجوابتيش
wach ba9i nta maghtmchich,,واش باقي نتا ماغتمشيش
rah tbloka,,راه تبلوكا
ghadi nhar tnin,,غادي نهار تنين
safi jm3a nji,,سافي جمعا نجي
db wach katflyi yak glti liya lraba3,,دب واش كاتفليي ياك ڭلتي لييا لراباع
glt lik lrba3 ms kan telephoni 3mar,,ڭلت ليك لرباع مس كان تلپهوني عمار
ba9i kntsna tsift lya,,باقي كنتسنا تسيفت ليا
safi mdrtch bhsab lmchya,,سافي مدرتش بهساب لمشيا
safi nji nhar lhad onglas m3ak tal tnin,,سافي نجي نهار لهاد أُنڭلاس معاك تال تنين
tsna nsli onhdro,,تسنا نسلي أُنهدرو
3ndak tsad lwtsap,,عنداك تساد لوتساپ
ewa fin chdaha,,إوا فين شداها
b9a dwi bjahad,,بقا دوي بجاهاد
ana fjdida wach ghtji ghda,,أنا فجديدا واش غتجي غدا
safi sir sbah bakri,,سافي سير سباه باكري
m3mrni jit,,معمرني جيت
wach hwa kaymchi lmhta dirikt,,واش هوا كايمشي لمهتا ديريكت
lmochkil khsar liya telephone blil,,لموشكيل خسار لييا تلپهون بليل
ila mabghitich tji nmchi bhali,,إلا مابغيتيش تجي نمشي بهالي
wach darkom fjidida,,واش داركوم فجيديدا
raki 3rfa z3ma,,راكي عرفا زعما
nsit 3id lmilad dyali,,نسيت عيد لميلاد ديالي
kon msfti misage maghanhdroch,,كون مسفتي ميساڭ ماغانهدروش
malk khafti tjib lkadou,,مالك خافتي تجيب لكادو
htal db mli gltha,,هتال دب ملي ڭلتها
mnin ktfham ghir gol liya,,منين كتفهام غير ڭول لييا
3lach ghankhaf,,علاش غانخاف
dokhli lfaysbok ght3rfi,,دوخلي لفايسبوك غتعرفي
aji b3da nti tkoni katkhonini,,أجي بعدا نتي تكوني كاتخونيني
3ndak tkoni mshba,,عنداك تكوني مسهبا
mali ana kanban lik kankhonak ola,,مالي أنا كانبان ليك كانخوناك أُلا
mamsliyach m3amn dwya db,,مامسليياش معامن دويا دب
m3rftch lkar m3yach kymchi,,معرفتش لكار معياش كيمشي
khaft nhbat oml9ach fach nji,,خافت نهبات أُملقاش فاش نجي
nti aslan mbghach taji,,نتي أسلان مبغاش تاجي
db hdo homa lf3yal,,دب هدو هوما لفعيال
chkon m3ak 3lach makdwich,,شكون معاك علاش ماكدويش
knt dyar ltelephone silons msm3toch,,كنت ديار لتلپهون سيلونس مسمعتوش
kidwazti lmtihan mzyan,,كيدوازتي لمتيهان مزيان
nhar kbir hda mli swalti fina,,نهار كبير هدا ملي سوالتي فينا
walti katkhsri 3liya ghir cv 3lik,,والتي كاتخسري علييا غير كڤ عليك
tkaysi 3liya rah tsakti liya l9lab,,تكايسي علييا راه تساكتي لييا لقلاب
ach had dhika yarbi,,أش هاد دهيكا ياربي
s3dati chaft had dhika 9bal mn3as,,سعداتي شافت هاد دهيكا قبال منعاس
hadchi omzal msm3tha,,هادشي أُمزال مسمعتها
kon sm3tha ghadi nmout,,كون سمعتها غادي نموت
knsm3 soutak kndoub,,كنسمع سوتاك كندوب
bl3aks knsft lik misage omakatjawabch,,بلعاكس كنسفت ليك ميساڭ أُماكاتجاوابش
bach mtgolch hda bgha ghir idwaz lwa9t,,باش متڭولش هدا بغا غير إدواز لواقت
ghankhlik trtahi hit rhtak kathmni,,غانخليك ترتاهي هيت رهتاك كاتهمني
ila mbaghitich dwi m3ya golha liya nb3ad,,إلا مباغيتيش دوي معيا ڭولها لييا نبعاد
lah idwmha 3lik ta tchof wlidat wlidatk,,الله إدومها عليك تا تشوف وليدات وليداتك
ana li khsni ngolik dzoli,,أنا لي خسني نڭوليك دزولي
ana li kanbraztak 3la 9raytak,,أنا لي كانبرازتاك علا قرايتاك
mamwlfkach tghabri,,مامولفكاش تغابري
sbah lward olysmin,,سباه لوارد أُليسمين
wlkin m9bola mnk zin dyalk,,ولكين مقبولا منك زين ديالك
it3sab 3dok oli maybghikach,,إتعساب عدوك أُلي مايبغيكاش
lach katlmhi tani,,لاش كاتلمهي تاني
snank dyra lihom libag,,سنانك ديرا ليهوم ليباڭ
ha ana jaya bzrba,,ها أنا جايا بزربا
jm3i bitak mzyan,,جمعي بيتاك مزيان
jat m3ak kaswat l3rosa,,جات معاك كاسوات لعروسا
mkanbghich nhrjak sarha,,مكانبغيش نهرجاك سارها
w93at wahd l3jaj khyba had lyam,,وقعات واهد لعجاج خيبا هاد ليام
rsak mrtabin fih l2afkar,,رساك مرتابين فيه لأفكار
ana 3jbni rasi hka,,أنا عجبني راسي هكا
nti silibatir,,نتي سيليباتير
dik jnbla mlha,,ديك جنبلا ملها
mn nitak kt3chyi bsrdil,,من نيتاك كتعشيي بسرديل
lkhtam dyalk ghzal,,لختام ديالك غزال
ana flhnot,,أنا فلهنوت
ana jya daba ftri9,,أنا جيا دابا فتريق
imta nwi nmchwo lih,,إمتا نوي نمشوو ليه
lasal zwin,,لاسال زوين
wlkin ma3ndich lwa9t lih,,ولكين ماعنديش لواقت ليه
hyadi dok dfar,,هيادي دوك دفار
nti aslan lf3a grtita,,نتي أسلان لفعا ڭرتيتا
ana ghngolik lh9i9a li machftich b3ink,,أنا غنڭوليك لهقيقا لي ماشفتيش بعينك
waldi howa li ghaydi kolchi,,والدي هووا لي غايدي كولشي
3lach ghyahod kyt3dno m3la filstin,,علاش غياهود كيتعدنو معلا فيلستين
dwala islmya,,دوالا إسلميا
bkol roh ryadya,,بكول روه رياديا
nti fik sam l9ta3,,نتي فيك سام لقتاع
achno kay3ni daba hadchi,,أشنو كايعني دابا هادشي
tklmi lmamak,,تكلمي لماماك
ana ghn3as wahd n3sa zwina,,أنا غنعاس واهد نعسا زوينا
dak l2on mch3cha3,,داك لأن مشعشاع
lmkhda dyalk gadiha,,لمخدا ديالك ڭاديها
3nih zrwalin,,عنيه زروالين
lmot 3lina ha9,,لموت علينا هاق
mat t9riban kolchi fiflstin,,مات تقريبان كولشي فيفلستين
hyatk 3ychha mzyan,,هياتك عيشها مزيان
malk 3la had lhdra db,,مالك علا هاد لهدرا دب
ana ghanjma3 lflos on9sad darkom,,أنا غانجماع لفلوس أُنقساد داركوم
ana kantsnakbfrigh sabr,,أنا كانتسناكبفريغ سابر
ch3rak mj3kak,,شعراك مجعكاك
malk ktjri yak awdi labas,,مالك كتجري ياك أودي لاباس
kanmot bn3as,,كانموت بنعاس
ktn3si bhwyijak,,كتنعسي بهوييجاك
dak lkhtam dyal lmaghyaj kayhm9ni,,داك لختام ديال لماغياج كايهمقني
nsdo lbal yak,,نسدو لبال ياك
had lbrad mnin ja bslma,,هاد لبراد منين جا بسلما
3ndkom btata dyal lhalowa ola la,,عندكوم بتاتا ديال لحالووا أُلا لا
had chi fat l9yas,,هاد شي فات لقياس
3mrak tjrahti om9drtich tnsa,,عمراك تجراهتي أُمقدرتيش تنسا
3mar chi wahd w3dak omwfach blwa3d,,عمار شي واهد وعداك أُموفاش بلواعد
li bgha lm39ol maghdich ikhlik,,لي بغا لمعقول ماغديش إخليك
n9ach chkon kysr3o,,نقاش شكون كيسرعو
kathra9 3la lkbda dylha,,كاتهراق علا لكبدا ديلها
lah ih9a9 lina li kantmnwo,,الله إهقاق لينا لي كانتمنوو
khali lhbib fink,,خالي لهبيب فينك
chhal f3mro daba,,شهال فعمرو دابا
trab dylna ky9char 3ibadlaah,,تراب ديلنا كيقشار عيبادلاه
makhlanich wakha tsbabt lih bzaf,,ماخلانيش واخا تسبابت ليه بزاف
roh rydya,,روه ريديا
hacha ikono hadok bachar,,هاشا إكونو هادوك باشار
chno ghaythml lms2olya daba,,شنو غايتهمل لمسأليا دابا
drna fiha dyaf,,درنا فيها دياف
bghawo ihtlo ghaza hda hwa sbab,,بغاوو إهتلو غازا هدا هوا سباب
hyatk kolha kdob mhchmtich,,هياتك كولها كدوب مهشمتيش
wach hado mzal na3sin,,واش هادو مزال ناعسين
rditi din li 3lik,,رديتي دين لي عليك
kt2man 3la hyatk ola la,,كتءمان علا هياتك أُلا لا
dak l39al dyalk,,داك لعقال ديالك
katstfad chi haja,,كاتستفاد شي حاجة
kayn man9diw,,كاين مانقديو
lkola st3mltiha,,لكولا ستعملتيها
thnti man dak rajl,,تهنتي مان داك راجل
ch7al ldok lkartablat,,شحال لدوك لكارتابلات
javil kaydrak fidak,,جاڤيل كايدراك فيداك
tmta3 mahdak ba9i sghir,,تمتاع ماهداك باقي سغير
sda9 sada9a mstora,,سداق ساداقا مستورا
yak mahrsti télèphonak,,ياك ماهرستي تéلèپهوناك
3tini chwiya dyal zri3a,,عتيني شوييا ديال زريعا
lm9as dyal dfar kayn,,لمقاس ديال دفار كاين
kanchkar ms hit rbatni ahsan trbiya,,كانشكار مس هيت رباتني أهسان تربييا
makanbghich char lnas,,ماكانبغيش شار لناس
dakchi li kanbghi lrasi nbghih lghiri,,داكشي لي كانبغي لراسي نبغيه لغيري
kanchkrha 3la t3ab dyalha,,كانشكرها علا تعاب ديالها
ila bghitini dakchi li bghit,,إلا بغيتيني داكشي لي بغيت
mabghitinich ma3ndi mandir lik,,مابغيتينيش ماعندي ماندير ليك
khwi rsak man dok lw3od lkhawyin,,خوي رساك مان دوك لوعود لخاويين
ana mjhltalx,,أنا مجهلتالش
ghatwhchni kif ma kantwhchak,,غاتوهشني كيف ما كانتوهشاك
htram lyam li jm3tna,,هترام ليام لي جمعتنا
khsak tkon b2akhlak 3aliya,,خساك تكون بأخلاك عالييا
thmal lham dyal l9rya dyalk bohdak,,تهمال لهام ديال لقريا ديالك بوهداك
3ndak lmktab lkhas biik,,عنداك لمكتاب لخاس بيّك
hadok l3l9at zwinin,,هادوك لعلقات زوينين
wach drto l7anot flgraj,,واش درتو لحانوت فلڭراج
chri liya lgliya,,شري لييا لڭلييا
mat9lalch man l9odra dyalk,,ماتقلالش مان لقودرا ديالك
saybti cvi ola mzal,,سايبتي كڤي أُلا مزال
sira datya dyalk,,سيرا داتيا ديالك
ljnsiya dyalk,,لجنسييا ديالك
wa9ft l7afila bin fas omrrakch,,واقفت لحافيلا بين فاس أُمرّاكش
mchat l7afila bsor3a,,مشات لحافيلا بسورعا
glsat hda l3alama,,ڭلسات هدا لعالاما
rj3na man safar,,رجعنا مان سافار
nchri chi haja tnf3ni,,نشري شي حاجة تنفعني
ofwa9t lhaja thmar liya wjhi,,أُفواقت لحاجة تهمار لييا وجهي
dak nhar hda l3lma,,داك نهار هدا لعلما
3zaz 3liya drari sghar,,عزاز علييا دراري سغار
wsalt 3ndhom ta nkhraj,,وسالت عندهوم تا نخراج
matlbsich chi lon mch3ch3,,ماتلبسيش شي لون مشعشع
maglstich lyoma ga3,,ماڭلستيش ليوما ڭاع
khsona lhwayj dyal chta,,خسونا لحوايج ديال شتا
dir liya motba3a,,دير لييا موتباعا
ana mtdyna wahd chwiya,,أنا متدينا واهد شوييا
nrj3o 3la chkal mjmo3at,,نرجعو علا شكال مجموعات
hyatk t9adat,,هياتك تقادات
ha nta wliti bikhir,,ها نتا وليتي بيخير
kayt3la9 l2amr blmo3dal,,كايتعلاق لأمر بلموعدال
ktbi lkomontir ikon mzyan,,كتبي لكومونتير إكون مزيان
nshi li chfitih khraj trii9,,نسهي لي شفيتيه خراج تريّق
dakchi ghir flwra9 osafi,,داكشي غير فلوراق أُسافي
nti hadik ola chi whda khra,,نتي هاديك أُلا شي وهدا خرا
3ndak m3a l7ayawnat ola ghir chi whdin,,عنداك معا لحاياونات أُلا غير شي وهدين
wach smitak hadik,,واش سميتاك هاديك
3ndak twam,,عنداك توام
achno loumniya dyalk fhad l3am,,أشنو لومنييا ديالك فهاد لعام
mkanakolch lkbda,,مكاناكولش لكبدا
lham ras zwin flkskso,,لهام راس زوين فلكسكسو
3ndkom dikodor ola la,,عندكوم ديكودور أُلا لا
dar liha dharha bohdha,,دار ليها دهارها بوهدها
chhal wsalt daba bdabt,,شهال وسالت دابا بدابت
ktbi tal lkhar onjma3 lik,,كتبي تال لخار أُنجماع ليك
ana fdar khalti daba,,أنا فدار خالتي دابا
kanfkar nmchi lbhar,,كانفكار نمشي لبهار
ch3rak 9sir,,شعراك قسير
ch7al fik ftoul,,شحال فيك فتول
n9sti flwazan ola mazal,,نقستي فلوازان أُلا مازال
chkon 9mchni lhna,,شكون قمشني لهنا
lmwa3n fdik dar ola la,,لمواعن فديك دار أُلا لا
nti li f9lbi bou7dak,,نتي لي فقلبي بوحداك
ana nhbal 3lik,,أنا نهبال عليك
wakha bl9rtas i9tloni,,واخا بلقرتاس إقتلوني
s7a 3lihom ndik,,سحا عليهوم نديك
lhsad rah kayan ghir lah injina mno,,لهساد راه كايان غير الله إنجينا منو
klithom nhar hdro fik,,كليتهوم نهار هدرو فيك
makatkhafich man yawm l9yma,,ماكاتخافيش مان ياوم لقيما
ma3ndakch iphone,,ماعنداكش إپهون
lkamira dyalk kt9ad tsawar,,لكاميرا ديالك كتقاد تساوار
sfti liya chi vidéo zwin,,سفتي لييا شي ڤيدéو زوين
nti w93at lik chi haja ama mkntich haka,,نتي وقعات ليك شي حاجة أما مكنتيش هاكا
t3achrat mh3ahom,,تعاشرات مهعاهوم
charkna t3am bzaf,,شاركنا تعام بزاف
ndir bh9 jara b3da,,ندير بهق جارا بعدا
kona shbat man sghrna,,كونا سهبات مان سغرنا
fr9ona fach kbrna,,فرقونا فاش كبرنا
ty9at hdrat nas,,تيقات هدرات ناس
kna kancharko ayi haja kayna,,كنا كانشاركو أيي حاجة كاينا
dlah 3ziz 3lik,,دلاه عزيز عليك
dnjal 3ziz 3lik m9li,,دنجال عزيز عليك مقلي
ktakli z3lok,,كتاكلي زعلوك
ana kn3tamd 3la rasi,,أنا كنعتامد علا راسي
ila tlbti mni 3ini nhydhom lik,,إلا تلبتي مني عيني نهيدهوم ليك
lms3da zwina bzaf,,لمسعدا زوينا بزاف
nas l9rab rad lihom lbal,,ناس لقراب راد ليهوم لبال
daro liya chjra dyal l32ila,,دارو لييا شجرا ديال لعإلا
lfronsi 9ritih,,لفرونسي قريتيه
nti achno khlak tkoni 9riba lih,,نتي أشنو خلاك تكوني قريبا ليه
kol wahd 3yach hyato kif bgha,,كول واهد عياش هياتو كيف بغا
lhayat zawija zwina ola la,,لهايات زاويجا زوينا أُلا لا
khlik dima mwdya,,خليك ديما موديا
m3nodch m3a nifa9,,معنودش معا نيفاق
tbghi tkoni mo9awila,,تبغي تكوني موقاويلا
kat9ri nti f privi ola,,كاتقري نتي ف پريڤي أُلا
bghit n7r9o,,بغيت نحرقو
kaymot 9dam 3inik,,كايموت قدام عينيك
twalit khawya,,تواليت خاويا
khlini b3ida 3la lmawdo3,,خليني بعيدا علا لماودوع
sada 3la rsaha ohsab liha hdak hwa li bghaha,,سادا علا رساها أُهساب ليها هداك هوا لي بغاها
khfti mno bsah,,خفتي منو بساه
kaynin kisan mghsolin,,كاينين كيسان مغسولين
kayhmak ghir rsak osafi,,كايهماك غير رساك أُسافي
bghiti nb9a bohdi hyati kamla,,بغيتي نبقا بوهدي هياتي كاملا
yaak kbrtkom,,ياك كبرتكوم
kbrna kan3wnok,,كبرنا كانعونوك
maghadich ntkhlaw 3lik wakha tzwjna,,ماغاديش نتخلاو عليك واخا تزوجنا
mjach m3ak hdak gaa3,,مجاش معاك هداك ڭاع
fkri mzyan nkhli lik lwa9t lkaml,,فكري مزيان نخلي ليك لواقت لكامل
ana lms2ola hna,,أنا لمسألا هنا
tchawri m3ya 3ad siri,,تشاوري معيا عاد سيري
ana chafa dyalk flkhdma safi,,أنا شافا ديالك فلخدما سافي
sar9ti ma7chmtich,,سارقتي ماحشمتيش
chad idak 3ndak,,شاد إداك عنداك
chhal onta m3aha,,شهال أُنتا معاها
bghiha lm39ol ola katfla 3liha,,بغيها لمعقول أُلا كاتفلا عليها
matflach ghayjib lah li itfla 3la bnatk,,ماتفلاش غايجيب الله لي إتفلا علا بناتك
kan9dar lmacha3ir omakaynch li i9dar dyali,,كانقدار لماشاعير أُماكاينش لي إقدار ديالي
hdak hbiil machi b39lou,,هداك هبيّل ماشي بعقلو
rah hram dakchi,,راه هرام داكشي
khsni nwsal ldak lhadaf,,خسني نوسال لداك لهاداف
yak makayan ta ghlat b3da,,ياك ماكايان تا غلات بعدا
masta3da ndir ayi haja tkhlik frhan,,ماستاعدا ندير أيي حاجة تخليك فرهان
glt lik ghadiri li golt lik,,ڭلت ليك غاديري لي ڭولت ليك
bsah tfah kayhdam,,بساه تفاه كايهدام
rman zwin lm3da,,رمان زوين لمعدا
3ndi chi 30 dh fjibi,,عندي شي 30 ده فجيبي
ana mlyon li jm3t lhad l2an,,أنا مليون لي جمعت لهاد لأن
fiya lwja3,,فييا لوجاع
akhir mra hdrna,,أخير مرا هدرنا
machi hchoma,,ماشي هشوما
bdal l9rar dyalk,,بدال لقرار ديالك
matdirch bhal hkak,,ماتديرش بهال هكاك
ana ghantsahab,,أنا غانتساهاب
kan 3ndi lflos walakin machi dyali,,كان عندي لفلوس والاكين ماشي ديالي
nta wajd bach t9bal mrtak mzyan,,نتا واجد باش تقبال مرتاك مزيان
ghatmchiw b tlata,,غاتمشيو ب تلاتا
mama lhnina,,ماما لهنينا
khti lghzala,,ختي لغزالا
rajli momo 3niya,,راجلي مومو عنييا
n9ra kthmi man l3in,,نقرا كتهمي مان لعين
jak taman na9as,,جاك تامان ناقاس
la jatni ghalya,,لا جاتني غاليا
mali 3liha,,مالي عليها
walakin hna khoot,,والاكين هنا خوت
khok howa li wldat mamk,,خوك هووا لي ولدات مامك
dak taman 9n3ak b3da,,داك تامان قنعاك بعدا
rah tah dlam,,راه تاه دلام
ki daz nharak,,كي داز نهاراك
mast3ad lrmdan idkhal,,ماستعاد لرمدان إدخال
drna 3ziz 3lihom dikorat,,درنا عزيز عليهوم ديكورات
ntoma tsab chi had b covid 19 ola la,,نتوما تساب شي هاد ب كوڤيد 19 أُلا لا
sfti liya anvitation,,سفتي لييا أنڤيتاتيون
drat lghda lkolchi,,درات لغدا لكولشي
tfrmta téléphone kolchi mzyan,,تفرمتا تéلéپهون كولشي مزيان
tmsho liya lmisjat,,تمسهو لييا لميسجات
twingat dyalk dyal dhab ola la,,توينڭات ديالك ديال دهاب أُلا لا
3raft bli 3ndha 9ima,,عرافت بلي عندها قيما
dirha lklyan dyali,,ديرها لكليان ديالي
dwazt lyoma m3a rajli,,دوازت ليوما معا راجلي
l2khbar dazt,,لءخبار دازت
sm3ti li sm3t ola la,,سمعتي لي سمعت أُلا لا
