darija,eng,darija_ar
ndiro whda hna,,نديرو وهدا هنا
had xi li ban liya,,هاد شي لي بان لييا
oui hadchi likyn,,وي هادشي ليكين
hiya chaft lina jaouda dyal salé,,هييا شافت لينا جاودا ديال سالé
wzin f sla,,وزين ف سلا
ach ban lik nmxiw lih,,أش بان ليك نمشيو ليه
machi ay wahad kaydkhal lih,,ماشي أي واهاد كايدخال ليه
dart m3aya ntla9aw m3a 8,,دارت معايا نتلاقاو معا 8
4da ntla9a m3aha,,4دا نتلاقا معاها
nchoufou achkayen had l3am,,نشوفو أشكاين هاد لعام
bnimellal katb9a hsan 9riba lina,,بنيملّال كاتبقا هسان قريبا لينا
4adi nrj3na kan9ra,,4ادي نرجعنا كانقرا
ma3ndakch mouchkil lakrit fi stah,,ماعنداكش موشكيل لاكريت في ستاه
ma3rftx inta nsaliw l9raya,,ماعرفتش إنتا نساليو لقرايا
mohal nsaliw fi xhar 4,,موهال نساليو في شهار 4
5as l2ostad ysni lwra9,,خاس لأستاد يسني لوراق
w pour demande 9adi hadi wnseftouhaliha,,و پور دماند قادي هادي ونسفتوهاليها
ax nktbo fi lmo9adima,,أش نكتبو في لموقاديما
wax nktb l3nwan howa lawl,,واش نكتب لعنوان هووا لاول
ktbi fi word,,كتبي في وورد
do5li lminasa laho fiha kolxi,,دوخلي لميناسا لاهو فيها كولشي
rslto lik fi lbosta,,رسلتو ليك في لبوستا
rsli liya dars ta3 chimie minérale,,رسلي لييا دارس تاع شيمي مينéرال
dwit m3a lmodir,,دويت معا لمودير
l9it demande nsefthalik tchoufiha,,لقيت دماند نسفتهاليك تشوفيها
n9oulouliha ajli lmtihan,,نقولوليها أجلي لمتيهان
wa9ila tayara f chaouen,,واقيلا تايارا ف شاون
shbti kat9ari lmaster,,سهبتي كاتقاري لماستر
5aso ytsna,,خاسو يتسنا
achban lik nhajro,,أشبان ليك نهاجرو
ma3jbnix l4abs ta3 dar,,ماعجبنيش ل4ابس تاع دار
nbdlo zalij bi r5am,,نبدلو زاليج بي رخام
9lbt 3la sobat,,قلبت علا سوبات
xawn b3ida 3lina,,شاون بعيدا علينا
men hna l3xiya n4ol lik ax kayn,,من هنا لعشييا ن4ول ليك أش كاين
yxof lina xi haja 9riba,,يشوف لينا شي حاجة قريبا
adf3ili mnin tkouni kadaf3i?,,أدفعيلي منين تكوني كادافعي?
nhar nbghi ndf3 n3almk,,نهار نبغي ندفع نعالمك
9oultliha daf3i lina,,قولتليها دافعي لينا
sefteliha bhal hadak li3tetini,,سفتليها بهال هاداك ليعتتيني
nl9a xi wa9t nmxi lbm ndf3,,نلقا شي واقت نمشي لبم ندفع
rslih liya ndf3 bih,,رسليه لييا ندفع بيه
wax sinah lik lprof?,,واش سيناه ليك لپروف?
sir diri sport,,سير ديري سپورت
madartch fin walo,,مادارتش فين والو
rsli liya dak xi li ktbti m3a lprof,,رسلي لييا داك شي لي كتبتي معا لپروف
katba ghi nos,,كاتبا غي نوس
dak xi jani fi xkl,,داك شي جاني في شكل
ba9a chi haja 9lila,,باقا شي حاجة قليلا
machi koulchi mojod,,ماشي كولشي موجود
had xi ta3 lhisa li drna fi 3 fi xhr 2,,هاد شي تاع لهيسا لي درنا في 3 في شهر 2
mab9itich 3a9la mzyan,,مابقيتيش عاقلا مزيان
ba9i chihaja mn ghir fizik,,باقي شيحاجة من غير فيزيك
ljoz2 lakhra hayado lprof,,لجوزء لاخرا هايادو لپروف
wax hdrti m3a prof?,,واش هدرتي معا پروف?
lwa9t fax 4adi ndwzo stage,,لواقت فاش 4ادي ندوزو ستاڭ
ba9a majawbtx siyd,,باقا ماجاوبتش سييد
mohal wax ykon fi 4,,موهال واش يكون في 4
5as yhado liya lwa9t,,خاس يهادو لييا لواقت
xrit karosa,,شريت كاروسا
taysaliw lmtihanat dyal had l s 3ad y3arfou,,تايساليو لمتيهانات ديال هاد ل س عاد يعارفو
bi axmen cam katswri,,بي أشمن كام كاتسوري
mwalfa nsefat ghi f conversation,,موالفا نسفات غي ف كونڤرساتيون
fakri fi mosta9balk,,فاكري في موستاقبالك
makaytla3x liya mnin nsayft disi,,ماكايتلاعش لييا منين نسايفت ديسي
tal3o liya smiyti hiya lawla,,تالعو لييا سمييتي هييا لاولا
xofi xi taxi siri fiha,,شوفي شي تاشي سيري فيها
db nfakrou f lmtihan wla kif nsefto dwasa,,دب نفاكرو ف لمتيهان ولا كيف نسفتو دواسا
mhm ikoun khir inchaalah,,مهم إكون خير إنشالاه
mab9itx ktbt risala,,مابقيتش كتبت ريسالا
xft lw9t mxa okmlt 3la nas li bdit,,شفت لوقت مشا أُكملت علا ناس لي بديت
l5itab ta3 ljomo3a mo2atir,,لخيتاب تاع لجوموعا موأتير
ljomal kamlin shah,,لجومال كاملين سهاه
nb9aw nt3awnou,,نبقاو نتعاونو
had xi mab4ax ghi wahd li y5dmo,,هاد شي ماب4اش غي واهد لي يخدمو
ktabti m3a lprof chnou 9al f la5ar,,كتابتي معا لپروف شنو قال ف لاخار
ktabt kolxi m3a lprof,,كتابت كولشي معا لپروف
mab9itx l9it lwr9a fin katba,,مابقيتش لقيت لورقا فين كاتبا
mhtajaha dok lmola5asat,,مهتاجاها دوك لمولاخاسات
n9alb 3liha ila l9itha nsftha lik,,نقالب عليها إلا لقيتها نسفتها ليك
3lax hada maxi mda5l f lmtihan,,علاش هادا ماشي مداخل ف لمتيهان
lmtihan that 9ash,,لمتيهان تهات قاسه
hadchi bach trasmi lmonhana,,هادشي باش تراسمي لمونهانا
dakhal hta tahlil fi lmtihan,,داخال هتا تاهليل في لمتيهان
stage aykoun f mai,,ستاڭ أيكون ف ماي
9alha lmas2ol fi l2ijtima3,,قالها لماسأل في لإجتيماع
knt fi sbitar mal9itx kifx nsft liha,,كنت في سبيتار مالقيتش كيفش نسفت ليها
had l2ayam mx4ola,,هاد لأيام مش4ولا
la kan xi 5bar 3la stage 3lmini,,لا كان شي خبار علا ستاڭ علميني
makn9rax msjt ta3 lmajmo3a,,ماكنقراش مسجت تاع لماجموعا
bghit n3almak 3ad ndwi m3aha,,بغيت نعالماك عاد ندوي معاها
wach andirou stage f onssa yak,,واش أنديرو ستاڭ ف أُنسّا ياك
3lax l9iti xi blasa hsn?,,علاش لقيتي شي بلاسا هسن?
nhr 18 nmxi ndf3 lihom dosi,,نهر 18 نمشي ندفع ليهوم دوسي
ghi 5as lprof ysini domende,,غي خاس لپروف يسيني دومند
siyd hdar m3a tbiba ta3 enssa,,سييد هدار معا تبيبا تاع إنسّا
4lt lih sf ghi tjib liya dosi,,4لت ليه سف غي تجيب لييا دوسي
ghada ndiwi lih 3la demande,,غادا نديوي ليه علا دماند
hdri m3ah hta 3la wad domende,,هدري معاه هتا علا واد دومند
ba9i ma9lbnax 3lih,,باقي ماقلبناش عليه
4olu lih y9tarh 3lina xi sujet,,4ولو ليه يقتاره علينا شي سوجت
dba ntfakou mn lmtihanat baada,,دبا نتفاكو من لمتيهانات بادا
5as fax ndi lihom lwra9 n3tihom smiya,,خاس فاش ندي ليهوم لوراق نعتيهوم سمييا
4oli lih bghit l2ijaza,,4ولي ليه بغيت لإجازا
ana hiya li hdrt m3ak dak nhar,,أنا هييا لي هدرت معاك داك نهار
3andk t4oli lih wax ba9i 4adi txdna,,عاندك ت4ولي ليه واش باقي 4ادي تشدنا
hdri m3ah 3la asas rah xadna fi pfe,,هدري معاه علا أساس راه شادنا في پف
tsajlo talaba bzf,,تساجلو تالابا بزف
dikchi li 4andir fi lbab,,ديكشي لي 4اندير في لباب
aji n9adou chnou n9oulou lih,,أجي نقادو شنو نقولو ليه
ana n9ad hadchi bl français,,أنا نقاد هادشي بل فرانçايس
makthdrix m3ah bi l3rbiya,,ماكتهدريش معاه بي لعربييا
wax 4adi trsli lih misj matsawnix 3lih,,واش 4ادي ترسلي ليه ميسج ماتساونيش عليه
nshb 4adi thdri m3ah appelle,,نسهب 4ادي تهدري معاه أپّلّ
wahd lmsj ldb ba9i majawbni 3lih,,واهد لمسج لدب باقي ماجاوبني عليه
fin kounti ba3da ktsayft,,فين كونتي باعدا كتسايفت
9ali douzi andi lbureau,,قالي دوزي أندي لبورو
khasak tmchi andou,,خاساك تمشي أندو
tnin 3andna exam,,تنين عاندنا إشام
dba ana 9outlih makynach f bm,,دبا أنا قوتليه ماكيناش ف بم
nmchi nkhalas lma odaw,,نمشي نخالاس لما أُداو
dba l'encadrent hwa likay3te demande yak?,,دبا ل'نكادرنت هوا ليكايعت دماند ياك?
kif 4adi tdiri liha,,كيف 4ادي تديري ليها
ankhalsha hna fes wakha ghalya,,أنخالسها هنا فس واخا غاليا
tlat sirii hsan f sbah,,تلات سيريّ هسان ف سباه
rah seftlih bli ntin aymchi l3adou,,راه سفتليه بلي نتين أيمشي لعادو
wax drti 4a3 lbohot,,واش درتي 4اع لبوهوت
5as n9albo 3la sujet li 4adi n5dmo 3lih,,خاس نقالبو علا سوجت لي 4ادي نخدمو عليه
n9tarho 3la lprof,,نقتارهو علا لپروف
y3tina xi haja man3rfo mnin njiwha,,يعتينا شي حاجة مانعرفو منين نجيوها
dba ya3tih lina,,دبا ياعتيه لينا
9ali ansefthalik fakrini,,قالي أنسفتهاليك فاكريني
nsit mafaktrouch m3a da4t,,نسيت مافاكتروش معا دا4ت
mahdarnach 3la sujet,,ماهدارناش علا سوجت
5as nhoto dosi ta3na fi sbitar,,خاس نهوتو دوسي تاعنا في سبيتار
mazal maaraft ax kin,,مازال مارافت أش كين
saraha tana ba9a talfa,,ساراها تانا باقا تالفا
4alt ghi laknti tji nkriw bjat,,4الت غي لاكنتي تجي نكريو بجات
3la wad stage,,علا واد ستاڭ
bghit ndwz rmdan fi dar,,بغيت ندوز رمدان في دار
5ft maysjlox lina lhisas,,خفت مايسجلوش لينا لهيساس
stage ba9i lhaaal rah tal mora ramadan,,ستاڭ باقي لهاال راه تال مورا رامادان
men wra rmdan,,من ورا رمدان
wach mchiti dwiti m3a l prof,,واش مشيتي دويتي معا ل پروف
9ali wach safe dabrto 3la stage 9outlih mazal,,قالي واش ساف دابرتو علا ستاڭ قوتليه مازال
mazal madfaana,,مازال مادفانا
ja wahd siyd db,,جا واهد سييد دب
tsnay 3and lbab,,تسناي عاند لباب
a mafhmt walo,,أ مافهمت والو
wach lidwa m3ak hwa lprof nit,,واش ليدوا معاك هوا لپروف نيت
stage aykoun fih 2 mois w aykoun f le mois 5,,ستاڭ أيكون فيه 2 موس و أيكون ف ل موس 5
bsh xkon 4alha lik,,بسه شكون 4الها ليك
galouhli lbnat,,ڭالوهلي لبنات
ya3ni ma nsaliw hta 7,,ياعني ما نساليو هتا 7
maxi moxkil 5as ghi tkon natija mzyana,,ماشي موشكيل خاس غي تكون ناتيجا مزيانا
inta 4adi tji,,إنتا 4ادي تجي
fin 4adi tkri,,فين 4ادي تكري
lbnat b4awni nkri m3ahom,,لبنات ب4اوني نكري معاهوم
4lt lihom hta nxof lbnt li dayra m3aha pfe 3ad njawbkom,,4لت ليهوم هتا نشوف لبنت لي دايرا معاها پف عاد نجاوبكوم
ana karya fi mghila,,أنا كاريا في مغيلا
dwat m3aya wahd sahbti ankriw b2,,دوات معايا واهد ساهبتي أنكريو بء
ghi 3la 9bal pfe osf bax n5dmoh bjojat,,غي علا قبال پف أُسف باش نخدموه بجوجات
machi darouri nb9aw ntla9aw,,ماشي داروري نبقاو نتلاقاو
ah hit fax 4adi nbdaw stage 4adi ykon 3andna ghi lil howa fin n5admo,,أه هيت فاش 4ادي نبداو ستاڭ 4ادي يكون عاندنا غي ليل هووا فين نخادمو
fin karya b3da,,فين كاريا بعدا
n9lb 3la xi blasa 9riba lik,,نقلب علا شي بلاسا قريبا ليك
ba9in hwayji tma,,باقين حوايجي تما
maknch fkhbari bagha tkri,,ماكنش فخباري باغا تكري
darori lkra makinx fin n4ls,,داروري لكرا ماكينش فين ن4لس
chnou b9iti drti f dar,,شنو بقيتي درتي ف دار
db 4adi tmxi m3aya 3andhom ola nmxi bohdi,,دب 4ادي تمشي معايا عاندهوم أُلا نمشي بوهدي
3tahalik,,عتاهاليك
khalasti mamda,,خالاستي مامدا
hta ntla9aw onwriha lik,,هتا نتلاقاو أُنوريها ليك
swrili nchouf lmandar,,سوريلي نشوف لماندار
rakba fi bus makinx kif ndir,,راكبا في بوس ماكينش كيف ندير
mnin tsali 9oulili lawra9 li anhtaj,,منين تسالي قوليلي لاوراق لي أنهتاج
wach dala ta3 dar salât,,واش دالا تاع دار سالâت
ba9a madalat lbyot,,باقا مادالات لبيوت
ba9a liha joz2 wahd,,باقا ليها جوزء واهد
fi sbh ghi nsaliw lhisa,,في سبه غي نساليو لهيسا
5aliha hta ldar,,خاليها هتا لدار
rah 4alha mofatix,,راه 4الها موفاتيش
choufi wahad rajal khadam f l'onssa choufi chnou 9al,,شوفي واهاد راجال خادام ف ل'ونسّا شوفي شنو قال
hada mofatich f l'onssa 9alik f l filière dyalna ma4nstafdox,,هادا موفاتيش ف ل'ونسّا قاليك ف ل فيليèر ديالنا ما4نستافدوش
iwa ax lma3mol ?,,إوا أش لماعمول ?
wach ostada fl3achiya a dir tp,,واش أُستادا فلعاشييا أ دير تپ
wax mxiti lafak,,واش مشيتي لافاك
mamxa hta wahd lyom,,مامشا هتا واهد ليوم
darti lcours b3da,,دارتي لكورس بعدا
hta l4da on5rjhom,,هتا ل4دا أُنخرجهوم
mtaf9a m3ak nhar larb3a nhdro m3ah,,متافقا معاك نهار لاربعا نهدرو معاه
katkon ziyara m3a 4 fi sbitar,,كاتكون زييارا معا 4 في سبيتار
m3a 4 nmxi nxofha,,معا 4 نمشي نشوفها
mxina m3tlin mal9inahax,,مشينا معتلين مالقيناهاش
l9ina zyara salat,,لقينا زيارا سالات
rani jit lsbitar,,راني جيت لسبيتار
kayana daba fsbitar,,كايانا دابا فسبيتار
ana jaya 3ndk,,أنا جايا عندك
smhi liya t3atalt 3lik,,سمهي لييا تعاتالت عليك
5lit lpijama m3al9a fi dwox,,خليت لپيجاما معالقا في دووش
nsit matwit lpijama,,نسيت ماتويت لپيجاما
nsit ma3titak lflos,,نسيت ماعتيتاك لفلوس
3tini raz9i,,عتيني رازقي
5rjat lyom men sbitar,,خرجات ليوم من سبيتار
kif 4ada m3a syam,,كيف 4ادا معا سيام
tan3diw m3a lwa9t,,تانعديو معا لواقت
4a3 mhansrin had liyam,,4اع مهانسرين هاد لييام
makain ghir t3adya,,ماكاين غير تعاديا
mara 3ayana mara wa9fa 3la rjliha,,مارا عايانا مارا واقفا علا رجليها
thars men rajlo,,تهارس من راجلو
thars men ido,,تهارس من إدو
tfak men dra3o,,تفاك من دراعو
tah 3la raso,,تاه علا راسو
tah fdroj othars,,تاه فدروج أُتهارس
mnin thars mskin?,,منين تهارس مسكين?
yakma m9ash bzaf?,,ياكما مقاسه بزاف?
4a3ma ytsahlha ghi driwix,,4اعما يتساهلها غي دريويش
rjlo t9asmat,,رجلو تقاسمات
t9sh bzaf fi rjlo,,تقسه بزاف في رجلو
daba wla xwia lhmdolilah,,دابا ولا شويا لهمدوليلاه
lmktaba mamno hrob,,لمكتابا مامنو هروب
wax waldk hada ax tari lih?,,واش والدك هادا أش تاري ليه?
3ndo mkrob fi nbola,,عندو مكروب في نبولا
malo ax kla?,,مالو أش كلا?
kla skimo wafi odaro,,كلا سكيمو وافي أُدارو
5altak mrida bzaf,,خالتاك مريدا بزاف
jat 3andna jda,,جات عاندنا جدا
jda taht tharsat men idha o lmrwad,,جدا تاهت تهارسات من إدها أُ لمرواد
jda dawha lsbitar,,جدا داوها لسبيتار
kib9at mskina db?,,كيبقات مسكينا دب?
ba9i darha dharha,,باقي دارها دهارها
mama 3ayana darha wahd janb,,ماما عايانا دارها واهد جانب
ila jat hna goliha dji 3ndi,,إلا جات هنا ڭوليها دجي عندي
t9dar tmxi dawz,,تقدار تمشي داوز
jda ba9a na3sa fi sbitar,,جدا باقا ناعسا في سبيتار
ji 3ndi onmxiw bjat,,جي عندي أُنمشيو بجات
mxit lbarh omabghawx idkhlona,,مشيت لباره أُمابغاوش إدخلونا
3andha l3amaliya lyom,,عاندها لعامالييا ليوم
katkon ziyara m3a 4,,كاتكون زييارا معا 4
dyal lmakian lkbira li kin lfo9,,ديال لماكيان لكبيرا لي كين لفوق
dyal riyaxa li kin lthht,,ديال ريياشا لي كين لتههت
mazal mawslni walo,,مازال ماوسلني والو
makina sghira mktob fiha rg5742,,ماكينا سغيرا مكتوب فيها رڭخح4ء
lata lkbirakina lfo9,,لاتا لكبيراكينا لفوق
suri mktob fiha mn lor 1 / 2,,سوري مكتوب فيها من لور 1 / 2
chodira khasra lihom,,شوديرا خاسرا ليهوم
rahom wa9fin db,,راهوم واقفين دب
ahna kharjin mn l3rayx,,أهنا خارجين من لعرايش
wafin alkhwadri,,وافين ألخوادري
20kilo t9ila 3liha,,ء0كيلو تقيلا عليها
andmn kina lmakina?,,أندمن كينا لماكينا?
60 bax txra,,60 باش تشرا
t3atelto 3lina bzaf,,تعاتلتو علينا بزاف
sonity 3la lwalida,,سونيتي علا لواليدا
twsl 3elmni,,توسل علمني
m3ach thark men tma,,معاش تهارك من تما
glt tanwsal b3da,,ڭلت تانوسال بعدا
golha lih fi wajho,,ڭولها ليه في واجهو
sifto xi i3rod 3lih,,سيفتو شي إعرود عليه
chi haja na9sa,,شي حاجة ناقسا
fkro bach mainsach,,فكرو باش ماينساش
achdrty fi dar,,أشدرتي في دار
sift lih fl watsap,,سيفت ليه فل واتساپ
mara mara sawl fina,,مارا مارا ساول فينا
kandwi m3ah daba,,كاندوي معاه دابا
kansin aysniw lia contra,,كانسين أيسنيو ليا كونترا
4ada 3adu wahd bana ma3a 2,,4ادا عادو واهد بانا ماعا 2
ma3a 12 nathrk,,ماعا 12 ناتهرك
khsniy ciy 100dh tal xahr,,خسنيي سيي 100ده تال شاهر
gheda njibhalik,,غدا نجيبهاليك
kibkat lwalida,,كيبكات لواليدا
xawiya mahna bilbard,,شاوييا ماهنا بيلبارد
lah ichafiha yarbi,,الله إشافيها ياربي
jib m3ak lftor,,جيب معاك لفتور
khona 50 wahd y5dmo,,خونا 50 واهد يخدمو
chl kantsalk?,,شل كانتسالك?
jib liya sansla,,جيب لييا سانسلا
rada khdam fi sbah,,رادا خدام في سباه
khdamin hta l3xiya,,خدامين هتا لعشييا
ji tgheda,,جي تغدا
ndir l4da?,,ندير ل4دا?
t9olbto gbila 5also l5adama,,تقولبتو ڭبيلا خالسو لخاداما
mchito bakri,,مشيتو باكري
t3etaw lhadok likano khdamin lyom 200,,تعتاو لهادوك ليكانو خدامين ليوم 200
lyom nxad lpirmi,,ليوم نشاد لپيرمي
4ada mohla njiy,,4ادا موهلا نجيي
mab4w idiyro walo,,ماب4و إدييرو والو
goliya fin kin,,ڭولييا فين كين
ji gheda t5dam,,جي غدا تخدام
gheda 9asdo,,غدا قاسدو
sam3ati ax 4lt,,سامعاتي أش 4لت
majayx 4ada,,ماجايش 4ادا
walkin khs tacof la3rb diyr natwyj tzm,,والكين خس تاكوف لاعرب ديير ناتويج تزم
hawlth lmdrasa o5ra,,هاولته لمدراسا أُخرا
lmotor fi samytik?,,لموتور في ساميتيك?
mchit ad bolis,,مشيت أد بوليس
diklariti bi dak xafar,,ديكلاريتي بي داك شافار
lpolis xado xafara,,لپوليس شادو شافارا
malin lhxix mxaw lhabs,,مالين لهشيش مشاو لهابس
kiwar3o lkif fi lblad,,كيوارعو لكيف في لبلاد
3tawhom ro5sa bax ywar3o,,عتاوهوم روخسا باش يوارعو
4alo liya lpolis kon hani,,4الو لييا لپوليس كون هاني
xadoni lpolis ta3 tri9,,شادوني لپوليس تاع تريق
txadit 3la sor3a,,تشاديت علا سورعا
tonobil mxat lforyan,,تونوبيل مشات لفوريان
nakhli lihom lwra9 onji,,ناخلي ليهوم لوراق أُنجي
lf9ih sala bina lyom,,لفقيه سالا بينا ليوم
salina salat l4a2ib,,سالينا سالات ل4اإب
jadarmi dabroh lraso,,جادارمي دابروه لراسو
3alax 5rajti fi xta,,عالاش خراجتي في شتا
kina ra3da,,كينا راعدا
9abil xfto 5arj kidor,,قابيل شفتو خارج كيدور
na9sto mn lbard fi tlaja,,ناقستو من لبارد في تلاجا
ba9aw ghi li ma3andhom maydar,,باقاو غي لي ماعاندهوم مايدار
dwit m3ah 3la lah yfham,,دويت معاه علا الله يفهام
mxit xraht doros,,مشيت شراهت دوروس
tsouni lma4ana tfi lmakina,,تسوني لما4انا تفي لماكينا
lmakina 5adama bi lwa9t,,لماكينا خاداما بي لواقت
yalah jit mn lwzin,,يالاه جيت من لوزين
khsr goflor tani,,خسر ڭوفلور تاني
mchit chrit lih lbyasa,,مشيت شريت ليه لبياسا
saybt talaja,,سايبت تالاجا
fin akhona mchiti,,فين أخونا مشيتي
wayh mchit saybha nta,,وايه مشيت سايبها نتا
gheda makina khedma fsbitarat,,غدا ماكينا خدما فسبيتارات
4da l3id,,4دا لعيد
gheda 3id choghel,,غدا عيد شوغل
lahafdk aba hafid mbrok 3idk,,لاهافدك أبا هافيد مبروك عيدك
kidaz dakchi fi sbitar,,كيداز داكشي في سبيتار
l9itk msoni liya,,لقيتك مسوني لييا
bghit tmchi tch3el lhadok chi daw tafi,,بغيت تمشي تشعل لهادوك شي داو تافي
wach nl9a dak tbib li glti hal,,واش نلقا داك تبيب لي ڭلتي هال
ghadi tlka lklinique tbib la,,غادي تلكا لكلينيقو تبيب لا
lajaha lwja3 diha lih,,لاجاها لوجاع ديها ليه
madfa3et lachik la walo,,مادفاعت لاشيك لا والو
24 h 9edaw cheghol m3a la cnc,,24 ه قداو شغول معا لا كنك
lakant lmra bagha twld 'kisoniwlih ltbib kiji,,لاكانت لمرا باغا تولد 'كيسونيوليه لتبيب كيجي
cheharha 9arb isali,,شهارها قارب إسالي
kijiha wj3 akhfif,,كيجيها وجع أخفيف
kin li makijihach lwj3,,كين لي ماكيجيهاش لوجع
kigolk kinchf liha tilad flkerch,,كيڭولك كينشف ليها تيلاد فلكرش
rod lbal laykhrj mnha lma,,رود لبال لايخرج منها لما
gheda la ghadi tkrfsha,,غدا لا غادي تكرفسها
makinch tbib lichofha,,ماكينش تبيب ليشوفها
doz mn jihti dini m3ak,,دوز من جيهتي ديني معاك
lwalid bgha lmotor,,لواليد بغا لموتور
magdit ngolih walo,,ماڭديت نڭوليه والو
ndoz adk m3a 8,,ندوز أدك معا 8
lkit whdin tahoma wahlin hakak,,لكيت وهدين تاهوما واهلين هاكاك
kolchi khedam db,,كولشي خدام دب
3adbtini lyoma fhyati asahbi,,عادبتيني ليوما فهياتي أساهبي
3echia jibo m3akom swart bach tkhdmo,,عشيا جيبو معاكوم سوارت باش تخدمو
hada malo 3waj,,هادا مالو عواج
imta 5sar lmotor,,إمتا خسار لموتور
chfto rich fi lmakina,,شفتو ريش في لماكينا
inta lmakina bdat katxd rix,,إنتا لماكينا بدات كاتشد ريش
hada 5aso l3sa,,هادا خاسو لعسا
ikon howa li 5asrha,,إكون هووا لي خاسرها
sifto lia hosin lbarh,,سيفتو ليا هوسين لباره
mohalch ghadi ikon 4da,,موهالش غادي إكون 4دا
nhar li smta ktih kanw9fo knw9fo,,نهار لي سمتا كتيه كانوقفو كنوقفو
lhdra kador obzarba katwsal,,لهدرا كادور أُبزاربا كاتوسال
achman hadra tani,,أشمان هادرا تاني
hadchi li gtlik howa li kayn,,هادشي لي ڭتليك هووا لي كاين
golia jawab wahd,,ڭوليا جاواب واهد
nta ligaltihaliha ola hia,,نتا ليڭالتيهاليها أُلا هيا
hiya li rakbat dwya,,هييا لي راكبات دويا
3odo kntroliw lmakn bkri,,عودو كنتروليو لماكن بكري
bdaw ki lgaiw bach ils9o liya rich bzaz,,بداو كي لڭايو باش إلسقو لييا ريش بزاز
hydo lms2olya 3lihom ols9oha lina,,هيدو لمسأليا عليهوم أُلسقوها لينا
msolia tawahd malas9halik,,مسوليا تاواهد مالاسقهاليك
kmlin galoliya ntya li fik lmochkil,,كملين ڭالولييا نتيا لي فيك لموشكيل
achno khasr fiha,,أشنو خاسر فيها
wach hia ligatlik wli tji bkri,,واش هيا ليڭاتليك ولي تجي بكري
controli lmakn mzyan,,كونترولي لماكن مزيان
hadchi libghit n3eraf,,هادشي ليبغيت نعراف
siftlik ta3bi2a,,سيفتليك تاعبيأ
bchehal khedithom,,بشهال خديتهوم
gatlia walida kharjat lik minha,,ڭاتليا واليدا خارجات ليك مينها
tkays 3eliha,,تكايس عليها
3etawk xhora li fato,,عتاوك شهورا لي فاتو
3tawni had xehar,,عتاوني هاد شهار
matgolha lhad otkays,,ماتڭولها لهاد أُتكايس
hadchi li bghit ngolik,,هادشي لي بغيت نڭوليك
xrit blgha khla,,شريت بلغا خلا
sbar aboya sbar,,سبار أبويا سبار
drnnalih jlba ta3 15,,درنّاليه جلبا تاع 15
men sbah ohowa bki,,من سباه أُهووا بكي
kidira l2omor tma,,كيديرا لأمور تما
waslt lwalida,,واسلت لواليدا
lkar bgha ithrk,,لكار بغا إتهرك
ikon khir aboya orbi m3ana,,إكون خير أبويا أُربي معانا
kolna fiyadilah,,كولنا فيياديلاه
tal 3echia onsonilik dwi m3ah mobrzit,,تال عشيا أُنسونيليك دوي معاه موبرزيت
hadak mab9ax kihxam,,هاداك مابقاش كيهشام
mazal fik dsara,,مازال فيك دسارا
4adi tw9a3 mosiba,,4ادي توقاع موسيبا
yakma dality lbarh bjo3,,ياكما داليتي لباره بجوع
tachemch katmard,,تاشمش كاتمارد
mchity lrbat lbarh,,مشيتي لربات لباره
aji 3andi lmagasin,,أجي عاندي لماڭاسين
