darija,eng,darija_ar
habsa mn gbila,,هابسا من ڭبيلا
mxit 5rjt jbt xi haja,,مشيت خرجت جبت شي حاجة
5dmto xi 5dma mlawta,,خدمتو شي خدما ملاوتا
fax hasla,,فاش هاسلا
la knt fahmah nxrh lik,,لا كنت فاهماه نشره ليك
dak xi li fahma safi,,داك شي لي فاهما سافي
ki d'art lhadi tadkhlt dik m,,كي د'ارت لهادي تادخلت ديك م
sahara tana ma3rftx liha,,ساهارا تانا ماعرفتش ليها
jani dak xi m3a9d,,جاني داك شي معاقد
4adi nhz hwiji nmxi ldarna,,4ادي نهز هويجي نمشي لدارنا
ki4adi ndwzo mafahmin walo,,كي4ادي ندوزو مافاهمين والو
hchuma ealihm,,هشوما إاليهم
kun gher khlaw ta lmn wra 3otla,,كون غر خلاو تا لمن ورا عوتلا
ghi hawli dak xi thfdih,,غي هاولي داك شي تهفديه
3la lah thot xi haja bhal td,,علا الله تهوت شي حاجة بهال تد
maxi moxkil ghi nsbro,,ماشي موشكيل غي نسبرو
drt fi had tamrin xi haja,,درت في هاد تامرين شي حاجة
jani s3ib had tamtin,,جاني سعيب هاد تامتين
had les cas khas nhfdo,,هاد لس كاس خاس نهفدو
hafdi demost dylhum,,هافدي دموست ديلهوم
dik cas idéal wla réal,,ديك كاس إدéال ولا رéال
nty dwzty ula baqi,,نتي دوزتي ولا باقي
ghnsali wnktbha lik,,غنسالي ونكتبها ليك
lamafhmtich fih chi haja guliha li,,لامافهمتيش فيه شي حاجة ڭوليها لي
baqa madit wlo,,باقا ماديت ولو
wch tsjlty fdak lmaster,,وش تسجلتي فداك لماستر
bhlk baqi matsjltch,,بهلك باقي ماتسجلتش
wch kaderi 3 no9at,,وش كادري 3 نوقات
xhal mn wra lfasila,,شهال من ورا لفاسيلا
wnote dyl licence xhl,,ونوت ديل ليسنس شهل
rh kayna ltht,,ره كاينا لتهت
kina hda l'inscription,,كينا هدا ل'ينسكريپتيون
sm3t wahd siyd mat bicorona,,سمعت واهد سييد مات بيكورونا
hada howa hal dnya,,هادا هووا هال دنيا
hom sabi9on wanahno lahi9on,,هوم سابيقون واناهنو لاهيقون
maandna mndero,,ماندنا مندرو
nswlk 3la master inorganique,,نسولك علا ماستر إنورڭانيقو
fin waslo fi twjad,,فين واسلو في توجاد
wax salaw m3a liste principale,,واش سالاو معا ليست پرينسيپال
wax dazo liste d'attend,,واش دازو ليست د'اتّند
ay ma3loma bghitha,,أي ماعلوما بغيتها
lawslatni ealih chi haja ngulha lik,,لاوسلاتني إاليه شي حاجة نڭولها ليك
jaw y7ero sahra,,جاو يحرو ساهرا
4ol nayda safi,,4ول نايدا سافي
dyrin mo9ata3a,,ديرين موقاتاعا
hadi ghi lbadya ba9i maxfna walo,,هادي غي لباديا باقي ماشفنا والو
tat9ra 3ndna f ispits,,تاتقرا عندنا ف إسپيتس
shbti li sftatha liya,,سهبتي لي سفتاتها لييا
3andna lmawahib,,عاندنا لماواهيب
wx bikhir s7i7a,,وش بيخير سحيحا
jat men wra dik l9rsa,,جات من ورا ديك لقرسا
dwo5a mab4atx thayd meni,,دووخا ماب4اتش تهايد مني
5as ndir tl9ih fi had lyam,,خاس ندير تلقيه في هاد ليام
kina fi sbitar db?,,كينا في سبيتار دب?
kina 3dozti fi sbitar,,كينا عدوزتي في سبيتار
wldha sghir mhrs men rjlo,,ولدها سغير مهرس من رجلو
laknti tma tw9fi m3ahom,,لاكنتي تما توقفي معاهوم
rak 3arfa sbitar kif dayr,,راك عارفا سبيتار كيف داير
kitsna fi tbib ta3 l3dam,,كيتسنا في تبيب تاع لعدام
yji bax yxofo,,يجي باش يشوفو
ax ydir m3ah wax ftih ola axno,,أش يدير معاه واش فتيه أُلا أشنو
bnadm ghi l5al3a kat9otl,,بنادم غي لخالعا كاتقوتل
dar tswira 3la rjlo,,دار تسويرا علا رجلو
xafha lihom xi had,,شافها ليهوم شي هاد
4alih mhars,,4اليه مهارس
bayt fi sbitar,,بايت في سبيتار
kitsna tbib hta l4da,,كيتسنا تبيب هتا ل4دا
4da 3ad y4ol lih ax kin,,4دا عاد ي4ول ليه أش كين
ba9i ma3arfin ax 3ando,,باقي ماعارفين أش عاندو
l3amaliya 4da,,لعامالييا 4دا
ba9in kitsnaw,,باقين كيتسناو
5altak xwiya mrida,,خالتاك شوييا مريدا
jda jat 3andna o taht tharsat,,جدا جات عاندنا أُ تاهت تهارسات
raha dawha lsbitar,,راها داوها لسبيتار
darha wahd janb,,دارها واهد جانب
la jat hna goliha dji 3ndi,,لا جات هنا ڭوليها دجي عندي
lyom mxit lmol,,ليوم مشيت لمول
t9adit xi sal3a 5asani,,تقاديت شي سالعا خاساني
dazt ftaht lmahal,,دازت فتاهت لماهال
lharaka 3ayana lyom,,لهاراكا عايانا ليوم
mab3t walo m'en sbah,,مابعت والو م'ن سباه
5alina kantraz9o lah,,خالينا كانترازقو الله
kahaz 3liya,,كاهاز علييا
ard lah was3a,,أرد الله واسعا
lax jay kaday9 m3aya,,لاش جاي كادايق معايا
librat had sal3a kayna marhba,,ليبرات هاد سالعا كاينا مارهبا
kant3alm ltarz,,كانتعالم لتارز
4adi yzidona fi l5olsa,,4ادي يزيدونا في لخولسا
9adi zayfak,,قادي زايفاك
sadi fomk,,سادي فومك
hdrti rask,,هدرتي راسك
matmadghix lmaska,,ماتمادغيش لماسكا
3lax kadahki,,علاش كاداهكي
9adi maxytak,,قادي ماشيتاك
5abi telefonk,,خابي تلفونك
5arjin nbadlo ljaw,,خارجين نبادلو لجاو
m3aksa ktar m'en l3kas,,معاكسا كتار م'ن لعكاس
hadi jdida 3lia,,هادي جديدا عليا
mkrhnach ydiroha,,مكرهناش يديروها
wach la salle dial amal mafihch,,واش لا سالّ ديال أمال مافيهش
chofi had siyda 3andha la salle fih kolchi,,شوفي هاد سييدا عاندها لا سالّ فيه كولشي
zwina bzafff ana hiya les safat lya wojhi,,زوينا بزافّف أنا هييا لس سافات ليا ووجهي
katkhatro bwjhkom bzf à lbnat,,كاتخاترو بوجهكوم بزف à لبنات
wach lay9a litras dyal lhbob lk7lin,,واش لايقا ليتراس ديال لهبوب لكحلين
kankhdmohom b 3700 dh qualité mzyana,,كانخدموهوم ب 3700 ده قواليتé مزيانا
groupe whatsap li b4a yd5ol,,ڭروپ وهاتساپ لي ب4ا يدخول
mn kankon tema kanswr,,من كانكون تما كانسور
li bghat chi haja tkhtarha,,لي بغات شي حاجة تختارها
njibhaliha m3aya .,,نجيبهاليها معايا .
li bghat dkhl groupe tkhli ok,,لي بغات دخل ڭروپ تخلي أُك
simple wa3r chhal taman,,سيمپل واعر شهال تامان
ouiii ja fen tbarkllah ana 3jbni,,ويّي جا فن تباركلّاه أنا عجبني
saraha ana ma3jbnichi kolo,,ساراها أنا ماعجبنيشي كولو
kol wahd w daw9o,,كول واهد و داوقو
janifhali memsoh obahet,,جانيفهالي ممسوه أُباهت
kantmena t9blora2yi,,كانتمنا تقبلوراإيي
hit madamkatss9siw 5as njawbokom,,هيت مادامكاتسّقسيو خاس نجاوبوكوم
khsna n9olo ra2y dialna,,خسنا نقولو راإي ديالنا
machi naf9o,,ماشي نافقو
bnisba lili kunt tbedlo bhaja akhra,,بنيسبا ليلي كونت تبدلو بحاجة أخرا
no m3jbnixh dlam lik lbit,,نو معجبنيشه دلام ليك لبيت
khask chi haja fhal biege,,خاسك شي حاجة فهال بيڭ
5ask lrose,,خاسك لروس
hada ghla9 lik loun dlbit,,هادا غلاق ليك لون دلبيت
hwa w rideau homa li mkhesrin lik gelssa,,هوا و ريدو هوما لي مخسرين ليك ڭلسّا
hada ynaf3ak 3la lawsakh,,هادا ينافعاك علا لاوساخ
khososan ila kano drari s4ar,,خوسوسان إلا كانو دراري س4ار
ja ghama9 bzf,,جا غاماق بزف
badlih blbeige,,بادليه بلبيڭ
yfata7 lbit chwiya,,يفاتاح لبيت شوييا
nn ghy khdem mzyan,,الن غي خدم مزيان
validina 3ndo f normal b mention,,ڤاليدينا عندو ف نورمال ب منتيون
bla mdkhl dik fikra rasek,,بلا مدخل ديك فيكرا راسك
kay3awd les exams d les universités lkhrin,,كايعاود لس إشامس د لس ونيڤرسيتéس لخرين
l3bar dyal sdadr o tamn?,,لعبار ديال سدادر أُ تامن?
khti sdadr wach khfaf wla t9al,,ختي سدادر واش خفاف ولا تقال
wash shein rej3u lih l atmina li kano ?,,واسه سهين رجعو ليه ل أتمينا لي كانو ?
wa9f tram ohbsoh,,واقف ترام أُهبسوه
txad fi lhabs,,تشاد في لهابس
thkam 3lih bi 3 snin,,تهكام عليه بي 3 سنين
dawz 3omro fi lhabs,,داوز عومرو في لهابس
lhabs s3ib,,لهابس سعيب
shabo thkmo bi 3amayn,,سهابو تهكمو بي عاماين
hkmo 3la lmosawir bi lhabs,,هكمو علا لموساوير بي لهابس
hkmo 3la sarbay bi 3am,,هكمو علا سارباي بي عام
3awd tafasil kamla ta3 lwa9i3a,,عاود تافاسيل كاملا تاع لواقيعا
kiban dari n9i,,كيبان داري نقي
raso 3amr,,راسو عامر
maxi xi wahd mkl5,,ماشي شي واهد مكلخ
5da 3o9oba sijniya,,خدا عوقوبا سيجنييا
lhayat b4at haka,,لهايات ب4ات هاكا
kankaml xhar bi lmjara,,كانكامل شهار بي لمجارا
kisali xhar bi lkxayf,,كيسالي شهار بي لكشايف
lma3ixa s3iba,,لماعيشا سعيبا
dak xi 3lax ba3dt,,داك شي علاش باعدت
mab9itx kanbartaji m3akom,,مابقيتش كانبارتاجي معاكوم
fax katakol maxkl kimxi lmoral,,فاش كاتاكول ماشكل كيمشي لمورال
3ayxin lmuziziriya,,عايشين لموزيزيرييا
dras makin bax ndawihom,,دراس ماكين باش نداويهوم
5as tsbor otkabr,,خاس تسبور أُتكابر
dir majhod 9wi,,دير ماجهود قوي
had l3ambtsayb,,هاد لعامبتسايب
nas l3robiya 3ziza 3lihom tabi3a,,ناس لعروبييا عزيزا عليهوم تابيعا
kanharso dik ta9a silbiya,,كانهارسو ديك تاقا سيلبييا
b9aw trakzo 3la no9at,,بقاو تراكزو علا نوقات
bhal had l2a4lat kidiw lrawda,,بهال هاد لأ4لات كيديو لراودا
rawda 3amrt,,راودا عامرت
5asni xi ard,,خاسني شي أرد
inta darbk lbard,,إنتا داربك لبارد
baraka m'en l4awt,,باراكا م'ن ل4اوت
fra3tu liya rasi,,فراعتو لييا راسي
kat3raf t4ani,,كاتعراف ت4اني
katktb kalimat xi3riya,,كاتكتب كاليمات شيعرييا
wldi kit9atl m3a zman,,ولدي كيتقاتل معا زمان
masirat xa3b,,ماسيرات شاعب
wax kin idrab,,واش كين إدراب
simana jaya kin idrab,,سيمانا جايا كين إدراب
kabra fi lfxox,,كابرا في لفشوش
ham9atni had lmra,,هامقاتني هاد لمرا
kifax 9aditk,,كيفاش قاديتك
mat5orjix bara,,ماتخورجيش بارا
9nat fi dar,,قنات في دار
bento lia naxtin hna,,بنتو ليا ناشتين هنا
do5li bhalk ldar,,دوخلي بهالك لدار
tayhti 3liya dal,,تايهتي علييا دال
matkonx mkal5,,ماتكونش مكالخ
matb9ax t3i9,,ماتبقاش تعيق
xaftak m9al9 malek,,شافتاك مقالق مالك
sir lhla y3fo 3lik,,سير لهلا يعفو عليك
msikin jah ikti2ab,,مسيكين جاه إكتيأب
fin lhakak,,فين لهاكاك
3lax maktbghix tsa5ar,,علاش ماكتبغيش تساخار
malbstha hta kbrat,,مالبستها هتا كبرات
9axar tfaha,,قاشار تفاها
na9i lik tfah,,ناقي ليك تفاه
nharxam lik rask,,نهارشام ليك راسك
far43 9anofto,,فار4ع قانوفتو
5la dar boh,,خلا دار بوه
jab lbilta lyom,,جاب لبيلتا ليوم
kol marhba bik,,كول مارهبا بيك
had xi li 3ta lah,,هاد شي لي عتا الله
had rajl ma3fon,,هاد راجل ماعفون
hars liya lma3an,,هارس لييا لماعان
5ayt tlamat jdad,,خايت تلامات جداد
howa li m9abl wld,,هووا لي مقابل ولد
kisraf 3la darhom,,كيسراف علا دارهوم
ktar daban fi dar,,كتار دابان في دار
4salti lhakaka,,4سالتي لهاكاكا
jbad lwra9 ta3 sayara dyalk,,جباد لوراق تاع سايارا ديالك
braki 3la liyman,,براكي علا لييمان
kol blama dir sawt,,كول بلاما دير ساوت
ana jit ldar,,أنا جيت لدار
lyoum kan 3andna ijtima3,,ليوم كان عاندنا إجتيماع
jit ndawaz l3otla hna,,جيت نداواز لعوتلا هنا
wslt 3iyana,,وسلت عييانا
jit ftaxi,,جيت فتاشي
yalah drt lghda,,يالاه درت لغدا
matla9it tawahad fdar,,ماتلاقيت تاواهاد فدار
dart tagine dlhout,,دارت تاڭين دلهوت
twahachet lhout,,تواهاشت لهوت
ghantghda ounmchi nrtah,,غانتغدا ونمشي نرتاه
mn ba3d lghda ghan3as chwiya,,من باعد لغدا غانعاس شوييا
ljaw bard hna,,لجاو بارد هنا
achnou khasni ndir ghda ?,,أشنو خاسني ندير غدا ?
ghda lhed,,غدا لهد
wakila njles ghir fdar,,واكيلا نجلس غير فدار
ghanb9a ghda fdar nrtah,,غانبقا غدا فدار نرتاه
nhar ltnin 3andi wahd lcommande,,نهار لتنين عاندي واهد لكومّاند
mabghitch nb9a ghir jalsa fdar,,مابغيتش نبقا غير جالسا فدار
bghit nkhraj,,بغيت نخراج
nchouf lbher,,نشوف لبهر
khti jat,,ختي جات
chwiya nmchiw ntghdaw,,شوييا نمشيو نتغداو
achkadir daba,,أشكادير دابا
yalah fa9t mn n3as,,يالاه فاقت من نعاس
wach ghatkhrji ?,,واش غاتخرجي ?
la fat lhal,,لا فات لحال
makharjach daba,,ماخارجاش دابا
3lach maghatkhrji,,علاش ماغاتخرجي
taht dlma,,تاهت دلما
nkhaliw lkharja htal lghda,,نخاليو لخارجا هتال لغدا
ok libghiti,,أُك ليبغيتي
fin ghankharjou ghda,,فين غانخارجو غدا
ina wkita kharjin,,إنا وكيتا خارجين
lwa9t libghiti,,لواقت ليبغيتي
achban lik nkharjou fsbah,,أشبان ليك نخارجو فسباه
wach ghatkoni msaliya,,واش غاتكوني مسالييا
safi machi mouchkil,,سافي ماشي موشكيل
ghda ma3andi maydar,,غدا ماعاندي مايدار
nkharjou lwa9t linasbek,,نخارجو لواقت ليناسبك
safi mchat,,سافي مشات
fin mchat,,فين مشات
mchat 3and jdaha,,مشات عاند جداها
achkadir 3and jdaha,,أشكادير عاند جداها
mchat tfawaj,,مشات تفاواج
machi bhalk,,ماشي بهالك
achnou tari,,أشنو تاري
choufi nti,,شوفي نتي
nwsel dar wndir lik audio,,نوسل دار وندير ليك وديو
kidayrin bikheir?,,كيدايرين بيخير?
dar fin karyin,,دار فين كاريين
oui gha ljama3at li mtdarerin bzf li hbso,,وي غا لجاماعات لي متداررين بزف لي هبسو
had simana gha dyal anshita w al3ab.,,هاد سيمانا غا ديال أنسهيتا و ألعاب.
ah bdina lyuma,,أه بدينا ليوما
arbi yak matrat liha shy haja,,أربي ياك ماترات ليها سهي حاجة
nsitha ga3,,نسيتها ڭاع
3yit man9leb ela dak 9alam walu,,عييت مانقلب إلا داك قالام والو
wsh kafa2a nit,,وسه كافاأ نيت
yakhti kayban li dak lmontant bzaf khaskum dwzoooha,,ياختي كايبان لي داك لمونتانت بزاف خاسكوم دوزووها
an3tekum les détails inshallah,,أنعتكوم لس دéتايلس إنسهالّاه
ntouma kidayrin,,نتوما كيدايرين
wakila ghaytbdel ljow,,واكيلا غايتبدل لجوو
ghatkoun chta,,غاتكون شتا
imta ghatkoun?,,إمتا غاتكون?
had simana ghatkoun chta,,هاد سيمانا غاتكون شتا
bach 3rfti ?,,باش عرفتي ?
9alouha fl akhbar,,قالوها فل أخبار
imta 9alouha,,إمتا قالوها
wach kat3jbek chta,,واش كاتعجبك شتا
kat3jbni bzaf chta,,كاتعجبني بزاف شتا
kay3jbni nkhraj fchta,,كايعجبني نخراج فشتا
kay3jbek tmchi lbher,,كايعجبك تمشي لبهر
ah kay3jbni bzaf,,أه كايعجبني بزاف
maghadich thes bl9ant,,ماغاديش تهس بلقانت
ghir kayban lik ila knti katkhrej ah,,غير كايبان ليك إلا كنتي كاتخرج أه
za3ma kandehk,,زاعما كاندهك
3t9tini biha akhti,,عتقتيني بيها أختي
safi chokran bzaf,,سافي شوكران بزاف
kaynin bjouj,,كاينين بجوج
3yit man9leb 3liha walou,,عييت مانقلب عليها والو
khti katfaraj,,ختي كاتفاراج
katfaraj fwahd lfilm maghribi,,كاتفاراج فواهد لفيلم ماغريبي
ana knt tfrejet fih,,أنا كنت تفرجت فيه
tfrejt fih chhal hadi,,تفرجت فيه شهال هادي
houwa film zwin,,هووا فيلم زوين
9isa dialou wa3ra,,قيسا ديالو واعرا
kathder 3la lwaki3,,كاتهدر علا لواكيع
khososan mawa9i3 tawasoul,,خوسوسان ماواقيع تاواسول
lflim kay3alj lwa9i3,,لفليم كايعالج لواقيع
ana tfrejt fih,,أنا تفرجت فيه
tferjt fih jouj mrat,,تفرجت فيه جوج مرات
khasni n3as,,خاسني نعاس
t3atal lhal,,تعاتال لحال
t3china bekri,,تعشينا بكري
lyom ghan3as bekri,,ليوم غانعاس بكري
makayn maydar,,ماكاين مايدار
ana salit,,أنا ساليت
lkhedma ktira,,لخدما كتيرا
khas sber,,خاس سبر
kayn sahd,,كاين ساهد
iwa safii tal mra khra,,إوا سافيّ تال مرا خرا
nn mzl tal nhar sbt,,الن مزل تال نهار سبت
kolchii mzyna,,كولشيّ مزينا
la ma3rftch,,لا ماعرفتش
ah kayna f jbl,,أه كاينا ف جبل
fin had lblasa,,فين هاد لبلاسا
lmhm ila l9it chi haja ncharkha m3ak,,لمهم إلا لقيت شي حاجة نشارخا معاك
ohta nti ila l9iti chi haja,,أُهتا نتي إلا لقيتي شي حاجة
chi wahd jdid,,شي واهد جديد
la saraha ma3ndi google kaykono fih 9dam chwia,,لا ساراها ماعندي ڭوڭل كايكونو فيه قدام شويا
ntoma knto fih,,نتوما كنتو فيه
khasni na3raf,,خاسني ناعراف
mouhim bzaf anani nfrah,,موهيم بزاف أناني نفراه
achnou khaski diri,,أشنو خاسكي ديري
ma3rftch bdabt,,ماعرفتش بدابت
ana khasni tricot,,أنا خاسني تريكوت
lbard mab9a lih walou,,لبارد مابقا ليه والو
khasni nchri lhwayj,,خاسني نشري لحوايج
ma3raft fin nakhdhoum,,ماعرافت فين ناخدهوم
wach souk oula lc,,واش سوك ولا لك
khasni n9arar,,خاسني نقارار
lc ljawda zwina,,لك لجاودا زوينا
outaman ma9boul,,وتامان ماقبول
souk dakchi 3iyan,,سوك داكشي عييان
makay3jbounich lhwayj dsouk,,ماكايعجبونيش لحوايج دسوك
kolchi 3andou bhal bhal,,كولشي عاندو بهال بهال
kolchi andou nafs lhaja,,كولشي أندو نافس لحاجة
ana bghit ikouno mkhtafin,,أنا بغيت إكونو مختافين
lmouhim ghanchouf,,لموهيم غانشوف
darouri ntlaka libghit,,داروري نتلاكا ليبغيت
ghaykon chi sold,,غايكون شي سولد
ma3rfna imta ikoun,,ماعرفنا إمتا إكون
darouri n3raf,,داروري نعراف
9bel manmchi,,قبل مانمشي
daw dakhl lbit,,داو داخل لبيت
zan9a fiha sda3,,زانقا فيها سداع
bhal chi mdabza,,بهال شي مدابزا
wakila jiran hadouk,,واكيلا جيران هادوك
ach kaydirou?,,أش كايديرو?
galsin mjam3in,,ڭالسين مجامعين
3layach mjam3in,,علاياش مجامعين
chkoun 3rf,,شكون عرف
kaydawzou lwa9t,,كايداوزو لواقت
oula kayday3ou lwa9t,,ولا كايدايعو لواقت
ma3andhoum maydar,,ماعاندهوم مايدار
chkon gals tma,,شكون ڭالس تما
ach bghiti,,أش بغيتي
3lach baghi t3raf,,علاش باغي تعراف
hadchi kolo fdol,,هادشي كولو فدول
nta malk ?,,نتا مالك ?
mafikch lfdol,,مافيكش لفدول
la 3lach ikoun fiya,,لا علاش إكون فييا
ana kandiha frasi,,أنا كانديها فراسي
kandiha fsouk rasi,,كانديها فسوك راسي
dakchi machi souki,,داكشي ماشي سوكي
fiya n3as daba,,فييا نعاس دابا
3iniya kaytsdou,,عينييا كايتسدو
ba9i lhal ala n3as,,باقي لحال ألا نعاس
dazt lwa9t dn3as,,دازت لواقت دنعاس
dial ach bdabt,,ديال أش بدابت
achnou bghiti,,أشنو بغيتي
ach ghadiri lyoum,,أش غاديري ليوم
mazal ma3rft,,مازال ماعرفت
khasni nfeker,,خاسني نفكر
makhasnich ndaya3 lwa9t,,ماخاسنيش نداياع لواقت
kayn maydar,,كاين مايدار
khas ghir libghi idir,,خاس غير ليبغي إدير
ana bghit ndir bzaf,,أنا بغيت ندير بزاف
walakin ma3raft mnin nbda,,والاكين ماعرافت منين نبدا
bach ghan3ref,,باش غانعرف
khas lfikra twdah lik,,خاس لفيكرا توداه ليك
wdhi lfikra f39lek,,ودهي لفيكرا فعقلك
achnou bagha bdabt,,أشنو باغا بدابت
bday blkhoutwa lawla,,بداي بلخوتوا لاولا
mataajlish lfi3l,,ماتاجليسه لفيعل
kolchi kaykon s3ib,,كولشي كايكون سعيب
lbdiya lis3iba,,لبدييا ليسعيبا
ila kant l irada,,إلا كانت ل إرادا
kolchi kayshal,,كولشي كايسهال
walakin l irada kayna,,والاكين ل إرادا كاينا
iwa achkatsnay,,إوا أشكاتسناي
makhasakch taajli,,ماخاساكش تاجلي
safi ghanbda,,سافي غانبدا
ghanbda ouliliha liha,,غانبدا وليليها ليها
imta ghatbday,,إمتا غاتبداي
ghda ghanbda,,غدا غانبدا
bach ghatbday,,باش غاتبداي
nbda ndir khoutwa oula,,نبدا ندير خوتوا ولا
safi ana kantsnak,,سافي أنا كانتسناك
mtaakda mnha,,متاكدا منها
ah mataakda,,أه ماتاكدا
ana ghanjeh,,أنا غانجه
oudaba tchoufou,,ودابا تشوفو
3jbatni lfikra,,عجباتني لفيكرا
darouri t3jbek,,داروري تعجبك
khti hbtat,,ختي هبتات
ach kant kadir,,أش كانت كادير
kant khti fstah,,كانت ختي فستاه
kadir khti lghda,,كادير ختي لغدا
achnou dart,,أشنو دارت
taybat tagine,,تايبات تاڭين
tagine dial ach,,تاڭين ديال أش
tagine dlhem bnin,,تاڭين دلهم بنين
achnou kay3jbek lhem oula lhout,,أشنو كايعجبك لهم ولا لهوت
kay3jbni lhout,,كايعجبني لهوت
3lach bdabt,,علاش بدابت
hit fih les vitamine,,هيت فيه لس ڤيتامين
ou achnou akhour,,و أشنو أخور
lhout mada9ou zwin,,لهوت ماداقو زوين
3lach lhem mazwinch,,علاش لهم مازوينش
kay3jbni lhem mra mra,,كايعجبني لهم مرا مرا
machi dima kay3jabni,,ماشي ديما كايعجابني
ama lhout n9der naklou dima,,أما لهوت نقدر ناكلو ديما
makanmlech mnou,,ماكانملش منو
iwa 3lach tmli,,إوا علاش تملي
ach kadiri,,أش كاديري
daba makandir walou,,دابا ماكاندير والو
ach ghadiri,,أش غاديري
wahd chwiya ghankhraj,,واهد شوييا غانخراج
ghanmchi ndawach,,غانمشي نداواش
imta bdabt,,إمتا بدابت
