darija,eng,darija_ar
achnou mostawa dirasi dyalk,,أشنو موستاوا ديراسي ديالك
ghadi takli b daw9 dyali,,غادي تاكلي ب داوق ديالي
fl7a9i9a mafiyach jou3 bzaf,,فلحاقيقا مافيياش جوع بزاف
3tini dakchi li mwalef kanakhed,,عتيني داكشي لي موالف كاناخد
3endek chi htimamat w7da khra?,,عندك شي هتيمامات وحدا خرا?
3endi lik wahed l9tira7,,عندي ليك واهد لقتيراح
mli nsaliw l3cha nmchiw lwa7ed lblasa zwina,,ملي نساليو لعشا نمشيو لواحد لبلاسا زوينا
ila 3jbatek chi haja tma khoudiha,,إلا عجباتك شي حاجة تما خوديها
makaynch walakin,,ماكاينش والاكين
ana kay3jebni nersem,,أنا كايعجبني نرسم
sdina lmawdo3,,سدينا لماودوع
safi 9arabt nkamal,,سافي قارابت نكامال
chwia wghadi na3tik tchouf,,شويا وغادي ناعتيك تشوف
3mrek saferty?,,عمرك سافرتي?
mchit mli kent sghira,,مشيت ملي كنت سغيرا
kann kay3jabni wahed l9ser,,كانّ كايعجابني واهد لقسر
kadjini had lmdina romansiya,,كادجيني هاد لمدينا رومانسييا
khsni nwaslek,,خسني نواسلك
aslan nti t3atalti,,أسلان نتي تعاتالتي
mataklich dfarek,,ماتاكليش دفارك
mli nta ma7amlnich 3lach khrajti m3aya?,,ملي نتا ماحاملنيش علاش خراجتي معايا?
m7taj ntkelem m3a chi hed,,محتاج نتكلم معا شي هد
3endak yjiblak lah fdmaghi chi haja,,عنداك يجيبلاك الله فدماغي شي حاجة
khorji siri f7alek,,خورجي سيري فحالك
mes7i dmou3ek,,مسحي دموعك
akhir mra dgouli had lhadra,,أخير مرا دڭولي هاد لهادرا
lmara jaya matketrich l2as2ila,,لمارا جايا ماتكتريش لأسإلا
makat3jabnich ktert lhadra,,ماكاتعجابنيش كترت لهادرا
kankherjou nkhadmou b charaf dyalna,,كانخرجو نخادمو ب شاراف ديالنا
ana mabghitich tfehmi lia,,أنا مابغيتيش تفهمي ليا
taya7ti b l9ima dyal l3yalat,,تاياحتي ب لقيما ديال لعيالات
3endou mra wehda fi 9elbou,,عندو مرا وهدا في قلبو
sm3ouni mzyan chnou ghadi ngoulikoum,,سمعوني مزيان شنو غادي نڭوليكوم
ana 9elbi khtarha hya,,أنا قلبي ختارها هيا
hadi hia li ghatkoun chrikt 7yati,,هادي هيا لي غاتكون شريكت حياتي
blastek machi hna,,بلاستك ماشي هنا
ana insane aanani fl7oub,,أنا إنسان اناني فلحوب
3merni maghadi ndelmek,,عمرني ماغادي ندلمك
jm3i 7wayjk wteb3ini,,جمعي حوايجك وتبعيني
ana bghit ghir ne3ref ach derti lih,,أنا بغيت غير نعرف أش درتي ليه
kifach dwakhti lih rasou,,كيفاش دواختي ليه راسو
ma3raftekch 3lach kadwi,,ماعرافتكش علاش كادوي
l7ayat li ghada liha s3iba bzaf,,لحايات لي غادا ليها سعيبا بزاف
s7ablek kaybghik,,سحابلك كايبغيك
ghadi ghir ydawaz bik lwa9t,,غادي غير يداواز بيك لواقت
gouli li bghiti,,ڭولي لي بغيتي
ana makayhemnich klamek,,أنا ماكايهمنيش كلامك
siri lah y3ardek salama,,سيري الله يعاردك سالاما
baraka men t7anziz,,باراكا من تحانزيز
wach baghyin t3asbouni goulouha,,واش باغيين تعاسبوني ڭولوها
ghadi nsafrou,,غادي نسافرو
majebtch m3aya 7wayji kamlin,,ماجبتش معايا حوايجي كاملين
nsay hadchi kaml,,نساي هادشي كامل
sm7ilia hana jay,,سمحيليا هانا جاي
hadou kaytsanawna,,هادو كايتساناونا
nti ghatkouni amira fhad l9ser,,نتي غاتكوني أميرا فهاد لقسر
aji n3erfek 3lihoum,,أجي نعرفك عليهوم
achnou bghity t3chay lyouma,,أشنو بغيتي تعشاي ليوما
diri li bghiti,,ديري لي بغيتي
makayn lach djibou chi hed akhor,,ماكاين لاش دجيبو شي هد أخور
koulchi kaydir khdamtou,,كولشي كايدير خدامتو
hna koulchi b nidam,,هنا كولشي ب نيدام
kant lbit dyal dyouf,,كانت لبيت ديال ديوف
fiha mender zwin,,فيها مندر زوين
nti 9dima fhad dar,,نتي قديما فهاد دار
bghitou ykoun fer7an bia,,بغيتو يكون فرحان بيا
wakha ghadi nchouf,,واخا غادي نشوف
wakha nemchi m3ak,,واخا نمشي معاك
bnti lia khdam,,بنتي ليا خدام
bghitini n3awnek f chi haja,,بغيتيني نعاونك ف شي حاجة
kanden blia t3arftou,,كاندن بليا تعارفتو
momkin n3awal 3lih bzaf dyal l7wayj,,مومكين نعاوال عليه بزاف ديال لحوايج
3endi bzaf dyal riwayat ghadi y3ajbouk,,عندي بزاف ديال ريوايات غادي يعاجبوك
3edna wa7ed lkhedma ghadi n9diwha,,عدنا واحد لخدما غادي نقديوها
nrej3ou men ba3d,,نرجعو من باعد
ghadi dji khti wrajlha,,غادي دجي ختي وراجلها
ghaytghadaw m3ana lyouma,,غايتغاداو معانا ليوما
ana 3endi fik ti9a,,أنا عندي فيك تيقا
nti 3arfa kter mni chnou taybghi,,نتي عارفا كتر مني شنو تايبغي
makanch kays7abli ghadi tkouni hakda,,ماكانش كايسحابلي غادي تكوني هاكدا
ghatkoun ghzala,,غاتكون غزالا
hadik chkoun ghaymkenlou ytfahem m3aha,,هاديك شكون غايمكنلو يتفاهم معاها
khroj yderbek chwia lberd,,خروج يدربك شويا لبرد
khlini nehder m3a siyda,,خليني نهدر معا سييدا
mabaghach nehder bzaf,,ماباغاش نهدر بزاف
mabaghach ndekhel f cho2oun dyalkoum,,ماباغاش ندخل ف شوأون ديالكوم
kanes7ek tba3di menha,,كانسحك تباعدي منها
ghatkoun katghir mnek,,غاتكون كاتغير منك
bayn fik men sbah wnta katyb,,باين فيك من سباه ونتا كاتيب
imta ghadi dirou l7efla,,إمتا غادي ديرو لحفلا
mazal ma3arefch,,مازال ماعارفش
achnou kat3ref dir?,,أشنو كاتعرف دير?
wach naklou jani jou3,,واش ناكلو جاني جوع
bayna fik katebghih,,باينا فيك كاتبغيه
bedli lmechta dyal che3rk,,بدلي لمشتا ديال شعرك
la magalia walou,,لا ماڭاليا والو
kayred lbal bzaf lb7al had tafasil,,كايرد لبال بزاف لبحال هاد تافاسيل
ghaykoun tbadal 3la had l7sab,,غايكون تبادال علا هاد لحساب
bayna fik bent driyfa,,باينا فيك بنت درييفا
kantmaana lik sa3ada,,كانتمانا ليك ساعادا
ana li fer7ana,,أنا لي فرحانا
kan m9ala9 w wejhou sfer,,كان مقالاق و وجهو سفر
wa akhiran mchaw,,وا أخيران مشاو
hadik khti wana kan3refha,,هاديك ختي وانا كانعرفها
bla chek swlatek bzaf dyal as2ila,,بلا شك سولاتك بزاف ديال أسإلا
ach wa9e3 lik lyouma,,أش واقع ليك ليوما
yalah nmchiw nderbou chi dwira,,يالاه نمشيو ندربو شي دويرا
bill maghatchoufi walou,,بيلّ ماغاتشوفي والو
rah mwalaf,,راه موالاف
gtlik matemchich,,ڭتليك ماتمشيش
madgouli lta chi hed rak l9ityni hna,,مادڭولي لتا شي هد راك لقيتيني هنا
mli mchat marej3atch,,ملي مشات مارجعاتش
3lach mchity ltemak,,علاش مشيتي لتماك
yak gtlik madekhlich ltema,,ياك ڭتليك مادخليش لتما
chnou dert ?,,شنو درت ?
ana li 7me9 jebtek lhna,,أنا لي حمق جبتك لهنا
3lach kat3amel m3aya b7al haka,,علاش كاتعامل معايا بحال هاكا
kanel9a dima rasi kanghawat 3liha,,كانلقا ديما راسي كانغاوات عليها
makhsnich nghawat 3lik,,ماخسنيش نغاوات عليك
ila bghity n3awnek goulha lia,,إلا بغيتي نعاونك ڭولها ليا
tla9it wahed rajel ghrib,,تلاقيت واهد راجل غريب
sm7ilia n9eleb 3la chi wri9at,,سمحيليا نقلب علا شي وريقات
khesou ytemse7 chwia men lghobrahadak lkoukh dyal chi wahed,,خسو يتمسح شويا من لغوبراهاداك لكوخ ديال شي واهد
makantch katkhaf bou7edha,,ماكانتش كاتخاف بوحدها
makant katkhaf men walou,,ماكانت كاتخاف من والو
kant sdma kbira bnesba lih,,كانت سدما كبيرا بنسبا ليه
ach hadchi derti f rasek,,أش هادشي درتي ف راسك
aji gelsi,,أجي ڭلسي
chnou li khlak tkhtar hadchi,,شنو لي خلاك تختار هادشي
wach hadou maghadich ysaliw,,واش هادو ماغاديش يساليو
3afak hder m3aha nta,,عافاك هدر معاها نتا
madgoulich lia katkhafi men lkhedama dyalk,,مادڭوليش ليا كاتخافي من لخداما ديالك
wakha nsawal siyda chakhsiyan,,واخا نساوال سييدا شاخسييان
chokran hint 3ta9tini menha,,شوكران هينت عتاقتيني منها
ma3raftch 3lach kanban lihoum mkelkha,,ماعرافتش علاش كانبان ليهوم مكلخا
klam nas 3emrou makaysali,,كلام ناس عمرو ماكايسالي
dakchi 3lach dzawajti bia yak,,داكشي علاش دزاواجتي بيا ياك
chr7i lia had lmes2ala hadi,,شرحي ليا هاد لمسألا هادي
ghadi tcheri lia wbtefsil,,غادي تشري ليا وبتفسيل
dima kandir lik lmachakil,,ديما كاندير ليك لماشاكيل
bla manb9aw nmetlou 3la ba3diyatna,,بلا مانبقاو نمتلو علا باعديياتنا
kan lmefroud 3lik dzawji chi hed 9rib lik f sin,,كان لمفرود عليك دزاوجي شي هد قريب ليك ف سين
chnou bghiti t9esdi,,شنو بغيتي تقسدي
nta a7sen wa7ed 3endi fhad denya,,نتا أحسن واحد عندي فهاد دنيا
3lach kadgoul lia had lhadra hadi,,علاش كادڭول ليا هاد لهادرا هادي
mabghit ngoul walou,,مابغيت نڭول والو
ba3d lmrat kanb9a ghir kankherbe9,,باعد لمرات كانبقا غير كانخربق
kenti ghadi tfda7ni,,كنتي غادي تفداحني
kenti katjesesi 3lina,,كنتي كاتجسسي علينا
bghit ghir ne3ref chkoun,,بغيت غير نعرف شكون
sma3t wahed sawt ghrib,,سماعت واهد ساوت غريب
hada weld 3emha,,هادا ولد عمها
3la l2a9al wahed men l3a2ila kayree7eb bia,,علا لأقال واهد من لعاإلا كايريحب بيا
tcharaft b ma3riftak,,تشارافت ب ماعريفتاك
ma3jabnich l7al,,ماعجابنيش لحال
khlak wmcha safer b3id,,خلاك ومشا سافر بعيد
gles tefter m3ana ila bghiti,,ڭلس تفتر معانا إلا بغيتي
bla madgouli lrajlek rak cheftini,,بلا مادڭولي لراجلك راك شفتيني
makayt7amelch m3aya,,ماكايتحاملش معايا
dakchi 3laach sawalt,,داكشي علاش ساوالت
ymken sde3nah,,يمكن سدعناه
wa9ila nti li 7liti srajem,,واقيلا نتي لي حليتي سراجم
kay3ejbek tkouni hna,,كايعجبك تكوني هنا
a7sen bit hia hadi,,أحسن بيت هيا هادي
ri7tha kayna hna,,ريحتها كاينا هنا
banlia lghder f 3inih,,بانليا لغدر ف عينيه
ghanel9aha wakha tkoun ta7t lard,,غانلقاها واخا تكون تاحت لارد
fin ghatkoun mchat,,فين غاتكون مشات
3ref ach katkherej 3la fomek,,عرف أش كاتخرج علا فومك
aji nwarik ach kan kaychri liha,,أجي نواريك أش كان كايشري ليها
mabghit nchouf walou,,مابغيت نشوف والو
wahed siyda li kayna hna hia ana,,واهد سييدا لي كاينا هنا هيا أنا
bghit ntelbek wa7ed talab,,بغيت نتلبك واحد تالاب
hadi lfikra dyali ana,,هادي لفيكرا ديالي أنا
bghit lfer7a terje3 lhad dar,,بغيت لفرحا ترجع لهاد دار
ila kan hadchi ghayfar7ek ndirouha,,إلا كان هادشي غايفارحك نديروها
hia 3endha tjriba,,هيا عندها تجريبا
ghansayb lebsa dyali bou7di,,غانسايب لبسا ديالي بوحدي
khoudi rahtek,,خودي راهتك
chkoun fihoum li bghiti?,,شكون فيهوم لي بغيتي?
tawa7ed makayjaweb,,تاواحد ماكايجاوب
maghaykoun tari walou,,ماغايكون تاري والو
lmdina s3iba,,لمدينا سعيبا
ghadiu tkerfsi flmdina,,غاديو تكرفسي فلمدينا
ghatbat m3ana,,غاتبات معانا
jayba khbarha,,جايبا خبارها
mchat 3end bnat khaltha,,مشات عند بنات خالتها
mra kbira ma3arfa walou,,مرا كبيرا ماعارفا والو
malna 3la had tamara kamla,,مالنا علا هاد تامارا كاملا
mazal m9asa7 rasek,,مازال مقاساح راسك
ghankhli dar bouk,,غانخلي دار بوك
had dria maghatsla7ch lik,,هاد دريا ماغاتسلاحش ليك
mabaghich nfeker fhadchi,,ماباغيش نفكر فهادشي
machi nta li ghadgouli cheghandir,,ماشي نتا لي غادڭولي شغاندير
makay9adrouch yhadrou,,ماكايقادروش يهادرو
ana kan7ma9 3liha,,أنا كانحماق عليها
ana kanbi3 lwerd,,أنا كانبيع لورد
mab9it bagha walou,,مابقيت باغا والو
ana kbert fwahed douwar,,أنا كبرت فواهد دووار
3endek zher tla9ity m3ana,,عندك زهر تلاقيتي معانا
ghanmchiw m3ak,,غانمشيو معاك
ghanredek kat7am9i,,غانردك كاتحامقي
teblit biha,,تبليت بيها
ila madzawjatch bia ghadi n9toulha,,إلا مادزاوجاتش بيا غادي نقتولها
rah nas katchouf fina,,راه ناس كاتشوف فينا
ana ma3endi 3dou,,أنا ماعندي عدو
mabghitch ndakhal lmekhzen binatna,,مابغيتش نداخال لمخزن بيناتنا
sahel 3likoum ty7ou lbatel 3la nas,,ساهل عليكوم تيحو لباتل علا ناس
wa9ila tchabhou lik,,واقيلا تشابهو ليك
may9derch ydir had lfe3la,,مايقدرش يدير هاد لفعلا
nsaw 3likoum dik lkhotba,,نساو عليكوم ديك لخوتبا
kayn hadchi wla makayn,,كاين هادشي ولا ماكاين
nsaw li fat,,نساو لي فات
79ek 3lia ana,,حقك عليا أنا
jit 3la wdit lkhedma li talbin,,جيت علا وديت لخدما لي تالبين
hadi awel mra ghadi nekhdem,,هادي أول مرا غادي نخدم
lsanek twil chwia,,لسانك تويل شويا
ila makhlesnach ghadi yd3ina,,إلا ماخلسناش غادي يدعينا
khasna chi whda t3awena,,خاسنا شي وهدا تعاونا
39elha khfif dghya ghat3alam,,عقلها خفيف دغيا غاتعالام
koul wa7ed kaymchi 3la 9eddou,,كول واحد كايمشي علا قدّو
ewa nti t3erfi,,إوا نتي تعرفي
sir f7alek wla ghanod lik,,سير فحالك ولا غانود ليك
kent ghadi n3ayat lik,,كنت غادي نعايات ليك
lkhet dyali rah bayn,,لخت ديالي راه باين
imta ghat3ytou lia,,إمتا غاتعيتو ليا
ikoun khir,,إكون خير
dorof makhlatnich nkemel 9rayti,,دوروف ماخلاتنيش نكمل قرايتي
hadik hia lkhedma dyali,,هاديك هيا لخدما ديالي
bghitek trej3i kima kenti men 9bel,,بغيتك ترجعي كيما كنتي من قبل
3endou charika 9ed sekht,,عندو شاريكا قد سخت
fin ghadi bia?,,فين غادي بيا?
bghitini n3awnek?,,بغيتيني نعاونك?
ymken lik tsaybi b7alha?,,يمكن ليك تسايبي بحالها?
mabghit tahed yshoufni,,مابغيت تاهد يسهوفني
tel9i rask khlas,,تلقي راسك خلاس
rah dyaf jayin,,راه دياف جايين
bghit ndirha lihoum moufaja2a,,بغيت نديرها ليهوم موفاجاأ
9riba twjed,,قريبا توجد
chkoun galik tlbsi had lebsa,,شكون ڭاليك تلبسي هاد لبسا
ma3mrek ghadi tkouni b7alha,,ماعمرك غادي تكوني بحالها
skti mabghitch nsem3ek,,سكتي مابغيتش نسمعك
malk m3edba rasek,,مالك معدبا راسك
ma3mrou maghaynsaha,,ماعمرو ماغاينساها
bach 3erfouha,,باش عرفوها
3arfak mabaghich tchoufni,,عارفاك ماباغيش تشوفني
3lach makatkhlinich nt9ereb mnek,,علاش ماكاتخلينيش نتقرب منك
dirni sa7bek,,ديرني ساحبك
3lach kathereb mni?,,علاش كاتهرب مني?
ana manestahelch,,أنا مانستاهلش
dakchi li kent kankhaf mennou te7ti fih,,داكشي لي كنت كانخاف منّو تحتي فيه
7ram 3lik hadchi li kadir,,حرام عليك هادشي لي كادير
kent 3arf hadchi,,كنت عارف هادشي
jme3t wtwit lmawdo3,,جمعت وتويت لماودوع
ta7ed maswalni 3liha,,تاحد ماسوالني عليها
ba9a katbghini yak?,,باقا كاتبغيني ياك?
koulkoum b7al b7al,,كولكوم بحال بحال
ana tfaje2t,,أنا تفاجءت
3lach khbiti 3lia,,علاش خبيتي عليا
7sit bik b3ida 3lia,,حسيت بيك بعيدا عليا
3lach mageltich lia ?,,علاش ماڭلتيش ليا ?
khski t3arfiha kifach kant flawal,,خسكي تعارفيها كيفاش كانت فلاوال
kent baghi ntala9eha,,كنت باغي نتالاقها
ma9derch yenja7 f 7yatou,,ماقدرش ينجاح ف حياتو
kanat kat3amel m3a koulchi mzyan,,كانات كاتعامل معا كولشي مزيان
koulchi kat3tih wa9t,,كولشي كاتعتيه واقت
kan3ich m3adab,,كانعيش معاداب
had siyda makatstahlekch,,هاد سييدا ماكاتستاهلكش
achnou l7el daba,,أشنو لحل دابا
ma9dertch ngoulha lik,,ماقدرتش نڭولها ليك
knti dgouliha lia,,كنتي دڭوليها ليا
3awdatli asrar dyalha,,عاوداتلي أسرار ديالها
dik sa3a bghit n9telha,,ديك ساعا بغيت نقتلها
l9itha galsa katsana fia,,لقيتها ڭالسا كاتسانا فيا
mabghatch tfi9,,مابغاتش تفيق
hadi ghir 7adita,,هادي غير حاديتا
khrejt kantel 3la berra,,خرجت كانتل علا برّا
rje3t f7ali,,رجعت فحالي
3mrek matkhlay 3lia,,عمرك ماتخلاي عليا
nta a7sen insan fhad denya koulha,,نتا أحسن إنسان فهاد دنيا كولها
ghadi nmchiw,,غادي نمشيو
had mes2ala jatni ghriba,,هاد مسألا جاتني غريبا
makantch bou7edha,,ماكانتش بوحدها
7na ghandirou chghelna,,حنا غانديرو شغلنا
dakchi li gtlik li ghadir,,داكشي لي ڭتليك لي غادير
khsek t3awen m3ana,,خسك تعاون معانا
ghadi ychedouni f l7ebs,,غادي يشدوني ف لحبس
3ziz 3liha nachat,,عزيز عليها ناشات
ila bghinak ghan3ytou 3lik,,إلا بغيناك غانعيتو عليك
tal hna wbaraka,,تال هنا وباراكا
3inik kaygoulou haja khra,,عينيك كايڭولو حاجة خرا
momkin nta tenfa3ni,,مومكين نتا تنفاعني
kanfeker nchri chi firma,,كانفكر نشري شي فيرما
kayghir 3la charaf dyalou,,كايغير علا شاراف ديالو
ma3endekch dalil,,ماعندكش داليل
nta katghir mni,,نتا كاتغير مني
chkoun tbib dyalk?,,شكون تبيب ديالك?
kat3erfi koulchi 3liha,,كاتعرفي كولشي عليها
gouli lina ach kayn,,ڭولي لينا أش كاين
kant kharja ltri9,,كانت خارجا لتريق
hadchi maghaykhlihach tenta7er,,هادشي ماغايخليهاش تنتاحر
kayban hchoumi wme39ol,,كايبان هشومي ومعقول
ghanmchiw l3endou,,غانمشيو لعندو
bghit ghir ne7der m3akoum,,بغيت غير نحدر معاكوم
aji nehder m3ak,,أجي نهدر معاك
bghit neb9a m3ak,,بغيت نبقا معاك
kanwa3dek ghanerje3 l3endek,,كانواعدك غانرجع لعندك
ana li kanhder machi nta,,أنا لي كانهدر ماشي نتا
ghadi thnnina men had lmachakil kamla,,غادي تهنّينا من هاد لماشاكيل كاملا
ha7na fhemna daba,,هاحنا فهمنا دابا
daba 3rafna koulchi,,دابا عرافنا كولشي
mafhamt walou,,مافهامت والو
khasni nbedel l2afkar dyali,,خاسني نبدل لأفكار ديالي
chouf 3la bachar ki dayr,,شوف علا باشار كي داير
maymkench n9bel l2ihana,,مايمكنش نقبل لإهانا
khwi dmaghek men hadchi,,خوي دماغك من هادشي
matkhafich ana m3ak,,ماتخافيش أنا معاك
mohim nti t3ichi lia,,موهيم نتي تعيشي ليا
maymkench n3ich bla bik,,مايمكنش نعيش بلا بيك
nti koulchi f 7yati,,نتي كولشي ف حياتي
katsme3ni daba,,كاتسمعني دابا
b7al dima,,بحال ديما
chwia wghankoun 3endkoum tma,,شويا وغانكون عندكوم تما
tel9i lina chwia mosi9a,,تلقي لينا شويا موسيقا
b9iti lia ghir nta,,بقيتي ليا غير نتا
dir b7alek b7al nas,,دير بحالك بحال ناس
daba wla rajel,,دابا ولا راجل
ma3endekch chi tswira dyalou,,ماعندكش شي تسويرا ديالو
syd rah me3rouf hnaya,,سيد راه معروف هنايا
makayn tachi mouchkil,,ماكاين تاشي موشكيل
ana kan3ref ga3 nas li hnaya,,أنا كانعرف ڭاع ناس لي هنايا
ghadji morana f le3chia,,غادجي مورانا ف لعشيا
3tini flous lmerkoub,,عتيني فلوس لمركوب
7ta djini sle3ti kamla,,حتا دجيني سلعتي كاملا
3arfni 3endi kelma we7da,,عارفني عندي كلما وحدا
