darija,eng,darija_ar
mandench ghadi ydiha chi 7ed fhad l9anoun ma 3endou sass,,ماندنش غادي يديها شي حد فهاد لقانون ما عندو ساسّ
mandench ghadi n3red 3lih men nhar li 5wet 3liya ou ana n9at3ou,,ماندنش غادي نعرد عليه من نهار لي خوت علييا و أنا نقاتعو
mandench ghadi ydiha fl9arar dial lme7kama 7it 5ayhreb,,ماندنش غادي يديها فلقارار ديال لمحكاما حيت خايهرب
eah hre men l7ebss ou kay9elbou 3lih,,إاه هر من لحبسّ و كايقلبو عليه
mandench ghadi ychedni dak lbolissi ila hrebt bpikala,,ماندنش غادي يشدني داك لبوليسّي إلا هربت بپيكالا
mandench ghadi nti7 ila mchit netze3lel,,ماندنش غادي نتيح إلا مشيت نتزعلل
mandench ghadi nsellem 3lih 5an7ergou,,ماندنش غادي نسلّم عليه خانحرڭو
mandench ghadi yzrevb ewa ghir 5od we9tek,,ماندنش غادي يزرڤب إوا غير خود وقتك
mandench ghadi nwajhou had lfer9a,,ماندنش غادي نواجهو هاد لفرقا
mandench ghadi 5ankmi f7yati kamla,,ماندنش غادي خانكمي فحياتي كاملا
mandench ghadi 5andir lmoghadirat f7yati kamla,,ماندنش غادي خاندير لموغاديرات فحياتي كاملا
mandench ghadi 5anbli chi 7ed f7yati kamla,,ماندنش غادي خانبلي شي حد فحياتي كاملا
mandench ghadi nmse7 lih fomo ra 3amer kolo cheklat,,ماندنش غادي نمسح ليه فومو را عامر كولو شكلات
mandench ghadi nrebe7 kter me hadchi,,ماندنش غادي نربح كتر م هادشي
mandench ghadi 5ay3tiwna doble dial had lflouss,,ماندنش غادي خايعتيونا دوبل ديال هاد لفلوسّ
mandench ghadi ymout chahid 7it aslan makanch kayt7areb,,ماندنش غادي يموت شاهيد حيت أسلان ماكانش كايتحارب
mandench ghadi y5ress chi 7aja men ghir lbeti5,,ماندنش غادي يخرسّ شي حاجا من غير لبتيخ
mandench ghadi ydiha fjerda dialo,,ماندنش غادي يديها فجردا ديالو
mandench ghadi ykchef lih nit dak touni,,ماندنش غادي يكشف ليه نيت داك توني
mandench ghadi y3esser chi l5izou bach ydiro 3assir,,ماندنش غادي يعسّر شي لخيزو باش يديرو عاسّير
mandench ghadi yrbet msian lbegra men grounha sir 3awnou,,ماندنش غادي يربت مسيان لبڭرا من ڭرونها سير عاونو
mandench ghadi tla9a m3ah,,ماندنش غادي تلاقا معاه
mandench ghadi ns3a chi nar,,ماندنش غادي نسعا شي نار
mandench ghadi y3ani m3a wladou ra mrebin,,ماندنش غادي يعاني معا ولادو را مربين
mandench ghadi y5eddem 3endou chi 7edd,,ماندنش غادي يخدّم عندو شي حدّ
mandench ghadi y5ebbi 3liya chi 7aja,,ماندنش غادي يخبّي علييا شي حاجا
mandench ghadi n5dem 3endou fih tenfa5,,ماندنش غادي نخدم عندو فيه تنفاخ
mandench ghadi t3awen m3aya ewa nzid 7ssen,,ماندنش غادي تعاون معايا إوا نزيد حسّن
mandench ghadi nsre7 lik che3rek darini idiya,,ماندنش غادي نسرح ليك شعرك داريني إدييا
mandench ghadi nchedded 3lik,,ماندنش غادي نشدّد عليك
mandench ghadi n3eber 3la kifach kan7ess daba,,ماندنش غادي نعبر علا كيفاش كانحسّ دابا
mandench ghadi t9der dir had l7araka,,ماندنش غادي تقدر دير هاد لحاراكا
mandench ghadi nddem we9ti b7alek,,ماندنش غادي ندّم وقتي بحالك
mandench ghadi n9ed chi wa7ed flb7er makan3refch n3oum,,ماندنش غادي نقد شي واحد فلبحر ماكانعرفش نعوم
mandench ghadi nrffeh 3lik,,ماندنش غادي نرفّه عليك
mandench ghadi ntwe99e3 menk chi 7aa 5ayba,,ماندنش غادي نتوقّع منك شي حا خايبا
mandench ghadi nf7ess deri,,ماندنش غادي نفحسّ دري
mandench ghadi nsdder dissir f2ifri9ya lte7t,,ماندنش غادي نسدّر ديسّير فإفريقيا لتحت
mandench ghadi n9ad chi stintaj msian lhad temrin,,ماندنش غادي نقاد شي ستينتاج مسيان لهاد تمرين
mandench ghadi sed l9fel 5lih me7loul,,ماندنش غادي سد لقفل خليه محلول
mandench ghadi n3red 3lik,,ماندنش غادي نعرد عليك
mandench ghadi yjini shed kter men haka,,ماندنش غادي يجيني سهد كتر من هاكا
mandench ghadi ydfa l7al chwiya,,ماندنش غادي يدفا لحال شوييا
mandench ghadi y3taref bl5alat dialo,,ماندنش غادي يعتارف بلخالات ديالو
mandench ghadi tdewezha 3liya,,ماندنش غادي تدوزها علييا
mandench ghadi te9der tselle9 chejra,,ماندنش غادي تقدر تسلّق شجرا
mandench ghadi t5ssel snanek msian,,ماندنش غادي تخسّل سنانك مسيان
mandench ghadi ntej chi 5edra msiana had sayf,,ماندنش غادي نتج شي خدرا مسيانا هاد سايف
mandench ghadi nkdeb 3la nass,,ماندنش غادي نكدب علا ناسّ
mandench ghadi bher chi 7ed fo9 lmesre7,,ماندنش غادي بهر شي حد فوق لمسرح
mandench ghadi yti7ou l2astmina,,ماندنش غادي يتيحو لأستمينا
mandench ghadi nfrek douk l7wayj lmermdin rani 3eyyan,,ماندنش غادي نفرك دوك لحوايج لمرمدين راني عيّان
mandench ghadi nwkkel drari s5ar kan3if,,ماندنش غادي نوكّل دراري سخار كانعيف
mandench ghadi ntour 3lik ana dima mhedden,,ماندنش غادي نتور عليك أنا ديما مهدّن
mandench ghadi rah fhem lme3na dial klami,,ماندنش غادي راه فهم لمعنا ديال كلامي
mandench ghadi y5elless lgardienne,,ماندنش غادي يخلّسّ لڭاردينّ
mandench ghadi yrjje3 liya lmelyoun li mdayr m3ah yrej3ha fla5ar dial simana,,ماندنش غادي يرجّع لييا لمليون لي مداير معاه يرجعها فلاخار ديال سيمانا
mandench ghadi yn9ess men lidam,,ماندنش غادي ينقسّ من ليدام
mandench ghadi ywe99ef 5demtou,,ماندنش غادي يوقّف خدمتو
mandench ghadi ychkkel chi fera wa3ra men lacademie,,ماندنش غادي يشكّل شي فرا واعرا من لاكادمي
mandench ghadi nze3jou,,ماندنش غادي نزعجو
mandench ghadi njib kter men had no9ta,,ماندنش غادي نجيب كتر من هاد نوقتا
mandench ghadi t9eddem liha fzwaj,,ماندنش غادي تقدّم ليها فزواج
mandench ghadi nkerres lik chi 9ima,,ماندنش غادي نكرّس ليك شي قيما
mandench ghadi t9der testafezni,,ماندنش غادي تقدر تستافزني
mandench ghadi tem2enni rani me5lou3,,ماندنش غادي تمءنّي راني مخلوع
mandench ghadi t2emmel meni ghir mora madert lik,,ماندنش غادي تءمّل مني غير مورا مادرت ليك
mandench ghadi ydir chi solde wa3er yjib nass,,ماندنش غادي يدير شي سولد واعر يجيب ناسّ
mandench ghadi tfa3el m3aya b7al drari s7abi,,ماندنش غادي تفاعل معايا بحال دراري سحابي
mandench ghadi ybtaker chi 7aja netnef3ou biha,,ماندنش غادي يبتاكر شي حاجا نتنفعو بيها
mandench ghadi ytre2ess l7koma chi nhar,,ماندنش غادي يترءسّ لحكوما شي نهار
mandench ghadi 3ane9 l2islam rah dima ki3eyrou,,ماندنش غادي عانق لإسلام راه ديما كيعيرو
mandench ghadi y3ezzik rah mrid mab5ach yji y3adik,,ماندنش غادي يعزّيك راه مريد مابخاش يجي يعاديك
mandench ghadi y7kem fhad charika chi nhar,,ماندنش غادي يحكم فهاد شاريكا شي نهار
dima 5demtou nna9ssa ou m5ewet 3lih lmodir,,ديما خدمتو الناقسّا و مخوت عليه لمودير
mandench ghadi yse55en dak l7lib nod 3afak se5nou,,ماندنش غادي يسخّن داك لحليب نود عافاك سخنو
mandench ghadi yzid 3lik rah me39oul,,ماندنش غادي يزيد عليك راه معقول
rah men dik l3roubiya li katchoufha lhih ch7al mrebi,,راه من ديك لعروبييا لي كاتشوفها لهيه شحال مربي
mandench ghadi ytekka 5ayb9a wa9ef,,ماندنش غادي يتكّا خايبقا واقف
darou dehrou ou kirta7 flwegfa,,دارو دهرو و كيرتاح فلوڭفا
mandench ghadi ytebbe9 cha3b dak l9anoun,,ماندنش غادي يتبّق شاعب داك لقانون
mandench ghadi yrde3 men mo 7it mabaghach,,ماندنش غادي يردع من مو حيت ماباغاش
mandench ghadi yertabet rah kber bezzaf,,ماندنش غادي يرتابت راه كبر بزّاف
mandench ghadi t9der tewed raha kbret,,ماندنش غادي تقدر تود راها كبرت
mandench ghadi ydefnou siyed 5edda,,ماندنش غادي يدفنو سييد خدّا
lyouma 5aykoun l3cha dial lmiyet,,ليوما خايكون لعشا ديال لمييت
mandench ghadi njtahed f9rayti koun ghir 5erjouni men lmadrassa,,ماندنش غادي نجتاهد فقرايتي كون غير خرجوني من لمادراسّا
mandench ghadi 7eyyini dak lgardienne ila det men 7dah,,ماندنش غادي حيّيني داك لڭاردينّ إلا دت من حداه
mandench ghadi dmme3 ra 9elbek 9asse7,,ماندنش غادي دمّع را قلبك قاسّح
mandench ghadi ytbe3 lbolissi dak chfar,,ماندنش غادي يتبع لبوليسّي داك شفار
rah 3elle9 cheffar ma3endou mayched,,راه علّق شفّار ماعندو مايشد
mandench ghadi nfsed fbladi,,ماندنش غادي نفسد فبلادي
mandench ghadi nsetrek 7it fomi dima me7loul,,ماندنش غادي نسترك حيت فومي ديما محلول
mandench ghadi baarek liha l3id,,ماندنش غادي بارك ليها لعيد
mandench ghadi 5are9 dok sitat,,ماندنش غادي خارق دوك سيتات
mandench ghadi daa3efou liya floussi de5ya,,ماندنش غادي داعفو لييا فلوسّي دخيا
mandench ghadi derreb dik lfer9a l3eyyana,,ماندنش غادي درّب ديك لفرقا لعيّانا
mandench ghadi tsali connexion dialek de5ya,,ماندنش غادي تسالي كونّشيون ديالك دخيا
mandench ghadi ykfi dak lkass ra fiya l3tech,,ماندنش غادي يكفي داك لكاسّ را فييا لعتش
mandench ghadi nteyyeb chi tajine makan3rfech lih,,ماندنش غادي نتيّب شي تاجين ماكانعرفش ليه
mandench ghadi n9li dak l7out 5anchwih,,ماندنش غادي نقلي داك لحوت خانشويه
mandench ghadi nt9edda bezzaf,,ماندنش غادي نتقدّا بزّاف
mandench ghadi ntsabe9 mniyti,,ماندنش غادي نتسابق منييتي
mandench ghadi nchrref dima 5anb9a chab,,ماندنش غادي نشرّف ديما خانبقا شاب
mandench ghadi yjmed dak lma de5ya,,ماندنش غادي يجمد داك لما دخيا
mandench ghadi dawa lik dik jer7a de5ya,,ماندنش غادي داوا ليك ديك جرحا دخيا
mandench ghadi y9et3ou lik seb3ek,,ماندنش غادي يقتعو ليك سبعك
mandench ghadi nzid 3lik l3adab,,ماندنش غادي نزيد عليك لعاداب
mandench ghadi nteb3ek tal l7ma9 dialk,,ماندنش غادي نتبعك تال لحماق ديالك
mandench ghadi nstehlek ga3 had lmakla,,ماندنش غادي نستهلك ڭاع هاد لماكلا
mandench ghadi n5chi dak tilifoune fsaki,,ماندنش غادي نخشي داك تيليفون فساكي
mandench ghadi tsennak kter,,ماندنش غادي تسنّاك كتر
mandench ghadi yenjaref ljbel,,ماندنش غادي ينجارف لجبل
mandench ghadi ybdel lfrach,,ماندنش غادي يبدل لفراش
mandench ghadi yestslem,,ماندنش غادي يستسلم
mandench ghadi nziyyerek ftonobil,,ماندنش غادي نزييّرك فتونوبيل
mandench ghadi n9ess lik fl7em,,ماندنش غادي نقسّ ليك فلحم
mandench ghadi dn9der nmeyez bin had l2alwan,,ماندنش غادي دنقدر نميز بين هاد لألوان
mandench ghadi n3len 3la lmout dial lwalid men ghir l3a2ila,,ماندنش غادي نعلن علا لموت ديال لواليد من غير لعاإلا
mandench ghadi nsaale7kom,,ماندنش غادي نسالحكوم
mandench ghadi ndiha felmechro3 dialek,,ماندنش غادي نديها فلمشروع ديالك
mandench ghadi nsse9 mabinathom dkchi kaya5od we9t,,ماندنش غادي نسّق مابيناتهوم دكشي كاياخود وقت
mandench ghadi n3ess chwiya,,ماندنش غادي نعسّ شوييا
mandench ghadi nb9a l3en 7it machi msian,,ماندنش غادي نبقا لعن حيت ماشي مسيان
mandench ghadi nteyyeb lik ga3teyyeb.,,ماندنش غادي نتيّب ليك ڭاعتيّب.
mandench ghadi ntwi lik douk l7wayj rahom 5asshom yetsel7ou be3da,,ماندنش غادي نتوي ليك دوك لحوايج راهوم خاسّهوم يتسلحو بعدا
mandench ghadi nsle7 lik 7wayj,,ماندنش غادي نسلح ليك حوايج
mandench ghadi yjedded lcontra m3a lgoul dialhom,,ماندنش غادي يجدّد لكونترا معا لڭول ديالهوم
mandench ghadi ydir bezzaf dial ljehd fhad l5edma,,ماندنش غادي يدير بزّاف ديال لجهد فهاد لخدما
mandench ghadi n5ellet lik l7wayj,,ماندنش غادي نخلّت ليك لحوايج
mandench ghadi n7edded lik lw9ita li 5atmchi fiha,,ماندنش غادي نحدّد ليك لوقيتا لي خاتمشي فيها
mandench ghadi n5li lkelb yl7essni,,ماندنش غادي نخلي لكلب يلحسّني
mandench ghadi nrekkez 3la 9rayti men had nhar bghit nerta7,,ماندنش غادي نركّز علا قرايتي من هاد نهار بغيت نرتاح
mandench ghadi tsahel dik lja2iza ila ditha,,ماندنش غادي تساهل ديك لجاإزا إلا ديتها
mandench ghadi yteye7 chi 7ed l2atmina hna,,ماندنش غادي يتيح شي حد لأتمينا هنا
mandench ghadi ykri lik chi tonobil,,ماندنش غادي يكري ليك شي تونوبيل
mandench ghadi yste9belhoum,,ماندنش غادي يستقبلهوم
mandench ghadi ttowwer men dik charika,,ماندنش غادي التووّر من ديك شاريكا
mandench ghadi nrebi djaj,,ماندنش غادي نربي دجاج
mandench ghadi nakol dik rfissa wa5a bdjaj beldi,,ماندنش غادي ناكول ديك رفيسّا واخا بدجاج بلدي
mandench ghadi n5essess lik chi w9ita men nhari,,ماندنش غادي نخسّسّ ليك شي وقيتا من نهاري
mandench ghadi y9elle9ni rajli,,ماندنش غادي يقلّقني راجلي
mandench ghadi ylachi had lhewta,,ماندنش غادي يلاشي هاد لهوتا
mandench ghadi de3mou bah fhad lmechro3,,ماندنش غادي دعمو باه فهاد لمشروع
mandench ghadi y2edden fhad dneya mra 5ra,,ماندنش غادي يءدّن فهاد دنيا مرا خرا
mandench ghadi ykteb liy dar bsmiti,,ماندنش غادي يكتب ليي دار بسميتي
mandench ghadi nkemmel hadd lktab,,ماندنش غادي نكمّل هادّ لكتاب
mandench ghadi n3a9bek,,ماندنش غادي نعاقبك
mandench ghadi nferge3 dik nefa5a,,ماندنش غادي نفرڭع ديك نفاخا
mandench ghadi ntebe3 lregime,,ماندنش غادي نتبع لرڭيم
mandench ghadi nfer7ek chi nhar,,ماندنش غادي نفرحك شي نهار
mandench ghadi n99ez men lbalco mra 5ra mora ma therrest,,ماندنش غادي نقّز من لبالكو مرا خرا مورا ما تهرّست
mandench ghadi nlwa bjou3 safi rani kbert,,ماندنش غادي نلوا بجوع سافي راني كبرت
mandench ghadi tfahem m3a dak l2ostad ra derhem maydey3ouch,,ماندنش غادي تفاهم معا داك لأستاد را درهم مايديعوش
mandench ghadi yseweb snanou,,ماندنش غادي يسوب سنانو
mandench ghadi ydafe3 3lik,,ماندنش غادي يدافع عليك
mandench ghadi y7rem wladou men ga3 dkchi li baghin,,ماندنش غادي يحرم ولادو من ڭاع دكشي لي باغين
mandench ghadi y5ewwetou 3liya walidiya,,ماندنش غادي يخوّتو علييا واليدييا
mandench ghadi ykou mohim dak lmaw3id,,ماندنش غادي يكو موهيم داك لماوعيد
mandench ghadi ymse7 douk lfday7 men lintirnit,,ماندنش غادي يمسح دوك لفدايح من لينتيرنيت
mandench ghadi y7e99e9 chi naja7 kbir,,ماندنش غادي يحقّق شي ناجاح كبير
mandench ghadi nkerehek 7yati ola wa5a m3art ach diri liya,,ماندنش غادي نكرهك حياتي أُلا واخا معارت أش ديري لييا
mandench ghadi y3emer lih l3ayn dak l7awli,,ماندنش غادي يعمر ليه لعاين داك لحاولي
mandench ghadi ywe77ed hadchi nass,,ماندنش غادي يوحّد هادشي ناسّ
mandench ghadi ystowred lblad chi 7aja men berra,,ماندنش غادي يستوورد لبلاد شي حاجا من برّا
mandench ghadi yebni chi beraka yn3ess fiha,,ماندنش غادي يبني شي براكا ينعسّ فيها
mandench ghadi zdaher lme5rib.,,ماندنش غادي زداهر لمخريب.
mandench ghadi nta9edek chi nhar,,ماندنش غادي نتاقدك شي نهار
mandench ghadi y5la zit ga3,,ماندنش غادي يخلا زيت ڭاع
mandench ghadi yhrb chi 7ed men l7ebss,,ماندنش غادي يهرب شي حد من لحبسّ
mandench ghadi ybda fdssartou,,ماندنش غادي يبدا فدسّارتو
mandench ghadi yde7 chi 7ed men 5irek,,ماندنش غادي يدح شي حد من خيرك
mandench ghadi yblassi tonobiltou hna,,ماندنش غادي يبلاسّي تونوبيلتو هنا
mandench ghadi ymiyyez bin wladou,,ماندنش غادي يمييّز بين ولادو
mandench ghadi tebe3ni,,ماندنش غادي تبعني
mandench ghadi towwe9 had lblassa,,ماندنش غادي تووّق هاد لبلاسّا
mandench ghadi yselli fel9ebla sir chouf,,ماندنش غادي يسلّي فلقبلا سير شوف
mandench ghadi ychedded m3ak ghir chouf,,ماندنش غادي يشدّد معاك غير شوف
mandench ghadi n5amer b7yati,,ماندنش غادي نخامر بحياتي
mandench ghadi n9eddrek chi nhar,,ماندنش غادي نقدّرك شي نهار
mandench ghadi n5ader bladi,,ماندنش غادي نخادر بلادي
mandench ghadi n9te3 dak dwa howa li m7yed liya l2alam,,ماندنش غادي نقتع داك دوا هووا لي محيد لييا لألام
mandench ghadi nta5eb chi 7ed men 5irek,,ماندنش غادي نتاخب شي حد من خيرك
mandench ghadi ntawa m3ak 7it rak se9ram,,ماندنش غادي نتاوا معاك حيت راك سقرام
mandench ghadi t9abe7 m3aya,,ماندنش غادي تقابح معايا
mandench ghadi ynma had lmechrou3,,ماندنش غادي ينما هاد لمشروع
mandench ghadi y3awed liya nit dak lblan,,ماندنش غادي يعاود لييا نيت داك لبلان
mandench ghadi n7aref 7it dima mtebe3 tri9 lah,,ماندنش غادي نحارف حيت ديما متبع تريق الله
mandench ghadi y7regni dak zit dial l9elyan,,ماندنش غادي يحرڭني داك زيت ديال لقليان
mandench ghadi ydoub dak lglace de5ya,,ماندنش غادي يدوب داك لڭلاس دخيا
mandench ghadi n9ad dak lvidyo,,ماندنش غادي نقاد داك لڤيديو
mandench ghadi njmeha m3ah bchi tserfi9a,,ماندنش غادي نجمها معاه بشي تسرفيقا
mandench ghadi n5erreb 3lik 5demtek fremchat 3ayn,,ماندنش غادي نخرّب عليك خدمتك فرمشات عاين
mandench ghadi ysrre3 dik l7elwa kima kandir liha ana,,ماندنش غادي يسرّع ديك لحلوا كيما كاندير ليها أنا
mandench ghadi tsower ach w9e3,,ماندنش غادي تسوور أش وقع
mandench ghadi nhenn2ou 3la aja7 dial bentou,,ماندنش غادي نهنّأو علا أجاح ديال بنتو
mandench ghadi testarred 7e9ek menhoum,,ماندنش غادي تستارّد حقك منهوم
mandench ghadi nhbet m3ak ta lhiha,,ماندنش غادي نهبت معاك تا لهيها
mandench ghadi ywggef 3lik chi 7ed ygrissik,,ماندنش غادي يوڭّف عليك شي حد يڭريسّيك
mandench ghadi tjrreb dik lmakla,,ماندنش غادي تجرّب ديك لماكلا
mandench ghadi yt5le3 mnek,,ماندنش غادي يتخلع منك
mandench ghadi y9oulbek chi 7ed,,ماندنش غادي يقولبك شي حد
mandench ghadi ylhemni chi 7ed men 5irek,,ماندنش غادي يلهمني شي حد من خيرك
mandench ghadi cyhafik hadchi,,ماندنش غادي سيهافيك هادشي
mandench ghadi ydbet 5demtou,,ماندنش غادي يدبت خدمتو
mandench ghadi ykmmel 9raytou,,ماندنش غادي يكمّل قرايتو
mandench ghadi 3del bin wladou,,ماندنش غادي عدل بين ولادو
mandench ghadi yrebi lmocha dialo bach matb9ach t9mech ridowat,,ماندنش غادي يربي لموشا ديالو باش ماتبقاش تقمش ريدووات
mandench ghadi ystelzem hadchi had ljohd kamel,,ماندنش غادي يستلزم هادشي هاد لجوهد كامل
mandench ghadi 3ddem lik lah had l2ajr,,ماندنش غادي عدّم ليك الله هاد لأجر
mandench ghadi ywetted l3ala9a dialo m3ak,,ماندنش غادي يوتّد لعالاقا ديالو معاك
mandench ghadi yedewer bih l3ayalat,,ماندنش غادي يدور بيه لعايالات
mandench ghadi y3zelni men doun nass,,ماندنش غادي يعزلني من دون ناسّ
mandench ghadi yberrer lik dak l5alat lidar,,ماندنش غادي يبرّر ليك داك لخالات ليدار
