darija,eng,darija_ar
makrahtch nwali kouli mzerzra bdheb,,ماكراهتش نوالي كولي مزرزرا بدهب
3tatni nemra dyalha,,عتاتني نمرا ديالها
ajiw 3endi fo9ma bghitou,,أجيو عندي فوقما بغيتو
nmchiw nbergegou nchoufou chnou kayn,,نمشيو نبرڭڭو نشوفو شنو كاين
jiti b7al chi momtil,,جيتي بحال شي مومتيل
rejlia derouni 3yit,,رجليا دروني عييت
hia maghadach tbghi,,هيا ماغاداش تبغي
yakma kadeb 3liha,,ياكما كادب عليها
lhaja li kayna kangoulha liha,,لحاجة لي كاينا كانڭولها ليها
fin ghadi tskon,,فين غادي تسكون
makandirch ana had lfchouch,,ماكانديرش أنا هاد لفشوش
3merha matchartat,,عمرها ماتشارتات
khaseha t3awen m3ak 3la zman,,خاسها تعاون معاك علا زمان
jit ghir ntel 3lik,,جيت غير نتل عليك
makhasna walou,,ماخاسنا والو
7rirtek 7rira,,حريرتك حريرا
kanhder m3ak bseh,,كانهدر معاك بسه
mouchkila m3a hadi,,موشكيلا معا هادي
merhba bslamek,,مرهبا بسلامك
3ad 3titk l7emmam,,عاد عتيتك لحمّام
machi khsara fik,,ماشي خسارا فيك
makanb9a ne3ref mandir,,ماكانبقا نعرف ماندير
mchat lwa7ed l3ers,,مشات لواحد لعرس
l3ers ghandirou men hna ljouj d simanat,,لعرس غانديرو من هنا لجوج د سيمانات
ghan3yt ghir 3la nas li 9rab lia,,غانعيت غير علا ناس لي قراب ليا
ewa b7al hakak,,إوا بحال هاكاك
matsalini ghir n7amar lik wjhek,,ماتساليني غير نحامار ليك وجهك
nkoublek chi kas datay?,,نكوبلك شي كاس داتاي?
hchemt mnek,,هشمت منك
bghitkoum tkhadmouni m3akoum,,بغيتكوم تخادموني معاكوم
bghit nkhdem fchi charika,,بغيت نخدم فشي شاريكا
dakchi 3lach 3ytlek,,داكشي علاش عيتلك
ghadi tmchi twled,,غادي تمشي تولد
bghitha takhed blastha,,بغيتها تاخد بلاستها
bghat temchi trebi wlidatha,,بغات تمشي تربي وليداتها
djereb 7edha,,دجرب حدها
lmoustawa dirasi dyalha d3ib,,لموستاوا ديراسي ديالها دعيب
ghadi t3ejbek,,غادي تعجبك
t9der tebda men ghda,,تقدر تبدا من غدا
m7taja chi haja khra?,,محتاجا شي حاجة خرا?
had sa3a mabghit walou,,هاد ساعا مابغيت والو
b7ala 3elmek lah,,بحالا علمك الله
makandekhelch fhadchi,,ماكاندخلش فهادشي
bghit ndir likoum l7sab,,بغيت ندير ليكوم لحساب
khasek dreb l7sab,,خاسك درب لحساب
achmen tejriba 3endek,,أشمن تجريبا عندك
khsek tebe3 nasa2i7 dyali,,خسك تبع ناساإح ديالي
smhili jitk 3la ghefla,,سمهيلي جيتك علا غفلا
kent dayza men 7da dar gelt nji nchoufek,,كنت دايزا من حدا دار ڭلت نجي نشوفك
3endek daw9 zwin,,عندك داوق زوين
ta7aja makadji f de9a w7da,,تاحاجا ماكادجي ف دقا وحدا
daba dirou darkoum tantouma,,دابا ديرو داركوم تانتوما
ina 3am?,,إنا عام?
majaya nakl tachi haja,,ماجايا ناكل تاشي حاجة
jbtlik wa7ed lhemza,,جبتليك واحد لهمزا
sa7ebti re7lat,,ساحبتي رحلات
fkert fik nti lewla,,فكرت فيك نتي لولا
sehelti,,سهلتي
nb9a n3awaj fidiya nhar kaml 3la jouj dryal,,نبقا نعاواج فيدييا نهار كامل علا جوج دريال
ma9ada 3la tamara,,ماقادا علا تامارا
ys7abli ghadi tfer7i,,يسحابلي غادي تفرحي
ewa 7ta nkoun msatya wndir b7alk,,إوا حتا نكون مساتيا وندير بحالك
wach ana wjeh tamara?,,واش أنا وجه تامارا?
3iniha 7arin,,عينيها حارين
n3es wsket,,نعس وسكت
lhaja li hya mohima mahdernach fiha,,لحاجة لي هيا موهيما ماهدرناش فيها
mebrouk 3lik f lkhedma jdida,,مبروك عليك ف لخدما جديدا
l3yalat wlaw ykhedmou 3la rejjala,,لعيالات ولاو يخدمو علا رجّالا
mli ma9adch 3lia 3lach mzawaj bia,,ملي ماقادش عليا علاش مزاواج بيا
machi 3ib ybda lwa7ed men zero,,ماشي عيب يبدا لواحد من زرو
n3es ghir nta,,نعس غير نتا
sbati kayderni,,سباتي كايدرني
gouli liha rah jaw,,ڭولي ليها راه جاو
che7al twa7achtkoum,,شحال تواحاشتكوم
khasni la9ihoum,,خاسني لاقيهوم
rajli dhaybi,,راجلي دهايبي
zwaj mazal ma3tach lah,,زواج مازال ماعتاش الله
daba dzawji witle3 lik fras,,دابا دزاوجي ويتلع ليك فراس
katb9a tcharat bzaf,,كاتبقا تشارات بزاف
mnin dbarti 3liha,,منين دبارتي عليها
ana mamty9ash,,أنا مامتيقاسه
kanchoufeha kadjini da7ka,,كانشوفها كادجيني داحكا
la9ya m3ah ra7ty,,لاقيا معاه راحتي
mzawja bih kber mni,,مزاوجا بيه كبر مني
3endou jouj dyal lwlad,,عندو جوج ديال لولاد
hadi hia dzwija wa ila fala,,هادي هيا دزويجا وا إلا فالا
haadou houma s7abati li 3awet lik 3lihoum,,هادو هوما سحاباتي لي عاوت ليك عليهوم
blati n3ayatlik 3la chifor,,بلاتي نعاياتليك علا شيفور
lah ydik 3la khir,,الله يديك علا خير
tatghedaw o sirou,,تاتغداو أُ سيرو
9t3atli fi 9elbi,,قتعاتلي في قلبي
rajel 9edou 9ed baha,,راجل قدو قد باها
chouf nas 3aychin f l3ez,,شوف ناس عايشين ف لعز
rajel kay3aybou ghir jibou,,راجل كايعايبو غير جيبو
man9derch ndzawaj bchi wahed 3la wed lflous,,مانقدرش ندزاواج بشي واهد علا ود لفلوس
jaw 7sen mnou,,جاو حسن منو
3lamen katkedbi wach ana makan3arfekch,,علامن كاتكدبي واش أنا ماكانعارفكش
malha hia,,مالها هيا
za3ma ghaykteb liha,,زاعما غايكتب ليها
mandench wa9ila,,ماندنش واقيلا
jinni men lakhar,,جينّي من لاخار
ma3raftch mnin nebda,,ماعرافتش منين نبدا
kant bagha tkamal 9raytha,,كانت باغا تكامال قرايتها
maghat9edch tkhdem,,ماغاتقدش تخدم
maymknsh finma tla9ina ndabzo,,مايمكنسه فينما تلاقينا ندابزو
lhla ykhtik 3liya,,لهلا يختيك علييا
khasna nhdro daba,,خاسنا نهدرو دابا
khask tji flw9t,,خاسك تجي فلوقت
kant labsa wahd jlaba wa3ra,,كانت لابسا واهد جلابا واعرا
khask tkon mswab,,خاسك تكون مسواب
fnadari nbdaw naklo,,فناداري نبداو ناكلو
ghadi tbrd lmakla,,غادي تبرد لماكلا
malki fin sahiya,,مالكي فين ساهييا
bant liya bhalila skhfat,,بانت لييا بهاليلا سخفات
wash hiya mrida,,واسه هييا مريدا
3afakom shi wahd y3awni,,عافاكوم سهي واهد يعاوني
mtkhafih hiya gha twli bikhir,,متخافيه هييا غا تولي بيخير
khask tfkri ghir flhwayj zwinin,,خاسك تفكري غير فلحوايج زوينين
makantsh katkl ghi bzz,,ماكانتسه كاتكل غي بزّ
hadak dwa khatir bzaf,,هاداك دوا خاتير بزاف
hiya l3ndi,,هييا لعندي
ghadi di3 liya bnti,,غادي ديع لييا بنتي
ana mkhnou9a,,أنا مخنوقا
malki msd3ani,,مالكي مسدعاني
yak awdi labas,,ياك أودي لاباس
wash mab9ash lwahd ytsnt lmkho fdaro,,واسه مابقاسه لواهد يتسنت لمخو فدارو
3lash katshouf fiya bhal hakda,,علاسه كاتسهوف فييا بهال هاكدا
allah yfhrk fhyatk,,الله يفهرك فهياتك
kantmna lik ghir lkhir,,كانتمنا ليك غير لخير
ash bagha daba,,أسه باغا دابا
rah gha nji lik ila msktish,,راه غا نجي ليك إلا مسكتيسه
sd3tina mn sbah,,سدعتينا من سباه
makhlitina ga3 nrtaho,,ماخليتينا ڭاع نرتاهو
tlbo mnha bash d3af,,تلبو منها باسه دعاف
yallah sktna,,يالّاه سكتنا
wayak nsm3 soutk,,واياك نسمع سوتك
hiya rah mashi ghir sahbti,,هييا راه ماسهي غير ساهبتي
khasha dir l3amaliya walabdo,,خاسها دير لعامالييا والابدو
kifash hta ty9ti hadshi,,كيفاسه هتا تيقتي هادسهي
shi mrat kaths brask d3if,,سهي مرات كاتهس براسك دعيف
shhal mn wahd manaf3k bwalo,,سههال من واهد مانافعك بوالو
wash glsti kat3awnih,,واسه ڭلستي كاتعاونيه
ma3ndk 3lash tshkrni,,ماعندك علاسه تسهكرني
3llah ghir nkoun fdtk bshihaja,,علّاه غير نكون فدتك بسهيحاجة
hiya raha fsbitar,,هييا راها فسبيتار
maghadish tkhrj lyom,,ماغاديسه تخرج ليوم
wash hiya ma3arfash bli nas kayshoufouha,,واسه هييا ماعارفاسه بلي ناس كايسهوفوها
hna dima kankrou ghir fnas,,هنا ديما كانكرو غير فناس
kaynin shi hwayj makhassnash ndirohom,,كاينين سهي حوايج ماخاسّناسه نديروهوم
kay3jbni lhal bzaf,,كايعجبني لحال بزاف
ana 3ndi bzaf diyal lmahlat,,أنا عندي بزاف دييال لماهلات
kayn bzaf diyal lhwayj li ytgalo,,كاين بزاف دييال لحوايج لي يتڭالو
3mrni matkhylt hadshi kaml,,عمرني ماتخيلت هادسهي كامل
tl3at hta shaft lfoug,,تلعات هتا سهافت لفوڭ
khliha tgoulha lihom,,خليها تڭولها ليهوم
nkhli lik hadshi,,نخلي ليك هادسهي
ghir bshwiya 3lik matzrbish,,غير بسهوييا عليك ماتزربيسه
ana 3arfa tri9 mzyan,,أنا عارفا تريق مزيان
hadshi ghadi y3jb nas bzaf,,هادسهي غادي يعجب ناس بزاف
nmshiw bash ma nt3tlosh,,نمسهيو باسه ما نتعتلوسه
wash ana ghir zayd,,واسه أنا غير زايد
rkb ftonobil m3ah wzad,,ركب فتونوبيل معاه وزاد
3ndo osloub zwin flktaba,,عندو أُسلوب زوين فلكتابا
howa kayjini mn l3aila,,هووا كايجيني من لعايلا
ana rah wajda,,أنا راه واجدا
ma3ndksh lw9t,,ماعندكسه لوقت
yallah katshrb l9hwa,,يالّاه كاتسهرب لقهوا
khlani bouhdi,,خلاني بوهدي
wash frask bli nti 3ziza 3liya bzaf,,واسه فراسك بلي نتي عزيزا علييا بزاف
wash 3rfti shhal ba9i tab3na,,واسه عرفتي سههال باقي تابعنا
fkhbrak shhal diyal lajr diti,,فخبراك سههال دييال لاجر ديتي
shti lfrziyat,,سهتي لفرزييات
3la slamtk,,علا سلامتك
hiya hnina bzaf,,هييا هنينا بزاف
ana ghatl9ayni flkouzina,,أنا غاتلقايني فلكوزينا
ana rah kantyb daba,,أنا راه كانتيب دابا
hadshi bzaf 3la sbr,,هادسهي بزاف علا سبر
nta rak shi haja,,نتا راك سهي حاجة
khasni njib shi haja mn lhanout,,خاسني نجيب سهي حاجة من لهانوت
ana ghada nmshi darouri,,أنا غادا نمسهي داروري
hadshi basl,,هادسهي باسل
hadshi g3ma kaydhk,,هادسهي ڭعما كايدهك
ana ba9a galssa hna,,أنا باقا ڭالسّا هنا
fin t3atalti,,فين تعاتالتي
mkhalyini kantsena hna,,مخالييني كانتسنا هنا
7ta hadou 9hawi ngles fihoum ana,,حتا هادو قهاوي نڭلس فيهوم أنا
wach ghanb9aw nhedrou fzen9a,,واش غانبقاو نهدرو فزنقا
li ghadi wli jay ychouf fina,,لي غادي ولي جاي يشوف فينا
nas khesha ghi fin tbergeg,,ناس خسها غي فين تبرڭڭ
machi m3amen walou,,ماشي معامن والو
3red 3lia ntgheda m3ah,,عرد عليا نتغدا معاه
mardithach lih foujhou,,مارديتهاش ليه فوجهو
mchina lwahed resteau class,,مشينا لواهد رستو كلاسّ
3endaki tensayni,,عنداكي تنسايني
g3ed hna,,ڭعد هنا
wach baghi dir 3lia chehoud,,واش باغي دير عليا شهود
rah ta7ed ma3rafna 3lach hderna,,راه تاحد ماعرافنا علاش هدرنا
ara chi garou,,أرا شي ڭارو
wzaydha b lgarou,,وزايدها ب لڭارو
ghanmchi 3end lkhwadriya dewer m3aya,,غانمشي عند لخوادرييا دور معايا
ghadi nji nkhalasek,,غادي نجي نخالاسك
koun ghir chefti lik chi khedma,,كون غير شفتي ليك شي خدما
ma9itch,,ماقيتش
kanel9a gha lkhdami li fihoum tamara,,كانلقا غا لخدامي لي فيهوم تامارا
malk kijatak khdamty,,مالك كيجاتاك خدامتي
3la l2a9al makanmedch ydiya,,علا لأقال ماكانمدش يدييا
khasni chi khedma tnaseb som3a dyali,,خاسني شي خدما تناسب سومعا ديالي
ha li ba9yin tangoulou,,ها لي باقيين تانڭولو
che7al had lwajib,,شحال هاد لواجيب
rak fetti lwa9t,,راك فتّي لواقت
ana had lblasa kankheles 3liha taman,,أنا هاد لبلاسا كانخلس عليها تامان
dyalach hadi,,ديالاش هادي
tana ghandir khdamty,,تانا غاندير خدامتي
7na kantrez9ou lah m3a lmou7sinin b7alek,,حنا كانترزقو الله معا لموحسينين بحالك
3mertou lblad,,عمرتو لبلاد
ma7dek jity 3awnini,,ماحدك جيتي عاونيني
wach wa9fa 3la hadchi,,واش واقفا علا هادشي
9li lia lfrit,,قلي ليا لفريت
kayna wmakaynach,,كاينا وماكايناش
l39el lah yjib,,لعقل الله يجيب
bntili machi tal tma,,بنتيلي ماشي تال تما
wach ba9i maja men lkhedma,,واش باقي ماجا من لخدما
sa3atou lilah,,ساعاتو ليلاه
ma3rt malhoum,,ماعرت مالهوم
sir 7yd tablia,,سير حيد تابليا
galbinha binathoum,,ڭالبينها بيناتهوم
ghaydi yherfou lia 3la flousi,,غايدي يهرفو ليا علا فلوسي
ndemt 7ta khrej men 3endou,,ندمت حتا خرج من عندو
makanch khasni ne3tihoum lflous,,ماكانش خاسني نعتيهوم لفلوس
lahouma l7es wala nb9a haka,,لاهوما لحس والا نبقا هاكا
n7emdou lah wnchekrouh,,نحمدو الله ونشكروه
3tak khatrek tkhlina bou7edna,,عتاك خاترك تخلينا بوحدنا
nod tgheda,,نود تغدا
ana ma3endou mnin ydouzlia had lghda,,أنا ماعندو منين يدوزليا هاد لغدا
ghays7ablou mabghitihch yji 3endna,,غايسحابلو مابغيتيهش يجي عندنا
li kayhemni hwa nkhrej men had lmosiba,,لي كايهمني هوا نخرج من هاد لموسيبا
hadi moseba ke7la fach te7t,,هادي موسبا كحلا فاش تحت
wach bghiti nmout bjouj,,واش بغيتي نموت بجوج
yalah tbe3ni,,يالاه تبعني
mabikch,,مابيكش
ga3ma fatra,,ڭاعما فاترا
lme3da 3endi ma9abla walou,,لمعدا عندي ماقابلا والو
kaber kaber,,كابر كابر
mat9el9ich menni,,ماتقلقيش منّي
lah ya3ti se7a li mtyb,,الله ياعتي سحا لي متيب
mkherej fia 3inih,,مخرج فيا عينيه
mabghaw la khedma la rdat lwalidin,,مابغاو لا خدما لا ردات لواليدين
haki sifti lihoum had lbaraka,,هاكي سيفتي ليهوم هاد لباراكا
lkhir moujoud,,لخير موجود
siri m3aya blati hia a7sen,,سيري معايا بلاتي هيا أحسن
thlay f formtek,,تهلاي ف فورمتك
t9bi lihoum 3inihoum,,تقبي ليهوم عينيهوم
haki bach tserfi 3la s7abatek,,هاكي باش تسرفي علا سحاباتك
l9ity l7el,,لقيتي لحل
wayni rak zawa9,,وايني راك زاواق
koun 3la bal,,كون علا بال
ila sality rah bghitek,,إلا ساليتي راه بغيتك
daba nit,,دابا نيت
khasekoum t9raw,,خاسكوم تقراو
ntouma houma lmousta9bal,,نتوما هوما لموستاقبال
njiblik chi 9hiwa,,نجيبليك شي قهيوا
7elou m3aya 3inikoum,,حلو معايا عينيكوم
ila fhamtina ghadi nfahmouk,,إلا فهامتينا غادي نفاهموك
3endi wa7ed lkhota jahanamiya,,عندي واحد لخوتا جاهانامييا
khasna nkherjou men had l2azma,,خاسنا نخرجو من هاد لأزما
sir m3aya tedrijiyan,,سير معايا تدريجييان
koun 9afez,,كون قافز
ana 9abel men daba,,أنا قابل من دابا
rak m7azam brajel wnes,,راك محازام براجل ونس
feser lina,,فسر لينا
sahla mahla,,ساهلا ماهلا
ghanser9ou ma7al dyal dheb,,غانسرقو ماحال ديال دهب
derba hsen men 3echra,,دربا هسن من عشرا
ghadi ndekhlou l7ebs kamlin,,غادي ندخلو لحبس كاملين
hahya lmedra,,هاهيا لمدرا
diwha f 9raytkoum,,ديوها ف قرايتكوم
nta 9riti chi haja,,نتا قريتي شي حاجة
baz lik asidi baz,,باز ليك أسيدي باز
7ssi mssi,,حسّي مسّي
che7al jani fhad lhemza,,شحال جاني فهاد لهمزا
charaf kbir lia,,شاراف كبير ليا
yak fhemtini daba,,ياك فهمتيني دابا
la ghlaa 3la meskin,,لا غلا علا مسكين
sa7btek kat3yt lik,,ساحبتك كاتعيت ليك
mamsalyach kat3oum,,مامسالياش كاتعوم
mab9inach kantla9aw,,مابقيناش كانتلاقاو
mab9itch kanmchi lasal,,مابقيتش كانمشي لاسال
darlia koulchi fdar,,دارليا كولشي فدار
kaytrini 3ad kaymchi lkhedma,,كايتريني عاد كايمشي لخدما
maymklich nkhrej daba,,مايمكليش نخرج دابا
mechghoula machkit 3lik,,مشغولا ماشكيت عليك
selmi lia 3la lbniyat,,سلمي ليا علا لبنييات
mat3eyti lia tan3yt lik,,ماتعيتي ليا تانعيت ليك
kidayra had lhemza,,كيدايرا هاد لهمزا
thnnit menha sara7a,,تهنّيت منها ساراحا
had lma7al masal7ch,,هاد لماحال ماسالحش
ga3 l7wanet sadin,,ڭاع لحوانت سادين
koun ghir katsket 7slik,,كون غير كاتسكت حسليك
man9derch ndir chi7erfa khra men ghir hadi,,مانقدرش ندير شيحرفا خرا من غير هادي
koun kann 3ndi bach ga3ma n7achiha lik,,كون كانّ عندي باش ڭاعما نحاشيها ليك
koulou mgadin,,كولو مڭادين
drari sghar houma hadouk,,دراري سغار هوما هادوك
khlihoum 3la ra7thoum,,خليهوم علا راحتهوم
nta ga3ma bghiti tkber,,نتا ڭاعما بغيتي تكبر
ba9i ghadi nthala fikoum,,باقي غادي نتهالا فيكوم
maghanerta7 7ta nsali,,ماغانرتاح حتا نسالي
had lblasa fin kan3cha dima,,هاد لبلاسا فين كانعشا ديما
chouf m3a khtek,,شوف معا ختك
koula wzehrou,,كولا وزهرو
jawb nta,,جاوب نتا
ghane3et likoum lblasa bdabt,,غانعت ليكوم لبلاسا بدابت
rah jat 3la lisr,,راه جات علا ليسر
3ytou 3liha rah ghadi njawbkoum,,عيتو عليها راه غادي نجاوبكوم
men atyb khal9 lah,,من أتيب خالق الله
kayn chi kanbou gdek,,كاين شي كانبو ڭدك
lmtihanat 9erbat,,لمتيهانات قربات
chtek wlity kadori fia,,شتك وليتي كادوري فيا
malk had lyamat m3asba,,مالك هاد ليامات معاسبا
wach makatchoufinich mechtouna,,واش ماكاتشوفينيش مشتونا
dakhel kharej m3ah,,داخل خارج معاه
li tlef ysawal,,لي تلف يساوال
men lyouma matb9aych tsawlini,,من ليوما ماتبقايش تساوليني
bghit nbi3 l7anout,,بغيت نبيع لحانوت
dat li aweldi,,دات لي أولدي
dorofi kter men dorofek,,دوروفي كتر من دوروفك
l9inaha bra,,لقيناها برا
machi weldha,,ماشي ولدها
7afda lia jnabi mzyan,,حافدا ليا جنابي مزيان
khsni nred deri lmo,,خسني نرد دري لمو
bghity dji tchoufni aji,,بغيتي دجي تشوفني أجي
machi 7ram 3lik,,ماشي حرام عليك
daba 3ad wla weldek,,دابا عاد ولا ولدك
mal9itkoumch wana nerje3,,مالقيتكومش وانا نرجع
3lach katkedby,,علاش كاتكدبي
wach makat7ssich,,واش ماكاتحسّيش
3mrni maghansa hadchi li derti lia,,عمرني ماغانسا هادشي لي درتي ليا
ana 3tini tissa3,,أنا عتيني تيسّاع
ach dana lchi boulis,,أش دانا لشي بوليس
nander ma3endhoum maydirou lik,,ناندر ماعندهوم مايديرو ليك
7titou hna bidi,,حتيتو هنا بيدي
achnou bghtini ndir lik,,أشنو بغتيني ندير ليك
wach ndih bzez mni,,واش نديه بزز مني
men ba3d wnehder m3ak,,من باعد ونهدر معاك
tla9it m3a wahed deri daba,,تلاقيت معا واهد دري دابا
jibi lia telephoni,,جيبي ليا تلپهوني
ghadi newled daba,,غادي نولد دابا
ana ghadi nji 3endek daba,,أنا غادي نجي عندك دابا
w9t mabghiti nchedou tri9,,وقت مابغيتي نشدو تريق
kheft lant3atlou 3la lkliyan,,خفت لانتعاتلو علا لكلييان
yakma mezrouba,,ياكما مزروبا
wach ma3jbatekch,,واش ماعجباتكش
hadak ghir tsbi9,,هاداك غير تسبيق
finahwa rajlek,,فيناهوا راجلك
hzitou m3akoum lflous,,هزيتو معاكوم لفلوس
telfat bia lwa9t wma3raft mandir,,تلفات بيا لواقت وماعرافت ماندير
ila ba9a cheftini rani f7alek,,إلا باقا شفتيني راني فحالك
banlia bak s3ib,,بانليا باك سعيب
lah yesme7 lina men lwalidin,,الله يسمح لينا من لواليدين
khlitini nhar kaml kantsana,,خليتيني نهار كامل كانتسانا
magltouch lia smiyatkoum,,ماڭلتوش ليا سميياتكوم
bdity katkheref,,بديتي كاتخرف
l3ers mab9a lih walou,,لعرس مابقا ليه والو
ach derna daba,,أش درنا دابا
wach 3lamtou nas,,واش علامتو ناس
hadi hia sahla,,هادي هيا ساهلا
jerbou wghatchoufou lfer9,,جربو وغاتشوفو لفرق
koulchi bi idik,,كولشي بي إديك
wmridna ma3endou bas,,ومريدنا ماعندو باس
comandi li bghiti,,كوماندي لي بغيتي
lwalida dyalk 3la 7sabi,,لواليدا ديالك علا حسابي
ja lwa9t bach tbynou hadchi,,جا لواقت باش تبينو هادشي
ghanbdaw men ghda,,غانبداو من غدا
d7ek ldenya ted7eklek,,دحك لدنيا تدحكلك
daba safi 9arart,,دابا سافي قارارت
3jbatek lard,,عجباتك لارد
kent che7al hada bagah nchriha,,كنت شحال هادا باڭاه نشريها
kan rajel mzyan,,كان راجل مزيان
b9a fiha bzaf,,بقا فيها بزاف
achnou ngoulih,,أشنو نڭوليه
hana ghanfadi m3ah tghatay 3la lberd,,هانا غانفادي معاه تغاتاي علا لبرد
makaynch later dyalha,,ماكاينش لاتر ديالها
hadou baynin baraniyin,,هادو باينين بارانييين
blati daba nferjek fihoum,,بلاتي دابا نفرجك فيهوم
ana b7ali b7alek,,أنا بحالي بحالك
mou7al wach ghadi yji lyouma,,موحال واش غادي يجي ليوما
hwa li me7tajna,,هوا لي محتاجنا
nmchiw n3oumou,,نمشيو نعومو
ghadi nwa9fou m3ak,,غادي نواقفو معاك
labghitkoum ghan3yt likoum,,لابغيتكوم غانعيت ليكوم
jit mal9ithach,,جيت مالقيتهاش
lach jaya,,لاش جايا
mal9it fin nemchi,,مالقيت فين نمشي
makan3ref ta7ed hna,,ماكانعرف تاحد هنا
ghadi t7aya7 3lina kamlin,,غادي تحاياح علينا كاملين
chb3anin machakil,,شبعانين ماشاكيل
ana madert liha walou,,أنا مادرت ليها والو
choufi lik chi blasa khra,,شوفي ليك شي بلاسا خرا
ma3endi la 7nin la r7im,,ماعندي لا حنين لا رحيم
wach bagha djebdi lia sda3,,واش باغا دجبدي ليا سداع
ila 7salti madjabdinich,,إلا حسالتي مادجابدينيش
ghandir rasi machtekch,,غاندير راسي ماشتكش
khoudou li bghitou,,خودو لي بغيتو
bghit lila douz mfawja,,بغيت ليلا دوز مفاوجا
maderbi 7sab,,مادربي حساب
hadi hia rejla,,هادي هيا رجلا
gals katenseb 3la 3ibad,,ڭالس كاتنسب علا عيباد
khrji ach katsanay,,خرجي أش كاتساناي
maghadich y7enou fik,,ماغاديش يحنو فيك
maghadich ngoulik fin kayna,,ماغاديش نڭوليك فين كاينا
ghadi dji ghadi ghir tberzetni,,غادي دجي غادي غير تبرزتني
dayrini demdouma,,دايريني دمدوما
dergi zlaftek,,درڭي زلافتك
makentch 3arfa hadchi ghayw9a3,,ماكنتش عارفا هادشي غايوقاع
bach nkounou wad7in,,باش نكونو وادحين
aji 3endi daba,,أجي عندي دابا
kan3yt lik bach dji tfoukni,,كانعيت ليك باش دجي تفوكني
wlity katchra blfleus,,وليتي كاتشرا بلفلوس
ach bink wbinha,,أش بينك وبينها
ghanmchiw fiha kamlin,,غانمشيو فيها كاملين
khayf wkatre3ed,,خايف وكاترعد
khasna ndiwha lsbitar,,خاسنا نديوها لسبيتار
bagha tghar9ini m3ak,,باغا تغارقيني معاك
malna 3la had l7ala,,مالنا علا هاد لحالا
b9a tma,,بقا تما
ma3endou maytralek,,ماعندو مايترالك
nti li kat3erfi dwi m3aha,,نتي لي كاتعرفي دوي معاها
chi whda dkhel m3aya,,شي وهدا دخل معايا
ana rah kadba 3la koulchi,,أنا راه كادبا علا كولشي
ghadi nsahmou 7ta hna,,غادي نساهمو حتا هنا
