darija,eng,darija_ar
lmaskara diali tsalat liya,,لماسكارا ديالي تسالات لييا
khsni nechri makiage jdide,,خسني نشري ماكياڭ جديد
wach 9te3ti lhamed?,,واش قتعتي لهامد?
tyebti l3cha?,,تيبتي لعشا?
cheri zite rah tsalat,,شري زيت راه تسالات
lbsti lkhatem f ydik,,لبستي لخاتم ف يديك
hliti lktab t9ray,,هليتي لكتاب تقراي
drti tfah f chebka?,,درتي تفاه ف شبكا?
tsawr li writek 9dam,,تساور لي وريتك قدام
hadik ana ou jedk lah irhmo,,هاديك أنا و جدك الله إرهمو
sbah lkhir alhajj,,سباه لخير ألهاجّ
wach lftour wajed,,واش لفتور واجد
khedmti lmousjala m3a sbah,,خدمتي لموسجالا معا سباه
dert lma itib f lbouta,,درت لما إتيب ف لبوتا
derouni 3iniya sbah,,دروني عينييا سباه
tybt lbid bax nftro,,تيبت لبيد باش نفترو
drt f lmakla lmelha bezaf,,درت ف لماكلا لملها بزاف
ghadi ngls bach nakoul,,غادي نڭلس باش ناكول
hezit lmous ou lfrchita,,هزيت لموس و لفرشيتا
gheslt lma3n dial lftour,,غسلت لماعن ديال لفتور
3emrt atay b ne3na3,,عمرت أتاي ب نعناع
matktrx fih skar bzaaf,,ماتكترش فيه سكار بزاف
sbah nouralwalid,,سباه نورالواليد
kisbhti aweldi,,كيسبهتي أولدي
sbht mzyane lhamdoulilah,,سبهت مزيان لهامدوليلاه
fik jou3 had nhar,,فيك جوع هاد نهار
ana ftrt yadk,,أنا فترت يادك
ghadi n3awed nftr m3ak,,غادي نعاود نفتر معاك
fih hwa atay,,فيه هوا أتاي
ba9i makmlt tebla,,باقي ماكملت تبلا
ana ghadi njib dakchi li khas,,أنا غادي نجيب داكشي لي خاس
ghir khelik mertah,,غير خليك مرتاه
hahwa atay jbtou,,هاهوا أتاي جبتو
ba rah hadchi ghadi ibred,,با راه هادشي غادي إبرد
wach rj3ti n3sti?,,واش رجعتي نعستي?
yak labas yakma mrid?,,ياك لاباس ياكما مريد?
yakma kaths bchi haja?,,ياكما كاتهس بشي حاجة?
yalah nbdaw albnat,,يالاه نبداو ألبنات
rj3ou lour,,رجعو لور
bslama hetal simana jaya,,بسلاما هتال سيمانا جايا
choukran madame,,شوكران مادام
dir wahd tatrta b bœuf,,دير واهد تاترتا ب بœوف
yalah serbiw dghiya,,يالاه سربيو دغييا
bghut ndou9,,بغوت ندوق
hadchi benin,,هادشي بنين
fiha chwia dial lmlha,,فيها شويا ديال لملها
zid liha chwiya btata,,زيد ليها شوييا بتاتا
maytbch lbid bzaaf,,مايتبش لبيد بزاف
hadak rah kayb9a hekak,,هاداك راه كايبقا هكاك
lah irdi 3lik awldi,,الله إردي عليك أولدي
3etini ndou9 la sauce,,عتيني ندوق لا سوس
ara liya lm3l9a,,أرا لييا لمعلقا
hamed hadchi,,هامد هادشي
wahd lclien kayswl 3lik,,واهد لكلين كايسول عليك
ana mamsalich daba,,أنا مامساليش دابا
galik ghir d9i9a,,ڭاليك غير دقيقا
bgha it3rf 3lik ou safi,,بغا إتعرف عليك و سافي
tl9o idikoum f lkhdma,,تلقو إديكوم ف لخدما
lkhdma rah mzyra had lyamat,,لخدما راه مزيرا هاد ليامات
wakha hena khdamin,,واخا هنا خدامين
3lach majach m3ak baba,,علاش ماجاش معاك بابا
wach maghadich ntghdaw mjmou3in?,,واش ماغاديش نتغداو مجموعين?
ghadi ntghdaw ghir f dar,,غادي نتغداو غير ف دار
yak derna anmxiw l restaurant,,ياك درنا أنمشيو ل رستورانت
babak 3yan chi chwia,,باباك عيان شي شويا
mabghitch nkhlih bouhdou,,مابغيتش نخليه بوهدو
3lach achno 3ndou mskin,,علاش أشنو عندو مسكين
ma3rftch heta nmxiw 3ndou,,ماعرفتش هتا نمشيو عندو
3emtek ghadi tkoun m3ana,,عمتك غادي تكون معانا
wach ghadi tkoun m3a rajlha,,واش غادي تكون معا راجلها
3lach katswlini?,,علاش كاتسوليني?
makrhtch koun kant m3ana bouhdha,,ماكرهتش كون كانت معانا بوهدها
ma3ndna mandirou,,ماعندنا مانديرو
mama mskina lah irhmha,,ماما مسكينا الله إرهمها
hadi ana bentk aba,,هادي أنا بنتك أبا
men gbila w ana hena,,من ڭبيلا و أنا هنا
rani ghir kantsna fik tfi9,,راني غير كانتسنا فيك تفيق
merhba bik abenti,,مرهبا بيك أبنتي
fin hwa khouk?,,فين هوا خوك?
rah hwa kayn fjerda,,راه هوا كاين فجردا
wach nmchi n3yt lihoum,,واش نمشي نعيت ليهوم
ana ghadi noud nmxi 3endhoum,,أنا غادي نود نمشي عندهوم
belati nelbs hwayji ou nkhrj,,بلاتي نلبس حوايجي و نخرج
3la khatrek aba,,علا خاترك أبا
ana ghadi nsb9ek,,أنا غادي نسبقك
wakha abenti siri,,واخا أبنتي سيري
ghaso imchi ichouf tbib,,غاسو إمشي إشوف تبيب
hwa li ghadi igoulina,,هوا لي غادي إڭولينا
kandn lmout li 2trat fih,,كاندن لموت لي ءترات فيه
simana kamla ou hwa gals f dar,,سيمانا كاملا و هوا ڭالس ف دار
ha hwa chwia ou ghadi iji,,ها هوا شويا و غادي إجي
ban liya ma3ndou walo,,بان لييا ماعندو والو
hadchi li glt heta ana,,هادشي لي ڭلت هتا أنا
aykoun ghir 3yan,,أيكون غير عيان
halto maxi tabi3iya,,هالتو ماشي تابيعييا
kayfi9 blil ou kayn3s b nhar,,كايفيق بليل و كاينعس ب نهار
hwa kayb9a bouhdou,,هوا كايبقا بوهدو
ana rani tchwcht 3lih,,أنا راني تشوشت عليه
khaso li iji igls m3ah,,خاسو لي إجي إڭلس معاه
3rft kifach ghadi nhedr m3ah,,عرفت كيفاش غادي نهدر معاه
hena saknin b3ad 3lih,,هنا ساكنين بعاد عليه
3lihkankoun khedama,,عليهكانكون خداما
gelsi abnti rtahi,,ڭلسي أبنتي رتاهي
dialach nouba li kadiro?,,ديالاش نوبا لي كاديرو?
kandiro noubaghad chkoun ghadiityb,,كانديرو نوباغاد شكون غاديّتيب
halto heya heya,,هالتو هيا هيا
ba9i mal9a khedma,,باقي مالقا خدما
3etaha ghir l dourane,,عتاها غير ل دوران
ghir kaykhser lflous,,غير كايخسر لفلوس
ontia malk sabra 3lih,,أُنتيا مالك سابرا عليه
hit rajli kanbghiih ghansber,,هيت راجلي كانبغيّه غانسبر
maghadich nhedro f nafs lmoudou3,,ماغاديش نهدرو ف نافس لمودوع
heta hwa khesou ybghiiik,,هتا هوا خسو يبغيّيك
had lmera ghadi ijm3 raso,,هاد لمرا غادي إجمع راسو
rani kankber f l3mer,,راني كانكبر ف لعمر
khasni nould lih xi bent oula weld,,خاسني نولد ليه شي بنت ولا ولد
iwa srbi mat3tlich,,إوا سربي ماتعتليش
achnou katsnay,,أشنو كاتسناي
yak glti tbib galik ma3ndk walo,,ياك ڭلتي تبيب ڭاليك ماعندك والو
namousiya mouriha,,ناموسييا موريها
lbit was3 wakha 3amr,,لبيت واسع واخا عامر
jedak fiha sda3,,جداك فيها سداع
lberd kayn lyouma,,لبرد كاين ليوما
bghit itih tlj,,بغيت إتيه تلج
makrhtx nmchi nsafer,,ماكرهتش نمشي نسافر
had rajl f9sni lyoum,,هاد راجل فقسني ليوم
ach balik nmxiw ana wyak?,,أش باليك نمشيو أنا وياك?
chta ktira lyouma,,شتا كتيرا ليوما
khouya dkhel ldar,,خويا دخل لدار
rjlik kbira,,رجليك كبيرا
chehal katlbsi f rejlik ?,,شهال كاتلبسي ف رجليك ?
sahbti jat 3endi lyouma,,ساهبتي جات عندي ليوما
chehal hadi machftek,,شهال هادي ماشفتك
lfilm ghadi ibda lyouma,,لفيلم غادي إبدا ليوما
jani lmalal f dar,,جاني لمالال ف دار
namousiya mhersa,,ناموسييا مهرسا
anwjed lyouma chi chehiwa,,أنوجد ليوما شي شهيوا
jibi lia m3ak skar,,جيبي ليا معاك سكار
atay rah tsala,,أتاي راه تسالا
achno kadir daba?,,أشنو كادير دابا?
sawbt che3ri lyouma,,ساوبت شعري ليوما
bouklit che3ri,,بوكليت شعري
ana ghanwjed rasi,,أنا غانوجد راسي
anoud bach nmchi l3rs,,أنود باش نمشي لعرس
ana sakna b3iiida,,أنا ساكنا بعيّيدا
darkoum 9riba lina,,داركوم قريبا لينا
ana safi hma9it,,أنا سافي هماقيت
sad men 9bilat,,ساد من قبيلات
ana frhana had nhar,,أنا فرهانا هاد نهار
ana m9l9a had nhar,,أنا مقلقا هاد نهار
ghir kanhdro ousafi,,غير كانهدرو وسافي
khsni nkml hadchi deghya,,خسني نكمل هادشي دغيا
awili chehal ba9i liya,,أويلي شهال باقي لييا
bi3i liya blastek f lhy,,بيعي لييا بلاستك ف لهي
hadou kamlin makan3rfhoumx,,هادو كاملين ماكانعرفهومش
chkoun nta b3da,,شكون نتا بعدا
kanbghi rasi ktr mn kolchi,,كانبغي راسي كتر من كولشي
hsn nkhli kolchi on mchi,,هسن نخلي كولشي أُن مشي
llah ichafini,,اللاه إشافيني
s3dat lli mcha lkharij,,سعدات اللي مشا لخاريج
3lah lhayat sahla,,علاه لهايات ساهلا
kolchi fi yad allah,,كولشي في ياد الله
lma3icha ghaliya hna,,لماعيشا غالييا هنا
llah ikon f3awn lkhdama,,اللاه إكون فعاون لخداما
lkora mno3 wst tri9,,لكورا منوع وست تريق
safi salit l9raya,,سافي ساليت لقرايا
ghir thna nsit kolchi,,غير تهنا نسيت كولشي
bsah khrjat lik lvisa?,,بساه خرجات ليك لڤيسا?
ghadi tmchi outkhlini!,,غادي تمشي وتخليني!
lmaryou khsr,,لماريو خسر
lhwayj ktar,,لحوايج كتار
lbit n9i bzaf,,لبيت نقي بزاف
htit lihom atay,,هتيت ليهوم أتاي
mal9itch zbda,,مالقيتش زبدا
l9it ghir ziiit,,لقيت غير زيّيت
jda kat3yt lia,,جدا كاتعيت ليا
baba ma3ndoch serf,,بابا ماعندوش سرف
mama mchat lnadi,,ماما مشات لنادي
khoya tay9ra mzn,,خويا تايقرا مزن
tlfaza momilla had sa3a,,تلفازا موميلّا هاد ساعا
lhanot sada,,لهانوت سادا
katy2dn l3asr db,,كاتيءدن لعاسر دب
lma3n hlkoni,,لماعن هلكوني
nod tchrb atay a baba,,نود تشرب أتاي أ بابا
sbah lkhir hyati,,سباه لخير هياتي
lli hdr nktb,,اللي هدر نكتب
tar3rfi diri kolchi,,تارعرفي ديري كولشي
nti lmn chritha koliha,,نتي لمن شريتها كوليها
3lach tatghwti bzaf,,علاش تاتغوتي بزاف
kolchi taybghini,,كولشي تايبغيني
llah ishl 3lina yarab,,اللاه إسهل علينا ياراب
bghit nmchi lhmam,,بغيت نمشي لهمام
3ndi lkhdma bzaf,,عندي لخدما بزاف
chdni loj3,,شدني لوجع
les règles 9riba,,لس رèڭلس قريبا
jiran fihom lfdol,,جيران فيهوم لفدول
rajlha khayb 3ndo wdnin kbar,,راجلها خايب عندو ودنين كبار
fia skhana b sbab lhob,,فيا سخانا ب سباب لهوب
t9ado snani,,تقادو سناني
dratni drsa,,دراتني درسا
t9t3at li sbrdila,,تقتعات لي سبرديلا
hrst lkas sbah,,هرست لكاس سباه
khoya chra bimo,,خويا شرا بيمو
ma3ndich khti,,ماعنديش ختي
kay3jbni lgateau,,كايعجبني لڭاتو
kan3rf ntyb lmsmn,,كانعرف نتيب لمسمن
tchhit pitzza,,تشهيت پيتزّا
bghit nmchi lsnack,,بغيت نمشي لسناكك
ghda kayna l9raya,,غدا كاينا لقرايا
l2ostad mrid,,لأستاد مريد
drt tamarin,,درت تامارين
3ndi lmtihanat,,عندي لمتيهانات
saraha hadchi fih lmalal,,ساراها هادشي فيه لمالال
ana ou sahbti hhbilat,,أنا و ساهبتي ههبيلات
3endi stilo dial s9li,,عندي ستيلو ديال سقلي
bghit nkteb dak lmoudou3,,بغيت نكتب داك لمودوع
antfrj f tlfaza daba,,أنتفرج ف تلفازا دابا
andir lmoudou3 lkhouya,,أندير لمودوع لخويا
anktbo lih chi briya,,أنكتبو ليه شي برييا
achri lik stiloyat bzaf,,أشري ليك ستيلويات بزاف
ghandir lih moudou3 sghir,,غاندير ليه مودوع سغير
dak lma rah zwin,,داك لما راه زوين
hadchi ktir 3liya,,هادشي كتير علييا
tlfaza mcha liha signal,,تلفازا مشا ليها سيڭنال
lyoum bghit nbki,,ليوم بغيت نبكي
kanhes b rasi mkhnou9a,,كانهس ب راسي مخنوقا
khsni nl9a ldakchi chi hel,,خسني نلقا لداكشي شي هل
téléphone dial mama bach khedama,,تéلéپهون ديال ماما باش خداما
lfilm hwa bax ghadi nkmel,,لفيلم هوا باش غادي نكمل
ma3rftch rasi axnou bghit,,ماعرفتش راسي أشنو بغيت
ma3rftch achno khsni ndir,,ماعرفتش أشنو خسني ندير
saraha bach ikhounk chi wahd s3iba,,ساراها باش إخونك شي واهد سعيبا
lah yakhd fik lhe9 f had nhar,,الله ياخد فيك لهق ف هاد نهار
anxouf lrasi chi hel,,أنشوف لراسي شي هل
hadchi li kan3ich rah bzaf,,هادشي لي كانعيش راه بزاف
saraha bghit nbki,,ساراها بغيت نبكي
kaydwi m3aya ghir lw9t i bgha,,كايدوي معايا غير لوقت إ بغا
mab9atch ti9a f hd,,مابقاتش تيقا ف هد
li hmar ib9a iti9 f nas,,لي همار إبقا إتيق ف ناس
3mr chi wahd ghadi ikml m3ak,,عمر شي واهد غادي إكمل معاك
s3iba tl9a li ibghik bseh,,سعيبا تلقا لي إبغيك بسه
akhir mera dar biya,,أخير مرا دار بييا
heta had resou mam3awnich,,هتا هاد رسو مامعاونيش
kanhs bhala koulchi dedi,,كانهس بهالا كولشي ددي
ghadi nsbn lhwayej,,غادي نسبن لحوايج
me3ak 3cht lghram,,معاك عشت لغرام
koulchi ghadi nkhlsouh,,كولشي غادي نخلسوه
ghadi katl3b sport,,غادي كاتلعب سپورت
lyam chehal wratna,,ليام شهال وراتنا
dniya chehal dart bina,,دنييا شهال دارت بينا
tjrhena ou tdawina,,تجرهنا و تداوينا
lbher li ghder bina,,لبهر لي غدر بينا
lghram d9nah,,لغرام دقناه
kindir heta nensah,,كيندير هتا ننساه
l9lb tkwa ou bka,,لقلب تكوا و بكا
malk makatl3bx m3na,,مالك ماكاتلعبش معنا
baba hrb,,بابا هرب
9lbo liya 3la rajli,,قلبو لييا علا راجلي
chehal hadi majriti,,شهال هادي ماجريتي
3mro kan mrtah m3ak,,عمرو كان مرتاه معاك
achno kadiir hena,,أشنو كاديّر هنا
sehb mblgh kbir,,سهب مبلغ كبير
yak makayn bas amadame,,ياك ماكاين باس أمادام
wach kayn chi mouchkil,,واش كاين شي موشكيل
heliya lbab dial tomobil,,هلييا لباب ديال توموبيل
rkbi f tomobil,,ركبي ف توموبيل
démarre tomobile,,دéمارّ توموبيل
zad b tomobile,,زاد ب توموبيل
madame malk katbki,,مادام مالك كاتبكي
ma3ndi walo,,ماعندي والو
nmchiw ldar?,,نمشيو لدار?
dini lcoumisariya 3afak,,ديني لكوميسارييا عافاك
hya lwla amadame,,هيا لولا أمادام
matbkich amadame,,ماتبكيش أمادام
wach moumkin nswlek?,,واش مومكين نسولك?
oui moumkin swli,,وي مومكين سولي
soual chkhsi hada,,سوال شخسي هادا
machi mouchkil ghir hdri,,ماشي موشكيل غير هدري
fo9ach tzwji rajlek,,فوقاش تزوجي راجلك
wax rajlek labas 3lih,,واش راجلك لاباس عليه
kanbghi nswl chi soual ifidni,,كانبغي نسول شي سوال إفيدني
ou bach ghadi ifidk had soual?,,و باش غادي إفيدك هاد سوال?
bghit heta ana nkoun bhalk,,بغيت هتا أنا نكون بهالك
wax hwa li chra lik tomobil,,واش هوا لي شرا ليك توموبيل
la nti safi hma9iti,,لا نتي سافي هماقيتي
chfti had lmagana hwa li chraha liya,,شفتي هاد لماڭانا هوا لي شراها لييا
had lhwayj houwa li chrahoum,,هاد لحوايج هووا لي شراهوم
chra liya dar,,شرا لييا دار
chra liya ga3 dakchi li bghit,,شرا لييا ڭاع داكشي لي بغيت
heta ana chrani kamla,,هتا أنا شراني كاملا
wa driyf had rajlek,,وا درييف هاد راجلك
wach hma9iti?,,واش هماقيتي?
wach rajli hwa li khaso idir li koulxi,,واش راجلي هوا لي خاسو إدير لي كولشي
wach man9drch nchri dakchi rasi,,واش مانقدرش نشري داكشي راسي
iwa raki ghalta bzaf,,إوا راكي غالتا بزاف
wach jaya 3endi?,,واش جايا عندي?
khwa les compte kamlin,,خوا لس كومپت كاملين
chkoun hada?,,شكون هادا?
rajli li dar dakchi,,راجلي لي دار داكشي
achno dert lih,,أشنو درت ليه
ma3rftch 3la kaydir bhal hka,,ماعرفتش علا كايدير بهال هكا
ha nti gltiha b fmk,,ها نتي ڭلتيها ب فمك
makayw93 lih walo,,ماكايوقع ليه والو
ntiya katkhrji kat9lbi 3liiih,,نتييا كاتخرجي كاتقلبي عليّيه
ghadi ikoun hrb lchi blasa,,غادي إكون هرب لشي بلاسا
hwa rah machfrch ghir hzhoum,,هوا راه ماشفرش غير هزهوم
choufi ngoulik wahd lhdra,,شوفي نڭوليك واهد لهدرا
siri gelsi m3a rasek,,سيري ڭلسي معا راسك
fkri touda7 lik l2oumou3,,فكري توداح ليك لأوموع
bach t3rfi achno ghadi diri,,باش تعرفي أشنو غادي ديري
baraka mat9lbi 3lih,,باراكا ماتقلبي عليه
ila 3ndo snya mn9dourch ntab3ouh,,إلا عندو سنيا منقدورش نتابعوه
3tini chi m3louma had lmra,,عتيني شي معلوما هاد لمرا
gouli lha9i9a kamla,,ڭولي لهاقيقا كاملا
matkdbich 3lina,,ماتكدبيش علينا
hit khbiti 3lina chi dhra,,هيت خبيتي علينا شي دهرا
rajlek rah kaydrbk,,راجلك راه كايدربك
chkoun galikoum fik lhdra,,شكون ڭاليكوم فيك لهدرا
wach jarna li galha likoum,,واش جارنا لي ڭالها ليكوم
machi mouhim li galha lina,,ماشي موهيم لي ڭالها لينا
swltk 3lach magltihax lina,,سولتك علاش ماڭلتيهاش لينا
khbiti 3lina lha9i9a,,خبيتي علينا لهاقيقا
nfi9 f sbah bekri,,نفيق ف سباه بكري
ghanoud ndir sport,,غانود ندير سپورت
bravo 3lik,,براڤو عليك
rak l3bti mzyan,,راك لعبتي مزيان
aji 3ndi lhena,,أجي عندي لهنا
ba9i chi hwayj nkhdmo 3lihoum,,باقي شي حوايج نخدمو عليهوم
khsk tkoun katjri mzyan,,خسك تكون كاتجري مزيان
d accord madame,,د أككورد مادام
hadchi kaml t3lmtou mmnk,,هادشي كامل تعلمتو المنك
frank t3lmt mn koulchi,,فرانك تعلمت من كولشي
yalah nmxiw,,يالاه نمشيو
blati nkml wahd lmessage,,بلاتي نكمل واهد لمسّاڭ
rah glt lik noudi,,راه ڭلت ليك نودي
yalah srbina dghiya,,يالاه سربينا دغييا
machi heka kandiro,,ماشي هكا كانديرو
wach hena 3ad badyin,,واش هنا عاد باديين
ana hena bach nseheh likoum,,أنا هنا باش نسهه ليكوم
kady3i lwe9t 9bl matbday,,كاديعي لوقت قبل ماتبداي
hadi rah sahla,,هادي راه ساهلا
knti katl3bi m3a sghar,,كنتي كاتلعبي معا سغار
daba katk3bi 3a lkbar,,دابا كاتكعبي عا لكبار
t9dr tmchi hetal gheda,,تقدر تمشي هتال غدا
choufi fiya,,شوفي فييا
hadi hya tari9a shiha,,هادي هيا تاريقا سهيها
kadwzi lwe9t f dakxi bezaf,,كادوزي لوقت ف داكشي بزاف
rani kandwi m3ak,,راني كاندوي معاك
semhili masm3tekx,,سمهيلي ماسمعتكش
jawbt ghir sahbti,,جاوبت غير ساهبتي
khski trkzi m3ana mzyan,,خسكي تركزي معانا مزيان
madwzix lw9t kaml f téléphone,,مادوزيش لوقت كامل ف تéلéپهون
kadiriha bl3ani yak?,,كاديريها بلعاني ياك?
wach nmchiw ldar,,واش نمشيو لدار
achmen trik ghadi nched,,أشمن تريك غادي نشد
ana fahmek mzyan,,أنا فاهمك مزيان
rani hsit bik wlah,,راني هسيت بيك ولاه
diri ti9tek f lah,,ديري تيقتك ف الله
maghadi ikoun ghir li kteb lah,,ماغادي إكون غير لي كتب الله
tmchi fin bgha lah,,تمشي فين بغا الله
3mrni denito heka,,عمرني دنيتو هكا
ma3rftech bli kaykhbi 3liya,,ماعرفتش بلي كايخبي علييا
t9dr tkoun khefti,,تقدر تكون خفتي
ana 3mri khbit 3lik chi haja,,أنا عمري خبيت عليك شي حاجة
ana kandir m3ak lmzyan,,أنا كاندير معاك لمزيان
khftih la irj3,,خفتيه لا إرجع
oula ngoulih rak 3awdti liya,,ولا نڭوليه راك عاودتي لييا
kankhaf mn lah,,كانخاف من الله
kan sad 3la raso,,كان ساد علا راسو
i9dr idhk m3ak 3adi,,إقدر إدهك معاك عادي
ms maygoulch chno li f raso,,مس مايڭولش شنو لي ف راسو
dakchi li f9lbo 3arfou ghir hwa,,داكشي لي فقلبو عارفو غير هوا
maymchich balk b3id,,مايمشيش بالك بعيد
kanhdr 3lih ka 2insan,,كانهدر عليه كا إنسان
makangoulch kaydir chi haja khayba,,ماكانڭولش كايدير شي حاجة خايبا
machftech ana chno kaydir,,ماشفتش أنا شنو كايدير
ma3reftch achno kaygoul,,ماعرفتش أشنو كايڭول
hadik lhedra shiha,,هاديك لهدرا سهيها
telft had lmra bzaf,,تلفت هاد لمرا بزاف
khouya kayl3b lpiano,,خويا كايلعب لپيانو
khali chra lih piano,,خالي شرا ليه پيانو
sift lina sikan,,سيفت لينا سيكان
ga3 masift chi makla zwina,,ڭاع ماسيفت شي ماكلا زوينا
masiftch lina ketchup,,ماسيفتش لينا كتشوپ
n3st bzaf lyoum,,نعست بزاف ليوم
saraha 3yana bzaf,,ساراها عيانا بزاف
makrhtch nb9a na3sa,,ماكرهتش نبقا ناعسا
kan 3liya nfi9 bekri,,كان علييا نفيق بكري
jawbini dghiya darouri,,جاوبيني دغييا داروري
lbher zwin lyouma,,لبهر زوين ليوما
lkhoubz thr9 liya,,لخوبز تهرق لييا
ghanensb le3cha,,غاننسب لعشا
klit lkhoubz skhoun,,كليت لخوبز سخون
ftrt b khoubz chahma,,فترت ب خوبز شاهما
i9dr tl3ti lo f raso,,إقدر تلعتي لو ف راسو
yakma tari binatkoum chi haja?,,ياكما تاري بيناتكوم شي حاجة?
hadak rah weldou,,هاداك راه ولدو
wach kayn chi hd kaysmh f weldou,,واش كاين شي هد كايسمه ف ولدو
dy3 lih moust9balo,,ديع ليه موستقبالو
yalah nmxhiw lbher,,يالاه نمشهيو لبهر
olh madrt lih chi haja khayba,,أُله مادرت ليه شي حاجة خايبا
kena mfahmin,,كنا مفاهمين
maknach kandabzou,,ماكناش كاندابزو
kna mzyanin m3a b3diyatna,,كنا مزيانين معا بعديياتنا
heta haja mazal mabayna,,هتا حاجة مازال ماباينا
mat9drich t3rfi chno i9dr iw93,,ماتقدريش تعرفي شنو إقدر إوقع
n9s chwiya sout dial téléphone,,نقس شوييا سوت ديال تéلéپهون
b9iti na3sa,,بقيتي ناعسا
safi li w93 w93,,سافي لي وقع وقع
jani jou3 ylh naklo chi haja,,جاني جوع يله ناكلو شي حاجة
dkhlt lbher,,دخلت لبهر
aji ntiya fin ghadiya,,أجي نتييا فين غادييا
ana ghlet fach khentek,,أنا غلت فاش خنتك
katlb mnk smaha,,كاتلب منك سماها
maghadich nmh lik,,ماغاديش نمه ليك
wakha ana nbghi 9lbi maybghich,,واخا أنا نبغي قلبي مايبغيش
rbi ou kaysmh,,ربي و كايسمه
akhir mra dir m3ak bhal hka,,أخير مرا دير معاك بهال هكا
mab9itch ghadi nchouf f chi ouhd khra kanwa3dek,,مابقيتش غادي نشوف ف شي وهد خرا كانواعدك
bous liha idiha,,بوس ليها إديها
choufi f rajlek,,شوفي ف راجلك
safi ghir 9t3o,,سافي غير قتعو
ndouzou l lhl9a jaya,,ندوزو ل لهلقا جايا
mchrfin mera khra,,مشرفين مرا خرا
achno mazal kadiri hena,,أشنو مازال كاديري هنا
koun knt blastk nmchi,,كون كنت بلاستك نمشي
yalah an9ad dakchi 3la khatri,,يالاه أنقاد داكشي علا خاتري
hena rah khdamin m3a b3diyatna,,هنا راه خدامين معا بعديياتنا
hadik rah une grande stars,,هاديك راه ون ڭراند ستارس
achno bghiti dir f hyatek,,أشنو بغيتي دير ف هياتك
saybt liya 9hiwa,,سايبت لييا قهيوا
kanchrb l9ehwa,,كانشرب لقهوا
lbher hadi2 had nhar,,لبهر هاديء هاد نهار
yalah nmchiw lbher,,يالاه نمشيو لبهر
