darija,eng,darija_ar
9ada tkhasri fdarkom,,قادا تخاسري فداركوم
lkra 4ali hna,,لكرا 4الي هنا
la nodi kri bit m3a jiran,,لا نودي كري بيت معا جيران
koli ljtab lah m3a waldk,,كولي لجتاب الله معا والدك
rah atkharji 3la wldk,,راه أتخارجي علا ولدك
5ali lwald fdik dar,,خالي لوالد فديك دار
3adi akhti matkhafi,,عادي أختي ماتخافي
yalah khtnt wldi,,يالاه ختنت ولدي
tahowatkarfas,,تاهوواتكارفاس
khlitih ta dar 3 sanawat ons,,خليتيه تا دار 3 ساناوات أُنس
hahowa bra lhmdo lah,,هاهووا برا لهمدو الله
la had nhar bdabt,,لا هاد نهار بدابت
zadt fih awili,,زادت فيه أويلي
kont ntfrj m3a baba,,كونت نتفرج معا بابا
mal9it fin nht rasi,,مالقيت فين نهت راسي
kon tchofi ana,,كون تشوفي أنا
ja 3andi wahed nhar,,جا عاندي واهد نهار
livra liya lhwij,,ليڤرا لييا لهويج
9dam daar ta3na,,قدام دار تاعنا
jab wahed la command,,جاب واهد لا كومّاند
mama galt lia ax had xoha,,ماما ڭالت ليا أش هاد شوها
bghiti diri lina chouuha,,بغيتي ديري لينا شووها
kheti koli bax twa9fi 3la rjlik,,ختي كولي باش تواقفي علا رجليك
7eta lweslat dar,,حتا لوسلات دار
myb9ach fik l7al 3ela lmkla,,ميبقاش فيك لحال علا لمكلا
lbnat rah kinin li kitw7mo sokto,,لبنات راه كينين لي كيتوحمو سوكتو
m3ana nas hchoma,,معانا ناس هشوما
tbarklah 3lik,,تباركلاه عليك
hadi hya lhdaga wla fala,,هادي هيا لهداڭا ولا فالا
jabtiha fwi9tha nit,,جابتيها فويقتها نيت
lkhrif dghya daz,,لخريف دغيا داز
lhad4a dyalna ax mwajda,,لهاد4ا ديالنا أش مواجدا
chkon 3ando lwifi,,شكون عاندو لويفي
3ndo ghi howa,,عندو غي هووا
9lbt 3lihom mal9ithomch,,قلبت عليهوم مالقيتهومش
li 3ndo fikra 3la lmondyal,,لي عندو فيكرا علا لمونديال
kifach kait7et lmtihan,,كيفاش كايتحت لمتيهان
wach lmtihan s3ib,,واش لمتيهان سعيب
lmtihan that qcm,,لمتيهان تهات قكم
chokran haz rask men hna,,شوكران هاز راسك من هنا
haz xtaytak,,هاز شتايتاك
haz zablak,,هاز زابلاك
haz was5k,,هاز واسخك
haz 9am9omk,,هاز قامقومك
haz lwsada,,هاز لوسادا
had taro haz lmo9raj,,هاد تارو هاز لموقراج
haz l9ar3a,,هاز لقارعا
haz zayt,,هاز زايت
haz tabla,,هاز تابلا
haz lbab,,هاز لباب
haz lmaryo,,هاز لماريو
haz dar,,هاز دار
haz lfota,,هاز لفوتا
haz idak,,هاز إداك
haz lbaliza,,هاز لباليزا
haz telefon,,هاز تلفون
haz ta3rija,,هاز تاعريجا
haz lmas2oliya,,هاز لماسألييا
haz trikok,,هاز تريكوك
haz xarjam,,هاز شارجام
haz lham,,هاز لهام
haz lkbda,,هاز لكبدا
haz tayhan,,هاز تايهان
haz 3a2ilto,,هاز عاإلتو
haz tilikomond,,هاز تيليكوموند
haz lmanta,,هاز لمانتا
haz m3ana dar,,هاز معانا دار
haz jalab,,هاز جالاب
haz l9ofatan,,هاز لقوفاتان
hazo bi nos,,هازو بي نوس
hazoh mrab3a,,هازوه مرابعا
hazo 3la dahro,,هازو علا داهرو
hazo fi dra3o,,هازو في دراعو
haz sba4a,,هاز سبا4ا
haz kado,,هاز كادو
haz lbola,,هاز لبولا
haz ax tah lik,,هاز أش تاه ليك
thaz menhna,,تهاز منهنا
thaz m'en lard,,تهاز م'ن لارد
thaz m'en blasto,,تهاز م'ن بلاستو
thaz 3la raso,,تهاز علا راسو
haz mika,,هاز ميكا
haz dla3a,,هاز دلاعا
haz djaja,,هاز دجاجا
haz xa3rak,,هاز شاعراك
haz sab3k,,هاز سابعك
haz sal3tk,,هاز سالعتك
haz bok,,هاز بوك
haz lboita,,هاز لبوتا
bikhir nti b3da,,بيخير نتي بعدا
zyonat ta3 khti lah ihafdk,,زيونات تاع ختي الله إهافدك
maditi m3ak walo men dar,,ماديتي معاك والو من دار
mahsitx bik,,ماهسيتش بيك
sbah fax ndti ftarti,,سباه فاش ندتي فتارتي
yakma kina tamara,,ياكما كينا تامارا
xof kol mzn,,شوف كول مزن
4ol lmama rah bntk b4atk,,4ول لماما راه بنتك ب4اتك
3ayana dak xi 3lax,,عايانا داك شي علاش
yak 5as li y9blha,,ياك خاس لي يقبلها
rah knt bghit nji n4ls tma,,راه كنت بغيت نجي ن4لس تما
walakin 3andi mtihan fi knitra,,والاكين عاندي متيهان في كنيترا
la mab4atx tji 4olha li,,لا ماب4اتش تجي 4ولها لي
rah 4adi nsd9 4alsa tma,,راه 4ادي نسدق 4السا تما
hit marj3x bla biha,,هيت مارجعش بلا بيها
t5roj lala o dwzha lia,,تخروج لالا أُ دوزها ليا
n4ol liha lha9i9a,,ن4ول ليها لهاقيقا
5dam makisalix,,خدام ماكيساليش
fi lil makinx kindir,,في ليل ماكينش كيندير
ndy3 mtihn 3la 9ado,,نديع متيهن علا قادو
m5alsa fih 100dh,,مخالسا فيه 100ده
safi raha gadi tmxi,,سافي راها ڭادي تمشي
tmchi m3ak labghiti,,تمشي معاك لابغيتي
mli 3andk ga3 had chi,,ملي عاندك ڭاع هاد شي
ghi ndwzo o rj3 m3aha,,غي ندوزو أُ رجع معاها
dyalch had lmtihan,,ديالش هاد لمتيهان
gir sali wtlbi lah,,ڭير سالي وتلبي الله
wra maykon gir lkhir,,ورا مايكون ڭير لخير
a5ir forsa 3andi,,أخير فورسا عاندي
la ga3 madgoliha,,لا ڭاع مادڭوليها
hadchi ta3 lah,,هادشي تاع الله
wach had bach tnjhi fi master,,واش هاد باش تنجهي في ماستر
bach tmxi lkanada,,باش تمشي لكانادا
t9ray mastar had l3am,,تقراي ماستار هاد لعام
dawazti lyom kolxi ola ghi as2ila,,داوازتي ليوم كولشي أُلا غي أسإلا
wach drti,,واش درتي
ta 4ol yah,,تا 4ول ياه
njaht alal,,نجاهت ألال
xtk sakt 5l3tini,,شتك ساكت خلعتيني
ana labas lhmdolilah,,أنا لاباس لهمدوليلاه
db ina wahd li xditi,,دب إنا واهد لي شديتي
xdit rmok,,شديت رموك
xdit lkamyo,,شديت لكاميو
drobha bxi n3sa db,,دروبها بشي نعسا دب
darori n3s,,داروري نعس
wlah ila hi fach tnfakhr,,ولاه إلا هي فاش تنفاخر
gir nsali wn3aaaassss,,ڭير نسالي ونعااسّسّ
mxiti ldar,,مشيتي لدار
ba9i fi sbt,,باقي في سبت
mobalg yalh sir,,موبالڭ ياله سير
siri lah i3awnk,,سيري الله إعاونك
hta l3chiya wnhadro,,هتا لعشييا ونهادرو
sft lihom lflos,,سفت ليهوم لفلوس
xof fin kin,,شوف فين كين
swl wax l2it9an,,سول واش لإتقان
rah kin hna,,راه كين هنا
gadi nsayft lihom,,ڭادي نسايفت ليهوم
d5ol soni lia,,دخول سوني ليا
3afak bghit nhdr,,عافاك بغيت نهدر
nhdr m3a mama,,نهدر معا ماما
kaml xo4lk,,كامل شو4لك
wnti kif b9iti,,ونتي كيف بقيتي
ha hna 4adin,,ها هنا 4ادين
hta howa kin,,هتا هووا كين
kisalm 3lik,,كيسالم عليك
kon knti hdah,,كون كنتي هداه
y4ol lik hzni a5ali,,ي4ول ليك هزني أخالي
sf t3jbih dik sa3a,,سف تعجبيه ديك ساعا
b4a ghir li yb9a hazo,,ب4ا غير لي يبقا هازو
ba3d mna,,باعد منا
achno hadchi,,أشنو هادشي
gadi tji,,ڭادي تجي
ghi n5atn wldi onji,,غي نخاتن ولدي أُنجي
ax drti df3ti dosi,,أش درتي دفعتي دوسي
ana 5atnto lyom,,أنا خاتنتو ليوم
wayh mab4ax yskot,,وايه ماب4اش يسكوت
ah 3tato dwa,,أه عتاتو دوا
iwa hta howa rah mal5atrox,,إوا هتا هووا راه مالخاتروش
m34or msikin,,مع4ور مسيكين
safi rakh gada,,سافي راخ ڭادا
dozi daba,,دوزي دابا
hamdo lah okidira ti,,هامدو الله أُكيديرا تي
kidir 5alo labas,,كيدير خالو لاباس
kidira m3a chi sahd,,كيديرا معا شي ساهد
4alik bghit nxofk,,4اليك بغيت نشوفك
dak xi nit,,داك شي نيت
makin fin nthrk,,ماكين فين نتهرك
kina 3and nas,,كينا عاند ناس
4bila d5lo 3orm,,4بيلا دخلو عورم
dak xi 3lx,,داك شي علش
ax drti fi lpirmi,,أش درتي في لپيرمي
ati lach bgaytih,,أتي لاش بڭايتيه
rana bghito,,رانا بغيتو
bghit tsfto m3a sahbk,,بغيت تسفتو معا ساهبك
sawni 3la baba rah wachdo,,ساوني علا بابا راه واشدو
arbi hada kindir m3ah,,أربي هادا كيندير معاه
mosiba kahla,,موسيبا كاهلا
saltha 3liya lah,,سالتها علييا الله
lbrh z4l man3waj,,لبره ز4ل مانعواج
tayh lkorsi ta3 lkarosa,,تايه لكورسي تاع لكاروسا
ras mxa bhad tayha,,راس مشا بهاد تايها
hanki 3waj,,هانكي عواج
tawlit n4ol ghi rj3 hanki kif kan,,تاوليت ن4ول غي رجع هانكي كيف كان
dari 3dam raso tfawto bi da9a,,داري عدام راسو تفاوتو بي داقا
3ti lbaba yhdr m3a 3ami,,عتي لبابا يهدر معا عامي
3titih lpirmi,,عتيتيه لپيرمي
inta 4adi howa,,إنتا 4ادي هووا
soni 3lih fi telefono,,سوني عليه في تلفونو
wasyfti liya nmra dyal mok,,واسيفتي لييا نمرا ديال موك
wahd 10 d9ay9 osoni,,واهد 10 دقايق أُسوني
xof mat3ayroh mawalo,,شوف ماتعايروه ماوالو
kib9at mama,,كيبقات ماما
mama n3st?,,ماما نعست?
4da siro xwiya bkri lsbt,,4دا سيرو شوييا بكري لسبت
asiri achlahbiya,,أسيري أشلاهبييا
jaya wmaglti liya walo,,جايا وماڭلتي لييا والو
ya n4ol lik xi haja makinx,,يا ن4ول ليك شي حاجة ماكينش
wtnhdar m3ak 3la niti,,وتنهدار معاك علا نيتي
3ad 4alha liya rajl,,عاد 4الها لييا راجل
o kan jay ghi howa,,أُ كان جاي غي هووا
robi fach taybgi ifdah,,روبي فاش تايبڭي إفداه
hit rah jay ghi 5dma,,هيت راه جاي غي خدما
maxi 4adin ldarhom,,ماشي 4ادين لدارهوم
ana rah khont 3arf,,أنا راه خونت عارف
rah galha liya wldi,,راه ڭالها لييا ولدي
gal liya matgolhach,,ڭال لييا ماتڭولهاش
xof rah 3tahom ta3k,,شوف راه عتاهوم تاعك
num ta3k twadrat,,نوم تاعك توادرات
yak 3la asas rak 3rf btoir,,ياك علا أساس راك عرف بتور
kat3rf tdbah,,كاتعرف تدباه
mli ybghiw ybdaw yjarbo dbiha,,ملي يبغيو يبداو يجاربو دبيها
4adi y3ayto lik,,4ادي يعايتو ليك
mbrok 3idk,,مبروك عيدك
t3ayd ot3wd,,تعايد أُتعود
3awn bi hadi hta yasar lik lah,,عاون بي هادي هتا ياسار ليك الله
lah yasar lik fi xi 5dma,,الله ياسار ليك في شي خدما
lah yasar lia tana,,الله ياسار ليا تانا
mal9it bax n3awnkom,,مالقيت باش نعاونكوم
l4alb lah,,ل4الب الله
asiri yah lah i3awnk,,أسيري ياه الله إعاونك
bgit rodha maéraftch mnin,,بڭيت رودها ماéرافتش منين
wax nta msati la,,واش نتا مساتي لا
yakma tshabni sad9tha 3lik,,ياكما تسهابني سادقتها عليك
rak 5oya alhbil,,راك خويا ألهبيل
rah n3tik bazaz 3lik,,راه نعتيك بازاز عليك
t9lid lah lathziti sft lia,,تقليد الله لاتهزيتي سفت ليا
wa lah i3tik lkhir,,وا الله إعتيك لخير
xof rah hna 5ot,,شوف راه هنا خوت
mabinatnax lhsab,,مابيناتناش لهساب
wayh lw9t 5yabt,,وايه لوقت خيابت
lah ijibna fi swab m3a b3diyatna,,الله إجيبنا في سواب معا بعديياتنا
ach had chi,,أش هاد شي
ana n9lb onxof,,أنا نقلب أُنشوف
ghi nskt hada,,غي نسكت هادا
mab9it salit,,مابقيت ساليت
ana ghada lmarchi,,أنا غادا لمارشي
brit ndabar 3la khadma .,,بريت ندابار علا خادما .
khasni nwajad mzyn lamti7anat.,,خاسني نواجاد مزين لامتيحانات.
brit nakhraj nbadal ljou .,,بريت ناخراج نبادال لجو .
msafra fhad l3otla,,مسافرا فهاد لعوتلا
ghadi namchi 3and 3ailti,,غادي نامشي عاند عايلتي
ana ghada l3ars,,أنا غادا لعارس
ana ghadi namchi,,أنا غادي نامشي
namchi lmarchi.,,نامشي لمارشي.
aji 3andna ldar.,,أجي عاندنا لدار.
had simanna baghya nssafar .,,هاد سيمانّا باغيا نسّافار .
jaw 3andna dyaf bzf.,,جاو عاندنا دياف بزف.
lyoma jam3a,,ليوما جامعا
ghadi ntiyab couscous.,,غادي نتيياب كوسكوس.
khasni namchi lafak,,خاسني نامشي لافاك
nmxi lmarchi njib l7am.,,نمشي لمارشي نجيب لحام.
fin machya,,فين ماشيا
machya njib lbouta,,ماشيا نجيب لبوتا
chno tadir,,شنو تادير
tantiyab lkhobz,,تانتيياب لخوبز
fach atfaraj,,فاش أتفاراج
anatfaraj fal2akhbar,,أناتفاراج فالأخبار
chno mtiyba laghda,,شنو متييبا لاغدا
tiyabt tajine,,تييابت تاجين
fin mchit lyoma,,فين مشيت ليوما
mchit ljarda,,مشيت لجاردا
m3ach 9arya 4ada,,معاش قاريا 4ادا
9arya fl3xiya,,قاريا فلعشييا
lyoma ghayib,,ليوما غاييب
l2ousstad 4ayb,,لأوسّتاد 4ايب
chkon ja,,شكون جا
jat khalti,,جات خالتي
nti wman kharja,,نتي ومان خارجا
ana washab dar,,أنا واسهاب دار
kif daz nahrak,,كيف داز ناهراك
daz mzyn,,داز مزين
ghadi nod,,غادي نود
nsayib tmaran,,نساييب تماران
chkon takhtab?,,شكون تاختاب?
malki m3asba,,مالكي معاسبا
m3asba bzf,,معاسبا بزف
hit nti 9ala9tni,,هيت نتي قالاقتني
fin rada,,فين رادا
rada la sale,,رادا لا سال
nti woman radya,,نتي وومان راديا
sahbti 3aytat lia,,ساهبتي عايتات ليا
fin kanti 4abra,,فين كانتي 4ابرا
kant khadama,,كانت خاداما
fin khadama,,فين خاداما
khadama facharika,,خاداما فاشاريكا
fin kayna had charika,,فين كاينا هاد شاريكا
kayna fdar khalti,,كاينا فدار خالتي
fâche kata9ra ?,,فâش كاتاقرا ?
kana9ra flbac,,كاناقرا فلباك
wach nja7ti falmobara,,واش نجاحتي فالموبارا
ah njaht,,أه نجاهت
nta wman,,نتا ومان
l3abti lkora?,,لعابتي لكورا?
l3abnaha ana w sahbi,,لعابناها أنا و ساهبي
fin kanti?,,فين كانتي?
kant 3and khoya,,كانت عاند خويا
fin ghadi tamchi,,فين غادي تامشي
anamchi la salle,,أنامشي لا سالّ
chno howa lbarnamaj dyalak lyoma,,شنو هووا لبارناماج ديالاك ليوما
lbarnamaj dyali masaybtox,,لبارناماج ديالي ماسايبتوش
howa hada namchi ndor,,هووا هادا نامشي ندور
nachri chi lbissa,,ناشري شي لبيسّا
rasi darni,,راسي دارني
khsni nkhod kina dyal ras,,خسني نخود كينا ديال راس
rada jayin 3andna dyaf,,رادا جايين عاندنا دياف
ghadi namchi ntiyab lkhobz,,غادي نامشي نتيياب لخوبز
men db sa3a nkon msali,,من دب ساعا نكون مسالي
ghadi namchi lmaktaba,,غادي نامشي لماكتابا
na9ra chwiya,,ناقرا شوييا
khasni namchi nat9ada,,خاسني نامشي ناتقادا
lyoma l7arara,,ليوما لحارارا
khasni nkhamal dar,,خاسني نخامال دار
sonat liya lwalida,,سونات لييا لواليدا
wach tab laghdaa ?,,واش تاب لاغدا ?
mazal l4da matab,,مازال ل4دا ماتاب
chkon ja ?,,شكون جا ?
jat 3mti 3ndna,,جات عمتي عندنا
chno katakli ?,,شنو كاتاكلي ?
kanakal tafa7,,كاناكال تافاح
ghadi ntiyab l4da,,غادي نتيياب ل4دا
djaj laghda mzn?,,دجاج لاغدا مزن?
ghadi na3rad 3la lwalida,,غادي ناعراد علا لواليدا
ja 3andi khoya,,جا عاندي خويا
lyoma 3yit bzzaaf,,ليوما عييت بزّاف
ja taxi,,جا تاشي
l9it zham f toubus,,لقيت زهام ف توبوس
xriti kar?,,شريتي كار?
maja tawahad,,ماجا تاواهاد
bara namchi ndir sports,,بارا نامشي ندير سپورتس
chno bara diri ?,,شنو بارا ديري ?
chno katchof?,,شنو كاتشوف?
makanchof walo,,ماكانشوف والو
khasni nsali la3cha,,خاسني نسالي لاعشا
nadkhal ldar,,نادخال لدار
mama jat,,ماما جات
chkon mrid ?,,شكون مريد ?
mrida jadati,,مريدا جاداتي
tfi talfaza,,تفي تالفازا
safi daba ghir dar?,,سافي دابا غير دار?
hta nxofo kifax,,هتا نشوفو كيفاش
axno ghadi txofi?,,أشنو غادي تشوفي?
kanprepari lta3lim,,كانپرپاري لتاعليم
makanaklx bra,,ماكاناكلش برا
ma3ndix m3a lfastfood,,ماعنديش معا لفاستفود
kandawaz lwa9t dyali frasm,,كانداواز لواقت ديالي فراسم
mahwos blfan,,ماهووس بلفان
kandir lmsrah,,كاندير لمسراه
3ziz 3liya lmsrah,,عزيز علييا لمسراه
3ziz 3liya nktaxf,,عزيز علييا نكتاشف
kanmxi blpikala,,كانمشي بلپيكالا
maxi khdamti hadi,,ماشي خدامتي هادي
ma3ndix lwa9t bzaf,,ماعنديش لواقت بزاف
khli blastk zwina,,خلي بلاستك زوينا
chad liya m3ak blasa,,شاد لييا معاك بلاسا
ghadi n9ta3 ftran,,غادي نقتاع فتران
bghit n9ta3 flcar,,بغيت نقتاع فلكار
jib liya nakl,,جيب لييا ناكل
jib liya nchrab,,جيب لييا نشراب
9ta3 m3ak xi blasa,,قتاع معاك شي بلاسا
3ndak tnsa lmaw3id,,عنداك تنسا لماوعيد
3ndi rendy vous m3a tbib,,عندي رندي ڤوس معا تبيب
bghit ndawaz 3la rasi,,بغيت نداواز علا راسي
bghit nchark fhad lmosaba9a,,بغيت نشارك فهاد لموساباقا
khasni ntarjam chi wra9,,خاسني نتارجام شي وراق
kan9lab 3la motarjim,,كانقلاب علا موتارجيم
bghit ndfa3 lvisa,,بغيت ندفاع لڤيسا
ghadi l9onsoliya,,غادي لقونسولييا
khod lik chi cafe,,خود ليك شي كاف
ma3ndix m3a l9ahwa,,ماعنديش معا لقاهوا
axno kayn fhad sndo9,,أشنو كاين فهاد سندوق
ma3ndi hta fikra,,ماعندي هتا فيكرا
3la had lblasa b3ida?,,علا هاد لبلاسا بعيدا?
kal3ab kora,,كالعاب كورا
kant3lam kifax nrsam,,كانتعلام كيفاش نرسام
bghit ndir decor jdid,,بغيت ندير دكور جديد
khasni nbadal decor,,خاسني نبادال دكور
fin dak xi li 4lti,,فين داك شي لي 4لتي
4adi tsayfti l2oro,,4ادي تسايفتي لأرو
1176 jomla li ktabt,,1176 جوملا لي كتابت
mashayinan wakulina,,ماسهايينان واكولينا
di l5obz,,دي لخوبز
aywa ash dirtua,,أيوا أسه ديرتوا
diri lfran yskhan,,ديري لفران يسخان
makan3raf nch3al nar,,ماكانعراف نشعال نار
dayr raso mafahm,,داير راسو مافاهم
dir bhal haka,,دير بهال هاكا
makaytsaraf tabi3i,,ماكايتساراف تابيعي
chof ltaht,,شوف لتاهت
chof lfo9,,شوف لفوق
safi 9dit lgharad,,سافي قديت لغاراد
ma3ndix lgana lhadchi,,ماعنديش لڭانا لهادشي
wach ba9i matabo?,,واش باقي ماتابو?
hadchi mrawan,,هادشي مراوان
n9s sot chwiya,,نقس سوت شوييا
zid fsot chwiya,,زيد فسوت شوييا
t3amal m3ahom,,تعامال معاهوم
9ad lkhdma dyalk,,قاد لخدما ديالك
hadchi bzaf 3liya,,هادشي بزاف علييا
hadchi mamsalknix,,هادشي مامسالكنيش
lyoma makayna khdma,,ليوما ماكاينا خدما
lhed makhdaminx,,لهد ماخدامينش
sda3 ktir hna,,سداع كتير هنا
lyoma 3otla,,ليوما عوتلا
ghda 3otla,,غدا عوتلا
lyoma l3id,,ليوما لعيد
khasna nbdaw bkri,,خاسنا نبداو بكري
saliti khdamtk?,,ساليتي خدامتك?
khraj fawaj chwiya,,خراج فاواج شوييا
sift lina cv dyalk,,سيفت لينا كڤ ديالك
ghda tbda m3ana lkhdma,,غدا تبدا معانا لخدما
ghadi nkhalsok mzyan,,غادي نخالسوك مزيان
khdam fdawla okhra,,خدام فداولا أُخرا
sta9er flkharij,,ستاقر فلخاريج
kaybghi yb9a,,كايبغي يبقا
bwahdo sf,,بواهدو سف
kaymal bzerba,,كايمال بزربا
hadchi jdid 3liya,,هادشي جديد علييا
3ndhom l3ars lyoma,,عندهوم لعارس ليوما
ma4ltix lia,,ما4لتيش ليا
kifax kopiti,,كيفاش كوپيتي
blama tktab ladate,,بلاما تكتاب لادات
chadin 3otla daba,,شادين عوتلا دابا
msafr daba,,مسافر دابا
kantsna tiara,,كانتسنا تيارا
ana flmatar db,,أنا فلماتار دب
