darija,eng,darija_ar
darori n wejed chi 7aja nakolha,I must prepare something to eat,داروري ن خربق شي حاجا ناكولها
darori n khroj tkhn9t,I must go out I am suffocating,داروري ن خروج تخنقت
darori n dafa3 3lik,I must defend you,داروري ن دافع عليك
darori ndir lghawss,I must go diving,داروري ندير لغاوسّ
darori n chark f had l programme,I must participate in this program,داروري ن شتارك ف هاد ل پروڭرامّ
darori n 3llemek had tari9a,I must teach you this method,داروري ن علّمك هاد تاريقا
darori n tla9 lma ydouz,I must let water flow,داروري ن تلاق لما يدوز
darori ngheddik berra,I must take you out for lunch,داروري نغدّيك برّا
darori n chowwech 3lihoum chwia,I must disturb them a little bit,داروري ن شووّش عليهوم شويا
darori n tsellel binathoum,I need to sneak between them,داروري ن تسلّل بيناتهوم
darori n 7ot no9at 3la l7orof,I must dot the is ,داروري ن حوت نوقات علا لحوروف
darori n mse7 had chrjem,I must wipe this window,داروري ن مسح هاد شرجم
darori n raja3 l mti7an diali,I need to study for my exam,داروري ن راجع ل متيحان ديالي
darori n nsayeb l3cha,I need to prepare dinner ,داروري ن نسب لعشا
darori n mse7 had tria,I need to clean this ,داروري ن مسح هاد تريا
darori n sken f had lblassa fach nkbr,I need to live in this place when I get older,داروري ن سكن ف هاد لبلاسّا فاش نكبر
darori n ms7 had tlfaza,I need to clean this TV,داروري ن مسح هاد تلفازا
darori nmchi nt3alj,I need to treat myself,داروري نمشي نتعالج
darori n ms7 had tiliphone,I need to wipe this phone,داروري ن مسح هاد تيليپهون
darori n ma7 had tablette,I need to wipe this tablet,داروري ن ماح هاد تابلتّ
darori n rtteb ch3ri,I have to straighten my hair,داروري ن رتّب شعري
darori nchri msemmen.,I have to buy msemmen,داروري نشري مسمّن.
darori n stoki lkhodra, I have to stock the vegetables,داروري ن ستوكي لخودرا
darori n wdde3koum 9bl manmchi, I have to say good bye to you before I go,داروري ن ودّعكوم قبل مانمشي
darori n ms7 had tabla,I have to wipe this table,داروري ن مسح هاد تابلا
darori n tchbbet b lmabadi2 diali, I have to stick to my principles,داروري ن تشبّت ب لماباديء ديالي
darori nji nchoufek,I have to come see you,داروري نجي نشوفك
darori n wgf f had lma7atta, I have to stop in this station,داروري ن وڭف ف هاد لماحاتّا
darori n khwi dar, I have to leave the house,داروري ن خوي دار
darori n t7emmel had so3obat, I have to endur these difficult times,داروري ن تحمّل هاد سوعوبات
darori nsm3 l mosi9a, I have to listen to music,داروري نسمع ل موسيقا
darori nchouf no9at diali, I have to see my grades,داروري نشويف نوقات ديالي
darori n rje3 l darna bkri, I have to go back home early,داروري ن رجع ل دارنا بكري
darori n ms7 lja2iza diali, I have to clean my prize,داروري ن مسح لجاإزا ديالي
darori n bllegh big lbouliss, I have to denounce you to the police,داروري ن بلّغ بيڭ لبوليسّ
darori n tfi dwaw 9bl mankhrj, I have to turn the lights off before going out,داروري ن تفي دواو قبل مانخرج
darori n ryye7 chwia, I have to sit down a little bit,داروري ن ريّح شويا
darori nched hadouk li ghecchou, I have to catch the cheaters,داروري نشد هادوك لي غكشو
darori n 9chcher had sbagha,I have to scrap this paint,داروري ن قشّر هاد سباغا
yak kenti na3ss 3lach katkdeb., weren't you sleeping why are you lying,ياك كنتي ناعسّ علاش كاتكدب.
yak kenti kharj 3lach katkdeb.,weren't you going out why are you lying,ياك كنتي خارج علاش كاتكدب.
yak kenti msafer 3lach katkdeb.,,ياك كنتي مسافر علاش كاتكدب.
yak kenti m3a 3a2iltek 3lach katkdeb.,,ياك كنتي معا عاإلتك علاش كاتكدب.
yak kenti f zn9a 3lach katkdeb.,,ياك كنتي ف زنقا علاش كاتكدب.
yak kenti m3yed 3lach katkdeb.,,ياك كنتي معيد علاش كاتكدب.
yak kenti f l9issm 3lach katkdeb.,,ياك كنتي ف لقيسّم علاش كاتكدب.
yak kenti f charika 3lach katkdeb.,,ياك كنتي ف شاريكا علاش كاتكدب.
yak kenti m3a babak 3lach katkdeb.,,ياك كنتي معا باباك علاش كاتكدب.
yak kenti fl7anout 3lach katkdeb.,,ياك كنتي فلحانوت علاش كاتكدب.
yak kenti f l7ammam 3lach katkdeb.,,ياك كنتي ف لحامّام علاش كاتكدب.
yak kenti flmo9ata3a 3lach katkdeb.,,ياك كنتي فلموقاتاعا علاش كاتكدب.
yak kenti f la salle 3lach katkdeb.,,ياك كنتي ف لا سالّ علاش كاتكدب.
yak kenti mkhebbi 3lach katkdeb.,,ياك كنتي مخبّي علاش كاتكدب.
yak kenti flmousaba9a 3lach katkdeb.,,ياك كنتي فلموساباقا علاش كاتكدب.
yak kenti khasrti 3lach katkdeb.,,ياك كنتي خاسرتي علاش كاتكدب.
yak kenti rb7ti 3lach katkdeb.,,ياك كنتي ربحتي علاش كاتكدب.
yak kenti katsbegh 3lach katkdeb.,,ياك كنتي كاتسبغ علاش كاتكدب.
yak kenti nj7ti 3lach katkdeb.,,ياك كنتي نجحتي علاش كاتكدب.
yak kenti s9etti 3lach katkdeb.,,ياك كنتي سقتّي علاش كاتكدب.
yak kenti tsellefti 3lach katkdeb.,,ياك كنتي تسلّفتي علاش كاتكدب.
yak kenti katbni 3lach katkdeb.,,ياك كنتي كاتبني علاش كاتكدب.
yak kenti m3ahoum 3lach katkdeb.,,ياك كنتي معاهوم علاش كاتكدب.
yak kenti m3aya 3lach katkdeb.,,ياك كنتي معايا علاش كاتكدب.
yak kenti m3ana 3lach katkdeb.,,ياك كنتي معانا علاش كاتكدب.
maymkench n tbadel m3ak had l7wayj,,مايمكنش ن تبادل معاك هاد لحوايج
maymkench n t7emmel ga3 had lmes2ouliya,,مايمكنش ن تحمّل ڭاع هاد لمسأولييا
maymkench n taared dak chffar,,مايمكنش ن تارد داك شفّار
maymkench n stehlek ga3 had lmakla,,مايمكنش ن ستهلك ڭاع هاد لماكلا
maymkench n 5chi hadchi kmale fjibi,,مايمكنش ن خشي هادشي كمال فجيبي
maymkench n tsennak tal had lwe9t,,مايمكنش ن تسنّاك تال هاد لوقت
maymkench n ndouz men had ljbel li kinjaref dima,,مايمكنش ن ندوز من هاد لجبل لي كينجارف ديما
maymkench n bddel 7wayji,,مايمكنش ن بدّل حوايجي
maymkench n stestlem ou ana wselt tal hna,,مايمكنش ن ستستلم و أنا وسلت تال هنا
maymkench n ziyyerek,,مايمكنش ن زييّرك
maymkench n 9elles lflouss li 5sssertthoum,,مايمكنش ن قلّس لفلوسّ لي خسّسرتّهوم
maymkench n miyeez bhad l2alwan,,مايمكنش ن ميييز بهاد لألوان
maymkench n 3len 3la had l5bar,,مايمكنش ن علن علا هاد لخبار
maymkench n saale7 binek ou binou,,مايمكنش ن سالح بينك و بينو
maymkench n dir had lmechro3,,مايمكنش ن دير هاد لمشروع
maymkench n nsse9 mabinathom had l2adwar,,مايمكنش ن نسّق مابيناتهوم هاد لأدوار
maymkench n dreb ne3ssa b7al hadi,,مايمكنش ن درب نعسّا بحال هادي
maymkench n l3en chi 7edd,,مايمكنش ن لعن شي حدّ
maymkench n teyyeb dik lmakla,,مايمكنش ن تيّب ديك لماكلا
maymkench n twi douk l7wayj,,مايمكنش ن توي دوك لحوايج
maymkench n tnazel 3la dak l9arar,,مايمكنش ن تنازل علا داك لقارار
maymkench n jdded had lcontra,,مايمكنش ن جدّد هاد لكونترا
maymkench n si5 chi jomal wa3rin b7al hadou,,مايمكنش ن سيخ شي جومال واعرين بحال هادو
maymkench n 5ellet had lou5at,,مايمكنش ن خلّت هاد لوخات
maymkench n 3oum fblassa mafihach l7edd,,مايمكنش ن عوم فبلاسّا مافيهاش لحدّ
maymkench n serf9ek,,مايمكنش ن سرفقك
maymkench n wjjeh lik chi rissala,,مايمكنش ن وجّه ليك شي ريسّالا
maymkench n rkkez 3la chi 7aja men ghir 9rayti,,مايمكنش ن ركّز علا شي حاجا من غير قرايتي
maymkench n tsahe had lbotola,,مايمكنش ن تساه هاد لبوتولا
maymkench n nezzel taman tal had daraja,,مايمكنش ن نزّل تامان تال هاد داراجا
maymkench n rezervi bit fahd l2otel,,مايمكنش ن رزرڤي بيت فاهد لأتل
maymkench n st9bel douk dyaf msian,,مايمكنش ن ستقبل دوك دياف مسيان
maymkench n ttowwer ana bo7di men had lblad,,مايمكنش ن التووّر أنا بوحدي من هاد لبلاد
maymkench n r3a had l7aywanat kamlin bo7di,,مايمكنش ن رعا هاد لحايوانات كاملين بوحدي
maymkench n 3ewej tri9 b7aloka,,مايمكنش ن عوج تريق بحالوكا
maymkench n 5essess lik w9ita rani 3amer,,مايمكنش ن خسّسّ ليك وقيتا راني عامر
maymkench n chref 3la chi mechro3 ma3aref ga3 kifach 5aykoun,,مايمكنش ن شرف علا شي مشروع ماعارف ڭاع كيفاش خايكون
maymkench n lachi 5demti,,مايمكنش ن لاشي خدمتي
maymkench n d3em chi machari3 s5ar madamench yrej3o liya rib7,,مايمكنش ن دعم شي ماشاريع سخار مادامنش يرجعو لييا ريبح
maymkench n 2edden bihom,,مايمكنش ن ءدّن بيهوم
maymkench n kteb lik chi wer9a dial credit,,مايمكنش ن كتب ليك شي ورقا ديال كرديت
maymkench n kmmel bihom sayg tal jbal,,مايمكنش ن كمّل بيهوم سايڭ تال جبال
maymkench n 3a9bek,,مايمكنش ن عاقبك
maymkench n frg3 chi bota f3aychoura,,مايمكنش ن فرڭع شي بوتا فعايشورا
maymkench n st3red lmaharat diali 9ddamek,,مايمكنش ن ستعرد لماهارات ديالي قدّامك
maymkench n 9ellel men 7tirami lik,,مايمكنش ن قلّل من حتيرامي ليك
maymkench n sed lma7al fdik lw9ita,,مايمكنش ن سد لماحال فديك لوقيتا
maymkench n n99ez de5ya ou nerbe7 zbalt lflouss,,مايمكنش ن نقّز دخيا و نربح زبالت لفلوسّ
maymkench n lwa men jou3 rani s7i7,,مايمكنش ن لوا من جوع راني سحيح
maymkench n tfahem m3a chi hamaji b7alou,,مايمكنش ن تفاهم معا شي هاماجي بحالو
maymkench n ryeb dik dar,,مايمكنش ن ريب ديك دار
maymkench n 7ami 3lih rah kber menni,,مايمكنش ن حامي عليه راه كبر منّي
maymkench n mne3ou ydir ma b5a,,مايمكنش ن منعو يدير ما بخا
maymkench n 5owwet 3la wlad nass,,مايمكنش ن خووّت علا ولاد ناسّ
maymkench n 9ad chi maw3id ou nsah,,مايمكنش ن قاد شي ماوعيد و نساه
maymkench n mse7 tabla bzif mermed b7al hada,,مايمكنش ن مسح تابلا بزيف مرمد بحال هادا
maymkench n 799e9 chi injaz b7aloka ou man3ya9ch bih,,مايمكنش ن 799e9 شي إنجاز بحالوكا و مانعياقش بيه
maymkench n kreh chi lou5a kter men hadi,,مايمكنش ن كره شي لوخا كتر من هادي
maymkench n mli 3lik had ljomal,,مايمكنش ن ملي عليك هاد لجومال
maymkench n w77ed lma9am fhad temrin,,مايمكنش ن وحّد لماقام فهاد تمرين
maymkench n stowred had lprodwiyat men sbenya ra l7odod mesdouda,,مايمكنش ن ستوورد هاد لپرودوييات من سبنيا را لحودود مسدودا
maymkench n tbnna chi wliyed kbir,,مايمكنش ن تبنّا شي ولييد كبير
maymkench n ntzewej mra fayt liha walda,,مايمكنش ن نتزوج مرا فايت ليها والدا
maymkench n nta9ed chi 7edd,,مايمكنش ن نتاقد شي حدّ
maymkench n 5elli 3lik,,مايمكنش ن خلّي عليك
maymkench n herreb sel3a men diwana,,مايمكنش ن هرّب سلعا من ديوانا
maymkench n bda ftberhich diali m3ak,,مايمكنش ن بدا فتبرهيش ديالي معاك
maymkench n mde7 5demtek,,مايمكنش ن مدح خدمتك
maymkench n blassi tonobil fhad lblassa,,مايمكنش ن بلاسّي تونوبيل فهاد لبلاسّا
maymkench n miyyez bin hadchi li kadir,,مايمكنش ن مييّز بين هادشي لي كادير
maymkench n tbe3 dkchi li kattgou;,,مايمكنش ن تبع دكشي لي كاتّڭو;
maymkench n towwe9 had lblassa raha kolha jara2im,,مايمكنش ن تووّق هاد لبلاسّا راها كولها جاراإم
maymkench n 9aabel chi le3ab kbir,,مايمكنش ن قابل شي لعاب كبير
maymkench n lowwen had lwer9a,,مايمكنش ن لووّن هاد لورقا
maymkench n 5aamer b7yat 3a2ilti,,مايمكنش ن خامر بحيات عاإلتي
maymkench n 9edder 5edmat 3omal naddafa ghir li mjerebha,,مايمكنش ن قدّر خدمات عومال نادّافا غير لي مجربها
maymkench n 5ader lblad,,مايمكنش ن خادر لبلاد
maymkench n 9aate3ek,,مايمكنش ن قاتعك
maymkench n mowweh lik,,مايمكنش ن مووّه ليك
maymkench n tawa m3ak b7aloka,,مايمكنش ن تاوا معاك بحالوكا
maymkench n t9abe7 m3ak kter men l9yass,,مايمكنش ن تقابح معاك كتر من لقياسّ
maymkench n nemmi men had lmechrou3,,مايمكنش ن نمّي من هاد لمشروع
maymkench n 3awed dar kamla ra mizzaniya,,مايمكنش ن عاود دار كاملا را ميزّانييا
maymkench n n7arf ou ndeye3 ga3 mejhoudat walidiya,,مايمكنش ن نحارف و نديع ڭاع مجهودات واليدييا
maymkench n 9li dak l7out fdari,,مايمكنش ن قلي داك لحوت فداري
maymkench n 2amer chi wa7ed ydir chi 7aja howa mabaghihach,,مايمكنش ن أمر شي واحد يدير شي حاجا هووا ماباغيهاش
maymkench n 9ad dak lvidyo rah kitbloka,,مايمكنش ن قاد داك لڤيديو راه كيتبلوكا
maymkench n jmme3 bezzaf dial lflouss,,مايمكنش ن جمّع بزّاف ديال لفلوسّ
maymkench n srre3 had l7elwa ma3endich m3aha,,مايمكنش ن سرّع هاد لحلوا ماعنديش معاها
maymkench n tsower fhad lblassa,,مايمكنش ن تسوور فهاد لبلاسّا
maymkench n henn2ek fhad l3id,,مايمكنش ن هنّءك فهاد لعيد
maymkench n staredd 7e99i,,مايمكنش ن ستاردّ حقّي
maymkench n hbet men dak salloum,,مايمكنش ن هبت من داك سالّوم
maymkench n wggef fhad lblassa ra 5anti7,,مايمكنش ن وڭّف فهاد لبلاسّا را خانتيح
maymkench n jerreb had lbrika t9der tsde9 chawya seb3i,,مايمكنش ن جرّب هاد لبريكا تقدر تسدق شاويا سبعي
maymkench n 5le3 chi dri sghir 7it y9der ybki,,مايمكنش ن خلع شي دري سغير حيت يقدر يبكي
maymkench n 9oulbek,,مايمكنش ن قولبك
maymkench n dir likilham kbir f7yatek,,مايمكنش ن دير ليكيلهام كبير فحياتك
maymkench n chaafik bhad sour3a,,مايمكنش ن شافيك بهاد سورعا
maymkench n dbet had lmochkil ou nl9a lih 7ell de5ya,,مايمكنش ن دبت هاد لموشكيل و نلقا ليه حلّ دخيا
maymkench n kemmel had l5edma bla bik,,مايمكنش ن كمّل هاد لخدما بلا بيك
maymkench n 3del ma binat had zouj moujrimin,,مايمكنش ن عدل ما بينات هاد زوج موجريمين
maymkench n 5dech dik lbaliza,,مايمكنش ن خدش ديك لباليزا
maymkench n chri had lferfara,,مايمكنش ن شري هاد لفرفارا
maymkench n wtted l3ala9a diali m3ak,,مايمكنش ن وتّد لعالاقا ديالي معاك
maymkench n dewer rassi b7aloka rah kiderni,,مايمكنش ن دور راسّي بحالوكا راه كيدرني
maymkench n 3zelek nta bo7dek darori te7der,,مايمكنش ن عزلك نتا بوحدك داروري تحدر
maymkench n berrer lik l5alat li dert,,مايمكنش ن برّر ليك لخالات لي درت
maymkench n d33ef rassi,,مايمكنش ن دعّف راسّي
maymkench n 3oum felberd,,مايمكنش ن عوم فلبرد
maymkench n b5ik dir chi 7aja 5ayb frassek,,مايمكنش ن بخيك دير شي حاجا خايب فراسّك
maymkench twsse3 jibek,,مايمكنش توسّع جيبك
maymkench n dwi m3ak bhad tari9a,,مايمكنش ن دوي معاك بهاد تاريقا
maymkench n rkeb chi tonobil makan3refhach,,مايمكنش ن ركب شي تونوبيل ماكانعرفهاش
maymkench n 5tare3 chi 7aja makynach,,مايمكنش ن ختارع شي حاجا ماكيناش
maymkench n sne3 chi 7aja herbana,,مايمكنش ن سنع شي حاجا هربانا
maymkench n sedd dak lbab 3la dayf,,مايمكنش ن سدّ داك لباب علا دايف
maymkench n fekker men dik na7iya,,مايمكنش ن فكّر من ديك ناحييا
maymkench n mess lik lkarama dialek,,مايمكنش ن مسّ ليك لكاراما ديالك
maymkench n sowwerek ou nta mabaghich,,مايمكنش ن سووّرك و نتا ماباغيش
maymkench n frche5 lik tonobiltek,,مايمكنش ن فرشخ ليك تونوبيلتك
maymkench n n9el had lklam,,مايمكنش ن نقل هاد لكلام
maymkench n blokik,,مايمكنش ن بلوكيك
maymkench n 3iyyenek,,مايمكنش ن عييّنك
maymkench n stfser 3la chi 7aja b7al hadi,,مايمكنش ن ستفسر علا شي حاجا بحال هادي
maymkench n ndir lik chi fa55 b7al hada,,مايمكنش ن ندير ليك شي فاخّ بحال هادا
maymkench n dowwer rassi tess3in daraja,,مايمكنش ن دووّر راسّي تسّعين داراجا
maymkench n tna9ch m3ak ou nta kat5ewwet,,مايمكنش ن تناقش معاك و نتا كاتخوّت
maymkench n towwer lik men 7yatek u nta mabaghich,,مايمكنش ن تووّر ليك من حياتك و نتا ماباغيش
maymkench n zyyen lik l7aat ou nta mekta2eb,,مايمكنش ن زيّن ليك لحات و نتا مكتاءب
maymkench n sta5ell chi weld sghir,,مايمكنش ن ستاخلّ شي ولد سغير
maymkench n wret fchi wert machi diali,,مايمكنش ن ورت فشي ورت ماشي ديالي
ra machi msian tb9aw t2e5rou felwert,,را ماشي مسيان تبقاو تءخرو فلورت
maymkench n 5ne9 dak siyed,,مايمكنش ن خنق داك سييد
maymkench n daafe3 3lik rak kberti,,مايمكنش ن دافع عليك راك كبرتي
maymkench n 5mmes fhad tajine rah s5oun,,مايمكنش ن خمّس فهاد تاجين راه سخون
maymkench n charek fhad lmosaba9a,,مايمكنش ن شارك فهاد لموساباقا
maymkench n 3llemek chi 7aja nta mabaghihach,,مايمكنش ن علّمك شي حاجا نتا ماباغيهاش
maymkench n tla9 dak lkelb bo7do,,مايمكنش ن تلاق داك لكلب بوحدو
maymkench n t3enneb 3la driyat,,مايمكنش ن تعنّب علا درييات
maymkench n chowwech 3lik,,مايمكنش ن شووّش عليك
maymkench n tsellel tal had lblassa,,مايمكنش ن تسلّل تال هاد لبلاسّا
maymkench n 7rref dak lktab,,مايمكنش ن حرّف داك لكتاب
maymkench n mzej douk zouj wesfat,,مايمكنش ن مزج دوك زوج وسفات
maymkench n raaje3 m3ak,,مايمكنش ن راجع معاك
maymkench n nseb hadchi l5ayb li dert lwa7ed 5or,,مايمكنش ن نسب هادشي لخايب لي درت لواحد خور
maymkench n t3esseb 3la chi wa7ed makan3erfouch,,مايمكنش ن تعسّب علا شي واحد ماكانعرفوش
maymkench n sken fhad denya li skayriya,,مايمكنش ن سكن فهاد دنيا لي سكايرييا
maymkench n 5ffef men chrab li kancherbvou,,مايمكنش ن خفّف من شراب لي كانشربڤو
maymkench n 3alejek,,مايمكنش ن عالجك
maymkench n rched fik,,مايمكنش ن رشد فيك
maymkench n serreb chi mti7an,,مايمكنش ن سرّب شي متيحان
maymkench n rtteb lbechra diali,,مايمكنش ن رتّب لبشرا ديالي
maymkench n chiyyer 3lik bchi 7ejra,,مايمكنش ن شييّر عليك بشي حجرا
maymkench n stoki djaj 3endi ra ki5ennez,,مايمكنش ن ستوكي دجاج عندي را كيخنّز
maymkench n wde3 douk lcadowat lhiha,,مايمكنش ن ودع دوك لكادووات لهيها
maymkench n n5aret fchi jam3iya b7al hadi,,مايمكنش ن نخارت فشي جامعييا بحال هادي
maymkench n tchbbet bdini,,مايمكنش ن تشبّت بديني
maymkench n sted3i chi wa7ed ldari bach ndareb m3ah,,مايمكنش ن ستدعي شي واحد لداري باش ندارب معاه
maymkench n wgefek 3end 7eddek,,مايمكنش ن وڭفك عند حدّك
maymkench n 5wi bik,,مايمكنش ن خوي بيك
maymkench n t7emmel ga3 had l2alam,,مايمكنش ن تحمّل ڭاع هاد لألام
maymkench n sme3 lchi wa7ed men ghir walidiya,,مايمكنش ن سمع لشي واحد من غير واليدييا
maymkench n 7sseb had lmti7an,,مايمكنش ن حسّب هاد لمتيحان
maymkench n rje3 men sfer daba,,مايمكنش ن رجع من سفر دابا
maymkench n di chi ja2iza kbira b7al hadi,,مايمكنش ن دي شي جاإزا كبيرا بحال هادي
maymkench n belle5 lboliss bhadchi li w9e3,,مايمكنش ن بلّخ لبوليسّ بهادشي لي وقع
maymkench n tfi tilifouni oula 5aychekou fiya lboliss,,مايمكنش ن تفي تيليفوني ولا خايشكو فييا لبوليسّ
maymkench n ryye7 fdak lkorssi,,مايمكنش ن ريّح فداك لكورسّي
maymkench n 5ech ghir hakak kankoun m9eferha,,مايمكنش ن خش غير هاكاك كانكون مقفرها
maymkench n 9chche bezzaf dial teffa7 fde99a.,,مايمكنش ن قشّ بزّاف ديال تفّاح فدقّا.
m3art wach ybghi ywdde7 liya l9arar kili 5da,,معارت واش يبغي يودّح لييا لقارار كيلي خدا
m3art wach ybghi yn9el men 3endi fhad lmti7an,,معارت واش يبغي ينقل من عندي فهاد لمتيحان
m3art wach ybghi ymchi l5aba ou jit chellalat,,معارت واش يبغي يمشي لخابا و جيت شلّالات
m3art wach ybghi therres lih idih oula rjlih,,معارت واش يبغي تهرّس ليه إديه ولا رجليه
m3art wach y9der y9bet dak lktab li 5anlou7ou ih,,معارت واش يقدر يقبت داك لكتاب لي خانلوحو إه
m3art wach ybghi 3zzez liya ou ymotivini,,معارت واش يبغي عزّز لييا و يموتيڤيني
m3art wach ybghi 7owwel liya dak sdari lbit la5or,,معارت واش يبغي حووّل لييا داك سداري لبيت لاخور
m3art wach yfhem had lou5a,,معارت واش يفهم هاد لوخا
m3art wach ybghi y5eddem had lmakina,,معارت واش يبغي يخدّم هاد لماكينا
m3art wach ybghi y5ader lblad,,معارت واش يبغي يخادر لبلاد
m3art wach ybghi yraafe9 weldou ljame3,,معارت واش يبغي يرافق ولدو لجامع
m3art wach ybghi ymowwel lik dik kl9ehwa li 5ayybniha,,معارت واش يبغي يمووّل ليك ديك كلقهوا لي خايّبنيها
m3art wach ybghi yjme3 7ewayjou bo7do,,معارت واش يبغي يجمع حوايجو بوحدو
m3art wach ybghi s77e7 douk lwra9i bhad taman,,معارت واش يبغي سحّح دوك لوراقي بهاد تامان
m3art wach ybghi ytb77er fhad lb7er,,معارت واش يبغي يتبحّر فهاد لبحر
m3art wach ybghi y3owwed had lwe9t li dey3o hna,,معارت واش يبغي يعووّد هاد لوقت لي ديعو هنا
m3art wach ybghi ychfer bach yrbe7 chi fliyssat,,معارت واش يبغي يشفر باش يربح شي فلييسّات
m3art wach ybghi y3red 3liya,,معارت واش يبغي يعرد علييا
m3art wach ybghi ymedded men dik lcontra wa5a lmachakil li binatna,,معارت واش يبغي يمدّد من ديك لكونترا واخا لماشاكيل لي بيناتنا
m3art wach ybghi y3red liya,,معارت واش يبغي يعرد لييا
m3art wach ybghi y7edded chi maw3id mo7addad,,معارت واش يبغي يحدّد شي ماوعيد موحادّاد
m3art wach ybghi yzreb bach n5erjou de5ya,,معارت واش يبغي يزرب باش نخرجو دخيا
m3art wach ybghi nechrou douk l7wayj fo9 fouk l7boula,,معارت واش يبغي نشرو دوك لحوايج فوق فوك لحبولا
m3art wach ybghi y9adi dak cheklat bo7do,,معارت واش يبغي يقادي داك شكلات بوحدو
m3art wach ybghi chi ne9ta wa3ra b7al hadi,,معارت واش يبغي شي نقتا واعرا بحال هادي
m3art wach ybghiw ydawiw bahom,,معارت واش يبغيو يداويو باهوم
m3art wach ybghiw ydawiw mhom,,معارت واش يبغيو يداويو مهوم
m3art wach ybghi yb9a yfeker felmachakil,,معارت واش يبغي يبقا يفكر فلماشاكيل
m3art wach ybghi yrfed had l3rada,,معارت واش يبغي يرفد هاد لعرادا
m3art wach ybghi yle5ess liya dik l9issa,,معارت واش يبغي يلخسّ لييا ديك لقيسّا
m3art wach ybghi yseweb dik tonobil,,معارت واش يبغي يسوب ديك تونوبيل
m3art wach 3endou flouss bach yseweb tonobilto,,معارت واش عندو فلوسّ باش يسوب تونوبيلتو
m3art wach ybghi y3elle9 dak jaketo lhiha,,معارت واش يبغي يعلّق داك جاكتو لهيها
m3art wach ybghi yzreb oula la,,معارت واش يبغي يزرب ولا لا
m3art wach ybghi ychri lavabo jdid,,معارت واش يبغي يشري لاڤابو جديد
m3art wach ybghi ntaz3 7e99i menha,,معارت واش يبغي نتازع حقّي منها
m3art wach ybghi tkalma chwiya,,معارت واش يبغي تكالما شوييا
m3art wach ybghi y7tejj 3lina oula la,,معارت واش يبغي يحتجّ علينا ولا لا
m3art wach ybghi ywaazen ma bin le3b ou de7k,,معارت واش يبغي يوازن ما بين لعب و دحك
m3art wach ybghi yetlebni oula la,,معارت واش يبغي يتلبني ولا لا
m3art wach ybghi ytebbetou oula la,,معارت واش يبغي يتبّتو ولا لا
m3art wach ybghi ye3ti avance oula la,,معارت واش يبغي يعتي أڤانس ولا لا
m3art wach ybghi yche33el l3afya oula la,,معارت واش يبغي يشعّل لعافيا ولا لا
m3art wach ybghiw y3awnouk oula la,,معارت واش يبغيو يعاونوك ولا لا
