darija,eng,darija_ar
an3tik les commandes dial lyoum,,أنعتيك لس كومّاندس ديال ليوم
wax t9dr trgehoum liya,,واش تقدر ترڭهوم لييا
gheda kayna khedma khera,,غدا كاينا خدما خرا
safi ana gheda anji bekri,,سافي أنا غدا أنجي بكري
sf taf9na gheda inxa2llah,,سف تافقنا غدا إنشاءلّاه
hada bit n3as bentu,,هادا بيت نعاس بنتو
chehal hada majit lhena,,شهال هادا ماجيت لهنا
hadi namousiya dial benti,,هادي ناموسييا ديال بنتي
kanet katl3b biha fach kant sghira,,كانت كاتلعب بيها فاش كانت سغيرا
rah oussatni 3liiik,,راه وسّاتني عليّيك
kayna syda li khedama hena?,,كاينا سيدا لي خداما هنا?
3arfa dakchi li kayn,,عارفا داكشي لي كاين
welaw kayt3tlo had l2ayam,,ولاو كايتعتلو هاد لأيام
ana femme de ménage jdida,,أنا فمّ د مéناڭ جديدا
merba bik amadame,,مربا بيك أمادام
di hado l stocks 3afak,,دي هادو ل ستوككس عافاك
ouslatna wahd la nouvelle marque,,وسلاتنا واهد لا نوڤلّ مارقو
wach tebghi tcherbi z3ter,,واش تبغي تشربي زعتر
nakhdou njrbo had lmera,,ناخدو نجربو هاد لمرا
ila htajito ngoulha lik,,إلا هتاجيتو نڭولها ليك
wach ntiya ba9a hena,,واش نتييا باقا هنا
ghzdi tl9ay les boîtes jdad,,غزدي تلقاي لس بوîتس جداد
hadouk yalah jawna jdad,,هادوك يالاه جاونا جداد
rah htithoum lik tema,,راه هتيتهوم ليك تما
la boîte dayra move,,لا بوîت دايرا موڤ
jibi liya mnhoum ouhda,,جيبي لييا منهوم وهدا
wach bghitihoum lhad syda,,واش بغيتيهوم لهاد سيدا
baraka matswli,,باراكا ماتسولي
diha f cheghlek chwia,,ديها ف شغلك شويا
safi ana ghadi nchouf khedmti,,سافي أنا غادي نشوف خدمتي
madirihach meni 9elt swab,,ماديريهاش مني قلت سواب
gouli liya bchehal taman,,ڭولي لييا بشهال تامان
wach 3endk serf?,,واش عندك سرف?
mchit tb3tha,,مشيت تبعتها
jat katjri ouraha,,جات كاتجري وراها
haki reçu,,هاكي رçو
rah ghir nsat ma3tatouch lik,,راه غير نسات ماعتاتوش ليك
ah besh nsito,,أه بسه نسيتو
madame mrhba bik 3dna,,مادام مرهبا بيك عدنا
lah ibarek fik,,الله إبارك فيك
wach ne9der nsewlek,,واش نقدر نسولك
3endk chi mouxkil dial loulada yak?,,عندك شي موشكيل ديال لولادا ياك?
t9el9ti fach swltek,,تقلقتي فاش سولتك
lmouchkil diali koulchi wela 3arfo,,لموشكيل ديالي كولشي ولا عارفو
walakin ba9i kanhawel heta iji lah,,والاكين باقي كانهاول هتا إجي الله
madirich f balk,,ماديريش ف بالك
rbi kbir ghadi iw9f m3aaak,,ربي كبير غادي إوقف معااك
choukran bslama 3lik,,شوكران بسلاما عليك
b9at katchouf fiya heta mchit,,بقات كاتشوف فييا هتا مشيت
safi rah dlam lhal daba,,سافي راه دلام لحال دابا
lcofer 3amr bzaf,,لكوفر عامر بزاف
b9a heta kema garo,,بقا هتا كما ڭارو
hebt lhwayej mn lcofert,,هبت لحوايج من لكوفرت
ghadi nhz dakchi ldar,,غادي نهز داكشي لدار
3la slamtek mli ouslti,,علا سلامتك ملي وسلتي
ana gals f salon,,أنا ڭالس ف سالون
ghadi n3zef chwia,,غادي نعزف شويا
saraha bghit nrtah,,ساراها بغيت نرتاه
aji nwerik chi haja,,أجي نوريك شي حاجة
belati nhet hadchi,,بلاتي نهت هادشي
chouf m3aya had la page,,شوف معايا هاد لا پاڭ
heta hadou kaybi3o behali,,هتا هادو كايبيعو بهالي
kayen binatna fer9,,كاين بيناتنا فرق
houma kaydiro l2ichehar,,هوما كايديرو لإشهار
had les produire machi dialhoum,,هاد لس پرودوير ماشي ديالهوم
mera kaydiro les vidéos,,مرا كايديرو لس ڤيدéوس
mera kaydiro tsawr,,مرا كايديرو تساور
3ndhoum ga3 les réseaux sociaux,,عندهوم ڭاع لس رéسوش سوكياوش
9lbt 3ndhoum mzyan,,قلبت عندهوم مزيان
kaydiro livraison heta lekharij,,كايديرو ليڤرايسون هتا لخاريج
hadchi kaml ghir mn téléphone,,هادشي كامل غير من تéلéپهون
achno balik f hadchi?,,أشنو باليك ف هادشي?
fach ghadi ibali?,,فاش غادي إبالي?
ana kanhdr m3ak ze3ma,,أنا كانهدر معاك زعما
bghit nkebr lprojet,,بغيت نكبر لپروجت
khousousan ila derto international,,خوسوسان إلا درتو إنترناتيونال
khask sl3a ktira,,خاسك سلعا كتيرا
ghadi ibghi dakchi lmasarif,,غادي إبغي داكشي لماساريف
chkoun ghadi ithmel hadchi kamel,,شكون غادي إتهمل هادشي كامل
ana kankhrej bekri mn lkhdma,,أنا كانخرج بكري من لخدما
kanmchi bax njib lik sel3a,,كانمشي باش نجيب ليك سلعا
heta ana rani 3yan,,هتا أنا راني عيان
bzaf 3liya had tamara kamla,,بزاف علييا هاد تامارا كاملا
ghadi nzidou heta tamara dial diwana,,غادي نزيدو هتا تامارا ديال ديوانا
nb9a ana mgabl ghir tr9an,,نبقا أنا مڭابل غير ترقان
ana nb9a ghir ghadi jay,,أنا نبقا غير غادي جاي
n9edro 3liha 3lach la,,نقدرو عليها علاش لا
khesna ghir nsbro chwia,,خسنا غير نسبرو شويا
ana ghadi nchouf chi hed akhour,,أنا غادي نشوف شي هد أخور
khasni chi hed ikhdem m3aya,,خاسني شي هد إخدم معايا
hwa n3es ou b9it ana,,هوا نعس و بقيت أنا
hadi sl3ti 9adda biha,,هادي سلعتي قادّا بيها
ana ghadi n3awnek amerti,,أنا غادي نعاونك أمرتي
had lprojet bdinah b jouj,,هاد لپروجت بديناه ب جوج
hadchi ghadi nkmlouh bjouj,,هادشي غادي نكملوه بجوج
ghir hwa achnou,,غير هوا أشنو
chefti hadchi ghankmlo bouhdi,,شفتي هادشي غانكملو بوهدي
nta rak ghalet fiya,,نتا راك غالت فييا
nsiti 3lach derna hadchi mn lwel,,نسيتي علاش درنا هادشي من لول
kifach ghadi n9der nensa,,كيفاش غادي نقدر ننسا
ma3mrni nsit aslan,,ماعمرني نسيت أسلان
mab9itich mswe9,,مابقيتيش مسوق
wach machftich nta fin daba,,واش ماشفتيش نتا فين دابا
mahsitich b rask ach kadir,,ماهسيتيش ب راسك أش كادير
had lbit kan ghaykoun dial weldna,,هاد لبيت كان غايكون ديال ولدنا
3emrnah b khwayj,,عمرناه ب خوايج
jbna lkraten,,جبنا لكراتن
chrina lih lou3ab,,شرينا ليه لوعاب
chnou lfayda mn hadchi koulou,,شنو لفايدا من هادشي كولو
ma3dna marbhou mn hadchi,,ماعدنا ماربهو من هادشي
nas kayfrho b ouladhoum,,ناس كايفرهو ب ولادهوم
hena ma3dna hta chi weld,,هنا ماعدنا هتا شي ولد
man9drouch nfrho,,مانقدروش نفرهو
ghadi ngles f blast weldi,,غادي نڭلس ف بلاست ولدي
heta rajli ja gls m3aya,,هتا راجلي جا ڭلس معايا
kat3rf t3zef mzyan,,كاتعرف تعزف مزيان
mamwflach lik had lfi9a zwina,,ماموفلاش ليك هاد لفيقا زوينا
m3ak kaykoun sbah zwin,,معاك كايكون سباه زوين
rani 3yet l sbitar khdir rendez-vous,,راني عيت ل سبيتار خدير رندز-ڤوس
nchoufou chnou li ljadid,,نشوفو شنو لي لجاديد
ma3rftch wach ghatbdel chi haja,,ماعرفتش واش غاتبدل شي حاجة
ghanchouf traitement wach ghada mzyan,,غانشوف ترايتمنت واش غادا مزيان
i9tareh 3lina chi haja jedida,,إقتاره علينا شي حاجة جديدا
wakha 3lach la?,,واخا علاش لا?
ghanoujed rasi nmchiw,,غانوجد راسي نمشيو
bghit nakhoud les médicaments diali,,بغيت ناخود لس مéديكامنتس ديالي
galia tbib chrbi dwa chehr kaml,,ڭاليا تبيب شربي دوا شهر كامل
tl3ou liya f rasi,,تلعو لييا ف راسي
anakhed dwa f lwe9t,,أناخد دوا ف لوقت
chi hed kayde9 lbab,,شي هد كايدق لباب
nti hya syda li khedama jdid f la farmaci,,نتي هيا سيدا لي خداما جديد ف لا فارماسي
jebti lina hadi zayda f la commande,,جبتي لينا هادي زايدا ف لا كومّاند
ana li khedama f la farmacie,,أنا لي خداما ف لا فارماسي
sahbti n3tat liya darek,,ساهبتي نعتات لييا دارك
glt liha ana li andi liha lcartona,,ڭلت ليها أنا لي أندي ليها لكارتونا
mouhal mazayda hadi f la commande,,موهال مازايدا هادي ف لا كومّاند
ghir bla mat3dbi,,غير بلا ماتعدبي
lhsab kan hwa hadak,,لهساب كان هوا هاداك
hadchi kayw9e3 3adi,,هادشي كايوقع عادي
ana anchouf f stocks,,أنا أنشوف ف ستوككس
tfedli dekhli ldar,,تفدلي دخلي لدار
darek zwina maxa2lah,,دارك زوينا ماشاءلاه
tsnayni hena ana jayya,,تسنايني هنا أنا جايّا
zwin had lbit,,زوين هاد لبيت
bayna fik knti katwjdih lchi bent oula weld,,باينا فيك كنتي كاتوجديه لشي بنت ولا ولد
msayeb mzyan tbarkllah,,مسايب مزيان تباركلّاه
ntiya 3endek dou9,,نتييا عندك دوق
ana rani hassa bik,,أنا راني هاسّا بيك
mra bhalk mysre liha lah,,مرا بهالك ميسر ليها الله
ounti msta9ra f hyatek,,ونتي مستاقرا ف هياتك
khasha ghir chi chm3a dwi 3liha lhayat,,خاسها غير شي شمعا دوي عليها لهايات
heta hed mal9aha ki bghaha,,هتا هد مالقاها كي بغاها
gouli liya malek,,ڭولي لييا مالك
ghir gouliya mathchmixh,,غير ڭولييا ماتهشميشه
ana kherjt mn darna hadi 5 ans,,أنا خرجت من دارنا هادي 5 أنس
kayw93o liya ghir lmsayeb,,كايوقعو لييا غير لمسايب
zwejouni ba9i kan9ra,,زوجوني باقي كانقرا
kanshabli zwaj aykhrjni mn l9hra,,كانسهابلي زواج أيخرجني من لقهرا
knt 3aycha hayat s3iba,,كنت عايشا هايات سعيبا
rajli kan mbli,,راجلي كان مبلي
3yechni del f hyati,,عيشني دل ف هياتي
mnb3d 3erft rasi hamla,,منبعد عرفت راسي هاملا
mabghitch weldi itreba m3a bah,,مابغيتش ولدي إتربا معا باه
mabghitch ikoun kaychbeh bah,,مابغيتش إكون كايشبه باه
wahd nhar fe9t wana nhreb,,واهد نهار فقت وانا نهرب
mn dak nhar kankhdm f koulchi,,من داك نهار كانخدم ف كولشي
ay haja jat 9dami nkhdemha,,أي حاجة جات قدامي نخدمها
kankhdm bach ma 9sm lah,,كانخدم باش ما قسم الله
lmouhim hwa weldi ikbar mzyan,,لموهيم هوا ولدي إكبار مزيان
bghito itreba mzyan,,بغيتو إتربا مزيان
b9iti fiya bzzaf,,بقيتي فييا بزّاف
heta nti madwztich 9lil,,هتا نتي مادوزتيش قليل
chehal 3endo wldek mn 3am,,شهال عندو ولدك من عام
ana ghadi nwrih lik,,أنا غادي نوريه ليك
9rib ikmel 3 ans,,قريب إكمل 3 أنس
ghezal tbatklah lah ihfedou lik,,غزال تباتكلاه الله إهفدو ليك
amin akhti rbi ykhlik,,أمين أختي ربي يخليك
achno smiyto?,,أشنو سمييتو?
smit weldi saad,,سميت ولدي ساد
bach s3do ikoun hsan mn s3di,,باش سعدو إكون هسان من سعدي
smiyto zwina bzaf,,سمييتو زوينا بزاف
smehi liya ana jaya,,سمهي لييا أنا جايا
wakh ana ghadi ntsna,,واخ أنا غادي نتسنا
3lach derti music khra,,علاش درتي موسيك خرا
jawbni 3afak,,جاوبني عافاك
rani weldet weld,,راني ولدت ولد
hram 3lik khlitini bouhdi,,هرام عليك خليتيني بوهدي
ya rbi fin mchat hadi,,يا ربي فين مشات هادي
lweld kaybki bezaf,,لولد كايبكي بزاف
safi aweldi matbkich,,سافي أولدي ماتبكيش
ana n3tik tchreb lhlib,,أنا نعتيك تشرب لهليب
kijak lburo dialk,,كيجاك لبورو ديالك
lmhm 3endi hwa lkhedma,,لمهم عندي هوا لخدما
finma kan ana nkhedm,,فينما كان أنا نخدم
machi lburo hwa lmouhim,,ماشي لبورو هوا لموهيم
fo9ach amadame nji?,,فوقاش أمادام نجي?
khesk tji daba,,خسك تجي دابا
walakin rah ma3lmtonich,,والاكين راه ماعلمتونيش
ana 3elmtek daba,,أنا علمتك دابا
jebt lik 9ehwa,,جبت ليك قهوا
mchat dat liya weldi,,مشات دات لييا ولدي
gouliya fin nl9awha daba,,ڭولييا فين نلقاوها دابا
bchwia 3lik,,بشويا عليك
chrehi liya ach wa9e3,,شرهي لييا أش واقع
rah mchat dat weldi,,راه مشات دات ولدي
katgouliya thdeni,,كاتڭولييا تهدني
rah herbat b lweld,,راه هربات ب لولد
ghir bchwiya 3liik,,غير بشوييا عليّك
malek 3la had lghwat kaml,,مالك علا هاد لغوات كامل
matgoulch liya tcalmay,,ماتڭولش لييا تكالماي
chnou ghadi ndir m3a nas,,شنو غادي ندير معا ناس
chnou ghangoul lmama,,شنو غانڭول لماما
atkoun ghir heda dar,,أتكون غير هدا دار
kadir hadchi bl3ani,,كادير هادشي بلعاني
hya bghatk ghir diri had lhala,,هيا بغاتك غير ديري هاد لحالا
rani man9drch kighandir,,راني مانقدرش كيغاندير
finma kant ghadi njibha,,فينما كانت غادي نجيبها
hadak rah weldna b jouj,,هاداك راه ولدنا ب جوج
bghat thyd lina koulchi,,بغات تهيد لينا كولشي
chehal hada w ana kantsna nhez wldi,,شهال هادا و أنا كانتسنا نهز ولدي
bghat thez lina koulchi,,بغات تهز لينا كولشي
maghadich nkhliha thez heta chi haja,,ماغاديش نخليها تهز هتا شي حاجة
dakchi kaml ghadi idouz,,داكشي كامل غادي إدوز
daba nmchi n9leb 3la weldna,,دابا نمشي نقلب علا ولدنا
mat3tlech 9bel matb3d,,ماتعتلش قبل ماتبعد
reje3 liya weldi 3afak,,رجع لييا ولدي عافاك
wakha ghir tsnayni ana daba nji,,واخا غير تسنايني أنا دابا نجي
khelik galsa f lbarkon,,خليك ڭالسا ف لباركون
sebah nour albnat,,سباه نور ألبنات
dekhli akhti gelsi ldakhl,,دخلي أختي ڭلسي لداخل
mrhba bik nhar kbir hada,,مرهبا بيك نهار كبير هادا
3ad katftro oulla chno?,,عاد كاتفترو ولّا شنو?
akhti fterna mn gbila,,أختي فترنا من ڭبيلا
ghir khtek li mazala katfter,,غير ختك لي مازالا كاتفتر
mera mera kathlay fina,,مرا مرا كاتهلاي فينا
dart lina msimnat 3la mzinathoum,,دارت لينا مسيمنات علا مزيناتهوم
lah i3tik shha ahbiba,,الله إعتيك سهها أهبيبا
kent 3arfak atswli nti lwela,,كنت عارفاك أتسولي نتي لولا
3lah nti ghadi tskti?,,علاه نتي غادي تسكتي?
wach ntiya mstya?,,واش نتييا مستيا?
maglti lina walo glt nswlk chkoun,,ماڭلتي لينا والو ڭلت نسولك شكون
wakha alalla hya lwla,,واخا ألالّا هيا لولا
hadi raha sahbti,,هادي راها ساهبتي
mcherfin albnat,,مشرفين ألبنات
mecherfin bik akhti,,مشرفين بيك أختي
dakchi li f kerchek 3endo bah?,,داكشي لي ف كرشك عندو باه?
wach ntiya mrida oula malek?,,واش نتييا مريدا ولا مالك?
hya ba9a maskhnat blastha katswliha,,هيا باقا ماسخنات بلاستها كاتسوليها
hadchi machi so9k,,هادشي ماشي سوقك
aslan nti makat3rfihach,,أسلان نتي ماكاتعرفيهاش
mali gelt chi haja dial l3ib?,,مالي ڭلت شي حاجة ديال لعيب?
men h9i nswlha,,من هقي نسولها
hya daba rah ghadi t3ich m3ana,,هيا دابا راه غادي تعيش معانا
had dar rah mjmou3in fiha kamlin,,هاد دار راه مجموعين فيها كاملين
hena koula ouhda 3endha 9setha,,هنا كولا وهدا عندها قستها
nti li ba9i ma3rfnach 9stek,,نتي لي باقي ماعرفناش قستك
ghir gouli chnou 3endk normal,,غير ڭولي شنو عندك نورمال
kan3rfo 2asrar b3diatna,,كانعرفو أسرار بعدياتنا
li galt chi haja kanstrouha,,لي ڭالت شي حاجة كانستروها
sedi ghir femk akhti,,سدي غير فمك أختي
malkii kadekhli chbo9at nas?,,مالكيّ كادخلي شبوقات ناس?
katswli chi haja machi so9ek,,كاتسولي شي حاجة ماشي سوقك
hadi hya dsara dial besh,,هادي هيا دسارا ديال بسه
siri kherji t9day siri,,سيري خرجي تقداي سيري
rah syda jaya 3endna dyfa,,راه سيدا جايا عندنا ديفا
siri lso9 daba niyt,,سيري لسوق دابا نييت
machi ana hya lkhdama dialkoum,,ماشي أنا هيا لخداما ديالكوم
wach fhmti hadchi?,,واش فهمتي هادشي?
zen9a ma3ndi mandir fiha,,زنقا ماعندي ماندير فيها
ntiya 3ziz 3lik tsaray,,نتييا عزيز عليك تساراي
katbghi ghir tsrkhri,,كاتبغي غير تسرخري
3lelah itb3k chi wahed nthnaw menk,,عللاه إتبعك شي واهد نتهناو منك
ila deranjitkoum nmchi behali,,إلا درانجيتكوم نمشي بهالي
ma3ndekch lhe9 thdri m3aya,,ماعندكش لهق تهدري معايا
behalk bhal lbnat mrhba bik,,بهالك بهال لبنات مرهبا بيك
ila makntich mertaha siri,,إلا ماكنتيش مرتاها سيري
ana maghadich nechedk,,أنا ماغاديش نشدك
nas li jiti mn 3ndhoum bghaw i9tlouk,,ناس لي جيتي من عندهوم بغاو إقتلوك
nti m3a hdert m3a chefti fiya,,نتي معا هدرت معا شفتي فييا
matswlinich chkoun bgha i9tlha,,ماتسولينيش شكون بغا إقتلها
dekheli so9 mouchek,,دخلي سوق موشك
dar bhal darkoum,,دار بهال داركوم
lcousina kayna lfo9,,لكوسينا كاينا لفوق
li tchehitiha kouliha,,لي تشهيتيها كوليها
lbnat ana wesitkoum 3liha,,لبنات أنا وسيتكوم عليها
khliwha trtah m3akoum,,خليوها ترتاه معاكوم
syda hamla wahla f rouheha,,سيدا هاملا واهلا ف روهها
3amlouha kima 3amlto b3diyatkoum nhar lwl,,عاملوها كيما عاملتو بعديياتكوم نهار لول
n3wel 3likoum?,,نعول عليكوم?
lah ikber bik akheti,,الله إكبر بيك أختي
lah ishl 3lik akhti,,الله إسهل عليك أختي
amin akhti rbi yekhelik,,أمين أختي ربي يخليك
barak lah fikoum,,باراك الله فيكوم
lweld kaybki,,لولد كايبكي
3afak wach kayna lmoudira?,,عافاك واش كاينا لموديرا?
kheti hram 3lik fin mchiti?,,ختي هرام عليك فين مشيتي?
had lweld rah weldha,,هاد لولد راه ولدها
o9ft m3aha f sbitar heta weldat,,أُقفت معاها ف سبيتار هتا ولدات
daba rah herbat ou khelat weldha,,دابا راه هربات و خلات ولدها
ma3reftch fin n9der nle9aha,,ماعرفتش فين نقدر نلقاها
siri 9elbi 3liha f chi jiha khera,,سيري قلبي عليها ف شي جيها خرا
heya rah makaynacv hena,,هيا راه ماكايناكڤ هنا
ana magad 3la sda3,,أنا ماڭاد علا سداع
lmachakil ma3endich m3ahoum,,لماشاكيل ماعنديش معاهوم
ma3reftihach fin sakna?,,ماعرفتيهاش فين ساكنا?
makan3rfhax hya aslan,,ماكانعرفهاش هيا أسلان
siri oula ghadi n3yet lik 3la lboulis,,سيري ولا غادي نعيت ليك علا لبوليس
3aweni asidi 3afak,,عاوني أسيدي عافاك
khelini ntsnaha hena,,خليني نتسناها هنا
rah t9der trje3,,راه تقدر ترجع
lah i3tik ster ghir fhemni,,الله إعتيك ستر غير فهمني
heya 3arfa rasha maghadix terj3,,هيا عارفا راسها ماغاديش ترجع
koun kant ghatji matkhelich weldha,,كون كانت غاتجي ماتخليش ولدها
hchouma 3lik 3lach kadir hadchi?,,هشوما عليك علاش كادير هادشي?
daba ana achno fhadi ndir?,,دابا أنا أشنو فهادي ندير?
goult lik siri,,ڭولت ليك سيري
3tini ana ghir tisa3,,عتيني أنا غير تيساع
sf hydi 3liya men hena,,سف هيدي علييا من هنا
jawbi f dak téléphone,,جاوبي ف داك تéلéپهون
ib9a isouni hetal gheda,,إبقا إسوني هتال غدا
rak fre3ti lina rasna,,راك فرعتي لينا راسنا
jawbi oula tfih henina,,جاوبي ولا تفيه هنينا
ma3reftch ana hayra,,ماعرفتش أنا هايرا
ach ghangoulik hwa rah mzyan,,أش غانڭوليك هوا راه مزيان
dak sécurité ban lia driyef,,داك سéكوريتé بان ليا درييف
machi chi wahd li hme9,,ماشي شي واهد لي همق
maghadich ikheli merto dir fik mabghat,,ماغاديش إخلي مرتو دير فيك مابغات
bjoujkoum 3yalato,,بجوجكوم عيالاتو
3lach bghat tdi lik weldek,,علاش بغات تدي ليك ولدك
rah heta hya hamla,,راه هتا هيا هاملا
cherhi liya had l9adiya,,شرهي لييا هاد لقادييا
hadik l9adiya mrwna,,هاديك لقادييا مرونا
daba hya li zwjatni,,دابا هيا لي زوجاتني
tzwj biha ou makatouldech,,تزوج بيها و ماكاتولدش
ghir yzwjti bih hmlat heya,,غير يزوجتي بيه هملات هيا
heya rah mahamlax,,هيا راه ماهاملاش
hadak rah ghir lponj,,هاداك راه غير لپونج
awili 3la ghir lponj,,أويلي علا غير لپونج
heya syda 9 chehour katkdeb,,هيا سيدا 9 شهور كاتكدب
rah jarima hadi,,راه جاريما هادي
maymkench tskti 3la hadchi,,مايمكنش تسكتي علا هادشي
ouchno bghat daba dir?,,وشنو بغات دابا دير?
katsnak t3tiha lweld,,كاتسناك تعتيها لولد
ma3reftch chnou tht rasha,,ماعرفتش شنو تهت راسها
nti fin heya 3a2iltek,,نتي فين هيا عاإلتك
ana ma3endi 3a2ila,,أنا ماعندي عاإلا
3endi ghir lah,,عندي غير الله
ana ma3reftch achnou ghadi ngoulik,,أنا ماعرفتش أشنو غادي نڭوليك
kheski déclaré biha,,خسكي دéكلارé بيها
syda tl3at kedaba,,سيدا تلعات كدابا
bghat tedi lik weldek mn lfo9,,بغات تدي ليك ولدك من لفوق
heya bghat tenseb 3lik,,هيا بغات تنسب عليك
achnou ghadi ngoul lboulis,,أشنو غادي نڭول لبوليس
rajli ou mrato bghaw idiw liya weldi,,راجلي و مراتو بغاو إديو لييا ولدي
rah heta wahd maghadi itye9ni,,راه هتا واهد ماغادي إتيقني
had lhedra makakhoulx lras,,هاد لهدرا ماكاخولش لراس
olah ma3reft achno ngoulik,,أُلاه ماعرفت أشنو نڭوليك
achno ghadi diri f had lhala,,أشنو غادي ديري ف هاد لحالا
ma3endi mandir,,ماعندي ماندير
semhi liya brzetek,,سمهي لييا برزتك
3edbtek m3aya bezaf,,عدبتك معايا بزاف
makanbghich nchoufk f chi mouchkil,,ماكانبغيش نشوفك ف شي موشكيل
man9derch nb9a bla manou9f m3ak,,مانقدرش نبقا بلا مانوقف معاك
lweld kaybki mabghach iskt,,لولد كايبكي مابغاش إسكت
ana dakhla la farmacie daba,,أنا داخلا لا فارماسي دابا
anchri lih lhlib,,أنشري ليه لهليب
choukran asidi lah yerhem lik lwalidin,,شوكران أسيدي الله يرهم ليك لواليدين
lah iketer khirek,,الله إكتر خيرك
hania akheti machi mouchkil,,هانيا أختي ماشي موشكيل
syda bayna fiha m3edba,,سيدا باينا فيها معدبا
chehal w ana kantsena hadchi,,شهال و أنا كانتسنا هادشي
kent bagha nsni m3ah contrat,,كنت باغا نسني معاه كونترات
merbrouk 3elik amadame,,مربروك عليك أمادام
bghit darouri nmchi dabab,,بغيت داروري نمشي داباب
wach safi salina lkhedma?,,واش سافي سالينا لخدما?
khesni darouri nerj3,,خسني داروري نرجع
ba9i masalinach lkhedma,,باقي ماساليناش لخدما
hena gheda ountla9aw,,هنا غدا ونتلاقاو
ghadi ndiro jtima3 gheda,,غادي نديرو جتيماع غدا
ana ghanmchi daba,,أنا غانمشي دابا
safi gheda ankoun 3endk,,سافي غدا أنكون عندك
khlik nta ghir gals,,خليك نتا غير ڭالس
malk mstressé lyouma,,مالك مسترسّé ليوما
rak ghir kadir liya stress,,راك غير كادير لييا سترسّ
hak aweldi techrb lhlib,,هاك أولدي تشرب لهليب
aji netiya fin ghadya,,أجي نتييا فين غاديا
hesltha bghat thrb,,هسلتها بغات تهرب
syda rah khelat weldha hena,,سيدا راه خلات ولدها هنا
hadak rah machi weldi,,هاداك راه ماشي ولدي
3eyto lboulis dghiya ach katsnaw,,عيتو لبوليس دغييا أش كاتسناو
