darija,eng,darija_ar
rah mitali had lbernamej kaywessi 3la sala,,راه ميتالي هاد لبرنامج كايوسّي علا سالا
rah akadimiya wa3ra hadi,,راه أكاديمييا واعرا هادي
rah 9asser ya3ni walidih li 5ayde5lou l7ebss,,راه قاسّر ياعني واليديه لي خايدخلو لحبسّ
rah wase3 had lparc kayn fin tl3eb,,راه واسع هاد لپارك كاين فين تلعب
rah kaychoufik bach t3i9i,,راه كايشوفيك باش تعيقي
rah 7aadd flmi3amala dialo ghir hedi m3ah,,راه حادّ فلميعامالا ديالو غير هدي معاه
rah asaasiya had lhedra dsrori tgoulha flejtima3,,راه أساسييا هاد لهدرا دسروري تڭولها فلجتيماع
rah rajlek li daym lik,,راه راجلك لي دايم ليك
rah 3amra dnya men had jiha,,راه عامرا دنيا من هاد جيها
rah mrid dima tale3 lih skar,,راه مريد ديما تالع ليه سكار
rah 5lid kayakol bezzfa,,راه خليد كاياكول بزّفا
rah masiri hadchu li kadwi 3lih flmosta9bal dialek,,راه ماسيري هادشو لي كادوي عليه فلموستاقبال ديالك
rah 3endkom l7e9,,راه عندكوم لحق
rah hadchi li chriti y3ewdek,,راه هادشي لي شريتي يعودك
rah jdi wa5a charef walakin mo3asir ldkchi jdid,,راه جدي واخا شارف والاكين موعاسير لدكشي جديد
rah kbir 3lik ewa 7tarmou,,راه كبير عليك إوا حتارمو
rah sab9ek jiti nta tani,,راه سابقك جيتي نتا تاني
rah taanawi hadchi ewa madich 3lih,,راه تاناوي هادشي إوا ماديش عليه
rah fchkel hadchi ma3emrni machet b7alou,,راه فشكل هادشي ماعمرني ماشت بحالو
rah s3ib 3lih had dwa ba9i sghir,,راه سعيب عليه هاد دوا باقي سغير
rah hadchi kolo dialek bo7dek tstahli,,راه هادشي كولو ديالك بوحدك تستاهلي
rah mtebe3 chi3a,,راه متبع شيعا
rah safi lb7er,,راه سافي لبحر
rah tewel had l9issa kter men l9yass,,راه تول هاد لقيسّا كتر من لقياسّ
rah modnib dkchi 3lach mcha y7ej,,راه مودنيب دكشي علاش مشا يحج
rah had lye5t da5m,,راه هاد ليخت داخم
rah 7eyin had l7acharat,,راه حيين هاد لحاشارات
ra had lfela7 3la 9edou,,را هاد لفلاح علا قدو
ana ghadi nwedde7 lik lmochkil,,أنا غادي نودّح ليك لموشكيل
ana ghadi n9el derss,,أنا غادي نقل درسّ
ana ghadi ngoulik chkon ki 3ziz 3liya fikom,,أنا غادي نڭوليك شكون كي عزيز علييا فيكوم
ana ghadi ndi likom l3cha,,أنا غادي ندي ليكوم لعشا
ana ghadi nched men 3ndek zerbiya,,أنا غادي نشد من عندك زربييا
ana ghadi n3zzez lik,,أنا غادي نعزّز ليك
ana ghadi n7awel m3ah,,أنا غادي نحاول معاه
ana ghadi nfehmek ou 9tare7 chi 7ell,,أنا غادي نفهمك و قتارح شي حلّ
ana ghadi n5dem m3ak fhad lmechrou3,,أنا غادي نخدم معاك فهاد لمشروع
ana ghadi nel3eb m3ak,,أنا غادي نلعب معاك
ana ghadi nraf9ek lparc,,أنا غادي نرافقك لپارك
ana ghadi nmoweel lik had lmechrou3,,أنا غادي نموويل ليك هاد لمشروع
ana ghadi njme3 m3ak l7wayj,,أنا غادي نجمع معاك لحوايج
ana ghadi nse77e7 lik 5alatek,,أنا غادي نسحّح ليك خالاتك
ana ghadi ndik l9ehwa 3la 7sabi,,أنا غادي نديك لقهوا علا حسابي
ana ghadi n3awdek 3la 5ssartek,,أنا غادي نعاودك علا خسّارتك
ana ghadi n5ermek 3la tebssil li hresstou,,أنا غادي نخرمك علا تبسّيل لي هرسّتو
ana ghadi n3awed lik sch w9e3,,أنا غادي نعاود ليك سش وقع
ana ghadi nmedded lik lcontra,,أنا غادي نمدّد ليك لكونترا
ana ghadi n3red 3lik,,أنا غادي نعرد عليك
ana ghadi n7edded lik rendez vous dialek,,أنا غادي نحدّد ليك رندز ڤوس ديالك
ana ghadi nchre7 lik,,أنا غادي نشرح ليك
ana ghadi nncher lik l7wayj.,,أنا غادي النشر ليك لحوايج.
ana ghadi n9adik 3la hsd l7ala li derti liya,,أنا غادي نقاديك علا هسد لحالا لي درتي لييا
ana ghadi ndawik inchallah,,أنا غادي نداويك إنشالّاه
ana ghadi ndewzek mn hsd lblassa teflet menha,,أنا غادي ندوزك من هسد لبلاسّا تفلت منها
ana ghadi nmchi bchwiya bach mandranjikch,,أنا غادي نمشي بشوييا باش ماندرانجيكش
ana ghadi njib lik lhemm,,أنا غادي نجيب ليك لهمّ
ana ghadi nerfed de3wa dialek,,أنا غادي نرفد دعوا ديالك
ana ghadi n5less lblan kamel,,أنا غادي نخلسّ لبلان كامل
ana ghadi nseweb lik tonobiltek,,أنا غادي نسوب ليك تونوبيلتك
ana ghadi nswer lik had lb7er,,أنا غادي نسور ليك هاد لبحر
ana ghadi nfixi lik had ressma fel7it,,أنا غادي نفيشي ليك هاد رسّما فلحيت
ana ghadi n3eyet 3lik,,أنا غادي نعيت عليك
ana ghadi n5ssel idi,,أنا غادي نخسّل إدي
ana ghadi n7eyed lik tilifounek,,أنا غادي نحيد ليك تيليفونك
ana ghadi nkalmik,,أنا غادي نكالميك
ana ghadi n7et tilifoun fo9 tabla,,أنا غادي نحت تيليفون فوق تابلا
ana ghadi nwaazen mabin wladek,,أنا غادي نوازن مابين ولادك
ana ghadi ntelbek 5alti bach jti 3edna,,أنا غادي نتلبك خالتي باش جتي عدنا
ana ghadi n tbbet 5oya bach mayhrebch,,أنا غادي ن تبّت خويا باش مايهربش
ana ghadi nzid likom fl5elssa,,أنا غادي نزيد ليكوم فلخلسّا
ana ghadi mze3ze3,,أنا غادي مزعزع
ana ghadi ntze3ze3,,أنا غادي نتزعزع
ana ghadi n3awen fik,,أنا غادي نعاون فيك
ana ghadi ndefeg 3assir,,أنا غادي ندفڭ عاسّير
ana ghadi njerr l7bel dial lkelb,,أنا غادي نجرّ لحبل ديال لكلب
ana ghadi ntebe9 wa7ed l9anoun 3lik,,أنا غادي نتبق واحد لقانون عليك
ana ghadi ntpoza 3lik,,أنا غادي نتپوزا عليك
ana ghadi nmchi lme7laba,,أنا غادي نمشي لمحلابا
ana ghadi nmchi nerta7 jit lb7er,,أنا غادي نمشي نرتاح جيت لبحر
ana ghadi ndeye3 we9ti fl9ehwa,,أنا غادي نديع وقتي فلقهوا
ana ghadi ndabez m3a 5ouya,,أنا غادي ندابز معا خويا
ana ghadi nndamej m3a l9issem,,أنا غادي الندامج معا لقيسّم
ana ghadi ntafe9 m3a walid bach n5rej m3a drari,,أنا غادي نتافق معا واليد باش نخرج معا دراري
ana ghadi ntassel bik mli twsel 3end tbib,,أنا غادي نتاسّل بيك ملي توسل عند تبيب
ana ghadi n7ayrek,,أنا غادي نحايرك
ana ghadi nbedelk ghir tbe3 nasa2i7 diali,,أنا غادي نبدلك غير تبع ناساإح ديالي
ana ghadi n5tar lik wa7ed l3assir wa3er,,أنا غادي نختار ليك واحد لعاسّير واعر
ana ghadi n3mer lik l9ehwa,,أنا غادي نعمر ليك لقهوا
ana ghadi ntebe3 l9anoun mora man5rej men l7ebss,,أنا غادي نتبع لقانون مورا مانخرج من لحبسّ
ana ghadi n5rej lik temrin,,أنا غادي نخرج ليك تمرين
ana ghadi n ste2nef l7okm dial l9adi,,أنا غادي ن ستءنف لحوكم ديال لقادي
ana ghadi nchedd 3lik chi blan bach d5el l7ebss,,أنا غادي نشدّ عليك شي بلان باش دخل لحبسّ
ana ghadi n tze3lel fjarda,,أنا غادي ن تزعلل فجاردا
ana ghadi n sllem 3lik mli tkoun da5el,,أنا غادي ن سلّم عليك ملي تكون داخل
ana ghadi n zreb 3lik,,أنا غادي ن زرب عليك
ana ghadi n waajeh lwalid,,أنا غادي ن واجه لواليد
ana ghadi nbeyen lik,,أنا غادي نبين ليك
ana ghadi nmse7 lik taboa,,أنا غادي نمسح ليك تابوا
ana ghadi ndi doble dial had lflouss,,أنا غادي ندي دوبل ديال هاد لفلوسّ
ana ghadi nmetel lik wa7ed dawr nadi,,أنا غادي نمتل ليك واحد داور نادي
ana ghadi nchhed lik zour,,أنا غادي نشهد ليك زور
ana ghadi n5ress lik dak tfa7,,أنا غادي نخرسّ ليك داك تفاح
ana ghadi ndmen lik chi 7ed yjib lik bnaya me39oulin,,أنا غادي ندمن ليك شي حد يجيب ليك بنايا معقولين
ana ghadi nkechef lik trico dialek,,أنا غادي نكشف ليك تريكو ديالك
ana ghadi nmchi n3ser lik limoun,,أنا غادي نمشي نعسر ليك ليمون
ana ghadi nrbet lik l7awli fjarda,,أنا غادي نربت ليك لحاولي فجاردا
ana ghadi n5less 3lik,,أنا غادي نخلسّ عليك
ana ghadi ntla9a m3a s7aybi,,أنا غادي نتلاقا معا سحايبي
ana ghadi nnchi ntleb,,أنا غادي النشي نتلب
ana ghadi n3ani fse7ra,,أنا غادي نعاني فسحرا
ana ghadi n5edem lik had lfa9ir,,أنا غادي نخدم ليك هاد لفاقير
ana ghadi n5ebbi floussi,,أنا غادي نخبّي فلوسّي
ana ghadi n5dem flmima,,أنا غادي نخدم فلميما
ana ghadi nt3awen m3a dri sa7bi,,أنا غادي نتعاون معا دري ساحبي
ana ghadi nserr7 lik che3rek,,أنا غادي نسرّح ليك شعرك
ana ghadi nzyer wladi kter,,أنا غادي نزير ولادي كتر
ana ghadi n3eber lik 3la 7oubi lik,,أنا غادي نعبر ليك علا حوبي ليك
ana ghadi n nddem we9ti,,أنا غادي ن ندّم وقتي
ana ghadi n n9ad lih lmzaj fialo,,أنا غادي ن نقاد ليه لمزاج فيالو
ana ghadi n reffeh 3lik,,أنا غادي ن رفّه عليك
ana ghadi n twe99e3 lik natija dial lmatch,,أنا غادي ن توقّع ليك ناتيجا ديال لماتش
ana ghadi nf7ess lmrid,,أنا غادي نفحسّ لمريد
ana ghadi nsedder lik had l5edra,,أنا غادي نسدّر ليك هاد لخدرا
ana ghadi niib lik we7da tb9a tle7le7 3lik,,أنا غادي نيّب ليك وحدا تبقا تلحلح عليك
ana ghadi n9ad lstintaj dial tmrin,,أنا غادي نقاد لستينتاج ديال تمرين
ana ghadi nsed 3lik lbab,,أنا غادي نسد عليك لباب
ana ghadi nberdek chwiya belferfara,,أنا غادي نبردك شوييا بلفرفارا
ana ghadi nsehdek,,أنا غادي نسهدك
ana ghadi ndeffik,,أنا غادي ندفّيك
ana ghadi n3taref bl7a9i9a,,أنا غادي نعتارف بلحاقيقا
ana ghadi nte9 lik bdkchi li kayn,,أنا غادي نتق ليك بدكشي لي كاين
ana ghadi ntselle9 jbel,,أنا غادي نتسلّق جبل
ana ghadi n5sel snani,,أنا غادي نخسل سناني
ana ghadi ntej lik chwiya dial dissir,,أنا غادي نتج ليك شوييا ديال ديسّير
ana ghadi n9lbek fhadi chti,,أنا غادي نقلبك فهادي شتي
ana ghadi nbehrek fhad l3eyba,,أنا غادي نبهرك فهاد لعيبا
ana ghadi n9ess lik tman,,أنا غادي نقسّ ليك تمان
ana ghadi nfekrek fhad nhar,,أنا غادي نفكرك فهاد نهار
ana ghadi nwekklek,,أنا غادي نوكّلك
ana ghadi ntwer lik men lblad,,أنا غادي نتور ليك من لبلاد
ana ghadi nwezze3 ga3 lwra9i 3la tlames,,أنا غادي نوزّع ڭاع لوراقي علا تلامس
ana maghadich ntme3na 3lik,,أنا ماغاديش نتمعنا عليك
ana ghadi n5elssek 3la 5demtek,,أنا غادي نخلسّك علا خدمتك
ana ghadi n rjje3 lik serf,,أنا غادي ن رجّع ليك سرف
ana ghadi n9ess lik fsda3,,أنا غادي نقسّ ليك فسداع
ana ghadi n we99ef lik chi taxiyat bach yweslouk,,أنا غادي ن وقّف ليك شي تاشييات باش يوسلوك
ana ghadi n9ad lik fer9a di biha tournowa,,أنا غادي نقاد ليك فرقا دي بيها تورنووا
ana ghadi nberztek chwiya ghir sber 3liya,,أنا غادي نبرزتك شوييا غير سبر علييا
ana ghadi nt3edda 3lil,,أنا غادي نتعدّا عليل
ana ghadi nt9eddem lbntek lzwaj,,أنا غادي نتقدّم لبنتك لزواج
ana ghadi nherres lik ga3 nharek,,أنا غادي نهرّس ليك ڭاع نهارك
ana ghadi nstafzzek bach nreje3 lik serf,,أنا غادي نستافزّك باش نرجع ليك سرف
ana ghadi n2emnek 3la wa7ed lbniyta had seyf,,أنا غادي نءمنك علا واحد لبنييتا هاد سيف
ana ghadi n t2emmel mnek l5ir,,أنا غادي ن تءمّل منك لخير
ana ghadi n 7edder lik had derss,,أنا غادي ن حدّر ليك هاد درسّ
ana ghadi n btaker lik wa7ed l3eyba 5atnef3ek,,أنا غادي ن بتاكر ليك واحد لعيبا خاتنفعك
ana ghadi nwessik wsiya matnsahach,,أنا غادي نوسّيك وسييا ماتنساهاش
ana ghadi n 7kem 3lik men lmo3amala dialek,,أنا غادي ن حكم عليك من لموعامالا ديالك
ana ghadi n3en9ek,,أنا غادي نعنقك
ana ghadi ndowweb dwa,,أنا غادي ندووّب دوا
ana ghadi ndowweb cheklat fl7lib,,أنا غادي ندووّب شكلات فلحليب
ana ghadi ndi lik had trico 3end l5iyat,,أنا غادي ندي ليك هاد تريكو عند لخييات
ana ghadi nzid fwezni,,أنا غادي نزيد فوزني
ana ghadi n tetfek mnek,,أنا غادي ن تتفك منك
ana ghadi n tbbe9 3lik had l9anoun,,أنا غادي ن تبّق عليك هاد لقانون
ana ghadi ndewez m3ak lwe9t,,أنا غادي ندوز معاك لوقت
ana ghadi nred3ek,,أنا غادي نردعك
ana ghadi nrtabet,,أنا غادي نرتابت
ana ghadi nd5el l7ebss 7it 9telt wa7ed dri,,أنا غادي ندخل لحبسّ حيت قتلت واحد دري
ana ghadi ndmee3,,أنا غادي ندميع
ana ghadi ntaaber bach njib no9ta zwina,,أنا غادي نتابر باش نجيب نوقتا زوينا
ana ghadi ndeye3 rassi ila madithach f9rayti,,أنا غادي نديع راسّي إلا ماديتهاش فقرايتي
ana ghadi n dmme3,,أنا غادي ن دمّع
ana ghadi ntbe3 hadak chffar,,أنا غادي نتبع هاداك شفّار
ana ghadi n nfsed safi 3it,,أنا غادي ن نفسد سافي عيت
ana ghadi n sterek,,أنا غادي ن سترك
ana ghadi nbrej hna nrta7,,أنا غادي نبرج هنا نرتاح
ana ghadi n 5tarr9 shi sitat,,أنا غادي ن ختارّق سهي سيتات
ana ghadi ndoble lik l5olssa,,أنا غادي ندوبل ليك لخولسّا
ana ghadi n5let zouj 3assirat katji wa3ra,,أنا غادي نخلت زوج عاسّيرات كاتجي واعرا
ana ghadi n derreb drari,,أنا غادي ن درّب دراري
ana ghadi n9es7ek fhadi,,أنا غادي نقسحك فهادي
ana ghadi nfter m3a sba7,,أنا غادي نفتر معا سباح
ana ghadi nftared wa7d lfaradiya,,أنا غادي نفتارد واحد لفارادييا
ana ghadi nakol l7ot,,أنا غادي ناكول لحوت
ana ghadi nt9edda l5edra,,أنا غادي نتقدّا لخدرا
ana ghadi ntsab9 m3ak,,أنا غادي نتسابق معاك
ana ghadi nchrref lblad,,أنا غادي نشرّف لبلاد
ana ghadi n jemmed had lma,,أنا غادي ن جمّد هاد لما
ana ghadi n daawa,,أنا غادي ن داوا
ana ghadi n tbadel m3ak lkachkoul,,أنا غادي ن تبادل معاك لكاشكول
ana ghadi ndir chwiya dial riyada,,أنا غادي ندير شوييا ديال رييادا
ana ghadi nste5lek,,أنا غادي نستخلك
ana ghadi ndewez l3otla flblad,,أنا غادي ندوز لعوتلا فلبلاد
ana ghadi n5chi lkass fsak,,أنا غادي نخشي لكاسّ فساك
ana ghadi n tsenna fik,,أنا غادي ن تسنّا فيك
ana ghadi nt3esseb,,أنا غادي نتعسّب
ana ghadi n bddel lil nemra,,أنا غادي ن بدّل ليل نمرا
ana ghadi nsteslem safi,,أنا غادي نستسلم سافي
ana ghadi nziyyer fik chwiya ou nt7edak t5rej,,أنا غادي نزييّر فيك شوييا و نتحداك تخرج
ana ghadi n9ess lik fl2adwiya,,أنا غادي نقسّ ليك فلأدوييا
ana ghadi nfere9 ma bin lmsian ou l5ayb,,أنا غادي نفرق ما بين لمسيان و لخايب
ana ghadi n 3len 3la ww7ed l5bar 5ayba,,أنا غادي ن علن علا الوحد لخبار خايبا
ana ghadi n saale7 mabinathom,,أنا غادي ن سالح مابيناتهوم
ana ghadi nbda wa7ed lmechro3 naje7,,أنا غادي نبدا واحد لمشروع ناجح
ana ghadi n nsse9 mabinatkom bach diro 5edma nadya,,أنا غادي ن نسّق مابيناتكوم باش ديرو خدما ناديا
ana ghadi nseb fih 7it kaystahel,,أنا غادي نسب فيه حيت كايستاهل
ana ghadi nl3en lih walidih 7it rah weld l7ram,,أنا غادي نلعن ليه واليديه حيت راه ولد لحرام
ana ghadi n teyyeb lik lmakla,,أنا غادي ن تيّب ليك لماكلا
ana ghadi ntwi l7wayj,,أنا غادي نتوي لحوايج
ana ghadi ntnazel lih 3la de3wa,,أنا غادي نتنازل ليه علا دعوا
ana ghadi n tnazel liha 3la de3wa,,أنا غادي ن تنازل ليها علا دعوا
ana ghadi nbdel lcontra m3ah,,أنا غادي نبدل لكونترا معاه
ana ghadi nbeddel lcontra m3aha,,أنا غادي نبدّل لكونترا معاها
ana ghadi nsoug awel mra lkar,,أنا غادي نسوڭ أول مرا لكار
ana ghadi n5ellet had l3assirat,,أنا غادي نخلّت هاد لعاسّيرات
ana ghadi n 7edded lik ach 5assk dir,,أنا غادي ن حدّد ليك أش خاسّك دير
ana ghadi n 7edded lik ach 5assk diri,,أنا غادي ن حدّد ليك أش خاسّك ديري
ana ghadi n serf9ou,,أنا غادي ن سرفقو
ana ghadi nserfe9ha,,أنا غادي نسرفقها
ana ghadi n wjjeh lih wa7ed de3wa l7efla,,أنا غادي ن وجّه ليه واحد دعوا لحفلا
ana ghadi n wjjeh liha wa7ed de3a l7efla,,أنا غادي ن وجّه ليها واحد دعا لحفلا
ana ghadi n rkkez 3la 9rayti safi 7yedt 3liya tberhich,,أنا غادي ن ركّز علا قرايتي سافي حيدت علييا تبرهيش
ana ghadi n5li nads ygoulou kanstahel ndi tournowa,,أنا غادي نخلي نادس يڭولو كانستاهل ندي تورنووا
ana ghadi nnezzel lik ftaman ghir sde9 rajel,,أنا غادي النزّل ليك فتامان غير سدق راجل
ana ghadi n rezervi lih wa7ed lbit zwiwen btaman msian,,أنا غادي ن رزرڤي ليه واحد لبيت زويون بتامان مسيان
ana ghadi n rezervi liha wa7ed lbit zwiwen btaman msian,,أنا غادي ن رزرڤي ليها واحد لبيت زويون بتامان مسيان
ana ghadi n st9bel hadaj wazir 3endi fdar,,أنا غادي ن ستقبل هاداج وازير عندي فدار
ana ghadi n ttowwer men l7ala dial bladi,,أنا غادي ن التووّر من لحالا ديال بلادي
ana ghadi n r3a chi ma3ez,,أنا غادي ن رعا شي ماعز
ana ghadi n 5esses lik chi flouss yt9eddaw biha,,أنا غادي ن خسّس ليك شي فلوسّ يتقدّاو بيها
ana ghadi n 5esses lil w9ita t5rej fiha,,أنا غادي ن خسّس ليل وقيتا تخرج فيها
5essess chi w9ita l3a2iltek,,خسّسّ شي وقيتا لعاإلتك
ana ghadi n chref 3la wa7ed lmechrou3 dial lbni,,أنا غادي ن شرف علا واحد لمشروع ديال لبني
ana ghadi nbe3ed 3la drari li kaycherbou,,أنا غادي نبعد علا دراري لي كايشربو
ana ghadi n d3em drari chabab li bdaw flcrypto,,أنا غادي ن دعم دراري شاباب لي بداو فلكريپتو
ana ghadi n2adden awel mra,,أنا غادي نأدّن أول مرا
ana ghadi n kteb lihom wati9a dial zwaj,,أنا غادي ن كتب ليهوم واتيقا ديال زواج
ana men chhoud dial zwajhom,,أنا من شهود ديال زواجهوم
ana ghadi n kmmel 3lih,,أنا غادي ن كمّل عليه
ana ghadi n 3a9bou 7it zad fih,,أنا غادي ن عاقبو حيت زاد فيه
ana ghadi n frge3 dar dial jari,,أنا غادي ن فرڭع دار ديال جاري
ana ghadi n st3red 3lik s7i7ti,,أنا غادي ن ستعرد عليك سحيحتي
ana ghadi n 9ellel men 5wati,,أنا غادي ن قلّل من خواتي
ana ghadi nsed lgaraje,,أنا غادي نسد لڭاراج
ana ghadi n n99ez men cherjem,,أنا غادي ن نقّز من شرجم
ana ghadi nlwa men jou3,,أنا غادي نلوا من جوع
ana ghadi n tfahem m3a walida bsch nle3b kora fzen9a,,أنا غادي ن تفاهم معا واليدا بسش نلعب كورا فزنقا
ana ghadi nryeb lih dar lkelb,,أنا غادي نريب ليه دار لكلب
ana ghadi n7ami 3lih,,أنا غادي نحامي عليه
ana ghadi nmne3 sel3a d5el,,أنا غادي نمنع سلعا دخل
ana ghadi n5wet 3la had lbrahech,,أنا غادي نخوت علا هاد لبراهش
ana ghadi n 7der lwa7ed rendez vous.,,أنا غادي ن حدر لواحد رندز ڤوس.
ana ghadi n mse7 sebboura,,أنا غادي ن مسح سبّورا
ana ghadi n kerhek fhad lmdina,,أنا غادي ن كرهك فهاد لمدينا
ana ghadi n mli 3lik ness,,أنا غادي ن ملي عليك نسّ
ana ghadi n tklef blstiwrad dial dissirt,,أنا غادي ن تكلف بلستيوراد ديال ديسّيرت
ana ghadi n bni wa7ed l9der,,أنا غادي ن بني واحد لقدر
ana ghadi n5li lme5rib 5di lgoddam,,أنا غادي نخلي لمخريب خدي لڭودّام
ana ghadi n nta9ed hadak lmo5ani,,أنا غادي ن نتاقد هاداك لموخاني
ana ghadi n5eli 3lik,,أنا غادي نخلي عليك
ana ghadi n hreb men lboliss,,أنا غادي ن هرب من لبوليسّ
ana ghadi n bda ntyrb lghda,,أنا غادي ن بدا نتيرب لغدا
ana ghadi n mde7 li 9rawni,,أنا غادي ن مدح لي قراوني
ana ghadi n blasi fhafsk lparking,,أنا غادي ن بلاسي فهافسك لپاركينڭ
ana ghadi n miyyez mabin had nass bach n3ref chfar fihom,,أنا غادي ن مييّز مابين هاد ناسّ باش نعرف شفار فيهوم
ana ghadi n tbe3 hadsk nsab,,أنا غادي ن تبع هادسك نساب
ana ghadi n towwe9 had lblassa,,أنا غادي ن تووّق هاد لبلاسّا
ana ghadi n 9aabel wa7ed lbeznass,,أنا غادي ن قابل واحد لبزناسّ
ana ghadi n chedded 3la wladi flil 7it denya 5atira,,أنا غادي ن شدّد علا ولادي فليل حيت دنيا خاتيرا
ana ghadi n lowwen hadak lmibyan,,أنا غادي ن لووّن هاداك لميبيان
ana ghadi n 5amer ou njreb had lo3ba,,أنا غادي ن خامر و نجرب هاد لوعبا
ana ghadi n 9eddrek dima ta mora mantzwejou,,أنا غادي ن قدّرك ديما تا مورا مانتزوجو
ana ghadi n5rej men ldar,,أنا غادي نخرج من لدار
ana ghadi n9at3ek d5ya 7it 5assni nmchi,,أنا غادي نقاتعك دخيا حيت خاسّني نمشي
