darija,eng,darija_ar
olwj3 hta howa,,أُلوجع هتا هووا
wjhi odati wlit mratba,,وجهي أُداتي وليت مراتبا
bhala kaba 3liya lma,,بهالا كابا علييا لما
xafoni haka 4alo liya siri t4ksi,,شافوني هاكا 4الو لييا سيري ت4كسي
o ana n3yt lih 4ltha lih,,أُ أنا نعيت ليه 4لتها ليه
rana mrida syft li ydini,,رانا مريدا سيفت لي يديني
mhm 5zno liya mtarghi,,مهم خزنو لييا متارغي
mxit ltbiba nhr tlat,,مشيت لتبيبا نهر تلات
4alt liya rah mabin walo,,4الت لييا راه مابين والو
db 5as hta doz 15j,,دب خاس هتا دوز 1خج
rj3t 3ndha lyom,,رجعت عندها ليوم
hiya fin sftatni ndir thlila,,هييا فين سفتاتني ندير تهليلا
hit sa5afa 9atltni,,هيت ساخافا قاتلتني
l9at kolxi mzn,,لقات كولشي مزن
o lmoxkila kinzlo 9atrat ta3 xta,,أُ لموشكيلا كينزلو قاترات تاع شتا
4lt liya xdi lard,,4لت لييا شدي لارد
iwa rana tan5amam lkariti,,إوا رانا تانخامام لكاريتي
ax ndir fiha mamty9x,,أش ندير فيها مامتيقش
z3ma hadya,,زعما هاديا
o dik tbiba tahiya,,أُ ديك تبيبا تاهييا
4alt li a5ir mara ma4adix twldi,,4الت لي أخير مارا ما4اديش تولدي
mohl nmxiw had simana,,موهل نمشيو هاد سيمانا
nkml had simana,,نكمل هاد سيمانا
ghi 5as maydorx lblan,,غي خاس مايدورش لبلان
ma3rt mnin 5rj lia had xi,,ماعرت منين خرج ليا هاد شي
tsm3oni jaya tkhlo bi l3ma,,تسمعوني جايا تخلو بي لعما
hna fi wld mosa,,هنا في ولد موسا
ghi kas atay sf,,غي كاس أتاي سف
4ol lih tba3t lwiza,,4ول ليه تباعت لويزا
hit 4lto 4adi t9dro tjiw,,هيت 4لتو 4ادي تقدرو تجيو
mxito lsbitar ola ba9i,,مشيتو لسبيتار أُلا باقي
wra9 5asin,,وراق خاسين
b9aw 3and 5alti hta ybrd lhal,,بقاو عاند خالتي هتا يبرد لحال
ana bhra 5arja men swlm ila,,أنا بهرا خارجا من سولم إلا
sikltkom,,سيكلتكوم
m3rt hna bhra fatna barxid,,معرت هنا بهرا فاتنا بارشيد
yakma s5af 4bila 3ta dam,,ياكما سخاف 4بيلا عتا دام
iwa ghi 4ol lmama tjbd lhdra,,إوا غي 4ول لماما تجبد لهدرا
hiya t4ol ax kin oslmi 3lihom,,هييا ت4ول أش كين أُسلمي عليهوم
ama télé 3ya 3andk,,أما تéلé عيا عاندك
ba mstafa rah raj3oh l2in3ax,,با مستافا راه راجعوه لإنعاش
ba9a ido darah,,باقا إدو داراه
xofi wax kin xi jadid,,شوفي واش كين شي جاديد
fih ila 3ndk conx,,فيه إلا عندك كونش
la rani saybt dak xi,,لا راني سايبت داك شي
db 5as hta yktbo liya admis,,دب خاس هتا يكتبو لييا أدميس
3ad nmxi n5als,,عاد نمشي نخالس
mxat lbm lyom,,مشات لبم ليوم
db sbh hdro m3a 9asm,,دب سبه هدرو معا قاسم
4al lihom ba fa9,,4ال ليهوم با فاق
rahom mxaw,,راهوم مشاو
wax 5rjoh men l2in3ax,,واش خرجوه من لإنعاش
ola ba9i fi in3ax ma3rt,,أُلا باقي في إنعاش ماعرت
drt kalitos otnfst xwiya,,درت كاليتوس أُتنفست شوييا
inta tla4a m3ahom,,إنتا تلا4ا معاهوم
wati rah fiya kinzlo,,واتي راه فييا كينزلو
drt sba bi lwj3 omxit,,درت سبا بي لوجع أُمشيت
tshabiha kat5ali lkalma fomha,,تسهابيها كاتخالي لكالما فومها
tfo 3la 9adar,,تفو علا قادار
li ja t3awd lih,,لي جا تعاود ليه
sira datiya ta3i kamla,,سيرا داتييا تاعي كاملا
o tzid foy5rat,,أُ تزيد فويخرات
ya5 ya5 xi nhar ndor fiha,,ياخ ياخ شي نهار ندور فيها
xi dwra hiya hadik,,شي دورا هييا هاديك
3la dak lfom li makatxdx,,علا داك لفوم لي ماكاتشدش
4lt liya drbk lbard,,4لت لييا دربك لبارد
5rjt liya 9wilbat,,خرجت لييا قويلبات
3tatni xi vitaminat,,عتاتني شي ڤيتامينات
hadik la4alt likom xi haja,,هاديك لا4الت ليكوم شي حاجة
n9so menha nos oxdo nos,,نقسو منها نوس أُشدو نوس
makinx liyd5ol m3a lbab,,ماكينش لييدخول معا لباب
mat3wdx lih 9ast hyati,,ماتعودش ليه قاست هياتي
hamla zamra ndmt 4a3,,هاملا زامرا ندمت 4اع
4bila mtakya hta knsm3 fiha,,4بيلا متاكيا هتا كنسمع فيها
kt3wd m3a mart 5oha,,كتعود معا مارت خوها
ohiya t4ol liha rah mrdt,,أُهييا ت4ول ليها راه مردت
mxt 4lst 3nd mha simana,,مشت 4لست عند مها سيمانا
tabghit nod n4ol liha,,تابغيت نود ن4ول ليها
inta had simana bsalama,,إنتا هاد سيمانا بسالاما
had xi 3and rasi,,هاد شي عاند راسي
tkdbha odor t4ol lik yak,,تكدبها أُدور ت4ول ليك ياك
akdi liha 3la kdobha,,أكدي ليها علا كدوبها
tana n5ali bntha hta t4ls,,تانا نخالي بنتها هتا ت4لس
otlo9 xi kadba,,أُتلوق شي كادبا
ndor n4ol liha,,ندور ن4ول ليها
lkdob hram,,لكدوب هرام
matb9ayx tkdbi,,ماتبقايش تكدبي
ba mstf 5arjoh,,با مستف خارجوه
men l2in3ax lyom,,من لإنعاش ليوم
bhra wla xwiya,,بهرا ولا شوييا
bayna m3a boh,,باينا معا بوه
4adi yji mkml tani,,4ادي يجي مكمل تاني
4alik ba9i mahn,,4اليك باقي ماهن
hiya li knt jat 3andna yak,,هييا لي كنت جات عاندنا ياك
wati 2 mrat knhlm bih,,واتي 2 مرات كنهلم بيه
5ft ghi ymot fu had lyam,,خفت غي يموت فو هاد ليام
nji onmxi nxofo,,نجي أُنمشي نشوفو
whd l2ihsas 5ib,,وهد لإهساس خيب
ah nji onmxi 3ndo,,أه نجي أُنمشي عندو
5ali ax 5da gbila,,خالي أش خدا ڭبيلا
wax likom ola lih,,واش ليكوم أُلا ليه
o5ali fin mxa,,أُخالي فين مشا
l3frit 9orsih,,لعفريت قورسيه
hta y5orjo 3inih,,هتا يخورجو عينيه
3la fomo li fdahni bih,,علا فومو لي فداهني بيه
ja sma3il 4odam kolxi,,جا سماعيل 4ودام كولشي
4al liya malin darkom,,4ال لييا مالين داركوم
4da ydalo fi l3ars,,4دا يدالو في لعارس
dak xi 3lax mxaw,,داك شي علاش مشاو
owsito 4bila ys9al,,أُوسيتو 4بيلا يسقال
4lt lih rah kan lyom bnhar,,4لت ليه راه كان ليوم بنهار
walid ghi dhko 3lih,,واليد غي دهكو عليه
bax maybkix,,باش مايبكيش
4ol lmama dir liya lhrira,,4ول لماما دير لييا لهريرا
4adya 3and tbiba ontra4ha,,4اديا عاند تبيبا أُنترا4ها
dik lhamra,,ديك لهامرا
o4ol liha tsarbi,,أُ4ول ليها تساربي
fax tib ghi siro,,فاش تيب غي سيرو
5liw lbab msdod men bara,,خليو لباب مسدود من بارا
nxrobha onzid,,نشروبها أُنزيد
4ol lbaba may4ol walo,,4ول لبابا ماي4ول والو
bghit ta3 moy,,بغيت تاع موي
bhra 4adya,,بهرا 4اديا
3nd tbiba,,عند تبيبا
ntoma mxito,,نتوما مشيتو
nswni ohydi micro,,نسوني أُهيدي ميكرو
ana ba9a m3atlq,,أنا باقا معاتلق
d5ol l3rosa o4ol l amal tswr,,دخول لعروسا أُ4ول ل أمال تسور
ma zahya liya 3la 3ars,,ما زاهيا لييا علا عارس
rani d5lt,,راني دخلت
kntsna ghi fi rajli,,كنتسنا غي في راجلي
iji bax nmxi,,إجي باش نمشي
madir walo,,مادير والو
wayak xi had y4ol rakom fi l3rs,,واياك شي هاد ي4ول راكوم في لعرس
ghi mat4ol lih walo,,غي مات4ول ليه والو
rani ba9a wahla hna,,راني باقا واهلا هنا
ana jaya fi tri9,,أنا جايا في تريق
sf 4ol liha raha ba9a m3atla,,سف 4ول ليها راها باقا معاتلا
ana nmxi bhali wa9ila,,أنا نمشي بهالي واقيلا
darha liya had lwhm,,دارها لييا هاد لوهم
ta3 dal,,تاع دال
4ltha lik 4bila,,4لتها ليك 4بيلا
4lt lik rana m3atla,,4لت ليك رانا معاتلا
ana nwsl nsftha,,أنا نوسل نسفتها
rah mama wsltha 3ndkom,,راه ماما وسلتها عندكوم
mzyan o5rjt liya siro,,مزيان أُخرجت لييا سيرو
dnya hanya,,دنيا هانيا
rah ana li kan 3ziza,,راه أنا لي كان عزيزا
manjix mli makininx,,مانجيش ملي ماكينينش
5rjohom men 3ndna?,,خرجوهوم من عندنا?
nari kon 3a9 biya,,ناري كون عاق بييا
rah wsltha l3rs yakoln,,راه وسلتها لعرس ياكولن
4lt lih ghi xof had bnadm,,4لت ليه غي شوف هاد بنادم
kiwla l3ars hda lmot,,كيولا لعارس هدا لموت
z3ma li maswlx fiya,,زعما لي ماسولش فييا
hadi 3omri nsaha 3lih,,هادي عومري نساها عليه
hadak rah maxi ghi xi5i rah ba,,هاداك راه ماشي غي شيخي راه با
ana rah nhr sm3tha 3wajit,,أنا راه نهر سمعتها عواجيت
koli kon manas li xdoni,,كولي كون ماناس لي شدوني
wla fath lah kisbr fiya 3luh,,ولا فاته الله كيسبر فييا علوه
madar m3aya ghi l5ir mskin,,مادار معايا غي لخير مسكين
mli yxofni o howa yrahb,,ملي يشوفني أُ هووا يراهب
lah yrahmo fi hd nhar,,الله يراهمو في هد نهار
5ala liya 3oram ta3 lytama,,خالا لييا عورام تاع ليتاما
lham lmen ndir l5atr lmen,,لهام لمن ندير لخاتر لمن
kon ghi b9a dak xi maydorx,,كون غي بقا داك شي مايدورش
wa5a kon b9a ghi mxalal,,واخا كون بقا غي مشالال
ghi yb9a 4odmna,,غي يبقا 4ودمنا
ki4ol lmoy aziza t9lid 3lik,,كي4ول لموي أزيزا تقليد عليك
ilama drtix liha dak xi li b4at,,إلاما درتيش ليها داك شي لي ب4ات
khlini ana oxofiha hiya,,خليني أنا أُشوفيها هييا
finma xfni yswl kib9it,,فينما شفني يسول كيبقيت
nhr mxit n5ls jat lo5bar,,نهر مشيت نخلس جات لوخبار
ja 5alid o mstafa moy o 3ati9a,,جا خاليد أُ مستافا موي أُ عاتيقا
3tatni 4alt liya mjbt lik walo,,عتاتني 4الت لييا مجبت ليك والو
hit ana knt tayha fi sala,,هيت أنا كنت تايها في سالا
lad5lt xi haja ma3rt omohalx,,لادخلت شي حاجة ماعرت أُموهالش
moy 3tatni 140,,موي عتاتني 140
men lbarh o ana xada lard,,من لباره أُ أنا شادا لارد
mrdt s5ana oradan,,مردت سخانا أُرادان
ma3rt wax klt xi,,ماعرت واش كلت شي
lwhm ta3 sah bhra bda,,لوهم تاع ساه بهرا بدا
5alti ma4adix tji ola?,,خالتي ما4اديش تجي أُلا?
xofi les listes,,شوفي لس ليستس
ta3 fst wax tlaho,,تاع فست واش تلاهو
kisbhto ntoma lyom ax drto,,كيسبهتو نتوما ليوم أش درتو
43ma sfti liya tswr,,4عما سفتي لييا تسور
makin li yxofhom,,ماكين لي يشوفهوم
rah rizo li makinx,,راه ريزو لي ماكينش
x3riya bi matixa,,شعرييا بي ماتيشا
xof mnin tjibiha liya db,,شوف منين تجيبيها لييا دب
mxiti m3ahom,,مشيتي معاهوم
xkon mxa 4a3,,شكون مشا 4اع
wrni kidayra had l3rosq,,ورني كيدايرا هاد لعروسق
ti sabha na3sa,,تي سابها ناعسا
wax mxat mama,,واش مشات ماما
soniti liha ola la,,سونيتي ليها أُلا لا
soniti 3and baba,,سونيتي عاند بابا
s 3and tri9,,س عاند تريق
jwbi télé 4adi ytfa,,جوبي تéلé 4ادي يتفا
ana 3andi 3 lblays,,أنا عاندي 3 لبلايس
bghiti t5orji lxanti,,بغيتي تخورجي لشانتي
5orji ana mand5olx,,خورجي أنا ماندخولش
ila mal9itox lmrkob tsnaw,,إلا مالقيتوش لمركوب تسناو
y5oro nas,,يخورو ناس
hahoma 5rjo,,هاهوما خرجو
nxof feth alah on5rjo,,نشوف فته ألاه أُنخرجو
ghi 9rib lina,,غي قريب لينا
9rib ljdida,,قريب لجديدا
nti ba9a m3aha tma,,نتي باقا معاها تما
wax hdrto m3a 5alk,,واش هدرتو معا خالك
3la lmjyan,,علا لمجيان
akdo 3lih,,أكدو عليه
ba9a 3nd 5altu,,باقا عند خالتو
mxiti 3nd lmra?,,مشيتي عند لمرا?
5arji xi whda zwina hhh,,خارجي شي وهدا زوينا ههه
had sa3a ghi dar,,هاد ساعا غي دار
nti fin b9a xadaha,,نتي فين بقا شاداها
aji wahd namosiya ta3 lhdid,,أجي واهد ناموسييا تاع لهديد
kant 3andna fin mxat,,كانت عاندنا فين مشات
ta3 walid??,,تاع واليد??
ba9a majatx 5altk,,باقا ماجاتش خالتك
yak dayrin tmxiw,,ياك دايرين تمشيو
fin kina had lmra,,فين كينا هاد لمرا
masafa 9sira maxi moxkil,,ماسافا قسيرا ماشي موشكيل
hanti fin ba9a xadaha,,هانتي فين باقا شاداها
bhala 3jbtk l4alsa tma,,بهالا عجبتك ل4السا تما
ti ax kadalo diro,,تي أش كادالو ديرو
ba9a fi l9sba,,باقا في لقسبا
ila dzti 3nd malin twab,,إلا دزتي عند مالين تواب
swli liya 3la hada,,سولي لييا علا هادا
ghi doron ola lxi 4arad,,غي دورون أُلا لشي 4اراد
kib9iti db tnfsti xwiya,,كيبقيتي دب تنفستي شوييا
ki l9iti mama,,كي لقيتي ماما
5ti rani 3yayt,,ختي راني عيايت
salmi 3la 5alti ftoma,,سالمي علا خالتي فتوما
ana knt bghit ghi nswl fiha,,أنا كنت بغيت غي نسول فيها
sm3tkom hadrin 3la lwdnin,,سمعتكوم هادرين علا لودنين
wdniya n9s lihom sam3,,ودنييا نقس ليهوم سامع
had lyam kifx dik ta3 lbasla,,هاد ليام كيفش ديك تاع لباسلا
rah drni rasi ojani lbard,,راه درني راسي أُجاني لبارد
ghi slmt fiha 3la 5alti,,غي سلمت فيها علا خالتي
wahd l3ar9 fi mada4ti,,واهد لعارق في مادا4تي
xdni lwja3 db,,شدني لوجاع دب
ki9tolni dras,,كيقتولني دراس
ras ras kidorni,,راس راس كيدورني
sa5fa m3rftx wax lhml,,ساخفا معرفتش واش لهمل
ola fa9r dam,,أُلا فاقر دام
knw9f ktjini dw5a,,كنوقف كتجيني دوخا
rasi kitnml,,راسي كيتنمل
dak xi kihbt lrjliya,,داك شي كيهبت لرجلييا
ila knt sbh nod bkri blax,,إلا كنت سبه نود بكري بلاش
nhdr m3aha rani sf mlit,,نهدر معاها راني سف مليت
bghit ghi nswl fiha,,بغيت غي نسول فيها
mnswl 3la walo,,منسول علا والو
lbrh maswltihax?,,لبره ماسولتيهاش?
3la hsb lwdnin,,علا هسب لودنين
dik lmra kdbti 3liya,,ديك لمرا كدبتي علييا
4al liya m3ndk walo fihom,,4ال لييا معندك والو فيهوم
dak xi 3lax 4lt lik swli,,داك شي علاش 4لت ليك سولي
mama ba9a 4adi tji 4da?,,ماما باقا 4ادي تجي 4دا?
laknt tji 3ndi,,لاكنت تجي عندي
makin manmxi ndir tma,,ماكين مانمشي ندير تما
wa fax trj3i 4oli liha tji,,وا فاش ترجعي 4ولي ليها تجي
ana mabghitx nmxi ltm,,أنا مابغيتش نمشي لتم
tri9 3ayatni,,تريق عاياتني
xhal men xhar katstajw,,شهال من شهار كاتستاجو
rkabt m3a sbah,,ركابت معا سباه
mxit m3a sahbi,,مشيت معا ساهبي
4adi nwsal m3a 4,,4ادي نوسال معا 4
4adi twsal m3atal,,4ادي توسال معاتال
fin 4abrin,,فين 4ابرين
ghbarto 3lina,,غبارتو علينا
wax ilamasawlt matsawlo,,واش إلاماساولت ماتساولو
khafo 3la wladkom,,خافو علا ولادكوم
li3andha tamobil thdiha,,ليعاندها تاموبيل تهديها
dik lmra byna fiha chfara,,ديك لمرا بينا فيها شفارا
wax kat9ra 3an bo3d,,واش كاتقرا عان بوعد
ah kan9ra 3anbo3d,,أه كانقرا عانبوعد
kanfi9 m3a sbah bkri,,كانفيق معا سباه بكري
kanmxi n9ra fi sbah,,كانمشي نقرا في سباه
fi l3xiya kanmxi n5dam,,في لعشييا كانمشي نخدام
katmxi lia conx,,كاتمشي ليا كونش
kadrbni lfay9a bkri,,كادربني لفايقا بكري
kanrja3 n3s fi sbah,,كانرجاع نعس في سباه
darori thfad lmolakhasat,,داروري تهفاد لمولاخاسات
walfna raha fi had l3otla,,والفنا راها في هاد لعوتلا
wax walfti raha,,واش والفتي راها
3raftu axno hiya ts9t,,عرافتو أشنو هييا تسقت
tn9ra m3a 8 dsbah,,تنقرا معا 8 دسباه
lbas mzn fi lbard,,لباس مزن في لبارد
b9a fiya rasi,,بقا فييا راسي
lbard lyom bzf,,لبارد ليوم بزف
rajl ki lfas finma mxa yhfar,,راجل كي لفاس فينما مشا يهفار
ax njibo bax y3jbkom,,أش نجيبو باش يعجبكوم
bzaf ta3 dwal mxarkin,,بزاف تاع دوال مشاركين
axno li 5ayb fi lmakla,,أشنو لي خايب في لماكلا
rah ktbo l3a9d,,راه كتبو لعاقد
kolxi daz bzarba,,كولشي داز بزاربا
4alt liya ma3arfa walo,,4الت لييا ماعارفا والو
mn3raf ax kidor hta nmxi,,منعراف أش كيدور هتا نمشي
momkin tkon ghi icha3a,,مومكين تكون غي إشاعا
jartna bar4a4a,,جارتنا بار4ا4ا
ach la7ha hiya 3la had chi,,أش لاحها هييا علا هاد شي
maxi so9ha bax da5l,,ماشي سوقها باش داخل
hadik sahbt 5ti,,هاديك ساهبت ختي
tzawjo nhr lhad,,تزاوجو نهر لهاد
rbi li 3arf ax biha,,ربي لي عارف أش بيها
5arjat 100 nos5a,,خارجات 100 نوسخا
ktbat xla sinaryoyat,,كتبات شلا سيناريويات
dart fi tajin hta l5odra,,دارت في تاجين هتا لخودرا
bnadm makihxamx,,بنادم ماكيهشامش
khashom ghi il9aw 3lach ihadro,,خاسهوم غي إلقاو علاش إهادرو
diri li 3jbk matsw9i lhad,,ديري لي عجبك ماتسوقي لهاد
3ndna ghi lhadaya,,عندنا غي لهادايا
makiz4lo hta wahd daz,,ماكيز4لو هتا واهد داز
hta hna 4adi nsafro,,هتا هنا 4ادي نسافرو
tla9iti m3a lbnat salmi 3lihom,,تلاقيتي معا لبنات سالمي عليهوم
chiri t9adya ojbiha ldarkom,,شيري تقاديا أُجبيها لداركوم
wajd rask lhadra fik fik,,واجد راسك لهادرا فيك فيك
jaw 3andna xi nas db,,جاو عاندنا شي ناس دب
xkon sfthom y5tbo,,شكون سفتهوم يختبو
mad5lo hta stajwbathom jartna,,مادخلو هتا ستاجوباتهوم جارتنا
db kola mxat lhaj,,دب كولا مشات لهاج
4alt lihom xi hdra makinax,,4الت ليهوم شي هدرا ماكيناش
bnt 5alti tzawjat,,بنت خالتي تزاوجات
kola wahd kaygol li bgha,,كولا واهد كايڭول لي بغا
aji t3axa m3ana lyom,,أجي تعاشا معانا ليوم
majawx l2asatida lyom,,ماجاوش لأساتيدا ليوم
l5itab dyalk mamsaybx,,لخيتاب ديالك مامسايبش
bnadm 3andna s3ib,,بنادم عاندنا سعيب
bnadm makaydkholch lso9 raso,,بنادم ماكايدخولش لسوق راسو
bhra xad l2ijaza,,بهرا شاد لإجازا
ba9i mal9ax 5dam,,باقي مالقاش خدام
bzaf 3la fdol hada,,بزاف علا فدول هادا
hadik labsa 3ziza 3liya,,هاديك لابسا عزيزا علييا
hadik lmra drayfa,,هاديك لمرا درايفا
tayara mxat o5alatni,,تايارا مشات أُخالاتني
tayara 9al3at fi sma,,تايارا قالعات في سما
tart fi sma,,تارت في سما
katji xniwla 5asatan filil,,كاتجي شنيولا خاساتان فيليل
hadik l5al9a mrida,,هاديك لخالقا مريدا
dahko fin nas bihad lf3ayl,,داهكو فين ناس بيهاد لفعايل
had tasarofat mam9bolax hna,,هاد تاساروفات مامقبولاش هنا
bhal hadok ghi blama ijiw,,بهال هادوك غي بلاما إجيو
man4olx lik ax daro liya,,مان4ولش ليك أش دارو لييا
walayni mzdohun nit,,والايني مزدوهون نيت
wati rah ktar men zadha hadi,,واتي راه كتار من زادها هادي
4lt lia mo la5dmti ymxi m3ak finma mxiti,,4لت ليا مو لاخدمتي يمشي معاك فينما مشيتي
9isa twila 5asha wa9t,,قيسا تويلا خاسها واقت
9fart 3lih mli t3raf ax dar,,قفارت عليه ملي تعراف أش دار
nhar tbghi tzawji tfakri hadrti,,نهار تبغي تزاوجي تفاكري هادرتي
xriti lma3n ta3 lkozina,,شريتي لماعن تاع لكوزينا
hadra m3a moy,,هادرا معا موي
lwalida 5as thtarmiha,,لواليدا خاس تهتارميها
manbghix li y5asr liha l5atr,,مانبغيش لي يخاسر ليها لخاتر
had l3otla dawt tayara,,هاد لعوتلا داوت تايارا
maja had 3andna,,ماجا هاد عاندنا
5obw kihamr lwjh,,خوبو كيهامر لوجه
xrit bzaf ta3 lo3ab,,شريت بزاف تاع لوعاب
li ma5damx nsaybo,,لي ماخدامش نسايبو
3ando 3a2ila ghi ta3 xmakriya,,عاندو عاإلا غي تاع شماكرييا
b9i boya hna,,بقي بويا هنا
skot men lhadra,,سكوت من لهادرا
4adi ntfar43 bdahk,,4ادي نتفار4ع بداهك
lahoma darna ola tkarfis,,لاهوما دارنا أُلا تكارفيس
xams taybat lia rasi,,شامس تايبات ليا راسي
lah yla9ina bi mahsan mena,,الله يلاقينا بي ماهسان منا
ach kat3awdi fi wslti,,أش كاتعاودي في وسلتي
wsalt lmdina db,,وسالت لمدينا دب
rbi ikhalik,,ربي إخاليك
ach khbar dar,,أش خبار دار
dar labas 3lihom,,دار لاباس عليهوم
chi jadid fi l9raya,,شي جاديد في لقرايا
walo ghi lknanx 3ayawni,,والو غي لكنانش عاياوني
9hrona bi lforod,,قهرونا بي لفورود
mli mxat mab9atch katsawl,,ملي مشات مابقاتش كاتساول
4brat 4abra whda,,4برات 4ابرا وهدا
khali dak jmal ragd,,خالي داك جمال راڭد
tla9it bihiom f swi9a,,تلاقيت بيهيوم ف سويقا
slmi 3lia mamak m3ak,,سلمي عليا ماماك معاك
bsaha tsafira,,بساها تسافيرا
mxiti lbara,,مشيتي لبارا
3lach malki nti fin maxya,,علاش مالكي نتي فين ماشيا
fraht fach chftha 9odami,,فراهت فاش شفتها قودامي
xhal hada maxftha,,شهال هادا ماشفتها
5asni nb9a n9lb 3ad nl9aha,,خاسني نبقا نقلب عاد نلقاها
5ali hta dir xi mxro3,,خالي هتا دير شي مشروع
wach t9blti f ta3lim,,واش تقبلتي ف تاعليم
t9blat fi ta3lim,,تقبلات في تاعليم
ma3raftchi xhal fi 3marha,,ماعرافتشي شهال في عمارها
galtha liya ghi mama,,ڭالتها لييا غي ماما
5alti li t9blat fi t	akwin,,خالتي لي تقبلات في ت أكوين
takwin rah ftah,,تاكوين راه فتاه
bdaw tsjal fi takwin,,بداو تسجال في تاكوين
siri tsajli fi takwin,,سيري تساجلي في تاكوين
takwin 3an bo3d zwin,,تاكوين عان بوعد زوين
takwin fuh bzf ta3 ta5asosat,,تاكوين فوه بزف تاع تاخاسوسات
5tari ta5asos li bghiti,,ختاري تاخاسوس لي بغيتي
kinin lmawa9i3 bzaf,,كينين لماواقيع بزاف
mama li kdab 3liha katay9o,,ماما لي كداب عليها كاتايقو
kdba jdida hadi,,كدبا جديدا هادي
mafihax ti9a,,مافيهاش تيقا
hadik tbla tji fi l9ont,,هاديك تبلا تجي في لقونت
t9blat mskina fi t3lim,,تقبلات مسكينا في تعليم
xft smiytha fi la2iha,,شفت سمييتها في لاإها
ma3rftx wax hiya ola nn,,ماعرفتش واش هييا أُلا الن
