darija,eng,darija_ar
sa7bti 3ndna l3rs chhr jay,,ساحبتي عندنا لعرس شهر جاي
jani sahd,,جاني ساهد
aji ngolik wa7d l7aja,,أجي نڭوليك واحد لحاجا
had l3chya ghantfrj f film,,هاد لعشيا غانتفرج ف فيلم
3jbni rassi flfilm,,عجبني راسّي فلفيلم
mokhrij wa3r fanan,,موخريج واعر فانان
bghit nmchi lmktaba,,بغيت نمشي لمكتابا
lktouba ghalyin,,لكتوبا غاليين
3rfti 7dana chajra twila bzaf,,عرفتي حدانا شاجرا تويلا بزاف
nas lidayzin kichrbo mn s9aya,,ناس ليدايزين كيشربو من سقايا
ghda l3id,,غدا لعيد
lbarh kan sou9,,لباره كان سوق
lkhodra ghalya had ayam,,لخودرا غاليا هاد أيام
fin howa 9missi,,فين هووا قميسّي
zarbia kbira chwia,,زاربيا كبيرا شويا
lmdinq 3amra lyoma,,لمدينق عامرا ليوما
mol l7wayj kighli,,مول لحوايج كيغلي
khasni nchri sbat,,خاسني نشري سبات
lyoma khassni nkhml dar,,ليوما خاسّني نخمل دار
jayin 3ndna dyaf,,جايين عندنا دياف
mat 7dana wa7d syd,,مات حدانا واحد سيد
l3otma jaya nsafro ljdida,,لعوتما جايا نسافرو لجديدا
rajli bgha ykhrj,,راجلي بغا يخرج
bghit n3ti ra2yi,,بغيت نعتي راإيي
n9i m3ak blastk,,نقي معاك بلاستك
bghit nbdl lbnti lmdrasa,,بغيت نبدل لبنتي لمدراسا
jarti makaynach,,جارتي ماكايناش
safrna 2 mrat 3la bra,,سافرنا 2 مرات علا برا
drari fihom sda3,,دراري فيهوم سداع
namossia sghira,,ناموسّيا سغيرا
rjal mchaw it3chaw,,رجال مشاو إتعشاو
chti7 kaytsm3 mn hna,,شتيح كايتسمع من هنا
lkhdma ktrat had lyam,,لخدما كترات هاد ليام
khassni chahada tibia,,خاسّني شاهادا تيبيا
bghit njib baba 3ndi,,بغيت نجيب بابا عندي
darna b3ida chwia,,دارنا بعيدا شويا
makrhtch nbdl ljw ghda,,ماكرهتش نبدل لجو غدا
khassni bach nt7rk,,خاسّني باش نتحرك
tri9 3amra bzff,,تريق عامرا بزفّ
3a2ila kbira f taza,,عاإلا كبيرا ف تازا
thala frask,,تهالا فراسك
slm 3la malin dar,,سلم علا مالين دار
ghda 3ndha lfti7,,غدا عندها لفتيح
lwlada 9as7a fsbitar,,لولادا قاسحا فسبيتار
khasni dwa nchrbo daba,,خاسني دوا نشربو دابا
hachy ktir 3lia,,هاشي كتير عليا
khasni mra t3awni fdar,,خاسني مرا تعاوني فدار
mama 3yana chwia,,ماما عيانا شويا
khoya ja mn meknes,,خويا جا من مكنس
wldk kbr dghya,,ولدك كبر دغيا
had l3am nsjlk f rawd,,هاد لعام نسجلك ف راود
ry7i mn lbssala,,ريحي من لبسّالا
ch9aw dghya jayin nas,,شقاو دغيا جايين ناس
3rdo 3lina nsabna,,عردو علينا نسابنا
dratni drssa,,دراتني درسّا
imta nmchiw ldar,,إمتا نمشيو لدار
mdina wa3ra bzaf,,مدينا واعرا بزاف
achno bghiti,,أشنو بغيتي
dwa kayn f talaja,,دوا كاين ف تالاجا
hdchy lijabt lina lw9t,,هدشي ليجابت لينا لوقت
3adi hdchy hada,,عادي هدشي هادا
katw93 lia mra mra,,كاتوقع ليا مرا مرا
bnti 3ziza 3lya,,بنتي عزيزا عليا
man9drch nkhlik hna,,مانقدرش نخليك هنا
rj3 lya ghda sba7,,رجع ليا غدا سباح
dima katji m3tl,,ديما كاتجي معتل
hdchy lidrti mamzyanch,,هدشي ليدرتي مامزيانش
khassk tfhm 3lach drt haka,,خاسّك تفهم علاش درت هاكا
jib m3ak lktab nchrh lik kifch,,جيب معاك لكتاب نشره ليك كيفش
3lach drbtih bhal haka,,علاش دربتيه بهال هاكا
rah mzal sghir chwia,,راه مزال سغير شويا
raj3 m3a wldk doros,,راجع معا ولدك دوروس
wldi khasni ndih ltbib,,ولدي خاسني نديه لتبيب
3lach katghwt 3lia,,علاش كاتغوت عليا
lbant kil3bo fzn9a,,لبانت كيلعبو فزنقا
jani jou3 bzf,,جاني جوع بزف
3tini flos dial t9dya,,عتيني فلوس ديال تقديا
sda3 ktir hada,,سداع كتير هادا
kharjna nfwjo chwia,,خارجنا نفوجو شويا
dnia tbdlat bzaf,,دنيا تبدلات بزاف
sma mt9la bchta,,سما متقلا بشتا
kaynin njoum had lila,,كاينين نجوم هاد ليلا
lbab mn gbila kaytkhbt,,لباب من ڭبيلا كايتخبت
9ad lina lfrach,,قاد لينا لفراش
mama bghat trtah,,ماما بغات ترتاه
t9adat lina zit,,تقادات لينا زيت
3a2ilti b3do bzaf,,عاإلتي بعدو بزاف
sayf jay khsna nwjdo lih,,سايف جاي خسنا نوجدو ليه
mrat 3mi 3yana,,مرات عمي عيانا
chi nhar jiw zorona,,شي نهار جيو زورونا
ms7ti rissala lisfit lik,,مسحتي ريسّالا ليسفيت ليك
mamlfach ana had l9a3ida,,ماملفاش أنا هاد لقاعيدا
kola blad wl3ada dialha,,كولا بلاد ولعادا ديالها
khasna zit argane,,خاسنا زيت أرڭان
jarti r7lat mn 7dana,,جارتي رحلات من حدانا
9adi 7wayjk mzn,,قادي حوايجك مزن
ach had labs hada,,أش هاد لابس هادا
mab9a mangolik hadchylikayn,,مابقا مانڭوليك هادشيليكاين
ara lia chtaba,,أرا ليا شتابا
lkissan mosskhin,,لكيسّان موسّخين
tl3 lfrach lst7,,تلع لفراش لستح
bnti 3ziza 3lia,,بنتي عزيزا عليا
mdrasa b3ida 3la wldi,,مدراسا بعيدا علا ولدي
l2ostad 3tana tamarin,,لأستاد عتانا تامارين
ghtini blmanta,,غتيني بلمانتا
khti ghadi tslfni,,ختي غادي تسلفني
dir mchro3k othna,,دير مشروعك أُتهنا
machi had hya khdmto,,ماشي هاد هيا خدمتو
ligltiha hya likayna,,ليڭلتيها هيا ليكاينا
mab9itch bghit nb9a hna,,مابقيتش بغيت نبقا هنا
drni rassi chwia,,درني راسّي شويا
mab9itch nchd mn 3ndha,,مابقيتش نشد من عندها
rjlia droni bzaf,,رجليا دروني بزاف
tmchina bzf lyuma,,تمشينا بزف ليوما
lkorssi lbyd 7ssn,,لكورسّي لبيد حسّن
had lma3n zwinin,,هاد لماعن زوينين
chri lia 3jana,,شري ليا عجانا
lkitma lichrit jatni lkbira,,لكيتما ليشريت جاتني لكبيرا
kayn ma7sn mn hada,,كاين ماحسن من هادا
drari wlaw s3ab,,دراري ولاو سعاب
t9a lia dwa barh,,تقا ليا دوا باره
mama tl3 liha daght,,ماما تلع ليها داغت
ghda ndwz 3nd tbib,,غدا ندوز عند تبيب
sbitar 3amr bzf,,سبيتار عامر بزف
tri9 twila manwsloch bkri,,تريق تويلا مانوسلوش بكري
wjdi lia l3cha ana jay,,وجدي ليا لعشا أنا جاي
matnsach tjib khti m3ak,,ماتنساش تجيب ختي معاك
tomobil mab9atch sal7a,,توموبيل مابقاتش سالحا
bdl sa3a b akhra,,بدل ساعا ب أخرا
machi m39ol hadchi lidrti,,ماشي معقول هادشي ليدرتي
3iniha kbarin,,عينيها كبارين
jbd lma mn lbir,,جبد لما من لبير
khok sghir rd lih lbal,,خوك سغير رد ليه لبال
lma7ta b3ida khasn taxi,,لماحتا بعيدا خاسن تاشي
jib lml7a bakia lkbira,,جيب لملحا باكيا لكبيرا
lwlada s3iba katbghi sbr,,لولادا سعيبا كاتبغي سبر
khrj lia lwra9 mn lbir,,خرج ليا لوراق من لبير
9t3at lia dftar diali,,قتعات ليا دفتار ديالي
mss7o lia sbora,,مسّحو ليا سبورا
nsift lmii7fada diali,,نسيفت لميّحفادا ديالي
lbab kaydir sda3,,لباب كايدير سداع
chi 7d jay 3ndna,,شي حد جاي عندنا
chkon sona fdar,,شكون سونا فدار
lgamila mazal skhona,,لڭاميلا مازال سخونا
tybi lina l3cha,,تيبي لينا لعشا
hadchy ja bassl,,هادشي جا باسّل
l7anout sdat bkri lyuma,,لحانوت سدات بكري ليوما
nmchiw njibo khalti 3ndna,,نمشيو نجيبو خالتي عندنا
mafya limchi sbah,,مافيا ليمشي سباه
mni jay had lmochkil,,مني جاي هاد لموشكيل
nass kighwto bra,,ناسّ كيغوتو برا
zman wla s3ib,,زمان ولا سعيب
lbab msdod 3lia,,لباب مسدود عليا
knt baghi nji walakin masalitch.,,كنت باغي نجي والاكين ماساليتش.
smhilia rani zrban kanwa3dk mra kaya nmchiw sahd kijib l3garb,,سمهيليا راني زربان كانواعدك مرا كايا نمشيو ساهد كيجيب لعڭارب
kayn l3jaj,,كاين لعجاج
jana zalzal otkhl3na,,جانا زالزال أُتخلعنا
ana mojda kantsnak,,أنا موجدا كانتسناك
7wayki sgharo 3lya,,حوايكي سغارو عليا
khasna nbdl tari9a dlhdra,,خاسنا نبدل تاريقا دلهدرا
knt likom wahd lkhbar,,كنت ليكوم واهد لخبار
zadni mol chi f lkhlas,,زادني مول شي ف لخلاس
3adi njiw bkri,,عادي نجيو بكري
smhlia rah lw9t masa3datnich,,سمهليا راه لوقت ماساعداتنيش
mni jay had lma,,مني جاي هاد لما
tl3na nbdlo ljw,,تلعنا نبدلو لجو
tayara dazt mn sbah,,تايارا دازت من سباه
chno drti fdok sway3,,شنو درتي فدوك سوايع
mab9atch jawbatni ga3,,مابقاتش جاوباتني ڭاع
ntsna lcar iji,,نتسنا لكار إجي
jibi chkara mn lbit,,جيبي شكارا من لبيت
9ra dak lktab,,قرا داك لكتاب
sndala dialk fin drtiha,,سندالا ديالك فين درتيها
3yina b jri,,عيينا ب جري
chrajm kitkhbto,,شراجم كيتخبتو
jiran jdad jaw lyoma,,جيران جداد جاو ليوما
3ndi 2 wlad o bnt,,عندي 2 ولاد أُ بنت
tzwjt 3am lmassira lkhadra,,تزوجت عام لماسّيرا لخادرا
tzadit f rass l3am,,تزاديت ف راسّ لعام
chno kadir f7yatk,,شنو كادير فحياتك
kanrssm lwjoh,,كانرسّم لوجوه
sa3a dial dar mam7a9ach,,ساعا ديال دار مامحاقاش
stfi 7wayjk,,ستفي حوايجك
matjrich bzaf ghadi ti7,,ماتجريش بزاف غادي تيح
lil twil bzaf,,ليل تويل بزاف
lgamra mdwya lila,,لڭامرا مدويا ليلا
njoum kaynin,,نجوم كاينين
ghda jaya chta,,غدا جايا شتا
drna idrb,,درنا إدرب
ma9rinach ljoghrafia,,ماقريناش لجوغرافيا
sonat lia khti,,سونات ليا ختي
ghssl snank on3s,,غسّل سنانك أُنعس
ghda fi9 bkri,,غدا فيق بكري
tsb7 3la khir,,تسبح علا خير
kayna 7ofra gdam lbab,,كاينا حوفرا ڭدام لباب
talab dialk rfdoh,,تالاب ديالك رفدوه
jib lia dalil,,جيب ليا داليل
salam khti fatima,,سالام ختي فاتيما
ila knto ktar mziana,,إلا كنتو كتار مزيانا
mni jiti ldark mzian,,مني جيتي لدارك مزيان
wach wldat bnt 3mk,,واش ولدات بنت عمك
zga mn t9r9ib,,زڭا من تقرقيب
mazal machd fia n3as,,مازال ماشد فيا نعاس
bghit n9ra mzian,,بغيت نقرا مزيان
khasna nj7 had l3am,,خاسنا نجح هاد لعام
koli lkbda mziana,,كولي لكبدا مزيانا
7ydi lml7a oskar,,حيدي لملحا أُسكار
fin atay lif lbrad,,فين أتاي ليف لبراد
7di sbatk mn fo9 lfrach,,حدي سباتك من فوق لفراش
7tarm khtk kbr mnk,,حتارم ختك كبر منك
matkhssrch lhdra,,ماتخسّرش لهدرا
7choma thdr bjhd flil,,حشوما تهدر بجهد فليل
khask tkon mrbi,,خاسك تكون مربي
raj3 dorossk mzian,,راجع دوروسّك مزيان
fin l9alam dialk,,فين لقالام ديالك
lmanta lichrit fiha l2alwan,,لمانتا ليشريت فيها لألوان
sbghna dar bl7mr,,سبغنا دار بلحمر
khasna njfo droj,,خاسنا نجفو دروج
klit roumane hit ki3jbni,,كليت رومان هيت كيعجبني
tfi do bach ntra7o,,تفي دو باش نتراحو
bnti katfi9 blil,,بنتي كاتفيق بليل
tchawri m3a rajlk howa lwl,,تشاوري معا راجلك هووا لول
nrj3 ldar on3yt lik,,نرجع لدار أُنعيت ليك
jawbi f tilifoun dial dar,,جاوبي ف تيليفون ديال دار
do mjhd f sala,,دو مجهد ف سالا
l7wayj b9aw fl7bl,,لحوايج بقاو فلحبل
mni knt sghir kan kolchi zwin,,مني كنت سغير كان كولشي زوين
tfkrt rassi f l2ibtida2i,,تفكرت راسّي ف لإبتيداإ
knt kan9ra mzian,,كنت كانقرا مزيان
tw7cht ostadti dl3rbya,,توحشت أُستادتي دلعربيا
lktoba diali m7tafd bihom,,لكتوبا ديالي محتافد بيهوم
wach hania 3ndkom,,واش هانيا عندكوم
dnia m9loba fdik jiha,,دنيا مقلوبا فديك جيها
wach kant mrida,,واش كانت مريدا
makin dak rajl lidayz,,ماكين داك راجل ليدايز
3la magalo hbil,,علا ماڭالو هبيل
wlad nas mojodin,,ولاد ناس موجودين
lblad dialna hya hadok,,لبلاد ديالنا هيا هادوك
ana ndkhol ldar onsoni lik,,أنا ندخول لدار أُنسوني ليك
ach nahiya hadi,,أش ناهييا هادي
ach khbarek okib9at mamak?,,أش خبارك أُكيبقات ماماك?
achno dakchi lif iddik,,أشنو داكشي ليف إدّيك
makayna tahaja men dakchi liglti,,ماكاينا تاحاجة من داكشي ليڭلتي
yakma zerban nsb9ak,,ياكما زربان نسبقاك
lala makayn hta mochkil gher golha lih,,لالا ماكاين هتا موشكيل غر ڭولها ليه
ana ghadi ntfkrak ghda,,أنا غادي نتفكراك غدا
chkon hadok ligalssin temak,,شكون هادوك ليڭالسّين تماك
finahowa atay liglt lik 3amri liya,,فيناهووا أتاي ليڭلت ليك عامري لييا
chriti telephone jdid,,شريتي تلپهون جديد
bseha lhamam,,بسها لهامام
inta tamchi ldarkom,,إنتا تامشي لداركوم
chkon liktab hadchi,,شكون ليكتاب هادشي
mal hadchi dayr bhal haka,,مال هادشي داير بهال هاكا
ligalik ladgolih,,ليڭاليك لادڭوليه
dir lkhair onsah,,دير لخاير أُنساه
dirha frjal onsaha odirha fnessa latnssaha,,ديرها فرجال أُنساها أُديرها فنسّا لاتنسّاها
lbakhil bayn men halto,,لباخيل باين من هالتو
kayn chi wahed matsbahach 3lih,,كاين شي واهد ماتسباهاش عليه
khass lwahed ikon chwiya kayfham rasso,,خاسّ لواهد إكون شوييا كايفهام راسّو
malk mzayar 3la rassek,,مالك مزايار علا راسّك
gol wahed kayfkr btari9to lkhassa,,ڭول واهد كايفكر بتاريقتو لخاسّا
hadchi liglt lik machi ma3yor,,هادشي ليڭلت ليك ماشي ماعيور
ewa nta lidlmti rassek,,إوا نتا ليدلمتي راسّك
hada wlahadi lidart haka rah 3ib o3ar,,هادا ولاهادي ليدارت هاكا راه عيب أُعار
chhral 9riti men ktab,,شهرال قريتي من كتاب
chriti dak telephone liglti liya,,شريتي داك تلپهون ليڭلتي لييا
malha katbki?,,مالها كاتبكي?
be9at fiya bzaff,,بقات فييا بزافّ
kate9eta3 fel 9aleb,,كاتقتاع فل قالب
liwldo may7ass bih,,ليولدو مايحاسّ بيه
kol wahed 3aref ach kaydir,,كول واهد عارف أش كايدير
dik choghlek,,ديك شوغلك
tahowa machghol mamsalich,,تاهووا ماشغول مامساليش
mchit dak nhar makan rawahed,,مشيت داك نهار ماكان راواهد
yalah nchof temak,,يالاه نشوف تماك
sm3ti lakhbar lyom,,سمعتي لاخبار ليوم
ch3al dak radio,,شعال داك راديو
mazal majach daw,,مازال ماجاش داو
lyom ma3rftch 3lach tfawh,,ليوم ماعرفتش علاش تفاوه
imkan kayna chi haja,,إمكان كاينا شي حاجة
makayna tahaja,,ماكاينا تاحاجة
gher chtta likhsrato,,غر شتّا ليخسراتو
lala imkn lma lin9ass,,لالا إمكن لما لينقاسّ
kayn mojod gher serbi,,كاين موجود غر سربي
blati hta iji 3ad nbda,,بلاتي هتا إجي عاد نبدا
gher nda bdakchili3ndek,,غر ندا بداكشيليعندك
wakha achno ndir daba,,واخا أشنو ندير دابا
ghadi dir liya wahed lblan,,غادي دير لييا واهد لبلان
walakin iban fih kolchi,,والاكين إبان فيه كولشي
bhalach matalan,,بهالاش ماتالان
ghadi tbyn fih achno lmohim,,غادي تبين فيه أشنو لموهيم
men be3d bnadem ghadi itb3 dak lblan,,من بعد بنادم غادي إتبع داك لبلان
lmohim ghadi dji lkatiba tsb9ak,,لموهيم غادي دجي لكاتيبا تسبقاك
ana lawal 3afak,,أنا لاوال عافاك
aside maykon gher khatrek,,أسيد مايكون غر خاترك
ewa rah 3taltoni,,إوا راه عتالتوني
inta nrja3 daba,,إنتا نرجاع دابا
we9t majiti alalla,,وقت ماجيتي ألالّا
ghadi tel9aw kolchi wajed,,غادي تلقاو كولشي واجد
lmohim ghadi nrj3o men hna lwahed simana,,لموهيم غادي نرجعو من هنا لواهد سيمانا
simana bzaf,,سيمانا بزاف
gher khodo rahtkom,,غر خودو راهتكوم
lala gher mat3tloch,,لالا غر ماتعتلوش
ana be3da hchmt fblasstek,,أنا بعدا هشمت فبلاسّتك
fin t3tlto rah bezzaf hadchi,,فين تعتلتو راه بزّاف هادشي
kna kanchrbo,,كنا كانشربو
ga3 hada chrib lma,,ڭاع هادا شريب لما
yalah serbiwna,,يالاه سربيونا
jbdo kolchi obdaw,,جبدو كولشي أُبداو
lkhdma diayl labareh salinaha,,لخدما ديايل لاباره ساليناها
bdaw wahda khra,,بداو واهدا خرا
achno ndiro ?,,أشنو نديرو ?
diro dakchi likayda,,ديرو داكشي ليكايدا
daba ghadi tftho adawat diyalkom,,دابا غادي تفتهو أداوات دييالكوم
ghadi trssmo liya ay haja jat 3la balkom,,غادي ترسّمو لييا أي حاجة جات علا بالكوم
omen ba3d chno ndiro,,أُمن باعد شنو نديرو
chofo ntoma,,شوفو نتوما
lmohim ghadi nbdaw daba hta l12 ontsaraho,,لموهيم غادي نبداو دابا هتا ل1ء أُنتساراهو
achno rssamto,,أشنو رسّامتو
ana rsmt wahed jarda,,أنا رسمت واهد جاردا
onta chno drti,,أُنتا شنو درتي
ana madrt walo,,أنا مادرت والو
mzyan tbarklah,,مزيان تباركلاه
hadchi likhsna,,هادشي ليخسنا
ana drt wahed l9issa,,أنا درت واهد لقيسّا
onti fin waslti,,أُنتي فين واسلتي
kayban liya ndir haka,,كايبان لييا ندير هاكا
