darija,eng,darija_ar
ghanb9aw saktin haka,,غانبقاو ساكتين هاكا
7assasa bzaf,,حاسّاسا بزاف
kayn maydar had sa3a,,كاين مايدار هاد ساعا
dnya mchamcha,,دنيا مشامشا
lghalb lah,,لغالب الله
idrabhou ri7 dlb7er,,إدرابهو ريح دلبحر
chnou 3ajbek fih,,شنو عاجبك فيه
lyouma taf9ou ymchiw,,ليوما تافقو يمشيو
hsen ntmachaw 3la rjlina,,هسن نتماشاو علا رجلينا
fin mkhabiha,,فين مخابيها
wach dzawji bia,,واش دزاوجي بيا
matlih martou meskin,,ماتليه مارتو مسكين
salat l3otla,,سالات لعوتلا
tekkat 3la ketfou,,تكّات علا كتفو
chedi f iddi,,شدي ف إدّي
kaykun msheghoul daba,,كايكون مسهغول دابا
7chemti bia,,حشمتي بيا
anakhatibek,,أناخاتيبك
makanertahch m3ak,,ماكانرتاهش معاك
tkay 3la khatrek,,تكاي علا خاترك
gatlih kherrejni,,ڭاتليه خرّجني
dar m9nata,,دار مقناتا
syda katcheret 3lia,,سيدا كاتشرت عليا
mes7i sebbatek,,مسحي سبّاتك
che7al katlbsi?,,شحال كاتلبسي?
safi bna9s men hadchi,,سافي بناقس من هادشي
3awdi ach glti,,عاودي أش ڭلتي
kif katsem3i,,كيف كاتسمعي
bl3ani kat3assabni,,بلعاني كاتعاسّابني
matb9aych tkhayli bzaf,,ماتبقايش تخايلي بزاف
3rfti ach ijik mli7,,عرفتي أش إجيك مليح
yalah nraje3ou,,يالاه نراجعو
ghi kandhek m3ak wsafi,,غي كاندهك معاك وسافي
katzreb bach twsl dghya,,كاتزرب باش توسل دغيا
madgoulch lia kat9ala9,,مادڭولش ليا كاتقالاق
jina bjouj,,جينا بجوج
jity bouhdek,,جيتي بوهدك
jina kamlin,,جينا كاملين
gals akantsana,,ڭالس أكانتسانا
tsakhsakht,,تساخساخت
nti li bghity hadchi,,نتي لي بغيتي هادشي
dir lia blasa,,دير ليا بلاسا
njoum mzynin sma,,نجوم مزينين سما
jwayh l3aser,,جوايه لعاسر
wach kat7elmi?,,واش كاتحلمي?
finahouma njoum?,,فيناهوما نجوم?
bghity tmcha?,,بغيتي تمشا?
wach darbak skhana,,واش دارباك سخانا
wa 3y9ti 3lia,,وا عيقتي عليا
b7ala bdity katk3a,,بحالا بديتي كاتكعا
mayshablich nti haka,,مايسهابليش نتي هاكا
sda9ti masahlach asli3fana,,سداقتي ماساهلاش أسليعفانا
wrrini sfay7 rjlik,,ورّيني سفايح رجليك
bhala bagha tbki la?,,بهالا باغا تبكي لا?
hadchi awl mra nsam3ou,,هادشي أول مرا نسامعو
dzawaj jouj 3yalat,,دزاواج جوج عيالات
wach mtal9a,,واش متالقا
che7al walda?,,شحال والدا?
b7ala dsarty chwia,,بحالا دسارتي شويا
b9ity fia,,بقيتي فيا
t3atalty bzaf,,تعاتالتي بزاف
smahli t3atat 3lik,,سماهلي تعاتات عليك
ghakhrej nfawaj,,غاخرج نفاواج
kijawek dfrani?,,كيجاوك دفراني?
tyour fo9 s7aba,,تيور فوق سحابا
hezzi 3inik,,هزّي عينيك
chehal ghzalin,,شهال غزالين
wach makatzgaych,,واش ماكاتزڭايش
l7al mtanten,,لحال متانتن
3lach mkhrjani?,,علاش مخرجاني?
tebt bchemch,,تبت بشمش
kanchem ri7a khayba,,كانشم ريحا خايبا
n9si chwia f taman,,نقسي شويا ف تامان
saybi m3aaya,,سايبي معايا
khasski tchatri,,خاسّكي تشاتري
makat3arfich tkhtari,,ماكاتعارفيش تختاري
had lbisa jatak fenna,,هاد لبيسا جاتاك فنّا
kaykoun mecheghoul,,كايكون مشغول
had nhar 9arart,,هاد نهار قارارت
chehal hada makherjou,,شهال هادا ماخرجو
chret 3liha,,شرت عليها
malk asahbi?,,مالك أساهبي?
khellik romansi chwia,,خلّيك رومانسي شويا
tkhaltou 3lik l3rarem,,تخالتو عليك لعرارم
tkaysi chwia,,تكايسي شويا
malki katkedbi,,مالكي كاتكدبي
ma9na3tynich,,ماقناعتينيش
kifach n9der n9an3ak,,كيفاش نقدر نقانعاك
wach katbghini wla la?,,واش كاتبغيني ولا لا?
ana mdert walou,,أنا مدرت والو
3awedi men lawal,,عاودي من لاوال
wach katbghi chi hed,,واش كاتبغي شي هد
mab9ich kanti9 fik,,مابقيش كانتيق فيك
7taremi rasek chwia,,حتارمي راسك شويا
wach marbawkch walidik?,,واش مارباوكش واليديك?
imta?,,إمتا?
ana kachre9 wnta katghereb,,أنا كاشرق ونتا كاتغرب
chnou had lhadra kadgouli?,,شنو هاد لهادرا كادڭولي?
kat3tarfi?,,كاتعتارفي?
katbghi chi whda?,,كاتبغي شي وهدا?
3lach katebki?,,علاش كاتبكي?
tahaja matestahel,,تاحاجة ماتستاهل
la7tha men ste7,,لاحتها من ستح
tl3i nchri lhwayj,,تلعي نشري لحوايج
wach khassak chi haja?,,واش خاسّاك شي حاجة?
ms7i hadchi mzyan,,مسحي هادشي مزيان
tbedelty bzaf,,تبدلتي بزاف
mab9itych bhal lawal,,مابقيتيش بهال لاوال
bhala 7ssity brasek chwia,,بهالا حسّيتي براسك شويا
nti makatsway walou,,نتي ماكاتسواي والو
hadchi makayhamnich ana,,هادشي ماكايهامنيش أنا
w3lach kat3awedli hadchi?,,وعلاش كاتعاودلي هادشي?
nta madekhelch fhadchi,,نتا مادخلش فهادشي
debri rasek,,دبري راسك
ma3jbathach,,ماعجباتهاش
3endi l7e9 yak?,,عندي لحق ياك?
ma3mrni chttek,,ماعمرني شتّك
makan3arfakch bmara,,ماكانعارفاكش بمارا
ewa hadi tani zwena,,إوا هادي تاني زونا
ewa hadi mata7tlich 3la lbal?,,إوا هادي ماتاحتليش علا لبال?
hadou machi f3	ayl,,هادو ماشي فع أيل
dakhlna 3lik bllah?,,داخلنا عليك بلّاه?
safi mllit men hadchi,,سافي ملّيت من هادشي
mabghitkch tala9ni,,مابغيتكش تالاقني
lhla i7awjak,,لهلا إحاوجاك
ma7ssitch,,ماحسّيتش
mab9itch ghanhder,,مابقيتش غانهدر
thnnity daba?,,تهنّيتي دابا?
aji nsalam 3lik,,أجي نسالام عليك
che7al hada machftek,,شحال هادا ماشفتك
ghbour hadou,,غبور هادو
reddi lia hwayji,,ردّي ليا حوايجي
nsity koulchi?,,نسيتي كولشي?
sber 7ta 3ya wmcha,,سبر حتا عيا ومشا
makan3refch n3oum,,ماكانعرفش نعوم
3lach katghawti,,علاش كاتغاوتي
bdat katghawat 3lia,,بدات كاتغاوات عليا
maykhasmich 3lih,,مايخاسميش عليه
madwich m3aya mkhasmin,,مادويش معايا مخاسمين
wach lkhedma ktira?,,واش لخدما كتيرا?
tl3at lik skhana,,تلعات ليك سخانا
makan7amlakch,,ماكانحاملاكش
t9dri tbadli sa3a b okhra,,تقدري تبادلي ساعا ب أُخرا
lhad daraja 3asabtek,,لهاد داراجا عاسابتك
katjbed sda3 lrasek,,كاتجبد سداع لراسك
kifach 9darty tb9ay sakta,,كيفاش قدارتي تبقاي ساكتا
madiri walou,,ماديري والو
mansla7ch lik,,مانسلاحش ليك
achnou nfhem men hadchi?,,أشنو نفهم من هادشي?
sou9ek hadak,,سوقك هاداك
sme7i lia,,سمحي ليا
nestahel hadchi koulou,,نستاهل هادشي كولو
hadchi liderty makaydarch,,هادشي ليدرتي ماكايدارش
3et9ouh,,عتقوه
kan ghadi yghre9,,كان غادي يغرق
safi mchity fiha,,سافي مشيتي فيها
jatha lghira,,جاتها لغيرا
7yatek f khatar,,حياتك ف خاتار
matgouli liha walo,,ماتڭولي ليها والو
katsana had lforsa,,كاتسانا هاد لفورسا
bghity tkhalini?,,بغيتي تخاليني?
hchouma 3lik hadchi,,هشوما عليك هادشي
mou7al wach katbghini,,موحال واش كاتبغيني
kent kanfy9 fik walo,,كنت كانفيق فيك والو
khaskoun t3almouh,,خاسكون تعالموه
3layach kadwiw,,علاياش كادويو
chekoun hadou?,,شكون هادو?
mnin jitou?,,منين جيتو?
chkoun sbab?,,شكون سباب?
safi tfakart,,سافي تفاكارت
daba nwli mzyan,,دابا نولي مزيان
kan7es brasi mreda,,كانحس براسي مردا
mou7al yb9a 3aych,,موحال يبقا عايش
zehrek 3wej,,زهرك عوج
fin kanou 3inik?,,فين كانو عينيك?
t9adri t3awenini,,تقادري تعاونيني
ta7t chetaa,,تاحت شتا
kant chta gbila,,كانت شتا ڭبيلا
chta had l3am ktira,,شتا هاد لعام كتيرا
wa9ila ghayti7 telj,,واقيلا غايتيح تلج
kifach nch3el l3afya?,,كيفاش نشعل لعافيا?
makan3rafch ntayab,,ماكانعرافش نتاياب
khasnni nt3alam,,خاسنّي نتعالام
hadchi maghayfidni bwalou,,هادشي ماغايفيدني بوالو
ndem li jit,,ندم لي جيت
makanch khasni nmchi,,ماكانش خاسني نمشي
akhir mra ghanerje3,,أخير مرا غانرجع
ja men safar,,جا من سافار
wa9ila ghaydiha,,واقيلا غايديها
kanou m3aha wladha,,كانو معاها ولادها
kifach 9drat tkhlihoum,,كيفاش قدرات تخليهوم
ana man9derch ndir hadchi,,أنا مانقدرش ندير هادشي
wach tmchi m3aya,,واش تمشي معايا
maghadich tbghi,,ماغاديش تبغي
m3ach dkhalty ldar,,معاش دخالتي لدار
m3amen mchity,,معامن مشيتي
dik sa3a 3yti 3liya,,ديك ساعا عيتي علييا
mnin ghanbdaw?,,منين غانبداو?
7rira hadi,,حريرا هادي
m3ach kay7lou,,معاش كايحلو
m3ach kayseddou,,معاش كايسدّو
wach fnadark ghaymchiw?,,واش فنادارك غايمشيو?
ma3endekch lkalma,,ماعندكش لكالما
mnin chritiha?,,منين شريتيها?
chehal bach chritiha?,,شهال باش شريتيها?
mabghach ykhrej,,مابغاش يخرج
klahoum frza9houm,,كلاهوم فرزاقهوم
kanou tay9in fih,,كانو تايقين فيه
ma3rt ach kaysaybou,,ماعرت أش كايسايبو
wach hadchi sahel,,واش هادشي ساهل
mat9adrich diri hadchi,,ماتقادريش ديري هادشي
khasni ch ihaja jdida,,خاسني ش إحاجة جديدا
ana farhana bik,,أنا فارهانا بيك
taysawlou 3la syd,,تايساولو علا سيد
ghantle3 ldar,,غانتلع لدار
bgha yedrebni lberd,,بغا يدربني لبرد
bhal walou,,بهال والو
tfi dak dow,,تفي داك دوو
che3li dow,,شعلي دوو
khassni nd3af,,خاسّني ندعاف
mab9itch 9adra ntmacha,,مابقيتش قادرا نتماشا
makan9derch ntnafas,,ماكانقدرش نتنافاس
wach zad 3lik l7al?,,واش زاد عليك لحال?
kayn sda3 7dak,,كاين سداع حداك
wach klity mzyan,,واش كليتي مزيان
ana yalah kamalt,,أنا يالاه كامالت
bla madji,,بلا مادجي
kaynin dyaf,,كاينين دياف
tsnayni 7ta nsali,,تسنايني حتا نسالي
fin derti lkhit,,فين درتي لخيت
khassn inbi3 mzyan,,خاسّن إنبيع مزيان
kifach nkhyt?,,كيفاش نخيت?
khlaw chi haja 9lila,,خلاو شي حاجة قليلا
9samty m3ahoum?,,قسامتي معاهوم?
khaskoum t9asmou dakchi?,,خاسكوم تقاسمو داكشي?
che7al ja fik?,,شحال جا فيك?
ma3tawk walou?,,ماعتاوك والو?
safi khlih tal ghda,,سافي خليه تال غدا
wach nji 3endek?,,واش نجي عندك?
yalah l9tiha dakhlat,,يالاه لقتيها داخلات
ach fiha ila gltiha lih?,,أش فيها إلا ڭلتيها ليه?
had dar kbira,,هاد دار كبيرا
chehal men bit fiha?,,شهال من بيت فيها?
wach kayn ste7,,واش كاين ستح
moujoudin,,موجودين
9lbi mzyan,,قلبي مزيان
wahdchwia wnoud,,واهدشويا ونود
n9der nmchi ghda,,نقدر نمشي غدا
ghantchawfou lyouma wla la?,,غانتشاوفو ليوما ولا لا?
maghatl9aych b7ali,,ماغاتلقايش بحالي
imta n9der ndou 3endek?,,إمتا نقدر ندو عندك?
3endak tensayni,,عنداك تنسايني
khelili 79i men koulchi,,خليلي حقي من كولشي
klitou bla bia,,كليتو بلا بيا
khoudiha 3la 7sabi,,خوديها علا حسابي
makanbi3ch hadchi,,ماكانبيعش هادشي
khtari m3aya,,ختاري معايا
nlbes 3la daw9ek,,نلبس علا داوقك
daw9ek zwin,,داوقك زوين
matsiftili walou,,ماتسيفتيلي والو
khasni nkhdem,,خاسني نخدم
makayb9alich lmasrouf,,ماكايبقاليش لماسروف
cheher dghya kaysali,,شهر دغيا كايسالي
lwa9t katjarri,,لواقت كاتجارّي
mcha 3lina l7al,,مشا علينا لحال
rah bayn taman bach kaykhadmou,,راه باين تامان باش كايخادمو
chehal katkhalsi fcheher,,شهال كاتخالسي فشهر
bach ghan3ref ana?,,باش غانعرف أنا?
3lach bagah tkhadmi?,,علاش باڭاه تخادمي?
ah fhamtek,,أه فهامتك
katwajdi l3ers?,,كاتواجدي لعرس?
kandhek m3ak,,كاندهك معاك
wayli imta hadchi?,,وايلي إمتا هادشي?
bsaha wra7a ta7mima,,بساها وراحا تاحميما
ghanmchi nkassal 3dimaty,,غانمشي نكاسّال عديماتي
makayn mayt3awed,,ماكاين مايتعاود
saraha wlaftha,,ساراها ولافتها
maadek madiri biha,,مادك ماديري بيها
b3di men hadchi,,بعدي من هادشي
ghayji wahed nhar wghatnedmi,,غايجي واهد نهار وغاتندمي
twahachtaak bzaf,,تواهاشتاك بزاف
dwzna we9t zwin,,دوزنا وقت زوين
khassni n3awedlak chi haja,,خاسّني نعاودلاك شي حاجة
dwina fhadchi,,دوينا فهادشي
akhir mra dgouli haka,,أخير مرا دڭولي هاكا
i7ssas khayb,,إحسّاس خايب
mchina wrja3na dghya,,مشينا ورجاعنا دغيا
lah yj3el lbaraka achrif,,الله يجعل لباراكا أشريف
mazal mal9ach forsa,,مازال مالقاش فورسا
fin n9adrou nsafro,,فين نقادرو نسافرو
ghda ghanmchiw nkhaymou,,غدا غانمشيو نخايمو
7ta yktab,,حتا يكتاب
mazal maktabch,,مازال ماكتابش
ana safi kraht rasi,,أنا سافي كراهت راسي
mabghitch kanbghik,,مابغيتش كانبغيك
akfes nhar f7yati,,أكفس نهار فحياتي
tale3 lia dem,,تالع ليا دم
chnou tbghini njiblik,,شنو تبغيني نجيبليك
darouri ntfakrak,,داروري نتفاكراك
3lach ma3lamtinich,,علاش ماعلامتينيش
bdlat nmrtha,,بدلات نمرتها
redi balk,,ردي بالك
twahacht malin dar,,تواهاشت مالين دار
madenitch tensani,,مادنيتش تنساني
danya 7aletha,,دانيا حالتها
khaski t3awenini,,خاسكي تعاونيني
wach kat3arfihoum?,,واش كاتعارفيهوم?
imta mchaw?,,إمتا مشاو?
khaseki t3almini,,خاسكي تعالميني
3layach kat9eleb?,,علاياش كاتقلب?
kansa3ef m3aha,,كانساعف معاها
ma3endi mandir liha,,ماعندي ماندير ليها
mssab koun l9itha,,مسّاب كون لقيتها
l9awha myta,,لقاوها ميتا
lyouma 3endak lkhetba,,ليوما عنداك لختبا
3endi mi3ad,,عندي ميعاد
3lach majitich?,,علاش ماجيتيش?
b9ina kantsanawk,,بقينا كانتساناوك
hadchi bzaf 3lik,,هادشي بزاف عليك
kant kat3ayerha,,كانت كاتعايرها
chnou tra binathoum?,,شنو ترا بيناتهوم?
safi tfare9na,,سافي تفارقنا
hadchi kay3ayi,,هادشي كايعايي
mat molah,,مات مولاه
lah ynajjini,,الله يناجّيني
maditih makhlitih,,ماديتيه ماخليتيه
3ziz 3lik z7am,,عزيز عليك زحام
maktabchlek,,ماكتابشلك
rani ghir sabra,,راني غير سابرا
sber t9ada,,سبر تقادا
gha 7adyini,,غا حادييني
mab9a binatna walou,,مابقا بيناتنا والو
fin knty?,,فين كنتي?
sma3ty chi hedra,,سماعتي شي هدرا
dghya tbdalty,,دغيا تبدالتي
aji l3andi,,أجي لعاندي
kant dayza men hna,,كانت دايزا من هنا
kant hchmana?,,كانت هشمانا?
malk ghir kador,,مالك غير كادور
jatni doukha,,جاتني دوخا
ana ga3ma msawa9,,أنا ڭاعما مساواق
ndemt 3la dakchi li dert,,ندمت علا داكشي لي درت
matkhalihach tmchi,,ماتخاليهاش تمشي
yarit koun kan hadchi,,ياريت كون كان هادشي
mane3souch bekri,,مانعسوش بكري
ch7al nsift lihoum?,,شحال نسيفت ليهوم?
dmou3i salou,,دموعي سالو
fin knty mkhbya hadchi,,فين كنتي مخبيا هادشي
7archouk 3liha,,حارشوك عليها
zidini chwia,,زيديني شويا
ty9ti lhadra li galou,,تيقتي لهادرا لي ڭالو
ana li ghalt,,أنا لي غالت
chnou tra lik?,,شنو ترا ليك?
ki derty liha?,,كي درتي ليها?
kant tam3a f chi haja,,كانت تامعا ف شي حاجة
marta7itch lik,,مارتاحيتش ليك
makadkhelch lkhater,,ماكادخلش لخاتر
saraha dkhalti l9albi,,ساراها دخالتي لقالبي
ana dima m3ak,,أنا ديما معاك
yalah fi9ou baraka,,يالاه فيقو باراكا
3endou lfleus,,عندو لفلوس
makaykhassarch liha khaterha,,ماكايخاسّارش ليها خاترها
li galtha liha kadirha,,لي ڭالتها ليها كاديرها
3inou fiha,,عينو فيها
bla mat3awli 3lia,,بلا ماتعاولي عليا
makaynach,,ماكايناش
l9it lkheir flbrani,,لقيت لخير فلبراني
hadchi li 3ajebni fik,,هادشي لي عاجبني فيك
hrbat lihoum,,هربات ليهوم
mabghatch tsme7 fiha,,مابغاتش تسمح فيها
