darija,eng,darija_ar
daba nti hya moulat lkelma?,,دابا نتي هيا مولات لكلما?
fin 3emrou dekhel,,فين عمرو دخل
wach ne3sou,,واش نعسو
3endi flousi,,عندي فلوسي
amdra cheditih?,,أمدرا شديتيه?
tal men be3d wn3awed n3ayat lih,,تال من بعد ونعاود نعايات ليه
safi mchina?,,سافي مشينا?
ma3endich permi,,ماعنديش پرمي
khoud simana,,خود سيمانا
mohim khasek dji,,موهيم خاسك دجي
mnin kadjib had lhadra,,منين كادجيب هاد لهادرا
3aytat lik wmagalthach liha,,عايتات ليك وماڭالتهاش ليها
wakha 3liha,,واخا عليها
ghadi y7awel yji,,غادي يحاول يجي
nmchiw naklou chi haja,,نمشيو ناكلو شي حاجة
siri 3endou,,سيري عندو
kifach ghadi netsaraf,,كيفاش غادي نتساراف
ma9ad 7ta tchouf f wjhi,,ماقاد حتا تشوف ف وجهي
chouf fia kandwi m3ak,,شوف فيا كاندوي معاك
mabaghich t9eleb 3la khedma,,ماباغيش تقلب علا خدما
kenti mkhetet lhadchi yak?,,كنتي مختت لهادشي ياك?
koulchi kdoub,,كولشي كدوب
bghity dir lia chouha,,بغيتي دير ليا شوها
had sinin li dwazt m3ak ma9doukch,,هاد سينين لي دوازت معاك ماقدوكش
dorof li khlatni ndir haka,,دوروف لي خلاتني ندير هاكا
tle9 mni,,تلق مني
nodi baraka men lbka,,نودي باراكا من لبكا
safi baraka 3lik,,سافي باراكا عليك
tawa7ed makaysawal fina,,تاواحد ماكايساوال فينا
ghadi nedzawaj,,غادي ندزاواج
ghadi ghir tkerfsou rouskoum,,غادي غير تكرفسو روسكوم
7talin ghanb9a ntsana,,حتالين غانبقا نتسانا
mnin n3yt lik wjed rasek,,منين نعيت ليك وجد راسك
redou balkoum ftri9,,ردو بالكوم فتريق
gha 3erdi 3lia wtchouf,,غا عردي عليا وتشوف
khsni n7der an aba3da,,خسني نحدر أن أباعدا
geddi geddou,,ڭدّي ڭدّو
mamfawtinch bzaf fl3mer,,مامفاوتينش بزاف فلعمر
hya kbira 3liha,,هيا كبيرا عليها
sghir 3lik,,سغير عليك
ha fin wsalti,,ها فين وسالتي
blaty mazal masalitch,,بلاتي مازال ماساليتش
haka katlahini 3la lkhedma,,هاكا كاتلاهيني علا لخدما
darori nghir 3lik,,داروري نغير عليك
men 7e99i ndir haka,,من حقّي ندير هاكا
malk tbadalty?,,مالك تبادالتي?
dak lmawdo3 rah hdarna fih,,داك لماودوع راه هدارنا فيه
ach ghadir nta?,,أش غادير نتا?
maghandir walou had sa3a,,ماغاندير والو هاد ساعا
makaysaliwch hadou,,ماكايساليوش هادو
9elt maydar,,قلت مايدار
fin wsalty fdakchi dyalk,,فين وسالتي فداكشي ديالك
safi wjdat lia lwri9at,,سافي وجدات ليا لوريقات
sa3datak asidi,,ساعداتاك أسيدي
makayn lach tb9a tsana fia,,ماكاين لاش تبقا تسانا فيا
ghir sebri chwia,,غير سبري شويا
ghant3elem tyab,,غانتعلم تياب
ach ghada diri bih,,أش غادا ديري بيه
nti wa9ila 3ad fe9ty,,نتي واقيلا عاد فقتي
makaychit lia walou,,ماكايشيت ليا والو
tamara bla fayda,,تامارا بلا فايدا
daba tfhem raseha,,دابا تفهم راسها
ana ghankamal lik li khasak,,أنا غانكامال ليك لي خاساك
ghadi tredihoum lia yak?,,غادي ترديهوم ليا ياك?
dart wa7ed lfalta kbira,,دارت واحد لفالتا كبيرا
men nhar lawal madkhlatlich lrasi,,من نهار لاوال مادخلاتليش لراسي
bayna 3liha sa7bt hajtha,,باينا عليها ساحبت هاجتها
wzaydoun dak nou3 makan7amlouch,,وزايدون داك نوع ماكانحاملوش
hta ana had lyamat mab9atch 3ajbani,,هتا أنا هاد ليامات مابقاتش عاجباني
daba n3awd lik achnou daret,,دابا نعاود ليك أشنو دارت
men jiha zwina wmen jiha khra mazwinach,,من جيها زوينا ومن جيها خرا مازويناش
chwia wndouz 3endek,,شويا وندوز عندك
kidayra m3a lkhedma had lyamat,,كيدايرا معا لخدما هاد ليامات
koula w7da 7oura fraseha,,كولا وحدا حورا فراسها
ana magoultch l3eks,,أنا ماڭولتش لعكس
ana maghadich nb9a sakna hna,,أنا ماغاديش نبقا ساكنا هنا
bghity tmchi m3aya wla tb9ay hna?,,بغيتي تمشي معايا ولا تبقاي هنا?
koul wahed kay3raf mesla7tou fin,,كول واهد كايعراف مسلاحتو فين
majach had sba?,,ماجاش هاد سبا?
fin mcha tani?,,فين مشا تاني?
mcha yjib sel3a,,مشا يجيب سلعا
mnin nbghik ghadi n3ayat lik,,منين نبغيك غادي نعايات ليك
nti li 3ad dkhalti jdida?,,نتي لي عاد دخالتي جديدا?
ghatkoun m3awna m3a lbnat,,غاتكون معاونا معا لبنات
matkhememich ghanhder m3aha,,ماتخمميش غانهدر معاها
saraaha kent khayfa,,ساراها كنت خايفا
kheft temchi m3aha wtkhalini,,خفت تمشي معاها وتخاليني
la maymkench,,لا مايمكنش
3lach bghitou tmchiw,,علاش بغيتو تمشيو
7ta ana kent ghadya,,حتا أنا كنت غاديا
ma9adach nsket bou7di,,ماقاداش نسكت بوحدي
koulchi mcha,,كولشي مشا
3la 7asab lkhedma,,علا حاساب لخدما
choufih chnou bgha,,شوفيه شنو بغا
debri 3lia 3la khedma,,دبري عليا علا خدما
siri 7ta n3ayto 3likl9at telephone,,سيري حتا نعايتو عليكلقات تلپهون
gha mtakya wsafi,,غا متاكيا وسافي
malk galsa f dlam,,مالك ڭالسا ف دلام
amdra l9ity chi khedma,,أمدرا لقيتي شي خدما
jatni wahed lfikra,,جاتني واهد لفيكرا
gelt chi haja kada7ek,,ڭلت شي حاجة كاداحك
hadi mafikra ma walou,,هادي مافيكرا ما والو
hadi hya khdamty,,هادي هيا خدامتي
safi salina,,سافي سالينا
hadchi li ghadi ne7taj,,هادشي لي غادي نحتاج
chkoun ghaywasalhoum lik ltma,,شكون غايواسالهوم ليك لتما
dkhli m3aya fhad llbi3a wchrya,,دخلي معايا فهاد اللبيعا وشريا
hadi mkhayra ga3,,هادي مخايرا ڭاع
ila sality vipi 3lia,,إلا ساليتي ڤيپي عليا
hadchi khassou bzaf dyal lkhedma,,هادشي خاسّو بزاف ديال لخدما
makaynach chi haja bla tsbi9,,ماكايناش شي حاجة بلا تسبيق
n9es chwia,,نقس شويا
ana rah bghit ghir nt3awen m3akum,,أنا راه بغيت غير نتعاون معاكوم
7na li bghina nbi3ou,,حنا لي بغينا نبيعو
mathadrich m3a drari,,ماتهادريش معا دراري
3merna nt3ayrou aslan,,عمرنا نتعايرو أسلان
dwi chwia b7tiram,,دوي شويا بحتيرام
ila chi haja 9al9atek gouliha lia,,إلا شي حاجة قالقاتك ڭوليها ليا
bghit nkounou fchkel,,بغيت نكونو فشكل
malou achnou gal?,,مالو أشنو ڭال?
hana nsali wndjem3ou,,هانا نسالي وندجمعو
3la ghantla9aw aslan,,علا غانتلاقاو أسلان
7na mjmou3in aslan,,حنا مجموعين أسلان
malk dima katch3el,,مالك ديما كاتشعل
bda ch3er kayti7 lia,,بدا شعر كايتيح ليا
bdat katir jelda,,بدات كاتير جلدا
lwazn dyali n9es,,لوازن ديالي نقس
makan9derch nakl,,ماكانقدرش ناكل
nti ba9a msalka,,نتي باقا مسالكا
khaski tne9si chwia,,خاسكي تنقسي شويا
ghada wkatghladi choughlek hadak,,غادا وكاتغلادي شوغلك هاداك
ra7a nfsiya,,راحا نفسييا
ana makan2adi 7ed,,أنا ماكانأدي حد
maghanhez tahaja,,ماغانهز تاحاجة
rana 3awet li ach kayn,,رانا عاوت لي أش كاين
kent ghada l3ers,,كنت غادا لعرس
fin bagha twasli bhadchi,,فين باغا تواسلي بهادشي
dayrin camera fdar,,دايرين كامرا فدار
hadchi ghir mo2akharan,,هادشي غير موأخاران
msa7ba m3ahoum,,مساحبا معاهوم
matb9aych douzi men tma,,ماتبقايش دوزي من تما
dar mday9a,,دار مدايقا
fa9et flfjer,,فاقت فلفجر
mghayt7ayadch daghya,,مغايتحايادش داغيا
klat wcheb3at,,كلات وشبعات
li dertiha ana m3ak fiha,,لي درتيها أنا معاك فيها
khasni nbadalkoum,,خاسني نبادالكوم
ntouma mab9itouch salhin,,نتوما مابقيتوش سالهين
khasnni chi haja jdida,,خاسنّي شي حاجة جديدا
mab9a fikoum maykhdem,,مابقا فيكوم مايخدم
malki mnafekha,,مالكي منافخا
yalah siftohoum lia,,يالاه سيفتوهوم ليا
ach bghiti lflous,,أش بغيتي لفلوس
safi sir b7alek,,سافي سير بحالك
man9derch nkamal m3ahoum,,مانقدرش نكامال معاهوم
hadchi kaybghi l2istimraria,,هادشي كايبغي لإستيمراريا
khrajti 9bel lwa9t,,خراجتي قبل لواقت
ana hadchi kay3asabni,,أنا هادشي كايعاسابني
makatl9ay mat3awdi,,ماكاتلقاي ماتعاودي
hadchi wla fih sda3,,هادشي ولا فيه سداع
mab9ach msalakni ana hadchi,,مابقاش مسالاكني أنا هادشي
mataybghiwch dakchi,,ماتايبغيوش داكشي
safi 7essi blkhen9a,,سافي حسّي بلخنقا
maseftatch lia nemra,,ماسفتاتش ليا نمرا
safi rah bedlat nmrtha,,سافي راه بدلات نمرتها
ma3endek walou,,ماعندك والو
mteb3a m3a wahed tbib,,متبعا معا واهد تبيب
kayn 3endha mouchkil,,كاين عندها موشكيل
maghadich t9der dji,,ماغاديش تقدر دجي
kaydkhel le3jaj,,كايدخل لعجاج
ljew tkharba9,,لجو تخارباق
blaty nefhem be3da,,بلاتي نفهم بعدا
mazal maaraftch,,مازال مارافتش
chenou bagha t9asdi bhad lhadra,,شنو باغا تقاسدي بهاد لهادرا
khasski dekhli m3ana,,خاسّكي دخلي معانا
karya nit hna,,كاريا نيت هنا
hadi bladna,,هادي بلادنا
nari che7al msalyin,,ناري شحال مساليين
mab9itch kantla9a m3aha,,مابقيتش كانتلاقا معاها
khtari rasek,,ختاري راسك
fin kayn lmouchkil,,فين كاين لموشكيل
safi rah 9eblat,,سافي راه قبلات
ana 3endi chorot,,أنا عندي شوروت
khasni ne3ref fin kan7et rejli,,خاسني نعرف فين كانحت رجلي
ba9i khassek bzaf,,باقي خاسّك بزاف
koula lala moulaty,,كولا لالا مولاتي
ghadi tekber wtensa,,غادي تكبر وتنسا
makhasehach tchoufeha,,ماخاسهاش تشوفها
achnahya?,,أشناهيا?
wach kataklou haka?,,واش كاتاكلو هاكا?
hadi aslan machi makla,,هادي أسلان ماشي ماكلا
man9derch nakl hadchi,,مانقدرش ناكل هادشي
bayna lmakla n9iya 3endhoum,,باينا لماكلا نقييا عندهوم
wach ndekhlou lhad lme7laba,,واش ندخلو لهاد لمحلابا
bantlia lmakla mouskha 3endhoum,,بانتليا لماكلا موسخا عندهوم
makhasekch t7ekmi 3lihoum,,ماخاسكش تحكمي عليهوم
dou9i wredi 3lia,,دوقي وردي عليا
wach 3ejbatak makelti wla?,,واش عجباتاك ماكلتي ولا?
makayhamnich,,ماكايهامنيش
lmouhim ndjem3ou ana wyak,,لموهيم ندجمعو أنا وياك
hadchi 3lach 9derna,,هادشي علاش قدرنا
kna dima 7na lwlin,,كنا ديما حنا لولين
3lach mant7douch,,علاش مانتحدوش
ma3endich sla7,,ماعنديش سلاح
mab9ach dyalna hadchi,,مابقاش ديالنا هادشي
dirou mabghitou fina,,ديرو مابغيتو فينا
kifach ymken ndjem3ou,,كيفاش يمكن ندجمعو
wlaw msaytrin 3la koulchi,,ولاو مسايترين علا كولشي
3lach kat3jbek?,,علاش كاتعجبك?
achnou tbghi dgoulih?,,أشنو تبغي دڭوليه?
mabghach ytle9 mennou,,مابغاش يتلق منّو
3tah hwayjou,,عتاه حوايجو
matenslaich 7ta lokhrin,,ماتنسلايش حتا لوخرين
koulchi kayde3emhoum,,كولشي كايدعمهوم
hada mouchkil dyalna kamlin,,هادا موشكيل ديالنا كاملين
ghantla3 lik frasek,,غانتلاع ليك فراسك
maghadich tb9ay tchoufini,,ماغاديش تبقاي تشوفيني
tal l3am jay 3ad ghanerje3,,تال لعام جاي عاد غانرجع
khdamin b sa3a l9dima,,خدامين ب ساعا لقديما
rah kayna sa3a we7da,,راه كاينا ساعا وحدا
ach awa kadgoul,,أش أوا كادڭول
hadchi makayt9ablouch l39el,,هادشي ماكايتقابلوش لعقل
kankhedmou nhar kamlou,,كانخدمو نهار كاملو
makaynach 3endna ra7a,,ماكايناش عندنا راحا
bdity kat7lem bia,,بديتي كاتحلم بيا
kifach jatek had lfikra?,,كيفاش جاتك هاد لفيكرا?
chnou kat9esdi bdouk les code,,شنو كاتقسدي بدوك لس كود
zidi cher7i lia,,زيدي شرحي ليا
mazal mafhamt walou,,مازال مافهامت والو
sir tkhdem 3la wladek,,سير تخدم علا ولادك
ewa b9a mgabelni ana,,إوا بقا مڭابلني أنا
wach l9iti chi mouchkil,,واش لقيتي شي موشكيل
7esbi rasek kemelti,,حسبي راسك كملتي
safi rah mab9a lik walou,,سافي راه مابقا ليك والو
dghya ghadi tsali,,دغيا غادي تسالي
yalah ghir ze3mi,,يالاه غير زعمي
rah maghadich tnedmi,,راه ماغاديش تندمي
koun derti briyi,,كون درتي برييي
nti makatsam3ich lhadra,,نتي ماكاتسامعيش لهادرا
makatbghich lkhir lrasek,,ماكاتبغيش لخير لراسك
ana kayn mojoud,,أنا كاين موجود
ila l9it kifach diri,,إلا لقيت كيفاش ديري
maghane9derch nsber tal ghda,,ماغانقدرش نسبر تال غدا
khasni lmasrouf,,خاسني لماسروف
had lmara nti li ghatkhalsi,,هاد لمارا نتي لي غاتخالسي
lyouma lghda 3la 7sabek,,ليوما لغدا علا حسابك
bghit douk lflous li seleft lik,,بغيت دوك لفلوس لي سلفت ليك
hadchi machi dyali,,هادشي ماشي ديالي
man9derch nseleflek,,مانقدرش نسلفلك
che7al men wa7ed t9oleb,,شحال من واحد تقولب
wach mazal kati9i?,,واش مازال كاتيقي?
ba9i ghadjibiha frasek,,باقي غادجيبيها فراسك
mafhamtch kifach katfakri,,مافهامتش كيفاش كاتفاكري
wach 3endek chi 39el wla matksabihch,,واش عندك شي عقل ولا ماتكسابيهش
tla3ti lihoum frashoum,,تلاعتي ليهوم فراسهوم
wlfou kaychoufouk dima,,ولفو كايشوفوك ديما
fin wsalti al7adga,,فين وسالتي ألحادڭا
3endakoum tghadrou bia,,عنداكوم تغادرو بيا
rani dert fikoum ti9a,,راني درت فيكوم تيقا
ila 3yitou rta7ou,,إلا عييتو رتاحو
men ba3d wkemlou,,من باعد وكملو
aslan 7na mazerbaninch,,أسلان حنا مازربانينش
bchwia 3likoum tatsaliw,,بشويا عليكوم تاتساليو
ghan3awdou nkherjou,,غانعاودو نخرجو
zwin had lmodel,,زوين هاد لمودل
