darija,eng,darija_ar
ila sma3 lkhbar maghadich i9dar isbar,"If he hears the news, he won't be able to bear it.",إلا سماع لخبار ماغاديش إقدار إسبار
sift sahbo i9alab lih 3la lkhatam,He sent his friend to look for a ring.,سيفت ساهبو إقالاب ليه علا لخاتام
houwa baghi itzawaj biha,He wants to marry her.,هووا باغي إتزاواج بيها
bat lbnt maghadich i9bal bih,The girl's father won't accept him.,بات لبنت ماغاديش إقبال بيه
houwa fa9ir hiya ghaniya,"He is poor, she is rich.",هووا فاقير هييا غانييا
maghadich irda khedam 3andou itzawaj b bntou,He won't stomach his employee marrying his daughter.,ماغاديش إردا خدام عاندو إتزاواج ب بنتو
houwa 3rf bli mo matat ma9darch ithamal,He knows his mother can't handle it.,هووا عرف بلي مو ماتات ماقدارش إتهامال
ghanmchi ndowach 3and jirana,I will go shower at the neighbors house.,غانمشي ندوواش عاند جيرانا
t9ata3 lma 3la dowar kamal,The water was cut off from the whole village.,تقاتاع لما علا دووار كامال
hchamt nmchi ndowach 3andhoum,I'm qshqmed to go shower at theier house.,هشامت نمشي ندوواش عاندهوم
tdwach zwin ikoun fsbah,Showering is so good at the morning.,تدواش زوين إكون فسباه
tdwach bzzef kaydir tasa9ot cha3r,Excessive showering causes hair to fall out.,تدواش بزّف كايدير تاساقوت شاعر
dart za3tar lcha3ri bach maytih,I put thyme in my hair to prevent it from falling.,دارت زاعتار لشاعري باش مايتيه
3lach kadiri l3choub lrasak,Why are you putting herbs on your head?,علاش كاديري لعشوب لراساك
3mtha khdat lbnt mn lirbawha,her aunt took the girl from those who raised her.,عمتها خدات لبنت من ليرباوها
kanou mhliyin fiha bhal 3ailtha,They cared for her as if they were family.,كانو مهلييين فيها بهال عايلتها
makhasha hta haja m3ahoum,She didn't need for anything with them.,ماخاسها هتا حاجة معاهوم
tzwji u yrj3 lmamak flos li khsrti,Marry and payback your mom.,تزوجي و يرجع لماماك فلوس لي خسرتي
lwld rabih bhal wldk,raise that boy like your child.,لولد رابيه بهال ولدك
t3amli mzyan ra 3ndk ajer,Behave well you will have a reward .,تعاملي مزيان را عندك أجر
siri nti ghadori fiha,you should go you will intimidate him.,سيري نتي غادوري فيها
9bl matfkri tkhtari bin zwaj o bin lflous,Before you choose between money and marriage.,قبل ماتفكري تختاري بين زواج أُ بين لفلوس
chufi had rajl ta3amol dylo kidayr,Look at the behaviour of this man.,شوفي هاد راجل تاعامول ديلو كيداير
houwa makaykhasarch liha,He doesn't upset her.,هووا ماكايخاسارش ليها
reh zwaj hada machi l3b drari,"this is marriage, not kids play.",ره زواج هادا ماشي لعب دراري
ana jatni wahd lforsa nmchi 3la bra,i got a chance to go abroad.,أنا جاتني واهد لفورسا نمشي علا برا
ana 3andi iltizamat fhad lblad,I have obligations in this land.,أنا عاندي إلتيزامات فهاد لبلاد
khdit cridiyat mn lbanca,I took so many loans from the bank.,خديت كريدييات من لبانكا
bghit ndir ma2wa ldrari limtchardin,I want to make a shelter for homeless children.,بغيت ندير ماءوا لدراري ليمتشاردين
hatit fiha tqriban kol flosi,Approximately I all my funds in it.,هاتيت فيها تقريبان كول فلوسي
ja wahd siyed baghi khtebni,A mister came to engage me.,جا واهد سييد باغي ختبني
knt kn3arfo ch7al hada howa 3aych fbra,"I knew him, he's been living abroad since a longtime ago.",كنت كنعارفو شحال هادا هووا عايش فبرا
gali bli y3tini ga3 flous li khsert,he told me that he will give me all the money I lost,ڭالي بلي يعتيني ڭاع فلوس لي خسرت
baghi tzwj biya dwa m3a mama,"Want to marry me? then talk to my mom.",باغي تزوج بييا دوا معا ماما
howa ando wliyed mn marto lowla,"He has a child from his first wife.",هووا أندو ولييد من مارتو لوولا
dek deri ana nrbih,"That boy, I will raise him.",دك دري أنا نربيه
mchat khlat lih deri fdar,"She left, leaving him a boy at home.",مشات خلات ليه دري فدار
howa galia kayb9a flblad,He told me he would stay in the country.,هووا ڭاليا كايبقا فلبلاد
gali nmchi ndf3 lik wraq bch khrjo lik,He said I'll go submit the papers for you so they release them to you.,ڭالي نمشي ندفع ليك وراق بش خرجو ليك
howa ghayhmaq elia,He's gonna go crazy on me.,هووا غايهماق إليا
galia flous ghanrdhom lik,"He told me, 'I will return the money to you.'",ڭاليا فلوس غانردهوم ليك
nhar khotba njib liha chic,"On the engagement day, I'll bring her the check.",نهار خوتبا نجيب ليها شيك
kitlob fia ana ma3rft achghanndir,She's making demands of me; I don't know what to do.,كيتلوب فيا أنا ماعرفت أشغانّدير
ana 7ayra fhad lmawdo3,I'm confused about this subject.,أنا حايرا فهاد لماودوع
wech nkhtar nmchi lbra wla nkhtar siyed,Should I choose to go abroad or choose the mister?,وش نختار نمشي لبرا ولا نختار سييد
ahsan tajriba dwazt hya dyal l ista,The best experience I had was at the ISTA.,أهسان تاجريبا دوازت هيا ديال ل إستا
hya li t3lamt fiha o fhamt,It's where I learned and understood.,هيا لي تعلامت فيها أُ فهامت
nta o jahdk o kat9atl hit mkhlas,your potential is the limit and you fight because you get paid.,نتا أُ جاهدك أُ كاتقاتل هيت مخلاس
ila maknti sbar matkmalch,"If you're not patient, you won't finish.",إلا ماكنتي سبار ماتكمالش
khti rah hna knt3dbo,"My sister, we're suffering here.",ختي راه هنا كنتعدبو
kn9raw kol nhar lyouma sebt o 9arin,"We study every day, today is Saturday and we have a school.",كنقراو كول نهار ليوما سبت أُ قارين
kayjib lik khedma b khlas na9es,he brings you a job with low pay.,كايجيب ليك خدما ب خلاس ناقس
ma9arish fiha hua li kay7gerha,He's not studying it; he's the one complicating it.,ماقاريسه فيها هوا لي كايحڭرها
mchat l3aama ll9br bach t3awd liha,She went last year to the grave to retell it to her.,مشات لعاما اللقبر باش تعاود ليها
hsat bli houma likanou khtfou lbnt,They felt that she kidnapped the kid.,هسات بلي هوما ليكانو ختفو لبنت
rah khsk tjibi no9ta mzyana flbak,You should get a good mark at the baccalaureate.,راه خسك تجيبي نوقتا مزيانا فلباك
nas jabo no9ta flbak omkyt9bloch fiha,"People got good marks at the baccalaureate, but they weren't accepted. ",ناس جابو نوقتا فلباك أُمكيتقبلوش فيها
maymknch t9arni liya joj hwayj,you can't compare two things.,مايمكنش تقارني لييا جوج حوايج
wlina b7al l mouss madin,"We became like knives, too sharp. ",ولينا بحال ل موسّ مادين
ila braha yji andha l mdintha,"If he wants her, he should go to her city. ",إلا براها يجي أندها ل مدينتها
hia madeplaca 3la wad hed,She wants to travel for the sake of any person.,هيا مادپلاكا علا واد هد
howa ja okharjat 3ando,"He came and ,she met him outside.",هووا جا أُخارجات عاندو
tzewji li kaybghik bssah,Marry the one who really loves you,تزوجي لي كايبغيك بسّاه
diima kaydir lik hssab okaykhaf t9el9i,He always seeks you into account and he's afraid of making you upset.,ديّما كايدير ليك هسّاب أُكايخاف تقلقي
khayaf chi haja derenjik,He's afraid something will discomfort you.,خاياف شي حاجة درنجيك
tzwji zwaj zwin gher t3rfi m3amen,Marry marriage is good. You should just know who you're marrying.,تزوجي زواج زوين غر تعرفي معامن
dima tkon 3ndk chakhsiya 9wiya,Always have a strong character.,ديما تكون عندك شاخسييا قوييا
momkin che hed iyakhod mnha haja,It's possible that someone takes something from her,مومكين ش هد إياخود منها حاجة
la matrj3ch lik flosk,"No, she wouldn't return your money.",لا ماترجعش ليك فلوسك
khashoum i3arfou fin mchat,They should know where she went,خاسهوم إعارفو فين مشات
houma khashoum ichofo lcamirat,You should look at the cameras.,هوما خاسهوم إشوفو لكاميرات
ghayshofo fin dazet bash yraj3o kolchi,"They will look where she went, so they can revise everything",غايسهوفو فين دازت باسه يراجعو كولشي
houma chfrou lbanca bla may3raf hta hed,They robbed the bank without rising any attention.,هوما شفرو لبانكا بلا مايعراف هتا هد
dkhlou ouhouma dayrin mask,They went and put it on masks.,دخلو وهوما دايرين ماسك
lahou mousayil domo3 flbanca,They threw tear gas in the bank.,لاهو موساييل دوموع فلبانكا
mnin 3refti rah telfat lik,when you know you lost it.,منين عرفتي راه تلفات ليك
matla9aw hta sabab likhlihoum isr9o,You wouldn't find a single reason that would let them steal,ماتلاقاو هتا ساباب ليخليهوم إسرقو
houma walidihoum labas 3lihoum,They have rich parents.,هوما واليديهوم لاباس عليهوم
mwafrin lwlashoum kolchi,They provided for their kids everything.,موافرين لولاسهوم كولشي
dar 3amra khedama,A house is full of work,دار عامرا خداما
achnou likhlihom ichfrou bla khawf,What would let them steal without fear,أشنو ليخليهوم إشفرو بلا خاوف
houma rah 3isaba,They are a gang.,هوما راه عيسابا
sahbhoum khatir fti9niyat,Their friends is really skilled at the techniques.,ساهبهوم خاتير فتيقنييات
mabghach islm mo lbolic,He doesn't want to turn his mom in to the police.,مابغاش إسلم مو لبوليك
ma9drch ifrt fiha,He couldn't let her go,ماقدرش إفرت فيها
rahom khtbohom mohandisin,They were engaged by engineers.,راهوم ختبوهوم موهانديسين
ma galso m3ahom hta chhar harbo,They couldn't even last a month.,ما ڭالسو معاهوم هتا شهار هاربو
b9at f l3achra ousbar,Camaraderie and patience are what counts.,بقات ف لعاشرا وسبار
wach ntoma mzawjin ?,Are you married?,واش نتوما مزاوجين ?
diro 3aila tkon mhtarma,Make a respectable family.,ديرو عايلا تكون مهتارما
ghaat9raw fdar mn ghda,Starting tomorrow you will study from home.,غاتقراو فدار من غدا
ila makanch ma9arich machi mouchkil,If he wasn't not studying. Then it's not a problem.,إلا ماكانش ماقاريش ماشي موشكيل
houwa wa3i oukay3raf ihdar,He has a strong consciousness and has his way with words.,هووا واعي وكايعراف إهدار
bzaf dnas kaukono 9aryin bdon wa3y,"A lot of people are literate, but they don't have a firm consciousness.",بزاف دناس كوكونو قاريين بدون واعي
kanti katchofi fih chofa na9sa,You were looking at him in a disrespectful way.,كانتي كاتشوفي فيه شوفا ناقسا
ghi ba3di mno mayslahch lik,"Just stay away from him ,he's not good for you.",غي باعدي منو مايسلاهش ليك
ila ditih khaski tkoni m9tan3aa bih,If you take him you should be convinced by him,إلا ديتيه خاسكي تكوني مقتانعا بيه
talbi ghi wald nas ikon mhtaram,Let's ask if the guy is respectable.,تالبي غي والد ناس إكون مهتارام
9ari wla ma9arich machi mohim,Literate or not is irrelevant.,قاري ولا ماقاريش ماشي موهيم
l7ayat makatw9af 3la hed,Life doesn't stop at one person.,لحايات ماكاتوقاف علا هد
jem3i rassek o diri mosta9balek bra,Get your life together and secure your future abroad.,جمعي راسّك أُ ديري موستاقبالك برا
bghina ndirou chi kharja lbra,We want to go outside.,بغينا نديرو شي خارجا لبرا
sokti mn sda3 rah 9hrtina,Stop making noise. You are annoying us,سوكتي من سداع راه قهرتينا
hna ra drna kolchi mn 3andena,Everything was done on our side.,هنا را درنا كولشي من عاندنا
kanjibo liha mn 3andena fdar,We bring to her from our house.,كانجيبو ليها من عاندنا فدار
ana wsahbti katfawj m3aya fl9a3a,My friend and I are in the neighboring halls,أنا وساهبتي كاتفاوج معايا فلقاعا
kantfakerha kanbghi ndfel 3la rasi,"When I remember her, I start spitting on myself.",كانتفاكرها كانبغي ندفل علا راسي
l9issm li mchit lih kansabgho ongalss,"In any classroom I enter, I paint it and then  sit.",لقيسّم لي مشيت ليه كانسابغو أُنڭالسّ
mashi hi sekhfa li katchedni,faintness is not the only thing overtaking me.,ماسهي هي سخفا لي كاتشدني
chkon likan mcha lmsid mli kan sghir,Who went to the msid when he was little?,شكون ليكان مشا لمسيد ملي كان سغير
wld had siyida dak ksida chhal mn mra,The son of this was part of so many road accidents,ولد هاد سيييدا داك كسيدا شهال من مرا
galou bli kan drab chi mcha,They said he did beat a cat.,ڭالو بلي كان دراب شي مشا
mo t3dbat m3ah bzaf mli kan sghir,His mother suffered a lot raising him when he was a little kid.,مو تعدبات معاه بزاف ملي كان سغير
mab9ach hdchi khedam,This is not working anymore,مابقاش هدشي خدام
dekhali lmaw9i3 li9ltlik 3lih,Go to the website I told you about.,دخالي لماوقيع ليقلتليك عليه
ila kano mhtamin rah ayjwbok,"If they are interested, they will answer you.",إلا كانو مهتامين راه أيجوبوك
rajli khdmto hadik sowlto lbarh,"That's my husband's work. I asked him yesterday ",راجلي خدمتو هاديك سوولتو لباره
gallik rah momkin ythl w yb9a fih kolchi,He said that it's possible that it would open and everything will stay inside.,ڭالّيك راه مومكين يتهل و يبقا فيه كولشي
imta aydowzo o wach ba9i tssjal?,Pass the exam. Are sign-ups still open.,إمتا أيدووزو أُ واش باقي تسّجال?
ana tsjlt l3am lifat majawbni hed,"I signed up last year, nobody answered me ",أنا تسجلت لعام ليفات ماجاوبني هد
tamrid outa3lim makhdaminch fihom,Nursing and education. We wouldn't work at any of those,تامريد وتاعليم ماخدامينش فيهوم
kayn bhalha 3ande mama,My mom has one like it.,كاين بهالها عاند ماما
knt likantayab fiha l msaman,The one I used to cookmsaman in,كنت ليكانتاياب فيها ل مسامان
jablia lah bhal la krmato maerftch mejbnich tyab do f msaman,"As if it's a revelation of God. It made it stiff,I don't know , I don't like cooking msaman with electric appliances.",جابليا الله بهال لا كرماتو مارفتش مجبنيش تياب دو ف مسامان
kaynin bzaf dl fananin fihom soumna,A lot of artists have from obesity.,كاينين بزاف دل فانانين فيهوم سومنا
kaydirou vidiohat ohoma kayaklou,They make videos while they eat.,كايديرو ڤيديوهات أُهوما كاياكلو
nsaw bli maymknch trdi nas,They forgot he can't return people.,نساو بلي مايمكنش تردي ناس
makhasnach nhtmou bray2 nas,We shouldn't care about the opinion of other people.,ماخاسناش نهتمو برايء ناس
ghadi ikhtbha mn khouha lirbaha,It's normal that he would engage her going through her brother who raised her.,غادي إختبها من خوها ليرباها
dart 3amaliya lrjliha,She did an operation on her legs,دارت عامالييا لرجليها
kolchi mcha lsbitar,Everybody went to the hospital,كولشي مشا لسبيتار
lmoutaham khatir,The suspect is dangerous.,لموتاهام خاتير
kolchi kay3rfou mn chhal hadi,Everybody knew him from a long time ago.,كولشي كايعرفو من شهال هادي
houwa moujrim ma3rof,He's a known criminal.,هووا موجريم ماعروف
mabinathoum hta haja,There is nothing between them,مابيناتهوم هتا حاجة
kol nhar kaydrab zalzal fhad lblasa,Every day there is an earthquake at this place,كول نهار كايدراب زالزال فهاد لبلاسا
imta ghatkharji lbra,When will you go abroad?,إمتا غاتخارجي لبرا
ana ghada msafra,I am traveling tomorrow.,أنا غادا مسافرا
had lblad ma3arfa fih hta wahad,I don't know anyone in this country.,هاد لبلاد ماعارفا فيه هتا واهاد
ana ghanbda mn zero fhad lblad,I will start from nothing in this country.,أنا غانبدا من زرو فهاد لبلاد
ana ghankhdem oughandir mosta9bali,"I will work and, I will make my future.",أنا غانخدم وغاندير موستاقبالي
libgha chihaja kaywsal liha,"he who wants something, Will achieve it",ليبغا شيحاجة كايوسال ليها
ba3d lmarat kanstaslmou,"Sometimes we give up. ",باعد لمارات كانستاسلمو
kayw93o masa3ib fhyatna,"difficulties happen in our lives. ",كايوقعو ماساعيب فهياتنا
ma3amarna makhasna nstaslmou l ayi mochkil,"We shouldn't give up no matter the problem. ",ماعامارنا ماخاسنا نستاسلمو ل أيي موشكيل
khasna nkmlou fhyatna kifma bghat tkoun,"We should continue in our lives, no matter how it is. ",خاسنا نكملو فهياتنا كيفما بغات تكون
kolchi khayaf mn had lmoujrim,"Everyone is scared of this criminal. ",كولشي خاياف من هاد لموجريم
ajit bach nhdar me3ak 3la lmchro3 dyalna,"I came talk to you about our project",أجيت باش نهدار معاك علا لمشروع ديالنا
kadhak li fojhi okathdar mora dahri,"You laugh in my face and you talk about me behind my back ",كادهاك لي فوجهي أُكاتهدار مورا داهري
bach 3erftiha,How did you know it,باش عرفتيها
kolchi kaywssalni tal 3ndi,"Everything reaches me ",كولشي كايوسّالني تال عندي
o achno adir ?,"What will you do ?",أُ أشنو أدير ?
atb9a ghi tefraj fiya ?,"Are you going to just keep looking at me? ",أتبقا غي تفراج فييا ?
waaa te7arak dir chi haja,"Come on, move, do something. ",واا تحاراك دير شي حاجة
ach andir fhad l7rira ?,"What am I going to do in this Mess ?",أش أندير فهاد لحريرا ?
kol wahd idir li mslko,"Everyone should do what they think is beneficial to them. ",كول واهد إدير لي مسلكو
machi me3e9ol,"Not logical. ",ماشي معقول
wach hadi dark ?,"Is this your house ?",واش هادي دارك ?
ah dari 3ad chritha min 3emi,"This is my house, I bought it from my uncle ",أه داري عاد شريتها مين عمي
zwina wakha sghira 3ejbatni,"It's beautiful, I like it even though it's small. ",زوينا واخا سغيرا عجباتني
mal9iti hta chi mochkil flora9,"You didn't find any problem in papers. ",مالقيتي هتا شي موشكيل فلوراق
la kochi daz howa hadak,"No everything went smoothly ",لا كوشي داز هووا هاداك
iwa mzyan be3da mat3dbtichi,"Then good you didn't suffer",إوا مزيان بعدا ماتعدبتيشي
bghit nakhd 7a9i min lwart,"I want to take my part of the heritage. ",بغيت ناخد حاقي مين لوارت
ghadi chakhdo ghi sbar chwiya,"you will take it, just be a little patient ",غادي شاخدو غي سبار شوييا
3bar 3lik hadak howa li jablik tmam,"Serves you right, He is the one who gave you what you deserve ",عبار عليك هاداك هووا لي جابليك تمام
ti9a fnfas bla 7odod,"Unlimited self confidence ",تيقا فنفاس بلا حودود
metaf9in zin makayn,"We agree, beauty doesn't exist. ",متافقين زين ماكاين
howa l9alb lkbir li bghitha ijibha lik,"He is the big heart. Whatever you want, he will bring it to you. ",هووا لقالب لكبير لي بغيتها إجيبها ليك
nti makathdri ga3,"You don't speak at all. ",نتي ماكاتهدري ڭاع
tgoli galssa me3a lbrani,"As if you're sitting with strangers. ",تڭولي ڭالسّا معا لبراني
wach besah hadchi dikrayat ?,"Are these really memories? ",واش بساه هادشي ديكرايات ?
kaywosloni khebaro kamlin,"All the news reached me ",كايووسلوني خبارو كاملين
nodi nekharjo lsou9,"get up let's go to the market. ",نودي نخارجو لسوق
ach andiro fih kolchi ghali,"What would we do everything is  pricey? ",أش أنديرو فيه كولشي غالي
3arfa hta ana ma3ndich lflos,"I know, I don't have money to ",عارفا هتا أنا ماعنديش لفلوس
bghit ghi ndor nchof ljadid,"You just want to see if there is anything new. ",بغيت غي ندور نشوف لجاديد
minha nkharjo nbdlo ljaw chwiya,"And have a change of scenery while we are at it. ",مينها نخارجو نبدلو لجاو شوييا
la la ana 3eyana bezaf,"Nah, I'm too tired. ",لا لا أنا عيانا بزاف
ghi khlini galssa f dar,"just let me stay at home. ",غي خليني ڭالسّا ف دار
sf wakha li bghiti akhti,"Okay, whatever you want, sister ",سف واخا لي بغيتي أختي
dak lkhroj tal3 li f rassi,"Outtings have gotten to my head. ",داك لخروج تالع لي ف راسّي
ana benadm li tal3 li f rassi,"What's gotten to my head are people? ",أنا بنادم لي تالع لي ف راسّي
sakti bla mat7am9ini b hbalk,"Shut up don't make me crazy with your nonsense ",ساكتي بلا ماتحامقيني ب هبالك
kayn chi ftour,"Is there any breakfast? ",كاين شي فتور
mada9o khayb,It tastes bad.,ماداقو خايب
chaft aslan lmad dlmdina kidayr,"I already saw the the high tides of this city. ",شافت أسلان لماد دلمدينا كيداير
dak l vedio siftato banti,I sent that video to my daughter,داك ل ڤديو سيفتاتو بانتي
kanakal ontfraj f telephon,I eat and watch on my phone.,كاناكال أُنتفراج ف تلپهون
msakan mazal kaybato fzan9a,"Poor people, they stay the night in the streets.",مساكان مازال كايباتو فزانقا
man3in 3lihom ibato f dyorhom,"They aren't allowed to stay at their homes. ",مانعين عليهوم إباتو ف ديورهوم
tekarfsna f tri9,We suffered a lot on the road.,تكارفسنا ف تريق
lbo3d o lharara makanbghihomch,I don't like heat and distance.,لبوعد أُ لهارارا ماكانبغيهومش
ntoma darb 3ndkom zarzal ?,Did the earthquake hit at your place?,نتوما دارب عندكوم زارزال ?
la hna fblassa be3ida 3la lbo2ra,"No, we are in a place far away from the epicenter ",لا هنا فبلاسّا بعيدا علا لبوءرا
ibnoun mamktabach lik,Then it's not fated for you.,إبنون مامكتاباش ليك
darori min sbar 7ta twalfi lblassa,Patience is required until you're accustomed to the place.,داروري مين سبار حتا توالفي لبلاسّا
wakha jiti f blassa be3ida zwina,"Even though you are in a far place, it is beautiful ",واخا جيتي ف بلاسّا بعيدا زوينا
fiha maytchaf manadir zwina,"There is a lot to see, the scenery around is beautiful. ",فيها مايتشاف مانادير زوينا
fin jat had lblassa ?,"Where is this place ",فين جات هاد لبلاسّا ?
wa3ra ne9iya saraha hsan min hadik l9dima likant 3endak,"It's so cool, clean ,to be honest, it's better than old one that you had. ",واعرا نقييا ساراها هسان مين هاديك لقديما ليكانت عنداك
khasak tkon insan mazyn bach takdar tkamal,"you should be a good person, so you could continue. ",خاساك تكون إنسان مازين باش تاكدار تكامال
hadchi ghir lbidaya,This is just the beginning,هادشي غير لبيدايا
mazal kayn bazaf dyal lhajat zwina,There is still a lot of beautiful things.,مازال كاين بازاف ديال لحاجةت زوينا
f lhayat makynch chi haja mitaliya,In life nothing is perfect.,ف لهايات ماكينش شي حاجة ميتالييا
dima khasak tfakar f rask,You should always think about yourself,ديما خاساك تفاكار ف راسك
dima khasak tkon insan motafail,You should always be an optimist person.,ديما خاساك تكون إنسان موتافايل
