darija,eng,darija_ar
kayban msdom,,كايبان مسدوم
hadchi ma3ndo bach yfidk,,هادشي ماعندو باش يفيدك
hadchi 3ndo ta2tir 3la lmojtama3,,هادشي عندو تاءتير علا لموجتاماع
3ndo ta2tir ijabi,,عندو تاءتير إجابي
3ando ta2tir silbi,,عاندو تاءتير سيلبي
hadchi madayer fso9,,هادشي ماداير فسوق
khas trbiya,,خاس تربييا
fiha l3ada chahriya,,فيها لعادا شاهرييا
mazal mablagh,,مازال مابلاغ
ms2ol 3la raso,,مسأل علا راسو
bgha ybdal ljaw,,بغا يبدال لجاو
bghit nbdal ljaw,,بغيت نبدال لجاو
hadchi mn 3nd lah,,هادشي من عند الله
hna ghadyin ghir blmktab,,هنا غاديين غير بلمكتاب
chrah liya 3ilmyan,,شراه لييا عيلميان
had lharak yalah bant,,هاد لهاراك يالاه بانت
9alt lik 3ziz 3liha chopin,,قالت ليك عزيز عليها شوپين
kaykhsro lflous fwalo,,كايخسرو لفلوس فوالو
kbarti lmwdo3 bzaf,,كبارتي لمودوع بزاف
ma3jbonich tasarofat dylha,,ماعجبونيش تاساروفات ديلها
khfifa idih,,خفيفا إديه
malk khder?,,مالك خدر?
fr9 kbr bin rajl olmra,,فرق كبر بين راجل أُلمرا
kandirha bla manch3r,,كانديرها بلا مانشعر
hayed mnk had l9a3ida,,هايد منك هاد لقاعيدا
achno ra2y dyalk fra2smaliya?,,أشنو راإي ديالك فراءسمالييا?
khsak tkhlas dra2ib,,خساك تخلاس دراإب
chhal jatk fdariba?,,شهال جاتك فداريبا?
fik wahd defo,,فيك واهد دفو
3tawni brosi,,عتاوني بروسي
khlast lbrosi,,خلاست لبروسي
mcha liya sot,,مشا لييا سوت
tbnaha,,تبناها
sarf9o,,سارفقو
ghtas that lma,,غتاس تهات لما
jber rjlo,,جبر رجلو
3awd mn jdid,,عاود من جديد
3ber liya kilo,,عبر لييا كيلو
bghit nas kilo,,بغيت ناس كيلو
3zal hado,,عزال هادو
baraka mn nfakha,,باراكا من نفاخا
baraka mn jma3a lkhawya,,باراكا من جماعا لخاويا
lah ykhalik,,الله يخاليك
khalini tronkil,,خاليني ترونكيل
kaywdan daba,,كايودان دابا
haji fin ghadi,,هاجي فين غادي
malk dima mzrob?,,مالك ديما مزروب?
khdam fl3omomi,,خدام فلعومومي
khdam flprivi,,خدام فلپريڤي
khdam m3a dawla,,خدام معا داولا
mafiyach jo3,,مافيياش جوع
chhal mn mra 9ltha lik,,شهال من مرا قلتها ليك
ach katchreb?,,أش كاتشرب?
ma3ndich lgana lhedra,,ماعنديش لڭانا لهدرا
hanta 3sabtini,,هانتا عسابتيني
mwalf kanji hna,,موالف كانجي هنا
wach nta trach?,,واش نتا تراش?
ach hadchi li fsma?,,أش هادشي لي فسما?
l9amar mdawi lyoma,,لقامار مداوي ليوما
ma3ndich m3a chhma,,ماعنديش معا شهما
hna makankloch lham lhlouf,,هنا ماكانكلوش لهام لهلوف
lah ysahal 3lik,,الله يساهال عليك
mohal nmchi,,موهال نمشي
hada darih,,هادا داريه
chi nhar ndoz 3ndk,,شي نهار ندوز عندك
khasak lkonexion,,خاساك لكونشيون
hada khali,,هادا خالي
hada 3mi,,هادا عمي
bgjhit nsaben lhwayej,,بڭجهيت نسابن لحوايج
wach makatmrg,,واش ماكاتمرڭ
bghit nsaraf chi flous,,بغيت نساراف شي فلوس
fin momkin nsaraf lflous?,,فين مومكين نساراف لفلوس?
kantkhls bdolar,,كانتخلس بدولار
kantkhls bdarham,,كانتخلس بدارهام
baraka mn d9an,,باراكا من دقان
jaldi kayaklni,,جالدي كاياكلني
hek maticha,,هك ماتيشا
fina hiya lhakaka,,فينا هييا لهاكاكا
9ta3 lbasla,,قتاع لباسلا
9te3 lbtata,,قتع لبتاتا
9li lbtata,,قلي لبتاتا
khasna zebda,,خاسنا زبدا
fin lmous?,,فين لموس?
bghit nchri kswa,,بغيت نشري كسوا
loh zbel flbrkasa,,لوه زبل فلبركاسا
khanza had lblasa,,خانزا هاد لبلاسا
had riha zwina,,هاد ريها زوينا
sir jma3 lhteb,,سير جماع لهتب
kanchreb lben,,كانشرب لبن
matnsanich 3afak,,ماتنسانيش عافاك
dirni flbal,,ديرني فلبال
labant lik chi haja 3lmni,,لابانت ليك شي حاجة علمني
l3mer kaydoz,,لعمر كايدوز
ma3jbhach hadchi,,ماعجبهاش هادشي
smh fkolchi,,سمه فكولشي
smhat fkolchi,,سمهات فكولشي
mazal majak n3as?,,مازال ماجاك نعاس?
wach yalah fa9ti?,,واش يالاه فاقتي?
dima kansher,,ديما كانسهر
kan9lb 3la chi wahd khibra,,كانقلب علا شي واهد خيبرا
blati alha9 3likom,,بلاتي ألهاق عليكوم
mchaw bla biya,,مشاو بلا بييا
chhal tsninak,,شهال تسنيناك
fin lmchta?,,فين لمشتا?
bghit nmchat cha3ri,,بغيت نمشات شاعري
kan9lb 3la dahna,,كانقلب علا داهنا
kadhan idiha,,كادهان إديها
ma3jbatnich mzaw9a bzaf,,ماعجباتنيش مزاوقا بزاف
ghsal m3ak had lkas,,غسال معاك هاد لكاس
ma9ader rakaz,,ماقادر راكاز
rasi kaydarni,,راسي كايدارني
makraht tdini m3ak,,ماكراهت تديني معاك
fin dbarti 3la had disk?,,فين دبارتي علا هاد ديسك?
msmoum nta,,مسموم نتا
9lt lik hta tji,,قلت ليك هتا تجي
waghir kandhek m3ak,,واغير كاندهك معاك
3ndak diriha bsah,,عنداك ديريها بساه
goli achno kay3jbk,,ڭولي أشنو كايعجبك
bghit nsa9sik ila momkin,,بغيت نساقسيك إلا مومكين
makayn lach tachkrni,,ماكاين لاش تاشكرني
safi n3awal 3lih,,سافي نعاوال عليه
3ndak tghdrna,,عنداك تغدرنا
kanghsl cha3ri bchampan,,كانغسل شاعري بشامپان
jib liya lkis,,جيب لييا لكيس
fin nkayna lfota,,فين نكاينا لفوتا
msah blfota,,مساه بلفوتا
khasna chi parasol,,خاسنا شي پاراسول
trdam framla,,تردام فراملا
chhal chwaya dyal lhot,,شهال شوايا ديال لهوت
wach hadchi fabor,,واش هادشي فابور
matgls fo9 skhor,,ماتڭلس فوق سخور
lbher hayj lyoma,,لبهر هايج ليوما
rakbin flfloka,,راكبين فلفلوكا
bgha yhreg lbra,,بغا يهرڭ لبرا
fin chabka,,فين شابكا
khasni sinara bach nsyed,,خاسني سينارا باش نسيد
bchhal sinara?,,بشهال سينارا?
nayech mzyan,,نايش مزيان
3yit mn lglas,,عييت من لڭلاس
bghit ntla9 rajliya chwiya,,بغيت نتلاق راجلييا شوييا
ach had t9r9ib?,,أش هاد تقرقيب?
bghit ndam hyati,,بغيت ندام هياتي
malk haz lhem,,مالك هاز لهم
tl9ha tsreh,,تلقها تسره
mab9awch naf3in,,مابقاوش نافعين
9lb lmaryo,,قلب لماريو
mazal matzwjat,,مازال ماتزوجات
lklab kaynbho,,لكلاب كاينبهو
malk katra3d?,,مالك كاتراعد?
fayt liha tarikh,,فايت ليها تاريخ
hadchi ghml,,هادشي غمل
kayna rotoba bzaf hna,,كاينا روتوبا بزاف هنا
mawalmoch ljaw,,ماوالموش لجاو
fih di9a,,فيه ديقا
hak tsakher liya,,هاك تساخر لييا
kaytkhna9 bzaf,,كايتخناق بزاف
fo9ach ghadi threk,,فوقاش غادي تهرك
ghadi njo fnafs nhar,,غادي نجو فنافس نهار
iwa bssaha,,إوا بسّاها
wafin gh rti?,,وافين غ رتي?
kay9ra flafac,,كايقرا فلافاك
sakn flhay ljami3i,,ساكن فلهاي لجاميعي
achmn cho3ba dayer?,,أشمن شوعبا داير?
wach kayn chi blan?,,واش كاين شي بلان?
jib liya l3o9z dyali,,جيب لييا لعوقز ديالي
mcha ysali lfjar,,مشا يسالي لفجار
jib siniya,,جيب سينييا
jib lira raboz,,جيب ليرا رابوز
nfokh 3lih braboz,,نفوخ عليه برابوز
kansm3 sot dik m3a sbah,,كانسمع سوت ديك معا سباه
fiya l9chra fcha3ri,,فييا لقشرا فشاعري
lbs ndader,,لبس ندادر
3tini kliniks,,عتيني كلينيكس
dir had lpriz fdo,,دير هاد لپريز فدو
mat liya lbatri,,مات لييا لباتري
khasni nbadal lbatri,,خاسني نبادال لباتري
dir smta 9bl mansogo,,دير سمتا قبل مانسوڭو
khtab lbarh,,ختاب لباره
dakchi liyslah m3a had nas,,داكشي لييسلاه معا هاد ناس
mab9ach bnadm kayhchm,,مابقاش بنادم كايهشم
dasartih bzaf,,داسارتيه بزاف
nta li 3titih kter mn 9imto,,نتا لي عتيتيه كتر من قيمتو
gls ofakar m3a rask,,ڭلس أُفاكار معا راسك
nlcho nfawjo chwiya,,نلشو نفاوجو شوييا
makanhs brasi mrtah wana makandir walo,,ماكانهس براسي مرتاه وانا ماكاندير والو
khasana nbdlo had routin,,خاسانا نبدلو هاد روتين
tla3 liya had routin fras,,تلاع لييا هاد روتين فراس
9ol chi haja latb9ach ghir katchof,,قول شي حاجة لاتبقاش غير كاتشوف
3awd liya 3la hyatk,,عاود لييا علا هياتك
kifach dayra lkarakter dyalk,,كيفاش دايرا لكاراكتر ديالك
ma3batnich lkarakter dyalo,,ماعباتنيش لكاراكتر ديالو
3ndk chi tajarib flahayat?,,عندك شي تاجاريب فلاهايات?
dawazt bzaf fhyati,,داوازت بزاف فهياتي
ila jit n3awad lik maghadich nsali,,إلا جيت نعاواد ليك ماغاديش نسالي
ila jit n3awad lik maghadich taya9ni,,إلا جيت نعاواد ليك ماغاديش تاياقني
wach 3ziz 3lik blays li fihom sda3?,,واش عزيز عليك بلايس لي فيهوم سداع?
ma3zizch 3liya sda3,,ماعزيزش علييا سداع
3ziz 3liya nmchi lchi blays calm,,عزيز علييا نمشي لشي بلايس كالم
wach katbghiha?,,واش كاتبغيها?
déjà knt mzawaj walakin tala9t daba,,دéجà كنت مزاواج والاكين تالاقت دابا
wach déjà dazti fchi 3ala9a?,,واش دéجà دازتي فشي عالاقا?
3lach tla9ti?,,علاش تلاقتي?
achno sabab li khlakom tfar9o?,,أشنو ساباب لي خلاكوم تفارقو?
lah ykarmk,,الله يكارمك
fih swab bzaf,,فيه سواب بزاف
mcha ykhdem flfirma,,مشا يخدم فلفيرما
kaytkhls mn chher lchher,,كايتخلس من شهر لشهر
khasni l9a khdma,,خاسني لقا خدما
kan9ra 3n bo3d,,كانقرا عن بوعد
khrjat mn lmdrasa chhal hadi,,خرجات من لمدراسا شهال هادي
jraw 3liya mn lmdrasa,,جراو علييا من لمدراسا
3ziz 3liya chklat,,عزيز علييا شكلات
wach katakol loz?,,واش كاتاكول لوز?
bchhal dayr loz?,,بشهال داير لوز?
sma safya lyoma,,سما سافيا ليوما
kaynin njom bzaf,,كاينين نجوم بزاف
makaynach rih lyoma,,ماكايناش ريه ليوما
hayed mn lghabra,,هايد من لغابرا
kanmchi 3la rjliya lkhdma,,كانمشي علا رجلييا لخدما
kandir lanavett,,كاندير لاناڤتّ
achno katrini flasall?,,أشنو كاتريني فلاسالّ?
bghit nmchi lasalle,,بغيت نمشي لاسالّ
wach katrini lhdid?,,واش كاتريني لهديد?
chhal flwazn dyalk?,,شهال فلوازن ديالك?
dima kandir sport,,ديما كاندير سپورت
hta trcha9 lik wtasl biya,,هتا ترشاق ليك وتاسل بييا
kayt3sab bzerba,,كايتعساب بزربا
ma3ndich lkhater daba,,ماعنديش لخاتر دابا
dir lih khatro wsir m3ah,,دير ليه خاترو وسير معاه
makaytsanatch lhedra,,ماكايتساناتش لهدرا
hadak raso 9ash,,هاداك راسو قاسه
ghdai yjibha draso chi nhar,,غداي يجيبها دراسو شي نهار
s3aya ktro had lyam,,سعايا كترو هاد ليام
kayban mchamker,,كايبان مشامكر
mal 3inik hmrin?,,مال عينيك همرين?
bghit nsbagh lbit dyali,,بغيت نسباغ لبيت ديالي
bghit nsbegh dar,,بغيت نسبغ دار
makaynch tronspor,,ماكاينش ترونسپور
rakb 3la lhmar,,راكب علا لهمار
ma3ndhom lma,,ماعندهوم لما
mcha ysgi lma mn lbir,,مشا يسڭي لما من لبير
3mer liya had stal,,عمر لييا هاد ستال
chhal mn mara kan9olik matdirch m3aya haka,,شهال من مارا كانقوليك ماتديرش معايا هاكا
marabi lghnam,,مارابي لغنام
kan9lb 3la lm9asa,,كانقلب علا لمقاسا
bghit nt3alam logha jdida,,بغيت نتعالام لوغا جديدا
mrabi lhya,,مرابي لهيا
khdam srbay fwahd l9ahwa,,خدام سرباي فواهد لقاهوا
kaymchi 3la lpikala,,كايمشي علا لپيكالا
bghit ndir fotokopi,,بغيت ندير فوتوكوپي
tba3 liya had lwr9a mn joj jihat,,تباع لييا هاد لورقا من جوج جيهات
la sori makhdamach,,لا سوري ماخداماش
bgha ychri slaya,,بغا يشري سلايا
bghit nchri zrbiya,,بغيت نشري زربييا
fin kaytba3 dakchi l3ssri?,,فين كايتباع داكشي لعسّري?
fin kaytba3 dakchi t9lidi?,,فين كايتباع داكشي تقليدي?
makaynch rezo hna,,ماكاينش رزو هنا
mcha yssyed flghaba,,مشا يسّيد فلغابا
achno hiya lhiwaya dyalk?,,أشنو هييا لهيوايا ديالك?
3ziz 3liya nsma3 sot tyor sbah,,عزيز علييا نسماع سوت تيور سباه
ghadi ysafro btyara,,غادي يسافرو بتيارا
kaytsnawna flmatar,,كايتسناونا فلماتار
3tini cart nasyonal dyalk,,عتيني كارت ناسيونال ديالك
fin tzaditi?,,فين تزاديتي?
wach 3ad thawalti lhad lmdina?,,واش عاد تهاوالتي لهاد لمدينا?
jit 3la hsab lkhdma?,,جيت علا هساب لخدما?
achno kat3jbk fhad lmdina?,,أشنو كاتعجبك فهاد لمدينا?
sakn fwahd dwar,,ساكن فواهد دوار
nas hna drawch,,ناس هنا دراوش
mat3dach 3lih mskin,,ماتعداش عليه مسكين
matlomnich ila mchit,,ماتلومنيش إلا مشيت
wlaft had routin,,ولافت هاد روتين
wlafti lblasa?,,ولافتي لبلاسا?
t3araft 3la nas jdad,,تعارافت علا ناس جداد
had zen9a mday9a,,هاد زنقا مدايقا
ma3ndoch m3a bnadm,,ماعندوش معا بنادم
kayban jtima3i,,كايبان جتيماعي
mjam3in fsolon,,مجامعين فسولون
kaytla9aw flkhdma,,كايتلاقاو فلخدما
3ndhom machakil flkhdma,,عندهوم ماشاكيل فلخدما
chhal hada makhdamt,,شهال هادا ماخدامت
daba ghir raha wsyaha,,دابا غير راها وسياها
bghit chi 3assir ykon bared,,بغيت شي عاسّير يكون بارد
makanaklch lbid romi,,ماكاناكلش لبيد رومي
3ziz 3liya lbid baldi,,عزيز علييا لبيد بالدي
chhal dayer lbid baldi?,,شهال داير لبيد بالدي?
bghit nchi chi 9nya,,بغيت نشي شي قنيا
3ndo bzaf dyal lhmam,,عندو بزاف ديال لهمام
jrah raso blmos,,جراه راسو بلموس
ma3ndich m3a lflsafa,,ماعنديش معا لفلسافا
matkonch 9bih bzaf,,ماتكونش قبيه بزاف
hayed mnk l9baha,,هايد منك لقباها
matkhabich 9ol lha9i9a,,ماتخابيش قول لهاقيقا
kay3jbni had lmomtil,,كايعجبني هاد لمومتيل
ghni liya had lm9a3,,غني لييا هاد لمقاع
aslan hadchi mamzyan,,أسلان هادشي مامزيان
madir rask flbrahch,,مادير راسك فلبراهش
klamk 3la sah,,كلامك علا ساه
jatk m3ak had lbsa,,جاتك معاك هاد لبسا
sora mzyana hadi,,سورا مزيانا هادي
bghit nt9yed fsit,,بغيت نتقيد فسيت
iwa ma3rft lik,,إوا ماعرفت ليك
bla matf9assni,,بلا ماتفقاسّني
ach bghiti dir?,,أش بغيتي دير?
achno tomohat dyalk?,,أشنو توموهات ديالك?
makan3rf nghani,,ماكانعرف نغاني
ch3al l3afya,,شعال لعافيا
tfi l3afya,,تفي لعافيا
bghit nchri sbrdila,,بغيت نشري سبرديلا
kanjri bsbrdila,,كانجري بسبرديلا
khasni nchri godas,,خاسني نشري ڭوداس
lbs toni dyalk,,لبس توني ديالك
s9i lgazo,,سقي لڭازو
s9i chjer,,سقي شجر
jib tyo,,جيب تيو
hfer lard mzayn,,هفر لارد مزاين
khasni nchrif fas,,خاسني نشريف فاس
hfer blfas,,هفر بلفاس
mathzch t9al bzaf,,ماتهزش تقال بزاف
l2imam kaykhtab,,لإمام كايختاب
achno kant lkhotba lyoma?,,أشنو كانت لخوتبا ليوما?
malk mbarztna?,,مالك مبارزتنا?
braka mn tbarzit,,براكا من تبارزيت
chaj3o mzayan,,شاجعو مزايان
khdma n9ya,,خدما نقيا
ma3ndi maysalk,,ماعندي مايسالك
kanakl lmr9a,,كاناكل لمرقا
wash 3zaz 3lik lkor3in,,واسه عزاز عليك لكورعين
makanaklch lham ras,,ماكاناكلش لهام راس
kma chi haja wdrato krcho,,كما شي حاجة ودراتو كرشو
kla chi haja wtsamam,,كلا شي حاجة وتسامام
dawh lmosta3jalat,,داوه لموستاعجالات
malk katsalat?,,مالك كاتسالات?
matb9ach tjasas 3la bnadm,,ماتبقاش تجاساس علا بنادم
sber daba yfaraj lah,,سبر دابا يفاراج الله
kolchi ghadi nsber,,كولشي غادي نسبر
sir d9a d9a,,سير دقا دقا
kantapi flpici,,كانتاپي فلپيسي
bghit nskani had sora,,بغيت نسكاني هاد سورا
bghit nscani had lwra9,,بغيت نسكاني هاد لوراق
bchhal katskani,,بشهال كاتسكاني
raht lbal hiya kolchi,,راهت لبال هييا كولشي
ach hadchi sma3t?,,أش هادشي سماعت?
tfrg3at lbota,,تفرڭعات لبوتا
mcha ytfaraj flmatch,,مشا يتفاراج فلماتش
kantfaraj fwahd lmatch dyal kora,,كانتفاراج فواهد لماتش ديال كورا
3ziz 3lik tal3ab tinis,,عزيز عليك تالعاب تينيس
bghina ndiro wahd lkharja,,بغينا نديرو واهد لخارجا
dima kandir piknik flweekand,,ديما كاندير پيكنيك فلويكاند
kansafer flweekand,,كانسافر فلويكاند
kanchof l3a2ila fsif,,كانشوف لعاإلا فسيف
3ziz 3liya nsafer fsif,,عزيز علييا نسافر فسيف
3ziz 3liya safar fchta,,عزيز علييا سافار فشتا
ma3mri sma3t bhadchi,,ماعمري سماعت بهادشي
khasak t9ad chi program,,خاساك تقاد شي پروڭرام
klhasak tltazm blwa9t,,كلهاساك تلتازم بلواقت
jit flwa9t lmonasib,,جيت فلواقت لموناسيب
matktarch lhedra,,ماتكتارش لهدرا
hawal tsma3 mzayan,,هاوال تسماع مزايان
hat had lfous flmjer,,هات هاد لفوس فلمجر
wa9ila ghir katkdab 3liya,,واقيلا غير كاتكداب علييا
ana ghadi m3ak bnya,,أنا غادي معاك بنيا
9ttat3o liya mn salir,,قتّاتعو لييا من سالير
chhal katched fsalir?,,شهال كاتشد فسالير?
sni lcontra,,سني لكونترا
fsakh lcontra,,فساخ لكونترا
hadchi bdabt 3lach kan9lb,,هادشي بدابت علاش كانقلب
kaykmi lhchich,,كايكمي لهشيش
kayghni rap,,كايغني راپ
mab9atch ti9a,,مابقاتش تيقا
daba ndiro liha l2ijhad,,دابا نديرو ليها لإجهاد
kifach ghdai t3ich hadchi li b9a mn hyatk,,كيفاش غداي تعيش هادشي لي بقا من هياتك
ytim mskin,,يتيم مسكين
hamla,,هاملا
3ndha 2 twam,,عندها 2 توام
3agra makatwld,,عاڭرا ماكاتولد
lfasad kter,,لفاساد كتر
kaychd rachwa,,كايشد راشوا
khlasni kach,,خلاسني كاش
makandirch lkridi,,ماكانديرش لكريدي
9yed m3aya sal3a,,قيد معايا سالعا
makathchamch,,ماكاتهشامش
bghaw yssafoha lih,,بغاو يسّافوها ليه
hadi machi horiya,,هادي ماشي هورييا
da3ara ktira hna,,داعارا كتيرا هنا
hado byot dyal da3ara,,هادو بيوت ديال داعارا
m9ayed flhala lmadaniya,,مقايد فلهالا لمادانييا
ma3ndich zher fhadchi,,ماعنديش زهر فهادشي
makan3rf nsog tomobil,,ماكانعرف نسوڭ توموبيل
kayktab lih tbib dwa,,كايكتاب ليه تبيب دوا
khaso ychri dwa,,خاسو يشري دوا
mcha lfarmasyan bach ychri dwa,,مشا لفارماسيان باش يشري دوا
3arfk katm3ni 3liya,,عارفك كاتمعني علييا
malk ghmaztih?,,مالك غمازتيه?
matb9ach tsafer,,ماتبقاش تسافر
kayzaghrto l3rosa,,كايزاغرتو لعروسا
bgha ydir l3ers ghda,,بغا يدير لعرس غدا
wta 3la lfran bach thbs,,وتا علا لفران باش تهبس
ched sef m3a nas,,شد سف معا ناس
tsna nobtk hta tji,,تسنا نوبتك هتا تجي
chdato skhana,,شداتو سخانا
bghit nchri majala,,بغيت نشري ماجالا
kolchi mcha b9it ghir bwahdi,,كولشي مشا بقيت غير بواهدي
makaynch li y39al 3lik,,ماكاينش لي يعقال عليك
khdam fma3mal,,خدام فماعمال
kanched lminha,,كانشد لمينها
9ra bach ta9af rask,,قرا باش تاقاف راسك
9ra bach tkhdam,,قرا باش تخدام
makantami hta lchi hizb,,ماكانتامي هتا لشي هيزب
katghir mno,,كاتغير منو
ha9d 3la lmojtama3,,هاقد علا لموجتاماع
nafso hara,,نافسو هارا
nafso d3ifa,,نافسو دعيفا
flmo9abil ach ghadi nakhod?,,فلموقابيل أش غادي ناخود?
mathgarch rask,,ماتهڭارش راسك
madrti fiha mayt3awd,,مادرتي فيها مايتعاود
malk jahl?,,مالك جاهل?
kanhs bsa3ada,,كانهس بساعادا
malk mkta2b?,,مالك مكتاءب?
ghadi n3awal 3lik,,غادي نعاوال عليك
3ndi lik wahd lbrikol,,عندي ليك واهد لبريكول
hadchi machi logic,,هادشي ماشي لوڭيك
had ljil fchkal,,هاد لجيل فشكال
jdodna kano 3arfin ach kayn,,جدودنا كانو عارفين أش كاين
makantalb hta bchi haja,,ماكانتالب هتا بشي حاجة
bghina ndmo wahd rihla,,بغينا ندمو واهد ريهلا
dkhalt lwahd sit fih aflam,,دخالت لواهد سيت فيه أفلام
kay9lb 3la chi bnt nas,,كايقلب علا شي بنت ناس
kat9lb 3la chi bent nas,,كاتقلب علا شي بنت ناس
achman fari9 katchaja3?,,أشمان فاريق كاتشاجاع?
maynaf3k maydarak,,ماينافعك مايداراك
hadchi maghadich ynf3k bwalo,,هادشي ماغاديش ينفعك بوالو
chhal lmisaha dyal dar,,شهال لميساها ديال دار
dhak laghadich tkhsr walo,,دهاك لاغاديش تخسر والو
matkhalih ydghat 3lik,,ماتخاليه يدغات عليك
matay9 ay haja kat9raha,,ماتايق أي حاجة كاتقراها
ahsen haja darti fhyatk,,أهسن حاجة دارتي فهياتك
mchaw y3zo wah mat,,مشاو يعزو واه مات
makaybghich yched rizo,,ماكايبغيش يشد ريزو
talafti kolchi,,تالافتي كولشي
tbloka liya lhsab dyali,,تبلوكا لييا لهساب ديالي
tbloka liya telefon,,تبلوكا لييا تلفون
hadi tiknik jdida,,هادي تيكنيك جديدا
bghit nakhod chahada dyal sakna,,بغيت ناخود شاهادا ديال ساكنا
ma3ndich 3a9d zwaj,,ماعنديش عاقد زواج
khasak darori tsni,,خاساك داروري تسني
khasni ntsawer,,خاسني نتساور
bghina lbsma dyalk,,بغينا لبسما ديالك
matla3 liya lmesag dyalk,,ماتلاع لييا لمساڭ ديالك
kayban ghir wajhk,,كايبان غير واجهك
telefon dyali makaysawer mzyan,,تلفون ديالي ماكايساور مزيان
hta nji wrini kifach n9adha,,هتا نجي وريني كيفاش نقادها
sift liya gimayl dyalk,,سيفت لييا ڭيمايل ديالك
dakht ma3rft ach ndir,,داخت ماعرفت أش ندير
khasak tl9a lhal lhad lmochkil,,خاساك تلقا لحال لهاد لموشكيل
dir lhadchi moraja3a,,دير لهادشي موراجاعا
sahah liya had lkhata2,,ساهاه لييا هاد لخاتاء
katkhser bzaf dyal lflous,,كاتخسر بزاف ديال لفلوس
kaytrini yawmyan,,كايتريني ياوميان
mchark fwahd nadi,,مشارك فواهد نادي
kaydir lmosi9a,,كايدير لموسيقا
kayl3ab lpyano,,كايلعاب لپيانو
kaydrab lgitar,,كايدراب لڭيتار
kayghni blmicrofon,,كايغني بلميكروفون
t3adlo flmatch,,تعادلو فلماتش
kant3alam nthaja,,كانتعالام نتحاجة
kant3lam nktab,,كانتعلام نكتاب
malk smak wach makatsm3,,مالك سماك واش ماكاتسمع
tghta mzyan,,تغتا مزيان
ghadyin lhadi9a dyal lhayawanat,,غاديين لهاديقا ديال لهاياوانات
khasak tkhlas bach dkhal,,خاساك تخلاس باش دخال
lkbar likaykhalso,,لكبار ليكايخالسو
sghar kaydakhlo fabor,,سغار كايداخلو فابور
kser zaj,,كسر زاج
macha lbaladiya,,ماشا لبالادييا
