darija,eng,darija_ar
oukaukoun ihtimal kbir,,وكوكون إهتيمال كبير
ichoufou lvidio dialk,,إشوفو لڤيديو ديالك
safi fikra mzyana hadi,,سافي فيكرا مزيانا هادي
iwa b9a tb9ha,,إوا بقا تبقها
ouhta khasak tnawa3 flmouhtawa,,وهتا خاساك تناواع فلموهتاوا
kifach n9dar nawa3,,كيفاش نقدار ناواع
matb9ach thet lividio ghir 3la mawfou3 wahd,,ماتبقاش تهت ليڤيديو غير علا ماوفوع واهد
oukhasak tba3 ljadid,,وخاساك تباع لجاديد
kifach ghaykoun had ljadid,,كيفاش غايكون هاد لجاديد
matalan daba ljadid,,ماتالان دابا لجاديد
houwa 9adiyat filistin,,هووا قادييات فيليستين
oubhal zilzal likan,,وبهال زيلزال ليكان
lmousa3adat dial nas,,لموساعادات ديال ناس
mou3anat lmotadaririn,,موعانات لموتاداريرين
bach hta ila hdarti 3lihoum,,باش هتا إلا هدارتي عليهوم
ghat9adam lihoum mousa3adat,,غاتقادام ليهوم موساعادات
bhal korona tahiya,,بهال كورونا تاهييا
lmouhim ayi jadid ghaynfe3,,لموهيم أيي جاديد غاينفع
oughaykjalik ftendence,,وغايكجاليك فتندنس
safi fhmt lfikra dialk,,سافي فهمت لفيكرا ديالك
iwa daba mazyan,,إوا دابا مازيان
ghaykhasak ghir taba9,,غايخاساك غير تاباق
danbda daba mn filistine,,دانبدا دابا من فيليستين
khasni n9ra 3la lmawdou3,,خاسني نقرا علا لماودوع
hit rah makayhtamlch lkhata2,,هيت راه ماكايهتاملش لخاتاء
hada mawdou3 ray2 3am,,هادا ماودوع رايء عام
akid tfaraj f akhbar ljazira,,أكيد تفاراج ف أخبار لجازيرا
tmak ghatl9a akhbar mawtou9a,,تماك غاتلقا أخبار ماوتوقا
dakchi lighandir daba,,داكشي ليغاندير دابا
amdra kayn chi najah,,أمدرا كاين شي ناجاه
lah iwaf9ak akhi,,الله إوافقاك أخي
inchallah ghatnjah,,إنشالّاه غاتنجاه
ana ga3 mamswa9,,أنا ڭاع مامسواق
dakchi 3adi jiddan,,داكشي عادي جيدّان
li banlik diro,,لي بانليك ديرو
kol nhar orz9o,,كول نهار أُرزقو
lhanot mafih walou,,لهانوت مافيه والو
wach jirankom kaynin,,واش جيرانكوم كاينين
hta nosal onrad 3lik,,هتا نوسال أُنراد عليك
golih rah ghatmchi,,ڭوليه راه غاتمشي
glnaha lih mabgha,,ڭلناها ليه مابغا
hadak ji3an mrid,,هاداك جيعان مريد
lah i3fo 3lih,,الله إعفو عليه
matdihach fih yak,,ماتديهاش فيه ياك
wakha ikon khatrk,,واخا إكون خاترك
yak jat hadik,,ياك جات هاديك
tji ola tmchi hya t3rf,,تجي أُلا تمشي هيا تعرف
ma3ndi mandir biha,,ماعندي ماندير بيها
mya flmya nta frask,,ميا فلميا نتا فراسك
mafrasi hta haja,,مافراسي هتا حاجة
li bghaha lah mrhba,,لي بغاها الله مرهبا
dakchi makatib,,داكشي ماكاتيب
sawbti hadik,,ساوبتي هاديك
nta dor orja3,,نتا دور أُرجاع
dghya sahbi dink,,دغيا ساهبي دينك
matzrbch ohda safi,,ماتزربش أُهدا سافي
kayn lfo9,,كاين لفوق
ah ghir mjbad tanfkar,,أه غير مجباد تانفكار
rah dnya fayta akhay,,راه دنيا فايتا أخاي
nichan dakchi li kayn,,نيشان داكشي لي كاين
ma3nd bnadm maydir,,ماعند بنادم مايدير
ghanod n9di chi haja,,غانود نقدي شي حاجة
wakha ghir tkays,,واخا غير تكايس
matfhmnich ghalat,,ماتفهمنيش غالات
ana ghir glt tkays,,أنا غير ڭلت تكايس
ana fa9t orja3t tani,,أنا فاقت أُرجاعت تاني
makayn maydar tm,,ماكاين مايدار تم
bhal dima ljafaf,,بهال ديما لجافاف
chditi dakchi dyalk,,شديتي داكشي ديالك
makayn walo asahbi,,ماكاين والو أساهبي
matjbdch lmawdo3,,ماتجبدش لماودوع
khas ikon m3a mn,,خاس إكون معا من
achawa ghadir bih,,أشاوا غادير بيه
hwa li bgha idiha,,هوا لي بغا إديها
i3ich hyato kif bgha,,إعيش هياتو كيف بغا
tri9 b3ida bzzaf,,تريق بعيدا بزّاف
3lik bsbar hwa lhal,,عليك بسبار هوا لحال
iwa ikon khir,,إوا إكون خير
ij3al lah khir,,إجعال الله خير
fin ghbrti yak labas,,فين غبرتي ياك لاباس
mojodin hna dima,,موجودين هنا ديما
ana mkntch 3arf,,أنا مكنتش عارف
mchiti orja3ti nta,,مشيتي أُرجاعتي نتا
hani jay 3ndkom,,هاني جاي عندكوم
lach jay wach hanha,,لاش جاي واش هانها
safi mab9itch jay,,سافي مابقيتش جاي
li bghani iji 3ndi,,لي بغاني إجي عندي
ana khasni ntla9a lkra,,أنا خاسني نتلاقا لكرا
9alabna hta 3yina,,قالابنا هتا عيينا
walakin had sa3a walou,,والاكين هاد ساعا والو
9lbna fga3 lblays,,قلبنا فڭاع لبلايس
hna bghina lkra fblasa mazyana,,هنا بغينا لكرا فبلاسا مازيانا
tkoun 9riba lsouk,,تكون قريبا لسوك
outkoun 9riba lhwant,,وتكون قريبا لهوانت
walakin kantla9aw ghir fblays b3ad,,والاكين كانتلاقاو غير فبلايس بعاد
oula dar makatkounch zwina,,ولا دار ماكاتكونش زوينا
katkoun safliya,,كاتكون سافلييا
oufiha routouba,,وفيها روتوبا
dakchi mabghinahch hna,,داكشي مابغيناهش هنا
bghina chi dar n9iya,,بغينا شي دار نقييا
bach irtahou fiha,,باش إرتاهو فيها
oukhas ikounou jiran dakhlin souk rashoum,,وخاس إكونو جيران داخلين سوك راسهوم
hit l ahya2 cha3biya fihoum tbgig,,هيت ل أهياء شاعبييا فيهوم تبڭيڭ
dima hadiyin nas,,ديما هادييين ناس
khashoum i3arfou kolchi 3lihoum,,خاسهوم إعارفو كولشي عليهوم
matflt 3lihoum hta ma3louma,,ماتفلت عليهوم هتا ماعلوما
ila fltat kaydarhoum rashoum,,إلا فلتات كايدارهوم راسهوم
hna moujtama3na kolo hdiya,,هنا موجتاماعنا كولو هدييا
l9ila l9alila limafihach,,لقيلا لقاليلا ليمافيهاش
bach tskan fchi blasa,,باش تسكان فشي بلاسا
khas lwahd irkaz 3la had nou9ta,,خاس لواهد إركاز علا هاد نوقتا
jiran ikono dakhlin sou9 rashoum,,جيران إكونو داخلين سوق راسهوم
olblasa makhasch ikoun fiha sda3,,أُلبلاسا ماخاسش إكون فيها سداع
oukima 9lna mn 9bl,,وكيما قلنا من قبل
khas tkoun 9riba,,خاس تكون قريبا
oumab3idach 3la lmarafi9 darouriya,,ومابعيداش علا لمارافيق دارورييا
ouhta taman ghali bzaf,,وهتا تامان غالي بزاف
mn ba3d corona kolchi ghla,,من باعد كورونا كولشي غلا
ouhta lmazout,,وهتا لمازوت
ya3ni bach tla9a lkra,,ياعني باش تلاقا لكرا
khasak tkoun 3awal,,خاساك تكون عاوال
that lflous shiha,,تهات لفلوس سهيها
ila bghiti blasa mzyana,,إلا بغيتي بلاسا مزيانا
oula t9di ghir bli kan,,ولا تقدي غير بلي كان
outaman dik sa3a,,وتامان ديك ساعا
kaykoun na9as chwiya,,كايكون ناقاس شوييا
khasl tkhtar bin had jouj,,خاسل تختار بين هاد جوج
ouhta smasriya mouchkila m3ahoum,,وهتا سماسرييا موشكيلا معاهوم
galou lik khasak tkhalas nsf dtaman bach kari,,ڭالو ليك خاساك تخالاس نسف دتامان باش كاري
wach hadchi kayban lik ma39oul,,واش هادشي كايبان ليك ماعقول
ha ana ghadi nstamr,,ها أنا غادي نستامر
kolchi 3la 9blk sahl,,كولشي علا قبلك ساهل
ndir ay haja rak kayn,,ندير أي حاجة راك كاين
fin kayn tani,,فين كاين تاني
rak 3arf bla mangol,,راك عارف بلا مانڭول
d7ak m3a rask,,دحاك معا راسك
tstahl kol khir 3azizi,,تستاهل كول خير عازيزي
rbi ikhlik chokran,,ربي إخليك شوكران
tayban zwin wa3r,,تايبان زوين واعر
dakchi dyal lah akhay,,داكشي ديال الله أخاي
3la lah tosl lhadaf,,علا الله توسل لهاداف
dakchi li bghina,,داكشي لي بغينا
yak ma9sir dakchi,,ياك ماقسير داكشي
li tan3rf tandiro,,لي تانعرف تانديرو
bla matkhmam lya,,بلا ماتخمام ليا
nta hwa kolchi fhyati,,نتا هوا كولشي فهياتي
bla mat3sab ola t9la9,,بلا ماتعساب أُلا تقلاق
ana msali lik dima,,أنا مسالي ليك ديما
ihfdak khoya zwin,,إهفداك خويا زوين
machi mohim t3raf,,ماشي موهيم تعراف
ana tanbghik a9lbi,,أنا تانبغيك أقلبي
bditi tani tkhrba9,,بديتي تاني تخرباق
ghir tayban lik hkak,,غير تايبان ليك هكاك
idir lah tawil gol amin,,إدير الله تاويل ڭول أمين
gltha om9tan3 biha,,ڭلتها أُمقتانع بيها
matfkar bnya na9sa,,ماتفكار بنيا ناقسا
rz9ak hadak rda bih,,رزقاك هاداك ردا بيه
khli lomor 3adya,,خلي لومور عاديا
hawl tmchi bkri,,هاول تمشي بكري
khlih idbr raso,,خليه إدبر راسو
ana ga3 mamchit,,أنا ڭاع مامشيت
golo lah ichafik yak,,ڭولو الله إشافيك ياك
na9ch m3ah ochof,,ناقش معاه أُشوف
khodha kolha bohdk,,خودها كولها بوهدك
dnya hya hadi,,دنيا هيا هادي
rah khrjat hya,,راه خرجات هيا
srbi 9bl mayjiw hadok,,سربي قبل مايجيو هادوك
9di lgharad okhraj,,قدي لغاراد أُخراج
bghit nakhd rahti hna,,بغيت ناخد راهتي هنا
nta ozahrk ghir jrrb,,نتا أُزاهرك غير جرّب
bchwya htawkan tlga,,بشويا هتاوكان تلڭا
malgitch ikono dawh,,مالڭيتش إكونو داوه
chkoun ghayhzou ?,,شكون غايهزو ?
nta gol ma3rft othna,,نتا ڭول ماعرفت أُتهنا
awdi maghadich idih,,أودي ماغاديش إديه
la yomkin hadak idih,,لا يومكين هاداك إديه
safi nsa dakchi,,سافي نسا داكشي
ha hna 3la molana,,ها هنا علا مولانا
rak tma zyar,,راك تما زيار
3amra dnya hna bzaf,,عامرا دنيا هنا بزاف
dwaz nobtk osir,,دواز نوبتك أُسير
dakchili ghandir nit,,داكشيلي غاندير نيت
hsn lik tmchi,,هسن ليك تمشي
tansoni 3lik makayn,,تانسوني عليك ماكاين
smhli knt mchghol,,سمهلي كنت مشغول
mab9ach 3ndk lwakt,,مابقاش عندك لواكت
iwa hanta db fhmti,,إوا هانتا دب فهمتي
chrawk amskin lkhot,,شراوك أمسكين لخوت
3a9o bik odaro bik,,عاقو بيك أُدارو بيك
hadchi li banlik nta,,هادشي لي بانليك نتا
tangol ghir li chaft,,تانڭول غير لي شافت
lah ismhlina jmi3,,الله إسمهلينا جميع
wa chof lina dakchi,,وا شوف لينا داكشي
rah ana mabghito,,راه أنا مابغيتو
sir hta tfjar mzyan,,سير هتا تفجار مزيان
ana fkart otraj3t,,أنا فكارت أُتراجعت
golha mobachara safi,,ڭولها موباشارا سافي
bsaraha tanhchm,,بساراها تانهشم
khlih hta ibghi,,خليه هتا إبغي
rah makaynch bach,,راه ماكاينش باش
ghir hawl m3ah bsbr,,غير هاول معاه بسبر
sala sbar 3yit nit,,سالا سبار عييت نيت
ma3ndk madir bih,,ماعندك مادير بيه
siftlya joj misajat,,سيفتليا جوج ميساجات
ana ga3 majawbto,,أنا ڭاع ماجاوبتو
btawfik sahbi l3ziz,,بتاوفيك ساهبي لعزيز
machi dyali bohdi,,ماشي ديالي بوهدي
hadik haja mchrouka,,هاديك حاجة مشروكا
chaghlo hadak yak,,شاغلو هاداك ياك
n9dar nakhdo kolo?,,نقدار ناخدو كولو?
nta haz li bghiti mno,,نتا هاز لي بغيتي منو
ila mabghit walo khlih,,إلا مابغيت والو خليه
chof rah makharj lya,,شوف راه ماخارج ليا
hta trkab ogolha lih,,هتا تركاب أُڭولها ليه
ghadi nhtajo darori,,غادي نهتاجو داروري
wakha hanta ha hna,,واخا هانتا ها هنا
li kbir ghadi iban lik,,لي كبير غادي إبان ليك
dyalach had lmissaj,,ديالاش هاد لميسّاج
ah knti gltihali nsit,,أه كنتي ڭلتيهالي نسيت
ana ghadi l9hwa db,,أنا غادي لقهوا دب
ok ghir lon hani,,أُك غير لون هاني
ga3 ma3la9ti ma3jbk,,ڭاع ماعلاقتي ماعجبك
bla matfhm ghalat,,بلا ماتفهم غالات
awdi ghir ktab oskt,,أودي غير كتاب أُسكت
hta nta kat9ra osakt,,هتا نتا كاتقرا أُساكت
idan hna tfahmna,,إدان هنا تفاهمنا
wach ghadir idrab,,واش غادير إدراب
imta ghaykoun,,إمتا غايكون
wakila mobacharatan mn ba3d l3otla,,واكيلا موباشاراتان من باعد لعوتلا
wakila ghandirou,,واكيلا غانديرو
ghanhawal manchoufch loukhrin lim3aya,,غانهاوال مانشوفش لوخرين ليمعايا
hit hna 3amarna ntaf9ou,,هيت هنا عامارنا نتافقو
khasni nchouf lghalibiya,,خاسني نشوف لغاليبييا
darori khas t9ad chhal mn haja,,داروري خاس تقاد شهال من حاجة
ila b9ina khedamin,,إلا بقينا خدامين
bhal ila kan9olo lihoum,,بهال إلا كانقولو ليهوم
bli mwaf9in,,بلي موافقين
3la ayi haja kaydirouha,,علا أيي حاجة كايديروها
ouhadchi ghalat,,وهادشي غالات
hna rafdin lhad lmahzala,,هنا رافدين لهاد لماهزالا
ouhna bghina taghyir,,وهنا بغينا تاغيير
bghina izid had lmaydan l9adam,,بغينا إزيد هاد لمايدان لقادام
khousousan ana ta3lim houwa rakiza tatawor ayi moujtama3,,خوسوسان أنا تاعليم هووا راكيزا تاتاوور أيي موجتاماع
ouhoma bhal ila bghayin,,وهوما بهال إلا بغايين
bghaw iharsou had rakiza,,بغاو إهارسو هاد راكيزا
hna maghansamhouch lihoum,,هنا ماغانسامهوش ليهوم
khas darori ikoun taghyir,,خاس داروري إكون تاغيير
bach nzidou brasna l l9adam,,باش نزيدو براسنا ل لقادام
ama bhal haka rah makhdamch,,أما بهال هاكا راه ماخدامش
ouhta hadchi did maslahat tilmid,,وهتا هادشي ديد ماسلاهات تيلميد
hit l oustad kifach ghaykhdem mertah,,هيت ل وستاد كيفاش غايخدم مرتاه
m3a had dorouf s3ib,,معا هاد دوروف سعيب
khasna nkono yid wahda,,خاسنا نكونو ييد واهدا
hadchi limslahtna kamlin,,هادشي ليمسلاهتنا كاملين
wakha ghaykono intihazin,,واخا غايكونو إنتيهازين
ghaykhdmou 3adi,,غايخدمو عادي
bhal ila makhashoum hta khire,,بهال إلا ماخاسهوم هتا خير
walakin hadchi ghalat,,والاكين هادشي غالات
kaynin nas 3andhoum dorof,,كاينين ناس عاندهوم دوروف
ouma3a dalika dayrin mou9ata3at,,وماعا داليكا دايرين موقاتاعات
fihin kaynin nas,,فيهين كاينين ناس
kaysarfou ghir 3la rashoum,,كايسارفو غير علا راسهوم
oumamsaw9inch lhta chi haja,,ومامساوقينش لهتا شي حاجة
ghadi ntla3 onji yak ?,,غادي نتلاع أُنجي ياك ?
jib dakchi bla sda3,,جيب داكشي بلا سداع
ila l9it hadak tma safi,,إلا لقيت هاداك تما سافي
ila mal9ito rah walo,,إلا مالقيتو راه والو
matgolch madrtiha,,ماتڭولش مادرتيها
mchiti b3id,,مشيتي بعيد
ch7al osalti mn ohda,,شحال أُسالتي من أُهدا
ola machi mohim,,أُلا ماشي موهيم
lach baghi t3raf,,لاش باغي تعراف
nod dghya mat3tal,,نود دغيا ماتعتال
wach nit hya hadik,,واش نيت هيا هاديك
li jat fbalk ktbha,,لي جات فبالك كتبها
kima jant dnya hanya,,كيما جانت دنيا هانيا
mat3awdch lkkal yak,,ماتعاودش لكّال ياك
rah hadchi li kayn,,راه هادشي لي كاين
mab9iti glti walo,,مابقيتي ڭلتي والو
ana mafhamtkch,,أنا مافهامتكش
ijib lah taysir,,إجيب الله تايسير
kat3jbni afkar dyalk,,كاتعجبني أفكار ديالك
bghit nfham mn h9i,,بغيت نفهام من هقي
ola glt chi 3ib,,أُلا ڭلت شي عيب
hana ghadi m3ah,,هانا غادي معاه
makaynch lmalal,,ماكاينش لمالال
lm39ol hwa kolchi,,لمعقول هوا كولشي
twhchtk bzaf alkhayb,,توهشتك بزاف ألخايب
klma joj safi,,كلما جوج سافي
ha hwa ja tani,,ها هوا جا تاني
tla3li frasi hadak,,تلاعلي فراسي هاداك
makrahtch nbdlo,,ماكراهتش نبدلو
wach darori l3rbya,,واش داروري لعربيا
katktro mno ntoma,,كاتكترو منو نتوما
daba it9ada kaml,,دابا إتقادا كامل
njibo mra okhra yak,,نجيبو مرا أُخرا ياك
ila 3tak lah chi sbr,,إلا عتاك الله شي سبر
dyal bssah maxi kdob,,ديال بسّاه ماشي كدوب
nta li ghbrti 3lina,,نتا لي غبرتي علينا
ana m3ak htal lmot,,أنا معاك هتال لموت
hadchi bzaf ola 3adi,,هادشي بزاف أُلا عادي
ghir nta z3am malk,,غير نتا زعام مالك
ntla9aw lyom yak?,,نتلاقاو ليوم ياك?
htal l3chya nrad 3lik,,هتال لعشيا نراد عليك
achmn 3chya mal db,,أشمن عشيا مال دب
soni 3lya 3afak,,سوني عليا عافاك
maymknch ghir khina,,مايمكنش غير خينا
klami mabghah had,,كلامي مابغاه هاد
taykon ba3d lmrrat,,تايكون باعد لمرّات
kaywadan daba,,كايوادان دابا
ghanmchi nsali ba3da,,غانمشي نسالي باعدا
bima jat khti,,بيما جات ختي
kan 3andha takwin,,كان عاندها تاكوين
trja3 nmchiw ntghdaw,,ترجاع نمشيو نتغداو
oumn ba3d nchoufou achnou ndirou,,ومن باعد نشوفو أشنو نديرو
wach nkharjou n9albou 3la lkra?,,واش نخارجو نقالبو علا لكرا?
oula nkhaliw dak samsar,,ولا نخاليو داك سامسار
houwa ikalab 3lih,,هووا إكالاب عليه
mn ba3d nkhalsouh,,من باعد نخالسوه
amdra ach banlik,,أمدرا أش بانليك
homa taygolo dah,,هوما تايڭولو داه
dak nhar nsitini,,داك نهار نسيتيني
achmn blasa kayn,,أشمن بلاسا كاين
ghir tayzido fih,,غير تايزيدو فيه
khliha orja3 bhalk,,خليها أُرجاع بهالك
golih mzyan okhlih,,ڭوليه مزيان أُخليه
dyalkom ntoma nit,,ديالكوم نتوما نيت
3lach madaz ga3,,علاش ماداز ڭاع
wach lowlin hadok,,واش لوولين هادوك
ah dazo sbah bkri,,أه دازو سباه بكري
hadik mamnha bdl,,هاديك مامنها بدل
bdlt kolchi bhal bhal,,بدلت كولشي بهال بهال
ghda fsbah la,,غدا فسباه لا
li gltiha hna m3ak,,لي ڭلتيها هنا معاك
machafoch rashom,,ماشافوش راسهوم
tandir ola ghir ktba,,تاندير أُلا غير كتبا
ghatmchi mazal lcasa,,غاتمشي مازال لكاسا
achnou ghadir had l3chiya,,أشنو غادير هاد لعشييا
mazal tanfkar daba,,مازال تانفكار دابا
ma3rft wach nmchi,,ماعرفت واش نمشي
tangol ghda fsbah,,تانڭول غدا فسباه
walakin ma3rft,,والاكين ماعرفت
makaynch lwa9t bzaf,,ماكاينش لواقت بزاف
l9adya mrawna 3ndi,,لقاديا مراونا عندي
kon mchit awal lbarh,,كون مشيت أوال لباره
lmohim ntmnaw khir,,لموهيم نتمناو خير
yalah khrajt mn dar,,يالاه خراجت من دار
knt bghit nswlk onsit,,كنت بغيت نسولك أُنسيت
dakchi machi mohim,,داكشي ماشي موهيم
ana 3a9li taybrztni,,أنا عاقلي تايبرزتني
tanhawl otanfchal,,تانهاول أُتانفشال
kon 9wi omatd3af,,كون قوي أُماتدعاف
ghadi nmchi nrtah chwya,,غادي نمشي نرتاه شويا
malk fin knti khdam,,مالك فين كنتي خدام
tanhs bl9ant olmlal,,تانهس بلقانت أُلملال
s3ib tlga dkchi li bghiti,,سعيب تلڭا دكشي لي بغيتي
rah nas kolhom hakak,,راه ناس كولهوم هاكاك
tangol bhali lakayn fdnya,,تانڭول بهالي لاكاين فدنيا
chhal mn haja bghitha,,شهال من حاجة بغيتها
wach kayn chi ghda,,واش كاين شي غدا
mojod lkhir bsahtkom,,موجود لخير بساهتكوم
3titha lih daha m3ah,,عتيتها ليه داها معاه
kol insan olimktab lih,,كول إنسان أُليمكتاب ليه
dakchi mfihch chak,,داكشي مفيهش شاك
nmchi 3nd tbib wa9ila,,نمشي عند تبيب واقيلا
nta li 3arf hyatk,,نتا لي عارف هياتك
manzidch oman3awdch,,مانزيدش أُمانعاودش
kantayab lkhoubz fl fran,,كانتاياب لخوبز فل فران
jat khtek ?,,جات ختك ?
la mazal majat,,لا مازال ماجات
t3tlat ga3,,تعتلات ڭاع
wach ghatsnawha lghda ?,,واش غاتسناوها لغدا ?
wakila ghanaklou,,واكيلا غاناكلو
oghankhaliw liha ha9ha,,أُغانخاليو ليها هاقها
ma3rfatch achnou lim3aralha,,ماعرفاتش أشنو ليمعارالها
kant 9alt bli ghatkhraj mn takwin bekri,,كانت قالت بلي غاتخراج من تاكوين بكري
walakin chaftha t3tlat,,والاكين شافتها تعتلات
ghatl9ayha katakoul fchi blasa,,غاتلقايها كاتاكول فشي بلاسا
bhal walou dirha,,بهال والو ديرها
ouhna hna kantsnawha,,وهنا هنا كانتسناوها
blhe9 lkhoubz baki kaytib,,بلهق لخوبز باكي كايتيب
iwa 3alah tji bima itib,,إوا عالاه تجي بيما إتيب
ila majatch maghantsnahach,,إلا ماجاتش ماغانتسناهاش
fiya jou3,,فييا جوع
had l3chya madrt program,,هاد لعشيا مادرت پروڭرام
ghadi n3as chwya,,غادي نعاس شويا
bghit nmchi walakin majatch,,بغيت نمشي والاكين ماجاتش
bla manswl bzaf yak,,بلا مانسول بزاف ياك
golih ijibhalik tlbo,,ڭوليه إجيبهاليك تلبو
ghadi nghyar tari9a,,غادي نغيار تاريقا
fin mchat molat jllaba,,فين مشات مولات جلّابا
jiha nichan o3tarf liha,,جيها نيشان أُعتارف ليها
maghadich tfhmni,,ماغاديش تفهمني
lah ijiblik li ifhmk,,الله إجيبليك لي إفهمك
gol amin ya rbbi,,ڭول أمين يا ربّي
amdra nta bikhir,,أمدرا نتا بيخير
labas lhmdollah onta,,لاباس لهمدولّاه أُنتا
fch ghadi tdirha ga3,,فش غادي تديرها ڭاع
finma jat machi mochkil,,فينما جات ماشي موشكيل
ljaw skhoun hna,,لجاو سخون هنا
s3datkom tm zwin,,سعداتكوم تم زوين
kon ghir knt 9rib ltma,,كون غير كنت قريب لتما
ghir tayjiblik lah,,غير تايجيبليك الله
tri9 b3ida bzaf bintna,,تريق بعيدا بزاف بينتنا
li b3ud 3l l3in b3ud 3la l9lb,,لي بعود عل لعين بعود علا لقلب
hdik ghir hdra dima f9lbi,,هديك غير هدرا ديما فقلبي
rjr3ti lnafs lmwdo3,,رجرعتي لنافس لمودوع
chhal bach katba3,,شهال باش كاتباع
rah ghalya hadik,,راه غاليا هاديك
dir ghir li gdiri 3liha,,دير غير لي ڭديري عليها
wach flwast ola brra,,واش فلواست أُلا برّا
la maymknch lya,,لا مايمكنش ليا
hta nchof ach ghadi igol,,هتا نشوف أش غادي إڭول
ntmnaw mn lah isawb,,نتمناو من الله إساوب
kikan ljaw 3ankoum lbareh,,كيكان لجاو عانكوم لباره
hna wahd lw9ita kant katih chta,,هنا واهد لوقيتا كانت كاتيه شتا
knt kharja m3a wld khti,,كنت خارجا معا ولد ختي
kna fjarda,,كنا فجاردا
kant mamah kharja lwahd sbou3,,كانت ماماه خارجا لواهد سبوع
sbou3 d sahbtha,,سبوع د ساهبتها
oukhalat 3andna wldha,,وخالات عاندنا ولدها
bl 3chiya n3s chwiya,,بل عشييا نعس شوييا
mli kan na3as knt khrajt m3a bah,,ملي كان ناعاس كنت خراجت معا باه
mchina nchoufou dar dlkra,,مشينا نشوفو دار دلكرا
chafna wahda b 1000dh,,شافنا واهدا ب 1000ده
fiha 42 mitro,,فيها 42 ميترو
saraha katban sghira,,ساراها كاتبان سغيرا
walakin jat fmaw9i3 zwin,,والاكين جات فماوقيع زوين
hdrna m3a samsar taf9na 3la taman,,هدرنا معا سامسار تافقنا علا تامان
9ltha lmama,,قلتها لماما
mama ma3jbathach,,ماما ماعجباتهاش
mabghatch hiya lbab ikoun machrouk,,مابغاتش هييا لباب إكون ماشروك
safi mn ba3d rj3na ldar,,سافي من باعد رجعنا لدار
tla9it wld khti ba9i na3s,,تلاقيت ولد ختي باقي ناعس
slit oufaya9tou,,سليت وفاياقتو
bda kaybki bgha babah,,بدا كايبكي بغا باباه
kharajtou ljarda bach isket,,خاراجتو لجاردا باش إسكت
darna mzyan ana wiyah,,دارنا مزيان أنا ويياه
oul3ab m3a drari,,ولعاب معا دراري
b9ina galsin htal 19h,,بقينا ڭالسين هتال 1قه
sounit lkhti bach takhdou mn tmak,,سونيت لختي باش تاخدو من تماك
walakin 9altliya ba9a m3atla,,والاكين قالتلييا باقا معاتلا
