darija,eng,darija_ar
chad idi mzyan,,شاد إدي مزيان
ghir fhmini chnou kangoul,,غير فهميني شنو كانڭول
n3tiw lmchach it3chaw,,نعتيو لمشاش إتعشاو
tkhrji m3aya,,تخرجي معايا
malk dasr,,مالك داسر
chouf wald jartna,,شوف والد جارتنا
ljamal kayn frou7,,لجامال كاين فروح
baba ghadi ikhraj lik,,بابا غادي إخراج ليك
9tlou bdam bard,,قتلو بدام بارد
hbat man tma,,هبات مان تما
malk dasra,,مالك داسرا
glas fblasti 7ta iji,,ڭلاس فبلاستي حتا إجي
chnou dart lik dnya,,شنو دارت ليك دنيا
3yit man koulchi,,عييت مان كولشي
ana jaya ftri9,,أنا جايا فتريق
kanwjad l3cha,,كانوجاد لعشا
t3chay m3ana 3ad siri,,تعشاي معانا عاد سيري
jibou rask,,جيبو راسك
gals lard,,ڭالس لارد
mchity ltbib,,مشيتي لتبيب
khorji tbdlti ljaw,,خورجي تبدلتي لجاو
ri7tak zwina,,ريحتاك زوينا
sbghti ch3rak,,سبغتي شعراك
3la slama mli jawbtini,,علا سلاما ملي جاوبتيني
ndirou chi khraja,,نديرو شي خراجا
derari kaytsnaw fik,,دراري كايتسناو فيك
ghir khrjou ntouma,,غير خرجو نتوما
3ndak derari sghar,,عنداك دراري سغار
tkaysi 3lih,,تكايسي عليه
tmchiw m3ahoum,,تمشيو معاهوم
nhar l7ad 3ndi 3outla,,نهار لحاد عندي عوتلا
khlini nwrik chwiya,,خليني نوريك شوييا
kif kan nhark,,كيف كان نهارك
machi wa9t d7ak daba,,ماشي واقت دحاك دابا
chouf ki dayrin msakn,,شوف كي دايرين مساكن
rad lfilam,,راد لفيلام
k7li 3inik bih,,كحلي عينيك بيه
koulna b7al lkhout,,كولنا بحال لخوت
t3da 3liha meskina,,تعدا عليها مسكينا
lah irdi 3la li rbak,,الله إردي علا لي رباك
aji tchrbi atay,,أجي تشربي أتاي
blati nhaz tabla,,بلاتي نهاز تابلا
gheda 3ndi 3amr,,غدا عندي عامر
gouli liya l7a9i9a fin kounti,,ڭولي لييا لحاقيقا فين كونتي
katktbi blama t3rfi,,كاتكتبي بلاما تعرفي
lkdoub f3inik baynin,,لكدوب فعينيك باينين
chedi lml7a mn jartkoum,,شدي لملحا من جارتكوم
yarbi tsahal 3lihoum,,ياربي تساهال عليهوم
bghit nrja3 n9ra,,بغيت نرجاع نقرا
hadik makatfham walo,,هاديك ماكاتفهام والو
koulchi kayzlag,,كولشي كايزلاڭ
howa man char9,,هووا مان شارق
7li 3la lmchach,,حلي علا لمشاش
ara chi djaja,,أرا شي دجاجا
raha katsli,,راها كاتسلي
fiya boumzwi,,فييا بومزوي
mam7tajach lik,,مامحتاجاش ليك
daba irja3 lik,,دابا إرجاع ليك
ja l3ndo b7ala madar walo,,جا لعندو بحالا مادار والو
mabghitch ntkhasm m3ah,,مابغيتش نتخاسم معاه
sbri m3ah hta i7an lah,,سبري معاه هتا إحان الله
chdit lgamila,,شديت لڭاميلا
chditha man 3ndhouma,,شديتها مان عندهوما
t9olabt lyouma,,تقولابت ليوما
christou lbid,,شريستو لبيد
lah i3tik sa7a,,الله إعتيك ساحا
dima mbrzt,,ديما مبرزت
s3dat rajli biya,,سعدات راجلي بييا
madrabch 3liya lbab,,مادرابش علييا لباب
7li m3ak lbab,,حلي معاك لباب
mat3dbich rask,,ماتعدبيش راسك
hahiya hdak choufi mzyan,,هاهييا هداك شوفي مزيان
ncht7ou chwiya,,نشتحو شوييا
glsi 7daya,,ڭلسي حدايا
smhili ma3ndich m3ak,,سمهيلي ماعنديش معاك
diri liya lmassage,,ديري لييا لماسّاڭ
glsi l9dam,,ڭلسي لقدام
w7lti fih,,وحلتي فيه
rdi lbal mnou,,ردي لبال منو
l9ithoum sdou,,لقيتهوم سدو
daw makhdamch,,داو ماخدامش
9tlou far fdar,,قتلو فار فدار
koul rask,,كول راسك
koul wahd ou tari9tou,,كول واهد و تاريقتو
chnou li mafhmtich,,شنو لي مافهمتيش
tilifouni khasr,,تيليفوني خاسر
koulna bghinah twil,,كولنا بغيناه تويل
matkhasmouch m3aha,,ماتخاسموش معاها
tbdlti 3liya asa7bti,,تبدلتي علييا أساحبتي
lwa7d ikhaf mnou,,لواحد إخاف منو
fih l7nach,,فيه لحناش
9lbi kaydrni,,قلبي كايدرني
thrsat mn rjli,,تهرسات من رجلي
mab9a walo ou tghwat,,مابقا والو و تغوات
bghitou ikoun merbi,,بغيتو إكون مربي
dik lms2ala sahla,,ديك لمسألا ساهلا
3ndak chi flous ?,,عنداك شي فلوس ?
chhdi 3lih,,شهدي عليه
bgha ntla9 mnou,,بغا نتلاق منو
howa zwin bezaf,,هووا زوين بزاف
makmlthach ga3,,ماكملتهاش ڭاع
dak n3as?,,داك نعاس?
3yit man shir,,عييت مان سهير
chnou drti khlas,,شنو درتي خلاس
nl9ak gheda fnafs lblasa,,نلقاك غدا فنافس لبلاسا
katsnani fzn9a,,كاتسناني فزنقا
gouli liha tkhdam fblastha,,ڭولي ليها تخدام فبلاستها
idi tbloukat,,إدي تبلوكات
kount dima hdak,,كونت ديما هداك
chnou darou lik,,شنو دارو ليك
katkhafi mni,,كاتخافي مني
tal hna ou baraka,,تال هنا و باراكا
khlik 9dami mat7rkich,,خليك قدامي ماتحركيش
3iniya ta7ou mn blasthoum,,عينييا تاحو من بلاستهوم
mab9a 9ad ma fat,,مابقا قاد ما فات
ghadi irja3 man bera,,غادي إرجاع مان برا
ketbi rah mab9a walo,,كتبي راه مابقا والو
amin yarbi choukran lik hbiba biya oubik,,أمين ياربي شوكران ليك هبيبا بييا وبيك
ha7na bdina,,هاحنا بدينا
insan mkhtalf 3la lkhor,,إنسان مختالف علا لخور
koulchi moujoud aji mrhba bik,,كولشي موجود أجي مرهبا بيك
la makandwich m3ahoum ga3,,لا ماكاندويش معاهوم ڭاع
mn l27san lik tsokti,,من لءحسان ليك تسوكتي
mathzich soutak 3liha,,ماتهزيش سوتاك عليها
chwiya dli7tiram,,شوييا دليحتيرام
ndik l3and chwafa,,نديك لعاند شوافا
htami ghir bmachakil dyalk,,هتامي غير بماشاكيل ديالك
drni rasi bhdrtk,,درني راسي بهدرتك
njma3 dar ou nhdar m3ak,,نجماع دار و نهدار معاك
machi sou9i,,ماشي سوقي
howa machi fnan,,هووا ماشي فنان
kan3rfou man sghar,,كانعرفو مان سغار
rasou kbar mnou,,راسو كبار منو
3ndak s7abat ?,,عنداك سحابات ?
mou7al ibra man lbard,,موحال إبرا مان لبارد
3ndak l7a9,,عنداك لحاق
tfrajt fdak lvidio,,تفراجت فداك لڤيديو
jbtili d7ka wakha mafiya li id7ak,,جبتيلي دحكا واخا مافييا لي إدحاك
sditi lbab mourak,,سديتي لباب موراك
khrjou kamlin,,خرجو كاملين
7yani 3lih,,حياني عليه
dirihoum flma skhoun,,ديريهوم فلما سخون
hzi had zrbiya raha t9ila,,هزي هاد زربييا راها تقيلا
n3tik jaiza kbira tstahli,,نعتيك جايزا كبيرا تستاهلي
matl9ihch rah ghadi iti7,,ماتلقيهش راه غادي إتيح
ntl3ou foug sta7,,نتلعو فوڭ ستاح
dakchi khatar 3lik,,داكشي خاتار عليك
3ndi akhta2 kbira,,عندي أختاء كبيرا
khrjou kamlin mn hna,,خرجو كاملين من هنا
wayli asa7bti,,وايلي أساحبتي
ghadi isma7 lina,,غادي إسماح لينا
majakch n3as,,ماجاكش نعاس
3ndi maydar,,عندي مايدار
na9s lik chouf,,ناقس ليك شوف
ari njrab m3ak,,أري نجراب معاك
ch7al katlbsi frjlik,,شحال كاتلبسي فرجليك
ghadi tnsayh fkhtra,,غادي تنسايه فخترا
chnou smit dak dri,,شنو سميت داك دري
hmaditi mab9atch fik lmada9,,هماديتي مابقاتش فيك لماداق
chri liya lmska,,شري لييا لمسكا
darak lm3da,,داراك لمعدا
ghadi t7awlou man hna,,غادي تحاولو مان هنا
machi bezaf 3lik,,ماشي بزاف عليك
b3di 3liya,,بعدي علييا
matkhaylich ch7al tsnitak,,ماتخايليش شحال تسنيتاك
bni ou bink ghir kayd7ak 3liha,,بني و بينك غير كايدحاك عليها
nmchiw man hna,,نمشيو مان هنا
sekti bntak,,سكتي بنتاك
matrbtich bloumour,,ماتربتيش بلومور
derbha tran,,دربها تران
wach mafkhbarkch,,واش مافخباركش
sf9ou mi7na 7wayjha,,سفقو ميحنا حوايجها
ach ghadi ndir liha ana,,أش غادي ندير ليها أنا
sa3a dni m3ak,,ساعا دني معاك
rahouma khrjou man gbila,,راهوما خرجو مان ڭبيلا
ach katsnay ?,,أش كاتسناي ?
njri mourahoum wla,,نجري موراهوم ولا
li bgha imchi ghir ijar rjlih,,لي بغا إمشي غير إجار رجليه
howa machi m7alhoum,,هووا ماشي محالهوم
3jbatni dik lbsa,,عجباتني ديك لبسا
li blkhdar oula lk7al,,لي بلخدار ولا لكحال
fnadari ghir khaliha,,فناداري غير خاليها
b9aw ghir katjyrou,,بقاو غير كاتجيرو
nftar ou nhdar m3ak,,نفتار و نهدار معاك
kant3sab 7ydi man 9dami,,كانتعساب حيدي مان قدامي
nmchiw lmdina l9dima,,نمشيو لمدينا لقديما
finkoum daba,,فينكوم دابا
3ndak machrou3 dyalk,,عنداك ماشروع ديالك
wa7d rou7 kayn fhad lblasa,,واحد روح كاين فهاد لبلاسا
tarikh kbir,,تاريخ كبير
kount kan9lab 3la had lblasa,,كونت كانقلاب علا هاد لبلاسا
man ou ana sghira,,مان و أنا سغيرا
kmalt dirasa,,كمالت ديراسا
jada howa lwa9t bach nbda,,جادا هووا لواقت باش نبدا
n3rfak 3lihoum,,نعرفاك عليهوم
3awnatni bezaf,,عاوناتني بزاف
b9it mkhbya,,بقيت مخبيا
douk sdadr,,دوك سدادر
t3lamt mnhoum,,تعلامت منهوم
tfwa9ti flkhdma,,تفواقتي فلخدما
lah ikmal 3lik blkhir,,الله إكمال عليك بلخير
diwah l7bas itraba,,ديواه لحباس إترابا
nchhdou bl7a9,,نشهدو بلحاق
sir b3id f9raytk,,سير بعيد فقرايتك
3ndak chi hiwaya ?,,عنداك شي هيوايا ?
9astna kamlin,,قاستنا كاملين
lwa9t akhour,,لواقت أخور
biban m7loulin,,بيبان محلولين
lmawdou3 dyalk,,لماودوع ديالك
kayna moufaja2a,,كاينا موفاجاأ
khask trkzi,,خاسك تركزي
katmtal mzyan,,كاتمتال مزيان
mesta3din lmoughamara,,مستاعدين لموغامارا
mwdou3 jedid,,مودوع جديد
ina praym hada,,إنا پرايم هادا
lfada2 l3oumoumi,,لفاداء لعومومي
chhiwat bnan,,شهيوات بنان
kaytsnawkoum tzwjou,,كايتسناوكوم تزوجو
rja3t man stah,,رجاعت مان ستاه
ana m3akoum koul youm,,أنا معاكوم كول يوم
ta7t man drouj,,تاحت مان دروج
wldi rah tkhtfat,,ولدي راه تختفات
khayfa dak 9lil a2asl,,خايفا داك قليل أأسل
ghadi nrj3ha,,غادي نرجعها
3awni nl9aha,,عاوني نلقاها
wach kayn chi wa7d hna,,واش كاين شي واحد هنا
lah yakhoud fik l7a9,,الله ياخود فيك لحاق
aji hahowa 3mi,,أجي هاهووا عمي
siyad li galiya,,سيياد لي ڭالييا
maghadich il9awna,,ماغاديش إلقاونا
sir dghya,,سير دغيا
tkhba mnou,,تخبا منو
tnoubiltou dazt man 7dana,,تنوبيلتو دازت مان حدانا
nt9daw fl3chiya,,نتقداو فلعشييا
lmouhim ti9a tkoun,,لموهيم تيقا تكون
ghadi ikoun i7sas mkhtalf,,غادي إكون إحساس مختالف
b7ala l3ba l3rousa ou l3ris,,بحالا لعبا لعروسا و لعريس
ftchou lbyouta,,فتشو لبيوتا
khawyin kamlin,,خاويين كاملين
mal9ina hta haja,,مالقينا هتا حاجة
kanou hna,,كانو هنا
maghankhlikch tmchi,,ماغانخليكش تمشي
hrab m3aya,,هراب معايا
ma3rftch chnou ghadi ndir,,ماعرفتش شنو غادي ندير
safi l9it l7al,,سافي لقيت لحال
blama t3dbi rask,,بلاما تعدبي راسك
wa2akhiran f9ti,,واأخيران فقتي
sbart m3ak 7ta 3yit,,سبارت معاك حتا عييت
kanbghi ta7di,,كانبغي تاحدي
wach htal had darja,,واش هتال هاد دارجا
walakin madrt walo,,والاكين مادرت والو
ghadi tkhlsi taman,,غادي تخلسي تامان
7na rah swlna,,حنا راه سولنا
9lbou fblasa khra,,قلبو فبلاسا خرا
n9drou ntb3ouh,,نقدرو نتبعوه
blasa khera,,بلاسا خرا
ana twa7chtak,,أنا تواحشتاك
nswlak lah ikhalik,,نسولاك الله إخاليك
ana madrt lik walo,,أنا مادرت ليك والو
matkhafich 3mrou ghadi i9rab mnk,,ماتخافيش عمرو غادي إقراب منك
ana kan3tadr,,أنا كانعتادر
thdni chrbi lma,,تهدني شربي لما
rkabt m3a 3mi,,ركابت معا عمي
bghit nwli b7alou,,بغيت نولي بحالو
kmal makltk,,كمال ماكلتك
nkhalik nmchi l7mam,,نخاليك نمشي لحمام
zidi t7mli,,زيدي تحملي
ch7al tman,,شحال تمان
ylah man hna,,يلاه مان هنا
mcha lkamyou,,مشا لكاميو
la maymkanch jri,,لا مايمكانش جري
sir man tma,,سير مان تما
dkhlou lghaba,,دخلو لغابا
malk frjlik,,مالك فرجليك
3lach kanjriw,,علاش كانجريو
safi 3yit man jra,,سافي عييت مان جرا
ty7ti lou3ba,,تيحتي لوعبا
srbi dghya,,سربي دغيا
mdroub frasou,,مدروب فراسو
ntkhbaw fhad dar,,نتخباو فهاد دار
jm3i foumak,,جمعي فوماك
ha ana l9ithoum,,ها أنا لقيتهوم
sad wdnik,,ساد ودنيك
matgoul liya walou,,ماتڭول لييا والو
ana 3arfak,,أنا عارفاك
wa3dni bli ghatb9a,,واعدني بلي غاتبقا
koulchi ghadi idouz,,كولشي غادي إدوز
bagha t9tlih,,باغا تقتليه
kan7drak madrbich,,كانحدراك مادربيش
nta li baghi hadchi,,نتا لي باغي هادشي
t7mal l3awa9ib,,تحمال لعاواقيب
dak syad mankhlihach,,داك سياد مانخليهاش
dakhla ikoun tamanou ghali,,داخلا إكون تامانو غالي
hziti lmous fwajhi,,هزيتي لموس فواجهي
3tina btisa3,,عتينا بتيساع
man9drouch n3ichou b7alna,,مانقدروش نعيشو بحالنا
la maghadich tmchi man hna,,لا ماغاديش تمشي مان هنا
glt lik la,,ڭلت ليك لا
chnou ou chkoun nta,,شنو و شكون نتا
nta li 9tlti kheti,,نتا لي قتلتي ختي
ghir sabab wa7d,,غير ساباب واحد
7yad idik 3la lwald,,حياد إديك علا لوالد
t9dri diriha,,تقدري ديريها
walou ghi kantfraj,,والو غي كانتفراج
ylh tsbah 3la khir,,يله تسباه علا خير
iwa kmli m3aya biha,,إوا كملي معايا بيها
nhdar m3ak bloughti,,نهدار معاك بلوغتي
sar7a ma3ndich m3a l3ala9at,,سارحا ماعنديش معا لعالاقات
ghadi idkhlou lik f7yatk,,غادي إدخلو ليك فحياتك
makhtaritch hadchi ga3,,ماختاريتش هادشي ڭاع
kif kant hiya,,كيف كانت هييا
khfif 3la l9alb,,خفيف علا لقالب
khalouh man ba3ad,,خالوه مان باعاد
ghadi tl9ayh flmjar,,غادي تلقايه فلمجار
bagha nsban,,باغا نسبان
3afak wa7ad d9i9a,,عافاك واحاد دقيقا
dirhaflhiwayat,,ديرهافلهيوايات
w93at chi 7aja khayba,,وقعات شي حاجا خايبا
ana sma3t koulchi,,أنا سماعت كولشي
hadou houma f3aylk,,هادو هوما فعايلك
tkhbiti mzyan,,تخبيتي مزيان
hana fin kayt3lmou derari,,هانا فين كايتعلمو دراري
chouf had tswira,,شوف هاد تسويرا
b7al chi batal,,بحال شي باتال
ghir nsla7 lmouchkil,,غير نسلاح لموشكيل
hadchi rja3 lik,,هادشي رجاع ليك
wach ma7choumach 3lik,,واش ماحشوماش عليك
ma3ndich dalil,,ماعنديش داليل
dirihoum f2alboum,,ديريهوم فألبوم
wach n3sti chwiya,,واش نعستي شوييا
t9dri tmardi,,تقدري تماردي
ngoulik wa7d l7aja,,نڭوليك واحد لحاجا
7awli tw9fi 3la rjlik,,حاولي توقفي علا رجليك
ghadi ndmak,,غادي ندماك
dwi m3aya,,دوي معايا
imta ghadi tkmli,,إمتا غادي تكملي
chkoun hiya ba3da,,شكون هييا باعدا
rad balk mnou,,راد بالك منو
ichrab oulakin machi hna,,إشراب ولاكين ماشي هنا
ah tstit safi,,أه تستيت سافي
mab9atch khadma,,مابقاتش خادما
dritini fidi,,دريتيني فيدي
ana nl9a lik,,أنا نلقا ليك
nakhoud lidan,,ناخود ليدان
nta rajl mzwaj,,نتا راجل مزواج
ndirou dakchi li 3jbak,,نديرو داكشي لي عجباك
man gbila kont kantsna,,مان ڭبيلا كونت كانتسنا
ghadi nt7wal,,غادي نتحوال
bghaw ihdrou,,بغاو إهدرو
dkhlouh lmra7,,دخلوه لمراح
9rit ifada dyalkoum,,قريت إفادا ديالكوم
fhmouna blghalat,,فهمونا بلغالات
7na tjm3na man jdid,,حنا تجمعنا مان جديد
hiya rou7i,,هييا روحي
bghat gha tfr7na,,بغات غا تفرحنا
7na fakhourin bik,,حنا فاخورين بيك
irj3ouk man lwal,,إرجعوك مان لوال
madwzti walo,,مادوزتي والو
blama tkhdmi,,بلاما تخدمي
la mam3sbach,,لا مامعسباش
mabghawnich nb9a m3ak,,مابغاونيش نبقا معاك
matkhlinich bou7di,,ماتخلينيش بوحدي
ana safi kbart,,أنا سافي كبارت
ntfar9ou kamlin,,نتفارقو كاملين
yamat dazou,,يامات دازو
mawsltich bekri lyouma,,ماوسلتيش بكري ليوما
ghadi ib9a f7yatkoum,,غادي إبقا فحياتكوم
bghina ndouzou,,بغينا ندوزو
hiya flkbar ou sghar,,هييا فلكبار و سغار
fkoul mera kanfkrak,,فكول مرا كانفكراك
afdal nasi7a,,أفدال ناسيحا
n9drou ndwiw,,نقدرو ندويو
dyalmn hadchi,,ديالمن هادشي
kounti tkhalihoum,,كونتي تخاليهوم
wach is7ab lik sahl,,واش إسحاب ليك ساهل
khalini fti9ar,,خاليني فتيقار
rah salina lmasail,,راه سالينا لماسايل
bkitili bnti,,بكيتيلي بنتي
dmerti 3ailti,,دمرتي عايلتي
l3in bl3in ou sin bsin,,لعين بلعين و سين بسين
wakha ana jaya,,واخا أنا جايا
7ma9iti wa9ila,,حماقيتي واقيلا
mzyan mli tjm3na,,مزيان ملي تجمعنا
ana ga3 makansm3ak,,أنا ڭاع ماكانسمعاك
mat3tihch l2amal,,ماتعتيهش لأمال
maghadich nb3adkoum,,ماغاديش نبعادكوم
bghaw i39dou,,بغاو إعقدو
t3tlti bach t3raf,,تعتلتي باش تعراف
ghadi ndmkoum 3la 7yatkoum,,غادي ندمكوم علا حياتكوم
f29rab foursa,,فءقراب فورسا
3ndak tkhaf,,عنداك تخاف
rj3houm m3ak,,رجعهوم معاك
3tih 7ouriya f7yatou,,عتيه حورييا فحياتو
3andk 3amr bezaf,,عاندك عامر بزاف
kamira jedida,,كاميرا جديدا
79a9 7oulmak,,حقاق حولماك
katrb7i nou9at,,كاتربحي نوقات
khask tmchi b7alna,,خاسك تمشي بحالنا
fin ghberti had lyamat,,فين غبرتي هاد ليامات
lyoma danya meghyma,,ليوما دانيا مغيما
fin houma,,فين هوما
tchri l9ftan,,تشري لقفتان
jay lm3alam,,جاي لمعالام
khlih ichrab stay,,خليه إشراب ستاي
nsali ou njri m3ak,,نسالي و نجري معاك
diri m3ak lmsaman,,ديري معاك لمسامان
rah 9rbat,,راه قربات
dwzou chta,,دوزو شتا
ba9i 3aych,,باقي عايش
kan 3ta liya sansla,,كان عتا لييا سانسلا
lzmi 7doudak,,لزمي حدوداك
hwayjak mzwra,,حوايجاك مزورا
chhad tkhnzira,,شهاد تخنزيرا
staslmou koulhoum,,ستاسلمو كولهوم
hadou khaybin,,هادو خايبين
3ndak tana9oud,,عنداك تاناقود
derti l3amaliya,,درتي لعامالييا
amtila ktira,,أمتيلا كتيرا
machi sou9koum fiha,,ماشي سوقكوم فيها
rj3at lmra mtl9a,,رجعات لمرا متلقا
9rart nsali hadchi,,قرارت نسالي هادشي
choufi msla7a fihoum,,شوفي مسلاحا فيهوم
awal mera nsm3ak,,أوال مرا نسمعاك
ki kounti ki wliti,,كي كونتي كي وليتي
matl3bich bmacha3irou,,ماتلعبيش بماشاعيرو
matfwtich tri9,,ماتفوتيش تريق
bghit nakhod ra2y koum,,بغيت ناخود راإي كوم
chouf ch7al b9a,,شوف شحال بقا
ndirou lm39ouda,,نديرو لمعقودا
mazal mamchat ylah fa9t mn n3as,,مازال مامشات يلاه فاقت من نعاس
la machi maknbghich nhdar m3ak,,لا ماشي ماكنبغيش نهدار معاك
ghir ma kantkouniktach bezaf,,غير ما كانتكونيكتاش بزاف
b3da mktbghich dwi m3aya,,بعدا مكتبغيش دوي معايا
mzyan tcharaft bma3riftk khti,,مزيان تشارافت بماعريفتك ختي
ach kt3wdi kolchi bikhir,,أش كتعودي كولشي بيخير
ah lah e shal 3lik o y3tik ma tmniti,,أه الله إ سهال عليك أُ يعتيك ما تمنيتي
mzyan lah e 3wnak o wf9k,,مزيان الله إ عوناك أُ وفقك
chno kdiri fhyatk ba9a kt9ray,,شنو كديري فهياتك باقا كتقراي
chno smitak?,,شنو سميتاك?
mab9atch 3ndi nmertak,,مابقاتش عندي نمرتاك
iwa kayn chi jadid,,إوا كاين شي جاديد
makatsowlich b3da,,ماكاتسووليش بعدا
mabghitch nbrztk,,مابغيتش نبرزتك
matb9aych m9l9a,,ماتبقايش مقلقا
wa siri lblastk tkay chwiya,,وا سيري لبلاستك تكاي شوييا
iwa ki ghadi m3a dnya,,إوا كي غادي معا دنيا
chnou bghiti,,شنو بغيتي
wlah ma3e9lt,,ولاه ماعقلت
la gha kayshab lik,,لا غا كايسهاب ليك
nta li glti liya blocki,,نتا لي ڭلتي لييا بلوككي
3lach mabghitinich nchofk,,علاش مابغيتينيش نشوفك
wach ba9a m3ahom had l3am,,واش باقا معاهوم هاد لعام
badyin wla mazal,,باديين ولا مازال
bghit nsali deghya,,بغيت نسالي دغيا
rah jabt lik wahd lbant chi wra9,,راه جابت ليك واهد لبانت شي وراق
mzal nslah lghlat dyali,,مزال نسلاه لغلات ديالي
wlakin mzal nji hobi,,ولاكين مزال نجي هوبي
mktbach nji l3ndak,,مكتباش نجي لعنداك
ah ana daba flkhedma,,أه أنا دابا فلخدما
ghda mli imchiw ldar ghntwhchohom bzaf,,غدا ملي إمشيو لدار غنتوهشوهوم بزاف
mchat mamak o ana la,,مشات ماماك أُ أنا لا
b7al haka fhmti,,بحال هاكا فهمتي
3la niyti 7ta ana,,علا نييتي حتا أنا
khbar zwin hada,,خبار زوين هادا
fin chftihoum,,فين شفتيهوم
wach mt2akda,,واش متأكدا
l9arar li khditi ghalt,,لقارار لي خديتي غالت
warah maymkanch,,واراه مايمكانش
takli l7out,,تاكلي لحوت
mazal jdid,,مازال جديد
n3tik loun akhour,,نعتيك لون أخور
blasa b3ida,,بلاسا بعيدا
3nadk lflous,,عنادك لفلوس
lmouhim khsak t3awni,,لموهيم خساك تعاوني
n3wal 3lik,,نعوال عليك
