darija,eng,darija_ar
hanta katchouf li kayen,,هانتا كاتشوف لي كاين
zidi kemli liya 9stek,,زيدي كملي لييا قستك
chouf nas 3awtani kiwlaw,,شوف ناس عاوتاني كيولاو
chkoun nta akhouya,,شكون نتا أخويا
zyaniti olah ma3reftek,,زيانيتي أُلاه ماعرفتك
b9it kantsnak tchoufini bih,,بقيت كانتسناك تشوفيني بيه
mabghitech nhydo,,مابغيتش نهيدو
gelt heta tji ou nbdel hwayji,,ڭلت هتا تجي و نبدل حوايجي
bchwia 3lia,,بشويا عليا
9elbi 3la 9ed lhal,,قلبي علا قد لحال
goulia achnou darou m3ak?,,ڭوليا أشنو دارو معاك?
gelsi b3da 3ad swlini,,ڭلسي بعدا عاد سوليني
gelt lik safi 9blouni,,ڭلت ليك سافي قبلوني
madhakech 3lia bjouj kelmat,,مادهاكش عليا بجوج كلمات
goulia chnou b tafasil,,ڭوليا شنو ب تافاسيل
chkoun isift lina hena?,,شكون إسيفت لينا هنا?
ana li ghadi n3tihoum had lmera,,أنا لي غادي نعتيهوم هاد لمرا
achno derti mn fach dkhlti?,,أشنو درتي من فاش دخلتي?
3awed liya heta khrjti,,عاود لييا هتا خرجتي
aji matkhafich,,أجي ماتخافيش
atbati henaya lyouma,,أتباتي هنايا ليوما
gheda ou siri dbri 3la rasek,,غدا و سيري دبري علا راسك
makaynch li ghadi iwslni hena?,,ماكاينش لي غادي إوسلني هنا?
makaynch li ghayz3m 3lik,,ماكاينش لي غايزعم عليك
ana ghdi nb9a ghir hena hedak,,أنا غدي نبقا غير هنا هداك
dekhli lehna hetal gheda,,دخلي لهنا هتال غدا
sedi 3lik lbab dial tomobil,,سدي عليك لباب ديال توموبيل
achnou smiytek?,,أشنو سمييتك?
rtahi tma tal gheda,,رتاهي تما تال غدا
rbi ykhlik asidi,,ربي يخليك أسيدي
hak abenti tghtay,,هاك أبنتي تغتاي
lberd kaykoun b lil,,لبرد كايكون ب ليل
sm3i ngoulik makhsekch thrbi,,سمعي نڭوليك ماخسكش تهربي
lhroub machi hwa lhel,,لهروب ماشي هوا لهل
kheski tl9ay lhel lmachakil dialk,,خسكي تلقاي لهل لماشاكيل ديالك
rj3i ldarkoum hsen lik,,رجعي لداركوم هسن ليك
nti rak ba9a sghira,,نتي راك باقا سغيرا
tsebhi 3la khir,,تسبهي علا خير
kouli sandwich 9bl maybred,,كولي ساندويش قبل مايبرد
nta rak weliti daba mowdaf,,نتا راك وليتي دابا مووداف
khask tfrch liya tebla kamla b souchi,,خاسك تفرش لييا تبلا كاملا ب سوشي
ba9i katchri lia sandwich?,,باقي كاتشري ليا ساندويش?
ghir kouli daba,,غير كولي دابا
njib lik houli mchwi la bghiti,,نجيب ليك هولي مشوي لا بغيتي
tstahli koul khir,,تستاهلي كول خير
fkrtini ghir fach kena sghar,,فكرتيني غير فاش كنا سغار
mchiti khwenti ljiran djaja,,مشيتي خونتي لجيران دجاجا
kant fik z3ama bzaf,,كانت فيك زعاما بزاف
kano hadouk houma lyam zina,,كانو هادوك هوما ليام زينا
heta daba ba9a lyam zina,,هتا دابا باقا ليام زينا
wach 3refti 3lach?,,واش عرفتي علاش?
ma3reftch 3lach goulia,,ماعرفتش علاش ڭوليا
kenti m3aya dima f jenbi,,كنتي معايا ديما ف جنبي
finma dert nel9ak hedaya,,فينما درت نلقاك هدايا
daba rak weliti mcheghoula,,دابا راك وليتي مشغولا
daba twli heta nta mcheghoul,,دابا تولي هتا نتا مشغول
goulia daba lhdra dial seh,,ڭوليا دابا لهدرا ديال سه
matb9ach doukh 3liya b had lklam,,ماتبقاش دوخ علييا ب هاد لكلام
chehal w ana nkherj fih 3ini?,,شهال و أنا نخرج فيه عيني?
daba chehal darour m3ak,,دابا شهال دارور معاك
dwit m3ahoum isaybo taman,,دويت معاهوم إسايبو تامان
khela liya salaire 9lil,,خلا لييا سالاير قليل
daba ghir gouliya wach mniytek,,دابا غير ڭولييا واش منييتك
3lach wach 9lila?,,علاش واش قليلا?
katgoulha ou frhan,,كاتڭولها و فرهان
hadchi li labes kter mn dak taman,,هادشي لي لابس كتر من داك تامان
dar m3aya koula 3am ayzidni f taman,,دار معايا كولا عام أيزيدني ف تامان
wakha hekak bghit nsayeb m3ah,,واخا هكاك بغيت نسايب معاه
dak seyd nti siftini 3ndou,,داك سيد نتي سيفتيني عندو
saraha t3amel m3aya mzyan,,ساراها تعامل معايا مزيان
daba gouliya ach ghadir b 2awal khesla,,دابا ڭولييا أش غادير ب أوال خسلا
gouli ntiya achnou bghiti,,ڭولي نتييا أشنو بغيتي
achnou hada wach ton,,أشنو هادا واش تون
sir khels djaja li chferti,,سير خلس دجاجا لي شفرتي
wach chefti had syda?,,واش شفتي هاد سيدا?
machefthach asidi,,ماشفتهاش أسيدي
ana kan3erfek ou kan3ref bentek,,أنا كانعرفك و كانعرف بنتك
goulia heya fin mchat?,,ڭوليا هيا فين مشات?
kant hena gbilat,,كانت هنا ڭبيلات
mchit rje3t mal9ithach,,مشيت رجعت مالقيتهاش
mabghitech iw93 lik behali,,مابغيتش إوقع ليك بهالي
kant 3endi 3wina ouhda,,كانت عندي عوينا وهدا
fert fiha heta mchat,,فرت فيها هتا مشات
b9it mzyrha heta mab9atech,,بقيت مزيرها هتا مابقاتش
3am ou ana n9leb 3lih,,عام و أنا نقلب عليه
heta jatni lkhbar dialo,,هتا جاتني لخبار ديالو
galo lia rah mat,,ڭالو ليا راه مات
jaboh liya f sndo9 mn spania,,جابوه لييا ف سندوق من سپانيا
chnou semak lah?,,شنو سماك لاه?
nta kat3ref he9 lkbda,,نتا كاتعرف هق لكبدا
rak 3aref lher li ana fih daba,,راك عارف لهر لي أنا فيه دابا
3arf thel bab dial darek matl9ach wladek,,عارف تهل باب ديال دارك ماتلقاش ولادك
benti kent hatha f mrtaba 3aliya,,بنتي كنت هاتها ف مرتابا عالييا
zwjtha bzez menha,,زوجتها بزز منها
ana 3aref bli ghelt m3aha,,أنا عارف بلي غلت معاها
dmrt benti,,دمرت بنتي
thtmat bla 9yas,,تهتمات بلا قياس
wach heya 3awdat lik?,,واش هيا عاودات ليك?
hya 3awdat lia koulchi,,هيا عاودات ليا كولشي
iwa sm3ni ana n3awed lik daba,,إوا سمعني أنا نعاود ليك دابا
galsin f wahd resto,,ڭالسين ف واهد رستو
malek talef?,,مالك تالف?
sekhfa dial walo hadi,,سخفا ديال والو هادي
maghadich t3erfi lm3na dial louj3,,ماغاديش تعرفي لمعنا ديال لوجع
hit 3merk ghadi tkoun 2oum,,هيت عمرك غادي تكون أوم
raki dayra kerch dial lponj,,راكي دايرا كرش ديال لپونج
maghadich t3erfi chnou hya lhmala,,ماغاديش تعرفي شنو هيا لهمالا
chouf had 9elt l2adab,,شوف هاد قلت لأداب
hdri bchwia oula ndrbek,,هدري بشويا ولا ندربك
bghitini ndwi b chwiya?,,بغيتيني ندوي ب شوييا?
andir lik fdiha daba,,أندير ليك فديها دابا
had syda hadi rah mahamlach,,هاد سيدا هادي راه ماهاملاش
galsa katflla 3lina kamlin,,ڭالسا كاتفلّا علينا كاملين
hya tam3a liya f kerchi,,هيا تامعا لييا ف كرشي
bghat tedi weldi bzez meni,,بغات تدي ولدي بزز مني
dir chi haja,,دير شي حاجة
ach bghiti ndiir?,,أش بغيتي نديّر?
safi 3ejbek lhal daba?,,سافي عجبك لحال دابا?
dini bhalati ldar,,ديني بهالاتي لدار
belati anmchiw ana wyak,,بلاتي أنمشيو أنا وياك
ila gelt lik bentek fin kayna ach ghadir,,إلا ڭلت ليك بنتك فين كاينا أش غادير
ana ghanbous lik rasek,,أنا غانبوس ليك راسك
kanwa3dek heta nthlla fiha,,كانواعدك هتا نتهلّا فيها
ghadi nhsen b benti,,غادي نهسن ب بنتي
dakchi li derti makhsouch ib9a it3awed,,داكشي لي درتي ماخسوش إبقا إتعاود
chaft baha jay ou herbat,,شافت باها جاي و هربات
tkhbat f tomobil li kant hedaha,,تخبات ف توموبيل لي كانت هداها
bentek kanet ghir hena,,بنتك كانت غير هنا
atkoun herbat ghir daba,,أتكون هربات غير دابا
macheftch imta mchat,,ماشفتش إمتا مشات
hahya lmanta ba9a hena,,هاهيا لمانتا باقا هنا
yalah n9lbo 3liha ghir hena,,يالاه نقلبو عليها غير هنا
atkoun mazala 9riba,,أتكون مازالا قريبا
chkoun ntiya?,,شكون نتييا?
achno kadiri f tomobilti,,أشنو كاديري ف توموبيلتي
smhi liya ana rani ghir tkhbit 3endk,,سمهي لييا أنا راني غير تخبيت عندك
lil hada ma9ada 3la sda3,,ليل هادا ماقادا علا سداع
ana herbana mn ba,,أنا هربانا من با
ghir b3dini men henaya,,غير بعديني من هنايا
ana mzawgak akhti 3afak,,أنا مزاوڭاك أختي عافاك
wach meyt lik rajlek?,,واش ميت ليك راجلك?
mat rajli mou2kharan,,مات راجلي موءخاران
chehal 3endk men 3am?,,شهال عندك من عام?
temchi m3aya ldar?,,تمشي معايا لدار?
ila bghiti dini m3ak akheti,,إلا بغيتي ديني معاك أختي
yalah zidi tel3i,,يالاه زيدي تلعي
zidi dekhli mathchmich,,زيدي دخلي ماتهشميش
bayna fik mazala sghira,,باينا فيك مازالا سغيرا
dakchi bach bak bgha izwjek,,داكشي باش باك بغا إزوجك
wakha nkoun kbira maghaytbdel walo,,واخا نكون كبيرا ماغايتبدل والو
ahsan haja dertiha heya meli hrebti,,أهسان حاجة درتيها هيا ملي هربتي
syd li tzwjti bih kan mheli fik?,,سيد لي تزوجتي بيه كان مهلي فيك?
yakma dayr heta hwa bhal bak?,,ياكما داير هتا هوا بهال باك?
kan kay3amelni behal bento,,كان كايعاملني بهال بنتو
9rani ou khelani ndir li bghit,,قراني و خلاني ندير لي بغيت
had zin kaml ou bhal bento,,هاد زين كامل و بهال بنتو
3endk zher mli tla9iti biya,,عندك زهر ملي تلاقيتي بييا
at3ichi m3aya m3za mkrma,,أتعيشي معايا معزا مكرما
ana bghit ghir fin ntstr,,أنا بغيت غير فين نتستر
bghit nl9a ghir fach nkhdem,,بغيت نلقا غير فاش نخدم
hanti mstoura m3aya f dar,,هانتي مستورا معايا ف دار
lkhedma atkhdmi m3aya,,لخدما أتخدمي معايا
chno heya lkhedma dialk?,,شنو هيا لخدما ديالك?
ghir rtahi daba tal gheda,,غير رتاهي دابا تال غدا
safi menb3d ou nhdrou,,سافي منبعد و نهدرو
ach kayshab lik rask ntiya,,أش كايسهاب ليك راسك نتييا
weliti bagha tiri oula chnou?,,وليتي باغا تيري ولا شنو?
wach nti bagha takliha?,,واش نتي باغا تاكليها?
rah gelt lik hedri bchwia,,راه ڭلت ليك هدري بشويا
t9der tkoun katouhem,,تقدر تكون كاتوهم
achmen ouhem kadwi 3lih heta nta?,,أشمن وهم كادوي عليه هتا نتا?
wach louhem fih 3amayen?,,واش لوهم فيه عاماين?
yakma ty9ti rask hamla?,,ياكما تيقتي راسك هاملا?
ndemt 3la nhar li tla9itek fih,,ندمت علا نهار لي تلاقيتك فيه
mazal mabdelti hwayjek?,,مازال مابدلتي حوايجك?
ana ghanoud daba bach nbdel,,أنا غانود دابا باش نبدل
yakma khassak chi pyjama?,,ياكما خاسّاك شي پيجاما?
3endi hwayji akhti choukran,,عندي حوايجي أختي شوكران
siri tne3si gheda fay9in bekri,,سيري تنعسي غدا فايقين بكري
mazal magelti liya chnou hya khedmtek,,مازال ماڭلتي لييا شنو هيا خدمتك
hessit 9elbk kaydrb mn b3id,,هسّيت قلبك كايدرب من بعيد
yakma ishab lik chi haja dial lhram?,,ياكما إسهاب ليك شي حاجة ديال لهرام?
khedamin f tijara,,خدامين ف تيجارا
tijara raha helal,,تيجارا راها هلال
ou3lach lkdoub?,,وعلاش لكدوب?
driya rah mzyana,,درييا راه مزيانا
ghadi temchi f lkhedma mzyan,,غادي تمشي ف لخدما مزيان
ghanoud nhreb daba,,غانود نهرب دابا
ghandouz mn chrgem,,غاندوز من شرڭم
syd rah kayn 9edam lbab,,سيد راه كاين قدام لباب
imta douz had simana nthena menk?,,إمتا دوز هاد سيمانا نتهنا منك?
mathelmich bezaf,,ماتهلميش بزاف
heta itzad ou ghansmih,,هتا إتزاد و غانسميه
ach katgoul hadi?,,أش كاتڭول هادي?
had lweld i9der mayjich ga3,,هاد لولد إقدر مايجيش ڭاع
yakma cherbti chi haja?,,ياكما شربتي شي حاجة?
had lweld hsn lih imout,,هاد لولد هسن ليه إموت
manbghich weldi tkoun 3endou mou bhalek,,مانبغيش ولدي تكون عندو مو بهالك
hwa kaysm3 ou kayhse bkoulchi,,هوا كايسمع و كايهس بكولشي
heta ana manstahelch nkoun mou,,هتا أنا مانستاهلش نكون مو
hit be3t weldi,,هيت بعت ولدي
ana be3t weldi 3la 9bel lflous,,أنا بعت ولدي علا قبل لفلوس
3tito louhda makatswach behalek,,عتيتو لوهدا ماكاتسواش بهالك
thdni raki hamla,,تهدني راكي هاملا
nhar lwel taf9na 3la dakchi,,نهار لول تافقنا علا داكشي
gelna fach touldi ghatchoufih mera mera,,ڭلنا فاش تولدي غاتشوفيه مرا مرا
gelsi f blastek,,ڭلسي ف بلاستك
wach testiti?,,واش تستيتي?
malha tani katbouht 3lina,,مالها تاني كاتبوهت علينا
wa9ila cherbat chi haja,,واقيلا شربات شي حاجة
syeda rah bghat t9tl dakchi li f kercheha,,سيدا راه بغات تقتل داكشي لي ف كرشها
khesna ndiwha lsbitar daba,,خسنا نديوها لسبيتار دابا
3tini abenti lfacteura li 3titek lbarej,,عتيني أبنتي لفاكتورا لي عتيتك لبارج
siri tbati f darkoum,,سيري تباتي ف داركوم
3endak touldi liya hena,,عنداك تولدي لييا هنا
matkhafech ana chada hsabi,,ماتخافش أنا شادا هسابي
fen kounti?,,فن كونتي?
kent akhti f toilette,,كنت أختي ف تولتّ
yalah akhti rah ghadi nsdou,,يالاه أختي راه غادي نسدو
wach ntiya katbati hena?,,واش نتييا كاتباتي هنا?
ah 3lach had soual?,,أه علاش هاد سوال?
wach t9dri t3tini nakoul chi haja,,واش تقدري تعتيني ناكول شي حاجة
fiya akhti lmot djou3,,فييا أختي لموت دجوع
yak labas malki,,ياك لاباس مالكي
ana rani herbana men darna,,أنا راني هربانا من دارنا
mat liya rajli ou bgha izwjni,,مات لييا راجلي و بغا إزوجني
heta ntiya behali,,هتا نتييا بهالي
tfella 3liya,,تفلّا علييا
cheb3ni hedra ou klam,,شبعني هدرا و كلام
f lkher 9lbwjhou 3liya,,ف لخر قلبوجهو علييا
koulchi kan 3arf kankhrouj m3ah,,كولشي كان عارف كانخروج معاه
koulhoum kayhdrou 3liya,,كولهوم كايهدرو علييا
mab9ach 3endi lwjeh li nchouf fih darna,,مابقاش عندي لوجه لي نشوف فيه دارنا
hezit hwayji ou khroujt,,هزيت حوايجي و خروجت
ma3rfouni fin mchit,,ماعرفوني فين مشيت
manstahelch ntlah f zen9a,,مانستاهلش نتلاه ف زنقا
hahwa tbib jay,,هاهوا تبيب جاي
docteur bghit nswlek 3afak,,دوكتور بغيت نسولك عافاك
jbtouha f lwe9t lhamdoulilah,,جبتوها ف لوقت لهامدوليلاه
kan ghadi ikoun khatar 3liha ou 3ela weldha,,كان غادي إكون خاتار عليها و علا ولدها
wach n9dro nchoufouha,,واش نقدرو نشوفوها
hsen khliwha trtah bouhdha chwia,,هسن خليوها ترتاه بوهدها شويا
imta n9edro nkhrjouha,,إمتا نقدرو نخرجوها
maymkench tkhrouj daba,,مايمكنش تخروج دابا
khesha tb9a f sbitar hta twli chwia,,خسها تبقا ف سبيتار هتا تولي شويا
khasna n3rfou chnou li kayen,,خاسنا نعرفو شنو لي كاين
f ay lheda t9der touled,,ف أي لهدا تقدر تولد
hadi khesha tkhj men sbitar,,هادي خسها تخج من سبيتار
raki sme3ti tbib achnou galik,,راكي سمعتي تبيب أشنو ڭاليك
wach bghiti nhzouha ouhya mrida,,واش بغيتي نهزوها وهيا مريدا
yakma bghiti ndiwha bzez,,ياكما بغيتي نديوها بزز
tmout oula tgls ana machi sou9i,,تموت ولا تڭلس أنا ماشي سوقي
lgharad diali f weldha,,لغاراد ديالي ف ولدها
rah lweld 3ayech fiha,,راه لولد عايش فيها
lmhm hwa matb9ach hena,,لمهم هوا ماتبقاش هنا
ila fa9et adir lina chi chouha,,إلا فاقت أدير لينا شي شوها
hdri ghir bchwia,,هدري غير بشويا
berdi 3la rasek,,بردي علا راسك
demek chehal bared mamswe9ch,,دمك شهال بارد مامسوقش
ghadi tsiftna kamlin lhebs,,غادي تسيفتنا كاملين لهبس
nta katgoulia thdni,,نتا كاتڭوليا تهدني
achnou bghitina ndirouh,,أشنو بغيتينا نديروه
daba ndirou dakchi li bghity,,دابا نديرو داكشي لي بغيتي
khelini wahd chwia nfker,,خليني واهد شويا نفكر
heydi 3lik had lbyed,,هيدي عليك هاد لبيد
majach m3ach akhti,,ماجاش معاش أختي
wach n9der nbat m3ak lyouma?,,واش نقدر نبات معاك ليوما?
ghir smhi liya man9derch,,غير سمهي لييا مانقدرش
raki 3rfti 9sti ana kidayra,,راكي عرفتي قستي أنا كيدايرا
ana 3ad gelt lik li kayen,,أنا عاد ڭلت ليك لي كاين
ana bzez bach l9it fin nhet rasi,,أنا بزز باش لقيت فين نهت راسي
man9derch akhti ha nti katchoufi,,مانقدرش أختي ها نتي كاتشوفي
m3a lfjer khski tkhourji,,معا لفجر خسكي تخورجي
ana m3a lfjer matl9aynich,,أنا معا لفجر ماتلقاينيش
ana nsayeb lik matakli,,أنا نسايب ليك ماتاكلي
benti ba9a m9sha mn jiht rajelha,,بنتي باقا مقسها من جيهت راجلها
3endi lhe9 noub 3liha,,عندي لهق نوب عليها
z3ma ana baha 3ndi lhe9,,زعما أنا باها عندي لهق
dakchi dial benti diali ta ana,,داكشي ديال بنتي ديالي تا أنا
maymkench lik takhd heta haja ila makantch hadra,,مايمكنش ليك تاخد هتا حاجة إلا ماكانتش هادرا
l9anoun ma3ndkech lhe9 f dakchi,,لقانون ماعندكش لهق ف داكشي
dwi m3aya ghir b darija,,دوي معايا غير ب داريجا
9rayti 3la 9ed lhal,,قرايتي علا قد لحال
bentek rah mab9atech sghira,,بنتك راه مابقاتش سغيرا
bentek kbira hya li ms2oula,,بنتك كبيرا هيا لي مسأولا
heya rah fatet 20 ans,,هيا راه فاتت 20 أنس
ay wr9a kayna khasha tsni 3liha,,أي ورقا كاينا خاسها تسني عليها
ila masnatech 3liha heta hed maghayakhd chi haja,,إلا ماسناتش عليها هتا هد ماغاياخد شي حاجة
khasha hya tji tedi rz9eha,,خاسها هيا تجي تدي رزقها
z3ma ana rani baha,,زعما أنا راني باها
hadouk flousha heta hed maghaydihoum liha,,هادوك فلوسها هتا هد ماغايديهوم ليها
ma3lina ghir nltazmou b dakchi,,ماعلينا غير نلتازمو ب داكشي
ouchnou khesni ndir daba ana,,وشنو خسني ندير دابا أنا
wach khsni ndir chi 2iltizam,,واش خسني ندير شي إلتيزام
bentk bouhdha li 3endha lhe9 thz lflous,,بنتك بوهدها لي عندها لهق تهز لفلوس
wach ghanakl rze9 benti,,واش غاناكل رزق بنتي
nta rak rditini chefar,,نتا راك رديتيني شفار
ana li kbertha ou 9ritha,,أنا لي كبرتها و قريتها
rak mafhmtich achno bgha i9sed,,راك مافهمتيش أشنو بغا إقسد
reditoni ana hwa lmkelkh,,رديتوني أنا هوا لمكلخ
sir bedl sa3a b khra 3afak,,سير بدل ساعا ب خرا عافاك
maghadi nmchi mn hena heta ndi rz9i,,ماغادي نمشي من هنا هتا ندي رزقي
hada rah mouhami ma3ndou maydir lik,,هادا راه موهامي ماعندو مايدير ليك
sir ji m3a bentk dik sa3a takhdhoum,,سير جي معا بنتك ديك ساعا تاخدهوم
wakha asidi maglti 3ib,,واخا أسيدي ماڭلتي عيب
ha hena anchoufou had l9anoun fin aywselna,,ها هنا أنشوفو هاد لقانون فين أيوسلنا
nti wach tkhdmi lyouma?,,نتي واش تخدمي ليوما?
andik l3amala 3endak thchmini,,أنديك لعامالا عنداك تهشميني
dini m3ak heta ana akheti,,ديني معاك هتا أنا أختي
nti kadiri liya lmachakil ou sda3,,نتي كاديري لييا لماشاكيل و سداع
maghadich n3awedek,,ماغاديش نعاودك
ma3endi mandir bchi khtiya f had nhar,,ماعندي ماندير بشي ختييا ف هاد نهار
bghit ndwz nhar tranquille,,بغيت ندوز نهار ترانقويلّ
hetini ghir f lcousina,,هتيني غير ف لكوسينا
dirini f lcousina ntyeb,,ديريني ف لكوسينا نتيب
lcousina heya li mafiha maytkhser,,لكوسينا هيا لي مافيها مايتخسر
rah maghadich ndik,,راه ماغاديش نديك
bla mab9ay tn9zi 3liya,,بلا مابقاي تنقزي علييا
ghir siri tryhi ou henina,,غير سيري تريهي و هنينا
gouli makt3rfich,,ڭولي ماكتعرفيش
ntiya kat3rfi diri selou,,نتييا كاتعرفي ديري سلو
ana akhti kan3ref ndiro,,أنا أختي كانعرف نديرو
ntia aji tl3i,,نتيا أجي تلعي
wach kathdri m3aya,,واش كاتهدري معايا
ntiya li dwit m3ak serbi,,نتييا لي دويت معاك سربي
belati nhel lbab,,بلاتي نهل لباب
ana ghadi ntklef,,أنا غادي نتكلف
ila htajiti chi haja ana ghir hena,,إلا هتاجيتي شي حاجة أنا غير هنا
dart liha dwa f souba,,دارت ليها دوا ف سوبا
bghatha tb9a ghir na3sa,,بغاتها تبقا غير ناعسا
fa9et menn3as,,فاقت منّعاس
haki takli lgheda,,هاكي تاكلي لغدا
la maghadich nakoul,,لا ماغاديش ناكول
beghiti t9tli lweld b jou3,,بغيتي تقتلي لولد ب جوع
gelt lik mabghitech,,ڭلت ليك مابغيتش
hetal lkhr dial trik bghiti t9lbi 3liya?,,هتال لخر ديال تريك بغيتي تقلبي علييا?
machi hadchi li taf9na 3lih,,ماشي هادشي لي تافقنا عليه
hanti geltiha machi hadchi li taf9na 3lih,,هانتي ڭلتيها ماشي هادشي لي تافقنا عليه
ana mab9itech bagha n3tik weldi,,أنا مابقيتش باغا نعتيك ولدي
mab9itch bghit nweldou,,مابقيتش بغيت نولدو
chkoun hadak li gals tma,,شكون هاداك لي ڭالس تما
hada weld jdid khedam m3ana,,هادا ولد جديد خدام معانا
jabou rajlk blast driya li mchat,,جابو راجلك بلاست درييا لي مشات
siftou 3endi lburo,,سيفتو عندي لبورو
hadi rah mabghatech takoul,,هادي راه مابغاتش تاكول
heya rah bagha tkhrouj 3lina,,هيا راه باغا تخروج علينا
haki chrbi 3la 9bel weldna,,هاكي شربي علا قبل ولدنا
cherbi bchwia,,شربي بشويا
khsna ndiro liha khatrha,,خسنا نديرو ليها خاترها
iila madarch lwahed li bghat katghwet,,اليلا مادارش لواهد لي بغات كاتغوت
bant liya bhal bghat dir chi mousiba,,بانت لييا بهال بغات دير شي موسيبا
khelini nemchi bhali,,خليني نمشي بهالي
beghiti tkhlini bouhdi m3aha,,بغيتي تخليني بوهدي معاها
bghat tkhlini bla weldi,,بغات تخليني بلا ولدي
l9a chi tarika nkhrjo men hadchi,,لقا شي تاريكا نخرجو من هادشي
ana rah maghadich n3tiha lweld,,أنا راه ماغاديش نعتيها لولد
y3lem lah syda 3lach nawya,,يعلم الله سيدا علاش ناويا
nti li katfkri b3iid,,نتي لي كاتفكري بعيّد
mali kdebt 3elik,,مالي كدبت عليك
kayban liya ghir tkhrbi9,,كايبان لييا غير تخربيق
kanhes b doukha,,كانهس ب دوخا
hadchi li f kerchek rah weldna,,هادشي لي ف كرشك راه ولدنا
srbi nkhrjo 9bel mayji chi hed,,سربي نخرجو قبل مايجي شي هد
heyd liha seroum,,هيد ليها سروم
heydi liha lfrach,,هيدي ليها لفراش
9erbi dak lkoursi,,قربي داك لكورسي
heziha ghir b chwia 3lik,,هزيها غير ب شويا عليك
srbi 9bel mayji tebib,,سربي قبل مايجي تبيب
khti wach kayen chi mouchkil,,ختي واش كاين شي موشكيل
docteur bgha iji ichoufha,,دوكتور بغا إجي إشوفها
ghir redouha ana n3yet 3lih,,غير ردوها أنا نعيت عليه
srbi 9bel mayji tbib,,سربي قبل مايجي تبيب
ila hselna fin ghadi nweliw,,إلا هسلنا فين غادي نوليو
wach man9derch n3wel 3lik f walo,,واش مانقدرش نعول عليك ف والو
ghat3tini tisa3 oula la?,,غاتعتيني تيساع ولا لا?
bghiti tmchi lhesb wa9ila,,بغيتي تمشي لهسب واقيلا
ani anou9f m3ak ghir bchwia,,أني أنوقف معاك غير بشويا
fach nouslo lbab jib tomobile,,فاش نوسلو لباب جيب توموبيل
