darija,eng,darija_ar
ghadi nthalaw fik,,غادي نتهالاو فيك
matkhali ta haja tma,,ماتخالي تا حاجة تما
tfedel asidi merhba,,تفدل أسيدي مرهبا
hada nhar kbir,,هادا نهار كبير
ma3rafena mandirou,,ماعرافنا مانديرو
kan baghi ydiha,,كان باغي يديها
hadchi khliwh 3la 7sabi,,هادشي خليوه علا حسابي
yketer khirek,,يكتر خيرك
ghir gelt njarab,,غير ڭلت نجاراب
jatni katchebeh liha,,جاتني كاتشبه ليها
wach kadjik chi haja?,,واش كادجيك شي حاجة?
mchit nraje3 wahed lmada,,مشيت نراجع واهد لمادا
lkhdit t9edya ùmen l7anout,,لخديت تقديا ùمن لحانوت
wselt m3atla lyouma,,وسلت معاتلا ليوما
lyouma tla9it m3a sahebti,,ليوما تلاقيت معا ساهبتي
telbou menna nsaybou chi wra9,,تلبو منّا نسايبو شي وراق
dakchi 3lach kent 3ewala masda9ch,,داكشي علاش كنت عوالا ماسداقش
wa9ila hadi hya lekhra lina,,واقيلا هادي هيا لخرا لينا
khdit lbac dyali had l3am,,خديت لباك ديالي هاد لعام
khasini lflous bach ndir l3amalia,,خاسيني لفلوس باش ندير لعاماليا
mchina l3roubia,,مشينا لعروبيا
dert portabli ytcharga,,درت پورتابلي يتشارڭا
hahya jat 3awtani,,هاهيا جات عاوتاني
lah yekhlef 3lik,,الله يخلف عليك
7tit lmakla fo9 tabla,,حتيت لماكلا فوق تابلا
khdit 7wayj jdad lyouma,,خديت حوايج جداد ليوما
bghtiy tkhwi 3lina dwar,,بغتيي تخوي علينا دوار
koulchi ghla 3lina,,كولشي غلا علينا
kayn chi hed kayskha bdarou,,كاين شي هد كايسخا بدارو
mli ntfakarkoum nji nchoufkoum,,ملي نتفاكاركوم نجي نشوفكوم
3edak ntouma tensawnio,,عداك نتوما تنساونيو
khelit drari bouhedhoum,,خليت دراري بوهدهوم
makanetch hkak,,ماكانتش هكاك
slemt 3la bent jiran,,سلمت علا بنت جيران
b9aw fia hadouk nas,,بقاو فيا هادوك ناس
tfarajt fwahed lfilm wa3er,,تفاراجت فواهد لفيلم واعر
3jbatni lebsa dyalk,,عجباتني لبسا ديالك
3ziz 3lia ntfaraj f tboreda,,عزيز عليا نتفاراج ف تبوردا
ma3jabnich lmatch dyal lyouma,,ماعجابنيش لماتش ديال ليوما
jat na9sa manemchich,,جات ناقسا مانمشيش
mchit cherit zeri3a,,مشيت شريت زريعا
ma3ejbatnich lhedra li sma3t,,ماعجباتنيش لهدرا لي سماعت
bghit nchreb l7rira,,بغيت نشرب لحريرا
sm7oulna la derna likoum chi haja,,سمحولنا لا درنا ليكوم شي حاجة
tana maskhitch bikoum,,تانا ماسخيتش بيكوم
ghadi nji ntel 3likoum,,غادي نجي نتل عليكوم
d3iw m3ana,,دعيو معانا
yalah aweldi nmchiw,,يالاه أولدي نمشيو
b9at darani lblasa,,بقات داراني لبلاسا
khdit dakchi li bghit,,خديت داكشي لي بغيت
ma3jabnich lmouselsal,,ماعجابنيش لموسلسال
wach 3endek chi film jdid,,واش عندك شي فيلم جديد
l3rousa jat ghzala,,لعروسا جات غزالا
mab9ina 3arfin mnin nchedouk,,مابقينا عارفين منين نشدوك
safi ghir gelsi blach,,سافي غير ڭلسي بلاش
9yst lkeswa jatni sghira,,قيست لكسوا جاتني سغيرا
chti trbia dyalk fach weslatna,,شتي تربيا ديالك فاش وسلاتنا
hadchi fach fale7,,هادشي فاش فالح
khsrna zbabel dyal lflous,,خسرنا زبابل ديال لفلوس
dir 3e9lek,,دير عقلك
drari mab9awch sghar,,دراري مابقاوش سغار
hadchi 3lach rbitihoum,,هادشي علاش ربيتيهوم
nsitou bli rakoum khout,,نسيتو بلي راكوم خوت
ana wyah kanbghiw ba3diyatna,,أنا وياه كانبغيو باعديياتنا
banli khsni n3awedlkoum trbiya,,بانلي خسني نعاودلكوم تربييا
ana weld l2asel,,أنا ولد لأسل
makangoulch chi haja dyal l3ib,,ماكانڭولش شي حاجة ديال لعيب
wkat7el 3lia fomek,,وكاتحل عليا فومك
dergi 3lia kmartek,,درڭي عليا كمارتك
wmazal zayd fih,,ومازال زايد فيه
khasni ntayab lkhoubz,,خاسني نتاياب لخوبز
makanch3lik derbou,,ماكانشعليك دربو
li kayhmek hwa lmachari3 dyalk,,لي كايهمك هوا لماشاريع ديالك
ghaydirou lina fdi7a gdam nas,,غايديرو لينا فديحا ڭدام ناس
men sba7 hwa sad 3lih bitou,,من سباح هوا ساد عليه بيتو
kighandir nehder m3ah,,كيغاندير نهدر معاه
ghadi yhedmou lia koulchi fkhatra wehda,,غادي يهدمو ليا كولشي فخاترا وهدا
ana dekht,,أنا دخت
fin mcha ?,,فين مشا ?
fin ghaykoun mcha hada?,,فين غايكون مشا هادا?
kayjibou lia de7k,,كايجيبو ليا دحك
nkherjou nt3chaw wnjiw,,نخرجو نتعشاو ونجيو
yak be3da ?,,ياك بعدا ?
achnou balek f hdarty?,,أشنو بالك ف هدارتي?
zidi chwia d lmel7a,,زيدي شويا د لملحا
safi wach mchity?,,سافي واش مشيتي?
tandem m3aha l7al,,تاندم معاها لحال
maghankamlouch bjouj,,ماغانكاملوش بجوج
fekrouni 3endak nsaha,,فكروني عنداك نساها
ghadi yeb9a tmak,,غادي يبقا تماك
wach sma3tih ach kaygoul,,واش سماعتيه أش كايڭول
ghateb9a 3aych bou7dek,,غاتبقا عايش بوحدك
re7lou che7al hada,,رحلو شحال هادا
ma3raftihoumch fin mchaw,,ماعرافتيهومش فين مشاو
9elbi maghaykhtach,,قلبي ماغايختاش
3awtani nefs lhedra,,عاوتاني نفس لهدرا
3tini la carte dyalk,,عتيني لا كارت ديالك
ma3edi ta7ed hnaya,,ماعدي تاحد هنايا
kan9eleb 3la khedma,,كانقلب علا خدما
ana ghadi n3awenak,,أنا غادي نعاوناك
mchiti ghalta,,مشيتي غالتا
sm7ouli ghanemchi,,سمحولي غانمشي
b7ala hechan?,,بحالا هشان?
yakma tahiya herbat?,,ياكما تاهييا هربات?
koulchi kaykhafd ala rasou,,كولشي كايخافد ألا راسو
ghadi tchetet had l3a2ila hadi,,غادي تشتت هاد لعاإلا هادي
khasek tebda men lawal,,خاسك تبدا من لاوال
3endak ychemtek,,عنداك يشمتك
makantch hka,,ماكانتش هكا
mcha wkhellani,,مشا وخلّاني
wach sa7ebtek hadi?,,واش ساحبتك هادي?
makencth 3arfa bli machi walidiya,,ماكنكته عارفا بلي ماشي واليدييا
kanou ghir mrabyinha,,كانو غير مرابيينها
li bghitha kate7der,,لي بغيتها كاتحدر
bghawni ghir 3la mesla7ethoum,,بغاوني غير علا مسلاحتهوم
kanou kays3aw biha,,كانو كايسعاو بيها
bdit kant3alam ngheni,,بديت كانتعالام نغني
haadchi makentch ghadi n3erfou,,هادشي ماكنتش غادي نعرفو
net sba7mal9itouch,,نت سباحمالقيتوش
hadchi aslant 3lahkhrejt,,هادشي أسلانت علاهخرجت
ana brasi talfa,,أنا براسي تالفا
ma3arfach fin ne3ti ras,,ماعارفاش فين نعتي راس
fayta khdama f chi blasa,,فايتا خداما ف شي بلاسا
khask thalay f client,,خاسك تهالاي ف كلينت
kan9alab 3la rasi,,كانقالاب علا راسي
khirek sabe9,,خيرك سابق
ghansab9ouk nti lewla,,غانسابقوك نتي لولا
khasni darori nekhdem,,خاسني داروري نخدم
ki sif ki cheta,,كي سيف كي شتا
bghatek t7ezriha,,بغاتك تحزريها
3arfin chkoun dar hadchi,,عارفين شكون دار هادشي
hadchi khla3ni,,هادشي خلاعني
yalah tkelem lia 3lik,,يالاه تكلم ليا عليك
maghant7achmmouch m3akoum,,ماغانتحاشمّوش معاكوم
7ellou wdnikoum,,حلّو ودنيكوم
had l9adia sahla,,هاد لقاديا ساهلا
malha kayna ghir hia,,مالها كاينا غير هيا
mebrouk 3lina w alik,,مبروك علينا و أليك
7ta hna sbat chat,,حتا هنا سبات شات
ghir choufi kifach diri lia,,غير شوفي كيفاش ديري ليا
maghadich ndirlik lmachakil,,ماغاديش نديرليك لماشاكيل
mat7etinich fhad lmaw9if,,ماتحتينيش فهاد لماوقيف
matsed3inich ana frasi,,ماتسدعينيش أنا فراسي
jebtek lhna bach tkhedmi,,جبتك لهنا باش تخدمي
makaynch li kaykhaf alik kter mni,,ماكاينش لي كايخاف أليك كتر مني
makansme3 walou,,ماكانسمع والو
chada 7sabi,,شادا حسابي
ghadi nsedou daba,,غادي نسدو دابا
wach katbati hna?,,واش كاتباتي هنا?
bghaw yzawjouni,,بغاو يزاوجوني
tanti b7ali,,تانتي بحالي
koulchi kay3rafni kankhrej m3ah,,كولشي كايعرافني كانخرج معاه
koulchi kan kayhder 3lia,,كولشي كان كايهدر عليا
kif b9at daba,,كيف بقات دابا
khliwha terta7 chwia,,خليوها ترتاح شويا
kheseha tkhrej men hna,,خسها تخرج من هنا
bentek kebrat,,بنتك كبرات
ahna nchoufou had l9anon fin ghadi ywasalna,,أهنا نشوفو هاد لقانون فين غادي يواسالنا
3endak diri lia chi mouchkil,,عنداك ديري ليا شي موشكيل
la nti kadiri lia ghir lmachakil,,لا نتي كاديري ليا غير لماشاكيل
yalah tel3i ltomobil,,يالاه تلعي لتوموبيل
ana ghadi ntkalaf biha,,أنا غادي نتكالاف بيها
serbi deghya,,سربي دغيا
wach man9derch n3awal alik ftahaja,,واش مانقدرش نعاوال أليك فتاحاجة
thla lia f weldi,,تهلا ليا ف ولدي
lyoma mshit bkri,,ليوما مسهيت بكري
gbila wslt shwiya m3tla,,ڭبيلا وسلت سهوييا معتلا
l9it lbnat kaytsnawni,,لقيت لبنات كايتسناوني
lmdrassa kant b3ida,,لمدراسّا كانت بعيدا
hzit sak t9il bzaf,,هزيت ساك تقيل بزاف
khdit hadik lwr9a mn l idara,,خديت هاديك لورقا من ل إدارا
wash bant lik lkswa li knt labsa sbah,,واسه بانت ليك لكسوا لي كنت لابسا سباه
maban liya tahaja,,مابان لييا تاحاجة
9lbti flmariyo t9dr tkoun tma,,قلبتي فلمارييو تقدر تكون تما
ghir ka ndhk m3ak,,غير كا ندهك معاك
malk t9l9ti,,مالك تقلقتي
ana mymknsh nsa wladi,,أنا ميمكنسه نسا ولادي
khask takhd dwa diyalk flw9t,,خاسك تاخد دوا دييالك فلوقت
ajiw 3ndi bzrba mat3tlosh,,أجيو عندي بزربا ماتعتلوسه
mrhba bik fdark,,مرهبا بيك فدارك
shtk makliti walo,,سهتك ماكليتي والو
shhal fik diyal shiki,,سههال فيك دييال سهيكي
3jbni salon diyalkom,,عجبني سالون دييالكوم
yallah rkbi ftonobil,,يالّاه ركبي فتونوبيل
srbi rask rhna m3tlin bzaf,,سربي راسك رهنا معتلين بزاف
ana ghandwz lik khti hdri m3aha,,أنا غاندوز ليك ختي هدري معاها
ma dirish fbalk,,ما ديريسه فبالك
kolshi gha yfot,,كولسهي غا يفوت
ash knti baghi dir,,أسه كنتي باغي دير
wash nta 3dk shi 39l wla matksabosh,,واسه نتا عدك سهي عقل ولا ماتكسابوسه
drni khatri bzaf,,درني خاتري بزاف
kmli makltk,,كملي ماكلتك
sh3li tlfaza bzrba,,سهعلي تلفازا بزربا
ghadi ybdaw l akhbar daba,,غادي يبداو ل أخبار دابا
ash had lhdra katgol,,أسه هاد لهدرا كاتڭول
hadshi maymknsh,,هادسهي مايمكنسه
khask tkon frhan daba,,خاسك تكون فرهان دابا
malk tayh 3lik dim,,مالك تايه عليك ديم
shtk ga3ma swlti,,سهتك ڭاعما سولتي
wash 9ysti lhwayj,,واسه قيستي لحوايج
shrit lik shi hwayj gha y3jbok,,سهريت ليك سهي حوايج غا يعجبوك
ki jatk tssafira,,كي جاتك تسّافيرا
ghadi nrd lih lbal,,غادي نرد ليه لبال
koni haniya,,كوني هانييا
ga3ma tshtni rask m3ah,,ڭاعما تسهتني راسك معاه
bnti liya 3yiti bzaf lyom,,بنتي لييا عييتي بزاف ليوم
lkhdma b3ida liya 3la dar,,لخدما بعيدا لييا علا دار
mshit safrt n9di wahd lgharad,,مسهيت سافرت نقدي واهد لغاراد
maghant3tlsh,,ماغانتعتلسه
kon hani ghadi nwslo bkri,,كون هاني غادي نوسلو بكري
ila 3jbtak njib lik bhalha,,إلا عجبتاك نجيب ليك بهالها
gha ntsnak t3yt iya,,غا نتسناك تعيت إيا
wayak tnsa hadakshi li gtlik,,واياك تنسا هاداكسهي لي ڭتليك
wash sm3ti ash galo gbila,,واسه سمعتي أسه ڭالو ڭبيلا
drni khatri ana b3da,,درني خاتري أنا بعدا
kongha tsnt lhdrtk,,كونغا تسنت لهدرتك
madaro fiha myslah,,مادارو فيها ميسلاه
kon knt fblasto kon mshit,,كون كنت فبلاستو كون مسهيت
ga3ma 3jbatni hdrthom,,ڭاعما عجباتني هدرتهوم
bghit nty9o walayni ma9drtsh,,بغيت نتيقو والايني ماقدرتسه
mtlitish jiti,,متليتيسه جيتي
amdra kolshi bikhir,,أمدرا كولسهي بيخير
hadok lbrahsh ghir kayhn9zo,,هادوك لبراهسه غير كايهنقزو
sh3rha twil w msbsb,,سهعرها تويل و مسبسب
mskhota makatskotsh,,مسخوتا ماكاتسكوتسه
shhal fih diyal lhdra,,سههال فيه دييال لهدرا
kon gha masm3tosh,,كون غا ماسمعتوسه
wa hanta 3dha zhr,,وا هانتا عدها زهر
goli liha rani kantsnak hna,,ڭولي ليها راني كانتسناك هنا
shritha bflossi,,سهريتها بفلوسّي
shofi kifash katshof fina,,سهوفي كيفاسه كاتسهوف فينا
m3dha 3lash thshm,,معدها علاسه تهسهم
knt ghada walayni drt bna9s,,كنت غادا والايني درت بناقس
9tltini bdhk,,قتلتيني بدهك
stitini bdhk,,ستيتيني بدهك
kon knt fblastk kon khditha,,كون كنت فبلاستك كون خديتها
hadik ga3ma kathmni,,هاديك ڭاعما كاتهمني
khasni nshri shihaja darori,,خاسني نسهري سهيحاجة داروري
mshit lsou9,,مسهيت لسوق
mal9itsh hadakshi li bghit,,مالقيتسه هاداكسهي لي بغيت
wash hadik lblassa ba9a b3ida,,واسه هاديك لبلاسّا باقا بعيدا
mabghitsh n3tlk,,مابغيتسه نعتلك
ila knti zrbana ghir sb9ini,,إلا كنتي زربانا غير سبقيني
ana jaya morak,,أنا جايا موراك
nsali m3a had nass w nji,,نسالي معا هاد ناسّ و نجي
h9k maghadish ydi3,,هقك ماغاديسه يديع
ty9ini ana 3arf ash ka ngol,,تيقيني أنا عارف أسه كا نڭول
sm3thom bwdni bjouj ash galo,,سمعتهوم بودني بجوج أسه ڭالو
makandihash fhadok ana b3da,,ماكانديهاسه فهادوك أنا بعدا
kon gha sm3ti lhdrti gbila,,كون غا سمعتي لهدرتي ڭبيلا
ga3ma katsnti,,ڭاعما كاتسنتي
wash gha nglso hna l3am kaml,,واسه غا نڭلسو هنا لعام كامل
shi wahd hadina,,سهي واهد هادينا
wash shfti lmahal li bnaw jdid,,واسه سهفتي لماهال لي بناو جديد
dikor li fih wa3r bzaf,,ديكور لي فيه واعر بزاف
stani ana b3da,,ستاني أنا بعدا
wash nmshiw nakhdo shihaja fhadak lmahal,,واسه نمسهيو ناخدو سهيحاجة فهاداك لماهال
wash wslk lmessage li sift lik,,واسه وسلك لمسّاڭ لي سيفت ليك
rdi lbal mzyan,,ردي لبال مزيان
hada khlih matms7ihch,,هادا خليه ماتمسحيهش
tatji wanhdro rani ba9a massalitsh,,تاتجي وانهدرو راني باقا ماسّاليتسه
hadakshi ghatsalih dghya,,هاداكسهي غاتساليه دغيا
kidaz lijtima3 ash galou likoum,,كيداز ليجتيماع أسه ڭالو ليكوم
hta tji w ngolik,,هتا تجي و نڭوليك
baz lik shhal fik,,باز ليك سههال فيك
khask t3tini lfleus nversihoum,,خاسك تعتيني لفلوس نڤرسيهوم
khask tji daba,,خاسك تجي دابا
trjmi liya had ljomla,,ترجمي لييا هاد لجوملا
wash nti b39lk,,واسه نتي بعقلك
matlabty gha lmjod,,ماتلابتي غا لمجود
makntsh gha nty9 hadshi,,ماكنتسه غا نتيق هادسهي
kon 3rft hakda kon jit mn gbila,,كون عرفت هاكدا كون جيت من ڭبيلا
zrbt bzaf,,زربت بزاف
kan khasni nji m3aha gbila,,كان خاسني نجي معاها ڭبيلا
3lash makmltish dakshi li gtlik,,علاسه ماكملتيسه داكسهي لي ڭتليك
wash wslk lmessage,,واسه وسلك لمسّاڭ
safi rtahiti daba,,سافي رتاهيتي دابا
daba 3ad thnina,,دابا عاد تهنينا
kon ghir 3awntinini,,كون غير عاونتينيني
gha nsaliw bkri lyom,,غا نساليو بكري ليوم
ghi bla ma thawl,,غي بلا ما تهاول
kon ktbt mn gbila kon salit,,كون كتبت من ڭبيلا كون ساليت
bghit gha nrtah,,بغيت غا نرتاه
ana ga3ma mty9a,,أنا ڭاعما متيقا
madrti fiha mayslah,,مادرتي فيها مايسلاه
kon saliti mn gbila kon mshiti m3ahom,,كون ساليتي من ڭبيلا كون مسهيتي معاهوم
nta dima m3tl,,نتا ديما معتل
t3lm tji shwiya bkri,,تعلم تجي سهوييا بكري
madirsh haka,,ماديرسه هاكا
ana kayn hda mol lhanot,,أنا كاين هدا مول لهانوت
makhdit walo,,ماخديت والو
kon gha jaw khlas,,كون غا جاو خلاس
wash mazal ma salitosh,,واسه مازال ما ساليتوسه
tfrjti flvideo li sift lik,,تفرجتي فلڤيدو لي سيفت ليك
ki jak dakshi,,كي جاك داكسهي
ana jit mn gbila,,أنا جيت من ڭبيلا
dwzna l imtihan mzyan,,دوزنا ل إمتيهان مزيان
droni 3iniya,,دروني عينييا
makdbtsh 3lik ga3,,ماكدبتسه عليك ڭاع
kon gha swltini,,كون غا سولتيني
ntoma ga3ma katy9o,,نتوما ڭاعما كاتيقو
kati9o ghi fli bghito,,كاتيقو غي فلي بغيتو
wash bghiti nghtik,,واسه بغيتي نغتيك
yakma drk lbrd,,ياكما درك لبرد
3lsh htiti sak flard,,علسه هتيتي ساك فلارد
hz hadak sak w sir lsou9,,هز هاداك ساك و سير لسوق
wash t9diti wla mazal,,واسه تقديتي ولا مازال
lkhdra lyom ghaliya,,لخدرا ليوم غالييا
gha nmshi 3d lkhdar nt9da shi haja,,غا نمسهي عد لخدار نتقدا سهي حاجة
sou9 kann 3amr,,سوق كانّ عامر
kan zham bzaf,,كان زهام بزاف
khlast din li 3liya,,خلاست دين لي علييا
mab9a kaytsalni tawahd,,مابقا كايتسالني تاواهد
wash mal9itish shi hd li y3awnk,,واسه مالقيتيسه سهي هد لي يعاونك
ghir blama tswli,,غير بلاما تسولي
kon l9it shi haja manjish 3dk,,كون لقيت سهي حاجة مانجيسه عدك
akhti mazal makayn walo,,أختي مازال ماكاين والو
hanya akhti mrhba,,هانيا أختي مرهبا
nmchiw m3a 7h l9dima nchalah,,نمشيو معا حه لقديما نشالاه
ghir nmchiw nshdo taxi,,غير نمشيو نسهدو تاشي
malin dar bikhir,,مالين دار بيخير
magalina walo a khti,,ماڭالينا والو أ ختي
lah ibark fik,,الله إبارك فيك
safi mashi moshkil mra khra,,سافي ماسهي موسهكيل مرا خرا
la mazal mashftha ga3,,لا مازال ماسهفتها ڭاع
3andaki tnsay sbah bkri matsiftihom,,عانداكي تنساي سباه بكري ماتسيفتيهوم
rah bgha ysifthom,,راه بغا يسيفتهوم
hna li khasna nsawboh,,هنا لي خاسنا نساوبوه
mashi moshkil,,ماسهي موسهكيل
wash kolshi khlss,,واسه كولسهي خلسّ
amdra fin wslti flkhlas,,أمدرا فين وسلتي فلخلاس
3washrk mbrouka a khti,,عواسهرك مبروكا أ ختي
lo9ita li nsift lik ohbti,,لوقيتا لي نسيفت ليك أُهبتي
smhiliya akhti nsitk,,سمهيلييا أختي نسيتك
matgolish hakak hanya,,ماتڭوليسه هاكاك هانيا
rah lwalida dyalk jabt liya dok lflous,,راه لواليدا ديالك جابت لييا دوك لفلوس
wash makhditi walo,,واسه ماخديتي والو
mazal ma9adit hadok lwra9,,مازال ماقاديت هادوك لوراق
mashi moshkil ila ma9aditihomsh lyoma,,ماسهي موسهكيل إلا ماقاديتيهومسه ليوما
slmt gbila 3la jartkom,,سلمت ڭبيلا علا جارتكوم
wash sfti ashno dwzo fl akhbar,,واسه سفتي أسهنو دوزو فل أخبار
ma3rftsh wash nakhdom wla blash,,ماعرفتسه واسه ناخدوم ولا بلاسه
kon knti fblasti ashno gha diri,,كون كنتي فبلاستي أسهنو غا ديري
wash drti m3aha gbila,,واسه درتي معاها ڭبيلا
ashno gatlik,,أسهنو ڭاتليك
wash ntoma wajdin wla mazal,,واسه نتوما واجدين ولا مازال
khasna nwslo bkri,,خاسنا نوسلو بكري
3dna bzaf maydar,,عدنا بزاف مايدار
wash masm3to walo,,واسه ماسمعتو والو
hadshi kaykhl3 bzaf,,هادسهي كايخلع بزاف
wash nti li gltiha liha,,واسه نتي لي ڭلتيها ليها
yak goulti koulchi kay7tarmek,,ياك ڭولتي كولشي كايحتارمك
mli nkoun nhdr m3ak shouf fiya,,ملي نكون نهدر معاك سهوف فييا
wash saliti wla mazal,,واسه ساليتي ولا مازال
tatban liya mashi howa hadak,,تاتبان لييا ماسهي هووا هاداك
wash shfti ashno tra gbila,,واسه سهفتي أسهنو ترا ڭبيلا
hadshi kaml tra,,هادسهي كامل ترا
yallah srbina,,يالّاه سربينا
tl9na khlas,,تلقنا خلاس
sir lhih hta nsali,,سير لهيه هتا نسالي
gls shd blastk,,ڭلس سهد بلاستك
safi hbs 3liya hadshi,,سافي هبس علييا هادسهي
ghir bshwiya 3lik,,غير بسهوييا عليك
khli 3liya hadshi,,خلي علييا هادسهي
ghir b9a nta b3id,,غير بقا نتا بعيد
blama tdkhl nta fhad shi,,بلاما تدخل نتا فهاد سهي
matb9ash tshouf fiya bhal hka,,ماتبقاسه تسهوف فييا بهال هكا
b9a b3id 3liya,,بقا بعيد علييا
ht rask fblasti,,هت راسك فبلاستي
wash makntish ghadir bhali,,واسه ماكنتيسه غادير بهالي
golha bshi tari9a akhra,,ڭولها بسهي تاريقا أخرا
khli hadshi ghir bini w bink,,خلي هادسهي غير بيني و بينك
blama yssi9 shi hd lkhbar lhadshi,,بلاما يسّيق سهي هد لخبار لهادسهي
dir li fjhdh,,دير لي فجهده
matkhlihsh bouhdou,,ماتخليهسه بوهدو
mat9at3nish mli nkoun kanhdr,,ماتقاتعنيسه ملي نكون كانهدر
mli nkoun kanhdr nta tsnt liya,,ملي نكون كانهدر نتا تسنت لييا
matb9ash ghir katngr,,ماتبقاسه غير كاتنڭر
matkhafsh,,ماتخافسه
dir dimadakshi li bghiti,,دير ديماداكسهي لي بغيتي
matsw9 l tashi wahd,,ماتسوق ل تاسهي واهد
rd lbal lrask,,رد لبال لراسك
thla frask bzaf,,تهلا فراسك بزاف
mat9oul ltashi 3la lblan diyalna,,ماتقول لتاسهي علا لبلان دييالنا
diha fsou9rsak,,ديها فسوقرساك
blama tzrb 3liya,,بلاما تزرب علييا
khlini nfkr mzyan w njawbk,,خليني نفكر مزيان و نجاوبك
ghir koun hani,,غير كون هاني
darouri nji nshouf ash tari,,داروري نجي نسهوف أسه تاري
blama tbrztni,,بلاما تبرزتني
li fiya kafini,,لي فييا كافيني
hadshi kafini w faytini ldikjih,,هادسهي كافيني و فايتيني لديكجيه
ghir sm3liya b3da,,غير سمعلييا بعدا
kon ka tsnt lhdra,,كون كا تسنت لهدرا
mal rask 9ash,,مال راسك قاسه
kon gha madwitish hsn,,كون غا مادويتيسه هسن
ma3rt mal tilifon kayt9t3,,ماعرت مال تيليفون كايتقتع
3jbni bzaf had lmndr,,عجبني بزاف هاد لمندر
mazal maja tawahd,,مازال ماجا تاواهد
ana b3da fkrt mzyan fhadik lhdra,,أنا بعدا فكرت مزيان فهاديك لهدرا
ki ghadiya lomour m3ak,,كي غادييا لومور معاك
ki dayra lhayat tma,,كي دايرا لهايات تما
ashno fhmti mn hadshi,,أسهنو فهمتي من هادسهي
kaykhdm bzaf,,كايخدم بزاف
kay9ra bzaf,,كايقرا بزاف
makntsh msali,,ماكنتسه مسالي
mal9itsh lw9t fin nhk rassi,,مالقيتسه لوقت فين نهك راسّي
kif l3ada,,كيف لعادا
kima mwalf,,كيما موالف
wash tat3rfo b3diyatkom,,واسه تاتعرفو بعديياتكوم
hna khdamin bjouj,,هنا خدامين بجوج
kankhdmo m3a b3diyatna,,كانخدمو معا بعديياتنا
ash li jabk lhna,,أسه لي جابك لهنا
3lash jiti daba,,علاسه جيتي دابا
jit bash n9ra,,جيت باسه نقرا
jit 3la 9bl l9raya,,جيت علا قبل لقرايا
jit bash nkhdm,,جيت باسه نخدم
mn imta wnta kat3ish hna,,من إمتا ونتا كاتعيسه هنا
mashi bzaf,,ماسهي بزاف
3ad jit,,عاد جيت
shhal nawi tb9a hna,,سههال ناوي تبقا هنا
wash kat3ish bouhdk,,واسه كاتعيسه بوهدك
wash 3ndk shi khout,,واسه عندك سهي خوت
hadshi 3adi,,هادسهي عادي
