darija,eng,darija_ar
drti l7ijab w7yitih 3lach,,درتي لحيجاب وحييتيه علاش
knti zwina,,كنتي زوينا
sabab hwa 9alt maydar,,ساباب هوا قالت مايدار
chofi folar kif jak zwin,,شوفي فولار كيف جاك زوين
majakch ch3ar zwin,,ماجاكش شعار زوين
ghadi ch3rak kikan,,غادي شعراك كيكان
ach hadik choha tadiri f rask,,أش هاديك شوها تاديري ف راسك
driyat wach lfolar tayro liha l3jaj ola chno,,درييات واش لفولار تايرو ليها لعجاج أُلا شنو
wach kayina jelbana,,واش كايينا جلبانا
nti malk 3la had l'on,,نتي مالك علا هاد ل'ون
hamdolilah 3ta lah chta,,هامدوليلاه عتا الله شتا
fsif olkhrif khdama m3a kolshi,,فسيف أُلخريف خداما معا كولسهي
chkon fikom liygolina achno hadchi,,شكون فيكوم لييڭولينا أشنو هادشي
7int ma3raftoch bsaraha,,حينت ماعرافتوش بساراها
achnou lihsn kbira ola sghira,,أشنو ليهسن كبيرا أُلا سغيرا
kayn wahd l3ars hdana,,كاين واهد لعارس هدانا
kaybarztouni lyouma,,كايبارزتوني ليوما
maghaykhaliwnich n3as,,ماغايخاليونيش نعاس
lah y3mrha dar,,الله يعمرها دار
ana fin makanji lmghrib kanglas,,أنا فين ماكانجي لمغريب كانڭلاس
zlafa dyal lhmas ozlafa dyal lbabouch,,زلافا ديال لهماس أُزلافا ديال لبابوش
kat3jbni lma39ouda,,كاتعجبني لماعقودا
wald nas howa ou khouh,,والد ناس هووا و خوه
kay3jbni nakl 3ndo saraha,,كايعجبني ناكل عندو ساراها
lah ishal 3lih,,الله إسهال عليه
khoya 3ndk flos takl ma3ndkch takl,,خويا عندك فلوس تاكل ماعندكش تاكل
bghiti takl ?,,بغيتي تاكل ?
ana 3andi hboub fdahri,,أنا عاندي هبوب فداهري
khaskoun tn9sou mn dak taman,,خاسكون تنقسو من داك تامان
rah bzaf 3la nas,,راه بزاف علا ناس
khti ila mabrghtich takhdiha khlili nmra,,ختي إلا مابرغتيش تاخديها خليلي نمرا
ra hadi dyal molaha,,را هادي ديال مولاها
li fihom lagrafata machii hadou,,لي فيهوم لاڭرافاتا ماشيّ هادو
bghit wa7d bhalo lbnti,,بغيت واحد بهالو لبنتي
hada hta howa imta tzwej,,هادا هتا هووا إمتا تزوج
alah ihafdoulik,,ألاه إهافدوليك
5oya galik limktoba kol,,خويا ڭاليك ليمكتوبا كول
ghathmri lih wjho nit,,غاتهمري ليه وجهو نيت
ta3 labgar hadi mchwiya,,تاع لابڭار هادي مشوييا
la hmrti lih wjoho bsahtk,,لا همرتي ليه وجوهو بساهتك
ma3ndi mangol lhadga,,ماعندي مانڭول لهادڭا
ya khti aji b3da,,يا ختي أجي بعدا
ach dakchi mtiyba lihom,,أش داكشي متييبا ليهوم
awal mra nchofo hadchi,,أوال مرا نشوفو هادشي
goli lina kifach tiybtih,,ڭولي لينا كيفاش تييبتيه
khsna nakhdo mn 3ndk lm3lomat,,خسنا ناخدو من عندك لمعلومات
sa3dat rajlk bik,,ساعدات راجلك بيك
hadga f tahmar laoujah,,هادڭا ف تاهمار لاوجاه
diri choha machafek hta wahd,,ديري شوها ماشافك هتا واهد
lm3gaza ach dak tabsil,,لمعڭازا أش داك تابسيل
bhalk khashomm l9mi3,,بهالك خاسهومّ لقميع
makanch 3lik thaydi lihom rajline,,ماكانش عليك تهايدي ليهوم راجلين
had dejajat te3aditi 3elihom,,هاد دجاجات تعاديتي عليهوم
kon ghir khalitihom ikbro ba3da,,كون غير خاليتيهوم إكبرو باعدا
ghir sir bhalk,,غير سير بهالك
tybiha bch3riya sik,,تيبيها بشعرييا سيك
la ghir hbsi baraka 3lihom,,لا غير هبسي باراكا عليهوم
hada djaj ola lhmam hadak,,هادا دجاج أُلا لهمام هاداك
baraka ghir had djaja,,باراكا غير هاد دجاجا
4ayhamar lik lwjah,,4ايهامار ليك لوجاه
hado aslan machi djajat,,هادو أسلان ماشي دجاجات
frchi kartona whti fiha had lkhir,,فرشي كارتونا وهتي فيها هاد لخير
saterihom bdik safa,,ساتريهوم بديك سافا
malhom msakn ji3anin,,مالهوم مساكن جيعانين
khasou ghir lfrit,,خاسو غير لفريت
lba9i fino yak maklitih,,لباقي فينو ياك ماكليتيه
hatiha fo9 tabla nichan,,هاتيها فوق تابلا نيشان
khlti lih ojho,,خلتي ليه أُجهو
nas li taygolo kdob ghaliban karyin,,ناس لي تايڭولو كدوب غاليبان كاريين
wa adrar hada tiran dyal agadiir,,وا أدرار هادا تيران ديال أڭاديّر
waqila hadi jdiida rak ghltii,,واقيلا هادي جديّدا راك غلتيّ
khoya kaynine dyal sor3a?,,خويا كاينين ديال سورعا?
taman wach salhin?,,تامان واش سالهين?
lmochkil machi fdarkom,,لموشكيل ماشي فداركوم
lmochkil flklma li makayna,,لموشكيل فلكلما لي ماكاينا
hadi maxi lbiii3,,هادي ماشي لبيّيع
hadi lpyasa dyali,,هادي لپياسا ديالي
lah y3mrha dar drawch,,الله يعمرها دار دراوش
ila tjam3na kaykon sda3,,إلا تجامعنا كايكون سداع
kantjam3ou okhososan a3yad,,كانتجامعو أُخوسوسان أعياد
lhal hwa matsaw9ich,,لهال هوا ماتساوقيش
darouri tkhmal 9bel l3id,,داروري تخمال قبل لعيد
makankhamalo hta kaymchiw diyaf,,ماكانخامالو هتا كايمشيو ديياف
hawli tjm3i mtkhlix kulxi mstf,,هاولي تجمعي متخليش كولشي مستف
hadchi 3adi jidan kulxi dkhlih fmjora,,هادشي عادي جيدان كولشي دخليه فمجورا
kulchi kaykon mjmo3,,كولشي كايكون مجموع
blast makla mohima tkoun fdar,,بلاست ماكلا موهيما تكون فدار
ila endk cozina hsn,,إلا إندك كوزينا هسن
ila kan kolchi mndem kathna,,إلا كان كولشي مندم كاتهنا
ghyb9a kolchi n9i,,غيبقا كولشي نقي
hawli t3tihom mohimat khfaf,,هاولي تعتيهوم موهيمات خفاف
ila kanou drari kbar kay3awnok,,إلا كانو دراري كبار كايعاونوك
ktkhrb9 lhormonat,,كتخربق لهورمونات
nti bagha thrbi manhom,,نتي باغا تهربي مانهوم
ghadi ywaliw mouhimin,,غادي يواليو موهيمين
ghir twasli m3ahoum,,غير تواسلي معاهوم
khas imchiw m3ak man dar,,خاس إمشيو معاك مان دار
hadshi katfkri fih b sbab lfaragh,,هادسهي كاتفكري فيه ب سباب لفاراغ
kon kan 3ndk hadaf f 7ayat ga3ma tfkri f zwaj.,,كون كان عندك هاداف ف حايات ڭاعما تفكري ف زواج.
ma3dora hadchi li 3ta lah,,ماعدورا هادشي لي عتا الله
kolchi rayhjm 3lik f l3otla lamchiti lmdina sa7ilia,,كولشي رايهجم عليك ف لعوتلا لامشيتي لمدينا ساحيليا
ghadi tchriha w ymchiw maak,,غادي تشريها و يمشيو ماك
bla matsd3i rasek,,بلا ماتسدعي راسك
min tbri tfwji siri kri chi partma,,مين تبري تفوجي سيري كري شي پارتما
kol mra rohi lmdina,,كول مرا روهي لمدينا
hani 3aycha 30 ans o bikhir,,هاني عايشا 30 أنس أُ بيخير
waklen charben da7ken nachten,,واكلن شاربن داحكن ناشتن
l3omr hi ar9am,,لعومر هي أرقام
ma3mrk trbtih bchi7aja,,ماعمرك تربتيه بشيحاجا
lfaragh l3atifi chofi nti lach tatmili,,لفاراغ لعاتيفي شوفي نتي لاش تاتميلي
3mri w9tk bkol haja kat3jbek,,عمري وقتك بكول حاجة كاتعجبك
khti wash dawia 3la lycee?,,ختي واسه داويا علا ليكي?
ana arfa les lycees kamline,,أنا أرفا لس ليكيس كاملين
daro idrab o dima kidiro lwa9afat!!,,دارو إدراب أُ ديما كيديرو لواقافات!!
ana dima kandir idrab,,أنا ديما كاندير إدراب
fach déclarait galia tamara hadik,,فاش دéكلارايت ڭاليا تامارا هاديك
mnin madrbak hamdi alah,,منين مادرباك هامدي ألاه
b9it la wra9 la téléphone,,بقيت لا وراق لا تéلéپهون
khata2 dyalha,,خاتاء ديالها
dik lmdina me3roufa,,ديك لمدينا معروفا
khti kolchi t7oto fi sac,,ختي كولشي تحوتو في ساك
ana mli nmchi o ana khayda mn jnabi man9darch nkharj dakchi,,أنا ملي نمشي أُ أنا خايدا من جنابي مانقدارش نخارج داكشي
mohim kolo m3aya,,موهيم كولو معايا
ay mdina akhra khas sac diro 9damha,,أي مدينا أخرا خاس ساك ديرو قدامها
ghadi di3 lik,,غادي ديع ليك
daf3i tasstafdi 9bl wilada,,دافعي تاسّتافدي قبل ويلادا
katbih f modakira o f milaf lghiab,,كاتبيه ف موداكيرا أُ ف ميلاف لغياب
taman khassak tza3mi fih b sara7ahad jouj s3ib tl9ayhom,,تامان خاسّاك تزاعمي فيه ب ساراحاهاد جوج سعيب تلقايهوم
lmouhim had lcrim wa3ra,,لموهيم هاد لكريم واعرا
hadshi sabab dialo do3f chakhsya,,هادسهي ساباب ديالو دوعف شاخسيا
daro fik khir goli lihoum l3ib fikoum,,دارو فيك خير ڭولي ليهوم لعيب فيكوم
l3ib khrj mnkoum,,لعيب خرج منكوم
safi krib tsali,,سافي كريب تسالي
hna 3mlna idrabat,,هنا عملنا إدرابات
mazal kan3mlo idrabat,,مازال كانعملو إدرابات
hajat tghayro lil afdal,,حاجةت تغايرو ليل أفدال
wasla bina hta 3dam,,واسلا بينا هتا عدام
mazal sabrin,,مازال سابرين
ghatalbi mnha tomobil,,غاتالبي منها توموبيل
3mrek tkhali tomobiltek lxi wahd,,عمرك تخالي توموبيلتك لشي واهد
3mrek t3awli 3la xi wahd,,عمرك تعاولي علا شي واهد
fin chriti tomobiltk,,فين شريتي توموبيلتك
matkhafi ydir biha walou,,ماتخافي يدير بيها والو
sb9 lmim trta7,,سبق لميم ترتاح
jatni forsa lbra,,جاتني فورسا لبرا
dy3at lbnt khdamtha,,ديعات لبنت خدامتها
maknch 3ndu fikra dyal n3ich béra,,ماكنش عندو فيكرا ديال نعيش بéرا
galt manfratch f khdmti,,ڭالت مانفراتش ف خدمتي
sa3a kif chfti maw9a3 walou,,ساعا كيف شفتي ماوقاع والو
lkhdma ghadya w tzyan,,لخدما غاديا و تزيان
ila kan wld nas rah mzyan,,إلا كان ولد ناس راه مزيان
kandan mzyana,,كاندان مزيانا
3ad katswli,,عاد كاتسولي
ana blastk kurani kanjm3 fbalizti,,أنا بلاستك كوراني كانجمع فباليزتي
glsi fkhdamtek,,ڭلسي فخدامتك
ana zawj dyali narjissi,,أنا زاوج ديالي نارجيسّي
l3aycha m3a rajli mdlama,,لعايشا معا راجلي مدلاما
diriliha l3marya,,ديريليها لعماريا
3mrha tafro gher koni hanya,,عمرها تافرو غر كوني هانيا
rebi y3awdek,,ربي يعاودك
ga3 mayb9a fik lhal,,ڭاع مايبقا فيك لحال
lah injini bnadem mab9axi kay7xem,,الله إنجيني بنادم مابقاشي كايحشم
3yit mansbar,,عييت مانسبار
trat lya ana,,ترات ليا أنا
trat liya maa mol ecol d permis,,ترات لييا ما مول إكول د پرميس
rajl kbir mbitch ndorbo,,راجل كبير مبيتش ندوربو
khrjt lya fih 15 yom,,خرجت ليا فيه 15 يوم
tht fsogan,,تهت فسوڭان
ja lkhas mrdach gdam lokhrin,,جا لخاس مرداش ڭدام لوخرين
khdmto drbt fzero,,خدمتو دربت فزرو
chhal wana nhrk fiha,,شهال وانا نهرك فيها
safi ta doz 3andi,,سافي تا دوز عاندي
likaydewzo l pirmi 9lalin trabii,,ليكايدوزو ل پيرمي قلالين ترابيّ
kayb9aw ibarztouk,,كايبقاو إبارزتوك
aham haja nja7ti w khditi pirmi,,أهام حاجة نجاحتي و خديتي پيرمي
krib takhdi tamobila dyalek,,كريب تاخدي تاموبيلا ديالك
khask twli katsogui mzyan,,خاسك تولي كاتسوڭوي مزيان
ghatrta7i mli t3arfi tsougi mzn,,غاترتاحي ملي تعارفي تسوڭي مزن
goli lih ts5ar biha khoya sghir,,ڭولي ليه تسخار بيها خويا سغير
gouli lih eandi stuk,,ڭولي ليه إاندي ستوك
rah byna akhty kdob,,راه بينا أختي كدوب
goli lih ghsaltha hta tnchaf,,ڭولي ليه غسالتها هتا تنشاف
wchdak tkdbi,,وشداك تكدبي
golih dyl sahbti tsawrt biha,,ڭوليه ديل ساهبتي تساورت بيها
hiya daba mchat ldarhom,,هييا دابا مشات لدارهوم
ana andiii pyjama,,أنا أنديّي پيجاما
ana 3ndi bhalha,,أنا عندي بهالها
raha mskina,,راها مسكينا
3ad bara t3alam bchwuya bchwuya,,عاد بارا تعالام بشوويا بشوويا
ghadi dirhom kamlin,,غادي ديرهوم كاملين
ina mdina ntia,,إنا مدينا نتيا
wa molat fran kamli,,وا مولات فران كاملي
machi darouri tassrih b zawaj,,ماشي داروري تاسّريه ب زاواج
daba siri hta twaldi inchaa allah,,دابا سيري هتا توالدي إنشا الله
ana mzewja,,أنا مزوجا
tale9t w 3andi 2 wlad,,تالقت و عاندي 2 ولاد
wakha tsser7i bi zwaj,,واخا تسّرحي بي زواج
ma fih 7ta manfa3a,,ما فيه حتا مانفاعا
dakchi ghir ssda3 lwra9,,داكشي غير السداع لوراق
bghiti tbedli wad3iya 3la 9bel l7araka,,بغيتي تبدلي وادعييا علا قبل لحاراكا
di lmoudir nousskha dl3a9d,,دي لمودير نوسّخا دلعاقد
ljaw zwin had liyamat,,لجاو زوين هاد لييامات
kolchi kaytghayar bzarba,,كولشي كايتغايار بزاربا
mknti9ch flhokoma,,مكنتيقش فلهوكوما
hta chi istfada makayna,,هتا شي إستفادا ماكاينا
mazal ma3ndna walou,,مازال ماعندنا والو
mzal ga3 mastafdo,,مزال ڭاع ماستافدو
nas lhoz liba9yin saknin flgyatn,,ناس لهوز ليباقيين ساكنين فلڭياتن
zid chwiya dlmelh,,زيد شوييا دلمله
finhwa b3da da3m dyal zalzal,,فينهوا بعدا داعم ديال زالزال
hwa lwal,,هوا لوال
dkhlti lina cha3ban framdan,,دخلتي لينا شاعبان فرامدان
mfhmna walo,,مفهمنا والو
ana makhadam w 3andi wlidat,,أنا ماخادام و عاندي وليدات
ana m3aya 2 chibaniyin fi al7awz,,أنا معايا 2 شيبانييين في ألحاوز
chokran ostad w almo7sinin,,شوكران أُستاد و ألموحسينين
had lhokoma dima mhajrah lcha3b mkhsna da3m,,هاد لهوكوما ديما مهاجراه لشاعب مخسنا داعم
makhasanach partmat,,ماخاساناش پارتمات
hna charin flblan bidoun riba,,هنا شارين فلبلان بيدون ريبا
mazal m3tal 3lina lmo9awil,,مازال معتال علينا لموقاويل
ghaysalmna cho9a dyalna,,غايسالمنا شوقا ديالنا
hta lkhar dhad l3am,,هتا لخار دهاد لعام
ana 3andi 2 awlad orajli khadam,,أنا عاندي 2 أولاد أُراجلي خادام
hna saknin ghir 3and bah,,هنا ساكنين غير عاند باه
3andna bit wahad,,عاندنا بيت واهاد
ma3anadnach zyada dlabyot,,ماعانادناش زيادا دلابيوت
wach manastafdoch hnaya,,واش ماناستافدوش هنايا
3lach ghaykon karyan,,علاش غايكون كاريان
tawahd makay chrih chou9a9,,تاواهد ماكاي شريه شوقاق
daba l9ito bach tbi3o hom,,دابا لقيتو باش تبيعو هوم
hna achghandiro bcho9a dyal 19 mlyon,,هنا أشغانديرو بشوقا ديال 19 مليون
ach ghanaklo fiha,,أش غاناكلو فيها
ghir chdo floskom 3ndkom,,غير شدو فلوسكوم عندكوم
makhasanach braka,,ماخاساناش براكا
braka hsan mn dik dar,,براكا هسان من ديك دار
brina n3rfo wach ghadi nkhalso kach,,برينا نعرفو واش غادي نخالسو كاش
raha mskina 3ad bara t3alam,,راها مسكينا عاد بارا تعالام
na9si mn shir,,ناقسي من سهير
mamertahach fdakhl diali,,مامرتاهاش فداخل ديالي
ga3 sahti hlaktha bshir,,ڭاع ساهتي هلاكتها بسهير
ana wlit kant3asab bzaf,,أنا وليت كانتعاساب بزاف
bdit kand3af,,بديت كاندعاف
oubsah shti bdat kadahwar,,وبساه سهتي بدات كاداهوار
b3di mn dak shir lil,,بعدي من داك سهير ليل
rj3i kif knti,,رجعي كيف كنتي
n3si bkri ofi9i bkri,,نعسي بكري أُفيقي بكري
3lik bsalat lfajr,,عليك بسالات لفاجر
kifach knt tan3rfk,,كيفاش كنت تانعرفك
rah l2omor ghat9ad bjahd lah,,راه لأمور غاتقاد بجاهد الله
ghatrja3 hyatk zwina,,غاترجاع هياتك زوينا
mat3tich forsa lyaes isaytr 3lik,,ماتعتيش فورسا لياس إسايتر عليك
omatkhlich dorof tkhlik silbya,,أُماتخليش دوروف تخليك سيلبيا
rah dorofk hsn mn mlyon alf wahd,,راه دوروفك هسن من مليون ألف واهد
nti moemina osabora,,نتي مومينا أُسابورا
hakda 3rftk oknti li 9odwa,,هاكدا عرفتك أُكنتي لي قودوا
ch7al mn haja t3lmt mnk,,شحال من حاجة تعلمت منك
khlik kif knti flowl,,خليك كيف كنتي فلوول
knti 9wya osbbara omtfaela,,كنتي قويا أُسبّارا أُمتفالا
hawli t3mri o9tk blijabyat,,هاولي تعمري أُقتك بليجابيات
had lhdra knt tansm3ha mnk,,هاد لهدرا كنت تانسمعها منك
iwa diri biha hta nti,,إوا ديري بيها هتا نتي
matkhlich sa3ada dyalk mrtabta bdorof lhayat,,ماتخليش ساعادا ديالك مرتابتا بدوروف لهايات
hada klamk ola la,,هادا كلامك أُلا لا
3andek lhek,,عاندك لهك
la makhsakch wa9t,,لا ماخساكش واقت
khask ghir 3azima,,خاسك غير عازيما
ghatrj3i mn lyom,,غاترجعي من ليوم
ngolo mn daba nit,,نڭولو من دابا نيت
rah mabik walo lhmdollah,,راه مابيك والو لهمدولّاه
ghaykhsni wa9t bach nrja3 kif knt,,غايخسني واقت باش نرجاع كيف كنت
kayn chi idrab,,كاين شي إدراب
ola khddamin tma,,أُلا خدّامين تما
hna dayrin idrab,,هنا دايرين إدراب
kanou 9alou bli ghanhdrou oumankhdmouch,,كانو قالو بلي غانهدرو ومانخدموش
rah aghlabya dlmoeasasat khedamin,,راه أغلابيا دلمواساسات خدامين
ga3 lmouasasat fihom idrab,,ڭاع لمواساسات فيهوم إدراب
mya flmya ghanjeh,,ميا فلميا غانجه
9lil li khdam,,قليل لي خدام
aghlabya modrib,,أغلابيا مودريب
khli lwld il3ab,,خلي لولد إلعاب
rbbi ihfdo oyslmo,,ربّي إهفدو أُيسلمو
fin bghitih it3lm 3nd jiran,,فين بغيتيه إتعلم عند جيران
baraka mn lhdrak,,باراكا من لهدراك
hask tkhdem,,هاسك تخدم
fach ghankhdm,,فاش غانخدم
rani khdam z3ma,,راني خدام زعما
yallah fa9t daba,,يالّاه فاقت دابا
mli tghdit wana na3s,,ملي تغديت وانا ناعس
hna 3ndna mochkil flconnixion,,هنا عندنا موشكيل فلكونّيشيون
lakin ma3lich ghankmlou,,لاكين ماعليش غانكملو
ghankmlou lkhedma,,غانكملو لخدما
kidayra lwalida wlfat,,كيدايرا لواليدا ولفات
khasha tdir shabat tma,,خاسها تدير سهابات تما
khasha tb9a tkhrj 3ndhom,,خاسها تبقا تخرج عندهوم
ghir mrra mra,,غير مرّا مرا
khasha tghyr ljaw otksr rotin,,خاسها تغير لجاو أُتكسر روتين
ana man mdina b3ida,,أنا مان مدينا بعيدا
ma3ndich m3a dak naw3,,ماعنديش معا داك ناوع
ghir gaolha lina,,غير ڭاولها لينا
manhom 3adad hadok,,مانهوم عاداد هادوك
bzaf 3lik toslni,,بزاف عليك توسلني
kdob dakchi dlwrra9,,كدوب داكشي دلورّاق
baghi lkhdma flmol,,باغي لخدما فلمول
daba ntoma kamlin tya9toh,,دابا نتوما كاملين تياقتوه
hadi kadir khmsalaf drham,,هادي كادير خمسالاف درهام
baz likom ntoma,,باز ليكوم نتوما
hada bgha isyd chi wahd,,هادا بغا إسيد شي واهد
taman ghayr monasib,,تامان غاير موناسيب
bhal hado maymknch,,بهال هادو مايمكنش
lah irhm likom lawlidin,,الله إرهم ليكوم لاوليدين
bla matsoni 3lya,,بلا ماتسوني عليا
ila soniti ghanbloki nmrtk,,إلا سونيتي غانبلوكي نمرتك
had lmotor rakhis,,هاد لموتور راخيس
bach ijbad lih sda3,,باش إجباد ليه سداع
chokarn bazf likom,,شوكارن بازف ليكوم
chi ksiida hadi!!,,شي كسيّدا هادي!!
ntlbo mn lah salama,,نتلبو من الله سالاما
ila kayna nji liha,,إلا كاينا نجي ليها
kolchi 3a9 bih,,كولشي عاق بيه
3ndi lwra9 dyalo,,عندي لوراق ديالو
motor ne9i makhaso walo,,موتور نقي ماخاسو والو
rkab ozid chad tri9,,ركاب أُزيد شاد تريق
lmilkiya kharja plaka sghira,,لميلكييا خارجا پلاكا سغيرا
lplaka mrkba fih,,لپلاكا مركبا فيه
chher tmnya ikml 3am,,شهر تمنيا إكمل عام
makina almanya lichari itfdl,,ماكينا ألمانيا ليشاري إتفدل
m39ol mrhba klamk s7ih,,معقول مرهبا كلامك سحيه
sir khsarha 3la rask,,سير خسارها علا راسك
imkn likom t3tiwna chi ma3lomat,,إمكن ليكوم تعتيونا شي ماعلومات
bghit ma3loumat 3la lprojit,,بغيت ماعلومات علا لپروجيت
ba9i maghat7asch bih daba,,باقي ماغاتحاسش بيه دابا
hta y9at3ou lik lflos,,هتا يقاتعو ليك لفلوس
ila kan koulchi modrib mzyan,,إلا كان كولشي مودريب مزيان
ila kan ghir lba3d rah walo,,إلا كان غير لباعد راه والو
ghir dyal nhas hadi,,غير ديال نهاس هادي
dayrin fiha tab3 dyal dhab,,دايرين فيها تابع ديال دهاب
ajiw hna ldakhl,,أجيو هنا لداخل
rah lberd 3likom fbrra,,راه لبرد عليكوم فبرّا
dit bnti lmdrassa,,ديت بنتي لمدراسّا
kantsnaw ns sa3a,,كانتسناو نس ساعا
galolina rah ma9arinch,,ڭالولينا راه ماقارينش
galo lina kayn idrab,,ڭالو لينا كاين إدراب
ghaymchi nhar lkhmis jay,,غايمشي نهار لخميس جاي
lah yakhod fihom lha9,,الله ياخود فيهوم لهاق
achmn 9raya kaina,,أشمن قرايا كاينا
hta lktoba ga3 ma3ndhom,,هتا لكتوبا ڭاع ماعندهوم
chkon dir robriz ntbadlo,,شكون دير روبريز نتبادلو
chakma okhra yalah khditha,,شاكما أُخرا يالاه خديتها
simana daba bach mchit,,سيمانا دابا باش مشيت
wafin kayna had ljam3iya,,وافين كاينا هاد لجامعييا
hado likhdawh,,هادو ليخداوه
9olo lina taman,,قولو لينا تامان
9olo lina l3onwan,,قولو لينا لعونوان
ns7atni bih bnt khalti,,نسحاتني بيه بنت خالتي
la hya machi tbiba,,لا هيا ماشي تبيبا
hiya fayt liha jrbato,,هييا فايت ليها جرباتو
dawat bih l9at fih raha,,داوات بيه لقات فيه راها
houwa ghali 3liya,,هووا غالي علييا
chwiya hak ochwya hak,,شوييا هاك أُشويا هاك
ila daro chi 3ard nchrih,,إلا دارو شي عارد نشريه
ila madaroh lghalb lah,,إلا ماداروه لغالب الله
lah ichafi jami3 lmoslimin,,الله إشافي جاميع لموسليمين
golo amin bach tchafaw,,ڭولو أمين باش تشافاو
osalni lmntoj chokran likom,,أُسالني لمنتوج شوكران ليكوم
forsa lan tatakarrar,,فورسا لان تاتاكارّار
bghina tahsin lwad3,,بغينا تاهسين لوادع
rijal ta3lim ma9horin,,ريجال تاعليم ماقهورين
hram 3lik akhouya,,هرام عليك أخويا
chihitini fskso wllah,,شيهيتيني فسكسو ولّاه
9immat lwa9aha ou 9sou7iyat lwjah,,قيمّات لواقاها و قسوحييات لوجاه
sdmni fach gal ba9i mayddar,,سدمني فاش ڭال باقي مايدّار
tmnit koun kan 9dami,,تمنيت كون كان قدامي
ga3 machdit ts7i7 dl3am lifat,,ڭاع ماشديت تسحيح دلعام ليفات
ch7aaal ga3 fih,,شحاال ڭاع فيه
