darija,eng,darija_ar
3emrek jerebti ttekka 3la dak sdari rah b7al chi chejra,,عمرك جربتي التكّا علا داك سداري راه بحال شي شجرا
3emrek jerebti tbbe9 dak l9anoun 3la wladek,,عمرك جربتي تبّق داك لقانون علا ولادك
3emrek jerebti tred3i wledek oula bghiti t7afdi 3la ljassad dialek,,عمرك جربتي تردعي ولدك ولا بغيتي تحافدي علا لجاسّاد ديالك
3emrek jerebti tertabet m3a chi we7da men l3a2ila,,عمرك جربتي ترتابت معا شي وحدا من لعاإلا
3emrek jerebti dewer bik skayriya ou chrebti ta nta,,عمرك جربتي دور بيك سكايرييا و شربتي تا نتا
3emrek jerebti t5chi f2idek mouss,,عمرك جربتي تخشي فإدك موسّ
3emrek jerebti taabr bach tjiv no9ta msiana,,عمرك جربتي تابر باش تجيڤ نوقتا مسيانا
3emrek jerebti t3te9 chi 7ayawan,,عمرك جربتي تعتق شي حاياوان
3emrek jerebti t7bess lbka,,عمرك جربتي تحبسّ لبكا
3emrek jerebti taared chi 7ayawan ou chditih,,عمرك جربتي تارد شي حاياوان و شديتيه
3emrek jerebti tfsed ou 3ejbel l7al moraha,,عمرك جربتي تفسد و عجبل لحال موراها
3emrek jerebti tster rassek 9oddam nass,,عمرك جربتي تستر راسّك قودّام ناسّ
3emrek jerebti baarek lchi wa7ed oula nta ba9i sghir,,عمرك جربتي بارك لشي واحد ولا نتا باقي سغير
3emrek jerebti te5aatre9 chi site dial berra,,عمرك جربتي تخاترق شي سيت ديال برّا
3emrek jerebti daa3ef lflouss li katrbe7hom bl7ram,,عمرك جربتي داعف لفلوسّ لي كاتربحهوم بلحرام
3emrek jerebti dmej douk zouj moukawinat flwesfa,,عمرك جربتي دمج دوك زوج موكاوينات فلوسفا
3emrek jerebti derrebwladek chi derb 5ayb,,عمرك جربتي درّبولادك شي درب خايب
3emrek jerebti t3red 3rada na9ssa,,عمرك جربتي تعرد عرادا ناقسّا
3emrek jerebti t3red oused9at lmakla makafyach,,عمرك جربتي تعرد وسدقات لماكلا ماكافياش
3emrek jerebti tseyed had new3 dial l7out,,عمرك جربتي تسيد هاد نوع ديال لحوت
3emrek jerebti t9edda bezzaf dial l7wayj,,عمرك جربتي تقدّا بزّاف ديال لحوايج
3emrek jerebti tsabe9 m3aya,,عمرك جربتي تسابق معايا
3emrek jerebti tchrref 3la chi mechrou3 b7al hada,,عمرك جربتي تشرّف علا شي مشروع بحال هادا
3emrek jerebti tjemmed lma ou taklou,,عمرك جربتي تجمّد لما و تاكلو
3emrek jerebti daawi chi 7ayawan,,عمرك جربتي داوي شي حاياوان
3emrek jerebti tbadel m3ah 7ayjek,,عمرك جربتي تبادل معاه حايجك
3emrek jerebti etsellef lchi wa7ed 7wayjek ou rje3hom lik mermdin,,عمرك جربتي إتسلّف لشي واحد حوايجك و رجعهوم ليك مرمدين
3emrek jerebti taard chi bolissi 7it 5da lik 7e99ek,,عمرك جربتي تارد شي بوليسّي حيت خدا ليك حقّك
3emrek jerebti testehlek had new3 dial cheklat,,عمرك جربتي تستهلك هاد نوع ديال شكلات
3emrek jerebti t5cha bhad tari9a flma dial lb7er,,عمرك جربتي تخشا بهاد تاريقا فلما ديال لبحر
3emrek jerebti tsenna chi wa7ed sa3a 3la lwe9t dial lmaw3id,,عمرك جربتي تسنّا شي واحد ساعا علا لوقت ديال لماوعيد
3emrek jerebti douzz men chi jbel kaynjaref,,عمرك جربتي دوزّ من شي جبل كاينجارف
3emrek jerebti tbeddel 7wayj li chritihom 7it majawch 9eddek,,عمرك جربتي تبدّل حوايج لي شريتيهوم حيت ماجاوش قدّك
3emrek jerebti tkoun fchi mosaba9a ou testeslem,,عمرك جربتي تكون فشي موساباقا و تستسلم
3emrek jerebti tziyyer chi wa7ed fsogan bel3ani,,عمرك جربتي تزييّر شي واحد فسوڭان بلعاني
3emrek jerebti tchweh fchi blassa besbab wa7ed z3em 3lik,,عمرك جربتي تشوه فشي بلاسّا بسباب واحد زعم عليك
3emrek jerebti t3len 3la chi 5bar 5eyba hadi,,عمرك جربتي تعلن علا شي خبار خيبا هادي
3emrek jerebti tsale7 ma bin 5out,,عمرك جربتي تسالح ما بين خوت
3emrek jerebti dir chi mechro3 s5iwer b7aloka ta nje7 bezzaf,,عمرك جربتي دير شي مشروع سخيور بحالوكا تا نجح بزّاف
3emrek jerebti tnsse9 m3a dewla chi 7adat mohim,,عمرك جربتي تنسّق معا دولا شي حادات موهيم
3emrek jerebti tn3ess mora lghda,,عمرك جربتي تنعسّ مورا لغدا
3emrek jerebti tl3en chi wa7ed ou nta katsseb,,عمرك جربتي تلعن شي واحد و نتا كاتسّب
3emrek jerebti teyyeb tajine,,عمرك جربتي تيّب تاجين
3emrek jerebti twi 7wayj oula martek 9adda bdkchi,,عمرك جربتي توي حوايج ولا مارتك قادّا بدكشي
3emrek jerebti tnazl 3la 7e99ek,,عمرك جربتي تنازل علا حقّك
3emrek jerebti tchri chi 7aja msalya li7a sala7iya,,عمرك جربتي تشري شي حاجا مساليا ليحا سالاحييا
3emrek jerebti t5rej chi temrin ou y7sabek s7i7 taysde9 5alat,,عمرك جربتي تخرج شي تمرين و يحسابك سحيح تايسدق خالات
3emrek jerebti t5ellet lmakla,,عمرك جربتي تخلّت لماكلا
3emrek jerebti t7edd men bsalt weldek,,عمرك جربتي تحدّ من بسالت ولدك
3emrek jerebti tserfe9 chi wa7ed,,عمرك جربتي تسرفق شي واحد
3emrek jerebti te3ti lchi wa7ed krouchi,,عمرك جربتي تعتي لشي واحد كروشي
3emrek jerebti trekkez bezzaf ta derrek arssek,,عمرك جربتي تركّز بزّاف تا درّك أرسّك
3emrek jerebti tdi chi coupa ou kolchi gal staheltiha,,عمرك جربتي تدي شي كوپا و كولشي ڭال ستاهلتيها
3emrek jerebti tnezzel taman bach t5wi lma7al,,عمرك جربتي تنزّل تامان باش تخوي لماحال
3emrek jerebti trezervi chi bit 3la lb7er,,عمرك جربتي ترزرڤي شي بيت علا لبحر
3emrek jerebti teste9bel nass bhad tari9a,,عمرك جربتي تستقبل ناسّ بهاد تاريقا
3emrek jerebti ttowwer men charika dialek,,عمرك جربتي التووّر من شاريكا ديالك
3emrek jerebti tr3a lbguer ou tb9a m3ahom simana kamla,,عمرك جربتي ترعا لبڭور و تبقا معاهوم سيمانا كاملا
3emrek jerebti t3ewej chi mistara ta therrsat lik ou 5erjek l2osatd,,عمرك جربتي تعوج شي ميستارا تا تهرّسات ليك و خرجك لأساتد
3emrek jerebti t5essess lrassek we9t dial ra7a,,عمرك جربتي تخسّسّ لراسّك وقت ديال راحا
3emrek jerebti tchref 3la chi mechro manaje7 ga3 ou tle3tih,,عمرك جربتي تشرف علا شي مشرو ماناجح ڭاع و تلعتيه
3emrek jerebti tlachi tala5ar,,عمرك جربتي تلاشي تالاخار
3emrek jerebti d3em chi mechro3 sghir ou wla kbir besbabek,,عمرك جربتي دعم شي مشروع سغير و ولا كبير بسبابك
3emrek jerebti tsme3 had l2adan bhad dawt,,عمرك جربتي تسمع هاد لأدان بهاد داوت
3emrek jerebti tekteb kchi wa7ed rissala ou tsiftha flbarid,,عمرك جربتي تكتب كشي واحد ريسّالا و تسيفتها فلباريد
3emrek jerebti tkemmel 9raytek mora ma chrefti,,عمرك جربتي تكمّل قرايتك مورا ما شرفتي
3emrek jerebti t3a9eb chi 7edd ou madar walo meskin,,عمرك جربتي تعاقب شي حدّ و مادار والو مسكين
3emrek jerebti tsoug tatferge3 lik pnou,,عمرك جربتي تسوڭ تاتفرڭع ليك پنو
3emrek jerebti twe3et ou nta kadir chi 7aja 9oddam ljomhor,,عمرك جربتي توعت و نتا كادير شي حاجا قودّام لجومهور
3emrek jerebti t9ellel men dssartek,,عمرك جربتي تقلّل من دسّارتك
3emrek jerebti tsed dak cherjem rak dima mared bih,,عمرك جربتي تسد داك شرجم راك ديما مارد بيه
3emrek jerebti tne99ez men had massafa,,عمرك جربتي تنقّز من هاد ماسّافا
3emrek jerebti tlwa jou3,,عمرك جربتي تلوا جوع
3emrek jerebti tfahem m3ah btari9a hamajiya,,عمرك جربتي تفاهم معاه بتاريقا هاماجييا
3emrek jerebti treyeb chi dar,,عمرك جربتي تريب شي دار
3emrek jerebti t7ami 3la walidik,,عمرك جربتي تحامي علا واليديك
3emrek jerebti mne3 chi 7edd yde5el lmoghadirat,,عمرك جربتي منع شي حدّ يدخل لموغاديرات
3emrek jerebti t5owwet 3la bolissi,,عمرك جربتي تخووّت علا بوليسّي
a5ir mrandirha fla5ar d5elt l7ebss,,أخير مرانديرها فلاخار دخلت لحبسّ
3emrek jerebti t9ad chi amw3id ou li 5atla9a m3ak nsah ga3,,عمرك جربتي تقاد شي أموعيد و لي خاتلاقا معاك نساه ڭاع
3emrek jerebti tseb chi bolissi,,عمرك جربتي تسب شي بوليسّي
3emrek jerebti tdreb chi bolissi,,عمرك جربتي تدرب شي بوليسّي
3emrek jerebti t7e99e9 chi 7aja kbira,,عمرك جربتي تحقّق شي حاجا كبيرا
3emrek jerebti tkreh chi 7edd ou 3lach,,عمرك جربتي تكره شي حدّ و علاش
3emrek jerebti tmli 3la chi tlamed,,عمرك جربتي تملي علا شي تلامد
3emrek jerebti twe77ed ma bin chi che3b,,عمرك جربتي توحّد ما بين شي شعب
3emrek jerebti stowred had new3 dial l3assir,,عمرك جربتي ستوورد هاد نوع ديال لعاسّير
3emrek jerebti tbni had new3 dial lbni,,عمرك جربتي تبني هاد نوع ديال لبني
3emrek jerebti t5dem bach 5demtek tezdaher,,عمرك جربتي تخدم باش خدمتك تزداهر
3emrek jerebti nta9ed had new3 dial l5dami,,عمرك جربتي نتاقد هاد نوع ديال لخدامي
3emrek jerebti t5eli 3la lmeskin,,عمرك جربتي تخلي علا لمسكين
3emrek jerebti therreb sel3a,,عمرك جربتي تهرّب سلعا
3emrek jerebti tbda chi riyada fla5ar nsitiha,,عمرك جربتي تبدا شي رييادا فلاخار نسيتيها
3emrek jerebti tmde7 chi wa7ed fla5ar 9em3ek,,عمرك جربتي تمدح شي واحد فلاخار قمعك
3emrek jerebti tblassi fhad jiha,,عمرك جربتي تبلاسّي فهاد جيها
3emrek jerebti tmiyyez bin had zouj twam,,عمرك جربتي تمييّز بين هاد زوج توام
3emrek jerebti tbe3 chi kelb ou chditih,,عمرك جربتي تبع شي كلب و شديتيه
3emrek jerebti towwe9 chu blassa 9ed haka,,عمرك جربتي تووّق شو بلاسّا قد هاكا
3emrek jerebti t9aabel chi le3ab,,عمرك جربتي تقابل شي لعاب
3emrek jerebti tchedded 3la wladek bach may5erjoch men dar,,عمرك جربتي تشدّد علا ولادك باش مايخرجوش من دار
3emrek jerebti tlowwen chi rousoumat,,عمرك جربتي تلووّن شي روسومات
3emrek jerebti t5amer b7yatek ou fla5ar 9telti chi 7edd men 7babek,,عمرك جربتي تخامر بحياتك و فلاخار قتلتي شي حدّ من حبابك
3emrek jerebti t9dder hadouk li kijim3o zbel,,عمرك جربتي تقدّر هادوك لي كيجيمعو زبل
3emrek jerebti tfekker t5ader had lblad ta3issa,,عمرك جربتي تفكّر تخادر هاد لبلاد تاعيسّا
3emrek jerebti t9aate3 had charika,,عمرك جربتي تقاتع هاد شاريكا
3emrek jerebti t9atee3 lmantoujat dial had charika 7it 5lat,,عمرك جربتي تقاتيع لمانتوجات ديال هاد شاريكا حيت خلات
3emrek jerebti tenta5eb chi 7ed ou ndemti moraha,,عمرك جربتي تنتاخب شي حد و ندمتي موراها
3emrek jerebti t9ad chi taman wa3er fchi piessa fla5ar daha lik wa7ed,,عمرك جربتي تقاد شي تامان واعر فشي پيسّا فلاخار داها ليك واحد
3emrek jerebti t9abe7 m3a walidik,,عمرك جربتي تقابح معا واليديك
3emrek jerebti trebbi chi 7ayawan bal hada,,عمرك جربتي تربّي شي حاياوان بال هادا
3emrek jerebti t3awed lwa7ed 9issa ghir 5tare3tiha,,عمرك جربتي تعاود لواحد قيسّا غير ختارعتيها
3emrek jerebti t5li drari s7abek yen7arfou,,عمرك جربتي تخلي دراري سحابك ينحارفو
3emrek jerebti t9lel men chrab,,عمرك جربتي تقلل من شراب
3emrek jerebti dir had l7arak fhad lblad ra y9etlouk,,عمرك جربتي دير هاد لحاراك فهاد لبلاد را يقتلوك
3emrek jerebti dir vido bhad tari9a,,عمرك جربتي دير ڤيدو بهاد تاريقا
3emrek jerebti tmchi tselli salat l3id,,عمرك جربتي تمشي تسلّي سالات لعيد
3emrek jerebti t5rreb lmomtalakat dial chi wa7ed,,عمرك جربتي تخرّب لمومتالاكات ديال شي واحد
3emrek jerebti tsrre3 chi kika tal had daraaja,,عمرك جربتي تسرّع شي كيكا تال هاد داراجا
3emrek jerebti tsowerni fhad lwad,,عمرك جربتي تسوورني فهاد لواد
3emrek jerebti thenne3 lwa7ed bhad tari9a,,عمرك جربتي تهنّع لواحد بهاد تاريقا
3emrek jerebti testarred 7e99ek bderb,,عمرك جربتي تستارّد حقّك بدرب
