darija,eng,darija_ar
ghadi ichad wrda,,غادي إشاد وردا
atkoun 7mra,,أتكون حمرا
ktrmaz l7ub,,كترماز لحوب
skti 3liya,,سكتي علييا
wa7d ljaw romantic,,واحد لجاو رومانتيك
hak lhna douze lhih,,هاك لهنا دوز لهيه
baraka 3y9ti,,باراكا عيقتي
khlini n3bar ngoul dakchi li fdmaghi,,خليني نعبار نڭول داكشي لي فدماغي
ila masktich anoud lik,,إلا ماسكتيش أنود ليك
safi mazal twil asa7bti,,سافي مازال تويل أساحبتي
maghadi nsalih 7ta isalini howa,,ماغادي نساليه حتا إساليني هووا
had limti7anat t3tlou,,هاد ليمتيحانات تعتلو
hakdak howa lmokhrij,,هاكداك هووا لموخريج
tfrji f2akhir a3malou,,تفرجي فأخير أعمالو
tfrajt fdak lfilam ach smitou,,تفراجت فداك لفيلام أش سميتو
ah tfkart lbourtou9ala lmoura,,أه تفكارت لبورتوقالا لمورا
a7san 9isa ghir koun tzwaj biha,,أحسان قيسا غير كون تزواج بيها
khlaha t7ma9 meskina,,خلاها تحماق مسكينا
kant katwjad l3rsha,,كانت كاتوجاد لعرسها
mamktabinch lb3diyatkoum,,مامكتابينش لبعديياتكوم
wa7d nehar,,واحد نهار
khrajt ou ana l9a 50dh,,خراجت و أنا لقا خ0ده
tay7a 7da l7anout,,تايحا حدا لحانوت
b9it kanchouf fiha,,بقيت كانشوف فيها
kangoul rasi ila khditha,,كانڭول راسي إلا خديتها
chnou nchri biha,,شنو نشري بيها
ta7t liya wa7d lfikra,,تاحت لييا واحد لفيكرا
3lach man3yatch lkhti,,علاش مانعياتش لختي
hiya 3ndha m3a hadechi,,هييا عندها معا هادشي
ana mklkha chwiya,,أنا مكلخا شوييا
lmouhim hadi m3awda 7amda,,لموهيم هادي معاودا حامدا
ghir 9blou 3liya osafi,,غير قبلو علييا أُسافي
kan7awl nt9af chwiya sa3a zat tklakht,,كانحاول نتقاف شوييا ساعا زات تكلاخت
tfoura liya dmagh,,تفورا لييا دماغ
knb9a n3sar fih,,كنبقا نعسار فيه
mabaghach ikhdam ou tgoul,,ماباغاش إخدام و تڭول
3lach n3dab rasi ou had lb3louk tab3ini,,علاش نعداب راسي و هاد لبعلوك تابعيني
nstaghlou fmsla7ti be3da,,نستاغلو فمسلاحتي بعدا
chaf fiya ou 3raf chnou li kaydour fmkhi,,شاف فييا و عراف شنو لي كايدور فمخي
lmoujrim 3a9 biya,,لموجريم عاق بييا
khsni chi khota nty7ouh,,خسني شي خوتا نتيحوه
mabghawch ychriw liya,,مابغاوش يشريو لييا
toumoubil nb9a nmchi biha,,توموبيل نبقا نمشي بيها
lisy mai hnya rjliya 7san,,ليسي ماي هنيا رجلييا حسان
tl3 lchi poto dyal daw,,تلع لشي پوتو ديال داو
ogoul lihom ila majbtohch liya,,أُڭول ليهوم إلا ماجبتوهش لييا
nrmi rasi ola n9is sloka dyal daw,,نرمي راسي أُلا نقيس سلوكا ديال داو
mafrasich hadi 3awtani,,مافراسيش هادي عاوتاني
3adi man h9ak tgoli la,,عادي مان هقاك تڭولي لا
mi hta ana 3ndi khwatati,,مي هتا أنا عندي خواتاتي
manbghich chi haja li drhom,,مانبغيش شي حاجة لي درهوم
okadlik nti 3mri nbghi,,أُكادليك نتي عمري نبغي
lik chi haja li drak mosthil,,ليك شي حاجة لي دراك موستهيل
zwina 3ndk had l3iba,,زوينا عندك هاد لعيبا
chti khtk katbat chi3r,,شتي ختك كاتبات شيعر
nari maghadich ijini n3as,,ناري ماغاديش إجيني نعاس
katjib ghir sda3,,كاتجيب غير سداع
chouf lik chi 9ount,,شوف ليك شي قونت
rah dar was3a,,راه دار واسعا
blma tb9a dwar fdouk l3inin,,بلما تبقا دوار فدوك لعينين
sba3i drouni,,سباعي دروني
ma3yitich man sba7 tkhmli,,ماعييتيش مان سباح تخملي
iwa ila jaw lkhtab,,إوا إلا جاو لختاب
il9aw denya mwskha la,,إلقاو دنيا موسخا لا
makanrdach ana,,ماكانرداش أنا
ana glt lik mabaghach ntzwaj,,أنا ڭلت ليك ماباغاش نتزواج
n3awdha lik blougha 2khra,,نعاودها ليك بلوغا ءخرا
katchdni wa7d doukha,,كاتشدني واحد دوخا
ghadi t3adini bhdrtk,,غادي تعاديني بهدرتك
awdi denya ghada bl3aks,,أودي دنيا غادا بلعاكس
galt lik bas liya foug,,ڭالت ليك باس لييا فوڭ
rasi ou fer7ana,,راسي و فرحانا
aah lbagra lakhra,,اه لباڭرا لاخرا
rbi yjib chi wald nas,,ربي يجيب شي والد ناس
linkmlo m3ah talkhr,,لينكملو معاه تالخر
machi chi w7din domaj matl3och rjal,,ماشي شي وحدين دوماج ماتلعوش رجال
fhamt kolchi ila had lmdlolat li kaytagiw,,فهامت كولشي إلا هاد لمدلولات لي كايتاڭيو
itw7chkoum lkhir,,إتوحشكوم لخير
drti chi 3cha,,درتي شي عشا
la madrtouch,,لا مادرتوش
yarbi amin ou 7ta nti incha2alah lah ifr7ak,,ياربي أمين و حتا نتي إنشاألاه الله إفرحاك
amin yarbi incha2lah hbiba,,أمين ياربي إنشاءلاه هبيبا
amin liya olik oljami3,,أمين لييا أُليك أُلجاميع
yarit kon ghir tla3 haga 7ta hwa,,ياريت كون غير تلاع هاڭا حتا هوا
chno galty liya ghi daba,,شنو ڭالتي لييا غي دابا
iwa 3endak tsadmi hta nti,,إوا عنداك تسادمي هتا نتي
ana li 7arbt 3la 9blak,,أنا لي حاربت علا قبلاك
hadechi li nstahl,,هادشي لي نستاهل
tmchi ou tkhlini,,تمشي و تخليني
olah la b9at fik,,أُلاه لا بقات فيك
ghadi nzwaj bak,,غادي نزواج باك
ghir aji tkhtabni,,غير أجي تختابني
tri9 msdouda,,تريق مسدودا
uwa aji 3la rjlik,,ووا أجي علا رجليك
khfthoum idrouni,,خفتهوم إدروني
9lat l7ya hadi,,قلات لحيا هادي
rah 7na lwlin,,راه حنا لولين
fin ghada achrifa,,فين غادا أشريفا
lsank twal,,لسانك توال
hadi hiya blasti lmoufdala,,هادي هييا بلاستي لموفدالا
lmouchkila ana kanzid,,لموشكيلا أنا كانزيد
7ta sa7bti fl7sab,,حتا ساحبتي فلحساب
ghir kan9oul rani tkhtabt,,غير كانقول راني تختابت
kankhraj man lmawdou3 bzrba,,كانخراج مان لماودوع بزربا
b7ala mawa93 walo,,بحالا ماواقع والو
moslasal bayn zewin,,موسلاسال باين زوين
walakin mabghatch dkhal liya 3a9li,,والاكين مابغاتش دخال لييا عاقلي
kifach itezwaj bhadak,,كيفاش إتزواج بهاداك
otkhli 7yatha zewina otji dkhal m3a hadok,,أُتخلي حياتها زوينا أُتجي دخال معا هادوك
ghir glsi olah 7ta nsr3ou lik,,غير ڭلسي أُلاه حتا نسرعو ليك
chrfou choura2 3e9alty ou awal mara diri li make up chft rassi tkhla3t,,شرفو شوراء عقالتي و أوال مارا ديري لي ماك وپ شفت راسّي تخلاعت
whd chwiya nmchi nsali,,وهد شوييا نمشي نسالي
wa7d jouj rek3at onrj3 ntfrej flmobara,,واحد جوج ركعات أُنرجع نتفرج فلموبارا
ga3 ma tswlini ki dart liha,,ڭاع ما تسوليني كي دارت ليها
tkhayli m3aya wakha,,تخايلي معايا واخا
diri ma3ah bach tla9aw,,ديري ماعاه باش تلاقاو
ou tmchi lblasa li drtou tla9aw fih,,و تمشي لبلاسا لي درتو تلاقاو فيه
b9iti katsnayh,,بقيتي كاتسنايه
ou majach b9iti katsouni 3lih,,و ماجاش بقيتي كاتسوني عليه
9ta3 lik tilifoun,,قتاع ليك تيليفون
tmchi ldarkoum,,تمشي لداركوم
ghdbana outl9ayh gals fsala,,غدبانا وتلقايه ڭالس فسالا
howa ou mamah,,هووا و ماماه
nti b9iti mesdouma,,نتي بقيتي مسدوما
ohowa igolik had lblasa zwina 3ala dik li glti,,أُهووا إڭوليك هاد لبلاسا زوينا عالا ديك لي ڭلتي
ou ghadi ibous lik idik,,و غادي إبوس ليك إديك
iwa rj3i lstar lwal,,إوا رجعي لستار لوال
ou matb9aych tkhayli,,و ماتبقايش تخايلي
dertha bik,,درتها بيك
ajiw tktachfou blad jdida,,أجيو تكتاشفو بلاد جديدا
katji wa7d lmr7ala likatwli,,كاتجي واحد لمرحالا ليكاتولي
baghi ghir trta7,,باغي غير ترتاح
sf 3yiti man koulchi,,سف عييتي مان كولشي
mafik lichra7,,مافيك ليشراح
ou mafik li ibrar,,و مافيك لي إبرار
li 3la sba nta t3tih jouj 2sbab,,لي علا سبا نتا تعتيه جوج ءسباب
fwjhou bach ib3ad 3lik,,فوجهو باش إبعاد عليك
katchouf w9tak kaydouz,,كاتشوف وقتاك كايدوز
gha ftbrir ou lmachakil,,غا فتبرير و لماشاكيل
jada mcha ou khlani,,جادا مشا و خلاني
lakhor mabghach idwi m3aya,,لاخور مابغاش إدوي معايا
hdak 3lach khla liya vu,,هداك علاش خلا لييا ڤو
tal3 lik routine frais,,تالع ليك روتين فرايس
dar zn9a tilifoun,,دار زنقا تيليفون
mab9itich 9adra t7rki fomk,,مابقيتيش قادرا تحركي فومك
bach tbtasm lnas,,باش تبتاسم لناس
kaywli douze man 7dahoum,,كايولي دوز مان حداهوم
mghobch wm3jbak 7al kaymrdouk,,مغوبش ومعجباك حال كايمردوك
bdik lhadra ta3 wliti m39ad,,بديك لهادرا تاع وليتي معقاد
safi mab9itch 7amlina,,سافي مابقيتش حاملينا
ch3ab mkhnkhn fdmaghou,,شعاب مخنخن فدماغو
maky3rfch anka bnadam,,ماكيعرفش أنكا بنادام
kat3ya dakhiliyan,,كاتعيا داخيلييان
makaychoufch sdamat,,ماكايشوفش سدامات
li taykounou 3ndk,,لي تايكونو عندك
ldakhal lidalika,,لداخال ليداليكا
nta ktmchi wtkhli zmar kaml,,نتا كتمشي وتخلي زمار كامل
mourak man 2ajl ra7tk,,موراك مان أجل راحتك
fl2khir mli kat9ad lmoural,,فلءخير ملي كاتقاد لمورال
katji tchra7 lihoum,,كاتجي تشراح ليهوم
chnou kan w9a3lk,,شنو كان وقاعلك
kaysmiwk nta mounafi9,,كايسميوك نتا مونافيق
wm3ach man 2ajl ra7tk,,ومعاش مان أجل راحتك
ygoulou li bghaw,,يڭولو لي بغاو
nfsak hiya lwla,,نفساك هييا لولا
ama bnadam ymchi wiji,,أما بنادام يمشي ويجي
maty9atch 7it daba kayn l3ks,,ماتيقاتش حيت دابا كاين لعكس
hadechi kaml bach nwli fla7,,هادشي كامل باش نولي فلاح
had lkhmis mzyan bzaf,,هاد لخميس مزيان بزاف
ylah bdat l3otla,,يلاه بدات لعوتلا
ha lkhmis chno smit lbar7,,ها لخميس شنو سميت لبارح
lkhmis ghda lkhmis,,لخميس غدا لخميس
t7laf 3lih bli tayji jouj mrat fsimana,,تحلاف عليه بلي تايجي جوج مرات فسيمانا
nta zwin o 9labak zwin b9a dima haka,,نتا زوين أُ قلاباك زوين بقا ديما هاكا
sma7 liya khoya,,سماح لييا خويا
dakchi dyal tsa7ib ma3ndich ma3ah,,داكشي ديال تساحيب ماعنديش ماعاه
7na khsna t3lmou,,حنا خسنا تعلمو
man had lmouslsal,,مان هاد لموسلسال
ou nakhdou 3ibra,,و ناخدو عيبرا
whiya linti9am,,وهييا لينتيقام
mamnou 7ta fayda,,مامنو حتا فايدا
ghir kan2adiw rayousna,,غير كانأديو رايوسنا
ou nas li 3zaz 3lina,,و ناس لي عزاز علينا
fi 7in ana tsamou7,,في حين أنا تساموح
ou twakol l2oumour,,و تواكول لأومور
lah howa a7san 7al,,الله هووا أحسان حال
koul wa7d 3ndou tari9tou,,كول واحد عندو تاريقتو
l23mal dyalna mt9arba,,لءعمال ديالنا متقاربا
ghir kanchouf,,غير كانشوف
maghnchri walou,,ماغنشري والو
koun l9inah,,كون لقيناه
wa lkhyat srbi,,وا لخيات سربي
mcha fiha jmla,,مشا فيها جملا
bs7tkoum ou ra7tkoum,,بسحتكوم و راحتكوم
3ib 3lik had lhadra,,عيب عليك هاد لهادرا
dy3na 3lihoum 3chahoum,,ديعنا عليهوم عشاهوم
chfnakoum mjmou3in,,شفناكوم مجموعين
ou fr7anin bla bina,,و فرحانين بلا بينا
khsara hadchi li kadirou,,خسارا هادشي لي كاديرو
makontich kansna mnk haka,,ماكونتيش كانسنا منك هاكا
dayrin 7fla,,دايرين حفلا
ma3ndi dakhl,,ماعندي داخل
zdti fih baraka,,زدتي فيه باراكا
3arfa rask chnou drti,,عارفا راسك شنو درتي
rj3na lvila tsdamtou,,رجعنا لڤيلا تسدامتو
wzni hdrtak abnti,,وزني هدرتاك أبنتي
matfkrich fiha,,ماتفكريش فيها
ghadi tkoun 3yan,,غادي تكون عيان
lah ifouk w7ayl mratk,,الله إفوك وحايل مراتك
kbrti f3ini awldi,,كبرتي فعيني أولدي
maslmtich 3la jdak,,ماسلمتيش علا جداك
mamty9ach 3ini,,مامتيقاش عيني
katkhouni m3aha,,كاتخوني معاها
mcha l7al siri tn3si,,مشا لحال سيري تنعسي
gouliya lkhota dyalk,,ڭولييا لخوتا ديالك
ghadi nf3ak ila b9it hna,,غادي نفعاك إلا بقيت هنا
man hna l9dam lklma li ghadi ngoul ghtnfad,,مان هنا لقدام لكلما لي غادي نڭول غتنفاد
s7tou mzyana mab9ach m7taj lina,,سحتو مزيانا مابقاش محتاج لينا
bghiti ijri 3lina b7al mtchrdin,,بغيتي إجري علينا بحال متشردين
makthmnich kramti,,ماكتهمنيش كرامتي
maghnt7rakch man 7dah,,ماغنتحراكش مان حداه
ba9i wald sghir,,باقي والد سغير
maymkanch tkdab hiya,,مايمكانش تكداب هييا
mathrbich mnou fkoul l27wal,,ماتهربيش منو فكول لءحوال
iwa 7ta nfahmo 7na hadchi b3da,,إوا حتا نفاهمو حنا هادشي بعدا
wana galsa knt3awa9,,وانا ڭالسا كنتعاواق
koli bach n9ralik hadchi ma3rf mali 3la 7alti,,كولي باش نقراليك هادشي ماعرف مالي علا حالتي
t3a9li wlakin hanya ghalat kayw9a3,,تعاقلي ولاكين هانيا غالات كايوقاع
douzi nsift lik wahd tswira,,دوزي نسيفت ليك واهد تسويرا
saliti dakchi likonti kadiri ola mazal,,ساليتي داكشي ليكونتي كاديري أُلا مازال
ach bghiti ndir,,أش بغيتي ندير
dkhalt lbitou,,دخالت لبيتو
l9itou dkhal fikti2ab,,لقيتو دخال فيكتيأب
3yit manhdar ma3ah,,عييت مانهدار ماعاه
meskine rah 3ndo mcha3ir,,مسكين راه عندو مشاعير
blma nzid nkmal 3lih,,بلما نزيد نكمال عليه
kount kanbghi hdra,,كونت كانبغي هدرا
fin bghiti nwslak,,فين بغيتي نوسلاك
makountch bagha nrja3,,ماكونتش باغا نرجاع
bghit nb9a m3ak,,بغيت نبقا معاك
machi m39oul tb9ay hna,,ماشي معقول تبقاي هنا
ana ghadi n3lmou,,أنا غادي نعلمو
dwar was3,,دوار واسع
fsba7 bekri nji nchoufak,,فسباح بكري نجي نشوفاك
lyoum khtfou khouya,,ليوم ختفو خويا
man 9dam 3ini,,مان قدام عيني
khlina nsaw ghir d9i9a,,خلينا نساو غير دقيقا
wach ana makn3jbakch,,واش أنا ماكنعجباكش
l7da zwina katw9a3 bsdma,,لحدا زوينا كاتوقاع بسدما
man9darch ndfan macha3iri,,مانقدارش ندفان ماشاعيري
nti 3anida bezaf,,نتي عانيدا بزاف
katfkri ghir frask,,كاتفكري غير فراسك
l7boub 7aja 2khra,,لحبوب حاجا ءخرا
nfkar fiha had sa3a,,نفكار فيها هاد ساعا
wakha ma3tarfich koulchi bayn,,واخا ماعتارفيش كولشي باين
nta mtchbat bdik lbant,,نتا متشبات بديك لبانت
kan7awl nb3dha 3lik,,كانحاول نبعدها عليك
3lach koulchi mtahmni,,علاش كولشي متاهمني
kan7sha mkhtalfa,,كانحسها مختالفا
hadechi li kayn,,هادشي لي كاين
deghya katsouni sa3a,,دغيا كاتسوني ساعا
njib m3aya bagita,,نجيب معايا باڭيتا
bach nftrou biha,,باش نفترو بيها
ms7i zaj mzyzn,,مسحي زاج مزيزن
glsi tftri be3da,,ڭلسي تفتري بعدا
khsna njm3ou lflous,,خسنا نجمعو لفلوس
lmsrouf dyalk hakdak,,لمسروف ديالك هاكداك
chfti fin 3aychin,,شفتي فين عايشين
3ndhoum 3lamhoum,,عندهوم علامهوم
mekhtalf 3lina,,مختالف علينا
ma3mrak ghada twsli,,ماعمراك غادا توسلي
lmoustawa dyalhoum,,لموستاوا ديالهوم
rdi lbal rask,,ردي لبال راسك
wach ma3ndakch,,واش ماعنداكش
lmedrasa lyouma,,لمدراسا ليوما
ghadi n3tihoum,,غادي نعتيهوم
fkas kbir alala,,فكاس كبير ألالا
hada wa3d mni,,هادا واعد مني
yalh nchoufou lmou7ami,,ياله نشوفو لموحامي
mli ja ma3mrou khraj man bitou,,ملي جا ماعمرو خراج مان بيتو
rditihoum makayfhmou lhadra,,رديتيهوم ماكايفهمو لهادرا
lkourh dyalk mnaf3k fwalo,,لكوره ديالك منافعك فوالو
hada rah 7fidk sghir,,هادا راه حفيدك سغير
ya rbi ach hadechi,,يا ربي أش هادشي
chnou z3ma makanfhamch,,شنو زعما ماكانفهامش
mam9drach lwad3 dyali,,مامقدراش لوادع ديالي
ou l9zdir fih ou la la,,و لقزدير فيه و لا لا
bghitini nmout blbard,,بغيتيني نموت بلبارد
moule dar kayn f2amrika,,مول دار كاين فأمريكا
chkoun swlak,,شكون سولاك
3jbatk dar,,عجباتك دار
ghir khaliha m3sba,,غير خاليها معسبا
kant 3ndou khatiba,,كانت عندو خاتيبا
kan 3lik tgoul l7a9i9a,,كان عليك تڭول لحاقيقا
matkhlihach bou7dha,,ماتخليهاش بوحدها
ghadi nhdrou fmawdou3 akhor,,غادي نهدرو فماودوع أخور
7tou foug tabla,,حتو فوڭ تابلا
ayam zwina dazt,,أيام زوينا دازت
koul jil b7lawtou,,كول جيل بحلاوتو
katghni fkhyalha 7ma9t,,كاتغني فخيالها حماقت
3tini soundwitch,,عتيني سوندويتش
lbnat hahowa rja3,,لبنات هاهووا رجاع
knd3mou tlaba,,كندعمو تلابا
kan7rbou had l9adiya,,كانحربو هاد لقادييا
koulchi kaykhraj li man jnab,,كولشي كايخراج لي مان جناب
mchari3 3tahoum lah,,مشاريع عتاهوم الله
tdamnou m3ahoum,,تدامنو معاهوم
walakin dilk l9wa,,والاكين ديلك لقوا
hiya li jm3at bezaf,,هييا لي جمعات بزاف
makanhdrouch m3a nsaba,,ماكانهدروش معا نسابا
khasni nrba7 lflous,,خاسني نرباح لفلوس
3la wad l3amaliya,,علا واد لعامالييا
ymchi bjhdak koulou,,يمشي بجهداك كولو
flkhar igoulou,,فلخار إڭولو
madrti walou,,مادرتي والو
momtil 3ziz 3liya,,مومتيل عزيز علييا
kayrkaz 3la chnou li ghadi igoul,,كايركاز علا شنو لي غادي إڭول
nti hiya zghrata,,نتي هييا زغراتا
mli ndir l3ars aji,,ملي ندير لعارس أجي
bghit nrja3 b7ali,,بغيت نرجاع بحالي
ghadi ikounou fatou tri9,,غادي إكونو فاتو تريق
rbtou l27zima,,ربتو لءحزيما
lbrnamaj dyalna,,لبرناماج ديالنا
houma li sr9ouh,,هوما لي سرقوه
