darija,eng,darija_ar
li sabanti,,لي سابانتي
ax had lhadra,,أش هاد لهادرا
ax had lmostawa,,أش هاد لموستاوا
ax had lhala,,أش هاد لحالا
ax had lwsa5,,أش هاد لوساخ
ax had nico,,أش هاد نيكو
ax had lkarita,,أش هاد لكاريتا
ax had lfxox,,أش هاد لفشوش
ax had la3b,,أش هاد لاعب
ax had dahk,,أش هاد داهك
ax had l3ixa,,أش هاد لعيشا
ax had lhayat,,أش هاد لهايات
kbda ax jbti,,كبدا أش جبتي
bax nfkrk,,باش نفكرك
fi li majbtix,,في لي ماجبتيش
jayb dak li knti,,جايب داك لي كنتي
saybti lina,,سايبتي لينا
rod lbal ltri9,,رود لبال لتريق
htarmi 5ok,,هتارمي خوك
htarmi bok,,هتارمي بوك
htarmi mok,,هتارمي موك
htarmi jdak,,هتارمي جداك
htarmi 3amtak,,هتارمي عامتاك
htarmi 3a2iltak,,هتارمي عاإلتاك
htarmi 5tak,,هتارمي ختاك
htarmi 3doztk,,هتارمي عدوزتك
htarmi xi5ak,,هتارمي شيخاك
htarmi lawsk,,هتارمي لاوسك
htarmi 3a2ilt rajlk,,هتارمي عاإلت راجلك
htarmi rajlk,,هتارمي راجلك
htarmi wldk,,هتارمي ولدك
htarmi bantak,,هتارمي بانتاك
htarmi jark,,هتارمي جارك
htarmi rask,,هتارمي راسك
htarmi ostadk,,هتارمي أُستادك
htarmi 3amak,,هتارمي عاماك
htarmi 5alak,,هتارمي خالاك
htarmi 5altak,,هتارمي خالتاك
htarmi jadok,,هتارمي جادوك
htarmi tlamdk,,هتارمي تلامدك
htarmi tofltak,,هتارمي توفلتاك
htarmi jdak rajlk,,هتارمي جداك راجلك
htarmi bo rajlk,,هتارمي بو راجلك
lakan ghi haka bn9s,,لاكان غي هاكا بنقس
makanchof walo olhri9,,ماكانشوف والو أُلهريق
o3inia mghamjin,,أُعينيا مغامجين
ma9edrt nod,,ماقدرت نود
che3a makankdarch nchofih,,شعا ماكانكدارش نشوفيه
nty katsalini,,نتي كاتساليني
wahd lhaja kbira,,واهد لحاجة كبيرا
chewia fatni lhrik,,شويا فاتني لهريك
drt lbtata ot9etira,,درت لبتاتا أُتقتيرا
ah jab lia 4andora,,أه جاب ليا 4اندورا
jablik kasm chi haja,,جابليك كاسم شي حاجة
wax lbs hadi,,واش لبس هادي
onzid 3liha poliro,,أُنزيد عليها پوليرو
ghi skot lmatnod,,غي سكوت لماتنود
sobat fi had l3id,,سوبات في هاد لعيد
iwa 4adi ywli 5as,,إوا 4ادي يولي خاس
fin diro,,فين ديرو
txri fri4o,,تشري فري4و
swlha 3lih 3xiya,,سولها عليه عشييا
xof ax t4ol lik,,شوف أش ت4ول ليك
frigo adna bach 3amr,,فريڭو أدنا باش عامر
dayra salf,,دايرا سالف
5alat 4albu talf,,خالات 4البو تالف
wayli wayli,,وايلي وايلي
ax had lyam,,أش هاد ليام
ax had zhar,,أش هاد زهار
ax had riha,,أش هاد ريها
riha zwina,,ريها زوينا
riha 5ayba,,ريها خايبا
riha fi xkal,,ريها في شكال
mnin had riha,,منين هاد ريها
mnin jaya had riha,,منين جايا هاد ريها
riha kat4lb,,ريها كات4لب
rihtk rajlik hadi,,ريهتك راجليك هادي
riht t9axrak hadi,,ريهت تقاشراك هادي
riha mjahda,,ريها مجاهدا
riht jifa hna,,ريهت جيفا هنا
riht l5awf,,ريهت لخاوف
riht lmot,,ريهت لموت
riht tajine hadi,,ريهت تاجين هادي
riht lmar9a,,ريهت لمارقا
riht kaskso,,ريهت كاسكسو
riht dwaz,,ريهت دواز
riht t3am,,ريهت تعام
riht lhra4,,ريهت لهرا4
riht xwa,,ريهت شوا
riht lb4ar,,ريهت لب4ار
riht lbhaym,,ريهت لبهايم
riht lma3z,,ريهت لماعز
riht zbal,,ريهت زبال
riht l9arfa,,ريهت لقارفا
rihat ma3dnnos,,ريهات ماعدنّوس
rihat l9ozbar,,ريهات لقوزبار
rihat tayb,,ريهات تايب
rihat pitza,,ريهات پيتزا
rihat l5obz,,ريهات لخوبز
rihat atay,,ريهات أتاي
rihat l3ra4,,ريهات لعرا4
rihat l4atran,,ريهات ل4اتران
rihat twab4ak,,ريهات تواب4اك
rihat fomk,,ريهات فومك
rihat lhana,,ريهات لهانا
rihat l4mola,,ريهات ل4مولا
rihat l9ar9ara,,ريهات لقارقارا
rihat lmsaman,,ريهات لمسامان
rihat lbatbot,,ريهات لباتبوت
rihat xafanj,,ريهات شافانج
rihat takos,,ريهات تاكوس
rihat t9alya,,ريهات تقاليا
rihat za3tar,,ريهات زاعتار
rihat za3lok,,ريهات زاعلوك
rihat matixa,,ريهات ماتيشا
rihat l5o5,,ريهات لخوخ
thalay fi 3doztk,,تهالاي في عدوزتك
raha mrida mskina,,راها مريدا مسكينا
tkoni fi kanon hhhh,,تكوني في كانون هههه
howa 5dam,,هووا خدام
fi caza,,في كازا
fi rbat,,في ربات
fi da5la,,في داخلا
ghi men had nawahi ta3na,,غي من هاد ناواهي تاعنا
tbarklah 3la taba5a ta3na,,تباركلاه علا تاباخا تاعنا
rani dayra walima,,راني دايرا واليما
lhafla sghira 4da yak,,لهافلا سغيرا 4دا ياك
onti 5witi biya,,أُنتي خويتي بييا
ji thadri m3aya,,جي تهادري معايا
yamojrima ana,,ياموجريما أنا
matfr9t 3lik hta sayfatk,,ماتفرقت عليك هتا سايفاتك
makrahtch nahdar m3ak,,ماكراهتش ناهدار معاك
walakin maktabch,,والاكين ماكتابش
mazal khedam,,مازال خدام
wax ba9i hasl,,واش باقي هاسل
ax ba9i kadir,,أش باقي كادير
3ini ghandirlihom btata,,عيني غانديرليهوم بتاتا
yakma ba9i,,ياكما باقي
hta 4da 5adam,,هتا 4دا خادام
onit dakxi lidrti,,أُنيت داكشي ليدرتي
ghlt fhaja whda,,غلت فحاجة وهدا
hiya tsr3t,,هييا تسرعت
tsaraet fx mxit,,تسارات فش مشيت
etitha tjwbk,,إتيتها تجوبك
olah yla9ina lnhr khir mn lidazo,,أُلاه يلاقينا لنهر خير من ليدازو
hta nti 3id milad sa3iiid azin,,هتا نتي عيد ميلاد ساعيّيد أزين
la ana makinax fi dar,,لا أنا ماكيناش في دار
ana jaya 3ndkom,,أنا جايا عندكوم
wach nti 3a dar,,واش نتي عا دار
ah ghadi nji,,أه غادي نجي
4a3 labas lhmdolilah,,4اع لاباس لهمدوليلاه
yswl fik l5ir azin,,يسول فيك لخير أزين
machi mochkil a5ti,,ماشي موشكيل أختي
lmohim tfakartini,,لموهيم تفاكارتيني
sa3a majawbtix,,ساعا ماجاوبتيش
z3ma kamli 9raytk,,زعما كاملي قرايتك
5dmi hta t3yay,,خدمي هتا تعياي
3ixi lhayt,,عيشي لهايت
3ad xofi zwj,,عاد شوفي زوج
tzwji t5orghih 5dar,,تزوجي تخورغيه خدار
wa siri t9ray,,وا سيري تقراي
4lt nswlk,,4لت نسولك
ghadi lwaildik xwiya,,غادي لوايلديك شوييا
m'en dak xi li t9atlo 3lik,,م'ن داك شي لي تقاتلو عليك
bax wslti,,باش وسلتي
latzrbix,,لاتزربيش
zwj ma4adix yhrob,,زوج ما4اديش يهروب
li n4ol lik 5dmi,,لي ن4ول ليك خدمي
3ad tzwji,,عاد تزوجي
mais kinin xi hwij,,مايس كينين شي هويج
4u tzwji madirihomx,,4و تزوجي ماديريهومش
akid fima yordi lah,,أكيد فيما يوردي الله
tsafri,,تسافري
tktaxfi,,تكتاشفي
t5ori m3a walidik,,تخوري معا واليديك
t5orji m3a shabatk,,تخورجي معا سهاباتك
tjrbi takli xi haja 3omrk klitiha,,تجربي تاكلي شي حاجة عومرك كليتيها
lamabghitix tihi fih,,لامابغيتيش تيهي فيه
4lsi fi darkom,,4لسي في داركوم
ama lasnitu rak thti fih,,أما لاسنيتو راك تهتي فيه
kif dawzti lmath,,كيف داوزتي لماته
lmtihanlyom,,لمتيهانليوم
kijak phisique,,كيجاك پهيسيقو
kijak l'anglais,,كيجاك ل'انڭلايس
ta3 lbarah,,تاع لباراه
kijak lfalsafa,,كيجاك لفالسافا
kijak lmath,,كيجاك لماته
kijak tari5,,كيجاك تاريخ
kijatkt jtima3iyat,,كيجاتكت جتيماعييات
kijatk tarbiya l2islamiya,,كيجاتك تاربييا لإسلامييا
kijak sport,,كيجاك سپورت
jikatk lja2ija,,جيكاتك لجاإجا
kijatk l9raya,,كيجاتك لقرايا
kijatk lafak,,كيجاتك لافاك
kijak ljaw andna,,كيجاك لجاو أندنا
kijatk lmas2oliya,,كيجاتك لماسألييا
kijak lhart,,كيجاك لهارت
kijatk lblasa,,كيجاتك لبلاسا
kijak lma4rib,,كيجاك لما4ريب
yak ghi jawbti,,ياك غي جاوبتي
jawbti 3la xi haja ola walo,,جاوبتي علا شي حاجة أُلا والو
bnajah in xa2a lah,,بناجاه إن شاأ الله
lah ysahl 3lik fi hado,,الله يساهل عليك في هادو
li b9aw lik 5dmhom,,لي بقاو ليك خدمهوم
xwiya dak xi li3raft,,شوييا داك شي ليعرافت
htito lihom,,هتيتو ليهوم
wamxahar,,وامشاهار
wzado 3lih lmat,,وزادو عليه لمات
lmath lyom 9shoh,,لماته ليوم قسهوه
phisique 9shoh,,پهيسيقو قسهوه
nkri m3akom fi lbit,,نكري معاكوم في لبيت
xwiya fih tamara,,شوييا فيه تامارا
yak lfalsafa nadya,,ياك لفالسافا ناديا
mwjd liha xwiya,,موجد ليها شوييا
aji ba3da,,أجي باعدا
raba9i ma3rfx,,راباقي ماعرفش
ma3ratkx xkon,,ماعراتكش شكون
hafd xi xakl,,هافد شي شاكل
flsafi bax tktab,,فلسافي باش تكتاب
ila maxat 3lik xi ma9ola,,إلا ماشات عليك شي ماقولا
b9a 4at5aarb9,,بقا 4اتخاربق
dir smiya ta3 xi faylasof,,دير سمييا تاع شي فايلاسوف
men 3andk ljadid,,من عاندك لجاديد
3ti lma9ola osf,,عتي لماقولا أُسف
3ti men 3andk smiya,,عتي من عاندك سمييا
smiya tkon ajnabiya,,سمييا تكون أجنابييا
l9itk msaonya 3liya knt na3s,,لقيتك مساونيا علييا كنت ناعس
masm3tox,,ماسمعتوش
5roj db bhra twsl,,خروج دب بهرا توسل
aah makntx fatha,,اه ماكنتش فاتها
ftaht lconx,,فتاهت لكونش
sonit 3lik kant bgat thdar m3ak lwalida,,سونيت عليك كانت بڭات تهدار معاك لواليدا
ylh khrji ana hdak,,يله خرجي أنا هداك
harkl hrira,,هاركل هريرا
ila ls9t 4olha liya,,إلا لسقت 4ولها لييا
ba9a yalah bgat tbda tlsa9,,باقا يالاه بڭات تبدا تلساق
xof m3ak lkokot,,شوف معاك لكوكوت
5alt kika,,خالت كيكا
hadi num ta3 sofyan,,هادي نوم تاع سوفيان
soni lih a5oya,,سوني ليه أخويا
sf 4adi hrkha àna,,سف 4ادي هرخا àنا
xwiya nji ntol 3liha,,شوييا نجي نتول عليها
3afak soni 3la 5ok,,عافاك سوني علا خوك
xof wax 4adi yji,,شوف واش 4ادي يجي
xofih wax ba9i m3atl,,شوفيه واش باقي معاتل
masm3t walo ktb,,ماسمعت والو كتب
fax ansoni 3lih,,فاش أنسوني عليه
nod 9lb 3la lkawkaw,,نود قلب علا لكاوكاو
kin fi lmjar tani,,كين في لمجار تاني
la walo makinx,,لا والو ماكينش
maxadax nmrto,,ماشاداش نمرتو
4al lia 4bila m3atl,,4ال ليا 4بيلا معاتل
4adi ymxi ya5do,,4ادي يمشي ياخدو
wax ntl9alik,,واش نتلقاليك
wax atji daba,,واش أتجي دابا
sf blama t3adb radk,,سف بلاما تعادب رادك
ah sf ghi wahd,,أه سف غي واهد
swlni db,,سولني دب
nji njibk,,نجي نجيبك
fax tkon jay jib roz,,فاش تكون جاي جيب روز
jib m3ak l5obz,,جيب معاك لخوبز
4ol lih lab4a lobya,,4ول ليه لاب4ا لوبيا
4ol lih l3ds,,4ول ليه لعدس
4ol lih lfol,,4ول ليه لفول
ila5rajti jib sitron,,إلاخراجتي جيب سيترون
jib m3ak tid,,جيب معاك تيد
la knti 9ari 5ali hta tji,,لا كنتي قاري خالي هتا تجي
tkon raj3 fakrni,,تكون راجع فاكرني
jibo m3ak lah yhafdk,,جيبو معاك الله يهافدك
moy 3aziza sawnat,,موي عازيزا ساونات
télé ta3ha tafi,,تéلé تاعها تافي
soniti 3lihom yak,,سونيتي عليهوم ياك
rizo walo fdar hhh,,ريزو والو فدار ههه
fax tkon jay doz,,فاش تكون جاي دوز
3and mol lmsamn,,عاند مول لمسامن
swlih 3la xhal taman,,سوليه علا شهال تامان
kibi3 hadak lmsman,,كيبيع هاداك لمسمان
lmsamn li kidiro bih lhmis,,لمسامن لي كيديرو بيه لهميس
ila kan 5asr,,إلا كان خاسر
rah men lhajrat,,راه من لهاجرات
wa5a hana kansayn,,واخا هانا كانساين
tsnay tanji,,تسناي تانجي
xhl b9a lik otji?,,شهل بقا ليك أُتجي?
jib m3ak whdin,,جيب معاك وهدين
tol m3ak 3la tajin,,تول معاك علا تاجين
hayd lhwij men nxar,,هايد لهويج من نشار
hayd lkabl li fi xarjm 3afak,,هايد لكابل لي في شارجم عافاك
kan 9al men 15 dh jibih,,كان قال من 15 ده جيبيه
4ol lih ysayb wahd,,4ول ليه يسايب واهد
hta trja3 lih,,هتا ترجاع ليه
raki matswrtix btilifoni,,راكي ماتسورتيش بتيليفوني
hado rah ghi r5as,,هادو راه غي رخاس
ghi men lhanot,,غي من لهانوت
swl xhl dayr nos kilo,,سول شهل داير نوس كيلو
la l9ito hado jibohm lia,,لا لقيتو هادو جيبوهم ليا
makinax andi,,ماكيناش أندي
tatof dyalk la,,تاتوف ديالك لا
n9os liya xwiya,,نقوس لييا شوييا
n9as lkokot 3la sifr,,نقاس لكوكوت علا سيفر
dok li txdit fihom,,دوك لي تشديت فيهوم
fihom b3uda ana,,فيهوم بعودا أنا
ah drnah wdinah,,أه درناه وديناه
mxina lbhar,,مشينا لبهار
xwiya osf,,شوييا أُسف
hta ana bhra bdt ktnzl,,هتا أنا بهرا بدت كتنزل
tal3a liya s5ana,,تالعا لييا سخانا
baxma kan jwbni,,باشما كان جوبني
rani knsoni majwbonix,,راني كنسوني ماجوبونيش
ah wakha anmxi,,أه واخا أنمشي
nwsal ldar wnswlhom,,نوسال لدار ونسولهوم
la2ilaha ila lah,,لاإلاها إلا الله
lah yrahmo mskin,,الله يراهمو مسكين
wld bnt khal mama,,ولد بنت خال ماما
tah mn tab9a tanya,,تاه من تابقا تانيا
ahlan titiz,,أهلان تيتيز
fin talfin,,فين تالفين
malk rak titiza,,مالك راك تيتيزا
9albiyan b3da,,قالبييان بعدا
khasni 3la titiz gha chwiya,,خاسني علا تيتيز غا شوييا
ana f dwar db,,أنا ف دوار دب
ila bghiti tji,,إلا بغيتي تجي
ji lhda lmktaba,,جي لهدا لمكتابا
sf hta l4da,,سف هتا ل4دا
3tiha lia db,,عتيها ليا دب
wax sakna fi lhay,,واش ساكنا في لهاي
3xiya m3a 3,,عشييا معا 3
ji n3likwra9k,,جي نعليكوراقك
lwar9a dyalek 3andi,,لوارقا ديالك عاندي
hit 4ada nmxi fhali,,هيت 4ادا نمشي فهالي
nn makaynax db,,الن ماكايناش دب
hta l 3 ontla9aw,,هتا ل 3 أُنتلاقاو
ntla9aw f la fac,,نتلاقاو ف لا فاك
wax sakna fi dwar,,واش ساكنا في دوار
nji 3andk db,,نجي عاندك دب
aah dyal ch3eer,,اه ديال شعير
lwifi 3ayan,,لويفي عايان
tbaa3et kant fiha,,تباعت كانت فيها
ghi we7da,,غي وحدا
wax n3tih num ta3k,,واش نعتيه نوم تاعك
wahd sayd b4a yxri,,واهد سايد ب4ا يشري
b4a jamila,,ب4ا جاميلا
had xi ta3 jmla,,هاد شي تاع جملا
5ti wax katbi3i jamla,,ختي واش كاتبيعي جاملا
jmla rah mn 20,,جملا راه من 20
44 pies lfou9 akhti,,44 پيس لفوق أختي
ahaah 3tiha mer7ba,,أهاه عتيها مرحبا
kil9iti malin dar,,كيلقيتي مالين دار
ah 4a3 labas 3lihom,,أه 4اع لاباس عليهوم
jamila wax tbghi ta5od xi haja,,جاميلا واش تبغي تاخود شي حاجة
ta5di men oriflam,,تاخدي من أُريفلام
mohal tbghi ta5od,,موهال تبغي تاخود
hiya makaynch,,هييا ماكاينش
wch hadakchi kayn,,وش هاداكشي كاين
jbti liwsaytk 3lih.,,جبتي ليوسايتك عليه.
mazal mkhditih,,مازال مخديتيه
ah wa5a a5ti,,أه واخا أختي
hta tji,,هتا تجي
sawliha,,ساوليها
mwasyani 3la saboniya,,مواسياني علا سابونييا
masyani 3la diodoron,,ماسياني علا ديودورون
rahom kaynin,,راهوم كاينين
a5ti 5as ghi iji,,أختي خاس غي إجي
li waslhom lik limakinx,,لي واسلهوم ليك ليماكينش
rah 5aznahom lik,,راه خازناهوم ليك
5as ghi li jibhom li,,خاس غي لي جيبهوم لي
chokran rajabha,,شوكران راجابها
l3aybat jaw,,لعايبات جاو
fi wa9thom jaw,,في واقتهوم جاو
sabon wa9ila 12 dh,,سابون واقيلا 12 ده
wadyodoron hta hiya 12,,واديودورون هتا هييا 12
sawnat 3lik doha,,ساونات عليك دوها
safi wakha ana 4ada,,سافي واخا أنا 4ادا
nsayft lik lflos .,,نسايفت ليك لفلوس .
wafink wch sofyan 3tak lflos,,وافينك وش سوفيان عتاك لفلوس
ana lichad fiya hd rih,,أنا ليشاد فييا هد ريه
lbard ta3 db,,لبارد تاع دب
5ayb had lbard,,خايب هاد لبارد
lbniya labas 3liha,,لبنييا لاباس عليها
rah s3ib 3lik lhal,,راه سعيب عليك لحال
lbard ta3 had lw9ita,,لبارد تاع هاد لوقيتا
mn9darch ntmaxa,,منقدارش نتماشا
mknhmlch dwa,,مكنهملش دوا
xrbi dwa l3rab,,شربي دوا لعراب
diri lhamd o l3sal,,ديري لهامد أُ لعسال
rah mzyan lbard,,راه مزيان لبارد
ah m3ndich l3sal,,أه معنديش لعسال
diri l3sall hor,,ديري لعسالّ هور
tansawl chi wahad,,تانساول شي واهاد
diri skinjbir,,ديري سكينجبير
rah mzyan lso3al,,راه مزيان لسوعال
dirih m3a lhlib,,ديريه معا لهليب
dirih m3a atay,,ديريه معا أتاي
rah 3andi fard,,راه عاندي فارد
conx t9ila,,كونش تقيلا
dak xi 3lax maykt,,داك شي علاش مايكت
makimxix msj bzarba,,ماكيمشيش مسج بزاربا
l3adiya tamanha 45,,لعادييا تامانها 45
l9ar3a lkbira dayra 100dh,,لقارعا لكبيرا دايرا 100ده
3am ta9riban,,عام تاقريبان
xi 3 snin db,,شي 3 سنين دب
bkhut nswlk,,بخوت نسولك
bchhal kadiri tahalil,,بشهال كاديري تاهاليل
kadiri tahlila,,كاديري تاهليلا
tahlila dyal fa9ar dam,,تاهليلا ديال فاقار دام
kina wahd li zwina,,كينا واهد لي زوينا
4a3 drari kiya5doha,,4اع دراري كيياخدوها
raha kina fi dar,,راها كينا في دار
ilaknti mhtajha db,,إلاكنتي مهتاجها دب
lala 3a khali tatji ty,,لالا عا خالي تاتجي تي
ana simana nkon 3andk,,أنا سيمانا نكون عاندك
simana jaya,,سيمانا جايا
3ad nji yak,,عاد نجي ياك
nta ba9i matmxi,,نتا باقي ماتمشي
ghi 4ol lmama t3tiha lik,,غي 4ول لماما تعتيها ليك
riha rah t3tiha lik,,ريها راه تعتيها ليك
yalmohim jayti hya hadik,,يالموهيم جايتي هيا هاديك
majitix randouz,,ماجيتيش راندوز
hit ana ba9i 3andi,,هيت أنا باقي عاندي
3andi mtihan nhar l5mis,,عاندي متيهان نهار لخميس
hta ndawzo,,هتا نداوزو
3ad nji,,عاد نجي
3xiya doz,,عشييا دوز
t3axa m3ana,,تعاشا معانا
wlayla akhti la3a sm7i liya,,ولايلا أختي لاعا سمحي لييا
rah 3amtak dayra l3xa bihsabk,,راه عامتاك دايرا لعشا بيهسابك
wa dor,,وا دور
ghi nxofok,,غي نشوفوك
iwa ghi ji,,إوا غي جي
ghitsayfat m3ana,,غيتسايفات معانا
wlah yakhayti mxit,,ولاه ياخايتي مشيت
ta 3a khaliha 3ellah,,تا عا خاليها علّاه
3lax malk,,علاش مالك
ax w9a3 lik,,أش وقاع ليك
wafilm hada,,وافيلم هادا
w9a3 liya film,,وقاع لييا فيلم
hit sawlt 5ali,,هيت ساولت خالي
swlt 3lik lbarah,,سولت عليك لباراه
4al liya rak fi l3sara,,4ال لييا راك في لعسارا
makin matno9si,,ماكين ماتنوقسي
12 raha bwaf,,12 راها بواف
hit in xa2a lah 4adi nkri,,هيت إن شاأ الله 4ادي نكري
l3am kaml karya,,لعام كامل كاريا
dakchi bach taykriw lbnat,,داكشي باش تايكريو لبنات
hanti a5ti hta l4da ontfahmo,,هانتي أختي هتا ل4دا أُنتفاهمو
swrih liya 3afak lbit,,سوريه لييا عافاك لبيت
4da t4oli liya taman,,4دا ت4ولي لييا تامان
bax ba4a tkri,,باش با4ا تكري
rak 3arfa thansira,,راك عارفا تهانسيرا
lhay had l3am ma3andix,,لهاي هاد لعام ماعانديش
rah mnin ghtji 4ada t3arfi,,راه منين غتجي 4ادا تعارفي
txofu ghtl9ayni bari2,,تشوفو غتلقايني باريء
ana mdrt lik walo,,أنا مدرت ليك والو
chkon tzawj,,شكون تزاوج
matkhafiiich,,ماتخافيّيش
njibo lik lgofaa,,نجيبو ليك لڭوفا
wilii wili chafti l3jb,,ويليّ ويلي شافتي لعجب
mafiha bas,,مافيها باس
nzidk 3la sahd,,نزيدك علا ساهد
mchat liha wahd lbant,,مشات ليها واهد لبانت
ti khalini ntsanat,,تي خاليني نتسانات
l7ama9a hiya hadi,,لحاماقا هييا هادي
wa mzl magalo walo,,وا مزل ماڭالو والو
naaaari tyrtiniii,,نااري تيرتينيّي
rah mchit gbiila,,راه مشيت ڭبيّلا
ch7al daba,,شحال دابا
ch7al mn wahd,,شحال من واهد
dkhala m3ana,,دخالا معانا
galt lia la,,ڭالت ليا لا
maymknch t5lina,,مايمكنش تخلينا
ch7al jma3ti,,شحال جماعتي
jma3t wahd daba,,جماعت واهد دابا
ghir ila bghat tzayr osafi,,غير إلا بغات تزاير أُسافي
ngoliha nkhabiha lik,,نڭوليها نخابيها ليك
ansawlha daba,,أنساولها دابا
galt lia ok,,ڭالت ليا أُك
ta tfakr otrod 3lik,,تا تفاكر أُترود عليك
wahd sahbti mskina,,واهد ساهبتي مسكينا
lah ystar tzawjat,,الله يستار تزاوجات
b9it ana wyak almaskhota,,بقيت أنا وياك ألماسخوتا
ana nhar kolo kanhfad,,أنا نهار كولو كانهفاد
ma3a9loch 3lina,,ماعاقلوش علينا
ach ja fik,,أش جا فيك
chafti 3la sahd,,شافتي علا ساهد
ghanmchi m3a malin dar,,غانمشي معا مالين دار
baghin ikharjo,,باغين إخارجو
ta homa tabo bi lharar,,تا هوما تابو بي لهارار
ghadiri l4oti oji,,غاديري ل4وتي أُجي
m3a dik lbant,,معا ديك لبانت
tansoni lik,,تانسوني ليك
fin lwijha,,فين لويجها
kaytalaf had sif,,كايتالاف هاد سيف
lklika mxat 3lina,,لكليكا مشات علينا
bach badlona,,باش بادلونا
4ndi kima galti,,4ندي كيما ڭالتي
rsalt lih ma3nha,,رسالت ليه ماعنها
hdar hna,,هدار هنا
galt lik sift lih,,ڭالت ليك سيفت ليه
rah chaftk,,راه شافتك
galia fin,,ڭاليا فين
jawbto osafi,,جاوبتو أُسافي
makayn la labas la walo,,ماكاين لا لاباس لا والو
ch7aal fi sa3a,,شحال في ساعا
mahdartx m3ah,,ماهدارتش معاه
thaniti menhom,,تهانيتي منهوم
fach khditi tel,,فاش خديتي تل
ntchawto chwia,,نتشاوتو شويا
kantfakr ghi lmtihanat,,كانتفاكر غي لمتيهانات
lkharjat ta3na,,لخارجات تاعنا
ach tadiri,,أش تاديري
bagha naghsal,,باغا ناغسال
n4sal lma3n,,ن4سال لماعن
ma3rt wch chaftiha,,ماعرت وش شافتيها
ina blasa hadi,,إنا بلاسا هادي
chwia nsoni lik,,شويا نسوني ليك
tandkhol onsoni lik,,تاندخول أُنسوني ليك
fakri lina,,فاكري لينا
fin nmchiw,,فين نمشيو
hana ghada lih,,هانا غادا ليه
blati nkhroj,,بلاتي نخروج
mohal b9at chi kharja,,موهال بقات شي خارجا
daba ngol lik 3lach,,دابا نڭول ليك علاش
rah maghanmchi,,راه ماغانمشي
taybred l7al,,تايبرد لحال
sahd bzf,,ساهد بزف
andi lik khbar lkhiiir,,أندي ليك خبار لخيّير
wach ba9i tl3 lik dam,,واش باقي تلع ليك دام
tal3 lik dam,,تالع ليك دام
iwa goli ach kayn,,إوا ڭولي أش كاين
li ma 3andkch bdabt,,لي ما عاندكش بدابت
kan7awl ntfakr,,كانحاول نتفاكر
manm7i walo,,مانمحي والو
mat9albix,,ماتقالبيش
ma walo 3liya,,ما والو علييا
yarbi ikon zin,,ياربي إكون زين
dik sahbtk zahwania,,ديك ساهبتك زاهوانيا
asit biha,,أسيت بيها
