darija,eng,darija_ar
iwa 3ti raha awdi a walid iwa rah hadi hya lkora rahta ana hakak klit drabi frajli wlah,,إوا عتي راها أودي أ واليد إوا راه هادي هيا لكورا راهتا أنا هاكاك كليت درابي فراجلي ولاه
bghina njriw ghada walkin hd rjal,,بغينا نجريو غادا والكين هد رجال
ah oui fhamtak wachof 3ti raha leha awdi a walid hsan,,أه وي فهامتاك واشوف عتي راها لها أودي أ واليد هسان
ba3da thadan chwiya,,باعدا تهادان شوييا
yb9a tder dok l3ebat ferjal kat taki wlah,,يبقا تدر دوك لعبات فرجال كات تاكي ولاه
ia drab rah hta ghayt9sah,,يا دراب راه هتا غايتقساه
dek sa93 rah kat takek awdi a walid,,دك ساقع راه كات تاكك أودي أ واليد
iwa achn ngolik khoya rtah lik m3a rask,,إوا أشن نڭوليك خويا رتاه ليك معا راسك
daghya had l3otla dazt viw,,داغيا هاد لعوتلا دازت ڤيو
ta kedayr m3a chi 3aml kolchi mzn,,تا كداير معا شي عامل كولشي مزن
golya a walid achmen programme bach khadam,,ڭوليا أ واليد أشمن پروڭرامّ باش خادام
wkhyrt bnass zina,,وخيرت بناسّ زينا
wahna akhoya,,واهنا أخويا
hmdh awdi a walid,,همده أودي أ واليد
ta kedayr m3a l3amal,,تا كداير معا لعامال
wlah ta cv hmd,,ولاه تا كڤ همد
iwa mzn ba3da,,إوا مزن باعدا
hya idrab simana jaya,,هيا إدراب سيمانا جايا
wayih awdi walid had lydia,,واييه أودي واليد هاد ليديا
akhayi dima kanla3bo,,أخايي ديما كانلاعبو
wayli iwa aji mrahba,,وايلي إوا أجي مراهبا
yak rah hta hnaya jbal,,ياك راه هتا هنايا جبال
yak kany espace ba3da fin tajri hh,,ياك كاني إسپاس باعدا فين تاجري هه
ah wlah l3adim ghir lkhalawat,,أه ولاه لعاديم غير لخالاوات
dayrin bena jbal hna,,دايرين بنا جبال هنا
yak ba3da hta nta mara mara sport,,ياك باعدا هتا نتا مارا مارا سپورت
mankhafch 3lek a walid,,مانخافش علك أ واليد
wader wa sport m3a rask tama,,وادر وا سپورت معا راسك تاما
bien hmdh layhfdak khoya,,بين همده لايهفداك خويا
wfin hd lghborr,,وفين هد لغبورّ
ghir lwa9t osaf,,غير لواقت أُساف
xof wahd lmkhlo9 chhal mnmra sona,,شوف واهد لمخلوق شهال منمرا سونا
oxkon 3taha lih,,أُشكون عتاها ليه
waderi hada kay9ra s2 flafac,,وادري هادا كايقرا سء فلافاك
mymkn insan kysonu 3lij ghir hkk,,ميمكن إنسان كيسونو عليج غير هكّ
wlah ma3rft haka kaydir,,ولاه ماعرفت هاكا كايدير
lmgm hdxi rh m3jbnix,,لمڭم هدشي ره معجبنيش
ghir jawbii,,غير جاوبيّ
kifax wlah m3rft,,كيفاش ولاه معرفت
3lax blokitinii,,علاش بلوكيتينيّ
ghir goli liya 3lx,,غير ڭولي لييا علش
3andna match lyoma.,,عاندنا ماتش ليوما.
xkon libgha ymxi,,شكون ليبغا يمشي
ktbi sbah nta,,كتبي سباه نتا
lakhor kyji l3xiya,,لاخور كيجي لعشييا
lil rah kykon l3asas,,ليل راه كيكون لعاساس
ghir dfa3 lbab wdkhal,,غير دفاع لباب ودخال
rah lbab mahlol,,راه لباب ماهلول
rah lbab masdod,,راه لباب ماسدود
rah kyn l3asas tma,,راه كين لعاساس تما
t3atalti akhy dyali,,تعاتالتي أخي ديالي
wdoz wsawal fih,,ودوز وساوال فيه
mabghitic tmxi,,مابغيتيك تمشي
rah zaraftini,,راه زارافتيني
rah nsitak,,راه نسيتاك
rah nsatak,,راه نساتاك
rah nsit tamarin,,راه نسيت تامارين
rah nsit telefon,,راه نسيت تلفون
wx nsatak fiya,,وش نساتاك فييا
wx nsiti ra9m,,وش نسيتي راقم
rah makanfham walo,,راه ماكانفهام والو
rah mkalakh khona,,راه مكالاخ خونا
wrah bghit nghber xwiya,,وراه بغيت نغبر شوييا
khirak saba9,,خيراك ساباق
wdik ghir lkhir,,وديك غير لخير
rah ma3mr ynsak,,راه ماعمر ينساك
rah maghadi ynsa khirak,,راه ماغادي ينسا خيراك
rah nta li 3wntih,,راه نتا لي عونتيه
wrah dar lmoghamarat,,وراه دار لموغامارات
rah tla3 jbal,,راه تلاع جبال
rah tl3at jbal,,راه تلعات جبال
rah nzal mn jbal,,راه نزال من جبال
rah habtatt mn jbal,,راه هابتاتّ من جبال
rah tkharjaat doktora,,راه تخارجات دوكتورا
rah tkharjaat mo3alima,,راه تخارجات موعاليما
rah tkharjat wazira,,راه تخارجات وازيرا
rah wlat ostada,,راه ولات أُستادا
rah wlat zwina,,راه ولات زوينا
wlat mbogsa,,ولات مبوڭسا
rah zyant bzaff,,راه زيانت بزافّ
xadha bzaz f lmahata,,شادها بزاز ف لماهاتا
xad 3ndha namra,,شاد عندها نامرا
xadat nmrto,,شادات نمرتو
wa li katab lah,,وا لي كاتاب الله
dyal lmakla wa nachto m3ahom,,ديال لماكلا وا ناشتو معاهوم
wa dakhlo lfar7a 3la 9lobhom,,وا داخلو لفارحا علا قلوبهوم
3and lmodira,,عاند لموديرا
3andak chi fikra wala ra2y,,عانداك شي فيكرا والا راإي
wgol lha9i9a,,وڭول لهاقيقا
bghatni ndwi m3aha,,بغاتني ندوي معاها
fiha lafri3,,فيها لافريع
fiha takabor,,فيها تاكابور
fiha mahsad,,فيها ماهساد
fih howa la79ad,,فيه هووا لاحقاد
jma3 hwyjak,,جماع هويجاك
jma3 sakkak,,جماع ساكّاك
jma3 zablak,,جماع زابلاك
jma3 ktoubak,,جماع كتوباك
jma3 rasak xwiya,,جماع راساك شوييا
jma3 waskhak,,جماع واسخاك
jma3 dora wrah,,جماع دورا وراه
jma3 rwayd,,جماع روايد
jma3 adawat dyalkom,,جماع أداوات ديالكوم
jma3 lwa9fa,,جماع لواقفا
xafo whowa yjma3 raso,,شافو وهووا يجماع راسو
likhasto xi hj ysoni,,ليخاستو شي هج يسوني
ana mojod kif dima,,أنا موجود كيف ديما
xari riha zwina,,شاري ريها زوينا
dayr riha zwina,,داير ريها زوينا
bsahtak labsa jdida,,بساهتاك لابسا جديدا
kayadi xarj,,كايادي شارج
galbha zin,,ڭالبها زين
kan9a dkxi dyl touriste,,كانقا دكشي ديل توريست
rah dakhlo soyah,,راه داخلو سوياه
dk nher gatltlik lma39ol,,دك نهر ڭاتلتليك لماعقول
axna hiya howuya dylk,,أشنا هييا هووويا ديلك
axno smiytk,,أشنو سمييتك
fin sakan akhy,,فين ساكان أخي
mnin jity nta,,منين جيتي نتا
wfin ghadi b3da,,وفين غادي بعدا
hak 9ta3 raz9ak,,هاك قتاع رازقاك
xhal katsalo,,شهال كاتسالو
bnadam ma3ndox kalma,,بنادام ماعندوش كالما
ghnmxi 3nd lhala9,,غنمشي عند لحالاق
ana kharaj mn 3nd lhala9,,أنا خاراج من عند لحالاق
rah safi salit,,راه سافي ساليت
wfin dkchi,,وفين دكشي
wjib m3k garo,,وجيب معك ڭارو
ara liya casquette dyali,,أرا لييا كاسقوتّ ديالي
lbarah kan zanzal,,لباراه كان زانزال
iwa lah ydir lkhir,,إوا الله يدير لخير
l3fo wsafi lah ydir lkhir,,لعفو وسافي الله يدير لخير
wlmhm dir m3aha 4,,ولمهم دير معاها 4
wkhy tabi3a hanya,,وخي تابيعا هانيا
salit dik lkhadma,,ساليت ديك لخادما
wx bghiti lma39ol,,وش بغيتي لماعقول
wsado lgaraj,,وسادو لڭاراج
rah ghalya 3liya,,راه غاليا علييا
makanas7ak bdakxi,,ماكاناسحاك بداكشي
rah 9rib xher,,راه قريب شهر
rah lil ky9sar,,راه ليل كيقسار
rah nhar kytwal,,راه نهار كيتوال
thamal ms2oliytak,,تهامال مسألييتاك
rah khwat zan9a,,راه خوات زانقا
sawab liya xi khobza,,ساواب لييا شي خوبزا
xfti hadik rah bghatak,,شفتي هاديك راه بغاتاك
rah dakhalt lmodil,,راه داخالت لموديل
rah dart connexion,,راه دارت كونّشيون
wrah faya9to,,وراه فاياقتو
rah mabghach yfi9,,راه مابغاش يفيق
wrah stone khyb hada,,وراه ستون خيب هادا
3ta lah lgawriyat tma,,عتا الله لڭاورييات تما
3ta lah labnat tmak,,عتا الله لابنات تماك
wxkon kykmi,,وشكون كيكمي
xkon 3ndo xi garo,,شكون عندو شي ڭارو
ahowa kaytlabkom,,أهووا كايتلابكوم
sba9 ana jay,,سباق أنا جاي
rah laklam mky9ado,,راه لاكلام مكيقادو
xaft dk visio,,شافت دك ڤيسيو
jat layla wla mzal,,جات لايلا ولا مزال
hadak 3ziz 3liya,,هاداك عزيز علييا
kyghani 3liha,,كيغاني عليها
mrahba ya sidi,,مراهبا يا سيدي
ahoma xi tmirat,,أهوما شي تميرات
rah xfer lih baztam,,راه شفر ليه بازتام
rah l9it baztam,,راه لقيت بازتام
rah tah lih lbaztam,,راه تاه ليه لبازتام
baztam 3amar,,بازتام عامار
baztam khawi,,بازتام خاوي
khwi atay,,خوي أتاي
khwi l9ahwa,,خوي لقاهوا
khwi lma,,خوي لما
khwi zayt,,خوي زايت
khwi galbak,,خوي ڭالباك
khwi lablasa,,خوي لابلاسا
txado krxkom bdahk,,تشادو كرشكوم بداهك
hda dk snack,,هدا دك سناكك
jini wnjik,,جيني ونجيك
nodi tswbi lawra9,,نودي تسوبي لاوراق
labas serwal dyal armi,,لاباس سروال ديال أرمي
ghadi nkon tmak,,غادي نكون تماك
wsrbi ana rah mamasali,,وسربي أنا راه ماماسالي
ba3d 3liya,,باعد علييا
khalini gha vwhdi,,خاليني غا ڤوهدي
kidyr dkxi zwin,,كيدير دكشي زوين
kidyre dkxi khyb,,كيدير دكشي خيب
wrah dkxi likyn,,وراه دكشي ليكين
waghir smah lina wsaf,,واغير سماه لينا وساف
rah ghali bkilo,,راه غالي بكيلو
xrito gha b d'état,,شريتو غا ب د'éتات
knl3ab lkora,,كنلعاب لكورا
knl3ab lhond,,كنلعاب لهوند
kn3lb kora sala,,كنعلب كورا سالا
kn3lb tunis,,كنعلب تونيس
knl3ab lkora ta2ira,,كنلعاب لكورا تاإرا
knl3ab rigbi,,كنلعاب ريڭبي
knl3ab karati,,كنلعاب كاراتي
knl3ab f l9a3a,,كنلعاب ف لقاعا
kndir kolxi,,كندير كولشي
kndir aflam,,كندير أفلام
kndir vidyawat,,كندير ڤيدياوات
kndir lmasra7,,كندير لماسراح
kndir lfokaha,,كندير لفوكاها
kndir tasarbayt,,كندير تاساربايت
kndir rayada dima,,كندير رايادا ديما
kndir rasm,,كندير راسم
kndir ta3lik,,كندير تاعليك
kndir sowar f facebook,,كندير سووار ف فاسبوك
kndir lma lrasak,,كندير لما لراساك
kndawax blma lbard,,كنداواش بلما لبارد
knghber mra mra .,,كنغبر مرا مرا .
salam kidayer labasa,,سالام كيداير لاباسا
ana bikhir lhamdiulah,,أنا بيخير لهامديولاه
wash hanta 3endak,,واسه هانتا عنداك
ana rah khedam ghedda,,أنا راه خدام غدّا
wash drari kaynin kolhoum,,واسه دراري كاينين كولهوم
wash ljaw lyouma mz1,,واسه لجاو ليوما مز1
wash lbnat kay9raw,,واسه لبنات كايقراو
sir m3ahom yela biti,,سير معاهوم يلا بيتي
ana rah jani jo3 asahbi,,أنا راه جاني جوع أساهبي
malek kathanzaz yawa,,مالك كاتهانزاز ياوا
sir fihalatek asahbi,,سير فيهالاتك أساهبي
wash khedamin bjoj bihom,,واسه خدامين بجوج بيهوم
gol lina bhalch,,ڭول لينا بهالش
safi hta nmxi l dar,,سافي هتا نمشي ل دار
nsift xi haja daba,,نسيفت شي حاجة دابا
ana kharj xwiya,,أنا خارج شوييا
wfin ghaber asahbi,,وفين غابر أساهبي
bghit njib walida 3endi franca,,بغيت نجيب واليدا عندي فرانكا
awel mera bghit ndfe3liha,,أول مرا بغيت ندفعليها
wach ne9der ntlab liha visa,,واش نقدر نتلاب ليها ڤيسا
chokran lakom jami3an,,شوكران لاكوم جاميعان
sarbi rah mzrob,,ساربي راه مزروب
wsift liya xi flous,,وسيفت لييا شي فلوس
sak 3amr hwyj,,ساك عامر هويج
xhal mn jakita,,شهال من جاكيتا
xhal hd serwal,,شهال هد سروال
،wax nsitni,,،واش نسيتني
3ndzk tansa,,عندزك تانسا
ky3jbni lhot,,كيعجبني لهوت
ky3jbni nkhraj,,كيعجبني نخراج
ky3jbni nfi9 bkri,,كيعجبني نفيق بكري
ky3jbni lahrira,,كيعجبني لاهريرا
ky3jbni sport,,كيعجبني سپورت
ky3jbni rasii,,كيعجبني راسيّ
kata3jbni hiya,,كاتاعجبني هييا
ky3jbni ndwi bzaff,,كيعجبني ندوي بزافّ
ky3jbni narsam,,كيعجبني نارسام
ky3jbni n3ala9,,كيعجبني نعالاق
ky3jbni naxrab,,كيعجبني ناشراب
ky3jbni ndeffola,,كيعجبني ندفّولا
ky3jbni ndir lmoghamarat,,كيعجبني ندير لموغامارات
ky3jbni n3om,,كيعجبني نعوم
knbghi nsafer,,كنبغي نسافر
knbghi ngls vwhdi,,كنبغي نڭلس ڤوهدي
knbghi ndor,,كنبغي ندور
knbghi ndwi,,كنبغي ندوي
knbghi ndwi wknskot,,كنبغي ندوي وكنسكوت
knbghi nhtarmk,,كنبغي نهتارمك
knbghi ndhak m3k,,كنبغي ندهاك معك
knbghi ndawax dima,,كنبغي نداواش ديما
ky3jbni nlbs ndadar,,كيعجبني نلبس ندادار
mrdat meskina,,مردات مسكينا
mrid meskine,,مريد مسكين
hadar lyoma m3ana,,هادار ليوما معانا
kntamana nsafer casa,,كنتامانا نسافر كاسا
kntmana nakol tajin,,كنتمانا ناكول تاجين
kntmana nzor lmdina,,كنتمانا نزور لمدينا
kntmana nja7,,كنتمانا نجاح
kntmana tawsal,,كنتمانا تاوسال
kntmana matas9at,,كنتمانا ماتاسقات
kntmana doz,,كنتمانا دوز
kntmana lik y9ablok,,كنتمانا ليك يقابلوك
kntamana trbah,,كنتامانا ترباه
kntmana tji,,كنتمانا تجي
kntmana tbaddal,,كنتمانا تبادّال
kntmana yakhraj mn lhabs,,كنتمانا ياخراج من لهابس
kntmana madkhol lih,,كنتمانا مادخول ليه
kntmana tji l3ndo,,كنتمانا تجي لعندو
knktab whd nass,,كنكتاب وهد ناسّ
knktb whd lfi9ra,,كنكتب وهد لفيقرا
knktab lkalimat,,كنكتاب لكاليمات
knktab mnxor,,كنكتاب منشور
knktab lafitat,,كنكتاب لافيتات
kntbah xi3arat,,كنتباه شيعارات
knktab kolxi,,كنكتاب كولشي
knktab tamarin,,كنكتاب تامارين
knktb f sbora,,كنكتب ف سبورا
knktab dyasque,,كنكتاب دياسقو
knktab mosi9a,,كنكتاب موسيقا
knktab rasa2il,,كنكتاب راساإل
knktab aflam 9sar,,كنكتاب أفلام قسار
dayr économique,,داير éكونوميقو
dayr l9anon,,داير لقانون
dyr 3ilm ijtima3,,دير عيلم إجتيماع
dayr takwin,,داير تاكوين
3ndi lbac,,عندي لباك
dayr jorghrafiya,,داير جورغرافييا
dayr tarikh,,داير تاريخ
dyr l3rbiya,,دير لعربييا
dayr français,,داير فرانçايس
dayn ngliziya,,داين نڭليزييا
dayr dirasat islamiya,,داير ديراسات إسلامييا
dayr amazighiya,,داير أمازيغييا
dayr l9anon l3am,,داير لقانون لعام
dayr l9anon faransiya,,داير لقانون فارانسييا
dyr l9anon lkhas,,دير لقانون لخاس
kn9ra f tahdiri,,كنقرا ف تاهديري
kn9ra f tani,,كنقرا ف تاني
3ndo ta3lim alwali,,عندو تاعليم ألوالي
3ndo lhasanat,,عندو لهاسانات
kn9ra f talt,,كنقرا ف تالت
kn9ra f rab3,,كنقرا ف رابع
kn9ra fkhms,,كنقرا فخمس
kn9ra f sadas,,كنقرا ف ساداس
kn9ra f sab3a,,كنقرا ف سابعا
kn9ra f taman,,كنقرا ف تامان
kn9ra f tas3a,,كنقرا ف تاسعا
kn9ra f kataryam,,كنقرا ف كاتاريام
kn9ra f sinkyam,,كنقرا ف سينكيام
kn9ra f sizyam,,كنقرا ف سيزيام
kn9ra f lbac,,كنقرا ف لباك
3ndi bac adabi,,عندي باك أدابي
3ndi bac 3olom insaniya,,عندي باك عولوم إنسانييا
3ndi bc 3olom lhayat w ard,,عندي بك عولوم لهايات و أرد
3ndi bac 3olom rayadiyat,,عندي باك عولوم رايادييات
3ndi bac 3ilom fiza2iya,,عندي باك عيلوم فيزاإيا
knskan f xamal,,كنسكان ف شامال
knskan f ljanob,,كنسكان ف لجانوب
knskan f lgharb,,كنسكان ف لغارب
knskan f xar9,,كنسكان ف شارق
ana mn lmaghrib,,أنا من لماغريب
ana mn 9atar,,أنا من قاتار
ana mn sa3odiya,,أنا من ساعودييا
nta mn imarat,,نتا من إمارات
hiya mn lmaghrib,,هييا من لماغريب
3a2ilto kolha mn lmaghrib,,عاإلتو كولها من لماغريب
lmaghrib kbir,,لماغريب كبير
lmaghrib zwin,,لماغريب زوين
lmaghrib dylna nadi,,لماغريب ديلنا نادي
wrah mghadix tansak,,وراه مغاديش تانساك
waghir jibha latansaha,,واغير جيبها لاتانساها
9ra mza bx twsal,,قرا مزا بش توسال
hat flous ak f banq xa3bi,,هات فلوس أك ف بانق شاعبي
kharjat lik la bourse,,خارجات ليك لا بورس
waghir ban nxofok,,واغير بان نشوفوك
rir mbghitix tnjah,,رير مبغيتيش تنجاه
kolschi sahal,,كولسشي ساهال
ghsal snanak b golgat,,غسال سناناك ب ڭولڭات
sta3mal sabon,,ستاعمال سابون
dir riha asahbi,,دير ريها أساهبي
wt9adity l7ata,,وتقاديتي لحاتا
sawlat fik 3mtak,,ساولات فيك عمتاك
zarbiua zwina,,زاربيوا زوينا
marryo sghir wzin,,مارّيو سغير وزين
salamo 3alaykom khouti,,سالامو عالايكوم خوتي
w khoya kif 7al,,و خويا كيف حال
kntmana tkon labas,,كنتمانا تكون لاباس
ahsan 7al,,أهسان حال
ana bghit ngolik,,أنا بغيت نڭوليك
bli wahd majmo3a,,بلي واهد ماجموعا
badira dyal lkhir lhamdolilah,,باديرا ديال لخير لهامدوليلاه
hadi wahd 10 jr,,هادي واهد 10 جر
wfa9hom lah,,وفاقهوم الله
mchaw ldar l3ajaza,,مشاو لدار لعاجازا
wa daw lihom l7wayaj,,وا داو ليهوم لحواياج
mrhba wa sam7oli bzf,,مرهبا وا سامحولي بزف
wghbrrt 3likom,,وغبرّت عليكوم
mojod bhal dal,,موجود بهال دال
casque dyl motor xhal,,كاسقو ديل موتور شهال
fin xritih,,فين شريتيه
wfin kyn nji l3ndk,,وفين كين نجي لعندك
wx nta xwiya labas,,وش نتا شوييا لاباس
wb9it kntsanak,,وبقيت كنتساناك
wfin rh ana majay,,وفين ره أنا ماجاي
ahlan khoya lbs 3lik,,أهلان خويا لبس عليك
ax kat3awd kolxi mzn,,أش كاتعاود كولشي مزن
iwa fin had lghbour,,إوا فين هاد لغبور
ah maxi moxkil,,أه ماشي موشكيل
lmhm mmkin njibha lik,,لمهم المكين نجيبها ليك
ma3ndix moxkil ghir khodi rahtak,,ماعنديش موشكيل غير خودي راهتاك
xof wax ba9a lkhodra tma,,شوف واش باقا لخودرا تما
3la had lhsab safi,,علا هاد لهساب سافي
hia majatx bsbabi,,هيا ماجاتش بسبابي
rah mzal 3jbani,,راه مزال عجباني
gha knhxam ngolha lik,,غا كنهشام نڭولها ليك
tajriba zwina,,تاجريبا زوينا
fiha lkhir,,فيها لخير
zidha lkhadma,,زيدها لخادما
zidha lflous,,زيدها لفلوس
zidha lwa9t,,زيدها لواقت
zidha lhannan,,زيدها لهانّان
zidha,,زيدها
salm ikhwan bghit nsawalkom,,سالم إخوان بغيت نساوالكوم
bghit nadfa3 visa inchalah,,بغيت نادفاع ڤيسا إنشالاه
3andi flcont 9 malyon,,عاندي فلكونت 9 ماليون
bghit na9as manha,,بغيت ناقاس مانها
nkhali ghir 6 malyon 3ilman,,نخالي غير 6 ماليون عيلمان
ana salarie wach machi mochkil,,أنا سالاري واش ماشي موشكيل
tban fdik 3 achhor lakhra,,تبان فديك 3 أشهور لاخرا
hit bdit frawaj wachokran,,هيت بديت فراواج واشوكران
wxof gha lwalidin,,وشوف غا لواليدين
wdir rasak fhmty,,ودير راساك فهمتي
dir sway3 lwlad,,دير سوايع لولاد
jib m3ak dissir,,جيب معاك ديسّير
ta9bal dossi dylk,,تاقبال دوسّي ديلك
rh ghy3tok conji,,ره غيعتوك كونجي
3ndo 3ars bnto,,عندو عارس بنتو
3ndo 3rs waldo,,عندو عرس والدو
3ndhom l3rs gheda,,عندهوم لعرس غدا
dyal mn hd l3rs,,ديال من هد لعرس
rah t9asmo lyoma,,راه تقاسمو ليوما
gheda inshlah nmxiw,,غدا إنسهلاه نمشيو
b3d xwiya 3la hd lcafi,,بعد شوييا علا هد لكافي
xhal hadi mgtlt lik walo.,,شهال هادي مڭتلت ليك والو.
rah nti zin fihom,,راه نتي زين فيهوم
iwa khliha tbki 3la mha ki,,إوا خليها تبكي علا مها كي
maxi darori b3d mnha,,ماشي داروري بعد منها
iwa khliha hya li t3raf,,إوا خليها هيا لي تعراف
iwa malk m3asab,,إوا مالك معاساب
hadxi okan,,هادشي أُكان
maymkanx asahbi,,مايمكانش أساهبي
safi li kan wla hta nxof,,سافي لي كان ولا هتا نشوف
hhh hta hadi zwina,,ههه هتا هادي زوينا
khlik 3la khatr khatrak,,خليك علا خاتر خاتراك
iwa slm 3lihom kamlin,,إوا سلم عليهوم كاملين
matnsax thla flwalida,,ماتنساش تهلا فلواليدا
iwa malk 3awtani m3a mn,,إوا مالك عاوتاني معا من
sir 3lih allah iysar lik,,سير عليه الله إيسار ليك
thla frohak,,تهلا فروهاك
ana ghir tanktab ou safi,,أنا غير تانكتاب و سافي
iwa x7l f 3mrak azin,,إوا شحل ف عمراك أزين
omri ana tlatin,,أُمري أنا تلاتين
ach ghadi n3almk,,أش غادي نعالمك
wmlk dyra hd sora,,وملك ديرا هد سورا
mkhnzra m3a rsk fiha,,مخنزرا معا رسك فيها
la machi hakak,,لا ماشي هاكاك
rah gha3 makandkhoul bzf,,راه غاع ماكاندخول بزف
whd whsap dylk,,وهد وهساپ ديلك
kola mra fih sora dyl whd lbnt,,كولا مرا فيه سورا ديل وهد لبنت
xkon fihom db zwina,,شكون فيهوم دب زوينا
l likn3rf wx hdi li fsora wla okhra,,ل ليكنعرف وش هدي لي فسورا ولا أُخرا
xkon fikom mbogsa,,شكون فيكوم مبوڭسا
ana hiya moulat noir,,أنا هييا مولات نور
wlkin mlk ktxofi,,ولكين ملك كتشوفي
iwa 3rfini 3la nfsk bx nt3rfo 3lik,,إوا عرفيني علا نفسك بش نتعرفو عليك
ylh kn3rf 3lik smiytak o fin sakna safii,,يله كنعرف عليك سمييتاك أُ فين ساكنا سافيّ
rh m3rftix rasak bzaf,,ره معرفتيش راساك بزاف
ga3 nti mtsawlix,,ڭاع نتي متساوليش
la ghi m3a dar o safi,,لا غي معا دار أُ سافي
hmd llah kolchi mzn,,همد اللاه كولشي مزن
rabii yekhalik merci bzaf,,رابيّ يخاليك مرسي بزاف
la ghi machghoula,,لا غي ماشغولا
m3a dar o safi ahbibi,,معا دار أُ سافي أهبيبي
dwa m3ak lhaj,,دوا معاك لهاج
rah yalah sawbto,,راه يالاه ساوبتو
wla golih isoni,,ولا ڭوليه إسوني
wgha thana safi,,وغا تهانا سافي
rh ghydbagh lih dar,,ره غيدباغ ليه دار
