darija,eng,darija_ar
maghfira lidonob,,ماغفيرا ليدونوب
li knto karin 3andha,,لي كنتو كارين عاندها
ma3rt ba9a hayra,,ماعرت باقا هايرا
5as nxof wax ba9i 3andha xi bit,,خاس نشوف واش باقي عاندها شي بيت
ana nsawl likl bnat,,أنا نساول ليكل بنات
nrsalha lik,,نرسالها ليك
njiboh bzaz,,نجيبوه بزاز
b9a dirihom fi status,,بقا ديريهوم في ستاتوس
diri groupe,,ديري ڭروپ
b9a t5ali 3ando yjiw,,بقا تخالي عاندو يجيو
homa ydiwhom lmalihom,,هوما يديوهوم لماليهوم
ghnxof xi haja darori,,غنشوف شي حاجة داروري
master akhti master,,ماستر أختي ماستر
had lmabla4 t9ray bih fi fransa,,هاد لمابلا4 تقراي بيه في فرانسا
df3 a5ti ghir lta3 dawla,,دفع أختي غير لتاع داولا
lprivi kihatmok bdok l2atmina,,لپريڤي كيهاتموك بدوك لأتمينا
galo lina bli dyal dawla,,ڭالو لينا بلي ديال داولا
mli 9ablona,,ملي قابلونا
bghina nsifto dossier,,بغينا نسيفتو دوسّير
galik khals,,ڭاليك خالس
les tps ghndirohom f lafac dyal lmidsin,,لس تپس غنديروهوم ف لافاك ديال لميدسين
ghi hadi o bi lflos,,غي هادي أُ بي لفلوس
kidaz dak xi,,كيداز داك شي
mabihx sahl,,مابيهش ساهل
fin dawzti,,فين داوزتي
sahl wakha twil,,ساهل واخا تويل
lah ysm3ak 5bar l5ir,,الله يسمعاك خبار لخير
mazal ma3rafnax wax njahna,,مازال ماعرافناش واش نجاهنا
inta tsjal fi lmaster 3andkom,,إنتا تسجال في لماستر عاندكوم
swlatni wahd lbnt,,سولاتني واهد لبنت
4lt hta nswlk,,4لت هتا نسولك
wa9ila tsado kamlin,,واقيلا تسادو كاملين
b9aw db ghir privé,,بقاو دب غير پريڤé
ma3raftx akhti wllah,,ماعرافتش أختي ولّاه
wax hta taw3kom tsado,,واش هتا تاوعكوم تسادو
ma3ndix khbar,,ماعنديش خبار
kan9alb db maknl9ax,,كانقالب دب ماكنلقاش
hta fi mknas sdo,,هتا في مكناس سدو
bzaf ta3 les master sado,,بزاف تاع لس ماستر سادو
sdo 3andna wahd fi fst,,سدو عاندنا واهد في فست
tfarkisa fi tri9,,تفاركيسا في تريق
mn cp lbac sf,,من كپ لباك سف
bxhal b3da o wax fi sbt,,بشهال بعدا أُ واش في سبت
la la f watsp nit,,لا لا ف واتسپ نيت
taman ma3raftx,,تامان ماعرافتش
wahd lwald li daro,,واهد لوالد لي دارو
ana ghir 3awnto b i3lan,,أنا غير عاونتو ب إعلان
mbrok 3lik azin,,مبروك عليك أزين
wax lmahal ta3ak,,واش لماهال تاعاك
fin ja njiw ndxnoh,,فين جا نجيو ندشنوه
naklo lhlib otmar,,ناكلو لهليب أُتمار
la maxi dyali,,لا ماشي ديالي
dyal rajl khti,,ديال راجل ختي
kayn f had lbradia,,كاين ف هاد لبراديا
4ol lih mbrok,,4ول ليه مبروك
dayra stage,,دايرا ستاڭ
knt bghit nswlk ghi 3la sbitar,,كنت بغيت نسولك غي علا سبيتار
makntix da5la,,ماكنتيش داخلا
wax mrida,,واش مريدا
biti tmxi lih,,بيتي تمشي ليه
jda li taht thrsat,,جدا لي تاهت تهرسات
mxit drt liha radio,,مشيت درت ليها راديو
db tlbo mena tahalil,,دب تلبو منا تاهاليل
4adi ndiwha 3and tbib,,4ادي نديوها عاند تبيب
ana makan3rf had tma,,أنا ماكانعرف هاد تما
kt3rfi xi had fi sbitar tma?,,كتعرفي شي هاد في سبيتار تما?
da5t biya dnya,,داخت بييا دنيا
ma3rft kindir liha,,ماعرفت كيندير ليها
ax 9asat hadak li 9tal wldo,,أش قاسات هاداك لي قتال ولدو
maxi hdana,,ماشي هدانا
galo dak siyad maxi normal,,ڭالو داك سيياد ماشي نورمال
asln 9atl xi 4 nas ola 5,,أسلن قاتل شي 4 ناس أُلا 5
4lbtiha trisyan ta3 daw,,4لبتيها تريسيان تاع داو
la kandiro lassinissemt,,لا كانديرو لاسّينيسّمت
wakha nxof lik,,واخا نشوف ليك
ana nsift lik lkataloge,,أنا نسيفت ليك لكاتالوڭ
la hadik riha d myway,,لا هاديك ريها د ميواي
mxarkin fi katalog wahd la ?,,مشاركين في كاتالوڭ واهد لا ?
anwarik wahd riha zwina,,أنواريك واهد ريها زوينا
labghiti tjarbiha wa3ra,,لابغيتي تجاربيها واعرا
hya li kayt9adaw bzaf,,هيا لي كايتقاداو بزاف
la kol xarika bohdha,,لا كول شاريكا بوهدها
kola o katalog dyalha,,كولا أُ كاتالوڭ ديالها
ghi tkon 5fifa mamjhdax,,غي تكون خفيفا مامجهداش
rah 3la damanti,,راه علا دامانتي
clas wllah,,كلاس ولّاه
safi njrbha,,سافي نجربها
mab9itx kan4d 3la rwayh,,مابقيتش كان4د علا روايه
wlat 3andi hasasiya menhom,,ولات عاندي هاساسييا منهوم
bghit ghi xi whda 5fifa,,بغيت غي شي وهدا خفيفا
ah jarbiha,,أه جاربيها
maghadix tnadmi,,ماغاديش تنادمي
katb9a moda twila f hwayj,,كاتبقا مودا تويلا ف حوايج
ya3ni yakfi troxiha mra f xhal,,ياعني ياكفي تروشيها مرا ف شهال
wax nti kina fi darkom,,واش نتي كينا في داركوم
safi ndawzha lik f commende?!,,سافي نداوزها ليك ف كومّند?!
db 5as ghi kindir liha,,دب خاس غي كيندير ليها
mli twslk xkon ijibha liya,,ملي توسلك شكون إجيبها لييا
hit ana kina fi casa,,هيت أنا كينا في كاسا
sbri nsawl lik,,سبري نساول ليك
kaynin 2 toro9,,كاينين 2 توروق
amahoma had toro9,,أماهوما هاد توروق
ima nsiftha lik f transport,,إما نسيفتها ليك ف ترانسپورت
nkhalsso ana,,نخالسّو أنا
ana ghndi3,,أنا غنديع
ima nsiftha lik f kar fabor,,إما نسيفتها ليك ف كار فابور
takhdiha mn mahata,,تاخديها من ماهاتا
ima nsajlk,,إما نساجلك
takhdi btaman na9s,,تاخدي بتامان ناقس
ma3a l2asaf mahdayax lmahata,,ماعا لأساف ماهداياش لماهاتا
5asni dobl ta3 tamanha ghi mazot,,خاسني دوبل تاع تامانها غي مازوت
tsjal 4adi y5sni na5od comnd,,تسجال 4ادي يخسني ناخود كومند
atakhdiha hya,,أتاخديها هيا
maybghix lhatrofi,,مايبغيش لهاتروفي
rani msjla fi oriflm,,راني مسجلا في أُريفلم
ma5lnix nb9a fiha,,ماخلنيش نبقا فيها
wakha tb9ay t9aday lrask,,واخا تبقاي تقاداي لراسك
nswl 5ti lab4at,,نسول ختي لاب4ات
maxakil akhti fi had site,,ماشاكيل أختي في هاد سيت
xofi rahtk hiya lawla,,شوفي راهتك هييا لاولا
marhba f ay wa9t,,مارهبا ف أي واقت
hanya al5wadriya wllah,,هانيا ألخوادرييا ولّاه
ayeh xofi 5watatk,,أيه شوفي خواتاتك
nsajlhom m3aya,,نساجلهوم معايا
lbnat li t3arfihom baghin itsajlo,,لبنات لي تعارفيهوم باغين إتساجلو
safi imkan nrsalha lik m3a transport,,سافي إمكان نرسالها ليك معا ترانسپورت
la bghiti tsajli nsajlk,,لا بغيتي تساجلي نساجلك
twaslk htal hdak,,تواسلك هتال هداك
hadi 4adi di3i fiha nti,,هادي 4ادي ديعي فيها نتي
rana 3arfa had l3krom,,رانا عارفا هاد لعكروم
fih ghi l5osran,,فيه غي لخوسران
mafih hta rbah,,مافيه هتا رباه
khftha tla3 ltamanha o t9olbni,,خفتها تلاع لتامانها أُ تقولبني
m3a sif dayrin promo,,معا سيف دايرين پرومو
5ft ghi tb9a hasla 3andk,,خفت غي تبقا هاسلا عاندك
9lil fin kanmxi,,قليل فين كانمشي
hanti htal ghda inxae llah,,هانتي هتال غدا إنشا اللاه
nsawl la kayn imkanya,,نساول لا كاين إمكانيا
nsiftha lik fabor,,نسيفتها ليك فابور
ia makanx rah anrslha lik,,يا ماكانش راه أنرسلها ليك
nkhals lik 3liha transport,,نخالس ليك عليها ترانسپورت
safi wa5a baxma kan jawbini,,سافي واخا باشما كان جاوبيني
koni hanya men had nahiya,,كوني هانيا من هاد ناهييا
katkhalti o kat9asmi l3jina 3la joj,,كاتخالتي أُ كاتقاسمي لعجينا علا جوج
kadiri lkakao f nés,,كاديري لكاكاو ف نéس
nés lakhor khlih byad,,نéس لاخور خليه بياد
kifax katji mzw9a,,كيفاش كاتجي مزوقا
dhni lmol dyalk 3adi,,دهني لمول ديالك عادي
diri m3al9a bida o m3l9a ka7la,,ديري معالقا بيدا أُ معلقا كاحلا
wa7da fo9 wa7da,,واحدا فوق واحدا
7ta tsali dik l3jina kamla,,حتا تسالي ديك لعجينا كاملا
diri kika tib,,ديري كيكا تيب
okla chahiya bimtiyaz,,أُكلا شاهييا بيمتيياز
njarbha lyom,,نجاربها ليوم
dahko 3lik,,داهكو عليك
na3sa fdar,,ناعسا فدار
mzn t3awni xa3b,,مزن تعاوني شاعب
3waxer mbroka,,عواشر مبروكا
rbi ykhalik azin,,ربي يخاليك أزين
wa ax drti l9iti xu kra,,وا أش درتي لقيتي شو كرا
wax tbghi ta5di xi haja men oriflam,,واش تبغي تاخدي شي حاجة من أُريفلام
sefti lcatalogue nchof,,سفتي لكاتالوڭو نشوف
baxma kan jawbini,,باشما كان جاوبيني
n9dar ndfa3 lyom,,نقدار ندفاع ليوم
taman na9s 3la lkatalo4,,تامان ناقس علا لكاتالو4
mzl matcharja lbatri,,مزل ماتشارجا لباتري
fkhbarek m3aya f licence gcm,,فخبارك معايا ف ليسنس ڭكم
li kaytwahm madix dnobo,,لي كايتواهم ماديش دنوبو
bsahtkom l5arja,,بساهتكوم لخارجا
fin kina had lblasa,,فين كينا هاد لبلاسا
mamzawja mahamla,,مامزاوجا ماهاملا
walakin kantwahm,,والاكين كانتواهم
rah 4lt mamzawjax,,راه 4لت مامزاوجاش
maxi mjawja,,ماشي مجاوجا
wa mxina fiha wlh,,وا مشينا فيها وله
nsawr lik torta li saybt,,نساور ليك تورتا لي سايبت
lala hiya dyal lfran,,لالا هييا ديال لفران
nti li mxiti o khalitiha,,نتي لي مشيتي أُ خاليتيها
hadi hiya dnya,,هادي هييا دنيا
lah ifar7ak akhti o ikamal 3lik,,الله إفارحاك أختي أُ إكامال عليك
3andk tabiyat ta3 lkozina,,عاندك تابييات تاع لكوزينا
tsfti lia 4a3 xkl li 3ndk,,تسفتي ليا 4اع شكل لي عندك
jibi joj men lhaja,,جيبي جوج من لحاجة
maghdich t3atl tnin ola tlat,,ماغديش تعاتل تنين أُلا تلات
saraha makrahthax 4da,,ساراها ماكراهتهاش 4دا
bghit nswlk 3la les tailles,,بغيت نسولك علا لس تايلّس
kanlbs m o fi xi hwij kalbs l,,كانلبس م أُ في شي هويج كالبس ل
ma3rftx axno na5od,,ماعرفتش أشنو ناخود
kif dayr tob ta3hom,,كيف داير توب تاعهوم
tob ratab li5arj,,توب راتاب ليخارج
dyl bhar had lksawi,,ديل بهار هاد لكساوي
fin 4als db,,فين 4الس دب
yakma tmahnti fi tri9,,ياكما تماهنتي في تريق
drori lmhayn limatmahn maydir walo,,دروري لمهاين ليماتماهن مايدير والو
wayh darori men lmhayn,,وايه داروري من لمهاين
3andman 4als daba,,عاندمان 4الس دابا
kidayr m3a l4orba,,كيداير معا ل4وربا
chkoun dakhl hna lchi group d lmaster,,شكون داخل هنا لشي ڭروپ د لماستر
kun swelti gha lbareh,,كون سولتي غا لباره
xkon likhda diplôme,,شكون ليخدا ديپلôم
wach katwarihoum ghi la carte,,واش كاتواريهوم غي لا كارت
bach ya3tewah likoum ?,,باش ياعتواه ليكوم ?
kansalko tayhan lah,,كانسالكو تايهان الله
lah yfarajha 3lina,,الله يفاراجها علينا
imta 4atabdaw la9raya,,إمتا 4اتابداو لاقرايا
hna 4alo lina 12,,هنا 4الو لينا 12
ba9a ma3arfax bdabt inta,,باقا ماعارفاش بدابت إنتا
4adi nbdaw sbt,,4ادي نبداو سبت
khti sad3atni,,ختي سادعاتني
galsa tabki 3liya,,ڭالسا تابكي علييا
galik fin 4ana9ra,,ڭاليك فين 4اناقرا
ma3raftx imta,,ماعرافتش إمتا
wana natfakrak,,وانا ناتفاكراك
mahatin walo f site,,ماهاتين والو ف سيت
wax d'art fst,,واش د'ارت فست
4ol liha sbri rah ba9in m3atlin,,4ول ليها سبري راه باقين معاتلين
tkon xi 5bar o n3almak,,تكون شي خبار أُ نعالماك
kandakhlo lwahad sute,,كانداخلو لواهاد سوت
makayatla3lina walo,,ماكاياتلاعلينا والو
sifti liya site ila 3adak,,سيفتي لييا سيت إلا عاداك
had sa3a tansalko m3a lwa9t,,هاد ساعا تانسالكو معا لواقت
wax tbghi tzawji,,واش تبغي تزاوجي
3lax 3adak xi 3riss,,علاش عاداك شي عريسّ
wld 5alti b4a ytzawj,,ولد خالتي ب4ا يتزاوج
xkon had ta3iss lhad,,شكون هاد تاعيسّ لهاد
5dam fi so9 kibi3 o yxri,,خدام في سوق كيبيع أُ يشري
sayd drayf o m39ol,,سايد درايف أُ معقول
dik khaltak li katamxi 3adha,,ديك خالتاك لي كاتامشي عادها
saraha ja wahad db,,ساراها جا واهاد دب
ba9in malin dar tayfakro,,باقين مالين دار تايفاكرو
mzl maradix ba9a m3al9a,,مزل ماراديش باقا معالقا
mab9itix bghiti hadak hahowa lbadil,,مابقيتيش بغيتي هاداك هاهووا لباديل
wax bdito la9raya f lafac,,واش بديتو لاقرايا ف لافاك
la ba9in m3atlin,,لا باقين معاتلين
hta lsimana jaya,,هتا لسيمانا جايا
nxofo ax 4adi y4olo,,نشوفو أش 4ادي ي4ولو
db ba9i ma4alo walo,,دب باقي ما4الو والو
mana3raf ax dakaxi,,ماناعراف أش داكاشي
madaro walo f site,,مادارو والو ف سيت
ah ba9i ma4alo walo,,أه باقي ما4الو والو
ghi 4ol l5tak tsana rah ba9i lhal,,غي 4ول لختاك تسانا راه باقي لحال
fin wsalti m3a dok nas,,فين وسالتي معا دوك ناس
wax 9arab xi 3ars,,واش قاراب شي عارس
9arab l3ars,,قاراب لعارس
wlh ila mzl hayra,,وله إلا مزل هايرا
la kano nas mzyanin,,لا كانو ناس مزيانين
lwald drwix o 5dam mzyan,,لوالد درويش أُ خدام مزيان
twakli 3la lah,,تواكلي علا الله
wax 5dam xi 5dma mzyana,,واش خدام شي خدما مزيانا
ma9an3aninx okhayfin,,ماقانعانينش أُخايفين
mli 3askri fakri mzyan,,ملي عاسكري فاكري مزيان
salire ta3hom na9s,,سالير تاعهوم ناقس
matxofih men l3am l3am,,ماتشوفيه من لعام لعام
la 4ayadini m3ah,,لا 4اياديني معاه
ila kan haka mzyan,,إلا كان هاكا مزيان
diri salat l2isti5ara,,ديري سالات لإستيخارا
kola nhar isawal ax kayan,,كولا نهار إساوال أش كايان
lah ydir lik lifiha 5ayr yarab,,الله يدير ليك ليفيها خاير ياراب
magadina ngolo lih sir wala aji,,ماڭادينا نڭولو ليه سير والا أجي
b9ina m3al9in,,بقينا معالقين
xhal kayakhdo 3askar,,شهال كاياخدو عاسكار
li f5bari 70 alf wa9ila,,لي فخباري 70 ألف واقيلا
ila kan 5dam men 4ème,,إلا كان خدام من 4èم
3adak xiwahad kat3arfih,,عاداك شيواهاد كاتعارفيه
kan men lbac rah kikon wasl 80,,كان من لباك راه كيكون واسل 80
man bac rah kayxado 160,,مان باك راه كايشادو 160
ta3 lbac kib9aw ytal3o fi solam,,تاع لباك كيبقاو يتالعو في سولام
katzadhom l5olsa,,كاتزادهوم لخولسا
wld 5ali niveau bac badin lih bi 80,,ولد خالي نيڤو باك بادين ليه بي 80
makayanx xi had li tsawli lina,,ماكايانش شي هاد لي تساولي لينا
dak li y3tini l5bar shiha mat,,داك لي يعتيني لخبار سهيها مات
mab9itx kanhdar m3ah,,مابقيتش كانهدار معاه
nsawl lik wld 5ali,,نساول ليك ولد خالي
howa mnax 5araj,,هووا مناش خاراج
mali 4ayatzawaj 4ayakhad 100,,مالي 4اياتزاواج 4اياخاد 100
mana3raf wax bsh ola la,,ماناعراف واش بسه أُلا لا
nsawl wld 5ali o baxmakan njawbk,,نساول ولد خالي أُ باشماكان نجاوبك
li fi sahra kikono zaydinhom fi l5olsa,,لي في ساهرا كيكونو زايدينهوم في لخولسا
y9dar hit 4adi ywli t5als hta 3lik,,يقدار هيت 4ادي يولي تخالس هتا عليك
sahra taykon b3id,,ساهرا تايكون بعيد
howa ghir fadakhil,,هووا غير فاداخيل
xi 3am hadi ohowa khadam,,شي عام هادي أُهووا خادام
5ask diri salat l2isti5ara,,خاسك ديري سالات لإستيخارا
4adi tbayn lik kolxi,,4ادي تباين ليك كولشي
lbnt li masyak 3la lmonto,,لبنت لي ماسياك علا لمونتو
fin ntla9aw bax t3tih liya,,فين نتلاقاو باش تعتيه لييا
ina 9hwa fin kat4ls,,إنا قهوا فين كات4لس
db jaya fi tri9,,دب جايا في تريق
ma4adix nw9af tma,,ما4اديش نوقاف تما
wax momkin t9arbi liya xwiya,,واش مومكين تقاربي لييا شوييا
ji hda lbosta,,جي هدا لبوستا
kat3arfi lbosta lkbira,,كاتعارفي لبوستا لكبيرا
kina fi xari3 li kaydi l9asba,,كينا في شاريع لي كايدي لقاسبا
ch7al ba9i lik o twasli,,شحال باقي ليك أُ تواسلي
xi sa3a hakak,,شي ساعا هاكاك
n9arb o nsoni lik,,نقارب أُ نسوني ليك
ba9i 3andi bnat 5rin ntla9a bihom,,باقي عاندي بنات خرين نتلاقا بيهوم
3la 9bal les comendes,,علا قبال لس كومندس
kola whda ofin kina,,كولا وهدا أُفين كينا
3afak men hna lsa3a l9ak,,عافاك من هنا لساعا لقاك
m3rofa bisba3 dik lblasa,,معروفا بيسباع ديك لبلاسا
xi 15min nkon tma,,شي 1خمين نكون تما
5orji db knti 4adi tji men wlad hamdan,,خورجي دب كنتي 4ادي تجي من ولاد هامدان
w9fi 3and lposta,,وقفي عاند لپوستا
axno labsa nti,,أشنو لابسا نتي
ha lon li labsa ana,,ها لون لي لابسا أنا
4adi nwaslo fi nfs lwa9t,,4ادي نواسلو في نفس لواقت
monto sda9 zwin lah y3tik saha,,مونتو سداق زوين الله يعتيك ساها
dayra xi groupe dakhlini lih,,دايرا شي ڭروپ داخليني ليه
mrahba o alf mrahba,,مراهبا أُ ألف مراهبا
golili smaytak,,ڭوليلي سمايتاك
andi hado tay sghira,,أندي هادو تاي سغيرا
xaraf liya a5ti,,شاراف لييا أختي
b9iti fya lbar7,,بقيتي فيا لبارح
yakma tkrfasti,,ياكما تكرفاستي
bzaf wsalt ldar mhloka,,بزاف وسالت لدار مهلوكا
labt lo5ra 3atlatni bzaf,,لابت لوخرا عاتلاتني بزاف
aslan kan 3andi nhar mxarji bzaf,,أسلان كان عاندي نهار مشارجي بزاف
9ray 3la rask,,قراي علا راسك
zayri jihtk,,زايري جيهتك
makayin ma7ssn mn l9raya,,ماكايين ماحسّن من لقرايا
ghadi tndmi,,غادي تندمي
walah zayriiii lhbal,,والاه زايريّيّ لهبال
kandarb 3la lah tkon xi natija,,كاندارب علا الله تكون شي ناتيجا
bach tkhdmi o t3mri jibk,,باش تخدمي أُ تعمري جيبك
siiiid rjal dik sa3a yjik,,سيّيّد رجال ديك ساعا يجيك
wayh 3andk lha9,,وايه عاندك لهاق
dnya s3abt,,دنيا سعابت
ilamaknti mrakza 3la sah twahli,,إلاماكنتي مراكزا علا ساه تواهلي
wax n9dar nl9a 3andk li4at,,واش نقدار نلقا عاندك لي4ات
wax swlti liya 3la hado,,واش سولتي لييا علا هادو
lmontowat rah 5dina wahd,,لمونتووات راه خدينا واهد
man9darx na5od bhalo,,مانقدارش ناخود بهالو
tsali o 9albi liya,,تسالي أُ قالبي لييا
tilifon kan khassr lya,,تيليفون كان خاسّر ليا
wax 3andk mojodin,,واش عاندك موجودين
4alt lik sana sa3ida,,4الت ليك سانا ساعيدا
5tak fin kina wax fransa,,ختاك فين كينا واش فرانسا
mantojat taw3hom rah zwinin,,مانتوجات تاوعهوم راه زوينين
hadik tba3t liya,,هاديك تباعت لييا
bghitiha njibhalk,,بغيتيها نجيبهالك
ntxawr m3a 5oya hit 4adi msafr,,نتشاور معا خويا هيت 4ادي مسافر
axmen taille,,أشمن تايلّ
wax disponible,,واش ديسپونيبل
hta ila jbti xi module jdid,,هتا إلا جبتي شي مودول جديد
ma3jbathax had lwajiha,,ماعجباتهاش هاد لواجيها
.xofi rask filmraya,,.شوفي راسك فيلمرايا
l9alam ta3 l3inin,,لقالام تاع لعينين
5ali dak l9alam lzra9,,خالي داك لقالام لزراق
ta3 l3inin 5ib,,تاع لعينين خيب
howa li jani tamano monasib,,هووا لي جاني تامانو موناسيب
kandihom b9l men had taman,,كانديهوم بقل من هاد تامان
90 dh khti wa3r kayhz bzaaaaf,,90 ده ختي واعر كايهز بزااف
kansayn ghi fi rajl yji men l5dma,,كانساين غي في راجل يجي من لخدما
kif 4lt lik na5dhom db,,كيف 4لت ليك ناخدهوم دب
wahd 10min nkon 3ndk,,واهد 10مين نكون عندك
lah yhfdk ana jaya,,الله يهفدك أنا جايا
ghi hna 3adiya,,غي هنا عادييا
4adi n9ox ghi idiya,,4ادي نقوش غي إدييا
rani wslt lblasa fin 4olti liya,,راني وسلت لبلاسا فين 4ولتي لييا
b9it talfa hna,,بقيت تالفا هنا
bghitk tno9xi liya lmama o 5ti,,بغيتك تنوقشي لييا لماما أُ ختي
lyom ila ktab,,ليوم إلا كتاب
4oli liya taman db,,4ولي لييا تامان دب
nxof wax mslkani,,نشوف واش مسلكاني
mama b4at t3amr idha,,ماما ب4ات تعامر إدها
5ti ghi dak xi 5fif,,ختي غي داك شي خفيف
versi lia tamanha ana ntarfha lik,,ڤرسي ليا تامانها أنا نتارفها ليك
sfti lia lcompte ta3k a5ti,,سفتي ليا لكومپت تاعك أختي
4adi thdar m3ak fi whatsp,,4ادي تهدار معاك في وهاتسپ
3la 9bal 4da,,علا قبال 4دا
bax ta5d men 3andk kswa,,باش تاخد من عاندك كسوا
smhi lia 3atalt 3lik lflos,,سمهي ليا عاتالت عليك لفلوس
mrida xwaya dak xi 3lax,,مريدا شوايا داك شي علاش
wakha machi mochkil,,واخا ماشي موشكيل
rah 4adi thdr m3ak,,راه 4ادي تهدر معاك
4adi tkon sftat lik,,4ادي تكون سفتات ليك
bch7al gadditi ta7t potaji,,بشحال ڭادّيتي تاحت پوتاجي
imkan bochwika hada,,إمكان بوشويكا هادا
hada virus kidor daba,,هادا ڤيروس كيدور دابا
ki5rj ghi f yed o rjl o fom,,كيخرج غي ف يد أُ رجل أُ فوم
darori ta5d dwa,,داروري تاخد دوا
y9dr ywsl l7el9ha,,يقدر يوسل لحلقها
ghadi ym7nha,,غادي يمحنها
t9dar tkon hassasia,,تقدار تكون هاسّاسيا
hasasiya mn chi haja klatha,,هاساسييا من شي حاجة كلاتها
mrahba akhti mojoudin bqualité wa3ra,,مراهبا أختي موجودين بقواليتé واعرا
akhir khalia katwsl liha dakchi li klina hia rejlin,,أخير خاليا كاتوسل ليها داكشي لي كلينا هيا رجلين
b3ti dhab bax txri telefon,,بعتي دهاب باش تشري تلفون
hadi xarika ta3 lhjar,,هادي شاريكا تاع لهجار
lahyfid min chichoha 3awtani,,لاهيفيد مين شيشوها عاوتاني
chkn 3ndha chi bureau llbi3,,شكن عندها شي بورو اللبيع
3andi korsi dyal bureau zwin,,عاندي كورسي ديال بورو زوين
lisakna fl3mran noliw nkhrjo fsbah,,ليساكنا فلعمران نوليو نخرجو فسباه
di liha cadeaux chi haja dyal dar,,دي ليها كادوش شي حاجة ديال دار
di kisan zwinin,,دي كيسان زوينين
di chi fra9a zwina,,دي شي فراقا زوينا
fach chrit dar,,فاش شريت دار
kola wach jab liya,,كولا واش جاب لييا
kayn lijab lmwa3nd,,كاين ليجاب لمواعند
kayn li jab mantat,,كاين لي جاب مانتات
kayn li jab tapiyat,,كاين لي جاب تاپييات
kin li jabtriyat,,كين لي جابترييات
3la gd jhdkk khodi chidikor,,علا ڭد جهدكّ خودي شيديكور
xri triya mhm 3tta llah,,شري ترييا مهم عتّا اللاه
khti ana dit lousi brad waaa3r,,ختي أنا ديت لوسي براد وااعر
kisan wa3rin o plateau dyal l3radat,,كيسان واعرين أُ پلاتو ديال لعرادات
di xi dikor dyal dar kado,,دي شي ديكور ديال دار كادو
khdit dar blkridi,,خديت دار بلكريدي
kangol la3a2ilti ri karya,,كانڭول لاعاإلتي ري كاريا
mabrit kadowat,,مابريت كادووات
momkin tswri lia blast chomini,,مومكين تسوري ليا بلاست شوميني
prof wa3r bzaf kyxrah mzyan,,پروف واعر بزاف كيشراه مزيان
allah y3amera sel3a gezal ulah,,الله يعامرا سلعا ڭزال ولاه
ahsn prof d analyse,,أهسن پروف د أناليس
ahssan prof t9der t9era 3ndo,,أهسّان پروف تقدر تقرا عندو
hta nti matsw9ich lihom,,هتا نتي ماتسوقيش ليهوم
blama yb9a fik lhal,,بلاما يبقا فيك لحال
ghadya ghir tmredi rask,,غاديا غير تمردي راسك
bla mat3ajab,,بلا ماتعاجاب
kolxi wala momkin,,كولشي والا مومكين
