darija,eng,darija_ar
wa5a 7awelt walakin ma9dertch nmchi lmatar kant darani rjliya,,واخا حاولت والاكين ماقدرتش نمشي لماتار كانت داراني رجلييا
wa5a 7awelt walakin ma9dertch nmchi ldar,,واخا حاولت والاكين ماقدرتش نمشي لدار
tchehit lben,,تشهيت لبن
tchehit jben,,تشهيت جبن
tchehit lformaj,,تشهيت لفورماج
tchehit le7lib,,تشهيت لحليب
tchehit atay,,تشهيت أتاي
tchehit rfissa,,تشهيت رفيسّا
tchehit ksekso,,تشهيت كسكسو
tchehit l5oubz,,تشهيت لخوبز
lawalida dat l5oubz 3end lferra dial derb,,لاواليدا دات لخوبز عند لفرّا ديال درب
3edna wa7ed lferran dial derb wa3er,,عدنا واحد لفرّان ديال درب واعر
tchehit biscuiyat,,تشهيت بيسكوييات
tchehit monada,,تشهيت مونادا
tchehit 3assir,,تشهيت عاسّير
chreb 3assir 7ssen men monada,,شرب عاسّير حسّن من مونادا
gali tbib n7yed lmel7a,,ڭالي تبيب نحيد لملحا
gali tbib mandirch riyada,,ڭالي تبيب مانديرش رييادا
tbib mab5ach y7eyedli riyada,,تبيب مابخاش يحيدلي رييادا
tbib 5chach,,تبيب خشاش
7yed 3lik l5ech asa7bi,,حيد عليك لخش أساحبي
galiya tbib n7yed le7lou,,ڭالييا تبيب نحيد لحلو
lmel7a mohima ldat,,لملحا موهيما لدات
lskar mohim ldat,,لسكار موهيم لدات
ma3emrek atkter mn dkchi le7lou rak 5atjibha frassek,,ماعمرك أتكتر من دكشي لحلو راك خاتجيبها فراسّك
skar 5ayb 5assek dima tmchi 3end tbib tchof rassek,,سكار خايب خاسّك ديما تمشي عند تبيب تشوف راسّك
wa ch7al mekta2eb had bnadem,,وا شحال مكتاءب هاد بنادم
wa baraka katbeka bezzaf,,وا باراكا كاتبكا بزّاف
had snin ou kanchri lmra 7awli dial l3id,,هاد سنين و كانشري لمرا حاولي ديال لعيد
l7wala had l3am tl3 lihom taman,,لحوالا هاد لعام تلع ليهوم تامان
l7wala had l3am hbet lihom taman,,لحوالا هاد لعام هبت ليهوم تامان
taman dial kolchi tle3,,تامان ديال كولشي تلع
tilifoun rah 5rej 2la nass,,تيليفون راه خرج ءلا ناسّ
matb9ach diha flwe9t rak maghadich t3etel,,ماتبقاش ديها فلوقت راك ماغاديش تعتل
7yed 3lik had l9adiya,,حيد عليك هاد لقادييا
mafik maysla7,,مافيك مايسلاح
bant 79i9tek,,بانت حقيقتك
5assni tilifoun jdid,,خاسّني تيليفون جديد
5assani kora jdida,,خاسّاني كورا جديدا
5assni chkara jdida,,خاسّني شكارا جديدا
5anmchi n9ra ffranssa,,خانمشي نقرا الفرانسّا
5anmchi n9ra flingliz,,خانمشي نقرا فلينڭليز
5anmchi n9ra fsanyol,,خانمشي نقرا فسانيول
5anmchi n9ra falmanya,,خانمشي نقرا فالمانيا
sir chri chi krasa dial lb7er,,سير شري شي كراسا ديال لبحر
chri parasol lb7er,,شري پاراسول لبحر
5assani chi crema dial chemch bach manakolhach frassi,,خاسّاني شي كرما ديال شمش باش ماناكولهاش فراسّي
matetrch lmakyage,,ماتترش لماكياڭ
jib hadik lferfara m3ak,,جيب هاديك لفرفارا معاك
5anchri sak jdid bmiktou,,خانشري ساك جديد بميكتو
had atay mle9em,,هاد أتاي ملقم
7et liya charjeur fprise,,حت لييا شارجور فپريس
5assni chi dar jdida,,خاسّني شي دار جديدا
tel3at liya frassi had dar,,تلعات لييا فراسّي هاد دار
5assni ngoul lmrati ra 5antzwej tanya,,خاسّني نڭول لمراتي را خانتزوج تانيا
bayna 5at9bel,,باينا خاتقبل
5ayse9touha,,خايسقتوها
ga3 li kayd5el m3erfa,,ڭاع لي كايدخل معرفا
matketerch ra ghir ghadi3 makla,,ماتكترش را غير غاديع ماكلا
chof asa7bi rak ghadi ou kat9tel frassek,,شوف أساحبي راك غادي و كاتقتل فراسّك
9ne3 bdekchi li 3endek,,قنع بدكشي لي عندك
hadchi li shel fih lah,,هادشي لي سهل فيه الله
li twled kayji brez9ou,,لي تولد كايجي برزقو
matb9ach ldi lwa7ed rez9ou,,ماتبقاش لدي لواحد رزقو
chof te5yan nass fin wsel,,شوف تخيان ناسّ فين وسل
baraka men l3ya9a,,باراكا من لعياقا
ra b7alek b7al nass,,را بحالك بحال ناسّ
nass li ma3endhomch homa li kit3amlou msian,,ناسّ لي ماعندهومش هوما لي كيتعاملو مسيان
ama li 3endhoum l7ebba 7assin brasshoum,,أما لي عندهوم لحبّا حاسّين براسّهوم
nt5atro 7ta 3endha l5ra frassha,,نتخاترو حتا عندها لخرا فراسّها
tafato7 dyal lay 7ssen 3wan,,تافاتوح ديال لاي حسّن عوان
baraka men tafatou7 dialek,,باراكا من تافاتوح ديالك
rak 5rejti 3la wladek,,راك خرجتي علا ولادك
terda mratek ychofha li b5a,,تردا مراتك يشوفها لي بخا
terda bntek ychofha li b5a,,تردا بنتك يشوفها لي بخا
wa ta nta matzidch fih,,وا تا نتا ماتزيدش فيه
lmra ma5dich thbet t3oum b7ijab flb7er,,لمرا ماخديش تهبت تعوم بحيجاب فلبحر
lmra te3ya madir rajelha maki3amlhach msian,,لمرا تعيا مادير راجلها ماكيعاملهاش مسيان
sir chri lik slaya,,سير شري ليك سلايا
5assek slaya jdida,,خاسّك سلايا جديدا
lay ya5od fik l7e9,,لاي ياخود فيك لحق
5ant3elem lenigliziya,,خانتعلم لنيڭليزييا
sir chri dwayatek,,سير شري دواياتك
5an3awed biti,,خانعاود بيتي
biti ra 5aytferge3 sehd,,بيتي را خايتفرڭع سهد
ra kan9ter 3er9,,را كانقتر عرق
sir chri lik chi ferfara tbered,,سير شري ليك شي فرفارا تبرد
ra tension dima tal3a lik,,را تنسيون ديما تالعا ليك
ra tension dima nazla lik,,را تنسيون ديما نازلا ليك
mased9atch lina l5ota,,ماسدقاتش لينا لخوتا
3it mandir,,عيت ماندير
dhar 3adi,,دهار عادي
fin nchouf lvideo,,فين نشوف لڤيدو
"3aadi 3aadii, had lklmaa hya.linkhrja alanlwkt bhal za3ma ma3rat flhdhaaa wa baze",,"عادي عاديّ, هاد لكلما هيا.لينخرجا ألانلوكت بهال زاعما ماعرات فلهدهاا وا باز"
welat fahma chno hia tadlik,,ولات فاهما شنو هيا تادليك
ba3d lfnanin jm3o lwsskh dial dnya wdin fhal had khtna,,باعد لفنانين جمعو لوسّخ ديال دنيا ودين فهال هاد ختنا
ra 9ellat l7ya kedwi,,را قلّات لحيا كدوي
yella ma kentich ket3rfi tadlik al khwinza,,يلّا ما كنتيش كتعرفي تادليك أل خوينزا
katmout ela drar,,كاتموت إلا درار
allh yaatuha saha,,ألّه ياتوها ساها
msskhot had l3chabi ki9tel b de7k,,مسّخوت هاد لعشابي كيقتل ب دحك
hadi hiya li fahma lwa9t,,هادي هييا لي فاهما لواقت
bach kat3jebni dima d7ak f wjeha,,باش كاتعجبني ديما دحاك ف وجها
mal9atch bondagani,,مالقاتش بونداڭاني
3andha sa7,,عاندها ساح
kata3jabnii saraha 3ziza 3liya,,كاتاعجابنيّ ساراها عزيزا علييا
nariiii fomha 9edaaach,,ناريّيّ فومها قدااش
dhk 3ndha basl,,دهك عندها باسل
sdi fomek la dkhel chi dbana,,سدي فومك لا دخل شي دبانا
mttaf9a m3aaha,,متّافقا معاها
klamek shih,,كلامك سهيه
hadi ga3 matswlha,,هادي ڭاع ماتسولها
m7it fih masouliya ou sabr ou takhali 3an chahawat l hwayaj li t fa9dou f had l moujtama3,,محيت فيه ماسولييا و سابر و تاخالي عان شاهاوات ل هواياج لي ت فاقدو ف هاد ل موجتاماع
awiliii w howa malo,,أويليّي و هووا مالو
tatmatalni had sayda bzaf,,تاتماتالني هاد سايدا بزاف
"b3d lmrrat tasrof khayb ila tkarar bzaf, bnadm tay khraj mn l9lb",,"بعد لمرّات تاسروف خايب إلا تكارار بزاف, بنادم تاي خراج من لقلب"
kat3ber 3liya,,كاتعبر علييا
hiya m3andhach m3a cosina tdya3 lea9t,,هييا معاندهاش معا كوسينا تدياع لاقت
lblassa dial mra hiya lcouzina,,لبلاسّا ديال مرا هييا لكوزينا
5assek dir l5el ila 9erssatek chniwla,,خاسّك دير لخل إلا قرسّاتك شنيولا
chniwla 3emratni,,شنيولا عمراتني
wa mesmouma had chniwla,,وا مسموما هاد شنيولا
kan9lb 3la chi ktab jdid n9rah,,كانقلب علا شي كتاب جديد نقراه
chrit jouj ktouba ma3jbni ta wahd fihoum,,شريت جوج كتوبا ماعجبني تا واهد فيهوم
had lktab nessou wra9 bydin,,هاد لكتاب نسّو وراق بيدين
t9ada lia jehd m3ak,,تقادا ليا جهد معاك
malk 3la had l7ala,,مالك علا هاد لحالا
ach had l7ala dayr f rassk,,أش هاد لحالا داير ف راسّك
dk simana ma9drnach nkhrjou mn dar,,دك سيمانا ماقدرناش نخرجو من دار
lwizara 3lnat imta doukhoul lmadrassi,,لويزارا علنات إمتا دوخول لمادراسّي
mab9a fia li ykhroj,,مابقا فيا لي يخروج
koun gha sketi 7ssn lina ou lik,,كون غا سكتي حسّن لينا و ليك
sewtek derni f rassi,,سوتك درني ف راسّي
ya deb7a ya rb7a,,يا دبحا يا ربحا
mchat ghdbana l dar baha,,مشات غدبانا ل دار باها
ta wa7d mabgha yfhmni,,تا واحد مابغا يفهمني
ach bidi mandir ana ?,,أش بيدي ماندير أنا ?
bla matlou7 hadche,,بلا ماتلوح هادش
mat3rf ynf3na chi nhar,,ماتعرف ينفعنا شي نهار
b7ala le7ti lflouss f zbel,,بحالا لحتي لفلوسّ ف زبل
koun gha drti bna9ess,,كون غا درتي بناقسّ
ghedda mou7al nl9a lwe9t ta nakoul,,غدّا موحال نلقا لوقت تا ناكول
3ndi tonne dial lkhdma kitsenani,,عندي تونّ ديال لخدما كيتسناني
had lkrkoum dial l7wayj koulou khassou itseben,,هاد لكركوم ديال لحوايج كولو خاسّو إتسبن
had lma3en youmayn ou houma kitsnawk tghselhoum,,هاد لماعن يوماين و هوما كيتسناوك تغسلهوم
makrhtch nkhtafa mn lwoujoud,,ماكرهتش نختافا من لووجود
bghit nmchi l chi 9ont ta wa7d mayl9ani fih,,بغيت نمشي ل شي قونت تا واحد مايلقاني فيه
ach had z7am yarbe salama,,أش هاد زحام يارب سالاما
kantls9 b sehd,,كانتلسق ب سهد
khassni ndrbha b chi tsyi9a l had droj,,خاسّني ندربها ب شي تسييقا ل هاد دروج
anchtb dar daba,,أنشتب دار دابا
jfefti dar ?,,جففتي دار ?
anbedel lizor twskhou,,أنبدل ليزور توسخو
l3rss ghedda ou ba9i ma3rft chnou nwejed lih,,لعرسّ غدّا و باقي ماعرفت شنو نوجد ليه
khassni nkri chi tkchita n7dr biha,,خاسّني نكري شي تكشيتا نحدر بيها
had sendala mamouri7ach,,هاد سندالا ماموريحاش
sac mal9a imta yt9t3 gha daba,,ساك مالقا إمتا يتقتع غا دابا
3ndak ifzgou lik 7wayjek,,عنداك إفزڭو ليك حوايجك
3ndak javel 3la 7wayjek,,عنداك جاڤل علا حوايجك
t9t3at lia saya ba9i 3ad chritha,,تقتعات ليا سايا باقي عاد شريتها
had l 9amija kchfat,,هاد ل قاميجا كشفات
tweged m3ana,,توڭد معانا
jm3 rassem chwia,,جمع راسّم شويا
baraka mn tsehwik,,باراكا من تسهويك
malek papa 3jina,,مالك پاپا عجينا
katban b7al chi chmkar,,كاتبان بحال شي شمكار
jiti b7al chi wlyed sghir,,جيتي بحال شي وليد سغير
had lbssa bynatk b39lk,,هاد لبسّا بيناتك بعقلك
zif kikebrek,,زيف كيكبرك
finma dinak kadir lina chouha,,فينما ديناك كادير لينا شوها
akhir merra tmchi m3aya l chi blassa,,أخير مرّا تمشي معايا ل شي بلاسّا
ghatkhlss 3la rassek ?,,غاتخلسّ علا راسّك ?
ch7al khassek dial serf ?,,شحال خاسّك ديال سرف ?
9adinek flouss ?,,قادينك فلوسّ ?
tbghi nzidek ?,,تبغي نزيدك ?
had tri9 katkhl3,,هاد تريق كاتخلع
chkoun bgha ymchi m3aya,,شكون بغا يمشي معايا
man9drch nmchi bou7di,,مانقدرش نمشي بوحدي
denya khawya hnaya,,دنيا خاويا هنايا
dik l7araka dyal lfom fkratni fik,,ديك لحاراكا ديال لفوم فكراتني فيك
4adi def3o taman 4aaali,,4ادي دفعو تامان 4االي
wlh hta drayaf,,وله هتا دراياف
nareee eg kan kay khrini,,ناري إڭ كان كاي خريني
mabghitch ngoul bli hada ousstad dyal l français walakin lghalb lah,,مابغيتش نڭول بلي هادا وسّتاد ديال ل فرانçايس والاكين لغالب الله
mngolch ismou beh myz3fch kara,,منڭولش إسمو به ميزعفش كارا
ossad eco fch bgha ider feha 3askri,,أُسّاد إكو فش بغا إدر فها عاسكري
da3if fch kan tibri iban m3sb houwa ou svt,,داعيف فش كان تيبري إبان معسب هووا و سڤت
mabghitch ngoul chkun bach mat9l9ch l 3awja dyal tarbya islamia,,مابغيتش نڭول شكون باش ماتقلقش ل عاوجا ديال تاربيا إسلاميا
lmath rah kay9tlni bdahk,,لماته راه كايقتلني بداهك
wa rah kathrbni,,وا راه كاتهربني
wllh hta kander bhal haka mele kansme3 xhi oustad kaygul hadche kanb9a gha kandhek,,ولّه هتا كاندر بهال هاكا مل كانسمع شهي وستاد كايڭول هادش كانبقا غا كاندهك
chkon fnadark,,شكون فنادارك
erftih yk bll mndiro lissm,,إرفتيه يك بلّ منديرو ليسّم
keno tey goloha melli kent ten 9ra fi maghrib,,كنو تي ڭولوها ملّي كنت تن قرا في ماغريب
3rfti chkoun hhh,,عرفتي شكون ههه
brojola ach tfakrti,,بروجولا أش تفاكرتي
wahed l oustad dyal mathe l eam kamel o howa kihaddna b double face o walo,,واهد ل وستاد ديال ماته ل إام كامل أُ هووا كيهادّنا ب دوبل فاس أُ والو
dima kharja 3liya,,ديما خارجا علييا
wayeeh 7ta lmalki hdr 3la had l9adiya,,واييه حتا لمالكي هدر علا هاد لقادييا
wach had indrive ti9a?,,واش هاد إندريڤ تيقا?
indrive howa lkhtaf kmel 9rayato,,إندريڤ هووا لختاف كمل قراياتو
aji tchof lmohmadia fach katgolih lmarkaz,,أجي تشوف لموهماديا فاش كاتڭوليه لماركاز
casa ila makhrj lik 39lk matchdhach o itchrt 3lik,,كاسا إلا ماخرج ليك عقلك ماتشدهاش أُ إتشرت عليك
ra fih jnun hahaha,,را فيه جنون هاهاها
in drive 7ssn mtb9awsh tshyro lehom,,إن دريڤ حسّن متبقاوسه تسهيرو لهوم
hna mknearfou la yimin la lisar ghanwfouh sahaaa,,هنا مكنارفو لا ييمين لا ليسار غانوفوه ساهاا
elhamdulilah 3la ni3mat indrive,,إلهامدوليلاه علا نيعمات إندريڤ
wlh ta bsh,,وله تا بسه
yshabli gha ana,,يسهابلي غا أنا
taxi dssro bzaf,,تاشي دسّرو بزاف
mat3rfch bli kiana w9t dial tbda?,,ماتعرفش بلي كيانا وقت ديال تبدا?
fia stress b7ala ma3rt ach andewez,,فيا سترسّ بحالا ماعرت أش أندوز
anchrob dwa dial n3ass,,أنشروب دوا ديال نعاسّ
lyouma 3id chabab,,ليوما عيد شاباب
koulchi sad lyouma,,كولشي ساد ليوما
d7kou chwia,,دحكو شويا
malkoum m3bssin,,مالكوم معبسّين
nekdetouna ga3,,نكدتونا ڭاع
bghit nrj3 f7ali,,بغيت نرجع فحالي
hadche mab9ach ki3jb,,هادش مابقاش كيعجب
chkoun moul jad lfikra ?,,شكون مول جاد لفيكرا ?
chkoun had sa3id l 7add ?,,شكون هاد ساعيد ل حادّ ?
chkoun had lmn7ouss ?,,شكون هاد لمنحوسّ ?
fia lhimri bghit gha nakoul,,فيا لهيمري بغيت غا ناكول
maklitch mn sba7,,ماكليتش من سباح
anti7 bl3ya,,أنتيح بلعيا
bdit kanhelwess,,بديت كانهلوسّ
3lach jbti lbeyd ta wa7d makiyaklou,,علاش جبتي لبيد تا واحد ماكيياكلو
ndirou gha chi 7aja khfifa lghda,,نديرو غا شي حاجا خفيفا لغدا
ma9ada ndir ta khoutwa,,ماقادا ندير تا خوتوا
jehd t9ada,,جهد تقادا
khass lwalidin iw9fou 3la 7ad lmouchkil,,خاسّ لواليدين إوقفو علا حاد لموشكيل
drare mab9awch baghin imchiw lmdrassa,,درار مابقاوش باغين إمشيو لمدراسّا
kikhlou3ouh l assatida flmdrassa,,كيخلوعوه ل أسّاتيدا فلمدراسّا
anmchi ntcheka 3nd lmoudir,,أنمشي نتشكا عند لمودير
l9elb ou ro7 hia lkora,,لقلب و روح هيا لكورا
tssedat lia chahia ga3,,تسّدات ليا شاهيا ڭاع
matjbdch lia had smya,,ماتجبدش ليا هاد سميا
jatni trwi3a,,جاتني ترويعا
andwzou mti7an ghedda,,أندوزو متيحان غدّا
lmti7an kan mche7er,,لمتيحان كان مشحر
lmti7an kan sahel,,لمتيحان كان ساهل
lmti7an kan flmoutanawal,,لمتيحان كان فلموتاناوال
mou7al wach nj7 had l3am,,موحال واش نجح هاد لعام
anmchi ndir i3adat tas7i7,,أنمشي ندير إعادات تاسحيح
mab9atch kat9ri f had lmdrassa,,مابقاتش كاتقري ف هاد لمدراسّا
had lmoudir makit3amelch mzyan,,هاد لمودير ماكيتعاملش مزيان
had l ayam makayna gha lkhdma,,هاد ل أيام ماكاينا غا لخدما
lkhdma ldar dar lkhdma,,لخدما لدار دار لخدما
jefef bina l ard,,جفف بينا ل أرد
mab9itch 7amla rasse,,مابقيتش حاملا راسّ
jaja tweskhat,,جاجا توسخات
lmraya mouskha,,لمرايا موسخا
lmraya tche9at,,لمرايا تشقات
kfe7t atay,,كفحت أتاي
machi nihayat l3alam hade,,ماشي نيهايات لعالام هاد
koula 7aja 3ndha 7al,,كولا حاجا عندها حال
had l ayam lmachakil 3el jehd,,هاد ل أيام لماشاكيل عل جهد
chargeur skhen,,شارڭور سخن
yalmzewe9 mn berra ach khbarek mn ldakhl,,يالمزوق من برّا أش خبارك من لداخل
gha kidreb 3la ch3a,,غا كيدرب علا شعا
fih gha lmndar,,فيه غا لمندار
gha zwa9 bla mnfa3a,,غا زواق بلا منفاعا
katseb chta koula nhar had simana,,كاتسب شتا كولا نهار هاد سيمانا
ri7 mjhed bezzaf,,ريح مجهد بزّاف
bezzaf 3lia had sehd,,بزّاف عليا هاد سهد
anmchi ndrebha b chi tdwich,,أنمشي ندربها ب شي تدويش
an9t3 ch3ri,,أنقتع شعري
rah bl7sab hadchi bla 7sab 5atjibha frassek,,راه بلحساب هادشي بلا حساب خاتجيبها فراسّك
rah 3ajil had l5bar ra 5aysdou lm7alat sirou t9edaw,,راه عاجيل هاد لخبار را خايسدو لمحالات سيرو تقداو
