darija,eng,darija_ar
mli 3rfti l7a9i9a 3lach skti,,ملي عرفتي لحاقيقا علاش سكتي
mal had charf kaychouf fiya,,مال هاد شارف كايشوف فييا
khas bnadm ikhaf mn li khl9ou,,خاس بنادم إخاف من لي خلقو
ana ma3ndich m3ah,,أنا ماعنديش معاه
kola wahd idiha fmachakilou,,كولا واهد إديها فماشاكيلو
hyati kamla ma3mrni sma3t dik lklma,,هياتي كاملا ماعمرني سماعت ديك لكلما
bnadm makyswal fik hta ibghi hajtou,,بنادم ماكيسوال فيك هتا إبغي هاجتو
kayn lbard lyouma,,كاين لبارد ليوما
kantsna lkar iji,,كانتسنا لكار إجي
man lyouma ghan3ich hyati,,مان ليوما غانعيش هياتي
meskina ma3rftch chno wa93 lihom,,مسكينا ماعرفتش شنو واقع ليهوم
khrajt lyoma m3a bnt khalti,,خراجت ليوما معا بنت خالتي
mabghatch tsma3 mni lhadra,,مابغاتش تسماع مني لهادرا
kankrah nb9a ntsna chi wahad,,كانكراه نبقا نتسنا شي واهاد
makansbarch hta nwasl sahbti,,ماكانسبارش هتا نواسل ساهبتي
choufi ntla9aw hda jama3,,شوفي نتلاقاو هدا جاماع
machi mouckil ila manj7tich,,ماشي موككيل إلا مانجحتيش
t3lmti mn dars li 3tak,,تعلمتي من دارس لي عتاك
mabin lhwayj li kay3jboni,,مابين لحوايج لي كايعجبوني
haliyan galsa hda lmedrasa,,هالييان ڭالسا هدا لمدراسا
makrahtch nrkab tomobil,,ماكراهتش نركاب توموبيل
ghadi i3wdha rbi,,غادي إعودها ربي
ghada nrkab ftaxi lkhnifra,,غادا نركاب فتاشي لخنيفرا
ma3ndich m3a derari sghar,,ماعنديش معا دراري سغار
hit fihoum sda3 bezaf,,هيت فيهوم سداع بزاف
sndalti t9t3at ftri9,,سندالتي تقتعات فتريق
khask tsd9i 3la li mabhaloch,,خاسك تسدقي علا لي مابهالوش
ana mabin nas li makytsw9ouch lbnadm,,أنا مابين ناس لي ماكيتسوقوش لبنادم
chouf fiya ou fhamni,,شوف فييا و فهامني
nmchi ntmcha hda dar,,نمشي نتمشا هدا دار
lyouma tchad jarna fl7abs,,ليوما تشاد جارنا فلحابس
kankrah nas l2ananiyin,,كانكراه ناس لأنانييين
l3bou lkoura,,لعبو لكورا
ma3raftch 3lach nas makybghiwnich,,ماعرافتش علاش ناس ماكيبغيونيش
l7ayat kola wahd mkhtalfa,,لحايات كولا واهد مختالفا
kaygolo 3lik sbara,,كايڭولو عليك سبارا
kankhaf nkhsrak bmra,,كانخاف نخسراك بمرا
mabin lila ou nhar katkrhih,,مابين ليلا و نهار كاتكرهيه
matdihach fklam nas,,ماتديهاش فكلام ناس
bgha tsafri wla chnou,,بغا تسافري ولا شنو
mal9itich lkhdma,,مالقيتيش لخدما
mad7kich 3la nas,,مادحكيش علا ناس
9lbi mjrou7,,قلبي مجروح
finak rani kantsnak man 9bila,,فيناك راني كانتسناك مان قبيلا
dak loustad s3ib fta3amoul,,داك لوستاد سعيب فتاعامول
baba flkhdma mn 9bila,,بابا فلخدما من قبيلا
kolna kanghltou,,كولنا كانغلتو
fin kayn lmouchkil ila konty katbghih,,فين كاين لموشكيل إلا كونتي كاتبغيه
dayrin fih roumyou ou jolait,,دايرين فيه روميو و جولايت
matkhafich ana m3ak dima,,ماتخافيش أنا معاك ديما
wach 3zaz 3lik lmchach ?,,واش عزاز عليك لمشاش ?
chouf kol wahd 7our frasou,,شوف كول واهد حور فراسو
machi so9ak lmohim dakhla so9 nas,,ماشي سوقاك لموهيم داخلا سوق ناس
ghada ldar 3lach,,غادا لدار علاش
kayna ghir hdakoum,,كاينا غير هداكوم
ljaw mkhrba9 had lyamat,,لجاو مخرباق هاد ليامات
tkhasamt m3a jartna fsba7,,تخاسامت معا جارتنا فسباح
kan7as bdaya3,,كانحاس بداياع
mosta9bal dyalna mjhoul,,موستاقبال ديالنا مجهول
chedit ndadri,,شديت ندادري
kay3jbni ntfraj flmouslsalat lkoraea,,كايعجبني نتفراج فلموسلسالات لكوراا
derni jou3 makrahtch chi mesimnat,,درني جوع ماكراهتش شي مسيمنات
n9ta3 ch3ri twil,,نقتاع شعري تويل
ghadi n3tazl had l3alam,,غادي نعتازل هاد لعالام
wach man niytkoum,,واش مان نييتكوم
b9ay tkdbi 3la walidik,,بقاي تكدبي علا واليديك
kantfraj fwahd lfilam,,كانتفراج فواهد لفيلام
dir lkhir tl9ah,,دير لخير تلقاه
hyati zwina bla bik,,هياتي زوينا بلا بيك
kay3ni bli ghir kaytfla 3lik,,كايعني بلي غير كايتفلا عليك
7yani 3lik azghbiya,,حياني عليك أزغبييا
wa darori ma tkhmmi,,وا داروري ما تخمّي
khsni nsali bkri,,خسني نسالي بكري
hfdti dourous,,هفدتي دوروس
s3datk ana b3da wahla,,سعداتك أنا بعدا واهلا
rasi darni mn 9wat tfkir fih,,راسي دارني من قوات تفكير فيه
n3ya mansbar,,نعيا مانسبار
hyati bla bik ghbina,,هياتي بلا بيك غبينا
l3icha l7oura miziriya,,لعيشا لحورا ميزيرييا
kay3jbak lksksou,,كايعجباك لكسكسو
tfrjti film romana ou bertal,,تفرجتي فيلم رومانا و برتال
mama siftatni l7anout,,ماما سيفتاتني لحانوت
n3jnou lkhobz,,نعجنو لخوبز
kayn lmou7ami flmktab,,كاين لموحامي فلمكتاب
raki wsitini man 9bal,,راكي وسيتيني مان قبال
zwin had chal,,زوين هاد شال
kanbghi nhdar m3ak dima,,كانبغي نهدار معاك ديما
chftak wana ntblouka,,شفتاك وانا نتبلوكا
khsni nsali bkri ma3ndich lwa9t,,خسني نسالي بكري ماعنديش لواقت
mazal ma3ytou liya,,مازال ماعيتو لييا
dik lkhdma s3iba,,ديك لخدما سعيبا
makrahtch nkhraj had lila,,ماكراهتش نخراج هاد ليلا
m3rouda l3icha,,معرودا لعيشا
bini ou bink ghir nsayh,,بيني و بينك غير نسايه
tfrjti f lbourtou9ala lmoura,,تفرجتي ف لبورتوقالا لمورا
wa3r had lfilam,,واعر هاد لفيلام
aji tbati 3ndi,,أجي تباتي عندي
sdo 3la had lklba lbab,,سدو علا هاد لكلبا لباب
hadchi ghatgolih lhaj,,هادشي غاتڭوليه لهاج
kola haja ghat3rfouha fw9tha,,كولا حاجة غاتعرفوها فوقتها
thlay frask,,تهلاي فراسك
ghadi i7sloukoum,,غادي إحسلوكوم
fdik doura ghadi tl9awha,,فديك دورا غادي تلقاوها
mchina fiha,,مشينا فيها
rajlk bgha ibi3ni rkhis,,راجلك بغا إبيعني رخيس
sbri koni mera 9wiya,,سبري كوني مرا قوييا
3lach 3mi dar fiya haka,,علاش عمي دار فييا هاكا
chghadi ngol lamama,,شغادي نڭول لاماما
fin ghada bsalma,,فين غادا بسالما
sou9 sala,,سوق سالا
aji abnty baghik,,أجي أبنتي باغيك
hani jaya ababa,,هاني جايا أبابا
ghadi tktab risala l9adi,,غادي تكتاب ريسالا لقادي
lkridi mamnou3,,لكريدي مامنوع
bghit nchoufou daba,,بغيت نشوفو دابا
ba 3lal mamsalich lik,,با علال مامساليش ليك
dkhli ghadi t3tili,,دخلي غادي تعتيلي
meli ghatji maghadich tl9ani,,ملي غاتجي ماغاديش تلقاني
sm3ini abnti lah irdi 3lik,,سمعيني أبنتي الله إردي عليك
m7ih mn hyatk fhmti,,محيه من هياتك فهمتي
smit had sak,,سميت هاد ساك
bghiy 79i,,بغيي حقي
wahd chfar 9tal moul l3triya,,واهد شفار قتال مول لعترييا
mli twsal n3lmak,,ملي توسال نعلماك
ghadi takhod l3awd dyalk,,غادي تاخود لعاود ديالك
matkhlich l2atar dyalk,,ماتخليش لأتار ديالك
l9ayda bghatk,,لقايدا بغاتك
oulakin howa bohdou li fhyati,,ولاكين هووا بوهدو لي فهياتي
ghadi isali lfilm hna,,غادي إسالي لفيلم هنا
smah liya akhali,,سماه لييا أخالي
bl3ani kadir liya haka,,بلعاني كادير لييا هاكا
kon thcham,,كون تهشام
lala ana maknbghikch,,لالا أنا ماكنبغيكش
ana li 3ta9tha,,أنا لي عتاقتها
lghdar bayn f3inikoum,,لغدار باين فعينيكوم
t7rkou mn 7daya,,تحركو من حدايا
chr7ou liya chnou wa9a3,,شرحو لييا شنو واقاع
lah isma7 lik ababa,,الله إسماح ليك أبابا
mn hna sidi l9adi,,من هنا سيدي لقادي
khliwni fhali,,خليوني فهالي
kankrhkoum kamlin,,كانكرهكوم كاملين
2a9ni3a dyalkoum ta7ou 9dami,,أقنيعا ديالكوم تاحو قدامي
3lach 7bstouni,,علاش حبستوني
katsm3ni 3lach haka,,كاتسمعني علاش هاكا
7rmtouni mn chbabi,,حرمتوني من شبابي
khalti yak labas,,خالتي ياك لاباس
babak merid bezaf,,باباك مريد بزاف
sktina man sda3k,,سكتينا مان سداعك
uwa rah chwchtina 3lik,,ووا راه شوشتينا عليك
ma3lich 7alk ma3ajbnich,,ماعليش حالك ماعاجبنيش
chnou kadirou bra,,شنو كاديرو برا
ou hanya ghadi nsktou chwiya,,و هانيا غادي نسكتو شوييا
n3sti abnti,,نعستي أبنتي
khask tnsayah,,خاسك تنساياه
ntsna robo3 sa3a,,نتسنا روبوع ساعا
yak galt lik nsayh,,ياك ڭالت ليك نسايه
dritini frasi,,دريتيني فراسي
tawahd mab9a mswa9 liya,,تاواهد مابقا مسواق لييا
bach mayb9awch lmachakil,,باش مايبقاوش لماشاكيل
diri li 3jbak,,ديري لي عجباك
lil hada ma3ndak fin tmchi,,ليل هادا ماعنداك فين تمشي
madabztch m3ah,,مادابزتش معاه
dnoubak flsank,,دنوباك فلسانك
sm7ili an9ta3 3lik,,سمحيلي أنقتاع عليك
man gbila khrjat,,مان ڭبيلا خرجات
ach katkhnzar fiya,,أش كاتخنزار فييا
mantkhl3ouch 3lik,,مانتخلعوش عليك
kount m3a sa7bti,,كونت معا ساحبتي
m3amn konti fsba7,,معامن كونتي فسباح
ana rajlak,,أنا راجلاك
hni fiya 3afak,,هني فييا عافاك
walo kadrbni,,والو كادربني
dahka lik dnya,,داهكا ليك دنيا
chnou wa9a3 lik bsalma,,شنو واقاع ليك بسالما
chnou drti ftri9,,شنو درتي فتريق
l9iti fnas msla7tak,,لقيتي فناس مسلاحتاك
wa b7alk 9lal,,وا بحالك قلال
s3dat li nsa,,سعدات لي نسا
saknin flghaba,,ساكنين فلغابا
chnou wa9a3,,شنو واقاع
ila da9 l7al,,إلا داق لحال
3ichi hyatk,,عيشي هياتك
ana man brchid,,أنا مان برشيد
kay3jbouk l2aghani,,كايعجبوك لأغاني
chnou kayw9a3 lik gbila,,شنو كايوقاع ليك ڭبيلا
n9sam lik bli ana bari2a,,نقسام ليك بلي أنا باريأ
matkounich mtcha2ma,,ماتكونيش متشاءما
kantsna irdou 3liya,,كانتسنا إردو علييا
3yti liya mli twsli ldar,,عيتي لييا ملي توسلي لدار
matbdlich tbi3tak,,ماتبدليش تبيعتاك
nti man lmdina,,نتي مان لمدينا
maghadich tl9ayh,,ماغاديش تلقايه
l3icha hna s3iba,,لعيشا هنا سعيبا
madhkich 3liya,,مادهكيش علييا
madirch chaghab,,ماديرش شاغاب
ghadi ihrab mnak,,غادي إهراب مناك
kounti 7dahoum,,كونتي حداهوم
matchkich bih,,ماتشكيش بيه
whalt m3ak hnaya,,وهالت معاك هنايا
bghit nhdar m3ak,,بغيت نهدار معاك
sma3ni ana maknbghikch,,سماعني أنا ماكنبغيكش
fin w9a3 hadchi,,فين وقاع هادشي
kouni lalat l3yalat,,كوني لالات لعيالات
koulou l7lwa,,كولو لحلوا
noudi tb3ini,,نودي تبعيني
olh la b9at fik,,أُله لا بقات فيك
merhba bik,,مرهبا بيك
waw 3la 7nikat 3ndk,,واو علا حنيكات عندك
tskni m3aya fhad dar,,تسكني معايا فهاد دار
fkrini fih ftri9,,فكريني فيه فتريق
lward fih chouk,,لوارد فيه شوك
m3a man khdama,,معا مان خداما
b9a tchawr,,بقا تشاور
aji lhna mazal masalit,,أجي لهنا مازال ماساليت
nari l3afya,,ناري لعافيا
ch7al machfti mamak,,شحال ماشفتي ماماك
ftra twila,,فترا تويلا
wslti bkri,,وسلتي بكري
nchwah lik dak lwjah,,نشواه ليك داك لوجاه
makatfhmich ou la chnou,,ماكاتفهميش و لا شنو
kanchof rasi gha zayda,,كانشوف راسي غا زايدا
mn l27san tnsayni,,من لءحسان تنسايني
wa7ad deri ghadi iji,,واحاد دري غادي إجي
fin 3rftih b3da,,فين عرفتيه بعدا
ja 3ndi lyouma,,جا عندي ليوما
ma3ndak madiri bih,,ماعنداك ماديري بيه
howa wald nas,,هووا والد ناس
kayd7ak 3lik alhbila,,كايدحاك عليك ألهبيلا
nsayh fkhtra,,نسايه فخترا
nmchi 3and mama,,نمشي عاند ماما
hadchi 3ndkoum zwin,,هادشي عندكوم زوين
mab9ach fiya l7la,,مابقاش فييا لحلا
katw9a3 mera fchhar,,كاتوقاع مرا فشهار
chofi mourak,,شوفي موراك
amdra chnou drti,,أمدرا شنو درتي
mchat fiha,,مشات فيها
nhkam fiha kif bghit,,نهكام فيها كيف بغيت
n9raw lfat7a,,نقراو لفاتحا
iwa mabrouk 3likoum,,إوا مابروك عليكوم
fin howa lgheda,,فين هووا لغدا
mechat b7alha,,مشات بحالها
khlitouha bo7dha,,خليتوها بوحدها
ila nsiti nfkrak,,إلا نسيتي نفكراك
chikh l9bila kaytsna khbark,,شيخ لقبيلا كايتسنا خبارك
matkhasmouch 3la wdou,,ماتخاسموش علا ودو
chrbi dwa ou skti,,شربي دوا و سكتي
w7alt fih safi,,وحالت فيه سافي
dhki man 9lbak,,دهكي مان قلباك
wrini wjhak l79i9i,,وريني وجهاك لحقيقي
nti khatar 3la lmoujtama3,,نتي خاتار علا لموجتاماع
akhir mera nsm3ak fiha,,أخير مرا نسمعاك فيها
jm3i rask raki kbrti,,جمعي راسك راكي كبرتي
matkhtarich brask,,ماتختاريش براسك
ljami3a zwina,,لجاميعا زوينا
linsijam mousta7il,,لينسيجام موستاحيل
tdamoun lmgharba zwina,,تدامون لمغاربا زوينا
l9wam dyal l7rira,,لقوام ديال لحريرا
tsbhou 3la khir,,تسبهو علا خير
l3ouzla hiya koulchi,,لعوزلا هييا كولشي
kan7as bohdi fhad lkoun,,كانحاس بوهدي فهاد لكون
sou9ak hadak,,سوقاك هاداك
ghadi ngolha lih,,غادي نڭولها ليه
mamktabch lik nti,,مامكتابش ليك نتي
l3aila hiya koulchi,,لعايلا هييا كولشي
katsthlak bzaf dyal zit,,كاتستهلاك بزاف ديال زيت
kankhaf mn sra9 zit,,كانخاف من سراق زيت
kansthdfak nta nit,,كانستهدفاك نتا نيت
l7oukouma mekhrb9a,,لحوكوما مخربقا
madiy3ouch lma,,مادييعوش لما
lfila7a zwina,,لفيلاحا زوينا
ghada ndir tkwin,,غادا ندير تكوين
khask tsli,,خاسك تسلي
khodi rahtak,,خودي راهتاك
nw9af m3ahoum kamlin,,نوقاف معاهوم كاملين
kanhdar m3ak,,كانهدار معاك
mam7tajach lik gha b9a b3id,,مامحتاجاش ليك غا بقا بعيد
mathdrich m3ah nihaiyan,,ماتهدريش معاه نيهاييان
ghadi n3lan l7arab,,غادي نعلان لحاراب
nmchi nt3cha b3da,,نمشي نتعشا بعدا
kaynin lmouchahadat,,كاينين لموشاهادات
hafdi 3la s7tak,,هافدي علا سحتاك
ghadi tra lik akbar chams l3chiya,,غادي ترا ليك أكبار شامس لعشييا
fik bousfir,,فيك بوسفير
dakchi li kayn glto lik,,داكشي لي كاين ڭلتو ليك
gheda n9dar nchoufak,,غدا نقدار نشوفاك
khask tbday rijim,,خاسك تبداي ريجيم
kourouna hlkatna,,كورونا هلكاتنا
tfrji fchi filam,,تفرجي فشي فيلام
ya3ni machi howa,,ياعني ماشي هووا
khsouni chi flous,,خسوني شي فلوس
ghir 3la 9blak nti,,غير علا قبلاك نتي
ndir m3ak lmousta7il,,ندير معاك لموستاحيل
ndirou baht 3lih nchoufou,,نديرو باهت عليه نشوفو
khask t3tih ihtimam,,خاسك تعتيه إهتيمام
ma3ndich lmacha3ir,,ماعنديش لماشاعير
iwa b9ay katnzi 3liya,,إوا بقاي كاتنزي علييا
katjm3na 3ala9a zwina,,كاتجمعنا عالاقا زوينا
ghanstadfou dyouf,,غانستادفو ديوف
kay3jboni tyour,,كايعجبوني تيور
lmodkira dyalk zwina,,لمودكيرا ديالك زوينا
choufi f3inih kaybghik,,شوفي فعينيه كايبغيك
jrab t9rab mni,,جراب تقراب مني
sir bhalk b3ad mni,,سير بهالك بعاد مني
khliwni b7ali,,خليوني بحالي
mat9tlouch 3afak,,ماتقتلوش عافاك
7ram 3lik dy3ti lih chbabou,,حرام عليك ديعتي ليه شبابو
siri b3di wla nwrik,,سيري بعدي ولا نوريك
nta moujrim,,نتا موجريم
mechina fiha ana wyak,,مشينا فيها أنا وياك
9lbi ghayskout,,قلبي غايسكوت
l7a9i9a ghada tban chi nhar,,لحاقيقا غادا تبان شي نهار
momkin tl9ayh ma 7san mnou,,مومكين تلقايه ما حسان منو
chfti li3lan li darou,,شفتي ليعلان لي دارو
khdamtk s3iba asa7bti,,خدامتك سعيبا أساحبتي
chouf fiya nta mat9ishach,,شوف فييا نتا ماتقيسهاش
nbdaw man lwal,,نبداو مان لوال
hadak ghir khlih 3liya,,هاداك غير خليه علييا
ghadi nj7ou f2awl tajriba lina,,غادي نجحو فأول تاجريبا لينا
l7iwar dyalkoum zwin,,لحيوار ديالكوم زوين
t9ta3 daw,,تقتاع داو
n3rfkoum 3la b3diyatkoum,,نعرفكوم علا بعديياتكوم
l7ala dyalk kadhwar,,لحالا ديالك كادهوار
ma3ndich m3a derari,,ماعنديش معا دراري
l3asima 7san,,لعاسيما حسان
chi nhar ghadi ijibha frasou,,شي نهار غادي إجيبها فراسو
salina koulchi,,سالينا كولشي
nfsiyti m7tma,,نفسييتي محتما
machi khoya ghir kan3rfou,,ماشي خويا غير كانعرفو
ta7ramiyat li fik 3ajbouni,,تاحرامييات لي فيك عاجبوني
ntswar man l27san nit,,نتسوار مان لءحسان نيت
jatk khayba 7ydiha,,جاتك خايبا حيديها
a7san taman ditih,,أحسان تامان ديتيه
jatk rkhisa bezaf,,جاتك رخيسا بزاف
nti 7m9a akheti,,نتي حمقا أختي
ma3ndich m3a l7ar,,ماعنديش معا لحار
kanftakhar brasi,,كانفتاخار براسي
matw9fouch hnya,,ماتوقفوش هنيا
7aydi chouk mn rjli,,حايدي شوك من رجلي
3ndak bhalhoum,,عنداك بهالهوم
ghadi ngolha liha,,غادي نڭولها ليها
chnou bagha diri f7yatk,,شنو باغا ديري فحياتك
matfkrich bezaf,,ماتفكريش بزاف
dima hakak dyar,,ديما هاكاك ديار
momkin ibdlou lik,,مومكين إبدلو ليك
sbatk jdid,,سباتك جديد
ma3ndi maytsalk 9n3tih bzrba,,ماعندي مايتسالك قنعتيه بزربا
nchouf 3la lah nl9ah,,نشوف علا الله نلقاه
howa khdam gheda,,هووا خدام غدا
madkhlinich binatkoum,,مادخلينيش بيناتكوم
khsak t3lmi,,خساك تعلمي
lkhyata s3iba chwiya,,لخياتا سعيبا شوييا
kanhdar m3k zwin,,كانهدار معك زوين
hadik li m3ah chkoun,,هاديك لي معاه شكون
mamak fkhbarha koulchi,,ماماك فخبارها كولشي
mniytak katbghih,,منييتاك كاتبغيه
katjibi liya jou3,,كاتجيبي لييا جوع
khasni nsah,,خاسني نساه
kola d9i9a kaysouni 3liya,,كولا دقيقا كايسوني علييا
mesalya had simana,,مساليا هاد سيمانا
mamdmonch dakchi,,مامدمونش داكشي
dakchi li ghadi iw9a3 lih,,داكشي لي غادي إوقاع ليه
lmochkila fih howa,,لموشكيلا فيه هووا
mtab3a chi moslsal,,متابعا شي موسلسال
mechiti b3id f7yatk,,مشيتي بعيد فحياتك
dakchi khayb,,داكشي خايب
3lach 9blti mn lwal,,علاش قبلتي من لوال
howa b3da khdam bdra3ou,,هووا بعدا خدام بدراعو
ngoulih bsalma fkhtra,,نڭوليه بسالما فخترا
siri tn3si baraka mn shir,,سيري تنعسي باراكا من سهير
kayna nmchiw nhar lkhmis,,كاينا نمشيو نهار لخميس
ma3ndich lmouchkil nmchi,,ماعنديش لموشكيل نمشي
mama kat3yat liya,,ماما كاتعيات لييا
nsaliw hnaya rah 3yit,,نساليو هنايا راه عييت
kmli fkhdamtak bach tsali dghya,,كملي فخدامتاك باش تسالي دغيا
bghit ntzwaj,,بغيت نتزواج
zwaj s3ib a 7ninti,,زواج سعيب أ حنينتي
kaygolo bli nti m3a wahd akhor,,كايڭولو بلي نتي معا واهد أخور
ana nkhdam fblastk,,أنا نخدام فبلاستك
baraka matn9i,,باراكا ماتنقي
twa7acht ayam dirasa,,تواحاشت أيام ديراسا
yarbi i3ytou liya,,ياربي إعيتو لييا
bghit nt3alam ltarz lfasi,,بغيت نتعالام لتارز لفاسي
koulchi momkin fhad lwa9t,,كولشي مومكين فهاد لواقت
nt3cha ou nkmlou lhadra,,نتعشا و نكملو لهادرا
koulchi 3la lflous asa7bi,,كولشي علا لفلوس أساحبي
fin ghadi tnf3na ndama,,فين غادي تنفعنا نداما
li fat mat,,لي فات مات
ch7al man star ktbti,,شحال مان ستار كتبتي
lyouma daz zwin,,ليوما داز زوين
n3si bkri,,نعسي بكري
nta merid f39lak,,نتا مريد فعقلاك
uwa b9ay 7adya gha chnawa,,ووا بقاي حاديا غا شناوا
t3lmti doukhli so9 rask hsan lik,,تعلمتي دوخلي سوق راسك هسان ليك
oh srbi rasi drni man 9wat tfkir,,أُه سربي راسي درني مان قوات تفكير
maghadich ntfahmou sir b7alk,,ماغاديش نتفاهمو سير بحالك
ntfrjou frousoum,,نتفرجو فروسوم
walakin khoya kay3jbk,,والاكين خويا كايعجبك
mab9itich sghira,,مابقيتيش سغيرا
khask tzwji f29rab wa9t,,خاسك تزوجي فءقراب واقت
t3lmti lougha jdida,,تعلمتي لوغا جديدا
tzidi chwiya tgouli liya bagha lwlad,,تزيدي شوييا تڭولي لييا باغا لولاد
iwa rah sonat l7ayat,,إوا راه سونات لحايات
b9at chi l7ayat daba lah ihdik,,بقات شي لحايات دابا الله إهديك
chouf mal dak lfran,,شوف مال داك لفران
mrdtini f7yati,,مردتيني فحياتي
cha3la l3afya fnas,,شاعلا لعافيا فناس
kay3jbni nb9a bou7di,,كايعجبني نبقا بوحدي
rasha mchat m3aha,,راسها مشات معاها
hadra na9sa hadik,,هادرا ناقسا هاديك
ntla9aw ghda fsbah,,نتلاقاو غدا فسباه
maghadich tkoun mama,,ماغاديش تكون ماما
wa mnak 3adad,,وا مناك عاداد
chrit tilifoun jedid,,شريت تيليفون جديد
nhadrou bla rasmiyat,,نهادرو بلا راسمييات
sar7a kay3jboni bezaf,,سارحا كايعجبوني بزاف
nkounou f3ala9a jidiya,,نكونو فعالاقا جيدييا
tal gheda incha2alah,,تال غدا إنشاألاه
darori ntfrjou fih,,داروري نتفرجو فيه
wa 3ibad lah bghit nsaliw hadchi dghya,,وا عيباد الله بغيت نساليو هادشي دغيا
nsit aya 7aja 3la wad lflous,,نسيت أيا حاجا علا واد لفلوس
makndhakch hadra man niyti,,ماكندهاكش هادرا مان نييتي
nmchiw nsgiw,,نمشيو نسڭيو
lma m9tou3 nehar kaml,,لما مقتوع نهار كامل
derouni idiya blktba,,دروني إدييا بلكتبا
lah i3fou 3lik ou safi,,الله إعفو عليك و سافي
dkhlihoum m3ak ldar,,دخليهوم معاك لدار
sedi srjach kayn lbard,,سدي سرجاش كاين لبارد
awdi katbghih ou kaybghik,,أودي كاتبغيه و كايبغيك
lah ijib lina ma7san mnou,,الله إجيب لينا ماحسان منو
kayjib liya lah b7al chftak man 9bal,,كايجيب لييا الله بحال شفتاك مان قبال
kanfkar ndir lih moufaja2a,,كانفكار ندير ليه موفاجاأ
nsawbou chi kika,,نساوبو شي كيكا
khl3tini 7chouma 3lik,,خلعتيني حشوما عليك
d7katni dik lmoumtila,,دحكاتني ديك لمومتيلا
rah n3sat bkri lyouma,,راه نعسات بكري ليوما
khsni nfi9 bekri gheda,,خسني نفيق بكري غدا
nwjad lik wahd lbrad datay,,نوجاد ليك واهد لبراد داتاي
awdi sbri chwiya malk zrbana,,أودي سبري شوييا مالك زربانا
khalti maghadich tmchi,,خالتي ماغاديش تمشي
l3outla 9rbat ou ana ma3ndich lflous,,لعوتلا قربات و أنا ماعنديش لفلوس
rbi ghda tkhlsi 3awtani dwri ma3ana,,ربي غدا تخلسي عاوتاني دوري ماعانا
fda9i9a lkhra dya3t koulchi,,فداقيقا لخرا دياعت كولشي
n3awd man lwal ma3lich ichkal,,نعاود مان لوال ماعليش إشكال
binak ou bin rajlk,,بيناك و بين راجلك
nzid nkhamam ou nrad 3lik,,نزيد نخامام و نراد عليك
khditi mni bzaf dyal lwa9t,,خديتي مني بزاف ديال لواقت
3ayni rah 9rabt nsali,,عايني راه قرابت نسالي
nti dima zerbana lah istar,,نتي ديما زربانا الله إستار
yalh tsb7i 3la khir,,ياله تسبحي علا خير
