darija,eng,darija_ar
ghatsawb m3akom,,غاتساوب معاكوم
ms ana dghya kant3sab makansbrch liha,,مس أنا دغيا كانتعساب ماكانسبرش ليها
nb9a mkntoch nmchi 3nd khti lrabat,,نبقا مكنتوش نمشي عند ختي لرابات
iwa darori bnadm hwa likhdam 3la raso,,إوا داروري بنادم هوا ليخدام علا راسو
b9a khdama hiya,,بقا خداما هييا
anjiw wa9ila nhar sabt,,أنجيو واقيلا نهار سابت
wach rja3ti lmeknes,,واش رجاعتي لمكنس
chwiya ola bzaf,,شوييا أُلا بزاف
kidayra lharara tma,,كيدايرا لهارارا تما
3ndak sarout,,عنداك ساروت
rani fkhnifra,,راني فخنيفرا
ah mchiti ldarkom ewa mzyan,,أه مشيتي لداركوم إوا مزيان
ah sahbti dyal l3am lfayt,,أه ساهبتي ديال لعام لفايت
3and whd man3rf,,عاند وهد مانعرف
wahd molat lmkhbaza,,واهد مولات لمخبازا
mhm ana ghanhawl ntl3 9bal maydkhal chhar ayih mjam3in,,مهم أنا غانهاول نتلع قبال مايدخال شهار أييه مجامعين
rak tma kon jat 3liya kon n3ast,,راك تما كون جات علييا كون نعاست
wa nty za3ma malk sahrana ldaba,,وا نتي زاعما مالك ساهرانا لدابا
ah lah ichafi azin dyali,,أه الله إشافي أزين ديالي
n3ast 3ad f9t rassi tayara,,نعاست عاد فقت راسّي تايارا
iwa lhamdolilah dakchi libghit,,إوا لهامدوليلاه داكشي ليبغيت
3ad khrajt ana ftri9,,عاد خراجت أنا فتريق
ah ewa bsif akhti,,أه إوا بسيف أختي
lah iwslak 3la khir ahbibti,,الله إوسلاك علا خير أهبيبتي
hanti atwali ldar ortahi tani chwiya,,هانتي أتوالي لدار أُرتاهي تاني شوييا
w9tach atji,,وقتاش أتجي
gha m3a tamara w saf,,غا معا تامارا و ساف
ewa lah i3awnk akhti,,إوا الله إعاونك أختي
kantsna wahd sahbti gatli bghat tmchi tahiya,,كانتسنا واهد ساهبتي ڭاتلي بغات تمشي تاهييا
ewa mazal kantsnaha,,إوا مازال كانتسناها
raki ba9a fdar,,راكي باقا فدار
ah l3chiya ntla3,,أه لعشييا نتلاع
ana wlahila dagdagt,,أنا ولاهيلا داڭداڭت
wayih dakchi likayn,,واييه داكشي ليكاين
wllah ma3raft sotha,,ولّاه ماعرافت سوتها
isalam 3liha lkhir wrbah,,إسالام عليها لخير ورباه
bdit kanchraf asahiba,,بديت كانشراف أساهيبا
ewa achno bagha t9aysi,,إوا أشنو باغا تقايسي
7a9ak f jna zin dyali kon kanty lyoum kon klitih,,حاقاك ف جنا زين ديالي كون كانتي ليوم كون كليتيه
lah yakhod fihom l7a9 9atlona,,الله ياخود فيهوم لحاق قاتلونا
amin wlad lhram ga3 makayfkro fbnadm ghir sbri akhti daba kolchi ifot,,أمين ولاد لهرام ڭاع ماكايفكرو فبنادم غير سبري أختي دابا كولشي إفوت
wa rkbohom fiya yad,,وا ركبوهوم فييا ياد
malk achno 3ndak 3lach ghir chwiya,,مالك أشنو عنداك علاش غير شوييا
d3i m3aya ana ghada,,دعي معايا أنا غادا
ah bsah twil,,أه بساه تويل
fink wach khrjto t3chaw,,فينك واش خرجتو تعشاو
wach ghatb9aw hta lsbah nit,,واش غاتبقاو هتا لسباه نيت
salina gha galsin,,سالينا غا ڭالسين
wakha rta7i daba kolchi yt9ad,,واخا رتاحي دابا كولشي يتقاد
att wahd chwiya nsoni 3lik,,أتّ واهد شوييا نسوني عليك
wayih wili chhal bkit tana ta7 3liya dim,,واييه ويلي شهال بكيت تانا تاح علييا ديم
wayih hta ana bhalk,,واييه هتا أنا بهالك
lah ihfdak liya akhti,,الله إهفداك لييا أختي
ba9i man3astich ghda makhdamach,,باقي مانعاستيش غدا ماخداماش
n3ast w fa9t fiya lwja3 machkit 3lik,,نعاست و فاقت فييا لوجاع ماشكيت عليك
malk loja3 dyalach wach jatk,,مالك لوجاع ديالاش واش جاتك
iwa chwiya daz nhar 9ash wayni kol wa7d ikhalso rbi layakhod fihom l7a9,,إوا شوييا داز نهار قاسه وايني كول واحد إخالسو ربي لاياخود فيهوم لحاق
golili l9iti dak tlkhis wla ba9i,,ڭوليلي لقيتي داك تلخيس ولا باقي
9labt akhti mal9itoch,,قلابت أختي مالقيتوش
sift lwahd lbant kantsna tjawbni,,سيفت لواهد لبانت كانتسنا تجاوبني
ana bghit ghir n3ich,,أنا بغيت غير نعيش
mrta7a m3a chi 7ad talkhadma 3ayit mnha,,مرتاحا معا شي حاد تالخادما عاييت منها
machi zrbana 3lihom,,ماشي زربانا عليهوم
chi had mhtajhom lrattrapage,,شي هاد مهتاجهوم لراتّراپاڭ
lfonon dyali twahchtk chkon dik lbant,,لفونون ديالي تواهشتك شكون ديك لبانت
ghadi il9awk,,غادي إلقاوك
mazal 7al 3la hadechi,,مازال حال علا هادشي
ndirou li bghiti,,نديرو لي بغيتي
lmouhim ghadi trta7i,,لموهيم غادي ترتاحي
lwa9t kan s3ib,,لواقت كان سعيب
fin kayna mama,,فين كاينا ماما
khlitha fsou9,,خليتها فسوق
choufi wach kat7fak,,شوفي واش كاتحفاك
mazal makhrjou,,مازال ماخرجو
ghadi tbat lyoum,,غادي تبات ليوم
hada wa9t lkhdma,,هادا واقت لخدما
kifach had lmawdou3,,كيفاش هاد لماودوع
lbab wasa3 ou 3rid,,لباب واساع و عريد
dmrti tfoultha,,دمرتي تفولتها
tl3ti dad fihoum,,تلعتي داد فيهوم
gheda ntzwaj blaltkoum,,غدا نتزواج بلالتكوم
kaykoun m3a sb3a,,كايكون معا سبعا
mat7tajich drbiha,,ماتحتاجيش دربيها
lkdoub kayjri f3rou9koum,,لكدوب كايجري فعروقكوم
3ndak afdal oustada,,عنداك أفدال وستادا
hanya mabinatnach merhba,,هانيا مابيناتناش مرهبا
lah ihfdak liya choukran bzaf,,الله إهفداك لييا شوكران بزاف
b7al haka nit,,بحال هاكا نيت
ou siftih liya,,و سيفتيه لييا
wlat chahiya dyalk mftou7a,,ولات شاهييا ديالك مفتوحا
ghir 3la 9blkoum,,غير علا قبلكوم
nta kadir li fjhdak,,نتا كادير لي فجهداك
ana n3awdk m3akoum,,أنا نعاودك معاكوم
7na khout,,حنا خوت
fjanb b3diyatna,,فجانب بعديياتنا
bnadam li galha liya,,بنادام لي ڭالها لييا
ghadi i9nat bou7dou,,غادي إقنات بوحدو
n3mar lik atay,,نعمار ليك أتاي
ach 3jbak fih,,أش عجباك فيه
ghanl9a li i3awni,,غانلقا لي إعاوني
kay9t3ou l3wad,,كايقتعو لعواد
aslan hiya mamsw9ach l3alam,,أسلان هييا مامسوقاش لعالام
nmchiw l'outil,,نمشيو ل'وتيل
kadour fblastha,,كادور فبلاستها
sbhan lah katchbah lchi whda,,سبهان الله كاتشباه لشي وهدا
dima katgouliha liya mama,,ديما كاتڭوليها لييا ماما
lhdra li wlit knsme3 koula nhar,,لهدرا لي وليت كنسمع كولا نهار
la bl3aks ana dayrah,,لا بلعاكس أنا دايراه
man chhal hadi,,مان شهال هادي
aslen ou mama wakha ngolha liha,,أسلن و ماما واخا نڭولها ليها
matgolch liya haka,,ماتڭولش لييا هاكا
mnin goult liha ghadi ndir khimar,,منين ڭولت ليها غادي ندير خيمار
ta ana kygoloha liya,,تا أنا كيڭولوها لييا
s7ab dar man nahr mab9itch,,سحاب دار مان ناهر مابقيتش
ktalbasi nas fhwyaji,,كتالباسي ناس فهوياجي
wlahila la ktw9aaa3,,ولاهيلا لا كتوقااع
bin koun khir ou khir,,بين كون خير و خير
kon kenti katbghiha matkhalihach,,كون كنتي كاتبغيها ماتخاليهاش
