darija,eng,darija_ar
ty7t mytin derhem,,تيحت ميتين درهم
lklb diali 3inih zr9in,,لكلب ديالي عينيه زرقين
had lmchicha ch3rha rteb bezzaf,,هاد لمشيشا شعرها رتب بزّاف
dit lklb diali 3nd tbib,,ديت لكلب ديالي عند تبيب
7ssnt lklb diali ch3rou,,حسّنت لكلب ديالي شعرو
had lila 3ndi jtima3 3la 9bl wahd lkhdma mouhima,,هاد ليلا عندي جتيماع علا قبل واهد لخدما موهيما
tonibilti 3rida mat9dhach had lblassa,,تونيبيلتي عريدا ماتقدهاش هاد لبلاسّا
nsit l casque chdouni lbouliss,,نسيت ل كاسقو شدوني لبوليسّ
had lmoughani dghya tchher,,هاد لموغاني دغيا تشهر
l9issm khawi lyouma,,لقيسّم خاوي ليوما
khouya twel mn mama,,خويا تول من ماما
khti s7i7a katmchi l la salle,,ختي سحيحا كاتمشي ل لا سالّ
maki3jbnich tefa7 lkhdr,,ماكيعجبنيش تفاح لخدر
jrbna makla jdida kant bnina,,جربنا ماكلا جديدا كانت بنينا
ta wahd mn wladha makichbhou liha,,تا واهد من ولادها ماكيشبهو ليها
l9it nefakha f sma,,لقيت نفاخا ف سما
had lmoucha ma3ndhach ch3r katban b7al lfar,,هاد لموشا ماعندهاش شعر كاتبان بحال لفار
khass naklou lkhodra koula nhar,,خاسّ ناكلو لخودرا كولا نهار
khass nmchi nchri l7lib,,خاسّ نمشي نشري لحليب
t9ada lia atay,,تقادا ليا أتاي
makanch ki3jbni lkhli3,,ماكانش كيعجبني لخليع
ma3ndich m3a ksksou wakha koulchi 3ziz 3lih,,ماعنديش معا كسكسو واخا كولشي عزيز عليه
had simana 3titha gha lmakla d zn9a,,هاد سيمانا عتيتها غا لماكلا د زنقا
had l9hwa man3in fiha l garo,,هاد لقهوا مانعين فيها ل ڭارو
achmn sac f hadou dialk,,أشمن ساك ف هادو ديالك
9telni sre9 zit had sayf,,قتلني سرق زيت هاد سايف
dban kaykter m3a zbala li 7dana,,دبان كايكتر معا زبالا لي حدانا
chrit lsa7ebti gormita dial dheb f3id miladha,,شريت لساحبتي ڭورميتا ديال دهب فعيد ميلادها
rajli makichouf fta wa7da mn 5iri,,راجلي ماكيشوف فتا واحدا من خيري
makan5lich rajli y5rej m3a chi we7da mn 5iri,,ماكانخليش راجلي يخرج معا شي وحدا من خيري
memnou3 3lih y5rej flil bla biya,,ممنوع عليه يخرج فليل بلا بييا
m3a yd5el kan9elbou msian ou kanchemchem fih,,معا يدخل كانقلبو مسيان و كانشمشم فيه
kan9eleb ftilifounou tahowa laykoun kaydwi m3a chi we7da,,كانقلب فتيليفونو تاهووا لايكون كايدوي معا شي وحدا
ch7al fih dial ngir 9herni,,شحال فيه ديال نڭير قهرني
ma3emerni mandemt 3la chi 7aja 9ed mandemt 3la zwaj bih,,ماعمرني ماندمت علا شي حاجا قد ماندمت علا زواج بيه
koun rj3at biya liyam lour koun b3edt mnou,,كون رجعات بييا لييام لور كون بعدت منو
kan kiban wld nass sde9 weld l7ram,,كان كيبان ولد ناسّ سدق ولد لحرام
had l3am ga3 l3aba kaytwe3tou ghir lay7fed,,هاد لعام ڭاع لعابا كايتوعتو غير لايحفد
lkora 3edna flme5riba ba9a 9dima 3yana,,لكورا عدنا فلمخريبا باقا قديما عيانا
nawi njme3 bezzaf dial lflouss,,ناوي نجمع بزّاف ديال لفلوسّ
5anmchi nfre7 chi drari s5ar ou nchri lihom lou3ab,,خانمشي نفرح شي دراري سخار و نشري ليهوم لوعاب
5antbere7 bfloussi ldar l3ajaza,,خانتبرح بفلوسّي لدار لعاجازا
5an3ti floussi ljam3iya dial lyatama,,خانعتي فلوسّي لجامعييا ديال لياتاما
mrebi wa7ed lfekroun fjarda,,مربي واحد لفكرون فجاردا
5rest wa7ed ne5la walakin mab5atch tnoud,,خرست واحد نخلا والاكين مابخاتش تنود
had lerd jiyda li t5ersou fiha kaysde9,,هاد لرد جييدا لي تخرسو فيها كايسدق
swebt 3endi wa7ed z3loula fjerda dial lfirma,,سوبت عندي واحد زعلولا فجردا ديال لفيرما
kanrebi lbhaym flfirma,,كانربي لبهايم فلفيرما
kanbi3 l7wala ou lbger fl3id lkbir,,كانبيع لحوالا و لبڭر فلعيد لكبير
kanjme3 zbalet lflouss mn lbi3 dialhom,,كانجمع زبالت لفلوسّ من لبيع ديالهوم
kandir tesdir dial l5edra li kan5resha flfirma,,كاندير تسدير ديال لخدرا لي كانخرسها فلفيرما
madirch ydik fl5iran bach may3edoukch l7nach,,ماديرش يديك فلخيران باش مايعدوكش لحناش
koun kan l5ou5 kidawi koun dawa rasou,,كون كان لخوخ كيداوي كون داوا راسو
madirch rassek fne5ala bach mayne9boukch djaj,,ماديرش راسّك فنخالا باش ماينقبوكش دجاج
li 3edou l7ench kay5af mn l7bel,,لي عدو لحنش كايخاف من لحبل
ja yke7elha 3maha,,جا يكحلها عماها
li ma3endou flouss klamou msewess,,لي ماعندو فلوسّ كلامو مسوسّ
dabzou yalfiran 3la 5mirat ljiran,,دابزو يالفيران علا خميرات لجيران
dir 3ayn chaft w3ayn machafet,,دير عاين شافت وعاين ماشافت
mati7ess blmzoud ghir li me5bout bih,,ماتيحسّ بلمزود غير لي مخبوت بيه
jil 9imech ma y7chem mayrimech,,جيل قيمش ما يحشم مايريمش
ga3 had sican kitchabhou,,ڭاع هاد سيكان كيتشابهو
ga3 drare welaw kitchabhou,,ڭاع درار ولاو كيتشابهو
koulchi wela kidir nfss l7ssana,,كولشي ولا كيدير نفسّ لحسّانا
koulchi wela kilbss b7a b7al,,كولشي ولا كيلبسّ بحا بحال
weslat l7arara l 40,,وسلات لحارارا ل 40
ifrane fiha a9al daraja dial 7arara,,إفران فيها أقال داراجا ديال حارارا
koulchi safr l nefss lmdina had seyf,,كولشي سافر ل نفسّ لمدينا هاد سيف
tri9 3amra tonobila las9a f tonobil,,تريق عامرا تونوبيلا لاسقا ف تونوبيل
f lil kiktrou l ksayed,,ف ليل كيكترو ل كسايد
had l fourouge mabghawch isaybouh,,هاد ل فوروڭ مابغاوش إسايبوه
had ronpoint kitraw fih bezzaf dial l ksayed,,هاد رونپونت كيتراو فيه بزّاف ديال ل كسايد
koun gha kan koulchi ki7tarm l9anoun dial sogan,,كون غا كان كولشي كيحتارم لقانون ديال سوڭان
ktr mn 3am bach chedit l permis,,كتر من عام باش شديت ل پرميس
3gzt nbda sogan,,عڭزت نبدا سوڭان
ch7al dial tor9an khasshoum it9adou,,شحال ديال تورقان خاسّهوم إتقادو
bnaw mall jdid hnaya,,بناو مالّ جديد هنايا
majm3ouch rwina morahoum,,ماجمعوش روينا موراهوم
dwaw tafin f had lminta9a,,دواو تافين ف هاد لمينتاقا
7el resto jdid f had chari3,,حل رستو جديد ف هاد شاريع
khass njrbou had resto jdid,,خاسّ نجربو هاد رستو جديد
chnou lkhodra li makatakoulch,,شنو لخودرا لي ماكاتاكولش
chnou ddissir li makatakoulch,,شنو الديسّير لي ماكاتاكولش
3ndk 7assasia dial gluten ?,,عندك حاسّاسيا ديال ڭلوتن ?
9rsatni chniwla,,قرساتني شنيولا
khass nmchi nchri pomada dial l7boub,,خاسّ نمشي نشري پومادا ديال لحبوب
had drb mamdawinch fih 3la l7acharat,,هاد درب مامداوينش فيه علا لحاشارات
3jbatni had lgandora,,عجباتني هاد لڭاندورا
had lbssa iji m3aha zwin had sbat,,هاد لبسّا إجي معاها زوين هاد سبات
yallah saybt had lsnsla,,يالّاه سايبت هاد لسنسلا
kijawk had bracleiat li saybt b l39i9 ?,,كيجاوك هاد براكليات لي سايبت ب لعقيق ?
wach dik dar l7mra hia dialk ?,,واش ديك دار لحمرا هيا ديالك ?
tbnaw 3ndkoum bezzaf dial dyour jdad f drbkoum,,تبناو عندكوم بزّاف ديال ديور جداد ف دربكوم
kayn chi 3ssas hnaya,,كاين شي عسّاس هنايا
jarna tchfrat lih tonobil lbar7,,جارنا تشفرات ليه تونوبيل لبارح
sa7bti drbouha b khtya had sba7,,ساحبتي دربوها ب ختيا هاد سباح
khti lkbira tkhrjat oustada,,ختي لكبيرا تخرجات وستادا
dghia l9at khdma f wahd lmdrassa,,دغيا لقات خدما ف واهد لمدراسّا
lkhdma dialna kikhlssou mzyan,,لخدما ديالنا كيخلسّو مزيان
khassk t9ra mzyan l had lmti7an,,خاسّك تقرا مزيان ل هاد لمتيحان
koulchi mkhlou3 mn l bac,,كولشي مخلوع من ل باك
koulchi 3ndou l mti7anat f had l fatra,,كولشي عندو ل متيحانات ف هاد ل فاترا
lbssat kswa beyda ghzala f 3rssha,,لبسّات كسوا بيدا غزالا ف عرسّها
chnou theress lik ?,,شنو تهرسّ ليك ?
heresst tlata dial tbassel had sba7,,هرسّت تلاتا ديال تباسّل هاد سباح
t7rg lia lghda,,تحرڭ ليا لغدا
t7rg lia l3cha,,تحرڭ ليا لعشا
canada mazwinach b7al lingliz,,كانادا مازويناش بحال لينڭليز
khassna nkbrou jerda,,خاسّنا نكبرو جردا
khass nzidou l7ayawanat f l firma,,خاسّ نزيدو لحاياوانات ف ل فيرما
nass l adkia2 houma li kinj7ou f 7yathoum,,ناسّ ل أدكياء هوما لي كينجحو ف حياتهوم
had l film moufid,,هاد ل فيلم موفيد
had l film moumil,,هاد ل فيلم موميل
had film kid7k,,هاد فيلم كيدحك
had lfilm kibeki,,هاد لفيلم كيبكي
had l film ki3ssb,,هاد ل فيلم كيعسّب
l bebe na3ss,,ل بب ناعسّ
khass nchri wahd lktab dial maths,,خاسّ نشري واهد لكتاب ديال الماط
had le3ab kitir,,هاد لعاب كيتير
had le3ab t9il,,هاد لعاب تقيل
had le3ab ba9i sghir walakin kil3b mzyan,,هاد لعاب باقي سغير والاكين كيلعب مزيان
a7ssn le3ab 3ndi 3tazel,,أحسّن لعاب عندي عتازل
jedi makidwich bezzaf,,جدي ماكيدويش بزّاف
khali bda projet jdid,,خالي بدا پروجت جديد
had lma7al bedlou decor dialhoum,,هاد لماحال بدلو دكور ديالهوم
had resto zadou f l atmina,,هاد رستو زادو ف ل أتمينا
had lweekend 7fedt jouj mawad,,هاد لويكند حفدت جوج ماواد
had l faylasouf rb7 ja2izat noble,,هاد ل فايلاسوف ربح جاإزات نوبل
lmakla dial had resto 3yana,,لماكلا ديال هاد رستو عيانا
had syda s3ib bach fhmtha chnou galt,,هاد سيدا سعيب باش فهمتها شنو ڭالت
bladna fiha bezzaf dial lblayss zwinin,,بلادنا فيها بزّاف ديال لبلايسّ زوينين
had tri9 3amra b zbel,,هاد تريق عامرا ب زبل
moul taj kay7taj,,مول تاج كايحتاج
aji a mi nwerik dar 5ali,,أجي أ مي نوريك دار خالي
li kayrebi wlad nass b7al li kayde9 lma flmehraz,,لي كايربي ولاد ناسّ بحال لي كايدق لما فلمهراز
nhar 7tajitek a wejhi 9emchouk lemchach,,نهار حتاجيتك أ وجهي قمشوك لمشاش
tle3 takoul lkermouss hbet chkon li galha lik,,تلع تاكول لكرموسّ هبت شكون لي ڭالها ليك
t3elmou ya l7ejama fryouss litama,,تعلمو يا لحجاما فريوسّ ليتاما
myat t5mima ou t5mima oula derbat m9ess,,ميات تخميما و تخميما ولا دربات مقسّ
hbil twejz bhbila ou thenat l9bila,,هبيل توجز بهبيلا و تهنات لقبيلا
li tse7er m3a drari ysbe7 fater,,لي تسحر معا دراري يسبح فاتر
lknaza kbira ou lmyet far,,لكنازا كبيرا و لميت فار
tlab ytleb ou mratou tsede9,,تلاب يتلب و مراتو تسدق
li b5a l3sel ysber l9riss n7el,,لي بخا لعسل يسبر لقريسّ نحل
lf9ih li nstnaw baraktou d5el jam3 bbel5tou,,لفقيه لي نستناو باراكتو دخل جامع البلختو
lat5assem m3a sekran oula tkeber chan boue3jran,,لاتخاسّم معا سكران ولا تكبر شان بوعجران
l7enna ya 7ewla ou l3roussa fiha bouteftaf,,لحنّا يا حولا و لعروسّا فيها بوتفتاف
li gal l3sida barda ydir ido fiha,,لي ڭال لعسيدا باردا يدير إدو فيها
chkon daha fik al3sida nhar l3id,,شكون داها فيك ألعسيدا نهار لعيد
d5lnah ychreb lben b5a ychrek m3ana l5nem,,دخلناه يشرب لبن بخا يشرك معانا لخنم
chouf maybred ljouf ou naga ma terde3 l5rouf,,شوف مايبرد لجوف و ناڭا ما تردع لخروف
5dem ya se5ri 3la kebri,,خدم يا سخري علا كبري
5tar ljar 9bel dar,,ختار لجار قبل دار
3echrat dlihoud 3la 9enfoud ou madeb7ouh,,عشرات دليهود علا قنفود و مادبحوه
swel lmjreb ou matswel tbib,,سول لمجرب و ماتسول تبيب
may7ek dehri ghir defri,,مايحك دهري غير دفري
galih cmetek galih 3reftek,,ڭاليه كمتك ڭاليه عرفتك
li gal lik gal 3lik,,لي ڭال ليك ڭال عليك
douz 3la lwad lherhouri wla douz 3la lwad skouti,,دوز علا لواد لهرهوري ولا دوز علا لواد سكوتي
li treba 3la chi 7aja kber 3liha,,لي تربا علا شي حاجا كبر عليها
makay3ref rassou mn rejlih,,ماكايعرف راسّو من رجليه
nass fnass ou l9re3 fmchit rass,,ناسّ فناسّ و لقرع فمشيت راسّ
li chftiha bse3dha 3refha katkmel mn 3endha,,لي شفتيها بسعدها عرفها كاتكمل من عندها
3eyni fih ou ma9dit 3lih,,عيني فيه و ماقديت عليه
ch7al mn fil 9ersatou 3egreb,,شحال من فيل قرساتو عڭرب
5oubz dar yaklou lberani,,خوبز دار ياكلو لبراني
dwam l7al mn lmou7al,,دوام لحال من لموحال
lkhobz w lma matkheli 3la l9lb ghoma,,لخوبز و لما ماتخلي علا لقلب غوما
lkhowaf matkhaf 3lih mo,,لخوواف ماتخاف عليه مو
lahouma bekhoucha w tweness oula ya9outa w thawass,,لاهوما بخوشا و تونسّ ولا ياقوتا و تهاواسّ
li 7fer chi 7ofra kiti7 fiha,,لي حفر شي حوفرا كيتيح فيها
rj3at 7lima l3adtha l9dima,,رجعات حليما لعادتها لقديما
drare maklthoum tjara ou kswthoum khssara,,درار ماكلتهوم تجارا و كسوتهوم خسّارا
rebbi kayrz9 koul ro7 bach tro7,,ربّي كايرزق كول روح باش تروح
denya 7al ou a7wal,,دنيا حال و أحوال
denya t3ti ou tgle3,,دنيا تعتي و تڭلع
khrjou rjlih mn chwari,,خرجو رجليه من شواري
dar li mafiha khli3 ji3ana,,دار لي مافيها خليع جيعانا
lkhima lkbira ila ma3chat trdef,,لخيما لكبيرا إلا ماعشات تردف
dwam yt9b rkham,,دوام يتقب رخام
denya dera3a koul wa7ed kaylbesha sa3a,,دنيا دراعا كول واحد كايلبسها ساعا
lzin ila zin lf3al,,لزين إلا زين لفعال
zin kay7chem 3la zinou ou l5ayba ila hdaha lah,,زين كايحشم علا زينو و لخايبا إلا هداها الله
wjeh charfa may5fa walaw t7ekou bel 7elfa,,وجه شارفا مايخفا والاو تحكو بل حلفا
li medat yedha l7ena tmedha koulha,,لي مدات يدها لحنا تمدها كولها
tfeker 7bibek ou hwah tfeker f3aylo ou nsah,,تفكر حبيبك و هواه تفكر فعايلو و نساه
l3ich9 lmezroub kolo 3youb,,لعيشق لمزروب كولو عيوب
7el 3eynik 9bel zwaj ama be3dou ghir 5medhoum,,حل عينيك قبل زواج أما بعدو غير خمدهوم
ach 5assek al3aryan 5atem amoulay,,أش خاسّك ألعاريان خاتم أمولاي
l7ejla l5fifa men sa3d siyad,,لحجلا لخفيفا من ساعد سيياد
sidi 7ade9 ou lalla 7de9 menou,,سيدي حادق و لالّا حدق منو
tajine chmayt nsaba ou 9lat lidam,,تاجين شمايت نسابا و قلات ليدام
dreb l7did ma7edou s5oun,,درب لحديد ماحدو سخون
7erfet bouk aly5erlbouk,,حرفت بوك أليخرلبوك
cherjem li yjik menou ri7 sedou ou thena,,شرجم لي يجيك منو ريح سدو و تهنا
ana nchki li bl3ger ou howa ygoli ach 5bar drari,,أنا نشكي لي بلعڭر و هووا يڭولي أش خبار دراري
5assek tgoul b7al haka,,خاسّك تڭول بحال هاكا
nchofok,,نشوفوك
wach bghiti takol,,واش بغيتي تاكول
ach bghiti tchreb,,أش بغيتي تشرب
lbka wra lmyet 5ssara,,لبكا ورا لميت خسّارا
d5oul l7emam machi b7al 5roujou,,دخول لحمام ماشي بحال خروجو
ma 9edou fil zadou fila,,ما قدو فيل زادو فيلا
ferane ou 9ad b7ouma,,فران و قاد بحوما
denya chi 3tatou ou chi zwatou,,دنيا شي عتاتو و شي زواتو
lfem lmesdoud mayde5lou deban,,لفم لمسدود مايدخلو دبان
3it manjreb bo7di kan3ani,,عيت مانجرب بوحدي كانعاني
kon chti ghir 7alti asa7bi,,كون شتي غير حالتي أساحبي
nari machtich kabre7 ach tra fderb,,ناري ماشتيش كابرح أش ترا فدرب
5oya 3it man78awl n7yedha mn bali mora matfar9na,,خويا عيت مانحهاول نحيدها من بالي مورا ماتفارقنا
dar fiya kter mli darou fiya 3edyani,,دار فييا كتر ملي دارو فييا عدياني
wa7ed rajel mrid chbe3ni me3your ou ana b9it saket ou zedt,,واحد راجل مريد شبعني معيور و أنا بقيت ساكت و زدت
wa 3la 9adiya fina kola wa7ed ki9ate3 la5or,,وا علا قادييا فينا كولا واحد كيقاتع لاخور
5oya di tonobiltek 3end lmicanssian baraka matb9a ghir depanni frassek,,خويا دي تونوبيلتك عند لميكانسّيان باراكا ماتبقا غير دپانّي فراسّك
ach kat5tare3,,أش كاتختارع
sir 3fak tba3 liya wa7ed lwata2i9,,سير عفاك تباع لييا واحد لواتاإق
sjel liya smiti bghit ndir la carte mli yji dewri 3yet liya,,سجل لييا سميتي بغيت ندير لا كارت ملي يجي دوري عيت لييا
wa7ed jarna ch7al fih dial sda3 krehtou,,واحد جارنا شحال فيه ديال سداع كرهتو
wa ch7al fik dial l5wat tcalma chwiya,,وا شحال فيك ديال لخوات تكالما شوييا
chti had rajel damnou lik,,شتي هاد راجل دامنو ليك
sir chri tonobila men 3endou ou 3eynik m5emda,,سير شري تونوبيلا من عندو و عينيك مخمدا
lay chafik,,لاي شافيك
ra tbib kidir li 3lih walakin bla matb9a ta nta ghir mteki ffrachek nod dour tmete3 liya bl7ayat,,را تبيب كيدير لي عليه والاكين بلا ماتبقا تا نتا غير متكي الفراشك نود دور تمتع لييا بلحايات
wa7ed dri sa7bi kan kidir ski zle9 ou ta7 3la rassou,,واحد دري ساحبي كان كيدير سكي زلق و تاح علا راسّو
bla matb9a tfeker bezzaf had dri ti9a 3la 7sabi,,بلا ماتبقا تفكر بزّاف هاد دري تيقا علا حسابي
sir barek lbent 5atlek ra nej7at lbac,,سير بارك لبنت خاتلك را نجحات لباك
li jbdek 3tih derbou 7ami 3lla rassek,,لي جبدك عتيه دربو حامي علّا راسّك
9lit lbtat li chritha gbila frit,,قليت لبتات لي شريتها ڭبيلا فريت
ch7al t3etelt 3la rendez vous dial tbib ta mcha liya dewri,,شحال تعتلت علا رندز ڤوس ديال تبيب تا مشا لييا دوري
sifet lik wa7ed lwer9a tatsini 3liha,,سيفت ليك واحد لورقا تاتسيني عليها
nari ch7al drouni rjliya 3regtha chti7 lbare7 fl3erss,,ناري شحال دروني رجلييا عرڭتها شتيح لبارح فلعرسّ
9erert nmchi n3ich berra,,قررت نمشي نعيش برّا
tleb mn l2oustad temchi 3end lfermliya dial lmadrassa,,تلب من لأوستاد تمشي عند لفرملييا ديال لمادراسّا
n3ess aweldi rak 3eyan lyouma,,نعسّ أولدي راك عيان ليوما
gelt lih ymchi 3end tbib makisme3ch liya,,ڭلت ليه يمشي عند تبيب ماكيسمعش لييا
cassit m3aha mased9atch mra l9itha kat5ouni,,كاسّيت معاها ماسدقاتش مرا لقيتها كاتخوني
5tarit neb9a flme5rib m3a 7babi,,ختاريت نبقا فلمخريب معا حبابي
segt ta segt ou ma3amerni ma dert chi ksida l7amdolah,,سڭت تا سڭت و ماعامرني ما درت شي كسيدا لحامدولاه
5ouwet bjehd ki7sabni 5yad5el fiya bmotor,,خووت بجهد كيحسابني خيادخل فييا بموتور
knt mdem3a ghir 7it knt kante3 lbasla,,كنت مدمعا غير حيت كنت كانتع لباسلا
7seb m3ak ch7al kaynin dial lflousss hna,,حسب معاك شحال كاينين ديال لفلوسّس هنا
t3reft 3la wa7ed driya bent nass wa ch7al mrebya,,تعرفت علا واحد درييا بنت ناسّ وا شحال مربيا
5anbda wa7ed lprojet ntmena lay shel 3liya fih,,خانبدا واحد لپروجت نتمنا لاي سهل علييا فيه
rje3 lma7al ou bdel l9yass dial had serwal,,رجع لماحال و بدل لقياسّ ديال هاد سروال
lbare7 dewzt lila koulha 9ssayr,,لبارح دوزت ليلا كولها قسّاير
7ragt lbare7 chi ayat dial l9or2a bach manlou7omch,,حراڭت لبارح شي أيات ديال لقورأ باش مانلوحومش
chtab m3ak denya hna ra mes5a,,شتاب معاك دنيا هنا را مسخا
t7errek asa7bi wa nari ch7al t9il,,تحرّك أساحبي وا ناري شحال تقيل
safi 9bel bdkchi li 3endek matkounch tma3,,سافي قبل بدكشي لي عندك ماتكونش تماع
chafni m3edeb bo7di ou howa yji y3aweni,,شافني معدب بوحدي و هووا يجي يعاوني
5an3yet lbouliss had chfar li 3edna fcharika 5assna nl9aw lih chi 7el,,خانعيت لبوليسّ هاد شفار لي عدنا فشاريكا خاسّنا نلقاو ليه شي حل
tsennaw a drari ghir ntferjou ftetwij ou noudou mn l9ehwa,,تسنّاو أ دراري غير نتفرجو فتتويج و نودو من لقهوا
ana dima m7taj d3iwatek alwalida,,أنا ديما محتاج دعيواتك ألواليدا
wa7ed driya dima da5la 5arja m3a deri mamrebyach,,واحد درييا ديما داخلا خارجا معا دري مامربياش
sir kol lik chwiya dial tmer rak ghadi ts5ef,,سير كول ليك شوييا ديال تمر راك غادي تسخف
ou chreb m3al lma msian laynechfou lik lklawi,,و شرب معال لما مسيان لاينشفو ليك لكلاوي
d5el ra lmra mdayra zif mat7chemch 5od ra7tek,,دخل را لمرا مدايرا زيف ماتحشمش خود راحتك
wa fhemni asa7bi ghir bchwiya 3lik,,وا فهمني أساحبي غير بشوييا عليك
5aychre7 liya sa7bi bchwiya l2ostad kitir ou ana fhamti t9ila,,خايشرح لييا ساحبي بشوييا لأستاد كيتير و أنا فهامتي تقيلا
sme3 msian achno kigoul lah soub7anah fhad l2aya,,سمع مسيان أشنو كيڭول الله سوبحاناه فهاد لأيا
cheft lbare7 wa7ed titiza walakin ma9dertch nmchi nswelha 3la nemra,,شفت لبارح واحد تيتيزا والاكين ماقدرتش نمشي نسولها علا نمرا
chem m3ak had sebat rah wla 4anez mora ma tsben,,شم معاك هاد سبات راه ولا 4انز مورا ما تسبن
de9t lyouma wa7ed kskso bnin tbarklah 3la li seybatou,,دقت ليوما واحد كسكسو بنين تباركلاه علا لي سيباتو
nhar kaml ou ana tale3 habet fdrouj m3a se5ra,,نهار كامل و أنا تالع هابت فدروج معا سخرا
3fak sir nzel 5od liya lcommande diali,,عفاك سير نزل خود لييا لكومّاند ديالي
lbess msian aweldi ra cchta mjeha lyouma ou lberd kityer,,لبسّ مسيان أولدي را كشتا مجها ليوما و لبرد كيتير
dima kanslet ftobiss,,ديما كانسلت فتوبيسّ
jab liya semsar wa7ed tonobil hewta,,جاب لييا سمسار واحد تونوبيل هوتا
walakin ta howa nsab b5a n3tih zbalt lflouss,,والاكين تا هووا نساب بخا نعتيه زبالت لفلوسّ
walakin fla5at tawit m3ah,,والاكين فلاخات تاويت معاه
sde9 rajel lkdoub 3lah 7ram,,سدق راجل لكدوب علاه حرام
kteb kteb m3ak had nemra,,كتب كتب معاك هاد نمرا
dreb 3la dkchi li charyinou bach mandou5ouch,,درب علا دكشي لي شاريينو باش ماندوخوش
wa ch7al tse5se5t lyouma mli ta7et biya tonobil en panne,,وا شحال تسخسخت ليوما ملي تاحت بييا تونوبيل إن پانّ
d7ek msian nta li 7lal 3lik mli sa9et lyouma,,دحك مسيان نتا لي حلال عليك ملي ساقت ليوما
