darija,eng,darija_ar
lkhawf kayhrmk mn bzaf dyal lhwayj,,لخاوف كايهرمك من بزاف ديال لحوايج
anchofo tafasil,,أنشوفو تافاسيل
khas liynsahni,,خاس ليينساهني
bzaf dyal lhwayj kaybano s3ab,,بزاف ديال لحوايج كايبانو سعاب
kayn lkhatar hna,,كاين لخاتار هنا
makat3rf thalal,,ماكاتعرف تهالال
hadchi y9der y9atlk,,هادشي يقدر يقاتلك
hadchi ghadi yfidk,,هادشي غادي يفيدك
matmchich fhad tri9,,ماتمشيش فهاد تريق
chdatni lkhal3a,,شداتني لخالعا
achno ghadi ytra lik,,أشنو غادي يترا ليك
makatstafd walo flhayat,,ماكاتستافد والو فلهايات
nhawlo nktachfo rasna,,نهاولو نكتاشفو راسنا
taghyarti bzaf,,تاغيارتي بزاف
badal lkra,,بادال لكرا
cho3or gharib kanhs bih,,شوعور غاريب كانهس بيه
3yit man9n3k,,عييت مانقنعك
khasak ghir tbda,,خاساك غير تبدا
khayf layfchal,,خايف لايفشال
tl3 dir mohadara,,تلع دير موهادارا
kaynin bzaf dyal l2ihtimalat,,كاينين بزاف ديال لإهتيمالات
3ndk chak fiha,,عندك شاك فيها
mafiha chak,,مافيها شاك
hder 9dam nas,,هدر قدام ناس
jatni wahd lfikra,,جاتني واهد لفيكرا
blach mathawal,,بلاش ماتهاوال
chkon dlam lakhor?,,شكون دلام لاخور?
mafihach majhod,,مافيهاش ماجهود
an9ra bach nstafd,,أنقرا باش نستافد
dir chi haja mofida fhyatk,,دير شي حاجة موفيدا فهياتك
achno howa sinaryo daba,,أشنو هووا سيناريو دابا
gls m3a rask ofakar,,ڭلس معا راسك أُفاكار
tajriba zwina hadi,,تاجريبا زوينا هادي
tla9a m3a nas jdad,,تلاقا معا ناس جداد
ma3mri dartha,,ماعمري دارتها
t9der tkon zwina t9der tkon khayba,,تقدر تكون زوينا تقدر تكون خايبا
chba3 fiya m3yor,,شباع فييا معيور
dir dakchi ligal lik rask,,دير داكشي ليڭال ليك راسك
3ndk fikra charkha m3ana,,عندك فيكرا شارخا معانا
hsit bwahd l2alam,,هسيت بواهد لألام
kaykhaf laydahko 3lih nas,,كايخاف لايداهكو عليه ناس
khasak tghalab 3la lkhawf dyalk,,خاساك تغالاب علا لخاوف ديالك
anwaslok ftomobil,,أنواسلوك فتوموبيل
mazal madrt walo fhyati,,مازال مادرت والو فهياتي
dawazt tajarib bzaf flhayat,,داوازت تاجاريب بزاف فلهايات
kat3rf thder,,كاتعرف تهدر
mwajad mzyan achtgol,,مواجاد مزيان أشتڭول
gls l9dam,,ڭلس لقدام
gls lor,,ڭلس لور
khalini nsog,,خاليني نسوڭ
lhayat zwina,,لهايات زوينا
dakhal had lfikra lrask,,داخال هاد لفيكرا لراسك
nla mtzayer 3la rask,,نلا متزاير علا راسك
ghir m9abl telfon,,غير مقابل تلفون
ma9ader nkhdem lyoma,,ماقادر نخدم ليوما
kifach khdamin?,,كيفاش خدامين?
an3awd lik wahd l9isa,,أنعاود ليك واهد لقيسا
hada mawdo3 khatir bzaf,,هادا ماودوع خاتير بزاف
wakha makathmlich,,واخا ماكاتهمليش
m9atlin m3a zman,,مقاتلين معا زمان
had lhadra kadar,,هاد لهادرا كادار
s3iba madyan,,سعيبا ماديان
s3iba ma3nawyan,,سعيبا ماعناويان
hadi fdiha kbira,,هادي فديها كبيرا
awal mra ghadi tra,,أوال مرا غادي ترا
mat9bltch hadi,,ماتقبلتش هادي
ntmna tkon ghir ichi3a,,نتمنا تكون غير إشيعا
mosiba hadi safi,,موسيبا هادي سافي
3ib dir hadchi,,عيب دير هادشي
kayt3ard m3a l2akhla9,,كايتعارد معا لأخلاق
lahioma ina hada monkar,,لاهيوما إنا هادا مونكار
kifach bdat l9issa?,,كيفاش بدات لقيسّا?
kifach salat l9issa?,,كيفاش سالات لقيسّا?
khalini nkamal lik,,خاليني نكامال ليك
ach katgol hadi?,,أش كاتڭول هادي?
mat9der tnaba2 blmosta9bal,,ماتقدر تناباء بلموستاقبال
kolchi has bhad l9adiya,,كولشي هاس بهاد لقادييا
mabinathom walo,,مابيناتهوم والو
partaji m3aya had lvideo,,پارتاجي معايا هاد لڤيدو
9la3 chhal?,,قلاع شهال?
bla matfasar liya,,بلا ماتفاسار لييا
rak ghir kat9dar,,راك غير كاتقدار
matkonch s9ram,,ماتكونش سقرام
li darti mzyana,,لي دارتي مزيانا
mcha ysgi mn l3in,,مشا يسڭي من لعين
3ndo bzaf dyal lmawarid,,عندو بزاف ديال لماواريد
mamfahm m3a jaro,,مامفاهم معا جارو
3araf bnafsk,,عاراف بنافسك
hadchi kayw9a3,,هادشي كايوقاع
3ndi tajriba twila,,عندي تاجريبا تويلا
achno likhlak tarja3,,أشنو ليخلاك تارجاع
kaynin bzaf dyal l2asbab,,كاينين بزاف ديال لأسباب
kandoz mn wahd l2azma,,كاندوز من واهد لأزما
kanmil lhad domin,,كانميل لهاد دومين
3ziz 3liya nkon m3a nas,,عزيز علييا نكون معا ناس
ma3zizch 3liya n3ich bwahdi,,ماعزيزش علييا نعيش بواهدي
l2aghlabiya ma3arfch,,لأغلابييا ماعارفش
lghorba s3iba bzaf,,لغوربا سعيبا بزاف
kayn li najh fkolchi,,كاين لي ناجه فكولشي
maktab liya nmchi,,ماكتاب لييا نمشي
sakn m3a zwafriya,,ساكن معا زوافرييا
tbdlat lhala dyalo,,تبدلات لحالا ديالو
3ti 9ima lhayat,,عتي قيما لهايات
dir l2ihtiyatat dyalk,,دير لإهتيياتات ديالك
hadchi 9dim bzaf,,هادشي قديم بزاف
9ra bach tzid ta9af,,قرا باش تزيد تاقاف
had lmassar s3ib,,هاد لماسّار سعيب
lah yrz9na,,الله يرزقنا
t3almt mno bzaf,,تعالمت منو بزاف
matkhalf ra2y dyalo,,ماتخالف راإي ديالو
iwa ach ghadi ngolik,,إوا أش غادي نڭوليك
had lhayat fchkal,,هاد لهايات فشكال
kandwi m3ahom dima,,كاندوي معاهوم ديما
makrahna ghir chi dwira fhad ljaw,,ماكراهنا غير شي دويرا فهاد لجاو
hadchi machi dyalna,,هادشي ماشي ديالنا
wach kayna chi natija wla walo,,واش كاينا شي ناتيجا ولا والو
makayna chi haja gratuity,,ماكاينا شي حاجة ڭراتويتي
ana fat trat liya,,أنا فات ترات لييا
drab bzaf dyal lmochahadat,,دراب بزاف ديال لموشاهادات
dghya ytla3,,دغيا يتلاع
kan9lb 3la li 3ndo nafs l3a9lya dyali,,كانقلب علا لي عندو نافس لعاقليا ديالي
matal3ch ftondoz,,ماتالعش فتوندوز
tarikh kayktbo li rabh,,تاريخ كايكتبو لي رابه
ntoma majmo3in 3la lkhwa lkhawi,,نتوما ماجموعين علا لخوا لخاوي
kayjri lih fdam,,كايجري ليه فدام
3rf b3da 3lach dawi,,عرف بعدا علاش داوي
had k9adiya mzyana,,هاد كقادييا مزيانا
man wahd ljanib shiha,,مان واهد لجانيب سهيها
hadui no9ta wa3ra,,هادوي نوقتا واعرا
ma3ndoch raghba ymchi,,ماعندوش راغبا يمشي
ma3ndoch sas,,ماعندوش ساس
finma chaftha,,فينما شافتها
katmchi mzyan,,كاتمشي مزيان
wahd loghnya 3jbatni,,واهد لوغنيا عجباتني
hada mablan mawalo,,هادا مابلان ماوالو
kan9ad vidyoyat nadyin,,كانقاد ڤيديويات ناديين
dir liya folllow,,دير لييا فولّلوو
dir liya like lpost dyali,,دير لييا ليك لپوست ديالي
rah kayna chohra,,راه كاينا شوهرا
makayn li ghadi y39al 3lik,,ماكاين لي غادي يعقال عليك
3ndo li fan bzaf,,عندو لي فان بزاف
wakha dirha rah mzyana,,واخا ديرها راه مزيانا
ma3ndich bzaf dyal lfollower,,ماعنديش بزاف ديال لفولّوور
hadchi kufach kanchofo mkhtalf,,هادشي كوفاش كانشوفو مختالف
wach kayn chi film kayhder 3la hadchi,,واش كاين شي فيلم كايهدر علا هادشي
3awd la9ta mzyan,,عاود لاقتا مزيان
bdit kanmal,,بديت كانمال
rah hadchi mafrod diro,,راه هادشي مافرود ديرو
hadchi tafrad 3lina,,هادشي تافراد علينا
hbast chhal hadi,,هباست شهال هادي
machi darori diplom,,ماشي داروري ديپلوم
khasak darori chahada,,خاساك داروري شاهادا
hada 3alam khor,,هادا عالام خور
kayn takwin mzyan,,كاين تاكوين مزيان
ahsan haja darti fhyatk,,أهسان حاجة دارتي فهياتك
atmina khayalya,,أتمينا خاياليا
dawla khasha dakhal,,داولا خاسها داخال
makayn li ygol lik la,,ماكاين لي يڭول ليك لا
makan3tarf bih,,ماكانعتارف بيه
khasak dir lbiznis,,خاساك دير لبيزنيس
man ha9ak tarbah,,مان هاقاك تارباه
achno khaso ydar,,أشنو خاسو يدار
mafakart mn lawal,,مافاكارت من لاوال
ma3arf saraha ach ndir,,ماعارف ساراها أش ندير
dayrin nafs takhasos,,دايرين نافس تاخاسوس
bda kaychrah dars,,بدا كايشراه دارس
l9adiya dyal tawjih mohima,,لقادييا ديال تاوجيه موهيما
hawl tawsaf liya mzyan,,هاول تاوساف لييا مزيان
hadchi kayhmna bzaf,,هادشي كايهمنا بزاف
ach katsna?,,أش كاتسنا?
3ndi m3ak mochkil,,عندي معاك موشكيل
ghadi ndariwha lyoma,,غادي نداريوها ليوما
khasak tla3 live,,خاساك تلاع ليڤ
kaynin bzaf dyal lpodkast,,كاينين بزاف ديال لپودكاست
makayna hta fchi blasa khra,,ماكاينا هتا فشي بلاسا خرا
ghadi t3alam mni bzaf,,غادي تعالام مني بزاف
nayda 3lih lblbala,,نايدا عليه لبلبالا
kay9rawh fljami3a,,كايقراوه فلجاميعا
achno katkhaylo,,أشنو كاتخايلو
ghadi nmcho 3ndo lma9ar dyalo,,غادي نمشو عندو لماقار ديالو
3tini wadnik mzyan,,عتيني وادنيك مزيان
9ad liya 9ahwa 9asha,,قاد لييا قاهوا قاسها
flosk yraj3o lik,,فلوسك يراجعو ليك
anmchi l3assima,,أنمشي لعاسّيما
ghadi ndemariw daba,,غادي ندماريو دابا
wach hadchi ghadi ykfina ba3da,,واش هادشي غادي يكفينا باعدا
ktab liya flkomontir,,كتاب لييا فلكومونتير
knt kandwi bjahd,,كنت كاندوي بجاهد
nas likhasak t3awal 3lihom,,ناس ليخاساك تعاوال عليهوم
hahya jat lmonasaba,,هاهيا جات لموناسابا
galsa zwina,,ڭالسا زوينا
bzaf dyal hwayj tama,,بزاف ديال حوايج تاما
traw bzaf dyal lhwayj,,تراو بزاف ديال لحوايج
tmy3at l9adiya,,تميعات لقادييا
lhabs khayb,,لهابس خايب
khasak thtarm l9anon,,خاساك تهتارم لقانون
achman logha bach kadwi,,أشمان لوغا باش كادوي
ina 3am mchiti,,إنا عام مشيتي
mchit dawazt ghir wahd simana,,مشيت داوازت غير واهد سيمانا
deja rizirvina,,دجا ريزيرڤينا
ach had rwina kamla,,أش هاد روينا كاملا
man3snach dik lila,,مانعسناش ديك ليلا
ma3ndi fin nbat,,ماعندي فين نبات
khliha fid lah,,خليها فيد الله
deja mchit liha,,دجا مشيت ليها
khsak takhor risk,,خساك تاخور ريسك
9adha 9bel mat3waj,,قادها قبل ماتعواج
3ich m3a rask,,عيش معا راسك
kayn l9anon machi siba,,كاين لقانون ماشي سيبا
ta9afa wa3ra,,تاقافا واعرا
nzal 3andi,,نزال عاندي
nta m3a mn ghadi,,نتا معا من غادي
kayna ti9a,,كاينا تيقا
ma3mro jra li haka,,ماعمرو جرا لي هاكا
matkhaf makayn li y2adik,,ماتخاف ماكاين لي يأديك
hadchi bdalni bzaf,,هادشي بدالني بزاف
ach had lhala?,,أش هاد لحالا?
jit 3la asas nt3alam,,جيت علا أساس نتعالام
chkon li khlak trja3,,شكون لي خلاك ترجاع
9arar niha2i hada,,قارار نيهاإ هادا
tsawar achno tari,,تساوار أشنو تاري
kolchi 3amer,,كولشي عامر
makayn fin that rjlik,,ماكاين فين تهات رجليك
salat lkhdma hna,,سالات لخدما هنا
khasna n3awdo mn zero,,خاسنا نعاودو من زرو
mabighach chi haja,,مابيغاش شي حاجة
t9der tawsal t9der la,,تقدر تاوسال تقدر لا
makansta3mlch telefon bzaf,,ماكانستاعملش تلفون بزاف
maradich 3la raso,,ماراديش علا راسو
kolchi bgha ydir lboz,,كولشي بغا يدير لبوز
hna bdina deja,,هنا بدينا دجا
makayn lighadi y39al 3lik,,ماكاين ليغادي يعقال عليك
3lach ghadi trja3 tani,,علاش غادي ترجاع تاني
mathalch lmochkil,,ماتهالش لموشكيل
kberti flmdina,,كبرتي فلمدينا
kberti flbadya,,كبرتي فلباديا
kanhs bik,,كانهس بيك
tari9a dyal lhadra ma3jbatnich,,تاريقا ديال لهادرا ماعجباتنيش
kifach wliti najh fhyatk,,كيفاش وليتي ناجه فهياتك
jatni chi haja mahiyak,,جاتني شي حاجة ماهيياك
kandir chi haja mahamlha,,كاندير شي حاجة ماهاملها
khasni nakl flkhdma,,خاسني ناكل فلخدما
makanchayat walo fchher,,ماكانشايات والو فشهر
machi hadchi likantmah lih,,ماشي هادشي ليكانتماه ليه
khasak tchad tri9 okhra,,خاساك تشاد تريق أُخرا
kaynin bzaf dyal nsaba,,كاينين بزاف ديال نسابا
marbaht walo fhad lmchro3,,مارباهت والو فهاد لمشروع
tamara dazt 3liya,,تامارا دازت علييا
mn wraha dazt lhaja okhra,,من وراها دازت لحاجة أُخرا
yalah twafa lih lwalid dyalo,,يالاه توافا ليه لواليد ديالو
dakchi 3la 9ad lhal,,داكشي علا قاد لحال
bghit nbi3 wahd lprodwi,,بغيت نبيع واهد لپرودوي
kolchi bgha ydir labas,,كولشي بغا يدير لاباس
khas dawla t3awan,,خاس داولا تعاوان
hadchi maghadich ykfi,,هادشي ماغاديش يكفي
yalah jat sal3a,,يالاه جات سالعا
sal3a ba9i madkhlat,,سالعا باقي مادخلات
mab9at 3nd lflos 9ima,,مابقات عند لفلوس قيما
hagrino hit sghir,,هاڭرينو هيت سغير
mabghitich t9ablha,,مابغيتيش تقابلها
ghir katbarad 3la rask bhad lhadra,,غير كاتباراد علا راسك بهاد لهادرا
lakhas liya daghya,,لاخاس لييا داغيا
drab hsabk,,دراب هسابك
bghit nkomondi 3la prodwi,,بغيت نكوموندي علا پرودوي
bda tbi3 fsal3a,,بدا تبيع فسالعا
khasak tkhalas diwana,,خاساك تخالاس ديوانا
kayna l3a9a fhad domin,,كاينا لعاقا فهاد دومين
kifach jat lfikra,,كيفاش جات لفيكرا
smah liya 9at3tk,,سماه لييا قاتعتك
makaynch chi mjhod,,ماكاينش شي مجهود
bghit nkri wahd lmahal,,بغيت نكري واهد لماهال
deja 3ndo experience,,دجا عندو إشپرينس
makaynach chi haja sahla,,ماكايناش شي حاجة ساهلا
9rit wahd lktab lbarh,,قريت واهد لكتاب لباره
staghl lwa9t dyalk,,ستاغل لواقت ديالك
ma3batnich service dyalhom,,ماعباتنيش سرڤيس ديالهوم
3ti lwa9t lrask wahd chwiya,,عتي لواقت لراسك واهد شوييا
khsart bzaf dyal nas,,خسارت بزاف ديال ناس
ana ghadi nchrah lik mzyan,,أنا غادي نشراه ليك مزيان
rah nafs lblan,,راه نافس لبلان
may9droch ywa9fo,,مايقدروش يواقفو
blati n3tik wahd lmital,,بلاتي نعتيك واهد لميتال
had l9adiya khayba,,هاد لقادييا خايبا
3lach ghadi ndrab tamara,,علاش غادي ندراب تامارا
achno likhlak tbadal lkhadma,,أشنو ليخلاك تبادال لخادما
rah nta li drtiha bidik,,راه نتا لي درتيها بيديك
chkona homa,,شكونا هوما
achno ha9a9t fhyatk,,أشنو هاقاقت فهياتك
makayn lighadi y3at9k,,ماكاين ليغادي يعاتقك
khasak thaz rask brask,,خاساك تهاز راسك براسك
mchat lih saha dyalo,,مشات ليه ساها ديالو
kanhdro 3la bzaf dyal lhwayj,,كانهدرو علا بزاف ديال لحوايج
3ndo madkhol kbir,,عندو مادخول كبير
kaydir l e commerce,,كايدير ل إ كومّرس
khashom y9raw,,خاسهوم يقراو
ma3ndoch hadaf,,ماعندوش هاداف
ila jiti tchof rah lmochkil kbir,,إلا جيتي تشوف راه لموشكيل كبير
mtawar m3a rask,,متاوار معا راسك
bghit ghir nfham 3lach,,بغيت غير نفهام علاش
ma3ndich kif ndir liha,,ماعنديش كيف ندير ليها
wahd l9adya khasak tfhamha,,واهد لقاديا خاساك تفهامها
khask tjma3 data,,خاسك تجماع داتا
kaykhdam sahafi,,كايخدام ساهافي
howa lawal liktachf had lblasa,,هووا لاوال ليكتاشف هاد لبلاسا
3ndo bzaf dyal lfollower,,عندو بزاف ديال لفولّوور
kaytharab mn dara2ib,,كايتهاراب من داراإب
bzaf kaytrho had so2al,,بزاف كايترهو هاد سوأل
chhal man khdam khasna?,,شهال مان خدام خاسنا?
mamno3 dir hhadchi,,مامنوع دير ههادشي
ghir tkhayal m3aya,,غير تخايال معايا
dar machro3 dyalo,,دار ماشروع ديالو
rah chhal mn mra 3awdha,,راه شهال من مرا عاودها
deja 9alha liya,,دجا قالها لييا
mamsalich lik,,مامساليش ليك
had l9adiya zwina,,هاد لقادييا زوينا
achno howa had tatbi9?,,أشنو هووا هاد تاتبيق?
nbdaw dars daba,,نبداو دارس دابا
malk 3awtani?,,مالك عاوتاني?
mamhsobch 3lina hada,,مامهسوبش علينا هادا
samho liya ila t3asabt,,سامهو لييا إلا تعاسابت
rah kat9lab 3la sda3,,راه كاتقلاب علا سداع
3cht bzaf dyal tajarib,,عشت بزاف ديال تاجاريب
dir hadi fbalk,,دير هادي فبالك
ana 3arfkom ghir sabrin,,أنا عارفكوم غير سابرين
dkhal mn had lbab,,دخال من هاد لباب
hadchi dima kayt3awad,,هادشي ديما كايتعاواد
hadi tab3a lakhra dyal lktab,,هادي تابعا لاخرا ديال لكتاب
3mer liya had talab,,عمر لييا هاد تالاب
t9lbat l2adwar,,تقلبات لأدوار
lmojtama3 tghayar,,لموجتاماع تغايار
kolchi kaytbadal m3a lwa9t,,كولشي كايتبادال معا لواقت
rja3 ldikryat dyalk,,رجاع لديكريات ديالك
kayn rawaj bzaf hna,,كاين راواج بزاف هنا
katstahlak bzaf,,كاتستاهلاك بزاف
hadchi makaydkhal l39al,,هادشي ماكايدخال لعقال
had dahira mntachra fbzaf dyal lblays,,هاد داهيرا منتاشرا فبزاف ديال لبلايس
lfassad ktar bzaf,,لفاسّاد كتار بزاف
had lblassa mohafida,,هاد لبلاسّا موهافيدا
khasak thtarm ta9afa dyalhom,,خاساك تهتارم تاقافا ديالهوم
khasak tn9s mn lgaro,,خاساك تنقس من لڭارو
kifach momkin nabda,,كيفاش مومكين نابدا
3tini no9at lmohaima,,عتيني نوقات لموهايما
t3araft 3liha ghir bsodfa,,تعارافت عليها غير بسودفا
lwahd howa y3awal 3la raso,,لواهد هووا يعاوال علا راسو
ghadi nhawal mantawalch,,غادي نهاوال مانتاوالش
kifach dayra,,كيفاش دايرا
khask tjib lmantoj,,خاسك تجيب لمانتوج
khasak tawsal llclyan,,خاساك تاوسال اللكليان
khasak tl9a lhal,,خاساك تلقا لحال
bghit n9ad wahd store,,بغيت نقاد واهد ستور
achno hiya lmarhala tanya,,أشنو هييا لمارهالا تانيا
khasak tsawa9 lih,,خاساك تساواق ليه
lforas mojodin,,لفوراس موجودين
matrfad 3lih chi haja mabaghihach,,ماترفاد عليه شي حاجة ماباغيهاش
ghir kaydahko 3likom,,غير كايداهكو عليكوم
kaynin toro9 bzaf,,كاينين توروق بزاف
bghit nmchi fhad tri9,,بغيت نمشي فهاد تريق
bghit nsawb wahd lbrand,,بغيت نساوب واهد لبراند
ma3ndich 3ndi lflous,,ماعنديش عندي لفلوس
bi3 fach makayn,,بيع فاش ماكاين
machi momkin takhta2,,ماشي مومكين تاختاء
hadchi ghir sam3 bih,,هادشي غير سامع بيه
hadchi makayham,,هادشي ماكايهام
kankhdam fdar,,كانخدام فدار
khasakt9atal m3a lwa9t,,خاساكتقاتال معا لواقت
ma9arich bzaf,,ماقاريش بزاف
hkam binatna,,هكام بيناتنا
kanbi3 bta9sit,,كانبيع بتاقسيت
kanbi3 bjamla,,كانبيع بجاملا
mazal mastaw3abt,,مازال ماستاوعابت
khasak taba3 l9anon,,خاساك تاباع لقانون
matkonch mtkabar,,ماتكونش متكابار
hada kay3ich flbher,,هادا كايعيش فلبهر
anhawal n9arab lik lma3na,,أنهاوال نقاراب ليك لماعنا
ghadi nkhasro kolchi,,غادي نخاسرو كولشي
lbachar haka dayer,,لباشار هاكا داير
l2aghlabiya dayra haka,,لأغلابييا دايرا هاكا
matkonch d3if,,ماتكونش دعيف
khasak t3ich mzyan,,خاساك تعيش مزيان
tbadlo liha dwasa,,تبادلو ليها دواسا
dhak fach tkonch m3assab,,دهاك فاش تكونش معاسّاب
ftah 3inik mzyan,,فتاه عينيك مزيان
tla3 liya lmoral,,تلاع لييا لمورال
ghadi twali bhalo,,غادي توالي بهالو
kifach kaychofok nas?,,كيفاش كايشوفوك ناس?
ftah 3ala9a m3ahom,,فتاه عالاقا معاهوم
matkonch fik l3ya9a,,ماتكونش فيك لعياقا
39al 3la achno darti,,عقال علا أشنو دارتي
khask tkon ms2ol 3la rask,,خاسك تكون مسأل علا راسك
3awan rask,,عاوان راسك
matb9ach tkmi,,ماتبقاش تكمي
n9az kolchi,,نقاز كولشي
nta li t3raf,,نتا لي تعراف
nta insan mamzyan,,نتا إنسان مامزيان
achno knti bghiti tgol,,أشنو كنتي بغيتي تڭول
matawalch bzaf,,ماتاوالش بزاف
mat3amar m3a bnadm,,ماتعامار معا بنادم
m3a mn chtak chabahtk,,معا من شتاك شاباهتك
kaybghi ghir mslahto,,كايبغي غير مسلاهتو
makayn hta mochkil,,ماكاين هتا موشكيل
bghi lkhir lnas,,بغي لخير لناس
ma9adar ythamal lms2olya,,ماقادار يتهامال لمسأليا
ba9i ghadi tla9a m3a bzaf dyal nas,,باقي غادي تلاقا معا بزاف ديال ناس
fhamtha tayra,,فهامتها تايرا
khdam 3la lmosta9bl dyalk,,خدام علا لموستاقبل ديالك
matb9ach thder m3ah,,ماتبقاش تهدر معاه
ghir katkhwi lma framla,,غير كاتخوي لما فراملا
khasak tkon mhtam ba3da,,خاساك تكون مهتام باعدا
mathachmnich,,ماتهاشمنيش
ma3ndo hta hadaf,,ماعندو هتا هاداف
3lach ba9i m3acher m3ah,,علاش باقي معاشر معاه
matih fnafs lkhata2,,ماتيه فنافس لخاتاء
mat9arn rask bnas,,ماتقارن راسك بناس
maradich 3la lwad3ya,,ماراديش علا لوادعيا
hat ahdaf wa9i3ya,,هات أهداف واقيعيا
rabi wladk mzyan,,رابي ولادك مزيان
matlom hta hed,,ماتلوم هتا هد
lom ghir rask,,لوم غير راسك
kaynin lforas bzaf,,كاينين لفوراس بزاف
