darija,eng,darija_ar
3jbatni tari9tek kifach katchre7,,عجباتني تاريقتك كيفاش كاتشرح
far7an hit ana kayn hna,,فارحان هيت أنا كاين هنا
kan7es brasi merta7,,كانحس براسي مرتاح
ana achnou kandir fhad danya?,,أنا أشنو كاندير فهاد دانيا?
lah y7ed lbas,,الله يحد لباس
lah ykhalina f sbaghetna,,الله يخالينا ف سباغتنا
ach dak lhadchi,,أش داك لهادشي
bghit njme3 fliysat,,بغيت نجمع فلييسات
kant kad3i m3aaya,,كانت كادعي معايا
kanchoufek kayjini dahk,,كانشوفك كايجيني داهك
matb9ach dji 3endna,,ماتبقاش دجي عندنا
bghit ghir nsali hadchi khlas,,بغيت غير نسالي هادشي خلاس
3tini ghir bti9ar,,عتيني غير بتيقار
ghanwli labas,,غانولي لاباس
maghanjch,,ماغانجش
malek za9rama,,مالك زاقراما
wach hadi dyal lwlad wla dyal lbnat,,واش هادي ديال لولاد ولا ديال لبنات
chratha mama lbanti,,شراتها ماما لبانتي
3tiwni ra2ykoum fhadchi,,عتيوني راإيكوم فهادشي
wach nkamal wla na7bes?,,واش نكامال ولا ناحبس?
deri 3cha khfif,,دري عشا خفيف
bla madekrini ana,,بلا مادكريني أنا
wach kat3arfini ?,,واش كاتعارفيني ?
9albi 3amr dyal bassah,,قالبي عامر ديال باسّاه
3lach makatsawlich fia?,,علاش ماكاتساوليش فيا?
yawedi yase7ba yawedi,,ياودي ياسحبا ياودي
mchaw douk lyamat,,مشاو دوك ليامات
t9hart bzaf,,تقهارت بزاف
chkoun t9der tsme3 lia?,,شكون تقدر تسمع ليا?
darouri khski tkhayti,,داروري خسكي تخايتي
hadchi li 3almouna,,هادشي لي عالمونا
khali cha3rek matlou9,,خالي شاعرك ماتلوق
galou lia kayna,,ڭالو ليا كاينا
khasni chi haja tsafili wjhi,,خاسني شي حاجة تسافيلي وجهي
mab9itch zwina,,مابقيتش زوينا
ana ghir bent 3adia,,أنا غير بنت عاديا
achnou lfer9 binatna,,أشنو لفرق بيناتنا
makan9rach galsa fdar,,ماكانقراش ڭالسا فدار
kherjou kaychabhou lik,,خرجو كايشابهو ليك
bghit n3awed lik chi haja,,بغيت نعاود ليك شي حاجة
tal tantla9aw wn3awed lik,,تال تانتلاقاو ونعاود ليك
ila tba3tek b9it blach,,إلا تباعتك بقيت بلاش
chitan kaywaswas lia,,شيتان كايواسواس ليا
wahd rasi kaygouli siri,,واهد راسي كايڭولي سيري
chefthoum lbareh,,شفتهوم لباره
kay9albou 3la mayaklou,,كايقالبو علا ماياكلو
ghadi njib lik matakl,,غادي نجيب ليك ماتاكل
b9aw mtab3ini b3inihoum,,بقاو متابعيني بعينيهوم
che7al 3tak fsda9,,شحال عتاك فسداق
kifach t3arftou?,,كيفاش تعارفتو?
ana fia had l9adia,,أنا فيا هاد لقاديا
wlit labas 3lia f sahty,,وليت لاباس عليا ف ساهتي
mkhasma m3a rajli,,مخاسما معا راجلي
wllit kanbghih,,ولّيت كانبغيه
wlit kan7es bchi haja men jihtou,,وليت كانحس بشي حاجة من جيهتو
3edi wahed mouchkil kbir,,عدي واهد موشكيل كبير
hadchi mane9derch n3awdou,,هادشي مانقدرش نعاودو
makantchawfouch 3la mouda,,ماكانتشاوفوش علا مودا
khlani m3a 3a2iltu,,خلاني معا عاإلتو
zrabt f zwaj,,زرابت ف زواج
dy3t rasi,,ديعت راسي
daya3t hyati bla mandaya3lek wa9tek,,داياعت هياتي بلا مانداياعلك واقتك
makaybghich ytkhalas men 3endi,,ماكايبغيش يتخالاس من عندي
3lach mabghach yfhem,,علاش مابغاش يفهم
chnou ndir bach ntbadal?,,شنو ندير باش نتبادال?
mab9ach 3ajebni rasi,,مابقاش عاجبني راسي
fin ja had lma7al?,,فين جا هاد لماحال?
bghit nbi3 hadchi kaml,,بغيت نبيع هادشي كامل
smiytek zwina,,سمييتك زوينا
b9a mjama3 tma,,بقا مجاماع تما
chi nhar ghadjibha frasek,,شي نهار غادجيبها فراسك
mab9itch kanfakar fhadchi,,مابقيتش كانفاكار فهادشي
hadchi 7ytou men rasi b mara,,هادشي حيتو من راسي ب مارا
matb9aych djabdi lia had lmawdou3,,ماتبقايش دجابدي ليا هاد لماودوع
che7al katwzen,,شحال كاتوزن
chehal fik men kilo,,شهال فيك من كيلو
kan7es brasi t9alit,,كانحس براسي تقاليت
kan7es brasi d3afit,,كانحس براسي دعافيت
safi hadi hya lekhra lik,,سافي هادي هيا لخرا ليك
ghanemchi ghir ana bouhdi,,غانمشي غير أنا بوهدي
ghadi y3ajbak l7al m3ana,,غادي يعاجباك لحال معانا
saraha rtahit likoum,,ساراها رتاهيت ليكوم
fin ghadi nel9a b7alkoum,,فين غادي نلقا بحالكوم
fin nkhebikoum 3la lmout,,فين نخبيكوم علا لموت
ach ghandir bla bikoum,,أش غاندير بلا بيكوم
hadak dwa ma9to3,,هاداك دوا ماقتوع
kifach nste3mel hadchi,,كيفاش نستعمل هادشي
kifach ndir lhadchi,,كيفاش ندير لهادشي
awel mra njarab hadchi,,أول مرا نجاراب هادشي
khaskoum twariwni kifach,,خاسكوم تواريوني كيفاش
ach had dahka,,أش هاد داهكا
achnou dakchi mkhabya,,أشنو داكشي مخابيا
wlity katkhabi 3lia koulchi,,وليتي كاتخابي عليا كولشي
aji nfar9ouha binatna,,أجي نفارقوها بيناتنا
makentich 7adra lbareh,,ماكنتيش حادرا لباره
tzewjat b khouh,,تزوجات ب خوه
jaw l3yalat ibarkou liha,,جاو لعيالات إباركو ليها
bghaw ymchiw y3aziwha,,بغاو يمشيو يعازيوها
khtarit lik 3ris,,ختاريت ليك عريس
diri lkhir gha frasek,,ديري لخير غا فراسك
siri diha brask,,سيري ديها براسك
bla matmchiw 3endhoum,,بلا ماتمشيو عندهوم
safi nsiti l3echra,,سافي نسيتي لعشرا
wach tantouma b7ali?,,واش تانتوما بحالي?
ma3mrni mchit liha,,ماعمرني مشيت ليها
ma3endich m3ahoum,,ماعنديش معاهوم
makaydakhlouch lkhater,,ماكايداخلوش لخاتر
ghadzidi 3la raske sda3,,غادزيدي علا راسك سداع
ta7t men charjm,,تاحت من شارجم
makaykhliwnich f ra7ty,,ماكايخليونيش ف راحتي
dima kayjiw 3endi,,ديما كايجيو عندي
ghadi ygalsou ybatou,,غادي يڭالسو يباتو
siri saybih rask,,سيري سايبيه راسك
had nmra katbrztni,,هاد نمرا كاتبرزتني
dima kaysoniw 3lia,,ديما كايسونيو عليا
ma3rtchnou bghaw mni?,,ماعرتشنو بغاو مني?
skhiya mskina,,سخييا مسكينا
ana yalah bdit,,أنا يالاه بديت
hadchi gha mo2akharan,,هادشي غا موأخاران
men lbare7 marj3atch,,من لبارح مارجعاتش
khrej mazal marje3,,خرج مازال مارجع
ana brasi ma3arfach,,أنا براسي ماعارفاش
koula 3chia kaymchi,,كولا عشيا كايمشي
bghit nbi3 dehbi,,بغيت نبيع دهبي
blati nsali chi haja,,بلاتي نسالي شي حاجة
yediya 3amrin,,يدييا عامرين
bla nkhwi ydi,,بلا نخوي يدي
makatchoufnich machghoula?,,ماكاتشوفنيش ماشغولا?
machi bzaf bach t3alamt,,ماشي بزاف باش تعالامت
t3alam chi harfa,,تعالام شي هارفا
7erfet bouk layghalbouk,,حرفت بوك لايغالبوك
khask t3awal 3la rask,,خاسك تعاوال علا راسك
ila khassak chi haja merhba,,إلا خاسّاك شي حاجة مرهبا
kadir sbba bs7abatha,,كادير سبّا بسحاباتها
7lfat la mchat,,حلفات لا مشات
wach baghi tkhrej 3la rasek,,واش باغي تخرج علا راسك
wach baghi tghara9 rask fl7ebs,,واش باغي تغاراق راسك فلحبس
khasna nharbou men hna,,خاسنا نهاربو من هنا
wach ghanb9aw 7na bla makla?,,واش غانبقاو حنا بلا ماكلا?
wach ghanb9aw bla n3as?,,واش غانبقاو بلا نعاس?
ma7amelch rasi,,ماحاملش راسي
ghadi n9ra,,غادي نقرا
kaybanou drayfin ba3da,,كايبانو درايفين باعدا
mabaynach fihoum,,مابايناش فيهوم
tratli chi haja 3mrni nsaha,,تراتلي شي حاجة عمرني نساها
achnou kadiri 3awtani,,أشنو كاديري عاوتاني
rah che7al hada hdarna fhadchi,,راه شحال هادا هدارنا فهادشي
had lmawdo3 salina,,هاد لماودوع سالينا
maghan3awedch nhder m3ak,,ماغانعاودش نهدر معاك
hedra we7da rana gltha,,هدرا وحدا رانا ڭلتها
ghadi ngoulik joj klmat,,غادي نڭوليك جوج كلمات
maghanzidch m3ak lhadra,,ماغانزيدش معاك لهادرا
ma3endi mankhabi 3lik,,ماعندي مانخابي عليك
bayna twahachtini,,باينا تواهاشتيني
ma3endna man3tiwhoum,,ماعندنا مانعتيوهوم
mafia li yzid ysber,,مافيا لي يزيد يسبر
choufi kifach diri,,شوفي كيفاش ديري
ila khlitini ghanhbel,,إلا خليتيني غانهبل
kaywajdou dghya,,كايواجدو دغيا
ghadi ndihoum m3aya,,غادي نديهوم معايا
maghadich n7achmou bik,,ماغاديش نحاشمو بيك
hachamtou bia 9dam nas,,هاشامتو بيا قدام ناس
b9a kaysawal fia,,بقا كايساوال فيا
wsalt m3atla,,وسالت معاتلا
t7tiha 3la jer7 ybra,,تحتيها علا جرح يبرا
wach l9iti li y3awnak?,,واش لقيتي لي يعاوناك?
hadchi ktir 3lik,,هادشي كتير عليك
wach ghat9der tkamal,,واش غاتقدر تكامال
mase7ba matawza,,ماسحبا ماتاوزا
ila bghity,,إلا بغيتي
ila hdak lah,,إلا هداك الله
maghadich yji zwin,,ماغاديش يجي زوين
wach kayen chi wahed bhali?,,واش كاين شي واهد بهالي?
makandir tahaja,,ماكاندير تاحاجة
makan3refch nch9a,,ماكانعرفش نشقا
man9derch nb9a galsa fdar,,مانقدرش نبقا ڭالسا فدار
kankhaf nb9a bouhdi fdar,,كانخاف نبقا بوهدي فدار
lyouma sab7a nachta,,ليوما سابحا ناشتا
lyouma s7at khasra,,ليوما سحات خاسرا
labas machi ghir bouhdi,,لاباس ماشي غير بوهدي
kan9aalab 3la zahri,,كانقالاب علا زاهري
ma3endich zher fhadchi,,ماعنديش زهر فهادشي
kan9lb 3la sa7bty,,كانقلب علا ساحبتي
mkalakh bzaf,,مكالاخ بزاف
malk t9ila haka makatfahmich,,مالك تقيلا هاكا ماكاتفاهميش
dnoubi 3lik,,دنوبي عليك
ewa ta9lid 3lik,,إوا تاقليد عليك
wach sifti lia chi haja?,,واش سيفتي ليا شي حاجة?
7na li khrajna 3la rousna,,حنا لي خراجنا علا روسنا
ajiw khtarou m3aya,,أجيو ختارو معايا
koulchi ghadi ykmel,,كولشي غادي يكمل
ghadi nwarik kifach diri,,غادي نواريك كيفاش ديري
dakchi 3la 79o wtri9o,,داكشي علا حقو وتريقو
ghir goulou li bghitou,,غير ڭولو لي بغيتو
dakchi dyalk bouhdek,,داكشي ديالك بوهدك
wach matb3ek la chghel la mcheghala?,,واش ماتبعك لا شغل لا مشغالا?
wach ma3dek maydar?,,واش ماعدك مايدار?
bma matrinvini tani,,بما ماترينڤيني تاني
ghadi tsm3i mni li may3ajbakch,,غادي تسمعي مني لي مايعاجباكش
l9itini jaya 3andek,,لقيتيني جايا عاندك
gouli ba3da ghir sbah lkheir,,ڭولي باعدا غير سباه لخير
jaya b3jajtek,,جايا بعجاجتك
mab9a bo sba7,,مابقا بو سباح
siri wjdi lia lftor,,سيري وجدي ليا لفتور
nt7i rask m3a l7it,,نتحي راسك معا لحيت
hia li mat3awedch,,هيا لي ماتعاودش
hkak dayr,,هكاك داير
maghat9adrich tbadlih,,ماغاتقادريش تبادليه
che7al hada mad7akt haka,,شحال هادا مادحاكت هاكا
safi mcha koulchi,,سافي مشا كولشي
nhar t7tarmini ghadi n7tarmek,,نهار تحتارميني غادي نحتارمك
khrji lbara ydarbek lberd chwia,,خرجي لبارا يداربك لبرد شويا
chtek b7ala tya9tiha,,شتك بحالا تياقتيها
makntch kantkhaylek b7al haka,,ماكنتش كانتخايلك بحال هاكا
magltliha ta haja,,ماڭلتليها تا حاجة
b9at ghatghawat 3lia,,بقات غاتغاوات عليا
ma3endi mandir bhad lbsala,,ماعندي ماندير بهاد لبسالا
siri tertahi fdarkoum,,سيري ترتاهي فداركوم
men be3d wn3ayat lik,,من بعد ونعايات ليك
hadchi mabghach ydkheli ldmaghi,,هادشي مابغاش يدخلي لدماغي
wach chty 7altek kifach wllat,,واش شتي حالتك كيفاش ولّات
b7ala 9arya fia 7sifa,,بحالا قاريا فيا حسيفا
nta 3endek jehd hit ba9i sghir,,نتا عندك جهد هيت باقي سغير
bdina kanwalfouk,,بدينا كانوالفوك
3lach ghanf9es rasi,,علاش غانفقس راسي
dwat 3lina dar,,دوات علينا دار
3jbatek wla la?,,عجباتك ولا لا?
lkhedma wlmachakil,,لخدما ولماشاكيل
rah 9at3in lma,,راه قاتعين لما
sa3tayn wana kantsenna,,ساعتاين وانا كانتسنّا
chkoun msaltek 3lia?,,شكون مسالتك عليا?
wach kanban lik ghir ana?,,واش كانبان ليك غير أنا?
hadi hia lo9ita dyalou,,هادي هيا لوقيتا ديالو
bla madirou lghda,,بلا ماديرو لغدا
malkoum m3a9din haka,,مالكوم معاقدين هاكا
had lkhedma m3ankcha,,هاد لخدما معانكشا
rja3na lbladna,,رجاعنا لبلادنا
makaynch bhal bladek,,ماكاينش بهال بلادك
dzadina hna wkberna hna,,دزادينا هنا وكبرنا هنا
man9adrouch nmchiw lchi blasa khra,,مانقادروش نمشيو لشي بلاسا خرا
makhskoumch tsawerou,,ماخسكومش تساورو
ana bghitek nti,,أنا بغيتك نتي
ana li ghalta,,أنا لي غالتا
idourou tay3yaw wirj3ou,,إدورو تايعياو ويرجعو
ma3endich m3a sda3,,ماعنديش معا سداع
7bbitkoum,,حبّيتكوم
wach tfarajti fihoum,,واش تفاراجتي فيهوم
wach tmchi tfarji,,واش تمشي تفارجي
mab9awch dayrin sahra,,مابقاوش دايرين ساهرا
hadchi rah de99a betla,,هادشي راه دقّا بتلا
wlity ghir katkharfi,,وليتي غير كاتخارفي
3endak t7ar9i,,عنداك تحارقي
waha hana jaya,,واها هانا جايا
chi zbla hadi dertiha,,شي زبلا هادي درتيها
rah ba9a 3rousa jdida,,راه باقا عروسا جديدا
ana mzawga fik,,أنا مزاوڭا فيك
had nhar mabghach ysali,,هاد نهار مابغاش يسالي
makrahtch koun kent m3akoum,,ماكراهتش كون كنت معاكوم
kadzidou fih,,كادزيدو فيه
dar ksida wmat,,دار كسيدا ومات
3ziz 3lina nkabrou lmawdou3,,عزيز علينا نكابرو لماودوع
bzaf 9raw wmadarou walou,,بزاف قراو ومادارو والو
wlit bikhir hint dwit m3ak,,وليت بيخير هينت دويت معاك
sir dreb tamara,,سير درب تامارا
khaskoum darbou l7sab,,خاسكوم داربو لحساب
ji 3endi ldar,,جي عندي لدار
3chiri hada li m3aya,,عشيري هادا لي معايا
fi wa9t chedda hdaya,,في واقت شدّا هدايا
istahel koul lkheir,,إستاهل كول لخير
safi sel3a wslat,,سافي سلعا وسلات
3arefak tay9 fia,,عارفاك تايق فيا
khaf 3lia chwia,,خاف عليا شويا
3ajbani fih rzana,,عاجباني فيه رزانا
ikhalik liaa,,إخاليك لياا
chkoun b7ali yana,,شكون بحالي يانا
khasni bach n3awen rasi,,خاسني باش نعاون راسي
khasni n3awen s7ab dar,,خاسني نعاون سحاب دار
bghina nbniw dar,,بغينا نبنيو دار
dety mziya mli jity,,دتي مزييا ملي جيتي
ach kay3ni hadchi,,أش كايعني هادشي
khayb dakchi li labsa,,خايب داكشي لي لابسا
kifach ghandirou liha,,كيفاش غانديرو ليها
whda swlatni,,وهدا سولاتني
diri lma3loumat dyalk,,ديري لماعلومات ديالك
l7ayat moumila,,لحايات موميلا
b9at ghir had lketba,,بقات غير هاد لكتبا
hkak tla3lia,,هكاك تلاعليا
ana dfa3t walou,,أنا دفاعت والو
li banlik khoudih,,لي بانليك خوديه
safi ghatnod rwina,,سافي غاتنود روينا
dayrin 7ala gdam dar,,دايرين حالا ڭدام دار
kifach ghadi n3arfou,,كيفاش غادي نعارفو
chfti l9adia mamslkach,,شفتي لقاديا مامسلكاش
lah yeser ljami3,,الله يسر لجاميع
darbin wahed tre9 katkhle3,,داربين واهد ترق كاتخلع
bghity tskity lbnadem l9alb?,,بغيتي تسكيتي لبنادم لقالب?
chi khbar?,,شي خبار?
fidouna m3akoum,,فيدونا معاكوم
7na b3adin bzaf,,حنا بعادين بزاف
khlili lia message,,خليلي ليا مسّاڭ
koulchi b tissir lah,,كولشي ب تيسّير الله
men niyti tana kansawlak,,من نييتي تانا كانساولاك
kan9leb makanl9a walou,,كانقلب ماكانلقا والو
7ta daba rah koulchi 3endkoum,,حتا دابا راه كولشي عندكوم
kemlou men raskoum,,كملو من راسكوم
khasna nchoufou m3ahoum,,خاسنا نشوفو معاهوم
bzaf dyal lhwayj ma9rinahoumch,,بزاف ديال لحوايج ماقريناهومش
darori men lmaw3id,,داروري من لماوعيد
hada ser ma3arfou 7ed,,هادا سر ماعارفو حد
ljow dyal chat,,لجوو ديال شات
bla mat3ayri,,بلا ماتعايري
mamsaw9ach,,مامساوقاش
bdelty lkhedma?,,بدلتي لخدما?
ila ma3jbatekch 7tiha,,إلا ماعجباتكش حتيها
dakchi khassou ytla7,,داكشي خاسّو يتلاح
kay7mer lujeh,,كايحمر لوجه
bardin lik lktaf,,باردين ليك لكتاف
diri fik nefs chwia,,ديري فيك نفس شويا
drebni wjit ldarna,,دربني وجيت لدارنا
3endi bnita,,عندي بنيتا
i7sas khayb,,إحساس خايب
wlit m3asba,,وليت معاسبا
7lef larja3na,,حلف لارجاعنا
ma3endi khater,,ماعندي خاتر
malk 3la 7altek,,مالك علا حالتك
kent 3arfa hadchi men lawal,,كنت عارفا هادشي من لاوال
mredtini f sa7ty,,مردتيني ف ساحتي
aji ntbadlou,,أجي نتبادلو
hzek lma,,هزك لما
3jbek rask,,عجبك راسك
bagha dabzi ntia,,باغا دابزي نتيا
rana ghir sabra 3lik,,رانا غير سابرا عليك
3afakoum jawbouni,,عافاكوم جاوبوني
ma9edou fil zadou fila,,ماقدو فيل زادو فيلا
chehitini fiha,,شهيتيني فيها
siri kmli n3ask,,سيري كملي نعاسك
bnadem ma3endou maydar,,بنادم ماعندو مايدار
ys7abli maghayji 7ed,,يسحابلي ماغايجي حد
tebti chwia,,تبتي شويا
malki katna9zi ghi buhdek,,مالكي كاتناقزي غي بوهدك
ta7ed maghaydkhel,,تاحد ماغايدخل
ta nod tga3ad,,تا نود تڭاعاد
nod kharaj lbhaym,,نود خاراج لبهايم
sir tsre7,,سير تسرح
siri t7albi lbagra,,سيري تحالبي لباڭرا
wjeh ne7s safi,,وجه نحس سافي
chtek katsab9i m3aya,,شتك كاتسابقي معايا
3lach katkhwn,,علاش كاتخون
finma mchity nmchi m3ak,,فينما مشيتي نمشي معاك
khlihoum yla3bou,,خليهوم يلاعبو
nodi diri chi chghol,,نودي ديري شي شغول
koulchi kaychkarni,,كولشي كايشكارني
ma3rafthach fin jat,,ماعرافتهاش فين جات
ne3ti lia lblasa bdabt,,نعتي ليا لبلاسا بدابت
ana ghir difa,,أنا غير ديفا
makan3refch lswab,,ماكانعرفش لسواب
koul wsket,,كول وسكت
ndo9 3ad nhder,,ندوق عاد نهدر
3aych 3la bra,,عايش علا برا
khlini nsali ba3da,,خليني نسالي باعدا
kaydirha bl3ani,,كايديرها بلعاني
wla kayched m3aya ded,,ولا كايشد معايا دد
mab9ach kaysme3 lhadra,,مابقاش كايسمع لهادرا
wla kaydir ligalou raso,,ولا كايدير ليڭالو راسو
makaydihach fia,,ماكايديهاش فيا
tfakartini tani,,تفاكارتيني تاني
zerbi flkhdma,,زربي فلخدما
tah talj 3ndkom,,تاه تالج عندكوم
smi9li lyoma,,سميقلي ليوما
tla3 liya hadchi frasi,,تلاع لييا هادشي فراسي
wayuh sbr ousaf,,وايوه سبر وساف
slak ta yhan moulana,,سلاك تا يهان مولانا
awdi rah t3ya mtxrah mkynx li fhmak,,أودي راه تعيا متشراه مكينش لي فهماك
wayih awdi ashba ana ghi fdar,,واييه أودي أسهبا أنا غي فدار
malha ktkhls 3lik,,مالها كتخلس عليك
akhtu mknhmlx li mtkbar,,أختو مكنهملش لي متكبار
rbu 3win akhtu,,ربو عوين أختو
l3az akhoya,,لعاز أخويا
tarah xu haja harba,,تاراه شو حاجة هاربا
sktna abnadm,,سكتنا أبنادم
wayli mniytk,,وايلي منييتك
warah ghi dahkin,,واراه غي داهكين
khaz xwiya,,خاز شوييا
dir liya xu blassa hadak,,دير لييا شو بلاسّا هاداك
wafin alfrda,,وافين ألفردا
saybt factura lyouma,,سايبت فاكتورا ليوما
ach ktabtlaak,,أش كتابتلاك
db njilaak,,دب نجيلاك
tal ghda flaachia wnhawel nsalilak koulchi,,تال غدا فلاشيا ونهاول نساليلاك كولشي
cv lhmdolilah bikhir,,كڤ لهمدوليلاه بيخير
had sa3a ghir jra m3a lwa9t,,هاد ساعا غير جرا معا لواقت
3ad bdina 7na,,عاد بدينا حنا
nta kif 4adi m3a lkhedma mzian,,نتا كيف 4ادي معا لخدما مزيان
bikhir lhamdo lah,,بيخير لهامدو الله
fin ghbarti?,,فين غبارتي?
ha 7na hi chetna,,ها حنا هي شتنا
kidaz 3ndkom zlzal,,كيداز عندكوم زلزال
rah lmedrassa 7na 3ndna tdererat,,راه لمدراسّا حنا عندنا تدررات
dakchi 3lach bdina m3etlin,,داكشي علاش بدينا معتلين
o ghir bezzez,,أُ غير بزّز
lah ydir salama,,الله يدير سالاما
nti ba3da bikhir,,نتي باعدا بيخير
lhmdolilah kolchi bokhir.,,لهمدوليلاه كولشي بوخير.
nass li kan3ref ga3 bikhir,,ناسّ لي كانعرف ڭاع بيخير
waxno darti daba,,واشنو دارتي دابا
drt diplôme,,درت ديپلôم
dyalach?,,ديالاش?
mz1,,مز1
lah ysser,,الله يسّر
rbi ykhlik,,ربي يخليك
kadiri la navette ltama,,كاديري لا ناڤتّ لتاما
ghir sbar daba tsali,,غير سبار دابا تسالي
ntmna yshl lah fchihja khra,,نتمنا يسهل الله فشيهجا خرا
wahd lbaht,,واهد لباهت
mafhmt wlo,,مافهمت ولو
