darija,eng,darija_ar
chno hiya hdod lmghrib ?,What are the borders of Morocco?,شنو هييا هدود لمغريب ?
wax kat3arfi kifax kay9riwo drari sghar ?,Do you know how they teach little kids?,واش كاتعارفي كيفاش كايقريوو دراري سغار ?
bghit nsayab ch3ri,I want to style my hair.,بغيت نساياب شعري
saybih ghadi iji m3ak,Style it; it will suit you.,سايبيه غادي إجي معاك
rah ma3ft mali lyoma,I don't know what's wrong with me today.,راه ماعفت مالي ليوما
ahsan vidoui chafto,It's the best video I've seen.,أهسان ڤيدوي شافتو
3ziza 3liya lkhyar,I love cucumbers.,عزيزا علييا لخيار
katakli labid,Do you eat eggs?,كاتاكلي لابيد
hadok homa lmgharba dyalkom?,Are those your Moroccans?,هادوك هوما لمغاربا ديالكوم?
katkhdmi ftfah ?,Do you work at Apple?,كاتخدمي فتفاه ?
la maknkhdam ftfah kankhdam flmktaba,No, I don't work at Apple; I work at the library.,لا ماكنخدام فتفاه كانخدام فلمكتابا
hda li kaybnwo jam3 ?,Is that building that looks like a mosque?,هدا لي كايبنوو جامع ?
ah jam3 wach dyal 9ira2t l9or2an ?,Yes, a mosque for reading the Qur'an?,أه جامع واش ديال قيراءت لقورأن ?
hda li ja motor?,Is that someone who came by motorcycle?,هدا لي جا موتور?
hadik hiya lmdrsa fin kay9ra khok,That's the school where your brother studies.,هاديك هييا لمدرسا فين كايقرا خوك
ah hiya galik l9rya fiha zwina,Yes, he said the education there is good.,أه هييا ڭاليك لقريا فيها زوينا
hadi mkhbaza ?,Is this a bakery?,هادي مخبازا ?
ah mkhbaza fiha laptipan zwin,Yes, a bakery with good croissants.,أه مخبازا فيها لاپتيپان زوين
hna fin kayglso nas b3da ?,But where do people sit here?,هنا فين كايڭلسو ناس بعدا ?
hado homa chrajm dyal lmdrasa,Those are the windows of the school.,هادو هوما شراجم ديال لمدراسا
hdak lkask li dayra fodnik makydrokax fihom,Doesn't that helmet you're wearing hurt your ears?,هداك لكاسك لي دايرا فودنيك ماكيدروكاش فيهوم
nti kadiri dima zif ola ghir lyoma,Do you always wear the scarf or just today?,نتي كاديري ديما زيف أُلا غير ليوما
had chjar li hna kayhmi mn chams,These trees here provide shade from the sun.,هاد شجار لي هنا كايهمي من شامس
sarha 3inin dak chraf zayghin,Honestly, that old man's eyes are wandering.,سارها عينين داك شراف زايغين
ach hadi hia lma7eta,Is this the station?,أش هادي هيا لماحتا
hdok li lhih wach kayghslo tonobilat,Are those people over there washing cars?,هدوك لي لهيه واش كايغسلو تونوبيلات
achno ana bnsba lik ?,What am I to you?,أشنو أنا بنسبا ليك ?
imta kaykono lintikhbat ?,When are the elections?,إمتا كايكونو لينتيخبات ?
lmahkma hlaa lyoma ?,Is the courthouse open today?,لماهكما هلا ليوما ?
la makathlach hit lyoma lhad,No, it's closed because today is Sunday.,لا ماكاتهلاش هيت ليوما لهاد
had lkorsi li galsin 3lih chhal morih,This chair we're sitting on is so comfortable.,هاد لكورسي لي ڭالسين عليه شهال موريه
had lblaka achno ky3nwo li m3al9in ftri9 ?,What do these signs hanging on the road mean?,هاد لبلاكا أشنو كيعنوو لي معالقين فتريق ?
kay3nwo biha ina jiha ghadin liha,They indicate which direction we're going.,كايعنوو بيها إنا جيها غادين ليها
draoni rjliya,My feet hurt.,دراوني رجلييا
walkin rah tmchina lyoma bzaf nit,But we walked a lot today, indeed.,والكين راه تمشينا ليوما بزاف نيت
ma3raft 3lach kanhas bsa3ada,I don't know why I feel happy.,ماعرافت علاش كانهاس بساعادا
ana kanhas bli kat3rfi chi haja magltihach liya,I feel like you know something you haven't told me.,أنا كانهاس بلي كاتعرفي شي حاجة ماڭلتيهاش لييا
saraha lmsrahya dyalha zwina,Honestly, her play is beautiful.,ساراها لمسراهيا ديالها زوينا
maknhmlach nifa9,I can't stand hypocrisy.,ماكنهملاش نيفاق
gol liya sarha fwjhi hsan,Tell me the truth to my face; it's better.,ڭول لييا سارها فوجهي هسان
nti ghdara khrajti bla biya,You're deceitful; you went out without me.,نتي غدارا خراجتي بلا بييا
kan 3ndi gharad ma3waltch,I had something to do; I didn't plan it.,كان عندي غاراد ماعوالتش
3mrak tla3ti fslom ?,Have you ever gone up in an elevator?,عمراك تلاعتي فسلوم ?
ah tla3t fslom walkin knkhaf bzaf,Yes, I've been in an elevator, but I'm very scared.,أه تلاعت فسلوم والكين كنخاف بزاف
bsah hadak li ja jarkom,Is that your neighbor who just came?,بساه هاداك لي جا جاركوم
ah jarna mn chhal hadi,Yes, he's been our neighbor for a long time.,أه جارنا من شهال هادي
achno ktasnyi nti mni gbila t3tlna ?,What are you waiting for? The bus is late for us?,أشنو كتاسنيي نتي مني ڭبيلا تعتلنا ?
kantsna lkar iji sift liya baba chi haja,I'm waiting for the bus; my dad sent me something.,كانتسنا لكار إجي سيفت لييا بابا شي حاجة
hadik dar bsah dyal lmkhazniya ?,Is that house really for the military police?,هاديك دار بساه ديال لمخازنييا ?
kon tchofiha mn ldakhal ghathm9i,If you saw it from the inside, you'd be amazed.,كون تشوفيها من لداخال غاتهمقي
3lach hayti lkasak ?,Why did you remove your hat?,علاش هايتي لكاساك ?
hayti lkasak hit darni fwadni,I took off my hat because it hurt my ears.,هايتي لكاساك هيت دارني فوادني
kat3jbni tonobil bm,I like BMW cars.,كاتعجبني تونوبيل بم
ah kankal lbid,Yes, I eat eggs.,أه كانكال لبيد
aji tchrbi atyi,Come drink tea.,أجي تشربي أتيي
chno sbab li khla mamk darha idiha ?,What caused your mom to leave?,شنو سباب لي خلا مامك دارها إديها ?
zif dylk fan,Your scarf is nice.,زيف ديلك فان
takli balm3l9a ola bidik ?,Do you eat with a spoon or with your hands?,تاكلي بالمعلقا أُلا بيديك ?
ah nakal bidi hsan liya,Yes, eating with my hands is better for me.,أه ناكال بيدي هسان لييا
saliti lmghrab ?,Are you done with Morocco?,ساليتي لمغراب ?
la mzal ihsab liya ba9i m2dan,No, not yet; I think I'm still in the lead.,لا مزال إهساب لييا باقي مءدان
axno darto l3cha,What did you make for dinner?,أشنو دارتو لعشا
mzal madrnah,We haven't made it yet.,مزال مادرناه
nti t9ila flmakla,You eat a lot.,نتي تقيلا فلماكلا
ah nti khfifa mx2alah,Yes, and you are light, mashallah.,أه نتي خفيفا مشألاه
ana kanbghi lmkhda dyali matkonch 3amra,I like my pillow not to be too full.,أنا كانبغي لمخدا ديالي ماتكونش عامرا
3ndkom lmach khal waw,You have a beautiful swimming pool, wow.,عندكوم لماش خال واو
nti bnt nas,You're a good woman.,نتي بنت ناس
nta wld nas,You're a good man.,نتا ولد ناس
lhadara mt9dma flmojtma3,Discussion is advanced in society.,لهادارا متقدما فلموجتماع
had lmojta3 fih lfoda,This society is chaotic.,هاد لموجتاع فيه لفودا
lhiwaya dyali rasam,My hobby is drawing.,لهيوايا ديالي راسام
lhadra lmaghribya fiha bzaf dyal lhadrat,The Moroccan dialect has many words.,لهادرا لماغريبيا فيها بزاف ديال لهادرات
kaynin bzaf dyal lm2atir,There are many monuments.,كاينين بزاف ديال لمأتير
tarikhiya flmaghrib,Historical ones in Morocco.,تاريخييا فلماغريب
hado li dazo malhom kayjrwo ?,Those who passed by, why are they running?,هادو لي دازو مالهوم كايجروو ?
ah homa ma3rft chno w9a3,Yes, I don't know what happened to them.,أه هوما ماعرفت شنو وقاع
3lach nti labsa lpantofa,Why are you wearing slippers?,علاش نتي لابسا لپانتوفا
hit kayrtaho liya rjliya fiha,Because my feet are comfortable in them.,هيت كايرتاهو لييا رجلييا فيها
had lmadrsa smitha tazizawt ?,Is this school's name Tazizawt?,هاد لمادرسا سميتها تازيزاوت ?
3lach kanhdar m3ak,Why am I talking to you?,علاش كانهدار معاك
makatjawbinich?,You don't answer me?,ماكاتجاوبينيش?
hit ana katchofni bagha ndir dik lhaja onti katgoli madirhach,Because when you see me wanting to do something, you tell me not to.,هيت أنا كاتشوفني باغا ندير ديك لحاجة أُنتي كاتڭولي ماديرهاش
3lach nas ghadyin kayjriwo ?,Why are people running?,علاش ناس غاديين كايجريوو ?
mahad kayjrwo ghtkon w93a chi haja lah ihfad,They are running; maybe something happened. God protect us.,ماهاد كايجروو غتكون وقعا شي حاجة الله إهفاد
3lach nti las9a f khoya ba3di mno,Why are you sticking to my brother? Stay away from him.,علاش نتي لاسقا ف خويا باعدي منو
ina blsa kaykhalso fiha lm2,Which place charges money for water?,إنا بلسا كايخالسو فيها لمء
wach bsah nti darti l3aras ma3ytich 3aliya,Is it true you had a wedding and didn't invite me?,واش بساه نتي دارتي لعاراس ماعيتيش عالييا
wach bsah hado li dazo kolhom astida,Is it true that all those who passed are teachers?,واش بساه هادو لي دازو كولهوم أستيدا
malk daba nti hayra otalfa,What's wrong with you now? You're confused and lost.,مالك دابا نتي هايرا أُتالفا
achno l9ima dyali 3andak,What is my value to you?,أشنو لقيما ديالي عانداك
nti 9imtak 3andi mkat9drax btaman,Your value to me is priceless.,نتي قيمتاك عاندي مكاتقدراش بتامان
hado 3lach chi ghadi chi jayi barztona,Why are these people going and coming, bothering us?,هادو علاش شي غادي شي جايي بارزتونا
3lach b3da lmarat kanhs blmallal,Why do I sometimes feel bored?,علاش بعدا لمارات كانهس بلمالّال
katmchi ghir ftrospur lkhdama,You just take the transport to work.,كاتمشي غير فتروسپور لخداما
ila kan b3id bzaf maghnmchich,If it's too far, I won't go.,إلا كان بعيد بزاف ماغنمشيش
khasni nchof b3da,I need to see first.,خاسني نشوف بعدا
makat3rfich chi had sakan tma ?,Do you know anyone who lives there?,ماكاتعرفيش شي هاد ساكان تما ?
yalh swaltha galt liya njhat fih,I just asked her; she said she succeeded in it.,ياله سوالتها ڭالت لييا نجهات فيه
mswltich dik lmosatchra dyalkom,Didn't you ask your consultant?,مسولتيش ديك لموساتشرا ديالكوم
ma3rft b3da ana kajni rasi ghir kankhrba9,I don't know; I feel dizzy; I'm just rambling.,ماعرفت بعدا أنا كاجني راسي غير كانخرباق
n3ast mali salit l3cha,I slept after I finished dinner.,نعاست مالي ساليت لعشا
ma3rt wach i3ayto lina ola la,I don't know if they will call us or not.,ماعرت واش إعايتو لينا أُلا لا
n3ast bakri mahsitch brasi,I slept early without realizing it.,نعاست باكري ماهسيتش براسي
la machi mochkil lah ihfdak,No problem; God bless you.,لا ماشي موشكيل الله إهفداك
chba3ti 3rasat m3a rsak,You've had enough weddings on your own.,شباعتي عراسات معا رساك
kif b9at bantk,How is your daughter doing?,كيف بقات بانتك
sifti liya tswar li 3andak kamlin,Send me all the photos you have.,سيفتي لييا تسوار لي عانداك كاملين
wlh ma39lt,Honestly, I don't remember.,وله ماعقلت
wach kat3arfi tna9chi,Do you know how to discuss?,واش كاتعارفي تناقشي
kharaj mn bali,It slipped my mind.,خاراج من بالي
drna mghatya btrab,We buried it with soil.,درنا مغاتيا بتراب
dik lkhachba fach kathto telephone,That wooden thing where you put the phone.,ديك لخاشبا فاش كاتهتو تلپهون
ina blsa fmèknas nit,Which place exactly in Meknes?,إنا بلسا فمèكناس نيت
ghir l3am lfyat li saliti nit ?,Was it just last year that you graduated?,غير لعام لفيات لي ساليتي نيت ?
ah ghir l3am lfayat nit li salit,Yes, it was just last year that I finished.,أه غير لعام لفايات نيت لي ساليت
safi kna kandrbo 3la wahad lmas2la,Okay, we were working on a matter.,سافي كنا كاندربو علا واهاد لماسءلا
9rina nta 3ayna ohbasna,We studied until we got tired and stopped.,قرينا نتا عاينا أُهباسنا
mli ikhraj konkor dyal ta3lim 3almini,When will the science education exam results come out?,ملي إخراج كونكور ديال تاعليم عالميني
ah wakha ghadi n3almak mrhba,Yes, okay, I will teach you. Welcome.,أه واخا غادي نعالماك مرهبا
mawlftoch tchofona bchi haja zwina osafi,You're not used to seeing us do something good, that's all.,ماولفتوش تشوفونا بشي حاجة زوينا أُسافي
katsaybi lahot ?,Do you play music?,كاتسايبي لاهوت ?
bsah hadxi li sma3t,Is that really what I heard?,بساه هادشي لي سماعت
ah kansaybo,Yes, we play.,أه كانسايبو
wach 3ziz 3lik ma9li ola machwi ?,Do you prefer fried or grilled?,واش عزيز عليك ماقلي أُلا ماشوي ?
la 3ziz 3liya ma9li,No, I prefer fried.,لا عزيز علييا ماقلي
nti mafhma m3a 3ayalat khotak,Are you getting along with your sisters-in-law?,نتي مافهما معا عايالات خوتاك
ah lhamdolilah mafhma m3ahom,Yes, thank God, I'm getting along with them.,أه لهامدوليلاه مافهما معاهوم
kat3wni chwiya mamak ola walo ?,Does your mother help you a bit or not at all?,كاتعوني شوييا ماماك أُلا والو ?
kharja mn gobila,She just went out.,خارجا من ڭوبيلا
bsah machat,Really, she left.,بساه ماشات
nti hya li kant dwat m3ya dak nhar,You're the one who spoke with me that day.,نتي هيا لي كانت دوات معيا داك نهار
katfrji flmosalsalat,You watch series.,كاتفرجي فلموسالسالات
nti mn nititk ghadi taji 3ndi,Are you seriously coming to me?,نتي من نيتيتك غادي تاجي عندي
3rafti knhas blmalal,You see, I'm feeling bored.,عرافتي كنهاس بلمالال
dawo li 3ndkom mkhtalaf,Your medicines are different.,داوو لي عندكوم مختالاف
takali tfah,,تاكالي تفاه
fin mchat mama,,فين مشات ماما
ghatrja3 dghiya ?,,غاترجاع دغييا ?
tadi had sak ola takhlih,,تادي هاد ساك أُلا تاخليه
jibi m3ak lmonto dyali,,جيبي معاك لمونتو ديالي
hadik li katghni dawdiya ?,,هاديك لي كاتغني داودييا ?
3atini klinikas,,عاتيني كلينيكاس
katsybi lhalwa ola lkika ?,,كاتسيبي لحالوا أُلا لكيكا ?
hali sarjam,,هالي سارجام
ma3rft fin mchat,,ماعرفت فين مشات
nti kanti ghir tmak,,نتي كانتي غير تماك
nti kt9l9i dghiya,,نتي كتقلقي دغييا
chno li kayfrhak,,شنو لي كايفرهاك
chkon 9la9ak,,شكون قلاقاك
jani dakxi 3la ghfla,,جاني داكشي علا غفلا
madnitch diri dik lfa3la,,مادنيتش ديري ديك لفاعلا
had lon lkhal zwin bzaf,,هاد لون لخال زوين بزاف
mnin nti,,منين نتي
fin jat tari9 banimlal,,فين جات تاريق بانيملال
machft wlo had sa3a,,ماشفت ولو هاد ساعا
9albi makaythmlax,,قالبي ماكايتهملاش
mabghit ntfara9 m3a nas l3zaz,,مابغيت نتفاراق معا ناس لعزاز
b3di mn dik lbnt,,بعدي من ديك لبنت
nmchi db nt3cha,,نمشي دب نتعشا
jat ghir daba datha bohdha,,جات غير دابا داتها بوهدها
safi ghir khalihom hkak,,سافي غير خاليهوم هكاك
sfi b9yi thafdi,,سفي بقيي تهافدي
mahtaja 9ftan,,ماهتاجا قفتان
lah ikmal 3lik blkhair,,الله إكمال عليك بلخاير
wach jawabti chwiya flmtihan,,واش جاوابتي شوييا فلمتيهان
sm3at l9or2an ma3rftich chkon mat ?,,سمعات لقورأن ماعرفتيش شكون مات ?
ib9a hadxi bntna,,إبقا هادشي بنتنا
barak lah ofik,,باراك الله أُفيك
bsarha sahal,,بسارها ساهال
kolchi 9rib 3nd lah,,كولشي قريب عند الله
malk m3ya akhti,,مالك معيا أختي
wach nti fbladkom,,واش نتي فبلادكوم
hta nti b9i chi hob db,,هتا نتي بقي شي هوب دب
mchi nti aslan li 9sat,,مشي نتي أسلان لي قسات
rbi kidyra m3a chi hrara,,ربي كيديرا معا شي هرارا
daba 3ad mcha,,دابا عاد مشا
bsah hadchi li katgol,,بساه هادشي لي كاتڭول
wach raki katbi3i,,واش راكي كاتبيعي
ha hwa katbak khalito lik 3nd baba,,ها هوا كاتباك خاليتو ليك عند بابا
mabynach bra wach nda9 3liha,,مابيناش برا واش نداق عليها
drat liya choha fzn9a,,درات لييا شوها فزنقا
mchiti lyoma lso9,,مشيتي ليوما لسوق
ghliya lkhadra ola la,,غلييا لخادرا أُلا لا
kanktbo chi as2ila,,كانكتبو شي أسإلا
9rayi b3da ta3rif sya9,,قرايي بعدا تاعريف سياق
t29lmna m3a lwada3,,تءقلمنا معا لواداع
lajw2 fchkal wlah l3adim,,لاجوء فشكال ولاه لعاديم
fin mwalin dar cv,,فين موالين دار كڤ
zwina dik lblsa fin jat,,زوينا ديك لبلسا فين جات
nti li katbi3i,,نتي لي كاتبيعي
ma3ndi mantskom tbarklah 3likom,,ماعندي مانتسكوم تباركلاه عليكوم
hsan lihom makyan maydar hna,,هسان ليهوم ماكيان مايدار هنا
kayan chi group dyal lmorja3a,,كايان شي ڭروپ ديال لمورجاعا
kolchi briza9 nb9wo njtahdo ta najho,,كولشي بريزاق نبقوو نجتاهدو تا ناجهو
li machi frza9 maxi mchkil,,لي ماشي فرزاق ماشي مشكيل
ta wahd ma3rfach sbab,,تا واهد ماعرفاش سباب
dakchi kaykon 3achwa2i,,داكشي كايكون عاشواإ
b3ad lmrat wahd kaykono fih jami3 chorot omkyt9blach,,بعاد لمرات واهد كايكونو فيه جاميع شوروت أُمكيتقبلاش
hdaxi fnadri ana lah o a3lam,,هداشي فنادري أنا الله أُ أعلام
kandan kaychofo lhodod,,كاندان كايشوفو لهودود
l2mr kyt3la9 blmo3da lmohsal,,لءمر كيتعلاق بلموعدا لموهسال
mchat ljartna waldat,,مشات لجارتنا والدات
njarwo ghda?,,نجاروو غدا?
nti b3da 9abla 3la chrot dyawli,,نتي بعدا قابلا علا شروت دياولي
wlayni makathchmich,,ولايني ماكاتهشميش
ma3rft dakchi wach sahih ola ghir kaygolo,,ماعرفت داكشي واش ساهيه أُلا غير كايڭولو
hadi marhlat dars,,هادي مارهلات دارس
ana bohdi li kanbghi 3ayobi,,أنا بوهدي لي كانبغي عايوبي
chkon galik oana sakta rah mrtaha,,شكون ڭاليك أُانا ساكتا راه مرتاها
lhrab li 3ndi ldakhal khlatni ghir kanchof,,لهراب لي عندي لداخال خلاتني غير كانشوف
mali iw3dak chi wahd 3la lba92a o ikhlik kat2alam,,مالي إوعداك شي واهد علا لباقأ أُ إخليك كاتألام
nta rsak 9sah,,نتا رساك قساه
bsah kyna chi monsba,,بساه كينا شي مونسبا
tih owa9af rsak hsan lik,,تيه أُواقاف رساك هسان ليك
mn lbarah machfthach,,من لباراه ماشفتهاش
kon l9it nrja3 lalor nbdal chhal mn haja,,كون لقيت نرجاع لالور نبدال شهال من حاجة
ila makynax lhtimam makyn wlo,,إلا ماكيناش لهتيمام ماكين ولو
aslan ti9a hiya kolchi,,أسلان تيقا هييا كولشي
li dy3ak maghdich il9ak ta fl2ahlam dyalo,,لي ديعاك ماغديش إلقاك تا فلأهلام ديالو
kolchi blmakatib,,كولشي بلماكاتيب
chof kif kant okif walit,,شوف كيف كانت أُكيف واليت
matkonch 9asi 3la khotak,,ماتكونش قاسي علا خوتاك
makathmlach mrtak ?,,ماكاتهملاش مرتاك ?
sma3 lwaldak odhak lihom okon 9rib lihom,,سماع لوالداك أُدهاك ليهوم أُكون قريب ليهوم
kanbghi li dakhal sou9 raso,,كانبغي لي داخال سوق راسو
rad blak rah ghadi okatih,,راد بلاك راه غادي أُكاتيه
tkon 33ndak kolchi maxi 3nd rjal,,تكون العنداك كولشي ماشي عند رجال
3ziz 3lik raybi ?,,عزيز عليك رايبي ?
chhal sa3a,,شهال ساعا
3ndak kliniks,,عنداك كلينيكس
chno lprogram dyal lyoma,,شنو لپروڭرام ديال ليوما
sraha dqrkom kthama9,,سراها دقركوم كتهاماق
makraht tkon 3ndi dar behalf hadi,,ماكراهت تكون عندي دار بهالف هادي
saliti ch9a,,ساليتي شقا
ana 3amrni t3asbt,,أنا عامرني تعاسبت
b9a fiya lhal,,بقا فييا لحال
3ziz 3lik sif ola chta,,عزيز عليك سيف أُلا شتا
wayni 3marni chaft bhalk,,وايني عمارني شافت بهالك
had nas fihom lkhir,,هاد ناس فيهوم لخير
ila magltich liya chkon galha lik maghanb9ax nhdar m3ak,,إلا ماڭلتيش لييا شكون ڭالها ليك ماغانبقاش نهدار معاك
bsah waliti mohandisa,,بساه واليتي موهانديسا
badlti nmra masftich lina,,بادلتي نمرا ماسفتيش لينا
chkon ihal lik machakilk lmdiya ?,,شكون إهال ليك ماشاكيلك لمدييا ?
mali taji jibi m3ak labra,,مالي تاجي جيبي معاك لابرا
jibi liya m3ak ha9i,,جيبي لييا معاك هاقي
khali liya ghir chwya osafi,,خالي لييا غير شويا أُسافي
matb9ax ta9tl rask baktart lham olhozan,,ماتبقاش تاقتل راسك باكتارت لهام أُلهوزان
dir fbalak ayi haja w93at lik zwina ola khayba fiha khir,,دير فبالاك أيي حاجة وقعات ليك زوينا أُلا خايبا فيها خير
nta dir sbab orbi maghdich ikhaybak,,نتا دير سباب أُربي ماغديش إخايباك
matkhlich chitan idir fik ma bgha,,ماتخليش شيتان إدير فيك ما بغا
makyan lach tb9a sad 3la rsak,,ماكيان لاش تبقا ساد علا رساك
wax atyi mofid li siha ola la,,واش أتيي موفيد لي سيها أُلا لا
chno 3ziz 3lik flaftour,,شنو عزيز عليك فلافتور
jabti lbsla,,جابتي لبسلا
kat9t3i toma,,كاتقتعي توما
katybi tajin,,كاتيبي تاجين
ndiro lyoma lfrit,,نديرو ليوما لفريت
axno ja fblak daba,,أشنو جا فبلاك دابا
sir jib liya lkhmira 3afak,,سير جيب لييا لخميرا عافاك
nsay9o lyoma,,نسايقو ليوما
kyan chi 3asir ftlaja,,كيان شي عاسير فتلاجا
wax 3ziz 3lik l3nab,,واش عزيز عليك لعناب
tsala lina tahin,,تسالا لينا تاهين
lbota t9adat ba9i matab lghda,,لبوتا تقادات باقي ماتاب لغدا
dayrin jrda hda lbab,,دايرين جردا هدا لباب
khati tzwjat,,خاتي تزوجات
lyoma makynax l9rya,,ليوما ماكيناش لقريا
mol lhanot sad,,مول لهانوت ساد
stah dyalna sghir,,ستاه ديالنا سغير
darna kbira,,دارنا كبيرا
ma3rft fin mchaw jirna,,ماعرفت فين مشاو جيرنا
kathatbi l3wad,,كاتهاتبي لعواد
3mrak sarhti,,عمراك سارهتي
mzal sghira mkatmchich,,مزال سغيرا مكاتمشيش
3rsna 9arib,,عرسنا قاريب
katybi lkhbaz flfran,,كاتيبي لخباز فلفران
darna sghira,,دارنا سغيرا
ana 3nd shabti,,أنا عند سهابتي
bsah 3jbak khoya,,بساه عجباك خويا
db dkhlna 3likom blah chkon kyafkar fzwaj,,دب دخلنا عليكوم بلاه شكون كيافكار فزواج
dok ljomal kolhom fihom akht2a,,دوك لجومال كولهوم فيهوم أختأ
l2a3mar byadi lah maxi biyad lbachar,,لأعمار بيادي الله ماشي بيياد لباشار
cha3li lfaran,,شاعلي لفاران
9adi hltak dyaf 9rab iwslo,,قادي هلتاك دياف قراب إوسلو
jm3o raskom 3ya9to,,جمعو راسكوم عياقتو
baghiti tmchi ltalyan,,باغيتي تمشي لتاليان
bghit nmchi lmka lmokrma,,بغيت نمشي لمكا لموكرما
3ndak laflos,,عنداك لافلوس
kan9i jnbala,,كانقي جنبالا
3lax katkhdmi onti galsa,,علاش كاتخدمي أُنتي ڭالسا
bsah jwak lkhtab,,بساه جواك لختاب
gadi dak lkaskso yalh,,ڭادي داك لكاسكسو ياله
khok bsah ja ftri9,,خوك بساه جا فتريق
galsi fblsa whda,,ڭالسي فبلسا وهدا
sarha had lhlwa li saybti zwina,,سارها هاد لهلوا لي سايبتي زوينا
ana ghanbdal hwyij,,أنا غانبدال هوييج
chno howa tawsol,,شنو هووا تاوسول
katsybi frachak,,كاتسيبي فراشاك
3mrak sagiti blhmar,,عمراك ساڭيتي بلهمار
kat3mri lbwada,,كاتعمري لبوادا
sadi robini,,سادي روبيني
nti hasa brsak,,نتي هاسا برساك
nmchwo lghaba,,نمشوو لغابا
sarha ljwo zwin onta b3iid 3la nas,,سارها لجوو زوين أُنتا بعيّد علا ناس
3lax glasti fo9 tabla,,علاش ڭلاستي فوق تابلا
katsm3i mzn b3da,,كاتسمعي مزن بعدا
kat3raf chno kan3nwo bl9anon,,كاتعراف شنو كانعنوو بلقانون
kat3rfi tjwadi ola la ?,,كاتعرفي تجوادي أُلا لا ?
chno hwa lmanhaj li kat3tamdi 3lih,,شنو هوا لمانهاج لي كاتعتامدي عليه
3ndak dftar gromforma,,عنداك دفتار ڭرومفورما
3mrak khdamti flkablag,,عمراك خدامتي فلكابلاڭ
3mrak mchiti lbhar,,عمراك مشيتي لبهار
lmcha dyali mrida mskina,,لمشا ديالي مريدا مسكينا
kat3rfo t3ajni lkhbaz,,كاتعرفو تعاجني لخباز
kat3rfi l2mzighya,,كاتعرفي لءمزيغيا
3ziza 3lik englich,,عزيزا عليك إنڭليش
twakli 3la lah owaf9i,,تواكلي علا الله أُوافقي
mlak 3nida bhal hkak,,ملاك عنيدا بهال هكاك
lmknka dyali 3ndak kbira,,لمكنكا ديالي عنداك كبيرا
chhal katlbsi mn srawal flbarad,,شهال كاتلبسي من سراوال فلباراد
wakha t3tdari mghdich nsmah lik,,واخا تعتداري مغديش نسماه ليك
bsah hwa fl2idra li khdam fiha,,بساه هوا فلإدرا لي خدام فيها
bsah l9iti khdma li 3jbtak,,بساه لقيتي خدما لي عجبتاك
nti ajmal insna 3rftha,,نتي أجمال إنسنا عرفتها
chno howa 3ilm l2ijram,,شنو هووا عيلم لإجرام
nti mrtaha tmak,,نتي مرتاها تماك
3rsak zwin mx2alah,,عرساك زوين مشألاه
ki dazti lkhotoba mzn,,كي دازتي لخوتوبا مزن
nti katlbsi libas mhtram ola la,,نتي كاتلبسي ليباس مهترام أُلا لا
3jbatni 39lytak,,عجباتني عقليتاك
nti maktmchich blflos yak ?,,نتي ماكتمشيش بلفلوس ياك ?
snank zwinin,,سنانك زوينين
