darija,eng,darija_ar
i7sab b2alf 7sab,,إحساب بألف حساب
ana fdar,,أنا فدار
chnou bghiti man 3andi,,شنو بغيتي مان عاندي
safi rani nsitak,,سافي راني نسيتاك
man mch7al hadi,,مان مشحال هادي
mathdarch 3la roujoula,,ماتهدارش علا روجولا
7it ri7tou makaynach 3ndak,,حيت ريحتو ماكايناش عنداك
ms2ouliya khlitiha 3liya,,مسأولييا خليتيها علييا
3lach makat7mlnich,,علاش ماكاتحملنيش
ana glt ghir l7a9i9a,,أنا ڭلت غير لحاقيقا
rak katkhn9ni,,راك كاتخنقني
bhdrtk katjra7,,بهدرتك كاتجراح
b7al chi mous,,بحال شي موس
mab9itch 7amlak,,مابقيتش حاملاك
gheda 3ndi maydar,,غدا عندي مايدار
ghatji 3ndi bnt khalti,,غاتجي عندي بنت خالتي
jit lmektaba,,جيت لمكتابا
n9di wa7d lgharad,,نقدي واحد لغاراد
maghansafr 7tal simana jaya,,ماغانسافر حتال سيمانا جايا
diri liha tchkhis,,ديري ليها تشخيس
bdlti lih blasthoum,,بدلتي ليه بلاستهوم
ma3mrni 9rit dak lktab,,ماعمرني قريت داك لكتاب
man3astch bekri,,مانعاستش بكري
jaw 3dna chi dyaf,,جاو عدنا شي دياف
kount kan3awan mama,,كونت كانعاوان ماما
kanghsal lma3an,,كانغسال لماعان
mazal ma3yar liya,,مازال ماعيار لييا
7it yalh bdaw,,حيت ياله بداو
derari dourous,,دراري دوروس
m7taja lik twasini,,محتاجا ليك تواسيني
sharan lil,,سهاران ليل
ou lil twil,,و ليل تويل
hadak joz2 man a7lami,,هاداك جوزء مان أحلامي
bghit ntla9a bih sodfa,,بغيت نتلاقا بيه سودفا
khski drsi 3lihoum,,خسكي درسي عليهوم
chri okhtak,,شري أُختاك
chi mskouta,,شي مسكوتا
chi t3bi2a,,شي تعبيأ
7ram 3lik,,حرام عليك
nti machi 7nina,,نتي ماشي حنينا
m3ak rajl ou nas,,معاك راجل و ناس
ila kant kima hadi tstahel ma3likch,,إلا كانت كيما هادي تستاهل ماعليكش
wlah 7ta stra zwina,,ولاه حتا سترا زوينا
ana tzwajt mafkhbar ta chi wa7ad,,أنا تزواجت مافخبار تا شي واحاد
ymkan tkoun tchofoni b39lak,,يمكان تكون تشوفوني بعقلاك
walakin ana b9lbi,,والاكين أنا بقلبي
ya nkoun koulchi,,يا نكون كولشي
ya nkhlik lkoulchi,,يا نخليك لكولشي
nchdak nfrchakh mouk,,نشداك نفرشاخ موك
nchri chips 7san,,نشري شيپس حسان
hadik lkbira li bghit,,هاديك لكبيرا لي بغيت
tsafri m3aya,,تسافري معايا
9lli 3lih li7tiram,,قلّي عليه ليحتيرام
ghylou7 7wayjk,,غيلوح حوايجك
3la bera b7al mtchrda,,علا برا بحال متشردا
3ndi kridi bezaf,,عندي كريدي بزاف
kanslak m3a lwa9t,,كانسلاك معا لواقت
a7san kdba sm3tha f7yati,,أحسان كدبا سمعتها فحياتي
ou lm9awad fhadchi houwa ana taya9t,,و لمقاواد فهادشي هووا أنا تاياقت
aslan smawh tawasol jtima3i,,أسلان سماوه تاواسول جتيماعي
machi sakan i9tisadi,,ماشي ساكان إقتيسادي
khrj isot fik chwiya dlhwa,,خرج إسوت فيك شوييا دلهوا
ah 9abla w2aslan,,أه قابلا وأسلان
knsali ghir lhijab,,كنسالي غير لهيجاب
knfkr fih odar ha7na galsin fiha,,كنفكر فيه أُدار هاحنا ڭالسين فيها
rah swlat 3lik sa7btk,,راه سولات عليك ساحبتك
jat tal dar,,جات تال دار
glt liha bli majitich,,ڭلت ليها بلي ماجيتيش
ou rdat l7mara 7achak,,و ردات لحمارا حاشاك
ila makatesma3ch lhadra,,إلا ماكاتسماعش لهادرا
takol da9 ma tema walo,,تاكول داق ما تما والو
lbadaya katkoun s3iba,,لبادايا كاتكون سعيبا
khask tkoun rajl,,خاسك تكون راجل
ila bghiti t3ich fhad lblad,,إلا بغيتي تعيش فهاد لبلاد
traf lkhoubz wla ghali,,تراف لخوبز ولا غالي
bghit nchoufk,,بغيت نشوفك
3ich nhar tsma3 khbar,,عيش نهار تسماع خبار
ana kan7ma9 3lik,,أنا كانحماق عليك
kantsta 3lik,,كانتستا عليك
wach gal lik,,واش ڭال ليك
chi wa7d 3ndak l39al,,شي واحد عنداك لعقال
wrak 7ma9,,وراك حماق
rah nti li 7m9tini,,راه نتي لي حمقتيني
nti li rj3tini,,نتي لي رجعتيني
b7al haka,,بحال هاكا
3rfti ana li ba9a,,عرفتي أنا لي باقا
kansma3 lik,,كانسماع ليك
rah ana li 7m9a,,راه أنا لي حمقا
s3ib 3lik tkoun rajl,,سعيب عليك تكون راجل
chi nhar ymchi 3lik babak,,شي نهار يمشي عليك باباك
tma fin ghayti7ou,,تما فين غايتيحو
lik ktafak,,ليك كتافاك
ama hakdak li fda7a,,أما هاكداك لي فداحا
rask bih fstouriyat,,راسك بيه فستورييات
nhar ghaymchi,,نهار غايمشي
siyad sidou,,سيياد سيدو
bghit tb9ay 7daya,,بغيت تبقاي حدايا
matb3dich 3liya,,ماتبعديش علييا
hiya lwla,,هييا لولا
wlah ma3rftch,,ولاه ماعرفتش
3lach kanbghik,,علاش كانبغيك
m3amn mchti tghda,,معامن مشتي تغدا
3lach kad7ak,,علاش كادحاك
ila kounti jay,,إلا كونتي جاي
bach d7ak,,باش دحاك
ghir rja3 mnin jiti,,غير رجاع منين جيتي
matghditch ga3,,ماتغديتش ڭاع
kan khasni nhdar m3aha,,كان خاسني نهدار معاها
hadik sa3a 3lach rj3tou,,هاديك ساعا علاش رجعتو
koun tsaritou csa,,كون تساريتو كسا
w9ta3ou lbiyi,,وقتاعو لبييي
wmchiti ltyara 7san,,ومشيتي لتيارا حسان
wach katghiri,,واش كاتغيري
chi merat kaykoun,,شي مرات كايكون
mn l2a7sn imchiw,,من لأحسن إمشيو
anana nsm7ou fnas,,أنانا نسمحو فناس
li kanbghiwhoum,,لي كانبغيوهوم
wn9lbou 3la nas li istahlouna,,ونقلبو علا ناس لي إستاهلونا
wla l9itou 7san mni,,ولا لقيتو حسان مني
blama tswlouni,,بلاما تسولوني
ghir bdlouni,,غير بدلوني
rbi la9ana blmktoub,,ربي لاقانا بلمكتوب
wghadi ifr9na,,وغادي إفرقنا
bla dnoub,,بلا دنوب
man9darch nkhalih,,مانقدارش نخاليه
n3ich bla bike,,نعيش بلا بيك
a3ibad lah fr9ouni,,أعيباد الله فرقوني
7ta wa7d mafhmni,,حتا واحد مافهمني
fkhbark amama,,فخبارك أماما
b9wali kanbghik,,بقوالي كانبغيك
7chamt mnk,,حشامت منك
wlah ila dayrah,,ولاه إلا دايراه
fblast ba li ma3ndich,,فبلاست با لي ماعنديش
7nin fiya,,حنين فييا
kant f7yati wa7d lbant,,كانت فحياتي واحد لبانت
kanbghiw b3diyatna,,كانبغيو بعديياتنا
ghir dourouf,,غير دوروف
li fr9na ou safi,,لي فرقنا و سافي
fy9ti fiya wa7d ljour7 9dim,,فيقتي فييا واحد لجورح قديم
goul liya 3lach,,ڭول لييا علاش
kan khasni nmchi,,كان خاسني نمشي
chfti wrda,,شفتي وردا
b7al lmra fchbabha,,بحال لمرا فشبابها
ila mahtmitich biya,,إلا ماهتميتيش بييا
ghadi tbdali,,غادي تبدالي
wta wa7d maba9i,,وتا واحد ماباقي
ychouf fiha,,يشوف فيها
3lach ntzwaj bchi w7da,,علاش نتزواج بشي وحدا
mkat3tihach li mswa9,,مكاتعتيهاش لي مسواق
makatjawbhach 3lach,,ماكاتجاوبهاش علاش
3aych f3alam akhour,,عايش فعالام أخور
39lak m3a chi 7ad akhor,,عقلاك معا شي حاد أخور
wahd lmard li fik,,واهد لمارد لي فيك
lmard dyal l2ananiya,,لمارد ديال لأنانييا
katfkar ghir frask,,كاتفكار غير فراسك
mabghitich t7ayd mnou,,مابغيتيش تحايد منو
mohim bintkom,,موهيم بينتكوم
9atliha wala t9tlk ana gotlk ghiri,,قاتليها والا تقتلك أنا ڭوتلك غيري
7na zwinin f9lbna,,حنا زوينين فقلبنا
machi fwjhna,,ماشي فوجهنا
omaghan 9rawch,,أُماغان قراوش
tnin tlat olarb3,,تنين تلات أُلاربع
l2asatida ana wlah takanhbkom,,لأساتيدا أنا ولاه تاكانهبكوم
wa ktbi lina chi 7aja,,وا كتبي لينا شي حاجا
drbou lbisara,,دربو لبيسارا
raha zwin lbard,,راها زوين لبارد
7lamt wa7d l7lma,,حلامت واحد لحلما
ila kant khayba,,إلا كانت خايبا
mat3awdich liya,,ماتعاوديش لييا
kount kan7kam,,كونت كانحكام
3la nas blama n3rfkoum,,علا ناس بلاما نعرفكوم
ktrti lbsalat,,كترتي لبسالات
tb3i tri9ak,,تبعي تريقاك
n9az man foug sta7,,نقاز مان فوڭ ستاح
rwida kayna,,رويدا كاينا
kan7as brasi,,كانحاس براسي
machi tal lhih,,ماشي تال لهيه
drna lyouma l7rira,,درنا ليوما لحريرا
ana maknchrhach,,أنا ماكنشرهاش
ndir chi haja khra,,ندير شي حاجة خرا
nakoulha maghnb9ach bjou3,,ناكولها ماغنبقاش بجوع
ba7li ghaydirou rijim,,باحلي غايديرو ريجيم
galt lik tmchi l7anout,,ڭالت ليك تمشي لحانوت
tjib m3aha t3bi2a,,تجيب معاها تعبيأ
baghatha mama,,باغاتها ماما
mab9awch 3ndi,,مابقاوش عندي
ou ma n3tik merhba,,و ما نعتيك مرهبا
ach bghiti tchoufi,,أش بغيتي تشوفي
mafiya maytchaf,,مافييا مايتشاف
mab9atch fzin,,مابقاتش فزين
l9alb howa koulchi,,لقالب هووا كولشي
khd3ou bjouj ryal,,خدعو بجوج ريال
7yad lmous man fmak,,حياد لموس مان فماك
makndirch lkridi,,ماكنديرش لكريدي
li ja idi sb7an lah,,لي جا إدي سبحان الله
7na fzriba wla,,حنا فزريبا ولا
rah kayn lbab gdamk,,راه كاين لباب ڭدامك
dou9 ou 3ad dkhoul,,دوق و عاد دخول
machi tb9a flb3id,,ماشي تبقا فلبعيد
wnta t3yat b7al chi mounika,,ونتا تعيات بحال شي مونيكا
hdar b7al nas wla skout,,هدار بحال ناس ولا سكوت
bghit ntfraj fchi film roumnci,,بغيت نتفراج فشي فيلم رومنسي
ila nj7at ghadi tkhdam m3ahoum,,إلا نجحات غادي تخدام معاهوم
hadi machi ana,,هادي ماشي أنا
maknfkarch ndir 3ala9a,,ماكنفكارش ندير عالاقا
ila kount kan3awnk,,إلا كونت كانعاونك
ghir man bab chafa9a,,غير مان باب شافاقا
dar lihoum botztaz,,دار ليهوم بوتزتاز
soura katwda7 koulchi,,سورا كاتوداح كولشي
9lbou kbir,,قلبو كبير
li ja iskoun fih,,لي جا إسكون فيه
darou tatbi9 jedid,,دارو تاتبيق جديد
mafkhbarkch wala,,مافخباركش والا
tal simana jaya,,تال سيمانا جايا
sdit lconex,,سديت لكونش
9rab tilifoun itfa liya,,قراب تيليفون إتفا لييا
lmouhim gheda,,لموهيم غدا
ngoulik li kayn,,نڭوليك لي كاين
ila b9iti ma3ah,,إلا بقيتي ماعاه
makn7mlakch fhmti,,ماكنحملاكش فهمتي
kanchouf fik,,كانشوف فيك
katjini t9ya,,كاتجيني تقيا
diri chi 7aja ldak lwjah,,ديري شي حاجا لداك لوجاه
koulou 3mar 7boub,,كولو عمار حبوب
hadi hiya lhiwaya dyali,,هادي هييا لهيوايا ديالي
kay3jbni nchta7,,كايعجبني نشتاح
ntsnat lmousi9a,,نتسنات لموسيقا
nta li drti had l7ala frask,,نتا لي درتي هاد لحالا فراسك
brad dou9 3ad dkhol,,براد دوق عاد دخول
li bghak rah kayjawbak,,لي بغاك راه كايجاوباك
wli bghak kayb9a m3ak,,ولي بغاك كايبقا معاك
matl9ach sbtkoum,,ماتلقاش سبتكوم
3la nas lkhrin,,علا ناس لخرين
man itra mouchkil,,مان إترا موشكيل
3ti lih jouj bouniyat,,عتي ليه جوج بونييات
raj3i nfsak,,راجعي نفساك
hiya lwla 3ad dir,,هييا لولا عاد دير
sba 3la nas li katkrhhoum,,سبا علا ناس لي كاتكرههوم
cha3b dyalna,,شاعب ديالنا
m9awda 3lih l9adiya,,مقاودا عليه لقادييا
ldakhal 3ndou khayb,,لداخال عندو خايب
jrbih man bra 7san,,جربيه مان برا حسان
oul2aham houwa yfhmak,,ولأهام هووا يفهماك
blama ktrat lhadra,,بلاما كترات لهادرا
khdmou 3la wad l7boub,,خدمو علا واد لحبوب
out3awnou binatkoum,,وتعاونو بيناتكوم
ou2aham 7aja,,وأهام حاجا
nthlaw flwalidin,,نتهلاو فلواليدين
chad tri9 lah,,شاد تريق الله
tbghi tkoni 7nina,,تبغي تكوني حنينا
rah koulna mbhdlin,,راه كولنا مبهدلين
kayjfaf bina l2ard,,كايجفاف بينا لأرد
daba nti m3ndk,,دابا نتي معندك
mouchkil f9lbak,,موشكيل فقلباك
maymkanch t7ydih,,مايمكانش تحيديه
ou bach bghani n3ich,,و باش بغاني نعيش
bplastika matalan,,بپلاستيكا ماتالان
ana ghada nsb9ak,,أنا غادا نسبقاك
l7gi 3liya mli tsali,,لحڭي علييا ملي تسالي
choufi dik zarafa,,شوفي ديك زارافا
b7alk nichan,,بحالك نيشان
hta ykon kaybghini chi had,,هتا يكون كايبغيني شي هاد
anchrab lb7ar 3la wdak,,أنشراب لبحار علا وداك
kanwajh wa7d lmouchkila,,كانواجه واحد لموشكيلا
katakli loukhtoubout,,كاتاكلي لوختوبوت
bghit ghir nghwat,,بغيت غير نغوات
bghitou ikoun kaysli,,بغيتو إكون كايسلي
ou m7tachm dakhl sou9 rasou,,و محتاشم داخل سوق راسو
ma3ndouch m3a lbnat,,ماعندوش معا لبنات
ibghini ghir bou7di,,إبغيني غير بوحدي
aya 7ja jat f39lou,,أيا حجا جات فعقلو
igoulha liya,,إڭولها لييا
s3ib tl9a wld nas,,سعيب تلقا ولد ناس
fhad lwa9t li ktrou fih lma3asi,,فهاد لواقت لي كترو فيه لماعاسي
7ta ana kandir fm3siyat,,حتا أنا كاندير فمعسييات
kantlb man rbi isma7 liya,,كانتلب مان ربي إسماح لييا
ghanbda nsli slati,,غانبدا نسلي سلاتي
ndir l7ijab incha2alah,,ندير لحيجاب إنشاألاه
ou nkhdam 3la rasi,,و نخدام علا راسي
n3awn malin dar,,نعاون مالين دار
iwa man tma,,إوا مان تما
lah ijib lina chi wld nas,,الله إجيب لينا شي ولد ناس
ndirou darna,,نديرو دارنا
ou ykounou 3ndna drari,,و يكونو عندنا دراري
hadechi li kantmna,,هادشي لي كانتمنا
7yati n3tiha lih,,حياتي نعتيها ليه
ghir ikoun m3aya rajl,,غير إكون معايا راجل
ndirou mou7awla ma3ah,,نديرو موحاولا ماعاه
ymkan tsd9 lina,,يمكان تسدق لينا
ana li ghadi ngoulih,,أنا لي غادي نڭوليه
bli ana moulat lf3la,,بلي أنا مولات لفعلا
ghir khfi idak chwiya,,غير خفي إداك شوييا
nsaliw hadechi deghya,,نساليو هادشي دغيا
dayrin b7al lmoujrimin,,دايرين بحال لموجريمين
kansayn ijawbni,,كانساين إجاوبني
matfkarch fghirk,,ماتفكارش فغيرك
7li lbab 3lih,,حلي لباب عليه
3ndi m3a lmchach,,عندي معا لمشاش
ms ma3ndouch ma3a derari sghar,,مس ماعندوش ماعا دراري سغار
bgha idkhol l3ndha,,بغا إدخول لعندها
mazal mawslatou nouba,,مازال ماوسلاتو نوبا
ljaw bard bzaf hna,,لجاو بارد بزاف هنا
ah lyamat absat 7aja tfr7na,,أه ليامات أبسات حاجا تفرحنا
hdri mzyan ou sdi fomak,,هدري مزيان و سدي فوماك
dratni wa7d dersa,,دراتني واحد درسا
makhlatnich nkhdam,,ماخلاتنيش نخدام
b7al namous nichan,,بحال ناموس نيشان
kat9rsi bnadam,,كاتقرسي بنادام
ou katrj3i b7ala madrti walo,,و كاترجعي بحالا مادرتي والو
nti ghi lf3a sama,,نتي غي لفعا ساما
b9ay tkhrji sam li fik,,بقاي تخرجي سام لي فيك
bach in9ous,,باش إنقوس
koulchi mzyoud,,كولشي مزيود
nhar kbir mli ghatzwji,,نهار كبير ملي غاتزوجي
tnsay li ja ou li majach,,تنساي لي جا و لي ماجاش
sar7a at7tari binathoum,,سارحا أتحتاري بيناتهوم
zwinin macha2a llah,,زوينين ماشاأ اللاه
lah i7fdhoum man l3in,,الله إحفدهوم مان لعين
ktarou l7sad,,كتارو لحساد
daw 3ndkoum jedid,,داو عندكوم جديد
fl9dim kouna kanch3lou,,فلقديم كونا كانشعلو
gha ftila flbouta,,غا فتيلا فلبوتا
ylah nshrou fchi blasa,,يلاه نسهرو فشي بلاسا
kaystaghlouni shabtkoum,,كايستاغلوني سهابتكوم
ndir koulchi fblastk,,ندير كولشي فبلاستك
n3sat 7daya lmcha,,نعسات حدايا لمشا
nsaytar 3lik fkoulchi,,نسايتار عليك فكولشي
aya 7aja ngoulha,,أيا حاجا نڭولها
diriha blma tzidi klma,,ديريها بلما تزيدي كلما
wla nhras dak lmch9ouf,,ولا نهراس داك لمشقوف
drbatni mama lras,,درباتني ماما لراس
kant ghat9smou 3la jouj,,كانت غاتقسمو علا جوج
blm9la l9dima li 3ndna,,بلمقلا لقديما لي عندنا
ta dakhli nmarty 3andak nb9aw 3la tawasol,,تا داخلي نمارتي عانداك نبقاو علا تاواسول
nty cv kidayra mzn,,نتي كڤ كيدايرا مزن
ah hsen man l3chiya mjabda,,أه هسن مان لعشييا مجابدا
iwa 3lamkom b3da,,إوا علامكوم بعدا
wayih ghir skti,,واييه غير سكتي
chnou galkoum,,شنو ڭالكوم
7na mazal magalina walou,,حنا مازال ماڭالينا والو
ghir tl9ah daba mchghoul,,غير تلقاه دابا مشغول
wayih khliha 3lah,,واييه خليها علاه
siri tghday wn3si,,سيري تغداي ونعسي
chno w9a3 3andkom lyoum,,شنو وقاع عاندكوم ليوم
ah 9asha dik lmosiba,,أه قاسها ديك لموسيبا
iwa idir lah lkhir,,إوا إدير الله لخير
ghir lkhir had sa3a azin,,غير لخير هاد ساعا أزين
iwa rtahi chwiya,,إوا رتاهي شوييا
rja3t n3ast fach ftart,,رجاعت نعاست فاش فتارت
kon rja3ti n3asti,,كون رجاعتي نعاستي
makyn maydar,,ماكين مايدار
dakchi nit skhon l7al,,داكشي نيت سخون لحال
kidarty m3a dik rwina,,كيدارتي معا ديك روينا
3tawni dik lgrapa matatbghi tat2nsira,,عتاوني ديك لڭراپا ماتاتبغي تاتءنسيرا
ghir skti lwahd makaynach,,غير سكتي لواهد ماكايناش
rani 3arfa ana b rasi,,راني عارفا أنا ب راسي
kan3awd 9 chi mrat 9hratna b rotare,,كانعاود 9 شي مرات قهراتنا ب روتار
zar9a simple wla lokhra,,زارقا سيمپل ولا لوخرا
lmard wlah,,لمارد ولاه
awdi hna 2 jours hadi wana chadaha,,أودي هنا 2 جورس هادي وانا شاداها
ana b rassi w 9ahratni wa7d 9 ma3ana,,أنا ب راسّي و قاهراتني واحد 9 ماعانا
wlat daba kataya7ni rotare,,ولات دابا كاتاياحني روتار
b dak t9al dyalha,,ب داك تقال ديالها
khrajt maf9ousa lyoum,,خراجت مافقوسا ليوم
3awniha mra mra,,عاونيها مرا مرا
wlah makdabti ila b7al lklab,,ولاه ماكدابتي إلا بحال لكلاب
kant2avonsa bikhir,,كانتأڤونسا بيخير
kaytal3oha l 3andi,,كايتالعوها ل عاندي
katrayabni kan3awd ntla3,,كاترايابني كانعاود نتلاع
kaytal3ouha 3andi lyoum 3a9li ghaykhraj,,كايتالعوها عاندي ليوم عاقلي غايخراج
taybali hadchi mslakch,,تايبالي هادشي مسلاكش
awdi sbar tana tl3li dakchi fras,,أودي سبار تانا تلعلي داكشي فراس
wlah tanmchiw ldar b7al lklab,,ولاه تانمشيو لدار بحال لكلاب
7awli t2vensay 3liya,,حاولي تءڤنساي علييا
wayih mosiba nit w saf,,واييه موسيبا نيت و ساف
wlahila lil9a ma7san,,ولاهيلا ليلقا ماحسان
ghir laysahal 3lih w safi l3a9ba lina,,غير لايساهال عليه و سافي لعاقبا لينا
n9lab 3la chi7aja khra,,نقلاب علا شيحاجا خرا
rah ghir makhdaminch,,راه غير ماخدامينش
wach 3almokom 3la ghada,,واش عالموكوم علا غادا
w ba9i 3andak chi khbar,,و باقي عانداك شي خبار
kighada m3a lkhadma,,كيغادا معا لخادما
iwa salki w safi twaha7d,,إوا سالكي و سافي تواهاحد
mal9aha kibghaha gha sbar,,مالقاها كيبغاها غا سبار
wach bsah ghatmchi,,واش بساه غاتمشي
dakchi ila masbarti makayn walo,,داكشي إلا ماسبارتي ماكاين والو
ayih azin ghanmchi,,أييه أزين غانمشي
lwa9t makafinich,,لواقت ماكافينيش
walo ghir 3ndi lmtihanat khasni nwjadlihom,,والو غير عندي لمتيهانات خاسني نوجادليهوم
chno 3andak had l3am,,شنو عانداك هاد لعام
hakak iwa lah i3tik matmaniti f khatrak akhti,,هاكاك إوا الله إعتيك ماتمانيتي ف خاتراك أختي
daba ghandwaz les concours,,دابا غاندواز لس كونكورس
salit chdit l2jaza dyali,,ساليت شديت لءجازا ديالي
mabrouk 3lik,,مابروك عليك
btawfi9 ncha2lah yarbi,,بتاوفيق نشاءلاه ياربي
kandwi apel,,كاندوي أپل
imchiw kamlin,,إمشيو كاملين
tshablik anb9a ndirlih lkhatr,,تسهابليك أنبقا نديرليه لخاتر
dima w ana chkoun idiroli,,ديما و أنا شكون إديرولي
rah n9dro nkhdmo l7ed,,راه نقدرو نخدمو لحد
khti 3yit daratni sahty,,ختي عييت داراتني ساهتي
tl3tlina had khdma fras,,تلعتلينا هاد خدما فراس
nty b3da damna rask ghada,,نتي بعدا دامنا راسك غادا
makaynch liykhraj m3ak ghada,,ماكاينش لييخراج معاك غادا
tana wlah ma3walt,,تانا ولاه ماعوالت
3ad kharjatli mama,,عاد خارجاتلي ماما
b wa7d chghal ma3raft mandir,,ب واحد شغال ماعرافت ماندير
ta galthali daba,,تا ڭالتهالي دابا
iwa ghir sam7ili,,إوا غير سامحيلي
ma3andi mandir,,ماعاندي ماندير
hay jay bshatk ahbiba,,هاي جاي بسهاتك أهبيبا
ah kharja m3a chi bnat,,أه خارجا معا شي بنات
l bghitiha nkhlih lik b 100,,ل بغيتيها نخليه ليك ب 100
a daba wlah mab9ali,,أ دابا ولاه مابقالي
khditha f tanger b 250 dh lbstha mra whda,,خديتها ف تانڭر ب 250 ده لبستها مرا وهدا
khsart kolchi f safar man hna l hna rak 3arfa,,خسارت كولشي ف سافار مان هنا ل هنا راك عارفا
wlah mab9ali ima nakhdha,,ولاه مابقالي إما ناخدها
rani f sahra,,راني ف ساهرا
makansma3 walo,,ماكانسماع والو
mihrajan d azrou,,ميهراجان د أزرو
tanty chba3ty doran,,تانتي شباعتي دوران
wach tchri wahd salopit,,واش تشري واهد سالوپيت
akhti ghir bsha chofi chi wa7da flbnat,,أختي غير بسها شوفي شي واحدا فلبنات
ana ma3andich daba,,أنا ماعانديش دابا
siftili dak lvido lisawarty d chta,,سيفتيلي داك لڤيدو ليساوارتي د شتا
daba nti tl3a lil w maghadi odiro m3aya walo hit,,دابا نتي تلعا ليل و ماغادي أُديرو معايا والو هيت
lyom tm7nat ou madro m3aya walo,,ليوم تمحنات و مادرو معايا والو
maghaykon la les znjinyour la walo,,ماغايكون لا لس زنجينيور لا والو
t9hert akhti,,تقهرت أختي
wa9ila yalah n9lbo 3la resna fjiha khera,,واقيلا يالاه نقلبو علا رسنا فجيها خرا
wayih ra falchi li daz 3lik daz 3liya ashbtii,,واييه را فالشي لي داز عليك داز علييا أسهبتيّ
lkblaj hlkni akhti,,لكبلاج هلكني أختي
wlah ana anmchi ndf3,,ولاه أنا أنمشي ندفع
civi dyali f charikat dlkhyata,,سيڤي ديالي ف شاريكات دلخياتا
db khesna nchofo,,دب خسنا نشوفو
chi tari9a ki dir it7yed lina,,شي تاريقا كي دير إتحيد لينا
dak dorsad l9esir man lpoust,,داك دورساد لقسير مان لپوست
gha galhaliya gali an7yedo touresad,,غا ڭالهالييا ڭالي أنحيدو تورساد
wlakin khes i7yedoh f a9erb wa9et asahbtii,,ولاكين خس إحيدوه ف أقرب واقت أساهبتيّ
ta ana b9at tatghwet lberh dik lklba,,تا أنا بقات تاتغوت لبره ديك لكلبا
7na mazal magalina walo,,حنا مازال ماڭالينا والو
gtlik ila jaboh ankhedmi,,ڭتليك إلا جابوه أنخدمي
khdamin ntoma ghada,,خدامين نتوما غادا
hanty thaniti man torsade had l youmayn,,هانتي تهانيتي مان تورساد هاد ل يوماين
iwa tantoma s3edtkom,,إوا تانتوما سعدتكوم
nari 3andi wahd lgharad,,ناري عاندي واهد لغاراد
darouri manmchi bghit ikon 3andi gha jm3a,,داروري مانمشي بغيت إكون عاندي غا جمعا
