darija,eng,darija_ar
dikxi likanchuf,,ديكشي ليكانشوف
siftou wahd lwar9a mktuba fiha 3otla,,سيفتو واهد لوارقا مكتوبا فيها عوتلا
yalah bdaw b 3otlat,,يالاه بداو ب عوتلات
hta ana kont fhalk,,هتا أنا كونت فهالك
htadkhlet bnti l mdrasa,,هتادخلت بنتي ل مدراسا
rja3 kaynod kol nhar f 7h30,,رجاع كاينود كول نهار ف حهع0
nwjd liha lftor wlghda tdihom m3aha,,نوجد ليها لفتور ولغدا تديهوم معاها
khasni nlbsha ounmcht liha,,خاسني نلبسها ونمشت ليها
rja3t kand3i lah ghir imta tji shi 3otla,,رجاعت كاندعي الله غير إمتا تجي سهي عوتلا
ajiii shofiii ash kandiro,,أجيّي سهوفيّي أسه كانديرو
s3ib t9dri t3rfi kolchi,,سعيب تقدري تعرفي كولشي
rabi lwahid li 3raf,,رابي لواهيد لي عراف
dak l insan kif dayer,,داك ل إنسان كيف داير
ay whda mo9bila 3la zwaj,,أي وهدا موقبيلا علا زواج
yssali salat l istikhara,,يسّالي سالات ل إستيخارا
had syda kayna f hda sok lhad,,هاد سيدا كاينا ف هدا سوك لهاد
khadma matkona,,خادما ماتكونا
wach ntoma hakak 3ndkom a9sam?,,واش نتوما هاكاك عندكوم أقسام?
wach 3ndkom tlamed ?,,واش عندكوم تلامد ?
deghya sala wach badi mnimta?,,دغيا سالا واش بادي منيمتا?
yalah dkhelt,,يالاه دخلت
l9itha taybat rouz,,لقيتها تايبات روز
lkhadma fin bdabt ?,,لخادما فين بدابت ?
ila kant 9riba ltram matalin,,إلا كانت قريبا لترام ماتالين
atkri fsla lkra rkhis chwiya,,أتكري فسلا لكرا رخيس شوييا
250 carte dyl tram thanik,,250 كارت ديل ترام تهانيك
lkra f mdina ghaliya bzf,,لكرا ف مدينا غالييا بزف
ila konti ghadi tbdel 3la l9raya,,إلا كونتي غادي تبدل علا لقرايا
twkel 3la lah oukhdam,,توكل علا الله وخدام
wila ghadi tbdel osafi,,ويلا غادي تبدل أُسافي
bdel l chi mdina sghira,,بدل ل شي مدينا سغيرا
lkra 3la hsabhom ola 3la hsabk?,,لكرا علا هسابهوم أُلا علا هسابك?
chno hadchy ?,,شنو هادشي ?
chftha tani mara db,,شفتها تاني مارا دب
ach kayn f had ar9am?,,أش كاين ف هاد أرقام?
saraha 3a2ila mhtarma kaydhkona mohtawa zwin,,ساراها عاإلا مهتارما كايدهكونا موهتاوا زوين
bnadem 3ayich 3adi,,بنادم عاييش عادي
hbiiit had khok,,هبيّيت هاد خوك
khti chkhsiyat drti liha tarjama mosalsal domo3 omi,,ختي شخسييات درتي ليها تارجاما موسالسال دوموع أُمي
nafsya mahtja kado bahl hakda,,نافسيا ماهتجا كادو باهل هاكدا
bashto lah ikhlikom lab3dytkoum,,باسهتو الله إخليكوم لابعديتكوم
s3dat nas mi khdamin,,سعدات ناس مي خدامين
hna dar oryal maka idor ishl 3lik akhti,,هنا دار أُريال ماكا إدور إسهل عليك أختي
khti chrito halto walah,,ختي شريتو هالتو والاه
makayin mahsan mn sumsung garanti,,ماكايين ماهسان من سومسونڭ ڭارانتي
ya3ni kola 3am tiliphone jdide,,ياعني كولا عام تيليپهون جديد
chkon krah,,شكون كراه
chkon 3aref taman dak tel bghit bhalo,,شكون عارف تامان داك تل بغيت بهالو
wach babak hadak wla 5ok,,واش باباك هاداك ولا خوك
jawbini 3afak,,جاوبيني عافاك
lmohim raki fan,,لموهيم راكي فان
3afak chhal khditi telefon,,عافاك شهال خديتي تلفون
li 3arf taman igol lia llah ijazikom blkhir,,لي عارف تامان إڭول ليا اللاه إجازيكوم بلخير
hata ana 3andi karosa kaskrotat f safi,,هاتا أنا عاندي كاروسا كاسكروتات ف سافي
mahtja mosa3ada,,ماهتجا موساعادا
libgha t3awn m3aya nogaf machro3i,,ليبغا تعاون معايا نوڭاف ماشروعي
hadik molat taxi ki3jabni nrkab m3aha,,هاديك مولات تاشي كيعجابني نركاب معاها
dik lbnt da7okiya,,ديك لبنت داحوكييا
magltich lihom bli rak jayaa,,ماڭلتيش ليهوم بلي راك جايا
wessatk mamak tjibi liha chihaja,,وسّاتك ماماك تجيبي ليها شيحاجة
ka t3jbni had lbnt drifa,,كا تعجبني هاد لبنت دريفا
hya 3ailtha mfihomch takabour,,هيا عايلتها مفيهومش تاكابور
ana tandkhol maa 9h,,أنا تاندخول ما قه
tanwsal m3a 9:15,,تانوسال معا ق:1خ
makaynch li taydasarni,,ماكاينش لي تايداسارني
khdama maa nas machi mgharba,,خداما ما ناس ماشي مغاربا
had patron andk,,هاد پاترون أندك
goulilih la bghiti nb9a nbat,,ڭوليليه لا بغيتي نبقا نبات
bach matderanjach à chaf,,باش ماتدرانجاش à شاف
ana mwalfa kant3atal f sbah,,أنا موالفا كانتعاتال ف سباه
saraha kant3atal hta f lkhrouj,,ساراها كانتعاتال هتا ف لخروج
dima b sbab lkhadma,,ديما ب سباب لخادما
wahad nhar gali t3atalti,,واهاد نهار ڭالي تعاتالتي
goultlo ghankhraj bekri,,ڭولتلو غانخراج بكري
ana mamsaliyach lyoum,,أنا مامساليياش ليوم
ghanmchi ntbahar,,غانمشي نتباهار
ghadiya and khouya,,غادييا أند خويا
goultlo ina ta3tal fihom,,ڭولتلو إنا تاعتال فيهوم
b9a kaychouf,,بقا كايشوف
sbah w la la3chiya,,سباه و لا لاعشييا
man tamak 18h nhaz sac,,مان تاماك 1هه نهاز ساك
ndamto hta haja makankamalha,,ندامتو هتا حاجة ماكانكامالها
wala ri kayratab,,والا ري كايراتاب
awdiii kolhom hakak,,أوديّي كولهوم هاكاك
khasski tji qbel bach may3tlkch,,خاسّكي تجي قبل باش مايعتلكش
goli lih sir 9ra chwia,,ڭولي ليه سير قرا شويا
3la ta9afa dyal lmaghrba akhoya,,علا تاقافا ديال لماغربا أخويا
ana knhethon kaysbhoo nachfin,,أنا كنهتهون كايسبهو ناشفين
zwaj mashi bzin wella lforma,,زواج ماسهي بزين ولّا لفورما
mhm twassli m3aya kayn,,مهم تواسّلي معايا كاين
siri bkri khoudi café dyalk,,سيري بكري خودي كافé ديالك
glsii mea rask,,ڭلسيّ ما راسك
matbdaysh lkhdma htal 8:00,,ماتبدايسه لخدما هتال ه:00
khrji mea 17h,,خرجي ما 1حه
ma tzidi hta dqiqa,,ما تزيدي هتا دقيقا
ygoulik shi haja naqsa khrji,,يڭوليك سهي حاجة ناقسا خرجي
ynchfoo lik mn db lghda,,ينشفو ليك من دب لغدا
khasaktnchrihom,,خاساكتنشريهوم
7asa biik dartha liya mama,,حاسا بيّك دارتها لييا ماما
katji 9d 9d m3a simana,,كاتجي قد قد معا سيمانا
idan atkun ktr mn 4h fnhar,,إدان أتكون كتر من 4ه فنهار
anwliw nkhdmo ta blhed,,أنوليو نخدمو تا بلهد
ghaykon mn dok snan li mjawya,,غايكون من دوك سنان لي مجاويا
mn a7san tchofi tbib,,من أحسان تشوفي تبيب
malna kayna siba flblaad,,مالنا كاينا سيبا فلبلاد
hadi dghya tsiftiha treba,,هادي دغيا تسيفتيها تربا
screening kolchi osjli hdrtha,,سكرينينڭ كولشي أُسجلي هدرتها
ila katasl bike rah mzyan,,إلا كاتاسل بيك راه مزيان
wakha tssewli fia prv bghit nsswlk,,واخا تسّولي فيا پرڤ بغيت نسّولك
rah kayn wahd ra9m katblghi bjara2im bhal haka libtizaz .otahdid,,راه كاين واهد راقم كاتبلغي بجاراإم بهال هاكا ليبتيزاز .وتاهديد
t2ekdi mn google,,تءكدي من ڭوڭل
hta ana brit n9ad hijab dyali,,هتا أنا بريت نقاد هيجاب ديالي
knsayb les cvs,,كنسايب لس كڤس
wach ba9iiiii ??,,واش باقيّيّي ??
non makaynch had chi,,نون ماكاينش هاد شي
afakoum mnin khditihom,,أفاكوم منين خديتيهوم
ana ghnseft lik msg,,أنا غنسفت ليك مسڭ
bach tb9ay 3andi ghanhtaajk,,باش تبقاي عاندي غانهتاجك
nas li khayfa mnhom i9olo 3lik,,ناس لي خايفا منهوم إقولو عليك
wch kayjibo lik l9ofa ?,,وش كايجيبو ليك لقوفا ?
had lkhdma li diri trwid l3inik bsbaha,,هاد لخدما لي ديري ترويد لعينيك بسباها
maandk madiri biha,,ماندك ماديري بيها
ama lf9sa bouhdha,,أما لفقسا بوهدها
hadik li m3ak lah iyakhd fiha l79,,هاديك لي معاك الله إياخد فيها لحق
diri dakchu fach ktrta7i akhty,,ديري داكشو فاش كترتاحي أختي
wila bghiti tbday tijara,,ويلا بغيتي تبداي تيجارا
swlini khas n3wnk,,سوليني خاس نعونك
ana dayra tijajara,,أنا دايرا تيجاجارا
lbnat wach kharjin?,,لبنات واش خارجين?
ana machi bant dik lmdina,,أنا ماشي بانت ديك لمدينا
bghit n9aleb ela khedma tema,,بغيت نقالب إلا خدما تما
3afakom 3awnoni,,عافاكوم عاونوني
wach khasni drori nmchi nht tema,,واش خاسني دروري نمشي نهت تما
rah khso y3tiha lik f simana,,راه خسو يعتيها ليك ف سيمانا
hada huwa lkhlas,,هادا هووا لخلاس
rah masahlach wakha yban lik,,راه ماساهلاش واخا يبان ليك
mafiha walou adkhli simana lwla,,مافيها والو أدخلي سيمانا لولا
at3dbi rask bhad lkhedma,,أتعدبي راسك بهاد لخدما
lahuma tfahmi m3ah 9bl,,لاهوما تفاهمي معاه قبل
ila kan chehar kitanzo 3lik,,إلا كان شهار كيتانزو عليك
streis kayl3ab 3la nafsiya,,ستريس كايلعاب علا نافسييا
dima hawli thkmi ftawatour ta3ak,,ديما هاولي تهكمي فتاواتور تاعاك
bach myl3abch lik 3la dmaghak,,باش ميلعابش ليك علا دماغاك
wilii wesh man niytek,,ويليّ وسه مان نييتك
rah kayna wahed l3iba f lexcel ou l word,,راه كاينا واهد لعيبا ف لشسل و ل وورد
nti zrebti hdchi ra kitra,,نتي زربتي هدشي را كيترا
machi la faute dyalk,,ماشي لا فوت ديالك
db ysahel elik lah f khedma akhra,,دب يساهل إليك الله ف خدما أخرا
lbgha yt9ayid me3a hado,,لبغا يتقاييد معا هادو
ana l9itha o9lt ncharekha me3akom,,أنا لقيتها أُقلت نشارخا معاكوم
kaynin f had jouj dlmodon kandon,,كاينين ف هاد جوج دلمودون كاندون
imta ghadi tsali lqor3a,,إمتا غادي تسالي لقورعا
darori khasni nmchi ntswar,,داروري خاسني نمشي نتسوار
makaynash chi tari9a akhra,,ماكايناسه شي تاريقا أخرا
chiwahda tchrhli,,شيواهدا تشرهلي
3afakom wach li thaz fl9or3a,,عافاكوم واش لي تهاز فلقورعا
kaymchi ikhdm,,كايمشي إخدم
ola 3ad i9lb 3la khdma,,أُلا عاد إقلب علا خدما
obnisba lsakan achghandirou fih,,أُبنيسبا لساكان أشغانديرو فيه
hit ma3ndich m3lomat 3liha,,هيت ماعنديش معلومات عليها
ana tswrt wknt dayra l make up,,أنا تسورت وكنت دايرا ل ماك وپ
ghir chwiya mabaynch bzf,,غير شوييا ماباينش بزف
wach ghadi doz wla la,,واش غادي دوز ولا لا
3afakom a lbnat charho lia,,عافاكوم أ لبنات شارهو ليا
wach fach katkhtari,,واش فاش كاتختاري
kaykouno mkalfin bik homa,,كايكونو مكالفين بيك هوما
wach madiyan b tiyara,,واش مادييان ب تييارا
obnisba l i9ama w koulchi,,أُبنيسبا ل إقاما و كولشي
mn ghir l9raya dialk ?,,من غير لقرايا ديالك ?
3tiwna ghir chi had,,عتيونا غير شي هاد
kayswar mzyan bla may3ml noskha,,كايسوار مزيان بلا مايعمل نوسخا
mazal mabghiti tji,,مازال مابغيتي تجي
kifax ghalt,,كيفاش غالت
katflay 3liya,,كاتفلاي علييا
ghir kandhk m3ak,,غير كاندهك معاك
ansift lik mital,,أنسيفت ليك ميتال
rah ghadi nkhalsak,,راه غادي نخالساك
katapi bzerba fpc ?,,كاتاپي بزربا فپك ?
chhal ykhsak dyal lwa9t,,شهال يخساك ديال لواقت
khtak ax kadir flhayat?,,ختاك أش كادير فلهايات?
9oli liha t3awnk,,قولي ليها تعاونك
blati nchof orad 3lik,,بلاتي نشوف أُراد عليك
rah kayn lghara9 dyal lforas,,راه كاين لغاراق ديال لفوراس
ah kayn lwa9t bzaf,,أه كاين لواقت بزاف
taba3 dakxi li9olt lik,,تاباع داكشي ليقولت ليك
safi n3awal 3lik,,سافي نعاوال عليك
rah 3arf kolchi,,راه عارف كولشي
dkhalti ldark?,,دخالتي لدارك?
nji daba nit,,نجي دابا نيت
rah jatkom zwina,,راه جاتكوم زوينا
3jbatni hadi,,عجباتني هادي
chi 3am matla9ina,,شي عام ماتلاقينا
ana kharj 3la lmdina,,أنا خارج علا لمدينا
ftart okhrjt nthrk chwya,,فتارت أُخرجت نتهرك شويا
lyom makaynach chams,,ليوم ماكايناش شامس
kayna dbaba,,كاينا دبابا
walakin ljaw skhoun,,والاكين لجاو سخون
mazal makhrjti,,مازال ماخرجتي
wa9ila katsnay fsahbtk,,واقيلا كاتسناي فساهبتك
ola tkoni ga3 bdlti lprogram,,أُلا تكوني ڭاع بدلتي لپروڭرام
lkozina mab9itich kadkhli liha,,لكوزينا مابقيتيش كادخلي ليها
kantsna lbnt,,كانتسنا لبنت
khasha tsouni liya,,خاسها تسوني لييا
3ad nmchi nlbs hwayji,,عاد نمشي نلبس حوايجي
wakha mazal ma3rft manlbs,,واخا مازال ماعرفت مانلبس
khasna nmchiw ndourou,,خاسنا نمشيو ندورو
ana ghantghda 3ad nkhraj,,أنا غانتغدا عاد نخراج
hiya wakila ghatghda fsnack,,هييا واكيلا غاتغدا فسناكك
ghatmchi lcnops?,,غاتمشي لكنوپس?
ah ghan9di wahd lgharad,,أه غانقدي واهد لغاراد
mn ba3d ntlakaw,,من باعد نتلاكاو
khasni nmchiw bzarba,,خاسني نمشيو بزاربا
fin ghantlakaw,,فين غانتلاكاو
nsawlou lbnt lmaakoum,,نساولو لبنت لماكوم
ana yallah lyom jit,,أنا يالّاه ليوم جيت
ana mazal ftri9,,أنا مازال فتريق
li khdam flfr3ya taytkrfs,,لي خدام فلفرعيا تايتكرفس
mn lkhmsa dsbah wana kharj,,من لخمسا دسباه وانا خارج
b9it ftrik mn sbah,,بقيت فتريك من سباه
bkit tmak htal rb3a dl3chya,,بكيت تماك هتال ربعا دلعشيا
inchallah nchri motori,,إنشالّاه نشري موتوري
nmchi o9tma bghit,,نمشي أُقتما بغيت
l3otla dazt dghya,,لعوتلا دازت دغيا
lyam ghir taytiro,,ليام غير تايتيرو
darori ghadi nmchi lyom,,داروري غادي نمشي ليوم
ghay i3amro lik mokhalafa,,غاي إعامرو ليك موخالافا
chouf nta ou zahrk,,شوف نتا و زاهرك
hta lfkron 3ndo sakan dyalo,,هتا لفكرون عندو ساكان ديالو
hadak rah rzki,,هاداك راه رزكي
rah khasak tkhdem bach tstakar,,راه خاساك تخدم باش تستاكار
hadak la3ib dima ta9il,,هاداك لاعيب ديما تاقيل
chkon dar lik chi haja,,شكون دار ليك شي حاجة
layrhm dik siyida maskina,,لايرهم ديك سيييدا ماسكينا
l3iman hadi onta dima haka,,لعيمان هادي أُنتا ديما هاكا
hwayjk madiri fihom niya,,حوايجك ماديري فيهوم نييا
oui hadi bsa7 kayna,,وي هادي بساح كاينا
kolchi khayf 3la lkhdma dyalo,,كولشي خايف علا لخدما ديالو
l9raya chorot dyalha sahlin,,لقرايا شوروت ديالها ساهلين
kolchi nas bhal bhal,,كولشي ناس بهال بهال
la hadik maybdlohach lflous,,لا هاديك مايبدلوهاش لفلوس
hit machi marka dyalha,,هيت ماشي ماركا ديالها
dakxi li kayn lah ya5d lha9 fddalm,,داكشي لي كاين الله ياخد لهاق فدّالم
hado walo akhoya maxi mzyanin,,هادو والو أخويا ماشي مزيانين
sir lbank,,سير لبانك
rah ibdloha lik bohda,,راه إبدلوها ليك بوهدا
bzarba rah fiha ra9m,,بزاربا راه فيها راقم
lay frhek oysrlik lomor,,لاي فرهك أُيسرليك لومور
alah yhdik deri ba9i khaso lkhdma,,ألاه يهديك دري باقي خاسو لخدما
khliw siyida fti9ar,,خليو سيييدا فتيقار
ta kifax kolchi wla baghi isafr,,تا كيفاش كولشي ولا باغي إسافر
khasni nkon sri3 okhfif,,خاسني نكون سريع أُخفيف
bghit n3raf wach fihom lfaida,,بغيت نعراف واش فيهوم لفايدا
bghit sghira chhal dyra,,بغيت سغيرا شهال ديرا
bghit nbi3 tamoubilti,,بغيت نبيع تاموبيلتي
fach knna tan9raw kan andna tomoh,,فاش كنّا تانقراو كان أندنا توموه
kna knjibo tirmos datay olmesmen,,كنا كنجيبو تيرموس داتاي أُلمسمن
dayrin ftour 3la haqo otri9o,,دايرين فتور علا هاقو أُتريقو
ahssn haja fhadik lmdrassa hiya jina f9issm wahd,,أهسّن حاجة فهاديك لمدراسّا هييا جينا فقيسّم واهد
lah hta nkharj fihom dakatira,,الله هتا نخارج فيهوم داكاتيرا
dazt liyam zwina wlah,,دازت لييام زوينا ولاه
kat3a9li 3la hirnis,,كاتعاقلي علا هيرنيس
kont ndi kokot,,كونت ندي كوكوت
chofi chno kona kandiro l3am lifat,,شوفي شنو كونا كانديرو لعام ليفات
kanshof b7al had postat kanfrah,,كانسهوف بحال هاد پوستات كانفراه
kati7o lia fbali dima,,كاتيحو ليا فبالي ديما
ghir ntoma 9ashin,,غير نتوما قاسهين
molat lrose tabakha mahira,,مولات لروس تاباخا ماهيرا
3la ayam zwina ma3amrha trja3,,علا أيام زوينا ماعامرها ترجاع
nhar jbt likom lobya,,نهار جبت ليكوم لوبيا
hado saknin hdana,,هادو ساكنين هدانا
oach 39alti l3am lifat,,أُاش عقالتي لعام ليفات
hadi mdrasa wla tkwin?,,هادي مدراسا ولا تكوين?
ta3t lah wach mashy lhgra hadik,,تاعت الله واش ماسهي لهڭرا هاديك
li dayra tablia ghoz hadga,,لي دايرا تابليا غوز هادڭا
ah alyam sara7a dazt wa3ra,,أه أليام ساراحا دازت واعرا
hadchi lach khrajna stola,,هادشي لاش خراجنا ستولا
nas kanat t9ra,,ناس كانات تقرا
ohna mtab3in tkharbi9,,أُهنا متابعين تخاربيق
hado shabati kamlin,,هادو سهاباتي كاملين
kont m3ahom,,كونت معاهوم
chhal zwina la date li ftableau,,شهال زوينا لا دات لي فتابلو
binsba li bgha chiwahd chno lhal,,بينسبا لي بغا شيواهد شنو لحال
ch7al talb fiha,,شحال تالب فيها
fin 3andkom lmahal,,فين عاندكوم لماهال
lah ysakhar lik,,الله يساخار ليك
ila kan dak camel bla matchrih,,إلا كان داك كامل بلا ماتشريه
chwiya mamcha kolchi,,شوييا مامشا كولشي
khas idiha fkraytou,,خاس إديها فكرايتو
aslan maykaynch bahalou,,أسلان مايكاينش باهالو
chabah dyal hasni sobhanalah,,شاباه ديال هاسني سوبهانالاه
hadi hiya lhayat.,,هادي هييا لهايات.
3ando hyato fmakan akhar b3id,,عاندو هياتو فماكان أخار بعيد
makaynch li i9adar iglas fiha,,ماكاينش لي إقادار إڭلاس فيها
wach ykhliw hyathom okhdmthom oyjiw,,واش يخليو هياتهوم أُخدمتهوم أُيجيو
achno ghaydiro biha mojbarin ibi3oha,,أشنو غايديرو بيها موجبارين إبيعوها
makayna hta haja okhra,,ماكاينا هتا حاجة أُخرا
khasak dir haja okhra,,خاساك دير حاجة أُخرا
andna 3alam khas,,أندنا عالام خاس
ra basa7 7na li t9hrna fbladna,,را باساح حنا لي تقهرنا فبلادنا
mab9ina 9adrin ngalso fiha,,مابقينا قادرين نڭالسو فيها
hit walfna owladna li zaydin hna,,هيت والفنا أُولادنا لي زايدين هنا
fnadark ghadin i3a9lo?,,فنادارك غادين إعاقلو?
3lah achno darti akid ghayibi3o kolchi,,علاه أشنو دارتي أكيد غاييبيعو كولشي
alahoma partma fin igls lwa7d lah ij3l baraka,,ألاهوما پارتما فين إڭلس لواحد الله إجعل باراكا
ba3da 3omr twil,,باعدا عومر تويل
3mri nkhli whd fkhoti ybi3 wkha tih roh,,عمري نخلي وهد فخوتي يبيع وخا تيه روه
hit ana li knt m3a wlidiya w3rfa chhl t3dbo,,هيت أنا لي كنت معا وليدييا وعرفا شهل تعدبو
dar walidin mkatba3ch,,دار واليدين مكاتباعش
ghir 9lalin lasl wtrbia,,غير قلالين لاسل وتربيا
taytjm3o fiha lkhot wjibo wlidathom,,تايتجمعو فيها لخوت وجيبو وليداتهوم
y9der ykon hadchi bsah,,يقدر يكون هادشي بساه
y9der ykonn kdob,,يقدر يكونّ كدوب
mamhtajch lih aslan,,مامهتاجش ليه أسلان
l floss kano mojodin,,ل فلوسّ كانو موجودين
3ando 3adi dakchi,,عاندو عادي داكشي
denya makatswa hta bsla,,دنيا ماكاتسوا هتا بسلا
li kayfker fchi haja kter mn listi9rar mzyan,,لي كايفكر فشي حاجة كتر من ليستيقرار مزيان
rah hbil dar imot fiha bnadm hsn,,راه هبيل دار إموت فيها بنادم هسن
khas ifkerista9er oysta9ero wlidato,,خاس إفكريستاقر أُيستاقرو وليداتو
frach zwin n9i itbdl 3la hasab lmostata3,,فراش زوين نقي إتبدل علا هاساب لموستاتاع
khas tomobil bach ithrkk,,خاس توموبيل باش إتهركّ
khasou bach i9di aghrado oy3ich lhayat,,خاسو باش إقدي أغرادو أُيعيش لهايات
nhar ymot maykhleich lihom walo,,نهار يموت مايخليش ليهوم والو
9asaman bilah ila hadchi fâch kanfker,,قاسامان بيلاه إلا هادشي فâش كانفكر
dima bnadm kayt9atel,,ديما بنادم كايتقاتل
keynod flakher kaybi3,,كينود فلاخر كايبيع
ghir ila da m3ah chi hasanat,,غير إلا دا معاه شي هاسانات
had dar rah zwina,,هاد دار راه زوينا
rah jina 3la hsabk,,راه جينا علا هسابك
maghaybkawch dior mhjourin,,ماغايبكاوش ديور مهجورين
khas idiro diorhom hta homa,,خاس إديرو ديورهوم هتا هوما
maymknch tbka l7ala dima kima hya,,مايمكنش تبكا لحالا ديما كيما هيا
wallah hta bssah,,والّاه هتا بسّاه
lhamdolilah had rajl bna darou,,لهامدوليلاه هاد راجل بنا دارو
kbar fiha wlidatou,,كبار فيها وليداتو
w9afhoume 3la rajlihoume,,وقافهوم علا راجليهوم
khedam fchi mdina okhra,,خدام فشي مدينا أُخرا
darou wlidathoume 7ta houma,,دارو وليداتهوم حتا هوما
ye9dar dik dar t3awnhom f7yathhom,,يقدار ديك دار تعاونهوم فحياتههوم
mousta9balan ila tba3t hya zero,,موستاقبالان إلا تباعت هيا زرو
hit koul wa7d mcha ftri9,,هيت كول واحد مشا فتريق
makantch fiha mhom,,ماكانتش فيها مهوم
wa tanta ban lia knti ktar mn lm9dm,,وا تانتا بان ليا كنتي كتار من لمقدم
dak drb dyal 3mami,,داك درب ديال عمامي
kan3arfhoum kamlin,,كانعارفهوم كاملين
idbro rashom,,إدبرو راسهوم
ibi3o hta hyatthom,,إبيعو هتا هياتّهوم
hadi 3ndi ma9ahwa mawalo,,هادي عندي ماقاهوا ماوالو
hadi raha 3assifa moustawya,,هادي راها عاسّيفا موستاويا
li khrj mn daro rah l3jaj,,لي خرج من دارو راه لعجاج
hna kangololha mo9atila,,هنا كانڭولولها موقاتيلا
lhlib m3a skar ohyad lhih,,لهليب معا سكار أُهياد لهيه
hkli l9hwa hta tla3 mzyan,,هكلي لقهوا هتا تلاع مزيان
smitha kaposan,,سميتها كاپوسان
ahsn blasa katkon fiha bisara,,أهسن بلاسا كاتكون فيها بيسارا
ljaw dchta ya salam,,لجاو دشتا يا سالام
faynkom hada fasl chita,,فاينكوم هادا فاسل شيتا
hadi smitha sbitar dirikt,,هادي سميتها سبيتار ديريكت
dayr fiha kilou dyal sokar,,داير فيها كيلو ديال سوكار
fin ghadi finawa ghadi,,فين غادي فيناوا غادي
