darija,eng,darija_ar
imta ghadi t stfser 3la dak lmechro3 li baghi tebdah,,إمتا غادي ت ستفسر علا داك لمشروع لي باغي تبداه
imta ghadi t 9ad lfa5 ldak lbe3louk,,إمتا غادي ت قاد لفاخ لداك لبعلوك
imta ghadi t dour 3la denya hna,,إمتا غادي ت دور علا دنيا هنا
imta ghadi t tna9ch m3aya,,إمتا غادي ت تناقش معايا
imta ghadi t towwer men rassek ou twli dwi b7tiram,,إمتا غادي ت تووّر من راسّك و تولي دوي بحتيرام
imta ghadi t zyyen dak salon,,إمتا غادي ت زيّن داك سالون
imta ghadi t sta5ell chi weld b7al hada y5dem 3endek fl7anout,,إمتا غادي ت ستاخلّ شي ولد بحال هادا يخدم عندك فلحانوت
imta ghadi t wret,,إمتا غادي ت ورت
imta ghadi y 5ne9 dwa dak dri,,إمتا غادي ي خنق دوا داك دري
imta ghadi y bda daafi3,,إمتا غادي ي بدا دافيع
imta ghadi t 5emmes chwiya,,إمتا غادي ت خمّس شوييا
imta ghadi t tcharek m3ana fhad lbernamej,,إمتا غادي ت تشارك معانا فهاد لبرنامج
imta ghadi t 3llemni had lou5a,,إمتا غادي ت علّمني هاد لوخا
imta ghadi t tla9ni bach nmchi,,إمتا غادي ت تلاقني باش نمشي
imta ghadi t tbda t9reb men driya,,إمتا غادي ت تبدا تقرب من درييا
imta ghadi t chowwech 3la sa7bek,,إمتا غادي ت شووّش علا ساحبك
imta ghadi t tsellel lhad lvilla,,إمتا غادي ت تسلّل لهاد لڤيلّا
imta ghadi t 7rref ach kaygoul had lktab,,إمتا غادي ت حرّف أش كايڭول هاد لكتاب
imta ghadi t douk l2adwa9,,إمتا غادي ت دوك لأدواق
imta ghadi t raaje3 ach kadir,,إمتا غادي ت راجع أش كادير
imta ghadi t nasseb,,إمتا غادي ت ناسّب
imta ghadi y nfajer lih lmotr dial tonobil,,إمتا غادي ي نفاجر ليه لموتر ديال تونوبيل
imta ghadi t sken fchi dar mermda b7al hadi,,إمتا غادي ت سكن فشي دار مرمدا بحال هادي
imta ghadi t 5ffeff 3liya l5edma,,إمتا غادي ت خفّفّ علييا لخدما
imta ghadi t 3alej rassek,,إمتا غادي ت عالج راسّك
imta ghadi t rchedni l5ir,,إمتا غادي ت رشدني لخير
imta ghadi t tserreb liya dak lmti7an,,إمتا غادي ت تسرّب لييا داك لمتيحان
imta ghadi t rtteb che3rek,,إمتا غادي ت رتّب شعرك
imta ghadi t chiyyer 3liya bchi 7ejra,,إمتا غادي ت شييّر علييا بشي حجرا
imta ghadi t stoki had new3 dial lglace ou fin,,إمتا غادي ت ستوكي هاد نوع ديال لڭلاس و فين
imta ghadi t wde3 safi floussek flbanka,,إمتا غادي ت ودع سافي فلوسّك فلبانكا
imta ghadi t n5aret fhad lgroup,,إمتا غادي ت نخارت فهاد لڭروپ
imta ghadi t tchbbet bhad l9arar li 5diti,,إمتا غادي ت تشبّت بهاد لقارار لي خديتي
imta ghadi t jik lsted3a,,إمتا غادي ت جيك لستدعا
imta ghadi t wguef 3end l9adi,,إمتا غادي ت وڭوف عند لقادي
imta ghadi t 5wi rassek,,إمتا غادي ت خوي راسّك
imta ghadi t t7emmel ga3 had l3awa9ib,,إمتا غادي ت تحمّل ڭاع هاد لعاواقيب
imta ghadi t tsme3 l9elbek kter men rassek,,إمتا غادي ت تسمع لقلبك كتر من راسّك
imta ghadi t n99et dak lmti7an ou wach ghadi yt7sseb,,إمتا غادي ت نقّت داك لمتيحان و واش غادي يتحسّب
imta ghadi t rje3 dak dheb li chritih lmratek li l9itiha kat5ounek,,إمتا غادي ت رجع داك دهب لي شريتيه لمراتك لي لقيتيها كاتخونك
imta ghadi t te7tel lmertaba lewla,,إمتا غادي ت تحتل لمرتابا لولا
imta ghadi t blle5 bljarima li derti,,إمتا غادي ت بلّخ بلجاريما لي درتي
imta ghadi t tffi dak tlifoun bach mayteb3okch lboliss,,إمتا غادي ت تفّي داك تليفون باش مايتبعوكش لبوليسّ
imta ghadi t ryye7 fhad l9nita,,إمتا غادي ت ريّح فهاد لقنيتا
imta ghadi t 5ech fhad lmti7an wach flewel mli ykoun l2ostad kayfere9 lwra9,,إمتا غادي ت خش فهاد لمتيحان واش فلول ملي يكون لأستاد كايفرق لوراق
imta ghadi t 9chcher liya dak dissir,,إمتا غادي ت قشّر لييا داك ديسّير
imta ghadi t fekker fchi wa7ed 3ziz 3lik,,إمتا غادي ت فكّر فشي واحد عزيز عليك
imta ghadi t traje3 chwiya,,إمتا غادي ت تراجع شوييا
imta ghadi t rejje3 liya serf,,إمتا غادي ت رجّع لييا سرف
imta ghadi t 5rej dik lmes2alarak t3etelti,,إمتا غادي ت خرج ديك لمسألاراك تعتلتي
imta ghadi t soug,,إمتا غادي ت سوڭ
imta ghadi t dir chi jam3iya 5ayriya,,إمتا غادي ت دير شي جامعييا خايرييا
imta ghadi t gleb chi wa7ed fkora,,إمتا غادي ت ڭلب شي واحد فكورا
imta ghadi t trini m3aya,,إمتا غادي ت تريني معايا
imta ghadi t stetmer douk lflouss fchi 7aja 5ayriya,,إمتا غادي ت ستتمر دوك لفلوسّ فشي حاجا خايرييا
imta ghadi teste3mel chi 9rpdwi dial tesbin kayre5wi,,إمتا غادي تستعمل شي قرپدوي ديال تسبين كايرخوي
imta ghadi t dir 7edd lhad tasarofat dial bentek,,إمتا غادي ت دير حدّ لهاد تاساروفات ديال بنتك
imta ghadi t wedde7 liya lhadaf dial had lmechro3,,إمتا غادي ت ودّح لييا لهاداف ديال هاد لمشروع
imta ghadi t mlek chi dar bsmitek,,إمتا غادي ت ملك شي دار بسميتك
imta ghadi t tekteb dik dar bsmit mratek,,إمتا غادي ت تكتب ديك دار بسميت مراتك
imta ghadi t t7eddani mra 5ra,,إمتا غادي ت تحدّاني مرا خرا
imta ghadi t mender rassek,,إمتا غادي ت مندر راسّك
imta ghadi t 7aawerni fdak lmawdou3,,إمتا غادي ت حاورني فداك لماودوع
imta ghadi t tselle9 dik chejra,,إمتا غادي ت تسلّق ديك شجرا
imta ghadi t fsel bin ghir ou cher,,إمتا غادي ت فسل بين غير و شر
imta ghadi t 7aafed 3la 5demtek,,إمتا غادي ت حافد علا خدمتك
imta ghadi t 7wwel dak sdari lsalon,,إمتا غادي ت حوّل داك سداري لسالون
imta ghadi ta5od dak l9arar,,إمتا غادي تاخود داك لقارار
imta ghadi t le5es liya dik l9issa,,إمتا غادي ت لخس لييا ديك لقيسّا
imta ghadi t tiri fdak teyr,,إمتا غادي ت تيري فداك تير
imta ghadi t chekk l2idara men dak derri,,إمتا غادي ت شكّ لإدارا من داك درّي
imta ghadi t 7essen men lmoustawa dialek fl9raya,,إمتا غادي ت حسّن من لموستاوا ديالك فلقرايا
imta ghadi t gabel liya weldi,,إمتا غادي ت ڭابل لييا ولدي
imta ghadi t chri liya chi coucha lweldi,,إمتا غادي ت شري لييا شي كوشا لولدي
imta ghadi t charji 7wayjek flbaliza,,إمتا غادي ت شارجي حوايجك فلباليزا
imta ghadi t b7et fdkchi li dwit m3ak 3lih,,إمتا غادي ت بحت فدكشي لي دويت معاك عليه
imta ghadi t jibha fchebka,,إمتا غادي ت جيبها فشبكا
imta ghadi t stow3eb had l9arar,,إمتا غادي ت ستووعب هاد لقارار
imta ghadi t chte7 fchi 3erss,,إمتا غادي ت شتح فشي عرسّ
imta ghadi t fye9 5ok,,إمتا غادي ت فيق خوك
imta ghadi t selli l3asser,,إمتا غادي ت سلّي لعاسّر
imta ghadi t tseweb tilifounek rah dima 5asser,,إمتا غادي ت تسوب تيليفونك راه ديما خاسّر
imta ghadi t marki kter men bit wa7ed,,إمتا غادي ت ماركي كتر من بيت واحد
imta ghadi t marki awel bit lik,,إمتا غادي ت ماركي أول بيت ليك
imta ghadi t rtakb chi 5alat ou te3taref bih,,إمتا غادي ت رتاكب شي خالات و تعتارف بيه
imta ghadi y5rej chi 5tira3 herban,,إمتا غادي يخرج شي ختيراع هربان
imta ghadi t steb3ed dak l7timal,,إمتا غادي ت ستبعد داك لحتيمال
imta ghadi t 3derni f7yatek kolha,,إمتا غادي ت عدرني فحياتك كولها
imta ghadi t fsser liya dak derss ra lmti7anat 9erbou,,إمتا غادي ت فسّر لييا داك درسّ را لمتيحانات قربو
imta ghadi t pncher dik l5edma li derti,,إمتا غادي ت پنشر ديك لخدما لي درتي
imta ghadi t laa9a m3a dak 5ouna chfar,,إمتا غادي ت لاقا معا داك خونا شفار
imta ghadi t tfawd m3ah bach ybi3 lik dar,,إمتا غادي ت تفاود معاه باش يبيع ليك دار
imta ghadi t 7ellel dak l5iobz achno fih,,إمتا غادي ت حلّل داك لخيوبز أشنو فيه
imta ghadi t semmi weldek,,إمتا غادي ت سمّي ولدك
imta ghadi t tmedded l3otla dialek,,إمتا غادي ت تمدّد لعوتلا ديالك
imta ghadi t t9elle9 3liya,,إمتا غادي ت تقلّق علييا
imta ghadi yt2ehhel lonta5ab,,إمتا غادي يتءههل لونتاخاب
imta ghadi y 5sser lmonta5ab,,إمتا غادي ي خسّر لمونتاخاب
imta ghadi t tle9 douk le3aba li ma3endek madir bihom,,إمتا غادي ت تلق دوك لعابا لي ماعندك مادير بيهوم
imta ghadi t sbe5 dik dar ra sba5tha kulha m9echra,,إمتا غادي ت سبخ ديك دار را سباختها كولها مقشرا
imta ghadi t 7edded liya chi tew9it zwin n5dem fih m3ak,,إمتا غادي ت حدّد لييا شي توقيت زوين نخدم فيه معاك
imta ghadi t mne7ni douk lflouss li baghi,,إمتا غادي ت منحني دوك لفلوسّ لي باغي
imta ghadi t sellef rajel ch7al baghi,,إمتا غادي ت سلّف راجل شحال باغي
imta ghadi t 9ad chi site tbi3 ou tchri fih,,إمتا غادي ت قاد شي سيت تبيع و تشري فيه
imta ghadi t tfa3el m3ana fhadchi,,إمتا غادي ت تفاعل معانا فهادشي
imta ghadi t stahel rajoul lmatch ila markiti bezzaf,,إمتا غادي ت ستاهل راجول لماتش إلا ماركيتي بزّاف
imta ghadi t jib chi bit brass,,إمتا غادي ت جيب شي بيت براسّ
imta 5atjib chi bit mi9assiya,,إمتا خاتجيب شي بيت ميقاسّييا
imta ghadi y ji lmowajih,,إمتا غادي ي جي لموواجيه
imta ghadi t la9a m3a dak lmohandiss li 5ay9ad likom lblan dial dar,,إمتا غادي ت لاقا معا داك لموهانديسّ لي خايقاد ليكوم لبلان ديال دار
imta ghadi t yt9ad ljew,,إمتا غادي ت يتقاد لجو
imta ghadi t tsifet m3ana,,إمتا غادي ت تسيفت معانا
imta ghadi t tkowwen chi fer9a dial l2a5ani wa3ra,,إمتا غادي ت تكووّن شي فرقا ديال لأخاني واعرا
imta ghadi t tji l3assifa li galou,,إمتا غادي ت تجي لعاسّيفا لي ڭالو
imta 5ayji dak lfaydan li dekrou,,إمتا خايجي داك لفايدان لي دكرو
imta ghadi y ji dak siyed li 5aywerina tri9,,إمتا غادي ي جي داك سييد لي خايورينا تريق
imta ghadi t 9ne3ni bach nkmel 9rayti fbladi,,إمتا غادي ت قنعني باش نكمل قرايتي فبلادي
imta ghadi t tderreb 3la l5na,,إمتا غادي ت تدرّب علا لخنا
imta ghadi t 9ewwi rassek briyada,,إمتا غادي ت قوّي راسّك برييادا
imta ghadi t do99 men dik lmakla ldida,,إمتا غادي ت دوقّ من ديك لماكلا لديدا
imta ghadi t 3eyyet lih yji l7efla,,إمتا غادي ت عيّت ليه يجي لحفلا
imta ghadi t t5ella 3la walidik,,إمتا غادي ت تخلّا علا واليديك
imta ghadi t jaweb 3la tilfiounek chi nhhar,,إمتا غادي ت جاوب علا تيلفيونك شي نههار
imta ghadi tre3ed idik,,إمتا غادي ترعد إديك
imta ghadi t fixi dik saboura,,إمتا غادي ت فيشي ديك سابورا
imta ghadi knti mdayr tchawerni fhad lmawdou3,,إمتا غادي كنتي مداير تشاورني فهاد لماودوع
imta ghadi t 9sem m3aya douk lflouss,,إمتا غادي ت قسم معايا دوك لفلوسّ
imta ghadi t 7e99e9 douk l2arba7 li dert ana,,إمتا غادي ت حقّق دوك لأرباح لي درت أنا
imta ghadi t 7kem chi 7aja fhad lblad ou tbdelha,,إمتا غادي ت حكم شي حاجا فهاد لبلاد و تبدلها
imta ghadi t dir dik la3amaliya,,إمتا غادي ت دير ديك لاعامالييا
imta ghadi t jib msian fchi mti7an,,إمتا غادي ت جيب مسيان فشي متيحان
imta ghadi t sift liya chi tmrin m5rej mgadd,,إمتا غادي ت سيفت لييا شي تمرين مخرج مڭادّ
imta ghadi t dfe3 dak rajel bach t9etlou,,إمتا غادي ت دفع داك راجل باش تقتلو
imta ghadi t 7ewwel l3omla fsite dialk,,إمتا غادي ت حوّل لعوملا فسيت ديالك
imta ghadi t t9a3d,,إمتا غادي ت تقاعد
imta ghadi t 3del bin 9raytek ou ra7tek ou le3bek,,إمتا غادي ت عدل بين قرايتك و راحتك و لعبك
imta ghadi t kobb liya chi kass dial l3assir,,إمتا غادي ت كوبّ لييا شي كاسّ ديال لعاسّير
imta ghadi t nsej liya dak trico dial l9ten,,إمتا غادي ت نسج لييا داك تريكو ديال لقتن
imta ghadi trje3 dafe3 ra 9reb lmatch ysali,,إمتا غادي ترجع دافع را قرب لماتش يسالي
imta ghadi t trassi dak chkel li baghi l2ostad,,إمتا غادي ت تراسّي داك شكل لي باغي لأستاد
imta ghadi t sejjel dak le3ab fla2i7a,,إمتا غادي ت سجّل داك لعاب فلاإحا
aji tbat m3aya,,أجي تبات معايا
aji nkhwi 3lik hemmi.,,أجي نخوي عليك همّي.
aji tsm3 lia,,أجي تسمع ليا
aji n3awd lik chnou tra.,,أجي نعاود ليك شنو ترا.
aji nsayb lik ch3rk.,,أجي نسايب ليك شعرك.
aji ndir lik makiyaj.,,أجي ندير ليك ماكيياج.
aji nsbgh lik dfarek.,,أجي نسبغ ليك دفارك.
aji nmchiw l tanja.,,أجي نمشيو ل تانجا.
aji nrekkbou lavabo.,,أجي نركّبو لاڤابو.
aji nsaybou had chrjem,,أجي نسايبو هاد شرجم
aji tklm lia,,أجي تكلم ليا
aji n7tejjou,,أجي نحتجّو
aji nwekklek,,أجي نوكّلك
aji bghit ntlbk tliba,,أجي بغيت نتلبك تليبا
aji 3ndi 3afak,,أجي عندي عافاك
aji bghit 3la wa7d lgharada,,أجي بغيت علا واحد لغارادا
aji nch3lou chi 3afia,,أجي نشعلو شي عافيا
aji nwerik chnou ana bagha,,أجي نوريك شنو أنا باغا
aji nwerik chnou chrit,,أجي نوريك شنو شريت
aji oula nji njerrek mn rjlik,,أجي ولا نجي نجرّك من رجليك
aji nwerrik fin ansafer,,أجي نورّيك فين أنسافر
aji nwerrik dar li khdit,,أجي نورّيك دار لي خديت
aji ay3jbek wellah,,أجي أيعجبك ولّاه
aji n7ydou gha stress,,أجي نحيدو غا سترسّ
aji nmchiw ntgheddaw berra,,أجي نمشيو نتغدّاو برّا
aji nddabzou,,أجي ندّابزو
aji nsewlou nass ach baghin,,أجي نسولو ناسّ أش باغين
aji ntaf9ou binatna,,أجي نتافقو بيناتنا
aji n3ytou l chi wa7d hakkak,,أجي نعيتو ل شي واحد هاكّاك
aji n7essen lik ch3rek,,أجي نحسّن ليك شعرك
aji nghziw l3alam,,أجي نغزيو لعالام
aji nkhtarou chnou nlbssou,,أجي نختارو شنو نلبسّو
aji ou nsm7 lik,,أجي و نسمح ليك
aji nmttlou chi l9ta dial chi film,,أجي نمتّلو شي لقتا ديال شي فيلم
aji nkhrjou chwia,,أجي نخرجو شويا
aji ntmchaw,,أجي نتمشاو
aji ou nseb9ek nta lwel,,أجي و نسبقك نتا لول
aji njm3ou dar,,أجي نجمعو دار
aji nmchiw ntze3llou,,أجي نمشيو نتزعلّو
aji nsllem 3lik,,أجي نسلّم عليك
aji dghia nsaliw,,أجي دغيا نساليو
aji waajhni,,أجي واجهني
aji ban lia,,أجي بان ليا
aji ms7 jaj,,أجي مسح جاج
aji doblni,,أجي دوبلني
aji ntl3ou lchamal,,أجي نتلعو لشامال
aji nbdaw chi mosalsal.,,أجي نبداو شي موسالسال.
aji nghrssou lwerd,,أجي نغرسّو لورد
aji tjm3 adawatek,,أجي تجمع أداواتك
aji tlbss 7wyjek,,أجي تلبسّ حويجك
aji t3sser limoun,,أجي تعسّر ليمون
aji takhoud trbouchek,,أجي تاخود تربوشك
aji tefter,,أجي تفتر
aji tla9a b khouk,,أجي تلاقا ب خوك
aji tleb lmin7a dialk,,أجي تلب لمينحا ديالك
aji m3ana l3robia,,أجي معانا لعروبيا
aji tghedda.,,أجي تغدّا.
aji tkhbba.,,أجي تخبّا.
aji tkhdem,,أجي تخدم
aji nt3awnou,,أجي نتعاونو
aji nser7ou,,أجي نسرحو
aji t3echha,,أجي تعشها
aji tgoul chnou darrek,,أجي تڭول شنو دارّك
aji goulia chnou derti,,أجي ڭوليا شنو درتي
ajini lsara7a.,,أجيني لساراحا.
aji matnddemnich,,أجي ماتندّمنيش
aji matsekhefnich.,,أجي ماتسخفنيش.
aji mafia li ytsad3 m3ak,,أجي مافيا لي يتسادع معاك
aji tsini 3la l3a9d,,أجي تسيني علا لعاقد
aji 9elleb sel3a dialk,,أجي قلّب سلعا ديالك
aji 7sseb floussek,,أجي حسّب فلوسّك
aji dwi m3a syed,,أجي دوي معا سيد
aji tkellem l3emek.,,أجي تكلّم لعمك.
aji khtek kat9lb 3lik,,أجي ختك كاتقلب عليك
aji tjm3 chanta dialk,,أجي تجمع شانتا ديالك
aji 7yed mn chmch,,أجي حيد من شمش
aji tkhebba 3la chta,,أجي تخبّا علا شتا
aji tchouf had lblassa kijatek,,أجي تشوف هاد لبلاسّا كيجاتك
aji drbou,,أجي دربو
aji tselle9 chjra,,أجي تسلّق شجرا
aji tn9i 7altek,,أجي تنقي حالتك
aji tchouf natija dial khouk,,أجي تشوف ناتيجا ديال خوك
aji rah makand7kch,,أجي راه ماكاندحكش
aji twerini chnou t3lmti,,أجي توريني شنو تعلمتي
aji trssem,,أجي ترسّم
aji tfrek zrabi.,,أجي تفرك زرابي.
aji twkkel khtek sghira,,أجي توكّل ختك سغيرا
aji nderboy dwita,,أجي ندربوي دويتا
aji ntslmou sl3a,,أجي نتسلمو سلعا
aji ntl9aw lihoum 3ndk dkhla.,,أجي نتلقاو ليهوم عندك دخلا.
aji tkhells,,أجي تخلّس
aji trjje3ni f7alk,,أجي ترجّعني فحالك
aji nrej3ek l dar.,,أجي نرجعك ل دار.
aji w9ef m3aya f had lmouchkil,,أجي وقف معايا ف هاد لموشكيل
aji ndik n3chik,,أجي نديك نعشيك
aji mandir lik walou,,أجي ماندير ليك والو
aji gha ndwi m3ak.,,أجي غا ندوي معاك.
aji matkhafch.,,أجي ماتخافش.
aji ma3ndou maytra lik.,,أجي ماعندو مايترا ليك.
aji maghadich nstaffezek.,,أجي ماغاديش نستافّزك.
imta ghadi t 7asseb m3aya,,إمتا غادي ت حاسّب معايا
imta ghadi t 7ffez ljomhor kima kan7effezhom ana,,إمتا غادي ت حفّز لجومهور كيما كانحفّزهوم أنا
imta ghadi t imprimi douk lwra9i,,إمتا غادي ت إمپريمي دوك لوراقي
imta ghadi t twetter wach ila tle3ti felmsre7,,إمتا غادي ت توتّر واش إلا تلعتي فلمسرح
imta ghadi t t3ya wach ila derti riyada,,إمتا غادي ت تعيا واش إلا درتي رييادا
imta ghadi t dwi m3aya fdak ljtima3,,إمتا غادي ت دوي معايا فداك لجتيماع
imta ghadi t 3tared 3la dak l9arar,,إمتا غادي ت عتارد علا داك لقارار
imta ghadi t ysser lik dik l5edma,,إمتا غادي ت يسّر ليك ديك لخدما
imta ghadi t 7taj flouss rani m3ak,,إمتا غادي ت حتاج فلوسّ راني معاك
imta ghadi t 7bess dik lkora,,إمتا غادي ت حبسّ ديك لكورا
imta ghadi t tmchi ldik lblad,,إمتا غادي ت تمشي لديك لبلاد
imta ghadi t t2e9lem fhad lmdina,,إمتا غادي ت تءقلم فهاد لمدينا
imta ghadi t 3god sour weldek,,إمتا غادي ت عڭود سور ولدك
imta ghadi t 9tabs chi jomla men chi ktab me5ribi,,إمتا غادي ت قتابس شي جوملا من شي كتاب مخريبي
imta ghadi t syter 3la mratek,,إمتا غادي ت سيتر علا مراتك
imta ghadi t fergue3 dik l7bouba li fik,,إمتا غادي ت فرڭوع ديك لحبوبا لي فيك
imta ghadi t dir chi tswir zwina lma7al dialek,,إمتا غادي ت دير شي تسوير زوينا لماحال ديالك
imta ghadi t tlle3 men dak selloum,,إمتا غادي ت تلّع من داك سلّوم
imta ghadi t sta9al 3la 3a2iltek,,إمتا غادي ت ستاقال علا عاإلتك
imta ghadi t thejja,,إمتا غادي ت تهجّا
imta ghadi t 7errek rassek ou tbda debber 3la flouss,,إمتا غادي ت حرّك راسّك و تبدا دبّر علا فلوسّ
imta ghadi t 9dder dik l5edma li kaydir,,إمتا غادي ت قدّر ديك لخدما لي كايدير
imta ghadi t rkel dak l3awd li la7ek a5ir mra,,إمتا غادي ت ركل داك لعاود لي لاحك أخير مرا
imta ghadi t 3dded ch7al ba9i lik men jomla a5ssek dir fhad lmechro3,,إمتا غادي ت عدّد شحال باقي ليك من جوملا أخسّك دير فهاد لمشروع
imta ghadi t lbess chi lebssa b7al hadi,,إمتا غادي ت لبسّ شي لبسّا بحال هادي
imta ghadi t diklari bhad l5edma,,إمتا غادي ت ديكلاري بهاد لخدما
imta ghadi t 2ekked liya 3la hadchi li katgoul,,إمتا غادي ت ءكّد لييا علا هادشي لي كاتڭول
imta ghadi t stamdd douk lflouss,,إمتا غادي ت ستامدّ دوك لفلوسّ
imta ghadi t d5el men dak lbab,,إمتا غادي ت دخل من داك لباب
imta ghadi t 2ejjel dak lmaw3id,,إمتا غادي ت ءجّل داك لماوعيد
maymkench n fekker fmachakili ou ana msafer,,مايمكنش ن فكّر فماشاكيلي و أنا مسافر
maymkench n sebbe9 lmoraja3a bsimana,,مايمكنش ن سبّق لموراجاعا بسيمانا
maymkench n rejje3 lik floussek,,مايمكنش ن رجّع ليك فلوسّك
maymkench n 5rej dik lmes2ala,,مايمكنش ن خرج ديك لمسألا
maymkench nbda nsoug,,مايمكنش نبدا نسوڭ
maymkench n tbnna chi wliyed,,مايمكنش ن تبنّا شي ولييد
maymkench n gleb chi 7edd rani 3iyyan fkora,,مايمكنش ن ڭلب شي حدّ راني عييّان فكورا
maymkench n trini fhad lblad,,مايمكنش ن تريني فهاد لبلاد
maymkench n stetmer fchi mechro3 b7al hada bayn kolo machakil,,مايمكنش ن ستتمر فشي مشروع بحال هادا باين كولو ماشاكيل
maymkench n sben lwa7j bdidi,,مايمكنش ن سبن لواحج بديدي
maymkench n 7kem fbenti lbassha,,مايمكنش ن حكم فبنتي لباسّها
maymkench n wedde7 lik ach w9e3,,مايمكنش ن ودّح ليك أش وقع
maymkench n mlek chi dar b7al hadi,,مايمكنش ن ملك شي دار بحال هادي
maymkench n zle9 3lih new3tou,,مايمكنش ن زلق عليه نوعتو
maymkench n t7eddah rah wa3er,,مايمكنش ن تحدّاه راه واعر
maymkench n mender rassi ou wladi n5lihom fdar,,مايمكنش ن مندر راسّي و ولادي نخليهوم فدار
maymkench n mlek forssa bach nmchi berra ou manfewthach,,مايمكنش ن ملك فورسّا باش نمشي برّا و مانفوتهاش
maymkench n 7aawerek fhad lmawdou3,,مايمكنش ن حاورك فهاد لماودوع
maymkench n tselle9 dik chejra rani 9ssiwer,,مايمكنش ن تسلّق ديك شجرا راني قسّيور
maymkench n nfssel bin had zouj tiranat,,مايمكنش ن نفسّل بين هاد زوج تيرانات
maymkench n 7aafed 3la had new3 dial l7wayj,,مايمكنش ن حافد علا هاد نوع ديال لحوايج
maymkench n 7wwel lik floussi kamlin,,مايمكنش ن حوّل ليك فلوسّي كاملين
maymkench n na5od chi 9arar b7al hada,,مايمكنش ن ناخود شي قارار بحال هادا
maymkench n chek fih,,مايمكنش ن شك فيه
maymkench n 7essen ra 5aydrebni lberd moraha,,مايمكنش ن حسّن را خايدربني لبرد موراها
maymkench n gabel lwalida wa5a mrida rani 5eddam,,مايمكنش ن ڭابل لواليدا واخا مريدا راني خدّام
maymkench n chri lik cadowat,,مايمكنش ن شري ليك كادووات
maymkench n charji tilifouni,,مايمكنش ن شارجي تيليفوني
maymkench n b7et fhad lmawdou3,,مايمكنش ن بحت فهاد لماودوع
maymkench n tiri fih,,مايمكنش ن تيري فيه
