darija,eng,darija_ar
machiti bach thda rsak,,ماشيتي باش تهدا راسك
mn b3ad maknt galas 3la korsi owa9ft,,من بعد ماكنت گالس على كرسي ووقفت
ghathdani bjornal,,غاتهداني بجورنال
ana 3yan mafiya maydwi,,أنا عيان مافيا مايدوي
mn lbrah oana bgha ndwi m3ak,,من البراه وأنا بغا ندوي معاك
ma3rft 3lach ktfham klami ghlat,,ماعرفت علاش كتفهم كلامي غلط
makhasch tnsa dakchi li drto lik,,ماخاصش تنسا داكشي لي درتو ليك
mansitch hta haja mn dakxi,,مانسيتش هتا حاجة من داكسي
wakha hna fahd lwad3 3adi,,واخا هنا فأهد الواد عادي
ana 3arf achno binak obin khati,,أنا عارف أشنو بيناك وبين خاطي
kant kanfkar nhdar m3a 3ami n9ra,,كنت كنفكر نهدر مع عامي نقرا
chhal li khsni n9ra bach nakhad lbac,,شحال لي خاصني نقرا باش ناخد الباك
maymknach tkhraj ldnya bhal hka,,مايمكناش تخرج لدنيا بهال هكا
ghankhlik tnfatah 3la lmjtma3,,غانخليك تنفتح على المجتمع
nta ba9i ma3rfch dghiya ghaykhsar lik,,نتا باقي ماعرفش دغيا غايخسر ليك
bhad lbibi saghir t9dar tsytar 3lina kmlin,,بهاد البيبي صغير تقدر تسيتر علينا كملين
3ndak bzaf li m3raf bzaf,,عندك بزاف لي معرف بزاف
khasak ga3 t3lam was2il tawasol,,خاصك جاع تعلم وسيل تواصل
t9dar tchofha mn bra ot3jbak,,تقدر تشوفها من برا وتعجبك
makyhmax chkal dyalo lmhim l2akhla9,,ماكيهماكس شكال ديالو المهم الأخلاق
ghatb3ad 3liya omn3wdhach,,غاتبعد عليا ومنعودهاش
wach 39al mli babak jrak mn wdnik,,واش عقل ملي باباك جرك من ودنيك
39al achno kdir ola tjibha frsak,,عقل أشنو كدير أولا تجيبها فراسك
mali ikono mtabi3in nwrik hwayij lakharin,,مالي يكونو متابعين نوريك هوايج الآخرين
walakin sir chwiya,,ولكن سير شوية
wakha ghan3tik tmarin,,واخا غانعطيك تمارين
3lach lahok lhbas,,علاش اللهوك الحباس
nta kanti madlom yak,,نتا كنتي مظلوم ياك
lbr2 dyalk ghatban f2a9rb wa9t,,البرق ديالك غاتبان في أقرب وقت
imta tji tzorni,,امتا تجي تزورني
3lach jito fkhtra jatni ghriba,,علاش جيتو فخطرة جاتني غريبة
kant kantsna mol lvila iji,,كانت كانتسنا مول الفيلا يجي
nti mkhlo3a 3la tla9,,نتي مخلوعة على طلاق
ghathdar m9ad ila swaltk,,غاتهدر مقد إلا سولتك
had l3chiya nt3chwo mjmo3in,,هاد العشية نتعشو مجموعين
had lfikra m3mrha jatni,,هاد الفكرة معمرها جاتني
hadchi kywa93 fbzaf machi ghir 3dna,,هادشي كيواقع فبزاف ماشي غير عدنا
wach hadchi kan darori nit,,واش هادشي كان ضروري نيت
kfach wslna lhadchi kmal,,كفاش وصلنا لهادشي كمال
man9darch nslah bin joj mkhasmin,,مانقدرش نصلح بين جوج مخاسمين
lwa9i3 dyalna m2olim,,الواقع ديالنا مؤلم
dniya fyta mydom ghir lmzyan,,دنيا فيتا ميدوم غير المزيان
bzaz bax l9ina blstna fl3ras,,بزاز باكس لقينا بالاستنا فالعرس
ana jya nhdra m3ak bwjhi hmar,,أنا جيا نهدرا معاك بوجهي حمار
ana m3ndi ta dakhal niha2yan,,أنا معندي تا داخل نهائيا
safi waslo l3dna,,صافي واصلو لعدنا
ghat3ti mndar zwin fsalon,,غاتعطي مندار زوين فسالون
ghanhat had lwrdat bin 3niya,,غانهات هاد الوردات بين عنيا
tbla kbira ghtjma3 3a2iltna had lila,,طبلة كبيرة غتجمع عائلتنا هاد الليلة
sona ftlifon gal liya raj3i ldrak,,سونا فتليفون ڭال ليا راجعي لدراك
gaylik khsna ndiro solah,,ڭايليك خاصنا نديرو سلح
sadmthom bzaf fiya,,سادمتهم بزاف فيا
yalh bdwo lmkla,,ياله بدو الماكلة
koli kif mwlfa takli fdar,,كولي كيف مولفا تاكلي فدار
khalihom homa li 3rdo 3lihom,,خليهم هوما لي عرضو عليهم
hadi chkon gliha ji lhna aslan,,هادي شكون قليها جي الهنا أصلا
hta hna machi dyaf hadi bhal darna,,حتى هنا ماشي دياف هادي بحال دارنا
hadi dari ana,,هادي داري أنا
mamno3 t9rab mni,,ممنوع تقرب مني
kifach nsiti lmadi dyalk,,كيفاش نسيتي الماضي ديالك
wach hadchi kayli9 bik,,واش هادشي كايليق بيك
has braso d3if 9damo,,هاس براسو دعيف قدامو
khsak t3tamd 3la datk safi,,خاصك تعتمد على داتك صافي
lbachar 3ando m9dra 3la m3lajat lm3lomat,,البشر عندو مقدرة على معالجات المعلمات
chno hiya ndra dyal lmojtma3,,شنو هيا ندرة ديال المجتمع
staghli lwa9t mhdo ba9i,,ستغلي الوقت مهدو باقي
kamal l2tfal kytwldo o3ndhom kf2at dohniyat,,كمال الأتفال كيتولدو وعندهم كفءات دونيات
katrkaz 3la lbo3ad lma3rfi,,كاتركز على البعض المعرفي
l2ostad howa msdar lm3rifa,,الأستاذ هو مصدر المعرفة
39lti 3la lma3lomat bidi9a,,عقلتي على المعلومات بديقة
kyan bndam lwa3i matkhfich mno,,كيان بندم الواعي ماتخافيش منو
khas istafd lmot3lim mnk,,خاص يستفد المتعلم منك
nod ktab fsabora,,نود كتاب فصبورا
hal had lms2ala,,هال هاد المسألة
nta mat9af hsan mn khok,,نتا ماتقاف حسن من خوك
lhdaf nrj3o bzaf dnas ltrii9 lah,,الهدف نرجعو بزاف دناس الطريق لله
khas lostad ikono fih bzaf dyal chorot,,خاص الأستاد يكونو فيه بزاف ديال الشروت
3lach kt9ta3 l2achjar,,علاش كتقطع الأشجار
l2khla9 tsm3 li kaydwi,,الأخلاق تسمع لي كايدوي
l2adab mt9ta3ch lhdra,,الأدب متقطعش لهدرا
dak2a matsda9ch likaydwi,,داك الك ماتصدقش ليكايدوي
yarbi b3ad 3lina dolam,,ياربي بعد علينا دولام
li 9lbo zwin kyt3rad lsdma,,لي قلبو زوين كيتعرض للسدمة
mkhsnich ntmsak b2ayi chakhs bsohola,,مخسنيش نتمسك بأي شخص بسهولة
nb3ad 3la li ich3arni b3adam lwojod,,نبعد على لي إشعارني بعدم الوجود
zwin ikon 3ndak sadi9 bnfas tafkirak,,زوين يكون عندك صديق بنفس تفكيرك
dok nas fihom lhdya,,دوك ناس فيهم الهدية
khsak ghir tchof fih ifhmak o idhak,,خاصك غير تشوف فيه إفهمك وإذاك
ila gal lah lomniya dyalk th9a9 rah ghth9h9,,إيلا قال الله لمنيا ديالك ثقق راه غثقق
ila glo lik 3tdar lmn ghat3tad,,إيلا ڭلو ليك عتدار المن غاتعتاد
l3l9a li nchfa bhal chajara,,لعلاقة لي نشفا بهال شجرة
mansit chajara li rsmna fiha joj 9lob,,مانسيت شجرة لي رسمنا فيها جوج قلوب
matkhlich chitan il3ab b3a9lak,,ماتخليش شيتان إلعاب بعقلك
kon bhal lghrib bach ihtrmok,,كون بخل الغريب باش يهترموك
chi nas bghawna bla maychofona,,شي ناس بغاونا بلا مايشوفونا
li chafak mabghakch,,لي شفاك مابغاكش
li chfti slah lik dih,,لي شفتي صلاح ليك ديه
kt9ras bhal lf3a otrja3 bhal mdart walo,,كتقرص بحال الفعلة وترجع بحال مدرت والو
rbi matkhli ta dar i9isna,,ربي ماتخلي تا دار يقيسنا
arbi hadi mkhla9,,أربي هادي مخلاق
arbi nt9bal flmntdabin,,أربي نتقبل في المنتدبين
lah yakhad fik lha9,,الله ياخد فيك لهق
zman ghyghyar fik bzaf,,زمان غيغيار فيك بزاف
3nad zman ighyar fik li makhshach tghyar,,عند زمان اختيار فيك لي ماخصاش تغير
li 3tzal mn nas b3ad mn kol char,,لي عطزل من ناس بعد من كل شار
chi haz lham chi haz l3dam,,شي حاز لهم شي حاز لعدم
makyhaz hmalk ghir dhrak,,ماكيهاز همالك غير دراك
nas kybghwo i3rfo l9isa dyalk safi,,ناس كيبغو يعرفو القصة ديالك صافي
hiya sbab flkhsam dylna b tlata,,هي السبب فالخسم ديلنا ب ثلاثة
chkon kan igol ghda tfr9na liyam,,شكون كان يقول غدا تفرقنا ليام
chno lmafahim li rakzti 3lihom,,شنو المفاهيم لي راكزتي عليهوم
nta 9non 3am ola khas,,نتا قنون عام أولا خاص
lhala ldaya maktsmahch liya,,لهالة الداية ماكتسماهش ليا
nti t9bli ta3dod ola la,,نتي تقبلي التعدل أولا لا
chhal onti m3ah,,شحال ونتي معاه
matkhrji ta tgoliha lrjalak hadchi li kan3raf,,ماتخرجي تا تقوليها لرجلك هادشي لي كانعرف
nti flhyi ch3bi,,نتي في الهي شعبي
tchhit lban ncharbo,,تشهيت البان نشربو
chorba khsha lham bach tji zwina,,شوربة خاشة اللحم باش تجي زوينة
khizo zwin lm3da,,خيزو زوين المعدة
mab9itich ghatmchi ola,,مابقيتيش غاتمشي ولا
nti njahti fih,,نتي نجهتي فيه
ana la manjahatch fiha khir,,أنا لا مانجهاتش فيها خير
mli tkon ghalta hkak kadir,,ملي تكون غلطة هكاك كدير
ayi bnt ktl9a dhokya katbki dghiya on3asa,,آي بنت كتلقى ذوقية دخيا ونعسة
ana aslab mzwinax,,أنا أصلب مزويناش
kat3raf lfara9 byina lhalal olharam,,كاتعرف الفرق بينا الحلال والهرم
bach khasak tkal liman ola lisar,,باش خاصك تكل ليمان أولا ليسر
maymknach naraj3o lilmadi,,مايمكناش نرجعو للماضي
walkin momkin tbda mn jdid,,والكين ممكن تبدا من جديد
khasak tsna3 sa3da,,خاصك تسناع سعادة
maymknach tabki ila ma3ndakch l3inin,,مايمكناش تبكي إيلا ماعندكش العين
rasa2il maymkanacg tkon bla ma3rifa,,رسائل مايمكناشك تكون بلا معرفة
li sawal fik swal fih,,لي سول فيك سول فيه
maty2asch ila mth9a9t dik lhaja,,ماتيأسش إيلا متهقت ديك الحاجة
walkin btikrar ghatwsal,,والكين بتكرار غاتواصل
matchkich lnas bzaf,,ماتشكيش لناس بزاف
l9mar kaykon zwin blil,,القمر كايكون زوين بليل
kolhom kayrhlo wlkin kaykhtlfo,,كلهم كايرهلو ولكن كايختلفو
kayrhal hta li l9a lbadil,,كايرحال هتا لي لقى البديل
bgha ikmal hyato bla bik,,بغا يكمل حياتو بلا بيك
zwin la39al bitafkir,,زوين لاعقل بالتفكير
chokar zwin dima,,شكرا زوين ديما
tahar 9albak mn lhasad olkorah olhi9d,,تاهار قلبك من الحسد والكراه والهقد
3mrak fkrti fchi ma3siya,,عمرك فكرتي فشي معصية
katzor l9obor dyal lmawota,,كاتزور القبور ديال الموتة
ahsan haja katji sodfa,,أحسن حاجة كتجي سدفة
matchghalach nfsak li bghaha lah ghatkon,,ماتشغلاش نفسك لي بغاها لاه غاتكون
ila mal9itich l3adal fdniya,,إيلا مالقيتيش العدل فدنيا
rfa3 lmilaf dyalk l2akhira,,رفاع الملف ديالك الأخيرة
katnchri tsawark flmawa9i3,,كاتنشري تصاورك في المواقع
katchri ayi haja fhad lhayat,,كاتشري أي حاجة فهاد الحياة
l9alb safi kaymnah raso bdon mo9abil,,القلب صافي كايمناه راسو بدون مقابل
mt3ich m3a li mtkabar ofachal o kha2in,,متعيش معا لي متكابر وفشل وخائن
3ati lnas sida9 olmahaba olwaf2,,عطي الناس سيداق والمحبة والوفاء
khsak thab otdhi otsamh,,خاصك ثاب وتذهب وتسمح
sbar howa miftah lkhayar,,صبر هو مفتاح الخير
dir lbnadm 9ima irj3ak bahima,,دير البنادم قيمة إرجعك بهيمة
dir bnad that sbat i3mlak mzyan,,دير بناد ذات سببات يعملك مزيان
kn3nwo btarh lhisab,,كنعنو بتره للحساب
akhir mra t3awad bhal hkak,,آخر مرة تعاود بهال هكاك
9ad khatak mzyan,,قد خطك مزيان
saliti lktba b3da,,ساليتي لكتابا بعدا
raha nfsiya mli kat9ra l9or2an,,راها نفسية ملي كاتقرا القرآن
3lno 3la nta2ij ola mzal,,على النتائج أولا مزال
rghba matat mab9atch,,رغبة ماتات مابقاتش
mansitch ghir tkhtit lmadi,,مانسيتش غير تختي الماضي
l2int9am machi mn l3ada dyali,,الانتقام ماشي من العادة ديالي
l2ibtisama mzal 3rfa tri9 dyalna wakha hkak,,الابتسامة مزال عرفة طريق ديالنا واخا هكاك
chhal jbti fhad dora,,شحال جبتي فهاد الدورة
ma3lmokch 3la wlo,,ماعلموكش على ولو
kolchi wla faylasof,,كولشي ولا فيلسوف
khsna nrj3o morna,,خاصنا نرجعو مورنا
m3rfinch drof li mrina mnha,,معرفينش دروف لي مرينا منها
m3rfach bli kdir ktar mn jhdak,,معرفاش بلي كدير كتر من جهدك
lkhayba dyal l2amal t3rad liha bzaf,,الخايبة ديال الأمل تعرض ليها بزاف
kan 3ndkom zalzal ola la,,كان عندكم زلزال أولا لا
3wdak fkochi b3da,,عودك فكوشي بعدا
nta gharib ftasrofat dyalk,,نتا غريب فتسرفات ديالك
katfraj ftik touk ola la,,كاتفرج فيك توك أولا لا
mal9wach li idaf3 3lihom,,مالقواش لي إدافعليهم
dar ksida omat mskin,,دار كسيدة ومات مسكين
rdmo bzaf dyal dyor,,ردمو بزاف ديال الديور
khasna bzaf bach nkono bhal bhal,,خاصنا بزاف باش نكونو بحال بحال
mzal sghir bzaf,,مزال صغير بزاف
sma3ti tyor,,سمعتي طيور
3andak dozan b3da,,عندك دوزان بعدا
nokya li 3ndak,,نوكية لي عندك
nta bkaml 3a9lytak,,نتا بكامل عقليتك
li bghak ghayb9a dima m3ak,,لي بغاك غايبقا ديما معاك
madhkoch 3liya,,مادخوش عليا
makaynach chi haja kt2akad,,مكايناش شي حاجة كتأكد
kandan mcha bla rghba dyalo,,كاندان مشا بلا رغبة ديالو
mohal wach gha drari,,موهال واش غا دراري
khasna nrj3o kif kona,,خاصنا نرجعو كيف كنا
kngol mostahil twa9a3,,كنقول مستحيل توقع
kima kandiro kola 3am,,كيما كنديرو كل عام
3ndak lizyat dyal lblothod,,عندك الزيات ديال البلوطه
katstkhdam bzaf dyal nmari,,كتستخدم بزاف ديال النمري
ghadi n3rfak 3la 3a2ilti,,غادي نعرفك على عائلتي
kyan chi daf3a tzidha,,كيان شي دافعة تزيدها
ana machi kif ma ihsab lik,,أنا ماشي كيف ما إحساب ليك
ana machi tm3a ntzwj bcharf,,أنا ماشي تمعا نتزوج بالشرف
bhali ana onta,,بهالي أنا ونتا
radat lbal lhdra dyalna,,ردات البال لهدرا ديالنا
safi 3rfat wach ana m3ah,,صافي عرفت واش أنا معاه
tayra dyalk zwina,,الطايرة ديالك زوينة
chkon gal ghntzwaj mn mora dakchi,,شكون قال غنتزواج من مورا داكشي
had lmwdo3 tsad,,هاد الموضوع تسد
hlina lmochkil bintna,,هلينا المشكل بنتنا
kat3rfi tyara wara9iya,,كاتعرفي طيارة وراقية
wldi fih skhana,,ولدي فيه سخانة
chno ban likom ndwazo lwa9t mn jdid,,شنو بان ليكم ندوزو الوقت من جديد
hta hadok 3l9thom mtwtra,,حتى هادوك علقتهم متوترة
wakha tfar9to kysraf 3la wlado,,واخا تفارقتو كيسرف على ولادو
3mro 9lal lhya 3lik,,عمرو قلال الحيا عليك
lah kaybyan lha9i9a tal zman ola 9saar,,الله كايبيان الحقيقة تال زمان أولا قصار
zwin thlam m3a li katbghi,,زوين تهلم معا لي كاتبغي
ahsan 3icha t3ich m3a li katbghi,,أحسن عيشة تعيش معا لي كتبغي
3mrak dazti mn chi mrhla s3iba,,عمرك دازتي من شي مرحلة صعيبة
li kaykrhak kayr9bak ktar mn li kaybghik,,لي كايخراك كايرقبك كتر من لي كايبغيك
bghina n3ich mzyan,,بغينا نعيش مزيان
rdina bdal odal mrda bin,,ردينا بدال ودل مرضا بين
lahoma zho ola zwaj l9hra,,اللهم زه ولا زواج لقرا
sm3to lmodwana achno galo,,سمعتو المدوانة اشنو قالو
khas lmoswat bin kolchi lmra rajl lbant dri,,خاص المسوات بين كلشي المرة راجل البنت دري
kayna 2alaf tari9a kayna,,كاينة آلف طريقة كاينا
ghtktachf bli li khlak machi ghali,,غتكتشف بلي لي خلق ماشي غالي
lmra li 9wiya mathtamch li kaytgal 3liha,,المرة لي قوية ماتهمش لي كايتڭال عليها
jazirat lkanz bdat,,جزيرة الكنز بدات
ghndor likom wahd tahdi zwin,,غندور ليكم واحد تاهدي زوين
ila konti mdya9 3araf 9rib lfraj,,إيلا كنتي مدية عارف قريب الفراج
sala ni9ach orf3at ljlsa,,سالا نقاش أورفعات الجلسة
kon 3rfna nihaya kon tjnbna bzaf,,كون عرفنا نهاية كون تجنبنا بزاف
wlit kanhas bt9al tijah wahd lbachar,,وليت كانهاص بتقال تيجاه واحد البشر
kan3tdar 3la liz3aj,,كانعدر على الزواج
ila bghiti tfi9 mrtah 3raf m3a mn dwi blil,,إيلا بغيتي تفيق مرتاح عارف معا من دوي بالليل
s3ib tf9ad dakira,,صعيب تفقد الذاكرة
kayghlat f l9lab oky3a9boh,,كايغلط ف القلب وكايعقبوه
makyanch li mchghol ktar mnk,,ماكيانش لي مشغول كتر منك
khdamt fwahd lotil,,خدمت فواحد لوتيل
kifach ta waslti tmak bla man3rfo,,كيفاش تا وصلتي تماك بلا مانعرفو
t3si hiya trdi rjal mabghakch,,تعسي هيا تردي رجال مابغاكش
waslat ola mzal,,وصلات ولا مزال
3la kaytkhalat sardil m3a lhalib,,على كايتخلط سرديل مع الحليب
skhnih b3da,,سخيني بعدا
say9i stah mzyan,,سايقي استاه مزيان
kolna bhal bhal,,كولنا بهال بهال
li fa9ir s3ib lih lhal,,لي فقير صعيب ليه لهال
3ziza 3lik tborida,,عزيزة عليك التبوريدة
dak lkhail z3ar waw,,داك الخيل زعر واو
maknkalch lmr9a,,ماكنكالش لمرقا
achno tchahiti takalo,,أشنو تشحيتي تاكالو
3ndak lpasticho,,عندك الباستيشو
dyaf makyslwach 3adna,,دياف ماكيسلواش عدنا
jarhni khalni nzaf,,جرهني خليني نزاف
hzito fdahri 3adni mn lktaf,,حزيتو فداهري عدني من الكتاف
mnk lkwabis li chafthom fnomi,,منك الكوابيس لي شفتهم فنومي
amri safi msalm,,أمري صافي مسالم
zwin da3 wast lkhayab,,زوين داع واست الخياب
ntmnwo trja3 dik niya l9dima,,نتمنو ترجع ديك نية القديمة
la9ni omtghdinich,,لاقني ومتغدينيش
makyhmnich orih maydinich,,ماكيهمنيش وريه مايدينيش
khsani nkhdam ktar mn lkhdma,,خاصني نخدم كتر من الخدمة
nti om 9awiya ghatnjhi mt2kda,,نتي وم قوية غاتنجيهي متأكدة
had lkhdma dyal lminag mfihach flos,,هاد الخدمة ديال الميناج مفيهاش فلوس
glt m3a rasi aji khadmi 3dna flmostwda3,,قلت معا راسي آجي خادمي عندنا فالمستودع
n9i dak lhot owajdih,,نقي داك الهوت واجديه
twajdi lmakla lmotchridin,,تواجدي الماكلة المشردين
ma3mrak dhakti 3lih,,ماعمرك دهكتي عليه
malbsatich sfitma lthat lkswa,,مالبساتيش سفيتمة لهات الكسوة
sabgho dar blon mch3cha3,,صبغو دار بلون مشعشع
tlaja blon lgri zwina,,طلجة بلون الڭري زوينة
lfran tfa bohdo,,الفرن تفا بوحدو
had lma9raj kbir maxi hada li glt lik,,هاد المقراج كبير ماكسي هادا لي قلت ليك
ha lmsman dyalk,,ها المسمن ديالك
jna zwina,,جنا زوينة
kyna sahra had lila,,كينا سهرة هاد الليلة
nta motdyan b3da,,نتا متدیان بعدا
lmakina dyal sabon 3ndkom,,الماكينة ديال صابون عندكم
nachfi lhwayij 3ad nchrihom,,ناشفي الهوايج عاد نشريهم
3ndak l3ala9,,عندك العلاق
katkhaf mn lah ola la,,كاتخاف من الله ولا لا
hadik lkhoyta dyal dowo,,هاديك الخيطة ديال دو
kat3rfi diri ivazi ola la,,كاتعرفي ديري إفازي ولا لا
3ndkom ch9a bzaf ola,,عندكوم شقة بزاف ولا
lpinwar 3ndak,,البينوار عندك
lbasi t9chrak,,الباسي تقشرك
3mrak rkbti ftyra,,عمرك ركبتي فطيارة
3ndkom jaghadi tmak,,عندكوم جاغادي تماك
hna kyna ghir lwast safi,,هنا كينا غير لوسط صافي
nmchi lhadi9at lhayawanat,,نمشي لهاديقات الحيوانات
chhal mn wald 3ndak,,شحال من ولد عندك
3ndak lwrad blon lghoz ola la,,عندك الورد بلون الغز ولا لا
lkarama dyalna mshto biha larad,,الكرامة ديالنا مشتو بيها للرد
brka mn l2afkar lghriba dyalk,,بركا من الأفكار الغريبة ديالك
3lcha wahd dar fik had lhala,,علشا واحد دار فيك هاد الحالة
khlini nfrah hit rja3ti,,خليني نفرح هيت رجعتي
mt2kda khoti kayhwal ihdan l2wda3,,متأكدة خوتي كايهوال إهدان الوضع
lah ifak mratk 3la khir,,الله إفاك مراتك على خير
dwazna nhar s3iib khlwna ana omrati,,دوازنا نهار سعيب خلونا أنا ومراتي
galti nji ojit achno bghiti mzal,,قلتي نجي وجيت اشنو بغيتي مزال
sb9ini ldar,,سبقيني لدار
m3jbhach lhal ma3rft malha,,معجبهاش الحال ماعرفت مالها
ana mabghitch nsm3ak,,أنا مابغيتش نسمعك
mdam hna fdar whda htrmo b3dytkom,,مدام هنا فدار وحدة هترمو بعضيتكم
tarwa dyalk nta,,تروى ديالك نتا
bghiti i3wono yak,,بغيتي يعونو ياك
galti skat oskat,,قلتي سكات وسكات
galti aji ojit,,قلتي آجي وجيت
fin baghi twsal,,فين باغي توصل
bghit mosta9bali odyal waldi bach manhtaj walo,,بغيت مستقبلي وديال ولدي باش منهتاج والو
mn hna l9dam lkalma li gltha hiya li ghatkon,,من هنا القدام الكلمة لي ڭلتها هي لي غاتكون
magal walo rah kolchi dyalo,,ماڭال والو راه كولشي ديالو
bghitih ijri 3lina,,بغيتيه يجري علينا
khansa nmchwo orsna marfou3,,خانسا نمشو ورسنا معروف
hadrto makthmnich ghnw9f m3ah,,هدرتو ماكتهمنيش غنوقف معاه
ba9i wald saghir mn ldakhal,,باقي ولد صغير من الداخل
mnbra kyban kbiir b3da,,منبرة كبيرة بعدا
kndan babak t9bal lhdra dyalo,,كندان باباك تقبل الهدرة ديالو
3ndak l9ronfal ndiro fmi,,عندك القرنفل نديرو فيني
ghaslti snank kybano mwskhin,,غسلتي سنانك كيبانو موسخين
hadik ljomla li sm3na kant 9wiya,,هاديك الجملة لي سمعنا كانت قوية
3rfna db l2int9am mnin ghaybda,,عرفنا دب الانتقام منين غايبدا
thrsat chita,,ثرصات شيتا
3lach jabti skar,,علاش جبتي سكر
matrjach chof fiya,,ماترجعش شوف فيا
fin nawyin imchwo bslma,,فين ناويين إمشو بسلمة
3atini lfarjo bghito,,عطيني الفرجو بغيتو
3mrak darti l3kar,,عمرك درتي العكار
lmakyaj hram diro lbra,,المكياج هرم ديرو البرا
riha ktsbab fzina,,ريحة كتسبد فينا
tsala papi jink,,تسالا باپي جينك
hiya tmohha o39lha b3iid,,هي تموها وعقلها بعيد
kon machi ana kon kadrbi tmra mzal,,كون ماشي أنا كون كادربي تمرا مزال
mnhar jina lhna ohna flmachakil,,منهار جينا لهنا وهنا فالمشاكل
kat3tabrna bhal lmndil li katmsah bih idiha,,كاتعتابرنا بهال المنظر لي كاتمسح بيه إديها
tmnit nchofhom mfahmin mra khora,,تمنيت نشوفهم مفاهمن مرة أخرى
mabghitch chmal itchtat mzal,,مابغيتش شمال يتشتتات مزال
3fak mdy3ich liya lfrha,,عفاك مديعيش ليا الفرحة
hali wadnak mzyan achno ghangolha liha,,هالي وادناك مزيان اشنو غانغلها ليها
ana lkbir nsbar onskat,,أنا الكبير نصبر ونسكت
kandiro lih ghir likoch,,كنديرو ليه غير ليكوش
maskra 3ndk zwina,,مسكرة عندك زوينة
l9lab mli kyatjrah kay9sah,,القلاب ملي كيتجراه كايقصاه
had lkdba kbira nkhraj 3la khdamti,,هاد الكدبة كبيرة نخرج على خدمتي
ana 3rfa no9tat do3fak,,أنا عارفة نقطات دوعفك
walit mghofal,,واليت مغفول
khasni nhsan cha3ri,,خاصني نحسن شعري
3ziza 3lik riha dyal drari,,عزيزة عليك ريحة ديال الدراري
bjoj n9dro nt3wno 3la kolchi,,بجوج نقدرو نتعاونو على كلشي
bghito ikon lo3ba bin idi,,بغيتو يكون لعبة بين إيدي
l2asal dyalk,,الأصل ديالك
jtni sa3a kadou,,جتني ساعة كادو
l3onan dyalk,,العنان ديالك
kyan 3ndak email,,كيان عندك إيميل
warini tswar li 3ndak,,وريني تصوار لي عندك
3ndak lvdyouat zwinin ola la,,عندك الفضيوات زوينين أولا لا
kndir vdou b2oghniya,,كندير فيدو بأغنية
barka mn l9isas li bla fayda,,باركا من القصص لي بلا فايدة
wach 3yto 3lina bach t3rfo 3la b3dytkom,,واش عيطو علينا باش تعرفو على بعضيتكم
bghit raht lbal ohayat sa3ida,,بغيت راهت البال وحياة سعيدة
