darija,eng,darija_ar
ana fach bdit kano nas igolo li no9si khaski tkasbi kliyan,,أنا فاش بديت كانو ناس إڭولو لي نوقسي خاسكي تكاسبي كلييان
rangol lik men tajribti,,رانڭول ليك من تاجريبتي
lkliyan kaybghi lma39ol n9a wljawda,,لكلييان كايبغي لماعقول نقا ولجاودا
nas kaybghiw taman ma29ol,,ناس كايبغيو تامان ماءقول
kaday3 rasha kolchi ghali,,كادايع راسها كولشي غالي
taman limsalkha diro men nhar lawl,,تامان ليمسالخا ديرو من نهار لاول
mafhamtch 3lach katn9si ftaman,,مافهامتش علاش كاتنقسي فتامان
rah daba sal3a ghlat,,راه دابا سالعا غلات
ila bditi katn9si nas kaywlfouha,,إلا بديتي كاتنقسي ناس كايولفوها
ana maghandirch bhalk,,أنا ماغانديرش بهالك
mn lawal ghanbi3 btaman 3adi,,من لاوال غانبيع بتامان عادي
maghanbi3ch braman na9s,,ماغانبيعش برامان ناقس
ndiroha fach netla9aw,,نديروها فاش نتلاقاو
hna rah dima kankhatto,,هنا راه ديما كانخاتّو
ma3raft imta ghantla9aw,,ماعرافت إمتا غانتلاقاو
lmawa3id dialna makaysda9ch,,لماواعيد ديالنا ماكايسداقش
wach ntla9aw m3a sahbtna ?,,واش نتلاقاو معا ساهبتنا ?
kandan bli hiya mamsaliyach,,كاندان بلي هييا مامساليياش
wlat dima machghola mouakharan,,ولات ديما ماشغولا مواخاران
nti masawaltihach ?,,نتي ماساوالتيهاش ?
ila swltiha za3ma tgol lina saraha,,إلا سولتيها زاعما تڭول لينا ساراها
chhal dl fdoul fina ?,,شهال دل فدول فينا ?
hna rah shabat,,هنا راه سهابات
khasna n3arfou kolchi 3la b3diyatna,,خاسنا نعارفو كولشي علا بعديياتنا
wach mtakda bli hadchi likhasou ikon?,,واش متاكدا بلي هادشي ليخاسو إكون?
maghanfrad 3la hta chi wahad chihaja,,ماغانفراد علا هتا شي واهاد شيحاجة
hta nti matgolich liha asrark,,هتا نتي ماتڭوليش ليها أسرارك
ana za3ma tay9a fiha,,أنا زاعما تايقا فيها
knt kangolikom kolchi,,كنت كانڭوليكوم كولشي
daba ghanghayar mn hadchi,,دابا غانغايار من هادشي
ana sayma lyoum,,أنا سايما ليوم
wach hta malin dar?,,واش هتا مالين دار?
malin dar yalah tghdaw,,مالين دار يالاه تغداو
ana ghansafar had l3otla,,أنا غانسافار هاد لعوتلا
hadchi libghat lwa9t,,هادشي ليبغات لواقت
kansma3 lmosi9a bzaf,,كانسماع لموسيقا بزاف
chkon lizad lmosi9a,,شكون ليزاد لموسيقا
dima kaybarztona,,ديما كايبارزتونا
wach ma3arfinch bli nas na3sin,,واش ماعارفينش بلي ناس ناعسين
rah 3ya9 fhadchi likaydir,,راه عياق فهادشي ليكايدير
wach houwa makayfakarch,,واش هووا ماكايفاكارش
ana blastou mlit,,أنا بلاستو مليت
lwahad khasou ihtarm jidarou,,لواهاد خاسو إهتارم جيدارو
ga3 nas kayrdo lbak lhad l9adiya,,ڭاع ناس كايردو لباك لهاد لقادييا
houwa bhal ila 3aych b,,هووا بهال إلا عايش ب
m3a lhayawanat,,معا لهاياوانات
safi salit khdmti,,سافي ساليت خدمتي
sb9tha mazal mskina,,سبقتها مازال مسكينا
wakha ana ba9i m3tla,,واخا أنا باقي معتلا
bla madhki 3liya,,بلا مادهكي علييا
ghadi dir mazal lghda,,غادي دير مازال لغدا
ana ghanwli labas 3liya,,أنا غانولي لاباس علييا
kay3jboni ndadrha,,كايعجبوني ندادرها
chhal 9sira mskina,,شهال قسيرا مسكينا
katlbsi lhawayj kbar,,كاتلبسي لهاوايج كبار
dima m3dya 3liya,,ديما معديا علييا
katl9 3liya ch3rha twil,,كاتلق علييا شعرها تويل
bghit sak kbir,,بغيت ساك كبير
kay3jbni sak lkhl,,كايعجبني ساك لخل
bghit sak fih 4 djyab,,بغيت ساك فيه 4 دجياب
sikanha kolhom zwinin,,سيكانها كولهوم زوينين
lon l9hwi zwin,,لون لقهوي زوين
kanbghi lwrd,,كانبغي لورد
lworod lhmrin kay3jboni,,لوورود لهمرين كايعجبوني
bla matchri lwrd sfr,,بلا ماتشري لورد سفر
katjib liya dayman lwrd,,كاتجيب لييا دايمان لورد
ghanghrs lwrd fjrda dyali,,غانغرس لورد فجردا ديالي
jrda dyali zwina,,جردا ديالي زوينا
bghit nchri tlfaza,,بغيت نشري تلفازا
tlfaza dyalha kbira,,تلفازا ديالها كبيرا
3tini charjo dyali,,عتيني شارجو ديالي
mchat tani 3ndk nas,,مشات تاني عندك ناس
ghir kadoz fzna9i,,غير كادوز فزناقي
kat9lb ghir fin tkhcha,,كاتقلب غير فين تخشا
kat3yt 3lihom tani,,كاتعيت عليهوم تاني
khbarha 3rfoha nas,,خبارها عرفوها ناس
bla mat3y9i tani,,بلا ماتعيقي تاني
chhal fiha dlhdra,,شهال فيها دلهدرا
dayman katkhrj,,دايمان كاتخرج
bla matgoliha lihom,,بلا ماتڭوليها ليهوم
galt liya sayma lyom,,ڭالت لييا سايما ليوم
ghansom simana jay,,غانسوم سيمانا جاي
chhal smti had chhr,,شهال سمتي هاد شهر
zwin syam lsha,,زوين سيام لسها
bla matb9ay t3awdi lhdra,,بلا ماتبقاي تعاودي لهدرا
3ziz 3liha khbar nas,,عزيز عليها خبار ناس
kay3jbha tb9a tswl,,كايعجبها تبقا تسول
lhdra bzf mamzyanach,,لهدرا بزف مامزياناش
t9ada liya tid,,تقادا لييا تيد
tid kayn9i lhwayj,,تيد كاينقي لحوايج
sbni hwayj rah moskhin,,سبني حوايج راه موسخين
srwalk wla khl bloskh,,سروالك ولا خل بلوسخ
lbsi pinwark lbrd,,لبسي پينوارك لبرد
zwina had lpinwar fih jib,,زوينا هاد لپينوار فيه جيب
hwayjha kay3jboni,,حوايجها كايعجبوني
kat3rf tlbs,,كاتعرف تلبس
rihtha wa3ra,,ريهتها واعرا
khsni nchri riha,,خسني نشري ريها
riha dyal lmsk,,ريها ديال لمسك
katb9a riha flhwayj,,كاتبقا ريها فلحوايج
matkhrjich bla riha,,ماتخرجيش بلا ريها
rbht wahd lbaliza,,ربهت واهد لباليزا
3ndi baliza f lgri,,عندي باليزا ف لڭري
kbira had lbaliza,,كبيرا هاد لباليزا
3jbatni bzf,,عجباتني بزف
wach ghatdiha m3ak,,واش غاتديها معاك
kant tri9 twila,,كانت تريق تويلا
imta ghatjiw,,إمتا غاتجيو
3ndi wahd lmaryo,,عندي واهد لماريو
lon dlmaryo 9hwi,,لون دلماريو قهوي
chrit wahd l3sara,,شريت واهد لعسارا
kan3rs l3asir,,كانعرس لعاسير
kandir fl3asir lbanan,,كاندير فلعاسير لبانان
kanchrbo l3asir,,كانشربو لعاسير
chrbt kas d atay,,شربت كاس د أتاي
twi kwachk,,توي كواشك
chal mn kacha 3ndk,,شال من كاشا عندك
3ndi 10 dlkwach,,عندي 10 دلكواش
ylh nbato fih,,يله نباتو فيه
btna fih simana,,بتنا فيه سيمانا
3jbatni dark skhona,,عجباتني دارك سخونا
mabghach idini n3as,,مابغاش إديني نعاس
f9na fnafs lo9t,,فقنا فنافس لوقت
ana drt bzf dchghl,,أنا درت بزف دشغل
ana m3gaza lyom,,أنا معڭازا ليوم
mabghitch nsgi lma,,مابغيتش نسڭي لما
lma dl3in bnin,,لما دلعين بنين
chal mn mra bkiti,,شال من مرا بكيتي
makanbkiich bzf,,ماكانبكيّش بزف
dhk zwin lsha,,دهك زوين لسها
dhko albnat,,دهكو ألبنات
aji ata srbi,,أجي أتا سربي
lala ghi siro t9l9t,,لالا غي سيرو تقلقت
nti dima m9l9a,,نتي ديما مقلقا
mamzyanch t9la9,,مامزيانش تقلاق
ghi siro 3sbtoni,,غي سيرو عسبتوني
nti li katgoliha,,نتي لي كاتڭوليها
chrit pc,,شريت پك
wach l pc ghali,,واش ل پك غالي
mathzich liya pc dyali,,ماتهزيش لييا پك ديالي
sta3mlih lyom,,ستاعمليه ليوم
khdam mzyan l pc,,خدام مزيان ل پك
3ndi bhal dak lpc,,عندي بهال داك لپك
haki pc dyalk,,هاكي پك ديالك
hzi liya lmkhda,,هزي لييا لمخدا
nfi9o sbah bkri,,نفيقو سباه بكري
3lch ghatfi9i bkri,,علش غاتفيقي بكري
ghanmchi nchof mama,,غانمشي نشوف ماما
mama 3ziza 3liya,,ماما عزيزا علييا
mama hiya li rbatni,,ماما هييا لي رباتني
ghadi nkhrjha ghda,,غادي نخرجها غدا
bghiti tmchi m3ana,,بغيتي تمشي معانا
ylh nmchiw kamlin,,يله نمشيو كاملين
ghaydini m3ak,,غايديني معاك
khoti 3zaz 3liya,,خوتي عزاز علييا
bla matgolhach liha,,بلا ماتڭولهاش ليها
t3amli m3aha mza,,تعاملي معاها مزا
hsn tmchi tanti,,هسن تمشي تانتي
khrjti dghya mn tma,,خرجتي دغيا من تما
achno bghiti db,,أشنو بغيتي دب
bghit tkhrji,,بغيت تخرجي
ylh hani mchit,,يله هاني مشيت
mabghitch lflos,,مابغيتش لفلوس
safi bla matkhdmi,,سافي بلا ماتخدمي
khrji db abnti,,خرجي دب أبنتي
ma9rina walo lyom,,ماقرينا والو ليوم
wach bghiti tkhrji 3liya,,واش بغيتي تخرجي علييا
rah mchiti fiha,,راه مشيتي فيها
ana mkhasma m3aha,,أنا مخاسما معاها
achno dart lik,,أشنو دارت ليك
khdat liya stylo,,خدات لييا ستيلو
wach 3ndk ghir wahd,,واش عندك غير واهد
wahd li 3ndi safi,,واهد لي عندي سافي
rah ghali bzf,,راه غالي بزف
la matgolihach liha,,لا ماتڭوليهاش ليها
bla sda3 tani,,بلا سداع تاني
skto 3liya,,سكتو علييا
maghadich nskt,,ماغاديش نسكت
3lch matdktich,,علش ماتدكتيش
maghansktch 3la h9i,,ماغانسكتش علا هقي
achnahoma lho9o9 howa li mabghach,,أشناهوما لهوقوق هووا لي مابغاش
khlihom blach,,خليهوم بلاش
aji hsi sak,,أجي هسي ساك
sak t9il,,ساك تقيل
wach bsh t9il bzf,,واش بسه تقيل بزف
rah haza fih lhjr,,راه هازا فيه لهجر
shti hiya lwla,,سهتي هييا لولا
wach 3yiti lyom,,واش عييتي ليوم
3yit hit tmchit bzf,,عييت هيت تمشيت بزف
wach bghiti tn3si,,واش بغيتي تنعسي
mabghitch n3as,,مابغيتش نعاس
rah mzyan lik rtahi,,راه مزيان ليك رتاهي
rah htahit bzf,,راه هتاهيت بزف
raha zwina bzf,,راها زوينا بزف
iwa bla mat3y9i,,إوا بلا ماتعيقي
jani n3as bzf,,جاني نعاس بزف
aji db 3ndi,,أجي دب عندي
wach kayna mamak fdar,,واش كاينا ماماك فدار
darna zwina,,دارنا زوينا
wach zwina kolha,,واش زوينا كولها
3ndhom frach bldi,,عندهوم فراش بلدي
wach lfrach t9lidi ?,,واش لفراش تقليدي ?
rah zwin t9lidi,,راه زوين تقليدي
chfti had zrbiya kbira,,شفتي هاد زربييا كبيرا
ah zwina kbira bzf,,أه زوينا كبيرا بزف
rah mzyan tkon sghira,,راه مزيان تكون سغيرا
la hadi sghira bzf,,لا هادي سغيرا بزف
fin sbati lkhdr,,فين سباتي لخدر
wach 3ndk sbat khdr 3ndi bzf d sbabt,,واش عندك سبات خدر عندي بزف د سبابت
haki sbatk lbsih,,هاكي سباتك لبسيه
wach ja m3aya lon,,واش جا معايا لون
zwinin had lwan,,زوينين هاد لوان
3ziza 3liha khti,,عزيزا عليها ختي
wach khok zwin,,واش خوك زوين
khowa zwin bzf,,خووا زوين بزف
matmchiw ghda,,ماتمشيو غدا
bla matmchi ga3,,بلا ماتمشي ڭاع
wach ghda ghayji,,واش غدا غايجي
ja lyom fsbah,,جا ليوم فسباه
nad rbi3 mza,,ناد ربيع مزا
wach lkhdra rkhisa,,واش لخدرا رخيسا
had l3am ghalya lkhdra,,هاد لعام غاليا لخدرا
wach chriti kolchi lkhdra,,واش شريتي كولشي لخدرا
mabghitch nchriha db,,مابغيتش نشريها دب
zwina hadi bzf,,زوينا هادي بزف
rah lkhdra sihiya,,راه لخدرا سيهييا
mabghacg isali lhsab,,مابغاكڭ إسالي لهساب
hyit manhsb,,هييت مانهسب
droni 3ini lyom,,دروني عيني ليوم
rah 3yana bzf,,راه عيانا بزف
mabghitch n3ya lyom,,مابغيتش نعيا ليوم
lyom mohim bnisba liya,,ليوم موهيم بنيسبا لييا
ach h99ti fhyatk,,أش هقّتي فهياتك
h99t bzf lyom,,هقّت بزف ليوم
h99ti chi injazat,,هقّتي شي إنجازات
fin ndadri abnadm,,فين ندادري أبنادم
mabghitch njawbk,,مابغيتش نجاوبك
kay3jboni lmoslsalat,,كايعجبوني لموسلسالات
bghit ntfrj m3ak,,بغيت نتفرج معاك
f9t lyoma bkr,,فقت ليوما بكر
f9t ftrt mzyan,,فقت فترت مزيان
klit lyom lkhbz olfrmaj,,كليت ليوم لخبز أُلفرماج
ghanmchi ntyb tajin,,غانمشي نتيب تاجين
bghit jlaba,,بغيت جلابا
achno lon zwin?,,أشنو لون زوين?
3ziz 3liya sfr,,عزيز علييا سفر
bghit nsafr db,,بغيت نسافر دب
chriti jlaba,,شريتي جلابا
zifk zwin,,زيفك زوين
achmn no3 3ndk?,,أشمن نوع عندك?
achmit bak?,,أشميت باك?
wach hadi khtk?,,واش هادي ختك?
siri ldarkom,,سيري لداركوم
aji 3ndna,,أجي عندنا
bla matgoliha,,بلا ماتڭوليها
khoya zwin,,خويا زوين
kbira had dar,,كبيرا هاد دار
sd3ona hado,,سدعونا هادو
nhar kaml machftha,,نهار كامل ماشفتها
jat 3ndk lyom,,جات عندك ليوم
ghi goliha liha,,غي ڭوليها ليها
bghit mrayti,,بغيت مرايتي
mrayti roziya,,مرايتي روزييا
kbira bzf had tbla,,كبيرا بزف هاد تبلا
chkoun lichraha lik,,شكون ليشراها ليك
tbla rmadiya,,تبلا رمادييا
ach ghanht ftbla,,أش غانهت فتبلا
wach mat9ditich lbareh,,واش ماتقديتيش لباره
baba lbarh kan fsou9,,بابا لباره كان فسوق
achnou jab mn sou9 ?,,أشنو جاب من سوق ?
mama makantch fdar,,ماما ماكانتش فدار
kant 3and wahd sahbtha fdar,,كانت عاند واهد ساهبتها فدار
imta mchat m3aha,,إمتا مشات معاها
wach makatmchich m3a bak lsou9,,واش ماكاتمشيش معا باك لسوق
hti lina atay olhlwa,,هتي لينا أتاي أُلهلوا
wach ba9a lhlwa,,واش باقا لهلوا
sawbat liya khalti hlwa,,ساوبات لييا خالتي هلوا
bniina had lhlwa,,بنيّنا هاد لهلوا
3ziz 3liha tanaw3,,عزيز عليها تاناوع
mataklich bzf,,ماتاكليش بزف
rah skar machi sihi,,راه سكار ماشي سيهي
koli ghir chwiya,,كولي غير شوييا
chrbti atay,,شربتي أتاي
atay bn3na3 zwin,,أتاي بنعناع زوين
katchrbi chiba,,كاتشربي شيبا
lhdra dyalha khayba,,لهدرا ديالها خايبا
malki katjri,,مالكي كاتجري
jra 3liya wahd chfar,,جرا علييا واهد شفار
sr9o liya lbstam,,سرقو لييا لبستام
wach 3ndk lflos,,واش عندك لفلوس
daw liya flosi,,داو لييا فلوسي
hsbt mzyan lflos,,هسبت مزيان لفلوس
slfini chi flos,,سلفيني شي فلوس
ari liya lmika dlkhbz,,أري لييا لميكا دلخبز
3jnti lyom alhadga,,عجنتي ليوم ألهادڭا
zwin khbz ch3ir,,زوين خبز شعير
kantyb lkhobz flfran,,كانتيب لخوبز فلفران
tybat lkhbz flm9la,,تيبات لخبز فلمقلا
ari liya rz9i,,أري لييا رزقي
wach ghanb9a dima hka,,واش غانبقا ديما هكا
manslfk mazal walo,,مانسلفك مازال والو
chhal slftk dak l3am,,شهال سلفتك داك لعام
lbst t9achr hmrin,,لبست تقاشر همرين
kbat 3liya had lhwayj,,كبات علييا هاد لحوايج
srwali sghir,,سروالي سغير
chhal kbiiir had lktab,,شهال كبيّير هاد لكتاب
chrit lktab mn lmktaba,,شريت لكتاب من لمكتابا
lmktaba dyalna kbira,,لمكتابا ديالنا كبيرا
ylh n9raw ktab,,يله نقراو كتاب
ghanrsm bab,,غانرسم باب
aji tchofi lklb,,أجي تشوفي لكلب
had lklb dryf,,هاد لكلب دريف
3tih yakl,,عتيه ياكل
kla lyom bzf,,كلا ليوم بزف
dratni rjli,,دراتني رجلي
sm3i ach kat9ra,,سمعي أش كاتقرا
3la slama mni jat,,علا سلاما مني جات
bnadm makayhchm,,بنادم ماكايهشم
hahowa ja tani,,هاهووا جا تاني
ghda kayna chda,,غدا كاينا شدا
sm3ti lbarh zlzal,,سمعتي لباره زلزال
tkhl3t lbarh bzf,,تخلعت لباره بزف
taht dar d jiran,,تاهت دار د جيران
lard thrkat bzf,,لارد تهركات بزف
kna ghanmoto,,كنا غانموتو
fin 3kri,,فين عكري
wach jlitih,,واش جليتيه
bghit ghir n3kr,,بغيت غير نعكر
haki khli,,هاكي خلي
3inik wlaw sfrin,,عينيك ولاو سفرين
lhayat rah zwina,,لهايات راه زوينا
stafdi mn l akhta dyalk,,ستافدي من ل أختا ديالك
ghi aji ngol lik,,غي أجي نڭول ليك
bla matji ghandrbk,,بلا ماتجي غاندربك
drbtha mza,,دربتها مزا
b9at fiya,,بقات فييا
mskina klat l3sa,,مسكينا كلات لعسا
kmlt lfilm dyali,,كملت لفيلم ديالي
kaydhkni had lmosalsal,,كايدهكني هاد لموسالسال
bghito ntfrjo kamlin,,بغيتو نتفرجو كاملين
ah hdrt m3ah,,أه هدرت معاه
ach khbark labas 3lih,,أش خبارك لاباس عليه
bgha nchri lih lo3ab,,بغا نشري ليه لوعاب
ghanchri lwldi lhwayj,,غانشري لولدي لحوايج
3ziz 3liya nl3b,,عزيز علييا نلعب
mchit drt ryada lyoma,,مشيت درت ريادا ليوما
nti oumn khrjti diri riyada,,نتي ومن خرجتي ديري رييادا
wach khrjtou fsbah bkri,,واش خرجتو فسباه بكري
wach mchitou lghaba limwalfin kanmchiw liha,,واش مشيتو لغابا ليموالفين كانمشيو ليها
ana makanhmlch ndir riyada tmak,,أنا ماكانهملش ندير رييادا تماك
kanfadal dik lblasa limwalfin kanmchiw liha,,كانفادال ديك لبلاسا ليموالفين كانمشيو ليها
ana kandir riyada flasal,,أنا كاندير رييادا فلاسال
imta bditi flasal,,إمتا بديتي فلاسال
bdit flasal mn chhal hadi,,بديت فلاسال من شهال هادي
imta ghaytib dak l3cha li drti,,إمتا غايتيب داك لعشا لي درتي
iwa rah kayakhd chwiya dlw9t,,إوا راه كاياخد شوييا دلوقت
ylh srbi rah mazal tab3ani lkhdma,,يله سربي راه مازال تابعاني لخدما
wakha hta wkan tsali,,واخا هتا وكان تسالي
ylh nmchiw ndoro bima tsaliw,,يله نمشيو ندورو بيما تساليو
wakha fin bghiti ndoro lyom,,واخا فين بغيتي ندورو ليوم
nmchiw lbhr wa9ila,,نمشيو لبهر واقيلا
3rfti skhoon lhal lyoma albnat,,عرفتي سخون لحال ليوما ألبنات
hiya nmchiw lbhr,,هييا نمشيو لبهر
ylh nmchiw lih db albnat,,يله نمشيو ليه دب ألبنات
wakha iwa srbi rah mcha lhal,,واخا إوا سربي راه مشا لحال
zwin lbhr lyom bzf,,زوين لبهر ليوم بزف
wach ghat3omo ntoma,,واش غاتعومو نتوما
khsna darori n3omo,,خسنا داروري نعومو
ila salina nmchiw ntghdaw,,إلا سالينا نمشيو نتغداو
kayna wahd l9hwa zwina hna,,كاينا واهد لقهوا زوينا هنا
bghiti nmchiw ldik l9hwa,,بغيتي نمشيو لديك لقهوا
ylh nmchi naklo db,,يله نمشي ناكلو دب
wakha ylh ntmchaw chwiya,,واخا يله نتمشاو شوييا
3tini nchrb m3ak.,,عتيني نشرب معاك.
khs tchrbi mzyan lma rah mohim bzf.,,خس تشربي مزيان لما راه موهيم بزف.
chal t9riban katchrbi fnhar.,,شال تقريبان كاتشربي فنهار.
ylh nkhrjo rah 9nt.,,يله نخرجو راه قنت.
"kanchrb fnhar 1ltal 1,5l.",,"كانشرب فنهار 1لتال 1,خل."
hadi 9r3a kbiiira dyal lma.,,هادي قرعا كبيّيرا ديال لما.
hadi 9r3a sghira .,,هادي قرعا سغيرا .
wach had lma skhon?,,واش هاد لما سخون?
wach chrbti lyoma mzyan?,,واش شربتي ليوما مزيان?
fin bghiti nmchiw lyom .,,فين بغيتي نمشيو ليوم .
nkhrjo akhti ghir idrbna lbrd.,,نخرجو أختي غير إدربنا لبرد.
ana 3ziz 3liya nhdd hadafi howa lwl.,,أنا عزيز علييا نهدّ هادافي هووا لول.
ndoro chwiya fso9 mon b3d nmchiw ljrda.,,ندورو شوييا فسوق مون بعد نمشيو لجردا.
chno tla9it m3a sahbti fso9.,,شنو تلاقيت معا ساهبتي فسوق.
fin knto lyoma?,,فين كنتو ليوما?
mchina drna lmasrah,,مشينا درنا لماسراه
kanghni mza bchlha,,كانغني مزا بشلها
lbst lyom libas t9lidi,,لبست ليوم ليباس تقليدي
t3rft lyom bzzf dans jdad,,تعرفت ليوم بزّف دانس جداد
fin chftihom ?,,فين شفتيهوم ?
chfthom f jda oso9 o wahd lhfla,,شفتهوم ف جدا أُسوق أُ واهد لهفلا
bsahtk lhwayj jdad 3jboni bzf,,بساهتك لحوايج جداد عجبوني بزف
chrithom mn so9,,شريتهوم من سوق
imta mchito?,,إمتا مشيتو?
mchina lbarh,,مشينا لباره
3rfti kaynin bzf d lhwayj zwinin,,عرفتي كاينين بزف د لحوايج زوينين
wach hdrti m3a wladk lyoma,,واش هدرتي معا ولادك ليوما
wach ghanmchiw lyom ldar?,,واش غانمشيو ليوم لدار?
rah mohal wach ghanmchiw mazal lyoma makaynach taxi,,راه موهال واش غانمشيو مازال ليوما ماكايناش تاشي
achmn w9t biti nkhrjo,,أشمن وقت بيتي نخرجو
lyoma chkon ghaydir l3cha,,ليوما شكون غايدير لعشا
wach ana yak?,,واش أنا ياك?
iyh rah nti li ghadiri l3cha lyom,,إيه راه نتي لي غاديري لعشا ليوم
wakha ach bghito taklo,,واخا أش بغيتو تاكلو
ana bghit tajin ofchi 3asir,,أنا بغيت تاجين أُفشي عاسير
ana bghit chi bstila,,أنا بغيت شي بستيلا
iwa hani kandir likom l3cha,,إوا هاني كاندير ليكوم لعشا
baraka 3liya albnat klit,,باراكا علييا ألبنات كليت
ghi koli mazal,,غي كولي مازال
safi klit mzyan,,سافي كليت مزيان
wa9ila dik sfa li tybt 9lila,,واقيلا ديك سفا لي تيبت قليلا
had lbnat kayaklo bzf,,هاد لبنات كاياكلو بزف
rah klaw bzf lyom,,راه كلاو بزف ليوم
ghadi tkfihom,,غادي تكفيهوم
bayna ghayjihom jo3 flil,,باينا غايجيهوم جوع فليل
achno ghandir db,,أشنو غاندير دب
hani khrjt ndir ryada,,هاني خرجت ندير ريادا
hta lyom ghadiri riyada,,هتا ليوم غاديري رييادا
ah ana dayman kandirha,,أه أنا دايمان كانديرها
wach kafyak sa3a fnhar,,واش كافياك ساعا فنهار
wakha hani mchit,,واخا هاني مشيت
imta ghatji?,,إمتا غاتجي?
ma3rft imta ghanji,,ماعرفت إمتا غانجي
mazal ga3 majat dik lbnt,,مازال ڭاع ماجات ديك لبنت
dayman m3tla f bra,,دايمان معتلا ف برا
ma3rftch saraha walo,,ماعرفتش ساراها والو
ghanmchi bkri lkhdma,,غانمشي بكري لخدما
imta ghatji mn lkhdma,,إمتا غاتجي من لخدما
ghanji mn lkhdma m3a 6,,غانجي من لخدما معا 6
rah dnya dwara,,راه دنيا دوارا
3ndi wahd sbrdila zwina,,عندي واهد سبرديلا زوينا
hta srwalk zwin,,هتا سروالك زوين
