darija,eng,darija_ar
3lach mabghitich t douz men dak jbel li njaref,,علاش مابغيتيش ت دوز من داك جبل لي نجارف
3lach mabghitich t bddel smitek chi nhar,,علاش مابغيتيش ت بدّل سميتك شي نهار
3lach mabghitich t testslem ou madiahch fdin dialek,,علاش مابغيتيش ت تستسلم و مادياهش فدين ديالك
3lach mabghitich t tziyyer rassek,,علاش مابغيتيش ت تزييّر راسّك
3lach mabghitich t n9ess l5edma li 3lik,,علاش مابغيتيش ت نقسّ لخدما لي عليك
3lach mabghitich t miyeez bin had zouj 7ayawanat ra bayn lfer9,,علاش مابغيتيش ت ميييز بين هاد زوج حاياوانات را باين لفرق
3lach mabghitich t 3len 3la lmout dial mamak,,علاش مابغيتيش ت علن علا لموت ديال ماماك
3lach mabghitich t saal7 bin sa7bek ou 5ok,,علاش مابغيتيش ت سالح بين ساحبك و خوك
3lach mabghitich t d5el dak lmechro3 naje7,,علاش مابغيتيش ت دخل داك لمشروع ناجح
3lach mabghitich t nsse9 bin had zouj jam3iuyat bach ydiro charaka,,علاش مابغيتيش ت نسّق بين هاد زوج جامعيويات باش يديرو شاراكا
3lach mabghitich t dreb chi n3issa 5fifa,,علاش مابغيتيش ت درب شي نعيسّا خفيفا
3lach mabghitich t le3nou ra ystahel,,علاش مابغيتيش ت لعنو را يستاهل
3lach mabghitich t teyyeb makla te9lidiya ta tchehinaha,,علاش مابغيتيش ت تيّب ماكلا تقليدييا تا تشهيناها
tanfkker wach ndffa3 l franca,,تانفكّر واش ندفّاع ل فرانكا
tanfkker wach n3tarf lih bl7a9i9a,,تانفكّر واش نعتارف ليه بلحاقيقا
tanfkker wach nakoul tmmer.,,تانفكّر واش ناكول تمّر.
tanfkker wach ntselle9 had chjra,,تانفكّر واش نتسلّق هاد شجرا
tanfkker wach nchri mchta jdida,,تانفكّر واش نشري مشتا جديدا
tanfkker wach nchri had lmntouj jdid.,,تانفكّر واش نشري هاد لمنتوج جديد.
tanfkker wach nkhde3 khouya,,تانفكّر واش نخدع خويا
tanfkker wach nsayb lbghrir,,تانفكّر واش نسايب لبغرير
tanfkker wach n3red 3la s7abi.,,تانفكّر واش نعرد علا سحابي.
tanfkker wach nfrek zrabi.,,تانفكّر واش نفرك زرابي.
tanfkker wach nwkkel had lmchach,,تانفكّر واش نوكّل هاد لمشاش
tanfkker wach ntl3 f l sansour oula f droj,,تانفكّر واش نتلع ف ل سانسور ولا ف دروج
tanfkker wach fr9 lfanid 3la drare.,,تانفكّر واش فرق لفانيد علا درار.
tanfkker wach nm3houm maykhrjouch.,,تانفكّر واش نمعهوم مايخرجوش.
tanfkker wach nkhlles 3lihoum,,تانفكّر واش نخلّس عليهوم
tanfkker wach nrjje3 l dar,,تانفكّر واش نرجّع ل دار
tanfkker wach n9ss flmakla.,,تانفكّر واش نقسّ فلماكلا.
tanfkker wach w99ef lkhrouj had lmouda,,تانفكّر واش وقّف لخروج هاد لمودا
tanfkker wach nchkkel fr9a dial basket,,تانفكّر واش نشكّل فرقا ديال باسكت
tanfkker wach ncheka mn had jiran dihoum l iz3aj.,,تانفكّر واش نشكا من هاد جيران ديهوم ل إزعاج.
tanfkker wach ghadi nkhrjou ghedda,,تانفكّر واش غادي نخرجو غدّا
tanfkker wach nt9ddem b lfikra diali,,تانفكّر واش نتقدّم ب لفيكرا ديالي
tanfkker wach ana li hrsst had tbssil,,تانفكّر واش أنا لي هرسّت هاد تبسّيل
tanfkker wach stafzzitou b hdrti.,,تانفكّر واش ستافزّيتو ب هدرتي.
tanfkker wach n9dr n2mnou 3la 7wayji.,,تانفكّر واش نقدر نءمنو علا حوايجي.
tanfkker wach had lblassa mzyana l safar.,,تانفكّر واش هاد لبلاسّا مزيانا ل سافار.
tanfkker wach n7der l had l3rada.,,تانفكّر واش نحدر ل هاد لعرادا.
tanfkker wach ntfa3el m3ahoum,,تانفكّر واش نتفاعل معاهوم
tanfkker wach nb9a saket.,,تانفكّر واش نبقا ساكت.
tanfkker wach had l7akam mzyan.,,تانفكّر واش هاد لحاكام مزيان.
tanfkker wach dnya kant khawya,,تانفكّر واش دنيا كانت خاويا
tanfkker wach 3zzitou oula ba9i,,تانفكّر واش عزّيتو ولا باقي
tanfkker wach had lforssa tatstahel.,,تانفكّر واش هاد لفورسّا تاتستاهل.
tanfkker wach dowwebet chme3,,تانفكّر واش دووّبت شمع
tanfkker wach tzadit f lwazn,,تانفكّر واش تزاديت ف لوازن
tanfkker wach nmchi ntekka,,تانفكّر واش نمشي نتكّا
tanfkker wach kiteb9ou l9awanin,,تانفكّر واش كيتبقو لقاوانين
tanfkker wach had lblassa khatira,,تانفكّر واش هاد لبلاسّا خاتيرا
tanfkker wach had lblassa aamina,,تانفكّر واش هاد لبلاسّا امينا
tanfkker wach rbet l7zam diali,,تانفكّر واش ربت لحزام ديالي
tanfkker wach khassni ndor m3a had dawra,,تانفكّر واش خاسّني ندور معا هاد داورا
tanfkker wach n9der nhez had l cartona,,تانفكّر واش نقدر نهز هاد ل كارتونا
tanfkker wach mzyan nkml f had tri9,,تانفكّر واش مزيان نكمل ف هاد تريق
tanfkker wach 7eyyedt l9r3a mn chmch,,تانفكّر واش حيّدت لقرعا من شمش
tanfkker wach tfit l3afia,,تانفكّر واش تفيت لعافيا
tanfkker wach tfit lferran.,,تانفكّر واش تفيت لفرّان.
tanfkker wach seddit lmikka,,تانفكّر واش سدّيت لميكّا
tanfkker wach sttert 3la ljoumla f lmti7an,,تانفكّر واش ستّرت علا لجوملا ف لمتيحان
tanfkker wach baarekt lih naja7,,تانفكّر واش باركت ليه ناجاح
tanfkker wach nkhtar9 had lbab,,تانفكّر واش نختارق هاد لباب
tanfkker wach daafe3 3lia dak nhar.,,تانفكّر واش دافع عليا داك نهار.
tanfkker wach nji mn jihtou,,تانفكّر واش نجي من جيهتو
tanfkker wach nkml tadarib,,تانفكّر واش نكمل تاداريب
tanfkker wach rb7t dk lmerra,,تانفكّر واش ربحت دك لمرّا
tanfkker wach had rideau khassou itzeyet,,تانفكّر واش هاد ريدو خاسّو إتزيت
tanfkker wach n9dr nkml f lw9t,,تانفكّر واش نقدر نكمل ف لوقت
tanfkker wach n9dr nseyed l7out f had lblassa,,تانفكّر واش نقدر نسيد لحوت ف هاد لبلاسّا
tanfkker wach t9adat lia t9dya,,تانفكّر واش تقادات ليا تقديا
tanfkker wach n9dr ntsab9 m3ah,,تانفكّر واش نقدر نتسابق معاه
tanfkker wach 9errebt nchref,,تانفكّر واش قرّبت نشرف
tanfkker wach jemmedet lma 3la 9bl sehd,,تانفكّر واش جمّدت لما علا قبل سهد
tanfkker wach had dwa ki3ti lmf3oul dghia,,تانفكّر واش هاد دوا كيعتي لمفعول دغيا
tanfkker wach ntbadel m3ah lblassa,,تانفكّر واش نتبادل معاه لبلاسّا
tanfkker wach hadche kistahel,,تانفكّر واش هادش كيستاهل
tanfkker wach n9dr nsber 3la had sehd,,تانفكّر واش نقدر نسبر علا هاد سهد
tanfkker wach n9dr nste8lek had l7lib f lw9t,,تانفكّر واش نقدر نستهلك هاد لحليب ف لوقت
tanfkker wach n9dr ntkhcha f had l7fra,,تانفكّر واش نقدر نتخشا ف هاد لحفرا
tanfkker wach ntsennah oula nmchi,,تانفكّر واش نتسنّاه ولا نمشي
tanfkker wach had jorf khatir,,تانفكّر واش هاد جورف خاتير
tanfkker wach nbddel 7wayji,,تانفكّر واش نبدّل حوايجي
tanfkker wach nsteslem oula nkml,,تانفكّر واش نستسلم ولا نكمل
tanfkker wach nziyyer semta,,تانفكّر واش نزييّر سمتا
tanfkker wach n9ad 7wayji.,,تانفكّر واش نقاد حوايجي.
tanfkker wach nbeddel had ndader.,,تانفكّر واش نبدّل هاد ندادر.
tanfkker wach khass n3len 3la had l9arar li khdit.,,تانفكّر واش خاسّ نعلن علا هاد لقارار لي خديت.
tanfkker wach khassni ndi m3aya sla7,,تانفكّر واش خاسّني ندي معايا سلاح
tanfkker wach had lmchro3 aynj7 lia,,تانفكّر واش هاد لمشروع أينجح ليا
tanfkker wach nsse9t f lwazn,,تانفكّر واش نسّقت ف لوازن
tanfkker wach klit had sba7,,تانفكّر واش كليت هاد سباح
tanfkker wach klit lbar7 f lil.,,تانفكّر واش كليت لبارح ف ليل.
tanfkker wach twit l7wayj li kanou f sella,,تانفكّر واش تويت لحوايج لي كانو ف سلّا
tanfkker wach ntnazel lih,,تانفكّر واش نتنازل ليه
tanfkker wach njdded l wodoo,,تانفكّر واش نجدّد ل وودو
tanfkker wach fayt segt f had tri9,,تانفكّر واش فايت سڭت ف هاد تريق
tanfkker wach khelletet kika lbar7,,تانفكّر واش خلّتت كيكا لبارح
tanfkker wach had lmakina kant khedama,,تانفكّر واش هاد لماكينا كانت خداما
tanfkker wach chetebt l ard lbar7,,تانفكّر واش شتبت ل أرد لبارح
tanfkker wach khemmelt dar dik simana,,تانفكّر واش خمّلت دار ديك سيمانا
tanfkker wach jeffefet l ard 9bl mankhroj,,تانفكّر واش جفّفت ل أرد قبل مانخروج
tanfkker wach khellit chrajm m7loulin,,تانفكّر واش خلّيت شراجم محلولين
tanfkker wach atkoun dnya 3amra,,تانفكّر واش أتكون دنيا عامرا
tanfkker wach khassni nrezerve 9bl.,,تانفكّر واش خاسّني نرزرڤ قبل.
tanfkker wach ghsselt l7wayj l mousskhin,,تانفكّر واش غسّلت لحوايج ل موسّخين
tanfkker wach khassni ntowwer had lmakina,,تانفكّر واش خاسّني نتووّر هاد لماكينا
tanfkker wach hade lw9ita dial r3a,,تانفكّر واش هاد لوقيتا ديال رعا
tanfkker wach tfit telfaza 9bl man3ass,,تانفكّر واش تفيت تلفازا قبل مانعاسّ
tanfkker wach had lmakla si7iya,,تانفكّر واش هاد لماكلا سيحييا
tanfkker wach cheft dk tswira mzyan,,تانفكّر واش شفت دك تسويرا مزيان
tanfkker wach hadche mazal maghayssali,,تانفكّر واش هادش مازال ماغايسّالي
3lach mabghitich t twwi douk l7wayj,,علاش مابغيتيش ت توّي دوك لحوايج
3lach mabghitich t tnazl 3la lmousta7a9at dialwek,,علاش مابغيتيش ت تنازل علا لموستاحاقات ديالوك
3lach mabghitich t jdded lcontra dialek m3a had lfer9a yakma daw lik floussek,,علاش مابغيتيش ت جدّد لكونترا ديالك معا هاد لفرقا ياكما داو ليك فلوسّك
3lach mabghitich t 5ellet had zouj moukawinat,,علاش مابغيتيش ت خلّت هاد زوج موكاوينات
3lach mabghitich t 7edded liya chkon li rbe7,,علاش مابغيتيش ت حدّد لييا شكون لي ربح
3lach mabghitich t sewebb m3ana ou tn9ess taman,,علاش مابغيتيش ت سوبّ معانا و تنقسّ تامان
3lach mabghitich t wjjeh liya chi kelma zwina b7al hadi,,علاش مابغيتيش ت وجّه لييا شي كلما زوينا بحال هادي
3lach mabghitich t rkkez flmti7an,,علاش مابغيتيش ت ركّز فلمتيحان
3lach mabghitich t tsahel m3a telmid ftes7i7,,علاش مابغيتيش ت تساهل معا تلميد فتسحيح
3lach mabghitich ta5od rechwa,,علاش مابغيتيش تاخود رشوا
3lach mabghitich t rezervi fchi 2otel 3a lb7er wach 7it 3amrin,,علاش مابغيتيش ت رزرڤي فشي أتل عا لبحر واش حيت عامرين
3lach mabghitich t st9bel dyaf ou d5elhoum,,علاش مابغيتيش ت ستقبل دياف و دخلهوم
3lach mabghitich t ttowwer men 5demtek,,علاش مابغيتيش ت التووّر من خدمتك
3lach mabghitich t trebbi chi kelb ye7mi lik lbhaym dialek,,علاش مابغيتيش ت تربّي شي كلب يحمي ليك لبهايم ديالك
3lach mabghitich t 3ewej dik l3eyba bach t5dem,,علاش مابغيتيش ت عوج ديك لعيبا باش تخدم
3lach mabghitich t5essess liya chi w9ita rani 3ziz ze3ma,,علاش مابغيتيش تخسّسّ لييا شي وقيتا راني عزيز زعما
3lach mabghitich t chref 3la chi mechrou3 kbir b7al hada,,علاش مابغيتيش ت شرف علا شي مشروع كبير بحال هادا
3lach mabghitich t tlachi dik l5edma raha s3iba,,علاش مابغيتيش ت تلاشي ديك لخدما راها سعيبا
3lach mabghitich t d3em had new3 dial l9hawi li yallah badin,,علاش مابغيتيش ت دعم هاد نوع ديال لقهاوي لي يالّاه بادين
3lach mabghitich t 2edden bnass safi mab9itich mou2addin,,علاش مابغيتيش ت ءدّن بناسّ سافي مابقيتيش موأدّين
3lach mabghitich t kteb dik nemra li glt lik ra mohima,,علاش مابغيتيش ت كتب ديك نمرا لي ڭلت ليك را موهيما
3lach mabghitich t kmmel 9raytek fhad ljami3a,,علاش مابغيتيش ت كمّل قرايتك فهاد لجاميعا
3lach mabghitich t 3a9ebni wa5a kanstahel,,علاش مابغيتيش ت عاقبني واخا كانستاهل
3lach mabghitich teyyeb fo9 dik lbota 5ayf la tfegue3,,علاش مابغيتيش تيّب فوق ديك لبوتا خايف لا تفڭوع
3lach mabghitich t st3red 3lina dkchi li kat3ref,,علاش مابغيتيش ت ستعرد علينا دكشي لي كاتعرف
3lach mabghitich t 9ellel mn tberguig li gik,,علاش مابغيتيش ت قلّل من تبرڭويڭ لي ڭيك
3lach mabghitich t sed lma7al dialek ta fl2a3yad,,علاش مابغيتيش ت سد لماحال ديالك تا فلأعياد
3lach mabghitich t n99ez men had lbalco rah 9rib lerd,,علاش مابغيتيش ت نقّز من هاد لبالكو راه قريب لرد
3lach mabghitich t chri chi 5obz lawi,,علاش مابغيتيش ت شري شي خوبز لاوي
3lach mabghitich t tfahem m3aya 3la lmewdou3 dial lhemza dial tilfioune,,علاش مابغيتيش ت تفاهم معايا علا لمودوع ديال لهمزا ديال تيلفيون
3lach mabghitich t reyyeb dik dar ut bnci we7da 5ra,,علاش مابغيتيش ت ريّب ديك دار وت بنسي وحدا خرا
3lach mabghitich t bi3 dar fblast matrdemha ou tbni wa7da 5ra,,علاش مابغيتيش ت بيع دار فبلاست ماتردمها و تبني واحدا خرا
3lach mabghitich t mne3ni men anani ndir mabghit fjerda dialek,,علاش مابغيتيش ت منعني من أناني ندير مابغيت فجردا ديالك
3lach mabghitich t 5owwet liya mamalfach lik,,علاش مابغيتيش ت خووّت لييا مامالفاش ليك
3lach mabghitich t ji lhad lmaw3id,,علاش مابغيتيش ت جي لهاد لماوعيد
3lach mabghitich t mse7 dkchi li glt lik fsite,,علاش مابغيتيش ت مسح دكشي لي ڭلت ليك فسيت
3lach mabghitich t 799e9 chi 2arba7 wa3rin 3lach makatme3ch,,علاش مابغيتيش ت 799e9 شي أرباح واعرين علاش ماكاتمعش
3lach mabghitich t kreh had siyed wa5a dkchui li dar fik,,علاش مابغيتيش ت كره هاد سييد واخا دكشوي لي دار فيك
3lach mabghitich t mli 3liya dik nemra ze3ma ma5anktebhach,,علاش مابغيتيش ت ملي علييا ديك نمرا زعما ماخانكتبهاش
3lach mabghitich t w77ed lina koulna nefss lwe9t dial l5edma,,علاش مابغيتيش ت وحّد لينا كولنا نفسّ لوقت ديال لخدما
3lach mabghitich t stowred dik lpiessa dial tonobil men berra,,علاش مابغيتيش ت ستوورد ديك لپيسّا ديال تونوبيل من برّا
3lach mabghitich t bni chi 9sser b7al dial lmalik,,علاش مابغيتيش ت بني شي قسّر بحال ديال لماليك
3lach mabghitich t zdaher lik jerda b7al jarek,,علاش مابغيتيش ت زداهر ليك جردا بحال جارك
3lach mabghitich t nta9ed lbaramij li ftelfaza,,علاش مابغيتيش ت نتاقد لباراميج لي فتلفازا
3lach mabghitich t 5eli 3liya,,علاش مابغيتيش ت خلي علييا
3lach mabghitich t hreb mli kant 3endek lforssa,,علاش مابغيتيش ت هرب ملي كانت عندك لفورسّا
3lach mabghitich t bda bsaltek,,علاش مابغيتيش ت بدا بسالتك
3lach mabghitich t mde7ni mli knt kanstahel,,علاش مابغيتيش ت مدحني ملي كنت كانستاهل
3lach mabghitich t blasi fhad l9niyet ra tonobitlek sghira,,علاش مابغيتيش ت بلاسي فهاد لقنييت را تونوبيتلك سغيرا
3lach mabghitich t miyyez bin tlamed dialek,,علاش مابغيتيش ت مييّز بين تلامد ديالك
3lach mabghitich t tbe3 had lmanhajiya fl9raya,,علاش مابغيتيش ت تبع هاد لمانهاجييا فلقرايا
3lach mabghitich t towwe9 dik denya li kolcha 9tila,,علاش مابغيتيش ت تووّق ديك دنيا لي كولشا قتيلا
3lach mabghitich t 9aabelni fdik lblassa yakma 7it 3amra chmakriya,,علاش مابغيتيش ت قابلني فديك لبلاسّا ياكما حيت عامرا شماكرييا
3lach mabghitich t lowwen douk lwra9i kima telbat mna l2ostada,,علاش مابغيتيش ت لووّن دوك لوراقي كيما تلبات منا لأستادا
3lach mabghitich t 5amer b7yatek,,علاش مابغيتيش ت خامر بحياتك
3lach mabghitich t 9edder ach kadir lik mertek,,علاش مابغيتيش ت قدّر أش كادير ليك مرتك
3lach mabghitich t 5ader had lvillaje,,علاش مابغيتيش ت خادر هاد لڤيلّاج
3lach mabghitich t 9aate3 hedret lpatron dialek oula yakma howa kat5af menou,,علاش مابغيتيش ت قاتع هدرت لپاترون ديالك ولا ياكما هووا كاتخاف منو
3lach mabghitich t mowweh liya ana 5ayfni lanti7 flmatch,,علاش مابغيتيش ت مووّه لييا أنا خايفني لانتيح فلماتش
3lach mabghitich t nta5eb dik lmra li kolchi tay9 fiha,,علاش مابغيتيش ت نتاخب ديك لمرا لي كولشي تايق فيها
3lach mabghitich t 5rrej floussek men lbanka,,علاش مابغيتيش ت خرّج فلوسّك من لبانكا
3lach mabghitich t kbe7 dik chehwa ljinsiya li fik,,علاش مابغيتيش ت كبح ديك شهوا لجينسييا لي فيك
