darija,eng,darija_ar
wach mn l9alb ola gha hdra,,واش من لقالب أُلا غا هدرا
fen kayn lyoum,,فن كاين ليوم
inchalah akhii marhba,,إنشالاه أخيّ مارهبا
imta atharek,,إمتا أتهارك
faqt lso9 asahbi,,فاقت لسوق أساهبي
fen wsaltii,,فن وسالتيّ
dak motor dima khasser,,داك موتور ديما خاسّر
ana tarkb 3la pikala,,أنا تاركب علا پيكالا
ewa sf akhii,,إوا سف أخيّ
nzel f stop tani,,نزل ف ستوپ تاني
dar 3mra,,دار عمرا
jaw 3ndna nass,,جاو عندنا ناسّ
wlh ila chhar dyal dyaf,,وله إلا شهار ديال دياف
ta am3a lwa9t hhh,,تا أمعا لواقت ههه
okhsser liya tele,,أُخسّر لييا تل
db raje3t gha dak l9dim,,دب راجعت غا داك لقديم
howa bach khdam,,هووا باش خدام
shayha kolchi bikhir,,سهايها كولشي بيخير
la asahbi khasser fih sawt,,لا أساهبي خاسّر فيه ساوت
ohadak jdid,,أُهاداك جديد
kaykon khdam hta kaytfa rasso,,كايكون خدام هتا كايتفا راسّو
hna kolshi bikhir lhfdek,,هنا كولسهي بيخير لهفدك
onta hani,,أُنتا هاني
wlh ila gha m3a lwa9t osf,,وله إلا غا معا لواقت أُسف
nta ki ghadi m3a lkhedma,,نتا كي غادي معا لخدما
lwalida jat gha lyoum,,لواليدا جات غا ليوم
mat wahed siyd mn l3a2ila,,مات واهد سييد من لعاإلا
ah mchat gha bo7edha,,أه مشات غا بوحدها
kif ghadi m3a lkhedma,,كيف غادي معا لخدما
ahna nselko,,أهنا نسلكو
lah i3fo 3lina mnhom,,الله إعفو علينا منهوم
wayeh slak osf,,وايه سلاك أُسف
lah isawb,,الله إساوب
khedam db,,خدام دب
ah lah yesser lik akhi,,أه الله يسّر ليك أخي
akhii o7ta nta,,أخيّ أُحتا نتا
wa mohal akhouya,,وا موهال أخويا
ta rah lwa9t katmchi m3ana,,تا راه لواقت كاتمشي معانا
hta njiw kamlin inchalah,,هتا نجيو كاملين إنشالاه
mobalagh akhi,,موبالاغ أخي
thela liya frassek,,تهلا لييا فراسّك
frassek ylh sewlatni 3lik lwalida,,فراسّك يله سولاتني عليك لواليدا
sbhan lah,,سبهان الله
att njib lizi,,أتّ نجيب ليزي
onsoni lik,,أُنسوني ليك
wlh ila gha denya,,وله إلا غا دنيا
nta li ghbertii,,نتا لي غبرتيّ
ma3art mal had zmar,,ماعارت مال هاد زمار
tb9a t3ayr lina ftilifona,,تبقا تعاير لينا فتيليفونا
walmohim matghberch,,والموهيم ماتغبرش
lah ihafdek akhoya ahna nselko,,الله إهافدك أخويا أهنا نسلكو
ach katgool,,أش كاتڭول
kayna chta tbarklah sebat lbare7,,كاينا شتا تباركلاه سبات لبارح
mazal lyoum kayna chmicha,,مازال ليوم كاينا شميشا
ontoma andkom shta,,أُنتوما أندكوم سهتا
7ta l3chiya onsoni lik ila knti msali,,حتا لعشييا أُنسوني ليك إلا كنتي مسالي
mita lwla,,ميتا لولا
rabh lmontakhab,,رابه لمونتاخاب
hania asat,,هانيا أسات
wa lmohim bach makan gol liya,,وا لموهيم باش ماكان ڭول لييا
ila knti msali anjiw gheda nshofok,,إلا كنتي مسالي أنجيو غدا نسهوفوك
a7na fdrayba,,أحنا فدرايبا
wash 9arebna?,,واسه قاربنا?
wa mohim akhi,,وا موهيم أخي
wa fen akhouya l3ziiz,,وا فن أخويا لعزيّز
s7ay7a mzn,,سحايحا مزن
twahchnak akhouya,,تواهشناك أخويا
wach 3lach makaynch daw,,واش علاش ماكاينش داو
wa nta swlti,,وا نتا سولتي
mn lbarh maswltich,,من لباره ماسولتيش
ana ghda ghanmchi,,أنا غدا غانمشي
wa ban 3chya,,وا بان عشيا
ana jit l dar,,أنا جيت ل دار
ghda ndiro chi cafe,,غدا نديرو شي كاف
ylh nmchiw lasal,,يله نمشيو لاسال
chno kat3awd hani,,شنو كاتعاود هاني
ach drna f lhmam,,أش درنا ف لهمام
ghatban wla la,,غاتبان ولا لا
mchit lih gha lbarh,,مشيت ليه غا لباره
ghda mli tji mn hmam ndiro 9hiwa,,غدا ملي تجي من همام نديرو قهيوا
wa ghda ban sf nmchiw ljotya,,وا غدا بان سف نمشيو لجوتيا
wa ban f derb db,,وا بان ف درب دب
dri galia kyswbhom b 50 dh,,دري ڭاليا كيسوبهوم ب 50 ده
ana bant lia bzef 50 dh,,أنا بانت ليا بزف 50 ده
ok sf dri sahbi dah lmaalem nadi galha lia,,أُك سف دري ساهبي داه لمالم نادي ڭالها ليا
db 'golih jarbo,,دب 'ڭوليه جاربو
ayeh sf kon hani ra ghaykhalas,,أيه سف كون هاني را غايخالاس
sal3a jamla ila bghitiha,,سالعا جاملا إلا بغيتيها
masda9tich à 3chiri,,ماسداقتيش à عشيري
nji nswel fik,,نجي نسول فيك
wa doz asahbi,,وا دوز أساهبي
ana ylh salit,,أنا يله ساليت
whda jbtha m3aya 3la chmicha wla chno,,وهدا جبتها معايا علا شميشا ولا شنو
ah wa chti mafkartch fiha,,أه وا شتي مافكارتش فيها
ewa khssara kon fakart fiha simana fayta,,إوا خسّارا كون فاكارت فيها سيمانا فايتا
wa sahbi ach kat3awd,,وا ساهبي أش كاتعاود
lah ikhli lina ra2iss,,الله إخلي لينا راإسّ
ban 3ndna,,بان عندنا
ystahl akhoya ystahl,,يستاهل أخويا يستاهل
chwaya nayda,,شوايا نايدا
ghi m3a shabi daba,,غي معا سهابي دابا
simana jaya inchaalh ntla9aw,,سيمانا جايا إنشاله نتلاقاو
wa sir tanchawfo,,وا سير تانشاوفو
wlahila fraht lik,,ولاهيلا فراهت ليك
wach njahti,,واش نجاهتي
ana jay l dar inchaalh,,أنا جاي ل دار إنشاله
ah ylh ghanji,,أه يله غانجي
ana rakb,,أنا راكب
db nchof ndber lik ana,,دب نشوف ندبر ليك أنا
achno drti f dak lblan dyalk,,أشنو درتي ف داك لبلان ديالك
nbghiha lkhdma,,نبغيها لخدما
nt9hwaw libghiti,,نتقهواو ليبغيتي
ok sf nta mkhdamch,,أُك سف نتا مخدامش
sf dik 5 nmchiw,,سف ديك 5 نمشيو
wa ban l9ahwa db,,وا بان لقاهوا دب
m3ach ml33ob lmatch,,معاش ملعّوب لماتش
ana tal3o lia 10,,أنا تالعو ليا 10
ghda nmchiw l so9,,غدا نمشيو ل سوق
salam tam kanchkor lasatida,,سالام تام كانشكور لاساتيدا
bensba lfikra li gal lakh fikra momtaza,,بنسبا لفيكرا لي ڭال لاخ فيكرا مومتازا
wenstfdo menha jmi3,,ونستفدو منها جميع
wemnha nkmlo hadchi li bedina,,ومنها نكملو هادشي لي بدينا
wlhadaf 3endna homa drari sghar,,ولهاداف عندنا هوما دراري سغار
ach men apliction fach ghadi yt9raw had lppt,,أش من أپليكتيون فاش غادي يتقراو هاد لپّت
3awdo hadchi,,عاودو هادشي
walakin kol had ni9achat f itar mokhiyamat ou tanchit tarbawi,,والاكين كول هاد نيقاشات ف إتار موخييامات و تانشيت تارباوي
bnisba ltadrib kan najh,,بنيسبا لتادريب كان ناجه
ou nchallah ghadi kamlo 3la tadarib,,و نشالّاه غادي كاملو علا تاداريب
ou lhadaf howa ihtimam btofola wa chabab.,,و لهاداف هووا إهتيمام بتوفولا وا شاباب.
tahiya tarbawiya,,تاهييا تارباوييا
kanhtarm raiy dyalk.,,كانهتارم رايي ديالك.
mais telephone dyali mafihch l3arbiya.,,مايس تلپهون ديالي مافيهش لعاربييا.
ou astasmih,,و أستاسميه
wach mtaf9in,,واش متافقين
lihtimam ou raghba li lmajal tofoli wa chabab,,ليهتيمام و راغبا لي لماجال توفولي وا شاباب
wach darori idawaz lmoatir tadarib,,واش داروري إداواز لمواتير تاداريب
oula yakfi anaho 3ando tajriba,,ولا ياكفي أناهو عاندو تاجريبا
wach kayn chi hodor,,واش كاين شي هودور
li hadr ihaz ido,,لي هادر إهاز إدو
had l3am mohal ykon akhti,,هاد لعام موهال يكون أختي
ghadi ndiro wahd tadkir,,غادي نديرو واهد تادكير
khososan anakom mo9bilin 3la tadarib,,خوسوسان أناكوم موقبيلين علا تاداريب
laykhalikom lamomkin tsiftoli had dc mcha liya omahtajah,,لايخاليكوم لامومكين تسيفتولي هاد دك مشا لييا أُماهتاجاه
wach hadi tari9a shiha l ta3alom english,,واش هادي تاريقا سهيها ل تاعالوم إنڭليسه
5oya momkin da5lni ldak lgroup,,خويا مومكين داخلني لداك لڭروپ
ah n5arjo bi a9al darar,,أه نخارجو بي أقال دارار
ma7tjin lih,,ماحتجين ليه
akiid incha allah,,أكيّد إنشا الله
dakchi li kantmnaw,,داكشي لي كانتمناو
inxalh a5i,,إنشاله أخي
ana m3akom fi had nachat salama tori9iya,,أنا معاكوم في هاد ناشات سالاما توريقييا
hta ana hdra m3kom,,هتا أنا هدرا معكوم
fin hanya wa9t,,فين هانيا واقت
khoya li khadam liya,,خويا لي خادام لييا
mali tabgi tnoud ji 3andi ana lawl,,مالي تابڭي تنود جي عاندي أنا لاول
chouf gadi tamchi t3acha m3aya,,شوف ڭادي تامشي تعاشا معايا
rah nsit kant bagi ngolha lik gbila,,راه نسيت كانت باڭي نڭولها ليك ڭبيلا
hta 9 3and namchiw,,هتا 9 عاند نامشيو
ch7al bagi fiha,,شحال باڭي فيها
sf hta nji bi pikala,,سف هتا نجي بي پيكالا
wach ghadi yji lyoum ola la,,واش غادي يجي ليوم أُلا لا
blama tji 3andi,,بلاما تجي عاندي
ah darouri,,أه داروري
yalh jay,,ياله جاي
gir ji dini,,ڭير جي ديني
rah khadam liya fblasti lyoum 3awtani,,راه خادام لييا فبلاستي ليوم عاوتاني
chouf gir 3tih chakara,,شوف ڭير عتيه شاكارا
ana ba9a m3atl,,أنا باقا معاتل
magadich nji lyoum,,ماڭاديش نجي ليوم
chkoun khdam liya bar7,,شكون خدام لييا بارح
galya wahd dri 3ndk chi tilifont lbi3,,ڭاليا واهد دري عندك شي تيليفونت لبيع
kayn lmahal,,كاين لماهال
safi nhar sabt 3andak tnsa,,سافي نهار سابت عانداك تنسا
3lache nehre sebte,,علاش نهر سبت
chekone 3arefe,,شكون عارف
wach dakkhalti lkrosa,,واش داكّهالتي لكروسا
soniy 3liya,,سونيي علييا
wach knti ghadi tamchi,,واش كنتي غادي تامشي
safi ntharko ghda,,سافي نتهاركو غدا
ok safi saliyt,,أُك سافي سالييت
achman manhajiya,,أشمان مانهاجييا
jay daba,,جاي دابا
saba7 la5ayre,,ساباح لاخاير
ah rah chafthom,,أه راه شافتهوم
ah daba nsa9si lik,,أه دابا نساقسي ليك
waba9a majitch,,واباقا ماجيتش
liy hfdke bghit djaj,,ليي هفدك بغيت دجاج
rani 9lt lik mamsali,,راني قلت ليك مامسالي
ah safi hte tji,,أه سافي هت تجي
talboni nseft likom,,تالبوني نسفت ليكوم
lala mabghiiiitch,,لالا مابغيّيّتش
ra makinach ana,,را ماكيناش أنا
aweli ra kynin hna kamlin,,أولي را كينين هنا كاملين
chi whd igolina l 3orod li derna,,شي وهد إڭولينا ل عورود لي درنا
ghancharko fwahd lmasrahiya kamlin,,غانشاركو فواهد لماسراهييا كاملين
wa gha gul ach ghndero,,وا غا ڭول أش غندرو
kif waldona walidina,,كيف والدونا واليدينا
nodo chufu ax wa93,,نودو شوفو أش واقع
ljmhor skhan 3li raso,,لجمهور سخان علي راسو
3tiwna adrari linsta dyalkom,,عتيونا أدراري لينستا ديالكوم
hta ana ma3rfch,,هتا أنا ماعرفش
chofo hado omn b3d ngolo chi3ar,,شوفو هادو أُمن بعد نڭولو شيعار
aji hdana,,أجي هدانا
ngado say7a,,نڭادو سايحا
chkun mgad lktab,,شكون مڭاد لكتاب
malha,,مالها
a la a sahbi,,أ لا أ ساهبي
makaynach had lhadra,,ماكايناش هاد لهادرا
tsbho 3la khir otbato fraht lah,,تسبهو علا خير أُتباتو فراهت الله
att ana rdi nsftolik,,أتّ أنا ردي نسفتوليك
ni ghi wa93o osafi,,ني غي واقعو أُسافي
beghayt telechargih,,بغايت تلشارڭيه
tba3 liya dlaha,,تباع لييا دلاها
bse7 makayn 7ta chi khbar,,بسح ماكاين حتا شي خبار
imta i9dar ikon,,إمتا إقدار إكون
chkon li3ndo l code tl9anoun ljina2i,,شكون ليعندو ل كود تلقانون لجيناإ
baghi def3 dossier dial master droit,,باغي دفع دوسّير ديال ماستر دروت
net3awno merci,,نتعاونو مرسي
sma3thom ghydowzo lyouma wach t2ajal,,سماعتهوم غيدووزو ليوما واش تأجال
wach 3andk chi fikra 3lih,,واش عاندك شي فيكرا عليه
nn walah hta ana bghyt n3raf wach t2ajal,,الن والاه هتا أنا بغيت نعراف واش تأجال
kn lyouma we jani m3a mtihan akher,,كن ليوما و جاني معا متيهان أخر
lkhot siro diro chi master akhor,,لخوت سيرو ديرو شي ماستر أخور
hd master mkykhrjoch lih mobarayat bzf,,هد ماستر مكيخرجوش ليه موبارايات بزف
nassiha liwjhi lh,,ناسّيها ليوجهي له
chokranhta ana galoha liya bzeef nass,,شوكرانهتا أنا ڭالوها لييا بزيف ناسّ
wyh ana nit rani mn da7aya,,ويه أنا نيت راني من داحايا
9lil fch kykon concours bhd spécialité,,قليل فش كيكون كونكورس بهد سپéكياليتé
sit tlkoliyat bnisba li ba itssajal fchi master,,سيت تلكولييات بنيسبا لي با إتسّاجال فشي ماستر
wach mohamat kherjat,,واش موهامات خرجات
dayrin kherjat aw 9eribba,,دايرين خرجات أو قريبّا
kaykounou ghirr chourroutt dyal l3am li fattt,,كايكونو غيرّ شورّوتّ ديال لعام لي فاتّت
ijaza ola master,,إجازا أُلا ماستر
hia tayhezo fih bezaf,,هيا تايهزو فيه بزاف
master taymchiw 9adae,,ماستر تايمشيو قادا
9elil master f mohaamat,,قليل ماستر ف موهامات
wach mobara mohamat kharjat,,واش موبارا موهامات خارجات
chi khbar 3laa lmo7rirn b9i,,شي خبار علا لموحريرن بقي
hta tgoli liya chno smit application,,هتا تڭولي لييا شنو سميت أپّليكاتيون
hanya mrhba,,هانيا مرهبا
kayn chi akhebar dial mohamat,,كاين شي أخبار ديال موهامات
wach bsah 3lno 3la lmobara?,,واش بساه علنو علا لموبارا?
ana mafkhbarich,,أنا مافخباريش
dyalach had talab,,ديالاش هاد تالاب
ouii 2a5er ajl ghda,,ويّ أخر أجل غدا
achno lmawad linrkzo 3lihom bnisba lmo7amat,,أشنو لماواد لينركزو عليهوم بنيسبا لموحامات
wach hada nta3 shab droit wla ba9i,,واش هادا نتاع سهاب دروت ولا باقي
liste liwla dyal chamal,,ليست ليولا ديال شامال
anmcho ljanob,,أنمشو لجانوب
lkhot bnisba l nas s7ahb deplomat lidf3o,,لخوت بنيسبا ل ناس سحاهب دپلومات ليدفعو
wach thoma mdkorin fhd les listes,,واش تهوما مدكورين فهد لس ليستس
momkin tarsalina tahlil lah yhafdak,,مومكين تارسالينا تاهليل الله يهافداك
chkon li3ndo matoratch,,شكون ليعندو ماتوراتش
3awodi siftiha a5ti,,عاوودي سيفتيها أختي
kandn mazl,,كاندن مازل
rah tlaho,,راه تلاهو
momkin site afk,,مومكين سيت أفك
wa 9ila simana jaya rebama,,وا قيلا سيمانا جايا رباما
ah bon,,أه بون
mar7ba batoufi9 alajmi3,,مارحبا باتوفيق ألاجميع
chehal sa3a db,,شهال ساعا دب
mfhmt walo,,مفهمت والو
tma ma3rft,,تما ماعرفت
ouii aktaria ghcho,,ويّ أكتاريا غشو
idan 7na likanwjdo bchhora,,إدان حنا ليكانوجدو بشهورا
fin mcha mjhodna,,فين مشا مجهودنا
mohami flmdina,,موهامي فلمدينا
chehal taykhalso,,شهال تايخالسو
darori khalso,,داروري خالسو
ouii kay3tiw chi 7aja darori,,ويّ كايعتيو شي حاجا داروري
ouii khti hadchi likayn,,ويّ ختي هادشي ليكاين
had lmblagh hwa likayn,,هاد لمبلاغ هوا ليكاين
7ta ana knt katiba 3nd mo7ami,,حتا أنا كنت كاتيبا عند موحامي
heta motadarib imchi teraf3 f 3am lawl,,هتا موتاداريب إمشي ترافع ف عام لاول
ahsan haja drtiii !,,أهسان حاجة درتيّي !
lahi3awnk wi 3awn ljami3,,لاهيعاونك وي عاون لجاميع
kansi7a likhwan bach nbda lmoraja3a,,كانسيحا ليخوان باش نبدا لموراجاعا
uii 3raft akhti ghir bach nbda,,ويّ عرافت أختي غير باش نبدا
tlaft sara7a,,تلافت ساراحا
ghir hiya la tsnit,,غير هييا لا تسنيت
7ta ibano nata2ij ghadi,,حتا إبانو ناتاإج غادي
imchi l7al tani,,إمشي لحال تاني
mafi rosna walo,,مافي روسنا والو
natamana khayr,,ناتامانا خاير
matf9sich akhti,,ماتفقسيش أختي
lkhayr fima khtaraho lah,,لخاير فيما ختاراهو الله
lah ishal 3lik yarbi oyfr7ak,,الله إسهال عليك ياربي أُيفرحاك
chofi lina m3akom,,شوفي لينا معاكوم
dkhli akhti ndami lina,,دخلي أختي ندامي لينا
talaba motadaririn mn nta2ij dyal mo7amat,,تالابا موتاداريرين من نتاإج ديال موحامات
7ti akhti had i3lan,,حتي أختي هاد إعلان
mansktoch 3la 79na,,مانسكتوش علا حقنا
wa sahbi sir oskot,,وا ساهبي سير أُسكوت
3tihom lakart nehar chafawi,,عتيهوم لاكارت نهار شافاوي
hadak howa kolchi,,هاداك هووا كولشي
makaynch ra9m listid3a2,,ماكاينش راقم ليستيدعاء
hada ghir ra9m limtihan,,هادا غير راقم ليمتيهان
ma3rftch kifach ymkali nal9a ra9m limtihan bach dawzna,,ماعرفتش كيفاش يمكالي نالقا راقم ليمتيهان باش داوزنا
chno dirti lyouma,,شنو ديرتي ليوما
tayibt 3das o hot,,تاييبت عداس أُ هوت
mxit lswi9a l9aytha 3amra,,مشيت لسويقا لقايتها عامرا
dizt 3and mol na3na3,,ديزت عاند مول ناعناع
gltlih sayb liya kilo,,ڭلتليه سايب لييا كيلو
joj min ma3dnos,,جوج مين ماعدنوس
bichlal taman,,بيشلال تامان
3tini joj drahim,,عتيني جوج دراهيم
xari3 3amr,,شاريع عامر
kayn z7am,,كاين زحام
ah lyouma 3waxir,,أه ليوما عواشير
dak xi 3lax,,داك شي علاش
mxina tal fo9,,مشينا تال فوق
dazna 3la 7want,,دازنا علا حوانت
kamlin 3amrin,,كاملين عامرين
wah 7anot msdod,,واه حانوت مسدود
xof fi 3xiya,,شوف في عشييا
nroj3o lih,,نروجعو ليه
safi 3al molana,,سافي عال مولانا
safi traja3 m3aya 3ondo,,سافي تراجاع معايا عوندو
xno ataddi min 3ando,,شنو أتادّي مين عاندو
yalah nakhdoha min 3and 7anot laghor,,يالاه ناخدوها مين عاند حانوت لاغور
wlah mkdibti,,ولاه مكديبتي
mxina 3ando,,مشينا عاندو
nari ghan t3atlo 3la malin dar,,ناري غان تعاتلو علا مالين دار
lyoma tsarklna ga3 7wanit,,ليوما تساركلنا ڭاع حوانيت
safi yalah nkhdo dak xi li wosawna 3lih,,سافي يالاه نخدو داك شي لي ووساونا عليه
xno dak xi,,شنو داك شي
ana nsit,,أنا نسيت
sokhra ta3 3xiya,,سوخرا تاع عشييا
bax ysawbo 7alwa ta3 nhar 3id,,باش يساوبو حالوا تاع نهار عيد
3la imta 3id,,علا إمتا عيد
mxaw ysaliw salat 3id,,مشاو يساليو سالات عيد
wah 3ala blan,,واه عالا بلان
ghad ji 3andi m3a sbah,,غاد جي عاندي معا سباه
nmxiw ntsawro bi 7wayj 3id,,نمشيو نتساورو بي حوايج عيد
ana ghan mxi 3an khalti,,أنا غان مشي عان خالتي
ntrak 3amti 3ad rja3 dar,,نتراك عامتي عاد رجاع دار
ah dwar m3ak flos 3waxir,,أه دوار معاك فلوس عواشير
hiz xwiya 3nib khdar,,هيز شوييا عنيب خدار
tatmxi wtji,,تاتمشي وتجي
waldah osamha fih,,والداه أُسامها فيه
tsakhro jib 7lib ml 7anot,,تساخرو جيب حليب مل حانوت
3ami mrid,,عامي مريد
mxa sbitar,,مشا سبيتار
dgo lih bra,,دڭو ليه برا
xto 9bila,,شتو قبيلا
jay 3la mtor bxwiya,,جاي علا متور بشوييا
rakba m3ah 3amti lawr,,راكبا معاه عامتي لاور
awadi fa9sa,,أوادي فاقسا
hanta tat xof,,هانتا تات شوف
bah ja min dwar bax dir 3amliya 3la 3yno,,باه جا مين دوار باش دير عاملييا علا عينو
mxa ljam3,,مشا لجامع
tnasb m3ahom,,تناسب معاهوم
galo lih rah waldak,,ڭالو ليه راه والداك
dayr 9or3a,,داير قورعا
rah xid fiha xi joj milyon,,راه شيد فيها شي جوج ميليون
mxa 3and waldo bax ysift lo lflous,,مشا عاند والدو باش يسيفت لو لفلوس
9alih ryal mkayn 3andi,,قاليه ريال مكاين عاندي
safi rja3 dar,,سافي رجاع دار
galih ara dak sarot ta3 bit o dar,,ڭاليه أرا داك ساروت تاع بيت أُ دار
malk kinti tat bni fiha,,مالك كينتي تات بني فيها
fin kant x7al hadi,,فين كانت شحال هادي
ylah jay bax tskon,,يلاه جاي باش تسكون
sir 9alb 3la rasik fi xi 9ont,,سير قالب علا راسيك في شي قونت
dir 3lax trja3,,دير علاش ترجاع
b9a kador,,بقا كادور
lsa9 hado,,لساق هادو
thala fkhotk,,تهالا فخوتك
9adyin gharad,,قاديين غاراد
nta tb9a bla ta xi 7aja,,نتا تبقا بلا تا شي حاجا
sir 9alb 3la xi bint nas tstar nta wyaha,,سير قالب علا شي بينت ناس تستار نتا وياها
dir wlidadtk,,دير وليدادتك
x7al 9adak tb9a haka,,شحال قاداك تبقا هاكا
drari ghi sghar w tzawjo,,دراري غي سغار و تزاوجو
talin tb9a fi had 7ala,,تالين تبقا في هاد حالا
sir dir 3lax trja3,,سير دير علاش ترجاع
homa li ghay domo lik l,,هوما لي غاي دومو ليك ل
awdi rah mab9at ti9a,,أودي راه مابقات تيقا
fin ghadi tl9a xi wa7da,,فين غادي تلقا شي واحدا
s3ib had zman,,سعيب هاد زمان
ghi 9alib,,غي قاليب
kaynin bnat nas,,كاينين بنات ناس
sir xi dawar,,سير شي داوار
sawal xi mra,,ساوال شي مرا
atkon 3arfa,,أتكون عارفا
drab dora fdowar,,دراب دورا فدووار
sawalha wax,,ساوالها واش
tat 3raf xi bant tkon driwixa,,تات عراف شي بانت تكون دريويشا
tli9 lzwaj,,تليق لزواج
darwix momno3 yi dkhal liha,,دارويش مومنوع يي دخال ليها
blasto modmona,,بلاستو مودمونا
kinti tat 3rafha,,كينتي تات عرافها
chof sa7btha,,شوف ساحبتها
wah 3yit,,واه عييت
xorbi kina ta3 rass,,شوربي كينا تاع راسّ
rah jatni dokha,,راه جاتني دوخا
xwiya n3si bax trta7i,,شوييا نعسي باش ترتاحي
ghan tmaxa,,غان تماشا
ara liya komir,,أرا لييا كومير
ara liya khobz,,أرا لييا خوبز
khaso yikon fi 7ay xa3bi,,خاسو ييكون في حاي شاعبي
kolxi kay y3raf yi 3jin,,كولشي كاي يعراف يي عجين
tay kon 3lih talab ktir,,تاي كون عليه تالاب كتير
ana m3ahom,,أنا معاهوم
sda9 ma fatrx,,سداق ما فاترش
makaynch bnadm bzaf,,ماكاينش بنادم بزاف
ta riya7,,تا ريياح
