darija,eng,darija_ar
liba dyali 3ndak,,ليبا ديالي عنداك
3ndkom tlata taj,,عندكوم تلاتا تاج
mashi sbora,,ماسهي سبورا
jibi l9lam nrasmo,,جيبي لقلام نراسمو
lmi9lma kyna 3ndak,,لميقلما كينا عنداك
lmktba fln kayna,,لمكتبا فلن كاينا
wach 3adi nkhraj hka,,واش عادي نخراج هكا
kola o39lo,,كولا أُعقلو
sibgha lm2iya 3ndk,,سيبغا لمإيا عندك
lmodkira kyna ola la,,لمودكيرا كينا أُلا لا
ana ojadati bntna 3la9a 9wiya,,أنا أُجاداتي بنتنا علاقا قوييا
mali mchat jdati,,مالي مشات جداتي
machat m3aha lfrha osror,,ماشات معاها لفرها أُسرور
maknthmlach fra9ha,,ماكنتهملاش فراقها
bintna 3la9a 9wiya,,بينتنا علاقا قوييا
rj3at lina dahka,,رجعات لينا داهكا
3aychtni flkhyal,,عايشتني فلخيال
mn tjrabti t3lmt bzaf,,من تجرابتي تعلمت بزاف
thramt mn jdati mn sghri,,تهرامت من جداتي من سغري
ana mghadich ntbadal,,أنا مغاديش نتبادال
radya bli 9sam lah,,راديا بلي قسام الله
kay9dm mslahto,,كايقدم مسلاهتو
3la dyal nas,,علا ديال ناس
htarmo li kbir fsin,,هتارمو لي كبير فسين
hajro lkhrij,,هاجرو لخريج
li chaf chi khatar ihydo,,لي شاف شي خاتار إهيدو
htarmo mky9blach da3m lmadi,,هتارمو مكيقبلاش داعم لمادي
chafto kayghsal hwayijo,,شافتو كايغسال هواييجو
li kayakl flos nas,,لي كاياكل فلوس ناس
katjm3hom 3la9a 9wiya,,كاتجمعهوم علاقا قوييا
mabghitch ntfkar daba,,مابغيتش نتفكار دابا
l3a2ila dyali mdartch bhla hkak,,لعاإلا ديالي مدارتش بهلا هكاك
kayan lghyam lyoma,,كايان لغيام ليوما
rja3 tbib kaymot bl3ya,,رجاع تبيب كايموت بلعيا
kaynin hwayijk fsndo9,,كاينين هواييجك فسندوق
kyan 3ndak chal lbyad,,كيان عنداك شال لبياد
dazti mn lm2sat,,دازتي من لمءسات
sotak majhol,,سوتاك ماجهول
kay3zfo 3la lgitar,,كايعزفو علا لڭيتار
swalha 3la sbab li wslha lhna,,سوالها علا سباب لي وسلها لهنا
kaynkro ljamil,,كاينكرو لجاميل
kan hda drna,,كان هدا درنا
kaykhdam 3amil ndafa,,كايخدام عاميل ندافا
tomoh dylao,,توموه ديلاو
khlato ih9a9 holam dyal saghir okbir,,خلاتو إهقاق هولام ديال ساغير أُكبير
kynmi lmjtma3,,كينمي لمجتماع
hwa kaytf2al blkhir,,هوا كايتفأل بلخير
had lplakrat,,هاد لپلاكرات
khashom itmsho,,خاسهوم إتمسهو
l39al m3ak b3da,,لعقال معاك بعدا
3ndak jwa ola la,,عنداك جوا أُلا لا
katkal sardil,,كاتكال سارديل
3ndak kolgat,,عنداك كولڭات
likrat dyal tilifon 3ndak,,ليكرات ديال تيليفون عنداك
rja3 lblastak,,رجاع لبلاستاك
9lab mzyan,,قلاب مزيان
kyan ghir tmak nit,,كيان غير تماك نيت
daghiya ktrja3 rwina,,داغييا كترجاع روينا
3mri dok stola,,عمري دوك ستولا
t9ta3 lm2a,,تقتاع لمأ
kntyab lkhabaz,,كنتياب لخاباز
lkika dyal chklat 3ziza 3liya,,لكيكا ديال شكلات عزيزا علييا
3ndak hna sakdo,,عنداك هنا ساكدو
lkartabil sghar kynin,,لكارتابيل سغار كينين
hadchi fl3sar l9adim,,هادشي فلعسار لقاديم
l3sar jdid tghayro fih bzaf,,لعسار جديد تغايرو فيه بزاف
dyal lhwayj,,ديال لحوايج
dak ramz ach kay3ni,,داك رامز أش كايعني
3ndak lmilaf,,عنداك لميلاف
owara9 bydin kynin,,أُواراق بيدين كينين
khsna ndiro t9lidna,,خسنا نديرو تقليدنا
lmdyat li wakla,,لمديات لي واكلا
khsak tkon m3nawi,,خساك تكون معناوي
lbid wla ghali,,لبيد ولا غالي
khasni nwar darori,,خاسني نوار داروري
kt3raf lbraj dyalk ola la,,كتعراف لبراج ديالك أُلا لا
dazt 3lih sinin,,دازت عليه سينين
lsa9at kyzyno dftar,,لساقات كيزينو دفتار
ch3rak makripi,,شعراك ماكريپي
3mrak jrbti trtiba,,عمراك جربتي ترتيبا
nta fyat dazti mn had tri9 ola la,,نتا فيات دازتي من هاد تريق أُلا لا
mcahkal hadchi,,مكاهكال هادشي
awal mra nchofo,,أوال مرا نشوفو
kat3raf thsab b englich,,كاتعراف تهساب ب إنڭليش
nta katfsar chi hlma,,نتا كاتفسار شي هلما
9adak owlda mzala nti,,قاداك أُولدا مزالا نتي
kola orz9o ok,,كولا أُرزقو أُك
3ndak lkontwar kabir ola saghir,,عنداك لكونتوار كابير أُلا ساغير
dak zaj twsakh ga3,,داك زاج توساخ ڭاع
hda akhir 3am ntsrkal,,هدا أخير عام نتسركال
jma3i lflos bach tmchi,,جماعي لفلوس باش تمشي
zad fik lasal chi haja ola wlo,,زاد فيك لاسال شي حاجة أُلا ولو
fin l3fiya,,فين لعفييا
tkafaha lma,,تكافاها لما
fin ha9i,,فين هاقي
klato l9ta,,كلاتو لقتا
3nd lhdad,,عند لهداد
fin sikin,,فين سيكين
mcja itskhar tahat lih skhra,,مكجا إتسخار تاهات ليه سخرا
kna kanl3bo,,كنا كانلعبو
ila jak ghrib ana la,,إلا جاك غريب أنا لا
lknya dyalk,,لكنيا ديالك
ach katjik hiya,,أش كاتجيك هييا
mdach tonoblto khlha,,مداش تونوبلتو خلها
hal sndo9,,هال سندوق
tla3 lbito nichan,,تلاع لبيتو نيشان
khraj mn lbab lakhar,,خراج من لباب لاخار
wslna lkhbar ghir db chwiya,,وسلنا لخبار غير دب شوييا
smat ghir tltyam safi,,سمات غير تلتيام سافي
achno kadbho fl3id lkabir,,أشنو كادبهو فلعيد لكابير
jaboha liya syadk,,جابوها لييا سيادك
khsak t7fdi l2a3dad,,خساك تحفدي لأعداد
9lbo 3la wldi twdar,,قلبو علا ولدي تودار
kantlab ila chafni i3yat 3liya,,كانتلاب إلا شافني إعيات علييا
bravo chhal onti 9riti,,براڤو شهال أُنتي قريتي
mzal tal l3chiya ndir lconxitoin tsalat liya,,مزال تال لعشييا ندير لكونشيتون تسالات لييا
ghandbar lik 3la lktoba,,غاندبار ليك علا لكتوبا
9rit flktoba machii dyali,,قريت فلكتوبا ماشيّ ديالي
3ndak ikon l2aghlat flktba,,عنداك إكون لأغلات فلكتبا
sayb lkhyota dyal daw,,سايب لخيوتا ديال داو
rad lbal la idrbak daw,,راد لبال لا إدرباك داو
khsar liya lkabl,,خسار لييا لكابل
katnsay lkhyota flmakina,,كاتنساي لخيوتا فلماكينا
chhal bach tchdi deplome,,شهال باش تشدي دپلوم
mab9ach 3andi oma mrhba,,مابقاش عاندي أُما مرهبا
jib liya lfota,,جيب لييا لفوتا
3ndak l3fiya,,عنداك لعفييا
3ndkom njara fdar,,عندكوم نجارا فدار
dghya ktrwan had lkozina,,دغيا كتروان هاد لكوزينا
matb9awch t3fso 3la sbrdlti,,ماتبقاوش تعفسو علا سبردلتي
wach khl3kom zlzal ola la,,واش خلعكوم زلزال أُلا لا
wach dito ntoma man sbitar,,واش ديتو نتوما مان سبيتار
knto katchdo tysir ola la,,كنتو كاتشدو تيسير أُلا لا
sado tri9,,سادو تريق
kaysaybo tri9,,كايسايبو تريق
daro lkolchi sima,,دارو لكولشي سيما
wlat bladi whda khra,,ولات بلادي وهدا خرا
ayi 9arar khas idoz man mjlis nwab,,أيي قارار خاس إدوز مان مجليس نواب
dostor kbar man l9anon,,دوستور كبار مان لقانون
l2i9tisad tdhawr,,لإقتيساد تدهاور
bghit danon,,بغيت دانون
bdit khdma jdida,,بديت خدما جديدا
nsit ga3 li daz 3liya,,نسيت ڭاع لي داز علييا
sarha chhal hadi mahdrt m3aha,,سارها شهال هادي ماهدرت معاها
walakin katchbah liha,,والاكين كاتشباه ليها
ta daba fach khrajt mab9iti swlti 3liya,,تا دابا فاش خراجت مابقيتي سولتي علييا
yak hbsti lkontra,,ياك هبستي لكونترا
wacg 3twak nti chi haja,,واكڭ عتواك نتي شي حاجة
nchad flosi nkhraj fdik 3chrin fchhar,,نشاد فلوسي نخراج فديك عشرين فشهار
aji lhda sibir,,أجي لهدا سيبير
m3atlin mb9inach mchina,,معاتلين مبقيناش مشينا
hta hadik ihsboha nas 3rada,,هتا هاديك إهسبوها ناس عرادا
rdi blak fdik zn9a,,ردي بلاك فديك زنقا
sistim dyal lkhdma fcharika dya madlin,,سيستيم ديال لخدما فشاريكا ديا مادلين
mt2akad man hdratk,,متأكاد مان هدراتك
darni rkbti,,دارني ركبتي
lwazn kayl3ab dawr fljism,,لوازن كايلعاب داور فلجيسم
tkon bin obin machi bzaf tani,,تكون بين أُبين ماشي بزاف تاني
zaj 3ndak ithras,,زاج عنداك إتهراس
akid l3bti lo3eba dyal lf3a ftelephne dmamak,,أكيد لعبتي لوعبا ديال لفعا فتلپهن دماماك
t9lab sistim,,تقلاب سيستيم
lmdhir khda3a,,لمدهير خداعا
almzwa9 man bra ach khbrak man ldakhl,,ألمزواق مان برا أش خبراك مان لداخل
9lbha n9i koni hanya,,قلبها نقي كوني هانيا
sahbti kolhom twahchthom,,ساهبتي كولهوم تواهشتهوم
bghiti lfista dyalk,,بغيتي لفيستا ديالك
lbsti lkompli,,لبستي لكومپلي
dar dyalk li katrtah fiha,,دار ديالك لي كاترتاه فيها
yak mafikch b3da lgmal,,ياك مافيكش بعدا لڭمال
nmal wla ktir bzaf,,نمال ولا كتير بزاف
chniwla n9sat,,شنيولا نقسات
mab9ach bzaf,,مابقاش بزاف
kayan l3jaj 3dna,,كايان لعجاج عدنا
darti chi maytkal,,دارتي شي مايتكال
la kantsna fik diro,,لا كانتسنا فيك ديرو
ndir lik la3cha lah awdi,,ندير ليك لاعشا الله أودي
trhab bik jna,,ترهاب بيك جنا
nti ghsali ghir lam3an,,نتي غسالي غير لامعان
7choma 3lik,,حشوما عليك
nta li tghsalhom nit,,نتا لي تغسالهوم نيت
ghasli lam3an ana ndir la3cha,,غاسلي لامعان أنا ندير لاعشا
naklhom lik,,ناكلهوم ليك
safi tyab lakhbaz ana ndir la3cha,,سافي تياب لاخباز أنا ندير لاعشا
lah irdi 3la wldi,,الله إردي علا ولدي
mli nt3chaw ghsal lam3an,,ملي نتعشاو غسال لامعان
ylah mbghitich tghaslihom,,يلاه مبغيتيش تغاسليهوم
khlihom sbah oghslahom nit,,خليهوم سباه أُغسلاهوم نيت
ah 3ndk tfkir was3 tbarklah,,أه عندك تفكير واسع تباركلاه
manghslhom man9rab ljihthom,,مانغسلهوم مانقراب لجيهتهوم
nlou7hom hada howa l7al,,نلوحهوم هادا هووا لحال
fhad ljaw,,فهاد لجاو
ywa lo7hom ochrab atay mn sbtak,,يوا لوحهوم أُشراب أتاي من سبتاك
la fmika 7san blma nwskho 7ta sbat,,لا فميكا حسان بلما نوسخو حتا سبات
ana khdama magalsach,,أنا خداما ماڭالساش
yla knti mrati byna ghdi ntkhsmo dima,,يلا كنتي مراتي بينا غدي نتخسمو ديما
darori mn lkhsoma,,داروري من لخسوما
ila makanooch ghatkoun,,إلا ماكانوش غاتكون
3ala9a momila,,عالاقا موميلا
mafihach l7lawa,,مافيهاش لحلاوا
oui rajli l3ziz mazal ma3rft smito,,وي راجلي لعزيز مازال ماعرفت سميتو
hta ana b3id ghir,,هتا أنا بعيد غير
mra mra kanji ndrab dora osaf,,مرا مرا كانجي ندراب دورا أُساف
mazal mat3chit,,مازال ماتعشيت
mghadich tghsli lam3an,,مغاديش تغسلي لامعان
3arfa rasi zwina,,عارفا راسي زوينا
dakchi 3lach maghnswlhomch,,داكشي علاش ماغنسولهومش
machfna wlo awdi,,ماشفنا ولو أودي
wachkon ghadi ighslhom lik njib khdma yak,,واشكون غادي إغسلهوم ليك نجيب خدما ياك
7san ila chaftini cha imchiw lik l3inin,,حسان إلا شافتيني شا إمشيو ليك لعينين
no lkhdama mat9rabch ldari ana,,نو لخداما ماتقرابش لداري أنا
ywa hiya yla ghasltihom,,يوا هييا يلا غاسلتيهوم
mazal mahdak lah n3arfak fwajhak,,مازال ماهداك الله نعارفاك فواجهاك
lah ihdini 3la ta3to,,الله إهديني علا تاعتو
ama wjhi ghir nsah,,أما وجهي غير نساه
bghit n3awnha,,بغيت نعاونها
ms hiya rfdat,,مس هييا رفدات
chno lm3moul,,شنو لمعمول
lyouma noubtak,,ليوما نوبتاك
tjm3i dar wtnsbi,,تجمعي دار وتنسبي
lah injini 3la nsab 3la chi wa7ad,,الله إنجيني علا نساب علا شي واحاد
kayl3ab lkoura ftiran,,كايلعاب لكورا فتيران
chedi saf m3ana,,شدي ساف معانا
kolna 3ndna dorouf,,كولنا عندنا دوروف
l7alm dghy ghyar 7yatk,,لحالم دغي غيار حياتك
3a9li 3la hadchi li kangolik,,عاقلي علا هادشي لي كانڭوليك
mab9itich kathmih,,مابقيتيش كاتهميه
fhmi chwiya,,فهمي شوييا
matb9aych las9a fih,,ماتبقايش لاسقا فيه
b7al lmska dyal flach,,بحال لمسكا ديال فلاش
khask 3am,,خاسك عام
yak mabghitix n3arfak,,ياك مابغيتيش نعارفاك
ghir t7at rjlik 7da lbab,,غير تحات رجليك حدا لباب
yla b9it fla9hwa chi nhar htal lil bzaf t9al9i,,يلا بقيت فلاقهوا شي نهار هتال ليل بزاف تقالقي
lamghyra dyli,,لامغيرا ديلي
kifach dyalk,,كيفاش ديالك
wna dylk hta bgha t9tlini,,ونا ديلك هتا بغا تقتليني
rah mzal lam3an kaytsnwak,,راه مزال لامعان كايتسنواك
fkhbark mn sba7 nghslhoum,,فخبارك من سباح نغسلهوم
dba slitihom,,دبا سليتيهوم
7ta tabou idiya,,حتا تابو إدييا
mazal rwina tab3ani,,مازال روينا تابعاني
b7al tab3a,,بحال تابعا
b9iti fiya,,بقيتي فييا
ywa nti majm3ti wlou,,يوا نتي ماجمعتي ولو
dkchi lach mzal dkchi mrwan,,دكشي لاش مزال دكشي مروان
awa kanjma3 7ta n3ya,,أوا كانجماع حتا نعيا
awdi ghir khaliha 3la lah,,أودي غير خاليها علا الله
hta tkoni mrati on3wnk,,هتا تكوني مراتي أُنعونك
iwa sir tsali lik jouj rk3at,,إوا سير تسالي ليك جوج ركعات
3lah makatslich?,,علاه ماكاتسليش?
kansli wlakin dylach had joj rk3at li glti??,,كانسلي ولاكين ديلاش هاد جوج ركعات لي ڭلتي??
la walo gha hdart,,لا والو غا هدارت
ghdi ykhwa liya tili mn chraj,,غدي يخوا لييا تيلي من شراج
chraj dato wahd labnt gbila ga3 mardato,,شراج داتو واهد لابنت ڭبيلا ڭاع مارداتو
iwa kan 3liha tdik m3aha,,إوا كان عليها تديك معاها
tcharjaw bjoj,,تشارجاو بجوج
ach bghitha ana awdi,,أش بغيتها أنا أودي
chftak bhala b9a fik lahal,,شفتاك بهالا بقا فيك لاهال
ghir thdan rah mbini obinha ghir lo9ar,,غير تهدان راه مبيني أُبينها غير لوقار
3lach ghayb9a fiya l7al,,علاش غايبقا فييا لحال
nti libghit onti li bghik tkoni mrati,,نتي ليبغيت أُنتي لي بغيك تكوني مراتي
iwa lah ij3lni nti9,,إوا الله إجعلني نتيق
lah idina fdow,,الله إدينا فدوو
momkin klma wahda tbkini,,مومكين كلما واهدا تبكيني
knhwal nkhbi lkhof dyali,,كنهوال نخبي لخوف ديالي
ghat3raf mn b3ad,,غاتعراف من بعاد
kanhwal ntmsak onkon 9wya,,كانهوال نتمساك أُنكون قويا
kan dalchi bl3aks,,كان دالشي بلعاكس
ghatban lik lh9i9a mn b3ad,,غاتبان ليك لهقيقا من بعاد
mab9itch 9ada,,مابقيتش قادا
mab9atch 3ndi rghba flhayat,,مابقاتش عندي رغبا فلهايات
ila swaltini wach labas,,إلا سوالتيني واش لاباس
ghangolik bikhir wakha maxi bikhir,,غانڭوليك بيخير واخا ماشي بيخير
kaynin dmo3 3la hnkak,,كاينين دموع علا هنكاك
kanhwal n2kad 3kas dakchi,,كانهوال نءكاد عكاس داكشي
kanban hdak 9asha,,كانبان هداك قاسها
3araf 9albi tayib ohnin,,عاراف قالبي تاييب أُهنين
kant mhtaja haja whda,,كانت مهتاجا حاجة وهدا
lwojod dyalk,,لووجود ديالك
mzal kntchfa,,مزال كنتشفا
kayn 8 dyal lhwayij khasni ntchfa mnha,,كاين 8 ديال لهواييج خاسني نتشفا منها
magltha lhad,,ماڭلتها لهاد
mabyntch lihom dakchi,,مابينتش ليهوم داكشي
kn3ljha bohdi,,كنعلجها بوهدي
kanhwal ntkhalas mnha,,كانهوال نتخالاس منها
kn2amn anani ghntchfa mnha,,كنأمن أناني غنتشفا منها
ghatwali wlo 3andi,,غاتوالي ولو عاندي
mghdich nwa9f daz bzaf mn 3mri,,مغديش نواقف داز بزاف من عمري
ghansa onbda mn jdid,,غانسا أُنبدا من جديد
wa9ila katbki btakhbiya,,واقيلا كاتبكي بتاخبييا
mal9itch li icharkni fl2ahzan,,مالقيتش لي إشاركني فلأهزان
ghanbdal lmjhod,,غانبدال لمجهود
ghatmsah liya dnob b2idni lah,,غاتمساه لييا دنوب بإدني الله
maghyb9a ghir l2atar,,ماغيبقا غير لأتار
wa3dt rasi mn lyoma,,واعدت راسي من ليوما
nkon hsan mn lwal,,نكون هسان من لوال
hta ila knt tri9 b3ida,,هتا إلا كنت تريق بعيدا
ghanhrab makyan li istha9,,غانهراب ماكيان لي إستهاق
mabghach bzaf,,مابغاش بزاف
3ndi ti9a kbira ghnwsal,,عندي تيقا كبيرا غنوسال
ma3rftch dakchi li kdami chno hwa,,ماعرفتش داكشي لي كدامي شنو هوا
kant knsma3 l9sa,,كانت كنسماع لقسا
dayal wahd mkn3rfoch,,دايال واهد مكنعرفوش
hdrtak katkhla3,,هدرتاك كاتخلاع
hsastini makn3rfakch,,هساستيني ماكنعرفاكش
ma maswa9ch liya,,ما ماسواقش لييا
glti hdra mwalft nsm3ha,,ڭلتي هدرا موالفت نسمعها
mkathmnich l2ahsis dyalk,,مكاتهمنيش لأهسيس ديالك
zar3ti fiya ch3or khyab,,زارعتي فييا شعور خياب
mli salina lhdra,,ملي سالينا لهدرا
b9it msdoma lhad l2an,,بقيت مسدوما لهاد لأن
rditini ghriba mchi mchkil,,رديتيني غريبا مشي مشكيل
hadchi li chfto mnk khyab,,هادشي لي شفتو منك خياب
b9it ghir knt3jab,,بقيت غير كنتعجاب
wla tghir bntna,,ولا تغير بنتنا
lmsafa li wlat bntna,,لمسافا لي ولات بنتنا
kanbki kol lila,,كانبكي كول ليلا
kif kna okif wlina,,كيف كنا أُكيف ولينا
ma3rfch bdabt lh9i9a,,ماعرفش بدابت لهقيقا
mat9blatch hadchi,,ماتقبلاتش هادشي
hadchi kan zman,,هادشي كان زمان
maky2trax 3liya hadchi,,ماكيءتراش علييا هادشي
walit kntjhal oknsa,,واليت كنتجهال أُكنسا
kanhwal nhrab mn lmchkil,,كانهوال نهراب من لمشكيل
kifach katsad 3inik,,كيفاش كاتساد عينيك
kifach nt2atr bla manbki,,كيفاش نتأتر بلا مانبكي
chano lm3na dyal lhayat,,شانو لمعنا ديال لهايات
gal liya lh9i9a,,ڭال لييا لهقيقا
katb9a tjri bla sbab,,كاتبقا تجري بلا سباب
bghit ichara onb3ad,,بغيت إشارا أُنبعاد
hyatk kolha onta mjrjar,,هياتك كولها أُنتا مجرجار
l9alb machii bhal l3in,,لقالب ماشيّ بهال لعين
lmochkil ib9aw bini obink,,لموشكيل إبقاو بيني أُبينك
sadi tlaja,,سادي تلاجا
knghsal blma lbard,,كنغسال بلما لبارد
ghadi sa9ta lblastha,,غادي ساقتا لبلاستها
tsalat lbota,,تسالات لبوتا
achno wa93 lik tani,,أشنو واقع ليك تاني
3tini lbrika,,عتيني لبريكا
dirih flplato,,ديريه فلپلاتو
yallah rch9at liya ana,,يالّاه رشقات لييا أنا
dmou3 mamak,,دموع ماماك
babak wla bikhir,,باباك ولا بيخير
3ndak chita dyal lhwazyj,,عنداك شيتا ديال لهوازيج
khask bzaf bach twsli,,خاسك بزاف باش توسلي
n9t3oh ondiroh ftlaja,,نقتعوه أُنديروه فتلاجا
tab lma ola mzal,,تاب لما أُلا مزال
mandiroch bhal nsara,,مانديروش بهال نسارا
ana m3ak wakha drti dok l2aghlat,,أنا معاك واخا درتي دوك لأغلات
mzal t7in ola tsala,,مزال تحين أُلا تسالا
katybo blfakhr ola la,,كاتيبو بلفاخر أُلا لا
3ndak ighrak chitan,,عنداك إغراك شيتان
lyahod bghaw ihrbo l2islam,,لياهود بغاو إهربو لإسلام
khsna nzido n9rbo man lah,,خسنا نزيدو نقربو مان الله
l3amal salih zwin li 9dar 3lih,,لعامال ساليه زوين لي قدار عليه
ja 9dak sbatha,,جا قداك سباتها
nmchiw ntzl9o ftalj,,نمشيو نتزلقو فتالج
3ndak chi khncha,,عنداك شي خنشا
lyoma ghanmchi lsbitar,,ليوما غانمشي لسبيتار
nmchiw ljama3,,نمشيو لجاماع
l9iti dik lfrmliya ola la,,لقيتي ديك لفرملييا أُلا لا
3mrak 3brti skar,,عمراك عبرتي سكار
mafikch tansyo b3da yak,,مافيكش تانسيو بعدا ياك
3ndak sabon,,عنداك سابون
akhir mra ghslti snank,,أخير مرا غسلتي سنانك
had snak n9i,,هاد سناك نقي
mrtaha hna b3da,,مرتاها هنا بعدا
had dikor zwin,,هاد ديكور زوين
sifti lflos f ina banka,,سيفتي لفلوس ف إنا بانكا
sift ghir wahd alf drham safi,,سيفت غير واهد ألف درهام سافي
hydo lina lmagna dyal lma,,هيدو لينا لماڭنا ديال لما
ki dyar lon dyal lbab dyalkom man bra,,كي ديار لون ديال لباب ديالكوم مان برا
wach lbab dyal lkhchab li dayrin bra,,واش لباب ديال لخشاب لي دايرين برا
3ziz 3lik lhmas,,عزيز عليك لهماس
drna lyoma lobya,,درنا ليوما لوبيا
3ziz 3lik polo,,عزيز عليك پولو
lkr3in wla ghali,,لكرعين ولا غالي
tsalat lflfla,,تسالات لفلفلا
makaytsalawch l2a3sab,,ماكايتسالاوش لأعساب
nhydo hblmlok man hna,,نهيدو هبلملوك مان هنا
hyad dfarak,,هياد دفاراك
matrbich lhaja li mhrmha lah,,ماتربيش لحاجة لي مهرمها الله
l3das kayan lyoma ola la,,لعداس كايان ليوما أُلا لا
nchrwo sondwich,,نشروو سوندويش
khtart kangol ghir mktob onsbr 9lbi,,ختارت كانڭول غير مكتوب أُنسبر قلبي
khatkhsro ga3 lflous,,خاتخسرو ڭاع لفلوس
wili ozad dar 3liya,,ويلي أُزاد دار علييا
hta wlaftk odrti liya lmachakil,,هتا ولافتك أُدرتي لييا لماشاكيل
safi kaygol liya rasi nb3ad onhjar,,سافي كايڭول لييا راسي نبعاد أُنهجار
bayna ma3ndich zhar,,باينا ماعنديش زهار
twa93o ayi haja,,تواقعو أيي حاجة
mat3tlch 3andna jtima3,,ماتعتلش عاندنا جتيماع
had lkhwatat man f3ayal mrato,,هاد لخواتات مان فعايال مراتو
maymkanch wahd yalah wa9af 3la rjlih idir haka,,مايمكانش واهد يالاه واقاف علا رجليه إدير هاكا
jibi liya l9hwa dghya sarbi rsak,,جيبي لييا لقهوا دغيا ساربي رساك
raki wliti man l3a2ila daba,,راكي وليتي مان لعاإلا دابا
lhraj howa omrto,,لهراج هووا أُمرتو
man h9i nkhraj m3a rajli wa9t ma bghit,,مان هقي نخراج معا راجلي واقت ما بغيت
3lach tfar9to tani,,علاش تفارقتو تاني
lkhsam darori fl3ala9a,,لخسام داروري فلعالاقا
ila chfti lwra9 ghatfham mzyan,,إلا شفتي لوراق غاتفهام مزيان
