darija,eng,darija_ar
b9at 3atyaha lchti7 wrdi7,,بقات عاتياها لشتيح ورديح
kaderni rejli bzaf,,كادرني رجلي بزاف
nti li 9la9tiha,,نتي لي قلاقتيها
nti sbabi f3dabi,,نتي سبابي فعدابي
malna 3la had lhadra,,مالنا علا هاد لهادرا
wach 3yitou,,واش عييتو
glib ghaykhrej men blastou,,ڭليب غايخرج من بلاستو
matlouminach,,ماتلوميناش
lah ghaleb,,الله غالب
ma3ndi tachi 3ala9a bihoum,,ماعندي تاشي عالاقا بيهوم
dbri rasek m3ah,,دبري راسك معاه
hadi ghadi ndirha,,هادي غادي نديرها
man9derch nghamer fhadchi,,مانقدرش نغامر فهادشي
daba yerje3,,دابا يرجع
b9it kan9leb 3lih mal9touch,,بقيت كانقلب عليه مالقتوش
wach marje3ch lbare,,واش مارجعش لبار
jatou chi khedma 3la ghefla,,جاتو شي خدما علا غفلا
maghayb9ach bzaf,,ماغايبقاش بزاف
ghayrje3 dghya,,غايرجع دغيا
wach majach ldar lbare7,,واش ماجاش لدار لبارح
wach hada khraj lih l39al,,واش هادا خراج ليه لعقال
daba yban,,دابا يبان
wach bagah dgouli lia chi haja,,واش باڭاه دڭولي ليا شي حاجة
makan7esch brasi mzyan,,ماكانحسش براسي مزيان
maghayjiwch bzaf dyal nas,,ماغايجيوش بزاف ديال ناس
ila bant chi haja 3yti lia,,إلا بانت شي حاجة عيتي ليا
l3icha hnaya tnewed chib,,لعيشا هنايا تنود شيب
tle9 menha,,تلق منها
rah ghadi n3ayat 3la lbolice,,راه غادي نعايات علا لبوليس
wach njiblik manta,,واش نجيبليك مانتا
3a2iltha labas 3liha,,عاإلتها لاباس عليها
lflous moujoudin,,لفلوس موجودين
mathewch lhem,,ماتهوش لهم
bghit n3ref fin ghan7et rejli,,بغيت نعرف فين غانحت رجلي
ana li ghankteb hadchi,,أنا لي غانكتب هادشي
mli tkoun wajd 3ytou 3lia,,ملي تكون واجد عيتو عليا
khalit likoum ra7a,,خاليت ليكوم راحا
ghan3yt lik f a9rab wa9t,,غانعيت ليك ف أقراب واقت
had lhwayj dyalmen,,هاد لحوايج ديالمن
ma3endekch l7e9 t9isli 7wayji,,ماعندكش لحق تقيسلي حوايجي
hadi akhir mra dir haka,,هادي أخير مرا دير هاكا
wach wlina nkhbiw 3l ba3diyatna,,واش ولينا نخبيو عل باعديياتنا
bghit ghir ne3ref chnou kayn tma,,بغيت غير نعرف شنو كاين تما
ntouma kat3arfou ghi li bghitou,,نتوما كاتعارفو غي لي بغيتو
la makaynch lyouma,,لا ماكاينش ليوما
m3ach mwalaf kayji,,معاش موالاف كايجي
kayji lwa9t li bgha,,كايجي لواقت لي بغا
wach nkalmou lik,,واش نكالمو ليك
tsnayni wahed d9i9a 3afak,,تسنايني واهد دقيقا عافاك
ma3edna 3lih hta choi khbar,,ماعدنا عليه هتا شو خبار
had lghbra dyalou fchkel,,هاد لغبرا ديالو فشكل
machi 3awtani tal dik daraja,,ماشي عاوتاني تال ديك داراجا
y9der baghi ygles bou7edou,,يقدر باغي يڭلس بوحدو
sara7a mal9it mangoulik,,ساراحا مالقيت مانڭوليك
m7tajin lih bzaf,,محتاجين ليه بزاف
chi fleus m3atlin 3lina,,شي فلوس معاتلين علينا
9rib ghadi yban,,قريب غادي يبان
fou9ach ghadi yerje3 ldar,,فوقاش غادي يرجع لدار
fin ghadi nmchiw daba,,فين غادي نمشيو دابا
ana khrajt bkri,,أنا خراجت بكري
makat3te9ch,,ماكاتعتقش
ghatb9a tsoni hta djawbiha,,غاتبقا تسوني هتا دجاوبيها
matou 3a2iltou kamlin,,ماتو عاإلتو كاملين
7el dakchi ouchouf b 3inik,,حل داكشي وشوف ب عينيك
baraka men lhbal,,باراكا من لهبال
ghadi tel9ay ghir dakchi li kay3ajbak,,غادي تلقاي غير داكشي لي كايعاجباك
ghadi nkhtar we7da fihoum,,غادي نختار وحدا فيهوم
ach had le3b lbasel?,,أش هاد لعب لباسل?
hadchi koulou kdoub,,هادشي كولو كدوب
khasek t9alab 3la chi mou7ami,,خاسك تقالاب علا شي موحامي
khasek tele9ni,,خاسك تلقني
wach 3arfa ach kadgouli,,واش عارفا أش كادڭولي
wach bghityni n7ma9,,واش بغيتيني نحماق
nti marti wana kanbghik,,نتي مارتي وانا كانبغيك
mra whda goul sara7a fhyatek,,مرا وهدا ڭول ساراحا فهياتك
ana f blastek man9asa7ch rasi,,أنا ف بلاستك مانقاساحش راسي
khasni nfakar f msla7ti,,خاسني نفاكار ف مسلاحتي
lebsa jatek wa3ra bzaf,,لبسا جاتك واعرا بزاف
rak d3afity,,راك دعافيتي
kent kandir ghir sport rak d3afity bzaf,,كنت كاندير غير سپورت راك دعافيتي بزاف
fin mchity lyouma ?,,فين مشيتي ليوما ?
jaw 3endna lyoum dyaf,,جاو عندنا ليوم دياف
lyouma ljew zwin,,ليوما لجو زوين
derti chi 3amaliya yak?,,درتي شي عامالييا ياك?
kantsena lfilm yekhdem,,كانتسنا لفيلم يخدم
fkri m3aya chwia,,فكري معايا شويا
slekh tasiltou,,سلخ تاسيلتو
mchalina lmech wl9inah lyoum,,مشالينا لمش ولقيناه ليوم
lyouma 9ta3na l3wad,,ليوما قتاعنا لعواد
majitych tgelsi 7daya,,ماجيتيش تڭلسي حدايا
lyouma 3arda 3lina khti,,ليوما عاردا علينا ختي
khsni nfakrou rah kaynsa,,خسني نفاكرو راه كاينسا
tal ghda wsawli fih,,تال غدا وساولي فيه
l7araka 3yana,,لحاراكا عيانا
tb9a binatna had lhadra,,تبقا بيناتنا هاد لهادرا
jitou mwatyin m3a ba3diyatkom,,جيتو مواتيين معا باعديياتكوم
achnou bghtiy t3arfi daba,,أشنو بغتيي تعارفي دابا
wach ja 3endkoum rajli,,واش جا عندكوم راجلي
wach makaynach moulat chi,,واش ماكايناش مولات شي
man9derch na3tik kter men we7da,,مانقدرش ناعتيك كتر من وحدا
3tini had dwa 3afak,,عتيني هاد دوا عافاك
wach siftou chi hed?,,واش سيفتو شي هد?
smahli berzatak,,سماهلي برزاتاك
khlini 3la khatri,,خليني علا خاتري
khoudi we9tek,,خودي وقتك
had lmagana 3jbatni,,هاد لماڭانا عجباتني
tbarkllah 3lik kat3arfi tkhtari,,تباركلّاه عليك كاتعارفي تختاري
bsahtek wrahtek,,بساهتك وراهتك
bghit ndeclare bihoum,,بغيت ندكلار بيهوم
chehal bini wbin had chi,,شهال بيني وبين هاد شي
rajli khrej wmarja3ch,,راجلي خرج ومارجاعش
machafou tahed flkhedma,,ماشافو تاهد فلخدما
chnou lmatloub meni daba,,شنو لماتلوب مني دابا
kayn chi hwayj s3ib ytnsaw,,كاين شي حوايج سعيب يتنساو
jaya 3endi bach n3awnek,,جايا عندي باش نعاونك
kann kaydir ghir khdamtou,,كانّ كايدير غير خدامتو
kadji wahed lwa9t koulchi kaytensa,,كادجي واهد لواقت كولشي كايتنسا
tahed makan baghi y2adik,,تاهد ماكان باغي يأديك
nta t3editi l7odod,,نتا تعديتي لحودود
aji nsaw hadchi kaml,,أجي نساو هادشي كامل
ghaykoun 7sen,,غايكون حسن
akhir mra cheftih?,,أخير مرا شفتيه?
kifach matkhafich,,كيفاش ماتخافيش
3ytilih f telephone dyalou,,عيتيليه ف تلپهون ديالو
telephonou makhdamch,,تلپهونو ماخدامش
3tini nmartou,,عتيني نمارتو
ma3emrou ghadi yerje3,,ماعمرو غادي يرجع
chwia dl7tiram asidi,,شويا دلحتيرام أسيدي
achnou kenti kadiri fhad lwa9t,,أشنو كنتي كاديري فهاد لواقت
tle3 lbureau w3awed khraj,,تلع لبورو وعاود خراج
mamchach b tomobiltou,,مامشاش ب توموبيلتو
macheftouch fach dkhel,,ماشفتوش فاش دخل
majatekch had l9adiya fchkel?,,ماجاتكش هاد لقادييا فشكل?
kayna haja khra bghit ngoulha,,كاينا حاجة خرا بغيت نڭولها
jat chi mra wdatou,,جات شي مرا وداتو
awel mra ghansme3 hadchi,,أول مرا غانسمع هادشي
kidayra had lmra,,كيدايرا هاد لمرا
3lach katchouf fia haka,,علاش كاتشوف فيا هاكا
rah koulchi wad7,,راه كولشي وادح
3la ghfla ghber,,علا غفلا غبر
rah aslan koulchi bayn,,راه أسلان كولشي باين
chnou bghiti dgoul,,شنو بغيتي دڭول
7na ghantkalfo bhad lmouchkil,,حنا غانتكالفو بهاد لموشكيل
7na ghant7amlou had lmas2oulia,,حنا غانتحاملو هاد لماسأوليا
machi wa9t hadchi daba,,ماشي واقت هادشي دابا
ghanmchiw daba l sbitar,,غانمشيو دابا ل سبيتار
jatni wahe lbra,,جاتني واه لبرا
n3awelou 3la ay haja,,نعاولو علا أي حاجة
yakma ykoun chi hed baghi fik lkhedma,,ياكما يكون شي هد باغي فيك لخدما
ma3raftch wach nty9 wla la,,ماعرافتش واش نتيق ولا لا
fchi chkel hadchi dyalk,,فشي شكل هادشي ديالك
7di rasek,,حدي راسك
nti sa7bty w3ziza 3lia,,نتي ساحبتي وعزيزا عليا
kadgouli haja wkatkhbi 3chra,,كادڭولي حاجة وكاتخبي عشرا
khaski t7afdi 3la darek,,خاسكي تحافدي علا دارك
fin 3mrek chtih 3taref,,فين عمرك شتيه عتارف
testahel wakha machi chi haja,,تستاهل واخا ماشي شي حاجة
makrahtkch tcherafna,,ماكراهتكش تشرافنا
mara khra enshalah,,مارا خرا إنسهالاه
l9adiya mzayra 3endi,,لقادييا مزايرا عندي
hadchi ghaykoun f sali7na bzaf,,هادشي غايكون ف ساليحنا بزاف
bayna ghankounou s7ab bzaf,,باينا غانكونو سحاب بزاف
jem3i zrabi kamlin,,جمعي زرابي كاملين
bach maytkrafsouch 7ydihoum,,باش مايتكرافسوش حيديهوم
banlia ngalsou ghir hnaya,,بانليا نڭالسو غير هنايا
bghina ndirou ghir lkhir,,بغينا نديرو غير لخير
dirou lkheir f dari ana,,ديرو لخير ف داري أنا
malha darek ghir bouhdek,,مالها دارك غير بوهدك
hadi tana dari,,هادي تانا داري
baghyin djam3ou fleus 3la dehri ana,,باغيين دجامعو فلوس علا دهري أنا
mab9a liha walou nit,,مابقا ليها والو نيت
daba dgouli lia dratni dahri,,دابا دڭولي ليا دراتني داهري
tkays 3la rasek lkhedma makatsalich,,تكايس علا راسك لخدما ماكاتساليش
ghadi nedmek 3la hadchi li derty,,غادي ندمك علا هادشي لي درتي
ana bghitlik ghir lkhir,,أنا بغيتليك غير لخير
ana nbghik dima tkouni lfo9 lfo9,,أنا نبغيك ديما تكوني لفوق لفوق
kayn chi hed makaybghich wladou,,كاين شي هد ماكايبغيش ولادو
ykdeb 3lik lkddab ila galik chi hed had lhadra,,يكدب عليك لكدّاب إلا ڭاليك شي هد هاد لهادرا
ach kadiri tma,,أش كاديري تما
aji lebsi hwayjek,,أجي لبسي حوايجك
ghadi tyebsi blberd tma,,غادي تيبسي بلبرد تما
had lkrasa khaybin,,هاد لكراسا خايبين
khasni chi koursi mouri7,,خاسني شي كورسي موريح
hadchi ghayderek f sa7tek,,هادشي غايدرك ف ساحتك
39li 3la had lhadra li kangoulek,,عقلي علا هاد لهادرا لي كانڭولك
ba9i ghadi traje3i tal hdarty,,باقي غادي تراجعي تال هدارتي
ila mardithalk rana makantsemmach,,إلا مارديتهالك رانا ماكانتسمّاش
madir khir maytra bas,,مادير خير مايترا باس
d7akna m3ak ndemtina,,دحاكنا معاك ندمتينا
ghir sma3thoum kayhadrou,,غير سماعتهوم كايهادرو
ghadi yedlam l7al,,غادي يدلام لحال
ma3raftch ydabrou roshoum,,ماعرافتش يدابرو روسهوم
choufou chi hed yjibha likoum,,شوفو شي هد يجيبها ليكوم
matedich 3lihoum,,ماتديش عليهوم
wila we93at lih chi haja?,,ويلا وقعات ليه شي حاجة?
sir t3ered lih nta,,سير تعرد ليه نتا
mli ywsel cheghlou hadak,,ملي يوسل شغلو هاداك
b9it kansays m3ah,,بقيت كانسايس معاه
wach ghadi dji ghda wla la ?,,واش غادي دجي غدا ولا لا ?
khaskou t7enou f ba3diyatkoum,,خاسكو تحنو ف باعديياتكوم
ila mat3aradtouch lih chkoun ghayt3arad lih,,إلا ماتعارادتوش ليه شكون غايتعاراد ليه
ghir chouf kifach dir,,غير شوف كيفاش دير
makheshach dir hakak,,ماخسهاش دير هاكاك
nta rak 9ari w3aref li kayn,,نتا راك قاري وعارف لي كاين
dakchi fach bgha ychoufek rbbi,,داكشي فاش بغا يشوفك ربّي
ma3awedou lia walou,,ماعاودو ليا والو
kayblaniw binathoum,,كايبلانيو بيناتهوم
wach ana makanbanch likoum,,واش أنا ماكانبانش ليكوم
syda kathder mzyan,,سيدا كاتهدر مزيان
mabghitch net7achem m3ak,,مابغيتش نتحاشم معاك
ghda maghankhdemch,,غدا ماغانخدمش
ga3ma msaw9a lih,,ڭاعما مساوقا ليه
raha kat9di ghir chghelha,,راها كاتقدي غير شغلها
safi 9dat 7ajtha wmchat,,سافي قدات حاجتها ومشات
daret raseha b7al makayn walou,,دارت راسها بحال ماكاين والو
3emrou liha rasseha,,عمرو ليها راسّها
3dyatnou ktar,,عدياتنو كتار
ila mchity lchi blasa khsek t3lamna,,إلا مشيتي لشي بلاسا خسك تعلامنا
wach nta 7ma9ity wla malek,,واش نتا حماقيتي ولا مالك
kent 3la bount ntiri fih,,كنت علا بونت نتيري فيه
had lmara ghadi nedmou,,هاد لمارا غادي ندمو
khrej nta men had sou9,,خرج نتا من هاد سوق
ghadi njawjek liha,,غادي نجاوجك ليها
kanbghiha man9derch n3ich bla biha,,كانبغيها مانقدرش نعيش بلا بيها
te9el chwia rasek,,تقل شويا راسك
achnou derty m3ah,,أشنو درتي معاه
machafkoum hta hed?,,ماشافكوم هتا هد?
hadchi khelih 3endek,,هادشي خليه عندك
banlia kaykhetet lchi haja,,بانليا كايختت لشي حاجة
ma3rt chnu kayn te7t rasou,,ماعرت شنو كاين تحت راسو
dalia lwra9 wlflous,,داليا لوراق ولفلوس
w3lach mandiwhach m3ana,,وعلاش مانديوهاش معانا
khasna ndamnou rasena ba3da,,خاسنا ندامنو راسنا باعدا
yakma bghitou tharbou,,ياكما بغيتو تهاربو
jay nakhod 79i,,جاي ناخود حقي
mabghitich tfahmi had lhadra,,مابغيتيش تفاهمي هاد لهادرا
ila knti katbghini khlini nmchi,,إلا كنتي كاتبغيني خليني نمشي
s7ablek ghadi ntkhle3 mnek,,سحابلك غادي نتخلع منك
koulchi bsbabek,,كولشي بسبابك
safi mchina biha,,سافي مشينا بيها
ana 7yatii yalah ghadi tbda,,أنا حياتيّ يالاه غادي تبدا
bzaf dyal nas t3adbou,,بزاف ديال ناس تعادبو
mal9ity walou?,,مالقيتي والو?
l3otla 9erbat ghansaferou,,لعوتلا قربات غانسافرو
had sif 3edna bzaf man9diw,,هاد سيف عدنا بزاف مانقديو
l9raya hiya li ghadi tenfa3koum,,لقرايا هييا لي غادي تنفاعكوم
tal sba7 wnthadrou,,تال سباح ونتهادرو
ma3raftch 3lach kadjiw tal hna,,ماعرافتش علاش كادجيو تال هنا
aslan ma3endich m3a l7em,,أسلان ماعنديش معا لحم
wach hadchi fih rba7,,واش هادشي فيه رباح
ma3endich fleusha,,ماعنديش فلوسها
kifach ghadi dir liha?,,كيفاش غادي دير ليها?
koulna kenna b7alek,,كولنا كنّا بحالك
khasek tbdel tomobil,,خاسك تبدل توموبيل
ana bzaf 3lia hadchi,,أنا بزاف عليا هادشي
hadchi machi me3soul,,هادشي ماشي معسول
tsnawni nbadal hwayji,,تسناوني نبادال حوايجي
hadak lwald 3endkoum mfachach bzaf,,هاداك لوالد عندكوم مفاشاش بزاف
wach kadaf3ou 3lih,,واش كادافعو عليه
ma3raftch kifach ghadi ngoulhalik,,ماعرافتش كيفاش غادي نڭولهاليك
lwalida bghatna nkhwiw dar,,لواليدا بغاتنا نخويو دار
khliwlna fin nsaknou,,خليولنا فين نساكنو
flous lkra ndirou bihoum chi haja,,فلوس لكرا نديرو بيهوم شي حاجة
bghat tjeri 3lina wsafi,,بغات تجري علينا وسافي
had dar machi dyalna,,هاد دار ماشي ديالنا
3rafty achnou tsbe7 3la khir,,عرافتي أشنو تسبح علا خير
mabghitch nfay9ek bekri,,مابغيتش نفايقك بكري
ana ghadi ndouz 3endkoum,,أنا غادي ندوز عندكوم
achnou ghanlbes ghda,,أشنو غانلبس غدا
kijatak lkherja,,كيجاتاك لخرجا
kant3elem lougha jdida,,كانتعلم لوغا جديدا
sift lia nmra dyalk,,سيفت ليا نمرا ديالك
twasel m3aya fwhatsapp,,تواسل معايا فوهاتساپّ
t9ila lconexion,,تقيلا لكونشيون
safi tal men ba3d wnhadrou,,سافي تال من باعد ونهادرو
makayn ma walakin,,ماكاين ما والاكين
safi hedra whda geltha,,سافي هدرا وهدا ڭلتها
hadchi 3la gtlek hkak,,هادشي علا ڭتلك هكاك
hadchi rah sahel,,هادشي راه ساهل
makadir walou f7yatha,,ماكادير والو فحياتها
bantlia msalya 9obha,,بانتليا مساليا قوبها
rana tal3ali l9arda lras,,رانا تالعالي لقاردا لراس
sir 3tini btisa3,,سير عتيني بتيساع
b9ay 3atyaha ltbergig,,بقاي عاتياها لتبرڭيڭ
nhar kamlou tchedi lhadra f 3ibad lah,,نهار كاملو تشدي لهادرا ف عيباد الله
hadchi maghaykharjakch,,هادشي ماغايخارجاكش
khasek dir 7el lrasek,,خاسك دير حل لراسك
makrahtch lard tche9 wtbla3ni,,ماكراهتش لارد تشق وتبلاعني
aji nebki 3lik,,أجي نبكي عليك
tel9iha tsreh lah yahdik,,تلقيها تسره الله ياهديك
nas kayfawjou wana kanche9a,,ناس كايفاوجو وانا كانشقا
khasna chwia dyal terkiz,,خاسنا شويا ديال تركيز
khas tnedem we9tek,,خاس تندم وقتك
kayn chwia dyal deght,,كاين شويا ديال دغت
mchaw lmdina lokhra,,مشاو لمدينا لوخرا
makayfi9ch bekri,,ماكايفيقش بكري
kaysher bzaf,,كايسهر بزاف
khasek tertah chwia,,خاسك ترتاه شويا
ndem lmakla dyalek,,ندم لماكلا ديالك
b9a dir sport,,بقا دير سپورت
fi9 bekri,,فيق بكري
n3es bekri,,نعس بكري
nbdaw flproji dyalna?,,نبداو فلپروجي ديالنا?
khasna temwil,,خاسنا تمويل
hadchi maghadich yenjah,,هادشي ماغاديش ينجاه
nmchiw khetwakhetwa,,نمشيو ختواختوا
bchwia 3lina,,بشويا علينا
nhawelu njarbou bzaf dyal toro9,,نهاولو نجاربو بزاف ديال توروق
koulha wtafkirou,,كولها وتافكيرو
koula wkifach kayfakar,,كولا وكيفاش كايفاكار
makaynach ghir tari9a waheda,,ماكايناش غير تاريقا واهدا
kayn bzaf dyal l7olol,,كاين بزاف ديال لحولول
nas machi b7al b7al,,ناس ماشي بحال بحال
koulha w3a9liytou,,كولها وعاقلييتو
khasna nkhadmou blma39ol,,خاسنا نخادمو بلماعقول
makaynach chi wasfa si7riya,,ماكايناش شي واسفا سيحرييا
hadouk kay3arfou ghir ltcha3wid,,هادوك كايعارفو غير لتشاعويد
lyouma daz nhar khayb,,ليوما داز نهار خايب
lyouma msalitchm3a che9a,,ليوما مساليتشمعا شقا
hya li katkhalini nt3amel m3aha haka,,هيا لي كاتخاليني نتعامل معاها هاكا
matkhalihach ten3es,,ماتخاليهاش تنعس
rah mazal l7al aslan,,راه مازال لحال أسلان
3ziz 3lih yekhraj ltabi3a,,عزيز عليه يخراج لتابيعا
kayt2amal,,كايتأمال
mat7awelch tfaker bzaf,,ماتحاولش تفاكر بزاف
stafed men lmadi dyalk,,ستافد من لمادي ديالك
wach mastafedti walou men hadchi kaml,,واش ماستافدتي والو من هادشي كامل
hadchi li ba9i tab3ek,,هادشي لي باقي تابعك
matkhalich lmadi dyalk tab3ek,,ماتخاليش لمادي ديالك تابعك
fker fhadchi li jay,,فكر فهادشي لي جاي
fker flmusta9bal dyalk,,فكر فلموستاقبال ديالك
kaynin bzaf dyal floras,,كاينين بزاف ديال فلوراس
walou makaynach natija,,والو ماكايناش ناتيجا
kankebou lma f remla,,كانكبو لما ف رملا
sber 7ta ye3ti lmafe3ul dyalou,,سبر حتا يعتي لمافعول ديالو
had dwa ghadi ynf3ek,,هاد دوا غادي ينفعك
khliwni ghir n3es,,خليوني غير نعس
ana daba kanfeker ghir f blasty,,أنا دابا كانفكر غير ف بلاستي
tbe3 ghir hdarty,,تبع غير هدارتي
tbe3 ghir nasa2i7,,تبع غير ناساإح
daba twali mzyan,,دابا توالي مزيان
khasek t9ra bzaf,,خاسك تقرا بزاف
3ziza 3lia lkitaba,,عزيزا عليا لكيتابا
hana daba ghir mtakya,,هانا دابا غير متاكيا
ma9adra ndir tahaja,,ماقادرا ندير تاحاجة
had syam 9da 3lia,,هاد سيام قدا عليا
kheli had sport lmalih,,خلي هاد سپورت لماليه
hadchi maghadich yger fia,,هادشي ماغاديش يڭر فيا
khasni kter men haaka,,خاسني كتر من هاكا
khrajty mnawra men l7mam,,خراجتي مناورا من لحمام
aachnou banlek fia,,اشنو بانلك فيا
klity chi haja wla mazal,,كليتي شي حاجة ولا مازال
hadik rah mra wnes,,هاديك راه مرا ونس
hadak rah fran w9ad b7ouma,,هاداك راه فران وقاد بحوما
wayni 7ta nti bkhbiztek,,وايني حتا نتي بخبيزتك
ghadi techbe3 chehiwat,,غادي تشبع شهيوات
ana daba galsa m3a nas,,أنا دابا ڭالسا معا ناس
had lhadra machi blastha hadi,,هاد لهادرا ماشي بلاستها هادي
kantsena lma ytib mzyan,,كانتسنا لما يتيب مزيان
3afakoum skhnou lia l7mam,,عافاكوم سخنو ليا لحمام
finahya se7ba had lw9ita,,فيناهيا سحبا هاد لوقيتا
9lil fin tel9a chi hed ma39ol,,قليل فين تلقا شي هد ماعقول
had denya s3iba,,هاد دنيا سعيبا
li 3endou chi haja isiftha lia,,لي عندو شي حاجة إسيفتها ليا
wach hadou kaydwiw men niythoum,,واش هادو كايدويو من نييتهوم
rah syd rah nichan,,راه سيد راه نيشان
ma3endouch m3a tkharbi9,,ماعندوش معا تخاربيق
aslan kanou ghir kaytfalaw 3lih,,أسلان كانو غير كايتفالاو عليه
l9awk niya wdarou fik mabghaw,,لقاوك نييا ودارو فيك مابغاو
ay haja tratlak tstahli,,أي حاجة تراتلاك تستاهلي
nti li bghity haadchi kamlou,,نتي لي بغيتي هادشي كاملو
nti makentich katsenti lhadra,,نتي ماكنتيش كاتسنتي لهادرا
tanmchi 3end s7abati,,تانمشي عند سحاباتي
ana kang3oud n7enzez fihoum,,أنا كانڭعود نحنزز فيهوم
khask twarini 7it makan3rafch,,خاسك تواريني حيت ماكانعرافش
lyouama ghadi tra chi haja,,ليواما غادي ترا شي حاجة
fin chefti hadchi?,,فين شفتي هادشي?
ari ghir nchouf hadchi ba3da,,أري غير نشوف هادشي باعدا
hadchi rah fat,,هادشي راه فات
wach yalah wslek hadchi?,,واش يالاه وسلك هادشي?
la hwa li galha lia,,لا هوا لي ڭالها ليا
maghadich ykdeb 3lia rajl,,ماغاديش يكدب عليا راجل
hadchi ghir lmakatib,,هادشي غير لماكاتيب
safi skti mat3ay9ich,,سافي سكتي ماتعايقيش
dori choufi bla mat3ay9i,,دوري شوفي بلا ماتعايقي
9lil fin ghadi tel9ahoum,,قليل فين غادي تلقاهوم
wach zwin hadchi wla khayb?,,واش زوين هادشي ولا خايب?
sir rah ghadi ndarbak,,سير راه غادي ندارباك
wlah hta 7chouma 3lik,,ولاه هتا حشوما عليك
mafik l2insaniya,,مافيك لإنسانييا
matb9ach tghawat,,ماتبقاش تغاوات
fia tbouricha,,فيا تبوريشا
aji 3awnini,,أجي عاونيني
wach nb9a tani n7awal hadchi,,واش نبقا تاني نحاوال هادشي
fin tebsil dyali,,فين تبسيل ديالي
safi gha sekty rah sma3tak,,سافي غا سكتي راه سماعتاك
galia rah derbatni,,ڭاليا راه درباتني
makay9derch 3liha,,ماكايقدرش عليها
ay haja galtha kaydirha,,أي حاجة ڭالتها كايديرها
moufaja2a hadi,,موفاجاأ هادي
wach bghityni nji,,واش بغيتيني نجي
achnou hadchi kansme3,,أشنو هادشي كانسمع
hadi hya lkhra enshallah,,هادي هيا لخرا إنسهالّاه
zaama ykoun 3awtani darha,,زاما يكون عاوتاني دارها
wach 39altou 3la hada?,,واش عقالتو علا هادا?
achnou kadgoul fhadchi,,أشنو كادڭول فهادشي
kann khas chi hed ydekhel,,كانّ خاس شي هد يدخل
3arf ach kandir,,عارف أش كاندير
fi wsalty,,في وسالتي
a7na khdamin,,أحنا خدامين
baghi ydawakhna,,باغي يداواخنا
l9itou chi basamat?,,لقيتو شي باسامات?
dayr l7tiyatou dyalou,,داير لحتيياتو ديالو
kaybanlia dar hadchi bl3adi,,كايبانليا دار هادشي بلعادي
kaykhdem 3e9lou,,كايخدم عقلو
ghaliban hwa li darha,,غاليبان هوا لي دارها
man9derch nb9a ghir kanchouf,,مانقدرش نبقا غير كانشوف
khasni ndir chi haja,,خاسني ندير شي حاجة
kaybanlia ghir kanday3ou lwa9t,,كايبانليا غير كاندايعو لواقت
makanch kays7abli nta wa3r haka,,ماكانش كايسحابلي نتا واعر هاكا
ghir sali tchedi flousek,,غير سالي تشدي فلوسك
khsna n3arfou sghira wlkbira,,خسنا نعارفو سغيرا ولكبيرا
haz 3la ktafou chi haja,,هاز علا كتافو شي حاجة
kann haz chi mika,,كانّ هاز شي ميكا
rajli mat wkhlani,,راجلي مات وخلاني
mabghitch ndzawaj,,مابغيتش ندزاواج
lkhedma hna 3ejbatni,,لخدما هنا عجباتني
