darija,eng,darija_ar
koulchi baghi msla7tou,,كولشي باغي مسلاحتو
hna kaystaghlou bnadem,,هنا كايستاغلو بنادم
3tiwni 7el,,عتيوني حل
khaasni chi 7el lrasi,,خاسني شي حل لراسي
ykhalik lia,,يخاليك ليا
achnou ghaytra ga3?,,أشنو غايترا ڭاع?
makaynch li ydir hadchi ila madertouch ana,,ماكاينش لي يدير هادشي إلا مادرتوش أنا
tlfli saki,,تلفلي ساكي
ana magoultlak ta 3ib,,أنا ماڭولتلاك تا عيب
se7rat lsa7betha,,سحرات لساحبتها
bghat tfara9ehoum,,بغات تفاراقهوم
walakin masewrat walou,,والاكين ماسورات والو
maghatstafed walou men hadchi,,ماغاتستافد والو من هادشي
ghir 3dabty rasek 3la walou,,غير عدابتي راسك علا والو
makantch kat7mel rajelha,,ماكانتش كاتحمل راجلها
wa9ila rak 7amla,,واقيلا راك حاملا
men lbare7 maklit walou,,من لبارح ماكليت والو
men lbare7 macheftch n3as,,من لبارح ماشفتش نعاس
tar lia n3as,,تار ليا نعاس
wlit kanfakar bzaf,,وليت كانفاكار بزاف
wlit kankhamam bzaf,,وليت كانخامام بزاف
matediich 3lih,,ماتديّش عليه
aji ngoulik chi haja,,أجي نڭوليك شي حاجة
mab9a 9ed mafat,,مابقا قد مافات
imta bdity,,إمتا بديتي
chehal ba9ilik tsali,,شهال باقيليك تسالي
wach ba9ilik bzaf,,واش باقيليك بزاف
mazal ga3ma bgha ysali dakchi,,مازال ڭاعما بغا يسالي داكشي
ma39altch,,ماعقالتش
fin nsift hadchi?,,فين نسيفت هادشي?
hadchi rah sahl,,هادشي راه ساهل
dghya ghatsali hadchi,,دغيا غاتسالي هادشي
wach met2akda?,,واش متأكدا?
khasek t2akad mzyan,,خاسك تأكاد مزيان
3awed 7seb mzyan,,عاود حسب مزيان
lfleus na9sin,,لفلوس ناقسين
finahwa serf,,فيناهوا سرف
andek ghalat fl7sab,,أندك غالات فلحساب
had mara khalsiha men jibek,,هاد مارا خالسيها من جيبك
may39elch 3lik,,مايعقلش عليك
m3aztek bou7edha,,معازتك بوحدها
blastek f9lbi bou7edha,,بلاستك فقلبي بوحدها
mathezich lhem,,ماتهزيش لهم
tl3li hadchi frasi,,تلعلي هادشي فراسي
matsena menhoum walou,,ماتسنا منهوم والو
dima kaysawlouni,,ديما كايساولوني
kherjou 3lih,,خرجو عليه
dir 3a9lek chwia,,دير عاقلك شويا
m9boula,,مقبولا
f3ini ba9a sghira,,فعيني باقا سغيرا
wach nji wla mazal,,واش نجي ولا مازال
rah kayen wahed lmousem,,راه كاين واهد لموسم
wach nmchiw lmousem,,واش نمشيو لموسم
bghit nkhyt jlaba,,بغيت نخيت جلابا
fin kayn had lkhyat,,فين كاين هاد لخيات
khassni chi khyat mzyan,,خاسّني شي خيات مزيان
che7al t9am had lkhedma,,شحال تقام هاد لخدما
mazal makhlastynich,,مازال ماخلاستينيش
khasek ta3titni tasbi9,,خاسك تاعتيتني تاسبيق
hadek mas2oulia,,هادك ماسأوليا
khassek tsabri wsafi,,خاسّك تسابري وسافي
che7al f sa3a daba,,شحال ف ساعا دابا
hzzi t7afdi,,هزّي تحافدي
khassek traje3i dorosek,,خاسّك تراجعي دوروسك
mti7a mab9a lih walu,,متيحا مابقا ليه والو
kijak cha3ri?,,كيجاك شاعري?
makat3rafny makan3rafak,,ماكاتعرافني ماكانعرافاك
mchit 3endha ldar,,مشيت عندها لدار
ndik m3aya?,,نديك معايا?
rkeb nwaslouk m3ana,,ركب نواسلوك معانا
3iniya derrouni,,عينييا درّوني
daratni kerchi,,داراتني كرشي
ma9adach n7el 3ini,,ماقاداش نحل عيني
ntle3 lste7,,نتلع لستح
ghankhrej ntchamach,,غانخرج نتشاماش
ghankhrej ntbarad,,غانخرج نتباراد
3endi 7asasia,,عندي حاساسيا
bghit nrebi mech,,بغيت نربي مش
safi 9netna bhad lkhedma,,سافي قنتنا بهاد لخدما
ghandir mask lwajhi,,غاندير ماسك لواجهي
akber chffar,,أكبر شفّار
saknin fnefs lmdina,,ساكنين فنفس لمدينا
khti mzawja,,ختي مزاوجا
ndirou m3akoum swab,,نديرو معاكوم سواب
aji ntcherkou t3am,,أجي نتشركو تعام
mcharkin mel7a wt3am,,مشاركين ملحا وتعام
nsayh men 7yatek,,نسايه من حياتك
ghadi t3edbi m3ah,,غادي تعدبي معاه
t9abli nasi7ti,,تقابلي ناسيحتي
ghadi t3aniw bjouj,,غادي تعانيو بجوج
mchaw telbou sma7a,,مشاو تلبو سماحا
mabghach yfarat fiha,,مابغاش يفارات فيها
mabghach ysame7houm,,مابغاش يسامحهوم
chadiinha fih 7sifa,,شاديّنها فيه حسيفا
matsabrich 3la hadchi,,ماتسابريش علا هادشي
ghir dhakna m3ak,,غير دهاكنا معاك
hana gdam lbab,,هانا ڭدام لباب
wach mabentlekch,,واش مابنتلكش
mnin ghanebda?,,منين غانبدا?
ndouzou men had jiha wla lokhra?,,ندوزو من هاد جيها ولا لوخرا?
chnou ra2yek fhadchi?,,شنو راإيك فهادشي?
made7kouch 3lia,,مادحكوش عليا
3endi mouchkila,,عندي موشكيلا
kanbghikoum kamlin,,كانبغيكوم كاملين
7awelt wma9dertch,,حاولت وماقدرتش
aji lhna daba,,أجي لهنا دابا
achnou chrity?,,أشنو شريتي?
safi ghir khoudha,,سافي غير خودها
ana 3tithalek cadeau,,أنا عتيتهالك كادو
safi hadi 3la 7sabi ana,,سافي هادي علا حسابي أنا
maghatkhalsi walou,,ماغاتخالسي والو
hadi fabor,,هادي فابور
w3lach khelitihoum bouhedhoum,,وعلاش خليتيهوم بوهدهوم
ntlbek tliba?,,نتلبك تليبا?
3afak ghir had lmara,,عافاك غير هاد لمارا
hadi akhir mra,,هادي أخير مرا
fin dakchi 3lach wssitek?,,فين داكشي علاش وسّيتك?
wach 9dity li lgharad 3lach wassitek,,واش قديتي لي لغاراد علاش واسّيتك
chi haja machi tal tma,,شي حاجة ماشي تال تما
ana tanjme3 hwayji daba,,أنا تانجمع حوايجي دابا
tsnayni chwia,,تسنايني شويا
malk dima zarbana?,,مالك ديما زاربانا?
ma9dartch n3awenhoum,,ماقدارتش نعاونهوم
mal9it lihoum jehd,,مالقيت ليهوم جهد
3lach kat3awedi lia hadchi daba?,,علاش كاتعاودي ليا هادشي دابا?
choufi chi wahed y3awenak,,شوفي شي واهد يعاوناك
3erfi achnou kadiri,,عرفي أشنو كاديري
diri 3a9lek chwia,,ديري عاقلك شويا
rak kbarty 3la hadchi,,راك كبارتي علا هادشي
mab9itich 3ajbani bhadchi,,مابقيتيش عاجباني بهادشي
khoudni 3la 9ed 39ly,,خودني علا قد عقلي
bghit nfhem ba3da chnou tari,,بغيت نفهم باعدا شنو تاري
3lach katy9ou ya haja,,علاش كاتيقو يا حاجة
wach drari mchaw lmadrasa,,واش دراري مشاو لمادراسا
wach lyoumla 9aryin wla la,,واش ليوملا قاريين ولا لا
ma9dartch nmchi,,ماقدارتش نمشي
b7alek bhal nas,,بحالك بهال ناس
d3iw m3ahoum,,دعيو معاهوم
hadchi kaydawakh,,هادشي كايداواخ
lyouma chadatni doukha,,ليوما شاداتني دوخا
7assit blard kadza3za3,,حاسّيت بلارد كادزاعزاع
wach wslatk l2amana dyalk,,واش وسلاتك لأمانا ديالك
3awedi lia chi haja,,عاودي ليا شي حاجة
nyti khrjat 3lia,,نيتي خرجات عليا
li ja ydirha bik,,لي جا يديرها بيك
makrahtch nkoun b3a9li,,ماكراهتش نكون بعاقلي
bghitr nfara7 walidia,,بغيتر نفاراح واليديا
dima kansa smiytek,,ديما كانسا سمييتك
3zaz 3lik lmachakil,,عزاز عليك لماشاكيل
ghir kadirlek khatrek,,غير كاديرلك خاترك
dirli khatri had lmara,,ديرلي خاتري هاد لمارا
makhlit ta blasa mamchit liha,,ماخليت تا بلاسا مامشيت ليها
3ndak tw9a3lak chi haja,,عنداك توقاعلاك شي حاجة
malk damdouma?,,مالك دامدوما?
wach nta mkalakh,,واش نتا مكالاخ
hadouk chlahbia,,هادوك شلاهبيا
takghani ghir bou7edha kil7am9a,,تاكغاني غير بوحدها كيلحامقا
malk kathadri m3a rasek,,مالك كاتهادري معا راسك
ghanwrik kifach tsaybiha,,غانوريك كيفاش تسايبيها
wrini kifach nsaybha,,وريني كيفاش نسايبها
malk 3la hadchi kaml?,,مالك علا هادشي كامل?
3tini skhra nwslhalek,,عتيني سخرا نوسلهالك
3tatha chi haja fidiha,,عتاتها شي حاجة فيديها
khasni li yhez m3aya hadchi,,خاسني لي يهز معايا هادشي
hzi wbaraka men lhadra,,هزي وباراكا من لهادرا
ila khassak chi haja goulihali,,إلا خاسّاك شي حاجة ڭوليهالي
3tini lfleus,,عتيني لفلوس
ghanchi flkar,,غانشي فلكار
maghanmchich f taxi,,ماغانمشيش ف تاشي
ghanmchi bouhdi had lmara,,غانمشي بوهدي هاد لمارا
katmoutou 3la lfleus,,كاتموتو علا لفلوس
terrika na9sa,,ترّيكا ناقسا
malkoum makat7achmouch,,مالكوم ماكاتحاشموش
7yatha tkharb9at,,حياتها تخاربقات
fin l9waleb,,فين لقوالب
fik ta7ramiyat,,فيك تاحرامييات
malk ze9ram,,مالك زقرام
gha koursi wahed li khawi,,غا كورسي واهد لي خاوي
kayna ghir blasa whda,,كاينا غير بلاسا وهدا
had lblasa maghatkfinach bjouj,,هاد لبلاسا ماغاتكفيناش بجوج
had dar sghira bzaf,,هاد دار سغيرا بزاف
bghina dar kbira,,بغينا دار كبيرا
matb9aych thadri m3aha,,ماتبقايش تهادري معاها
7elli 3inik mzyan,,حلّي عينيك مزيان
7elli 3e9lek chwia,,حلّي عقلك شويا
wach dawya bssah?,,واش داويا بسّاه?
achnou kadirou hna,,أشنو كاديرو هنا
7saltou,,حسالتو
malk 3agda 7ajbanek?,,مالك عاڭدا حاجبانك?
tl9iha tsre7,,تلقيها تسرح
mamty9ach rasi ana hna,,مامتيقاش راسي أنا هنا
mra mra swli fina,,مرا مرا سولي فينا
wa9ila ma3arefch rasek m3amen,,واقيلا ماعارفش راسك معامن
kay3ayrha 3ayn bayn,,كايعايرها عاين باين
kaydhek m3a s7abou,,كايدهك معا سحابو
khasek dir m3aha chi 7el,,خاسك دير معاها شي حل
7absa dm3a bzez,,حابسا دمعا بزز
kant galsa f drouj,,كانت ڭالسا ف دروج
3atyahoum bdher,,عاتياهوم بدهر
hadchi b3id 3lik,,هادشي بعيد عليك
madkhlich fhadchi,,مادخليش فهادشي
kantsana taxi,,كانتسانا تاشي
makayna ta taxi hna,,ماكاينا تا تاشي هنا
wach dakhl chi kar,,واش داخل شي كار
ana sba9tek lhad lblasa,,أنا سباقتك لهاد لبلاسا
ach jab mayfoukek daba,,أش جاب مايفوكك دابا
mal9at maydar,,مالقات مايدار
wach katflay 3lina,,واش كاتفلاي علينا
wach katsatay 3lia,,واش كاتساتاي عليا
b9at ghada jay mazgatch,,بقات غادا جاي مازڭاتش
jem3i che3rek,,جمعي شعرك
chi 7ed kay3ayat 3lik,,شي حد كايعايات عليك
choufi jara ach bghatek,,شوفي جارا أش بغاتك
khrji ydrbek lberd,,خرجي يدربك لبرد
glsi 9dam lbab djam3i,,ڭلسي قدام لباب دجامعي
che7al l3bna anawyak fsgher,,شحال لعبنا أناوياك فسغر
chehal ken kanhzek fach knty sghira,,شهال كن كانهزك فاش كنتي سغيرا
wach t7awaltou lhna?,,واش تحاوالتو لهنا?
3lach makmltich 9raytek?,,علاش ماكملتيش قرايتك?
yalah ndarbou dwira,,يالاه نداربو دويرا
yalah nsar7ou rjlina,,يالاه نسارحو رجلينا
sddi lbab wyalah,,سدّي لباب ويالاه
wach t9der tbadalha lia?,,واش تقدر تبادالها ليا?
achnou knty ghadir fblasty?,,أشنو كنتي غادير فبلاستي?
7ettou raskoum f blasty,,حتّو راسكوم ف بلاستي
wach makat7essouch bia?,,واش ماكاتحسّوش بيا?
wach mab9itch fikoum?,,واش مابقيتش فيكوم?
3a9ou bihoum,,عاقو بيهوم
7awli tfakri,,حاولي تفاكري
raje3 rasek chwia,,راجع راسك شويا
jity zwina lyouma,,جيتي زوينا ليوما
wach ghda kayna chta?,,واش غدا كاينا شتا?
ach kayna lkhedma lyouma?,,أش كاينا لخدما ليوما?
kayla3bou fiha drari sghar,,كايلاعبو فيها دراري سغار
ghir 7yd dakchi men balek,,غير حيد داكشي من بالك
ghir nsa hadchi,,غير نسا هادشي
dir b7ala magetlak walou,,دير بحالا ماڭتلاك والو
ana ghir goultlak wsafi,,أنا غير ڭولتلاك وسافي
dir li bghity,,دير لي بغيتي
diri li rtahity fih,,ديري لي رتاهيتي فيه
hadchi machi so9i ana,,هادشي ماشي سوقي أنا
nsawlek wmad7ekch 3lia,,نساولك ومادحكش عليا
sirou gheslou ydikoum,,سيرو غسلو يديكوم
3tini nmartek,,عتيني نمارتك
wach kat7es bchi haja?,,واش كاتحس بشي حاجة?
wach darak chi haja?,,واش داراك شي حاجة?
wach mreda?,,واش مردا?
khsek tsawli fihoum,,خسك تساولي فيهوم
ach khbarhoum,,أش خبارهوم
wach matra likoum walou,,واش ماترا ليكوم والو
b9ay f ti9ar,,بقاي ف تيقار
cheddou ti9arkoum,,شدّو تيقاركوم
3lach nty mtkabra?,,علاش نتي متكابرا?
nty m3a9da,,نتي معاقدا
ntouma li ghaltin,,نتوما لي غالتين
rani mekhlo3a,,راني مخلوعا
matkhafouch,,ماتخافوش
koulchi ghaydouz mzyan,,كولشي غايدوز مزيان
3raftou chehal bkit?,,عرافتو شهال بكيت?
ma9ditch n7bes dmou3i,,ماقديتش نحبس دموعي
ma9dartch n3awenkoum,,ماقدارتش نعاونكوم
ana yalah fracht blasty,,أنا يالاه فراشت بلاستي
yalah nawya n3es,,يالاه ناويا نعس
wach jawni zwinin?,,واش جاوني زوينين?
hwayjek mouskhin,,حوايجك موسخين
ghanmchi nsaban 7wayji,,غانمشي نسابان حوايجي
wach 3endek matsabni,,واش عندك ماتسابني
ara nsabanlek m3aya,,أرا نسابانلك معايا
nti taybili lkhobz,,نتي تايبيلي لخوبز
wach t9adri t3ajni lkhoubz,,واش تقادري تعاجني لخوبز
rana 3jantou gbila,,رانا عجانتو ڭبيلا
ri7t lghmoula fdar,,ريحت لغمولا فدار
wach m3ak bnat lblad?,,واش معاك بنات لبلاد?
wach sakna bouhdek?,,واش ساكنا بوهدك?
achnou khasekoum?,,أشنو خاسكوم?
wach ghadi tmchiw lso9?,,واش غادي تمشيو لسوق?
wach nzidek lmakla?,,واش نزيدك لماكلا?
ba9i machba3tich wa9ila,,باقي ماشباعتيش واقيلا
wach 3endkoum chi khbar 3liha?,,واش عندكوم شي خبار عليها?
mab9atch katban lia,,مابقاتش كاتبان ليا
mab9it kanchouf walou,,مابقيت كانشوف والو
mab9it kan7es bwalou,,مابقيت كانحس بوالو
yeddi tnemlat 3lia,,يدّي تنملات عليا
khwi 9elbek,,خوي قلبك
t9adri t3awdili,,تقادري تعاوديلي
ana bghit ghir nfhem,,أنا بغيت غير نفهم
rasi bda kaydoukh,,راسي بدا كايدوخ
achnou wa93 3endkoum?,,أشنو واقع عندكوم?
galt lia tfrg3at chi haja,,ڭالت ليا تفرڭعات شي حاجة
ghir katkedbou yak,,غير كاتكدبو ياك
goulou lia bli hadchi ghir bl3ani,,ڭولو ليا بلي هادشي غير بلعاني
mazal mamty9ach hadchi,,مازال مامتيقاش هادشي
ta7t chi tyara,,تاحت شي تيارا
ma3ert chnou wa9e3 f denya,,ماعرت شنو واقع ف دنيا
blghi liha slami,,بلغي ليها سلامي
slmi 3lihoum kamlin,,سلمي عليهوم كاملين
ghda ghanched lkar,,غدا غانشد لكار
raha wldat lyouma,,راها ولدات ليوما
kay9lbou 3la chi smiya,,كايقلبو علا شي سمييا
achnou bghaw ysamiwh,,أشنو بغاو يساميوه
wach khrajtou 3la bra?,,واش خراجتو علا برا?
b9ina baytin bra,,بقينا بايتين برا
ma9darnach ndakhlou ldar,,ماقدارناش نداخلو لدار
hadchi wla kaykhle3 sara7a,,هادشي ولا كايخلع ساراحا
wza3ma kiderti liha,,وزاعما كيدرتي ليها
mamsawa9 liha tahed,,مامساواق ليها تاهد
men dak nhar ohouma bra,,من داك نهار أُهوما برا
rabou 3lihoum dyour,,رابو عليهوم ديور
msaken matou kamlin,,مساكن ماتو كاملين
defnouhoum mejmou3in,,دفنوهوم مجموعين
3lach bnadem tbadel,,علاش بنادم تبادل
mskin talef lihoum,,مسكين تالف ليهوم
mazal mal9awehch,,مازال مالقاوهش
rah kay9albou 3lihoum,,راه كايقالبو عليهوم
li chafo y3ayat lina,,لي شافو يعايات لينا
li l9ah ygoulha lina,,لي لقاه يڭولها لينا
li bghat chi haja merhba,,لي بغات شي حاجة مرهبا
chehal lyouma f cheher,,شهال ليوما ف شهر
che7al ba9i lramdan,,شحال باقي لرامدان
imta l3id?,,إمتا لعيد?
tkhaylou m3aya,,تخايلو معايا
nghou lmakla mzyan,,نغو لماكلا مزيان
ila ghalta tlbi sma7a,,إلا غالتا تلبي سماحا
l9adiya mzayra 3endi chwia,,لقادييا مزايرا عندي شويا
khas chi 7ed ysalafni fleus,,خاس شي حد يسالافني فلوس
cheher nredlou fleusou,,شهر نردلو فلوسو
man9derch nsalfek,,مانقدرش نسالفك
ba9i kantsalek chi fleus,,باقي كانتسالك شي فلوس
ma3endnach omakhesnach,,ماعندناش أُماخسناش
sma7na f koulchi,,سماحنا ف كولشي
9talhoum lkra,,قتالهوم لكرا
khseni mesrouf dyal dar,,خسني مسروف ديال دار
bghit ndkhel l9or3a,,بغيت ندخل لقورعا
lah ykhlef 3lik,,الله يخلف عليك
be3t 3lik dehbi,,بعت عليك دهبي
dakchi li 3andi 3titoulek,,داكشي لي عاندي عتيتولك
achnou ba9i baghi mazala?,,أشنو باقي باغي مازالا?
makankalafch 3lik,,ماكانكالافش عليك
ila ma3jbekch l7al sir,,إلا ماعجبكش لحال سير
maghadich nchadouk bzez,,ماغاديش نشادوك بزز
wa3ra tani hadi,,واعرا تاني هادي
achnou banlek fhadchi,,أشنو بانلك فهادشي
lwa9t dghya kadouz,,لواقت دغيا كادوز
kanou 7asdinha,,كانو حاسدينها
mnin jaha zin,,منين جاها زين
tbarkllah zwina,,تباركلّاه زوينا
achnou ndir daba,,أشنو ندير دابا
rana 7ayra,,رانا حايرا
3tini chi fikra,,عتيني شي فيكرا
hadchi maye7tajch lfleus,,هادشي مايحتاجش لفلوس
lkhar d simana hada,,لخار د سيمانا هادا
lkhar dyal cheher hada,,لخار ديال شهر هادا
rani zawya flous,,راني زاويا فلوس
3t9ouni dghya,,عتقوني دغيا
wayni 7rira hadi,,وايني حريرا هادي
wayni mechtba m3ak,,وايني مشتبا معاك
jat 3endi hadi tltyam,,جات عندي هادي تلتيام
binatna ghir salam,,بيناتنا غير سالام
bintna ghir lkhir wal2i7san,,بينتنا غير لخير والإحسان
mabinatna walou,,مابيناتنا والو
da7kat 3liha,,داحكات عليها
roudihoum liha,,روديهوم ليها
ma3dek madiri biha,,ماعدك ماديري بيها
kherji fiha 3inik,,خرجي فيها عينيك
magltich lia hadchi men lawal,,ماڭلتيش ليا هادشي من لاوال
chtek d3afity,,شتك دعافيتي
rak ghladity bzaf,,راك غلاديتي بزاف
khaskki tn9si lmakla,,خاسكّي تنقسي لماكلا
kayfa9souni,,كايفاقسوني
chahiya mesdouda 3endi,,شاهييا مسدودا عندي
li drnaha w7lna m3ak,,لي درناها وحلنا معاك
khask tsawar lia nchouf,,خاسك تساوار ليا نشوف
wach ghanb9aw n3awdou nefs lhadra?,,واش غانبقاو نعاودو نفس لهادرا?
safi li kayn rah gltou lik,,سافي لي كاين راه ڭلتو ليك
kmli men rasek,,كملي من راسك
ghadi ykounou sedou,,غادي يكونو سدو
rah mcha l7al,,راه مشا لحال
rah ba9i l7al,,راه باقي لحال
khask dzawaj,,خاسك دزاواج
wach makatfakarich fzwaj,,واش ماكاتفاكاريش فزواج
dima kansme3 f ha9i,,ديما كانسمع ف هاقي
ghlabhoum tme3,,غلابهوم تمع
tma3 3malhoum 3inihou,,تماع عمالهوم عينيهو
bghit nsali koulchi,,بغيت نسالي كولشي
ana sket bzaf,,أنا سكت بزاف
dima kanred lkhatri,,ديما كانرد لخاتري
wach sma3tou hadchi li sma3t?,,واش سماعتو هادشي لي سماعت?
kanou kay7agrouha,,كانو كايحاڭروها
wach 3aref rasek ach derty?,,واش عارف راسك أش درتي?
hadchi makaydarch sara7a,,هادشي ماكايدارش ساراحا
3endi dorof man9derch,,عندي دوروف مانقدرش
sm7ili walakin man9derch,,سمحيلي والاكين مانقدرش
koulchi blmakatib,,كولشي بلماكاتيب
baghi trakab fia skar,,باغي تراكاب فيا سكار
a3sab ghayjiwni bla we9t,,أعساب غايجيوني بلا وقت
chrafna bla we9t,,شرافنا بلا وقت
nas kaysgharou whna ghadyin wncharfou,,ناس كايسغارو وهنا غاديين ونشارفو
lghold kaycharaf,,لغولد كايشاراف
li jat fbali ndirha,,لي جات فبالي نديرها
an7awel nsali bkri,,أنحاول نسالي بكري
makay3arfouch ba3diyathoum,,ماكايعارفوش باعديياتهوم
ana ma khou 7ed,,أنا ما خو حد
malek 3la had sem,,مالك علا هاد سم
yakma goulti liha chii haja?,,ياكما ڭولتي ليها شيّ حاجة?
malk katchakmi,,مالك كاتشاكمي
ghadi tsalkhek mama,,غادي تسالخك ماما
wach wledtek wnsitek?,,واش ولدتك ونسيتك?
wach marbawkoumch walidikoum,,واش مارباوكومش واليديكوم
marbiti walou,,ماربيتي والو
bghit nrabbi chi bniya,,بغيت نرابّي شي بنييا
nsit magoutlakh wahed lhaja,,نسيت ماڭوتلاخ واهد لحاجة
ykhliha sal3a,,يخليها سالعا
yalah zidi gdami,,يالاه زيدي ڭدامي
chehal katsaybou fnhar?,,شهال كاتسايبو فنهار?
chehal medkhoulek fnhar,,شهال مدخولك فنهار
3la 7ssab,,علا حسّاب
lwa9t s3iba,,لواقت سعيبا
hadchi khasna ntfahmou 3lih men daba,,هادشي خاسنا نتفاهمو عليه من دابا
bagha ndzawaj bach nerta7,,باغا ندزاواج باش نرتاح
ay haja fiha tamara,,أي حاجة فيها تامارا
tahaja makadji sahla,,تاحاجة ماكادجي ساهلا
men gbila kadoukh 3lia,,من ڭبيلا كادوخ عليا
ma3endi bach nchrilik hadchi,,ماعندي باش نشريليك هادشي
lyouma ghadi nbar3ek,,ليوما غادي نبارعك
wlina fhadra khra daba,,ولينا فهادرا خرا دابا
a7na wlina ftakhsar lhadra,,أحنا ولينا فتاخسار لهادرا
ach had lhdour dyal zan9a,,أش هاد لهدور ديال زانقا
7tarmi rasek chwia,,حتارمي راسك شويا
khaski dima tchatri,,خاسكي ديما تشاتري
ana hsen menha,,أنا هسن منها
fin tban gdami,,فين تبان ڭدامي
yakma barzetek,,ياكما بارزتك
ghatkhedmi wghadi tkhalsi,,غاتخدمي وغادي تخالسي
ghadi djibli lfleus,,غادي دجيبلي لفلوس
kaynasbou 3likoum,,كايناسبو عليكوم
yakma n3asty,,ياكما نعاستي
siri akhti ldarkoum,,سيري أختي لداركوم
koun rah darkoum kay9albou 3lik,,كون راه داركوم كايقالبو عليك
rak t3atalti 3la dar,,راك تعاتالتي علا دار
fin kharja bssalama,,فين خارجا بسّالاما
wach w9ita dyal khrouj hadi,,واش وقيتا ديال خروج هادي
dakhlna alik bwjeh lah,,داخلنا أليك بوجه الله
wach kadwi bssah,,واش كادوي بسّاه
hadchi mayt9ablouch la39el,,هادشي مايتقابلوش لاعقل
kayfakar fina,,كايفاكار فينا
ta fat lfout,,تا فات لفوت
3ad jay kadgouli hadchi,,عاد جاي كادڭولي هادشي
cheftek mechghoula magtlak walou,,شفتك مشغولا ماڭتلاك والو
wchkoun y9abelni ana?,,وشكون يقابلني أنا?
ma3raftinich?,,ماعرافتينيش?
ma3raftakch chkoun nta?,,ماعرافتاكش شكون نتا?
kadir s7our,,كادير سحور
wjhek hadak wla msalfou?,,وجهك هاداك ولا مسالفو?
achmen fdel 3endek fhadchi?,,أشمن فدل عندك فهادشي?
mnin tsalati 3lia nta,,منين تسالاتي عليا نتا
chkoun siftek lia?,,شكون سيفتك ليا?
kankhdem m3ahoum,,كانخدم معاهوم
ghadi nchne9 3lik,,غادي نشنق عليك
lhla itaya7 3lina chi batl,,لهلا إتاياح علينا شي باتل
hadchi ach kaytsma?,,هادشي أش كايتسما?
ban lia zin dkhel,,بان ليا زين دخل
malk mbahdel,,مالك مباهدل
ta7tlak chi haja,,تاحتلاك شي حاجة
hez dakchi li ta7lek,,هز داكشي لي تاحلك
kansme3 da9an flbab,,كانسمع داقان فلباب
chi hed kayde9 wa9ila,,شي هد كايدق واقيلا
choufi chkoun ja,,شوفي شكون جا
siri 7elli lbab,,سيري حلّي لباب
maghanmchich m3akoum,,ماغانمشيش معاكوم
sirou bou7edkoum,,سيرو بوحدكوم
mli tkouni fdarkoum diri mabghiti,,ملي تكوني فداركوم ديري مابغيتي
daba mamsalyach,,دابا مامسالياش
wach mabanch lik trikou dyali,,واش مابانش ليك تريكو ديالي
bnadem kaydareb,,بنادم كايدارب
kay9alab ala terf dlkhobz,,كايقالاب ألا ترف دلخوبز
mad3ich 3lihoum,,مادعيش عليهوم
achnou kayn fdak sac,,أشنو كاين فداك ساك
kherjouni m3akoum,,خرجوني معاكوم
maghanjawbekch ala had sou2al,,ماغانجاوبكش ألا هاد سوأل
