darija,eng,darija_ar
khod had siro,,خود هاد سيرو
maykoun 3ndk bas,,مايكون عندك باس
fin kayn lfrmassiyan,,فين كاين لفرماسّييان
bghit nshri dwa,,بغيت نسهري دوا
sb9 lmim trtah,,سبق لميم ترتاه
drt lkhatr hta 3yit,,درت لخاتر هتا عييت
homa dhkou wana bkit,,هوما دهكو وانا بكيت
dir shi fshbka shi ytih wshi yb9a,,دير سهي فسهبكا سهي يتيه وسهي يبقا
zid lma zid dgig,,زيد لما زيد دڭيڭ
wlit talb slab la 3nb,,وليت تالب سلاب لا عنب
riht shhma fsha9our,,ريهت سههما فسهاقور
ki dayr ljw 3ndkom,,كي داير لجو عندكوم
wash wakha ngls m3akom,,واسه واخا نڭلس معاكوم
ah btabi3t lhal mokin,,أه بتابيعت لحال موكين
mrhba bik m3ana,,مرهبا بيك معانا
lbarh lil kolo whna fay9in,,لباره ليل كولو وهنا فايقين
man3snash,,مانعسناسه
kan sda3 flhoma diyalna,,كان سداع فلهوما دييالنا
l9aw wahd siyd m9toul,,لقاو واهد سييد مقتول
shkoun 9tlou,,سهكون قتلو
mazal ma3rfou shkoun 9tlou,,مازال ماعرفو سهكون قتلو
knyti hiya,,كنيتي هييا
3ndi jinsiya mghribiya,,عندي جينسييا مغريبييا
asl diyali mn lmghrib,,أسل دييالي من لمغريب
tarikh lizdiyad diyali howa,,تاريخ ليزديياد دييالي هووا
ana kan9ra ftanawiya,,أنا كانقرا فتاناوييا
ana kan9ra fljami3a,,أنا كانقرا فلجاميعا
ana mowdaf,,أنا مووداف
ana kankhdm mn dar,,أنا كانخدم من دار
ana kan9lb 3la khdma,,أنا كانقلب علا خدما
3ndi jouj khwatat,,عندي جوج خواتات
kay3jbni nkhrj ndour m3a shabati,,كايعجبني نخرج ندور معا سهاباتي
kay3jbni nsafr,,كايعجبني نسافر
wash 3ndk guid diyal had lmdina,,واسه عندك ڭويد دييال هاد لمدينا
bghit ykono fih ga3 lblayss lathariya,,بغيت يكونو فيه ڭاع لبلايسّ لاتهارييا
bghit ykon fih ga3 dakshi li kayhtajo lmossafir,,بغيت يكون فيه ڭاع داكسهي لي كايهتاجو لموسّافير
fin n9dr nl9a shi mktaba 9riba,,فين نقدر نلقا سهي مكتابا قريبا
wash 3ndkom ktouba diyal l3rbiya,,واسه عندكوم كتوبا دييال لعربييا
wash 3nkom riwayat,,واسه عنكوم ريوايات
ashno howa nou3 diyalha,,أسهنو هووا نوع دييالها
wash 3ndkom kharita diyal lmdina,,واسه عندكوم خاريتا دييال لمدينا
bghit ktouba w9issas diyal drari sghar,,بغيت كتوبا وقيسّاس دييال دراري سغار
3tini stilo zr9,,عتيني ستيلو زرق
3tini wr9a byda,,عتيني ورقا بيدا
3tini bakiya diyal lmolawanat,,عتيني باكييا دييال لمولاوانات
3tini mistara,,عتيني ميستارا
3afak bghit journal bl3rbiya,,عافاك بغيت جورنال بلعربييا
3afak wash 3ndk journal diyal lbarh,,عافاك واسه عندك جورنال دييال لباره
bghit shi majla 3arabiya,,بغيت سهي ماجلا عارابييا
shhal dayr had lktab,,سههال داير هاد لكتاب
ash wjdti l3sha,,أسه وجدتي لعسها
wash n9dr n3awnk fshi haja,,واسه نقدر نعاونك فسهي حاجة
wash wakha tht tbasl fou9 tbla,,واسه واخا تهت تباسل فوق تبلا
l3sha rah wajd,,لعسها راه واجد
rad lbal had lassos hara,,راد لبال هاد لاسّوس هارا
wakha t3tini shwiya diyal lmlha,,واخا تعتيني سهوييا دييال لملها
hadshi bnin lah y3tik sha,,هادسهي بنين الله يعتيك سها
hak zidk hadshi,,هاك زيدك هادسهي
shokran mab9tsh 9adr nzid,,سهوكران مابقتسه قادر نزيد
rah shb3t,,راه سهبعت
allah ykhlf,,الله يخلف
ghadi njm3lik tbasl,,غادي نجمعليك تباسل
ghi khlik daba nhzhom,,غي خليك دابا نهزهوم
mrhba tfdl fash n9dr n3awnk,,مرهبا تفدل فاسه نقدر نعاونك
ash khask,,أسه خاسك
ash mn loun bghiti,,أسه من لون بغيتي
kayn hada fzr9,,كاين هادا فزرق
kayn hada wash bghiti tjrbo,,كاين هادا واسه بغيتي تجربو
ashno howa l9yass diyalk,,أسهنو هووا لقياسّ دييالك
ha lbalassa fin tbdl,,ها لبالاسّا فين تبدل
ki jak wash 9dk,,كي جاك واسه قدك
hada mziyan shhal dayr,,هادا مزييان سههال داير
safi ghadi nakhdo,,سافي غادي ناخدو
wash bghiti shi haja khra,,واسه بغيتي سهي حاجة خرا
la hadshi li khasni,,لا هادسهي لي خاسني
3lash manntaf9oush,,علاسه مانّتافقوسه
3lash manfkroush fshi haja khra,,علاسه مانفكروسه فسهي حاجة خرا
li msaliya t3awn,,لي مسالييا تعاون
kntmna lik najah,,كنتمنا ليك ناجاه
ana 3rd 3likom,,أنا عرد عليكوم
nta driyf bzaf,,نتا درييف بزاف
ash ban lik,,أسه بان ليك
had shi 3adi,,هاد سهي عادي
hta hada hl,,هتا هادا هل
hadshi li katgoul mashi howa hadak,,هادسهي لي كاتڭول ماسهي هووا هاداك
hadshi li ban liya,,هادسهي لي بان لييا
khask tfhmni,,خاسك تفهمني
dir 39lk,,دير عقلك
fkro mzyan,,فكرو مزيان
wash ntoma mwaf9in,,واسه نتوما موافقين
gol saraha,,ڭول ساراها
wash 9rrti,,واسه قرّتي
ashno howa l9arar diyalk,,أسهنو هووا لقارار دييالك
imta ghadi ntla9aw mra khra,,إمتا غادي نتلاقاو مرا خرا
thla frask,,تهلا فراسك
tfdlo glsou,,تفدلو ڭلسو
wash khtarito ash bghito,,واسه ختاريتو أسه بغيتو
nti mafahma walo,,نتي مافاهما والو
shhal sa3a daba,,سههال ساعا دابا
howa khrj o ma3awdsh rj3,,هووا خرج أُ ماعاودسه رجع
ana bdit kanshk fik,,أنا بديت كانسهك فيك
rajlha nsab,,راجلها نساب
goliya fin hiya blasti,,ڭولييا فين هييا بلاستي
hadi akhir haja gha ndiro,,هادي أخير حاجة غا نديرو
wash kbiti zit,,واسه كبيتي زيت
ghadi nhawlo nfko had lmoshkil,,غادي نهاولو نفكو هاد لموسهكيل
hadshi msouss li drti,,هادسهي مسوسّ لي درتي
zidi shwiya diyal lmlha,,زيدي سهوييا دييال لملها
htal mnb3d 3ad gha nrj3 nkml,,هتال منبعد عاد غا نرجع نكمل
ghadi nswbo bhad shkl,,غادي نسوبو بهاد سهكل
wakha nb9aw ghir ana wiyak fhad dnya,,واخا نبقاو غير أنا ويياك فهاد دنيا
mn sghrk 3ziz 3lik sda3,,من سغرك عزيز عليك سداع
hiya mashi sahbtk,,هييا ماسهي ساهبتك
siri goli liha t3awdlik,,سيري ڭولي ليها تعاودليك
goli liha t3awdlikom lha9i9a,,ڭولي ليها تعاودليكوم لهاقيقا
nti rak ma3arfa walo,,نتي راك ماعارفا والو
jit w jbti hadshi kolo,,جيت و جبتي هادسهي كولو
hadi 9issa whda khra,,هادي قيسّا وهدا خرا
makansh 3ndi fikra,,ماكانسه عندي فيكرا
ma3rftsh shhal bash khasni nbi3o,,ماعرفتسه سههال باسه خاسني نبيعو
iwa rj3 3awtani,,إوا رجع عاوتاني
matghbrsh,,ماتغبرسه
bghit nakhd wahd sandwich,,بغيت ناخد واهد ساندويش
hadik rah gawriya,,هاديك راه ڭاورييا
hiya mashi mn hna,,هييا ماسهي من هنا
3ad ki wslat,,عاد كي وسلات
thlaw fiha,,تهلاو فيها
iwa ghi nta li tsd3na,,إوا غي نتا لي تسدعنا
had rwina sahla tjm3,,هاد روينا ساهلا تجمع
hadshi fash ana khdam,,هادسهي فاسه أنا خدام
hadi lw9ita diyal lmofajaa,,هادي لوقيتا دييال لموفاجا
had lfnan kolshi kaybghih,,هاد لفنان كولسهي كايبغيه
kmlo dakshi li fydikom,,كملو داكسهي لي فيديكوم
lh9o 3lina fash tsaliw,,لهقو علينا فاسه تساليو
sotk wa3r,,سوتك واعر
had loghniya kat3jbni,,هاد لوغنييا كاتعجبني
howa kayjini basl,,هووا كايجيني باسل
ga3ma tsrt liya,,ڭاعما تسرت لييا
ma3jbatnish hdrto,,ماعجباتنيسه هدرتو
hada howa lkado diyal bsh,,هادا هووا لكادو دييال بسه
had tahadi mashi sahl,,هاد تاهادي ماسهي ساهل
hawl dir shi haja ma3mrk drtiha,,هاول دير سهي حاجة ماعمرك درتيها
dzna mn dorof s3iba,,دزنا من دوروف سعيبا
kolshi damn m3ahom,,كولسهي دامن معاهوم
babhom dima mahloul,,بابهوم ديما ماهلول
hta ana bghit nakhd bhalk,,هتا أنا بغيت ناخد بهالك
hadi hiya lhmza,,هادي هييا لهمزا
homa daba mhtajink ktr mn 9bl,,هوما دابا مهتاجينك كتر من قبل
hadshi li drti mabghash ydkhl liya lrassi,,هادسهي لي درتي مابغاسه يدخل لييا لراسّي
tan soni tawahd makayjawb,,تان سوني تاواهد ماكايجاوب
wash fkhbark kolshi,,واسه فخبارك كولسهي
hiya s9ti lkhbar,,هييا سقتي لخبار
hta nti khbiti 3liya,,هتا نتي خبيتي علييا
siftihom kamlin,,سيفتيهوم كاملين
lkht rah mshghoul,,لخت راه مسهغول
mashi hadshi li knt kantmna,,ماسهي هادسهي لي كنت كانتمنا
hta ntoma jito m3ana,,هتا نتوما جيتو معانا
madirsh fbalk,,ماديرسه فبالك
hahna jina,,هاهنا جينا
ana bsh knt 3arfa,,أنا بسه كنت عارفا
nti 3arfa ashno li kayn,,نتي عارفا أسهنو لي كاين
homa rah 3ayshin fnafs dar,,هوما راه عايسهين فنافس دار
bghitha t3rf bli 3ala9thom 9wiya,,بغيتها تعرف بلي عالاقتهوم قوييا
ana mab9itsh 9adra,,أنا مابقيتسه قادرا
had lmashakil gha y9tloni,,هاد لماسهاكيل غا يقتلوني
3yti 3la bntk,,عيتي علا بنتك
sktna sd3tina,,سكتنا سدعتينا
ana had lmossi9a ga3ma 3jbatni,,أنا هاد لموسّيقا ڭاعما عجباتني
hta nti m3ndk madiri,,هتا نتي معندك ماديري
nta mghatmshi lhta shi blassa,,نتا مغاتمسهي لهتا سهي بلاسّا
ana ghir kantsna,,أنا غير كانتسنا
howa ga3ma 3ndo dou9,,هووا ڭاعما عندو دوق
tl9ina jawbi khlas,,تلقينا جاوبي خلاس
ash had zhr hada,,أسه هاد زهر هادا
ana mab9a 3ndi jhd,,أنا مابقا عندي جهد
bghit ghi njib lik kas diyal lma,,بغيت غي نجيب ليك كاس دييال لما
safi hadshi t39d,,سافي هادسهي تعقد
hiya rah mrat wldi,,هييا راه مرات ولدي
ghir lah yhfd wsaf,,غير الله يهفد وساف
daba lhl bin ydina,,دابا لهل بين يدينا
ma3dna mandiro,,ماعدنا مانديرو
jam3aha dakshi li libsa,,جامعاها داكسهي لي ليبسا
had lmdina shhal kbira,,هاد لمدينا سههال كبيرا
ghandwzo w9iyt zwin,,غاندوزو وقييت زوين
hiya daba 3arfa dakshi li drti,,هييا دابا عارفا داكسهي لي درتي
hiya rah katkhtt lshihaja,,هييا راه كاتختّ لسهيحاجة
bslama khasni n9t3,,بسلاما خاسني نقتع
safi a wldi,,سافي أ ولدي
wakha b3dna hiy atb3atna,,واخا بعدنا هيي أتبعاتنا
goliya ash kayn,,ڭولييا أسه كاين
safi ghir rd liha lbal,,سافي غير رد ليها لبال
sbah gha twli labas,,سباه غا تولي لاباس
yak khditi dwa had sbah,,ياك خديتي دوا هاد سباه
howa kaythrk bzaf,,هووا كايتهرك بزاف
hadi awal mra ghadi ythrk,,هادي أوال مرا غادي يتهرك
daba jat nobtk,,دابا جات نوبتك
ana frhan bzaf,,أنا فرهان بزاف
hiya ga3ma ghtkhlihom yrtaho,,هييا ڭاعما غتخليهوم يرتاهو
bshtk lmakla,,بسهتك لماكلا
hiya ghadir ktr mn hadshi li dart,,هييا غادير كتر من هادسهي لي دارت
ana shiya wgha nrj3,,أنا سهييا وغا نرجع
wash 3jbatk lblassa,,واسه عجباتك لبلاسّا
fayt liya shfthom ftlfaza,,فايت لييا سهفتهوم فتلفازا
hadshi ana ga3ma knt 3arfah,,هادسهي أنا ڭاعما كنت عارفاه
ashno w93 liha,,أسهنو وقع ليها
ana 3arfak ash katsway,,أنا عارفاك أسه كاتسواي
nti kat3tarfi daba,,نتي كاتعتارفي دابا
wash kaytshab lik gha diri li 3jbk,,واسه كايتسهاب ليك غا ديري لي عجبك
khask thmdi lah,,خاسك تهمدي الله
yallah khrji 3liya mn hna,,يالّاه خرجي علييا من هنا
magha dzidi hta d9i9a,,ماغا دزيدي هتا دقيقا
mab9ash bzaf,,مابقاسه بزاف
hadshi khasso yssali daba,,هادسهي خاسّو يسّالي دابا
hiya hydat swirtha,,هييا هيدات سويرتها
mab9atsh kathmlni,,مابقاتسه كاتهملني
ana ghir knt kantmsha,,أنا غير كنت كانتمسها
rah swlat fik,,راه سولات فيك
hiya rah blghat lik slam,,هييا راه بلغات ليك سلام
ash had lhala bash kharja,,أسه هاد لحالا باسه خارجا
hada howa shifor,,هادا هووا سهيفور
hada wld 3mi,,هادا ولد عمي
t9dro tmshiw,,تقدرو تمسهيو
ashno had lflos kamiln,,أسهنو هاد لفلوس كاميلن
nti rak hm9a,,نتي راك همقا
kifash nshouf w nskt,,كيفاسه نسهوف و نسكت
hna ma3dna 3lih hta shi khbar,,هنا ماعدنا عليه هتا سهي خبار
nti hiya sbab,,نتي هييا سباب
hiya li mora hadshi kolo,,هييا لي مورا هادسهي كولو
ila kat3rf shihaja golha liha,,إلا كاتعرف سهيحاجة ڭولها ليها
l9it rassi ga3ma kan3rfo,,لقيت راسّي ڭاعما كانعرفو
ash had lhdra katgoli,,أسه هاد لهدرا كاتڭولي
hadshi li katgoul man9drsh ndiro,,هادسهي لي كاتڭول مانقدرسه نديرو
malk yak labas,,مالك ياك لاباس
3tini ydk n3awnk,,عتيني يدك نعاونك
howa gha ykhsr kolshi,,هووا غا يخسر كولسهي
dghya kaytnfkho liya rjliya,,دغيا كايتنفخو لييا رجلييا
homa kaynin lfou9,,هوما كاينين لفوق
hadshi ga3ma kaydhk,,هادسهي ڭاعما كايدهك
shhal fik diyal swab,,سههال فيك دييال سواب
gha tkoun m9l9 mni,,غا تكون مقلق مني
blati nfkr wahd shwiya,,بلاتي نفكر واهد سهوييا
khlini nfkr fhad shi,,خليني نفكر فهاد سهي
makayn lash nt3sb,,ماكاين لاسه نتعسب
hna rah makanthkmoush frasna,,هنا راه ماكانتهكموسه فراسنا
ana ghadi nhawl,,أنا غادي نهاول
hadshi maghadish yt3awd,,هادسهي ماغاديسه يتعاود
maghandir tahaja li thshmk,,ماغاندير تاحاجة لي تهسهمك
m3rftsh mn imta kayfkro fhad shi,,معرفتسه من إمتا كايفكرو فهاد سهي
che7al f 3emrek daba,,شحال ف عمرك دابا
rak ba9i sghir,,راك باقي سغير
jitini kbira ama nwarrik ach kanswa,,جيتيني كبيرا أما نوارّيك أش كانسوا
che7al men wa7ed kaydir haka,,شحال من واحد كايدير هاكا
la madernahach,,لا مادرناهاش
ma3refnach nsaybouha,,ماعرفناش نسايبوها
galia rah mzyana,,ڭاليا راه مزيانا
lyoum safi kemlou,,ليوم سافي كملو
dertou b zerba,,درتو ب زربا
matensach tfekerni,,ماتنساش تفكرني
chkoun had lkhabir li 3elmek,,شكون هاد لخابير لي علمك
saliw 3lia dak ter7,,ساليو عليا داك ترح
tanta bghitek f lkouzina,,تانتا بغيتك ف لكوزينا
baraka 3lik men le3b,,باراكا عليك من لعب
ghadi nenta9em,,غادي ننتاقم
lwalida jaya ghda,,لواليدا جايا غدا
ghadi ngoulouha lihoum nichan,,غادي نڭولوها ليهوم نيشان
malna ghadi nkhafou menhoum,,مالنا غادي نخافو منهوم
che7al ghatgles 3edna,,شحال غاتڭلس عدنا
3endi 7el,,عندي حل
ila kann 39li ynfe3ni,,إلا كانّ عقلي ينفعني
mab9iti kat9ech3i walou,,مابقيتي كاتقشعي والو
lah y9ad lbser m3a l3mer,,الله يقاد لبسر معا لعمر
baraka madjem3i f lfleus,,باراكا مادجمعي ف لفلوس
dwi 3la rasek,,دوي علا راسك
thlay f 3winatek,,تهلاي ف عويناتك
li kla 79o yghamad 3inih,,لي كلا حقو يغاماد عينيه
ba9a macheft matchawaft,,باقا ماشفت ماتشاوافت
ba9a tam3a f danya mazal,,باقا تامعا ف دانيا مازال
had jiha fiha sda3 bzaf,,هاد جيها فيها سداع بزاف
hadchi khatar 3lih,,هادشي خاتار عليه
fhmtina ghalat,,فهمتينا غالات
ghaygles hna 3endkoum,,غايڭلس هنا عندكوم
finahwa syd,,فيناهوا سيد
bghani nkhwi dar,,بغاني نخوي دار
maselkatouch,,ماسلكاتوش
malk 3la had tbe3kik kaml,,مالك علا هاد تبعكيك كامل
ghankhalih ybat,,غانخاليه يبات
hani fin geltha lik,,هاني فين ڭلتها ليك
li bgha yetra yetra,,لي بغا يترا يترا
3arfhoum jlakhat,,عارفهوم جلاخات
nsitini blhadra,,نسيتيني بلهادرا
3tini chwia dyal lwa9t,,عتيني شويا ديال لواقت
nta tbghi li ydir lik b7al haka,,نتا تبغي لي يدير ليك بحال هاكا
bach ghadi yerdi 3lik,,باش غادي يردي عليك
ta7ed may9der 3lik,,تاحد مايقدر عليك
ba9i majawch,,باقي ماجاوش
ma3endhoum nefs,,ماعندهوم نفس
tyrtiha meni khel3a,,تيرتيها مني خلعا
ach kadgoulou,,أش كادڭولو
bntilia d3afity chwia,,بنتيليا دعافيتي شويا
matedich flhedra d nas,,ماتديش فلهدرا د ناس
w7lty lih lmakla,,وحلتي ليه لماكلا
akhir mra ntelbek 3la chi haja,,أخير مرا نتلبك علا شي حاجة
3tabrou bhal bak,,عتابرو بهال باك
makaynch li y9der yreb7ou,,ماكاينش لي يقدر يربحو
lhla i7reg fik chi 3dem,,لهلا إحرڭ فيك شي عدم
lhla i7adarni fdak nhar,,لهلا إحادارني فداك نهار
dakchi arza9,,داكشي أرزاق
rbbi rah tay3awen,,ربّي راه تايعاون
ana magelt 3ib,,أنا ماڭلت عيب
fin bghiti nferechlak,,فين بغيتي نفرشلاك
imta mat msikin,,إمتا مات مسيكين
t9adaw likoum,,تقاداو ليكوم
koulchi 7ader rasou,,كولشي حادر راسو
syd batal,,سيد باتال
tkerfes 3lihoum,,تكرفس عليهوم
3endi m3a dama,,عندي معا داما
ghda ntla9aw,,غدا نتلاقاو
ghadi nsedou lbab,,غادي نسدو لباب
bchwia ghadi yfi9ou,,بشويا غادي يفيقو
makhsnach ndirou l7es,,ماخسناش نديرو لحس
rah ghybou,,راه غيبو
ghantsebeb f bzaf dlmachakil,,غانتسبب ف بزاف دلماشاكيل
7na kantsanaw lwa9t lmounasib,,حنا كانتساناو لواقت لموناسيب
ghda ghandik m3aya lkhedma,,غدا غانديك معايا لخدما
ach kadjik?,,أش كادجيك?
d7ouki m3a rasou,,دحوكي معا راسو
hadik wa7ed nsaba,,هاديك واحد نسابا
khtebni pilot wmabghitch,,ختبني پيلوت ومابغيتش
koula nhar f blad,,كولا نهار ف بلاد
khasni chi wa7ed mtabat wmrezen,,خاسني شي واحد متابات ومرزن
ma3endich la carte,,ماعنديش لا كارت
ikhalili lfounoun,,إخاليلي لفونون
rah ghir chada fik,,راه غير شادا فيك
khlina ndebrou 3la rasek,,خلينا ندبرو علا راسك
mnin dbarti 3la had lbaraka,,منين دبارتي علا هاد لباراكا
fink ya wjeh lwil,,فينك يا وجه لويل
matensanich,,ماتنسانيش
tal dar wntfahmou,,تال دار ونتفاهمو
tanti mblia b7ali,,تانتي مبليا بحالي
mal nytek dima na9sa,,مال نيتك ديما ناقسا
lyouma ghatbatou berra,,ليوما غاتباتو برّا
hantouma katchoufou,,هانتوما كاتشوفو
dekhlou 3amrin b trab,,دخلو عامرين ب تراب
ila bghtii lflous dreb tamara,,إلا بغتيّ لفلوس درب تامارا
maba9ich nel9ah hna,,ماباقيش نلقاه هنا
wach makatsalich men had as2ila dyalk,,واش ماكاتساليش من هاد أسإلا ديالك
hwa lmkhayar f khdemtou,,هوا لمخايار ف خدمتو
mab9ach kaymchi lkhdemtou,,مابقاش كايمشي لخدمتو
tab3ini lforod,,تابعيني لفورود
ntouma hnaya,,نتوما هنايا
9diw bhad l7liwat,,قديو بهاد لحليوات
li chafou kaygoul zwin,,لي شافو كايڭول زوين
darou lkliyan,,دارو لكلييان
sinin whuwa sakn tma,,سينين وهووا ساكن تما
koula wrez9ou,,كولا ورزقو
l9adia fiha inna,,لقاديا فيها إنّا
nacht m3a rasou,,ناشت معا راسو
tle9 dakchi li fidik,,تلق داكشي لي فيديك
tatsaybi dakchi zwin,,تاتسايبي داكشي زوين
safi ghir thanay,,سافي غير تهاناي
matkhalich lia rwina hna,,ماتخاليش ليا روينا هنا
wlina kanmchiw wkanjiw 3la rejlina,,ولينا كانمشيو وكانجيو علا رجلينا
tfer9i 3lia chi chwia,,تفرقي عليا شي شويا
nti rak mwalfa lmchi,,نتي راك موالفا لمشي
ma3endek fin tlef,,ماعندك فين تلف
di tomobiltek,,دي توموبيلتك
lma7al dyali kbir,,لماحال ديالي كبير
lah yjib ma7sen,,الله يجيب ماحسن
ghadi trekeb fina lfe9sa,,غادي تركب فينا لفقسا
l7ma9 hada,,لحماق هادا
ghan9diw biha lgharad,,غانقديو بيها لغاراد
ghanmchi nwasal had lcomande,,غانمشي نواسال هاد لكوماند
khasni chi mechmoum dyal lward,,خاسني شي مشموم ديال لوارد
zid b7alek,,زيد بحالك
katchemeha whia tayra,,كاتشمها وهيا تايرا
hadchi kaykherbe9 lia ras,,هادشي كايخربق ليا راس
had lmechrou3 ghadi ytmacha,,هاد لمشروع غادي يتماشا
koula wahed wbach mkelef,,كولا واهد وباش مكلف
khlet 3lia,,خلت عليا
mnek kanestafed,,منك كانستافد
sadin 3lihoum lbab,,سادين عليهوم لباب
malk fdouli,,مالك فدولي
ach kanou kaygoulou,,أش كانو كايڭولو
7ja wzyaara,,حجا وزيارا
fih maydar,,فيه مايدار
bach kberna ba,,باش كبرنا با
kent mkelekh,,كنت مكلخ
makanch yshabli hadchi fih lwerd,,ماكانش يسهابلي هادشي فيه لورد
khasna nzidou sel3a,,خاسنا نزيدو سلعا
khask djibi li y3awnek,,خاسك دجيبي لي يعاونك
ma3endi bach nt3amel m3ahoum,,ماعندي باش نتعامل معاهوم
ana kanftakher bik,,أنا كانفتاخر بيك
ghadi yriybou l7efla,,غادي يرييبو لحفلا
nti jdida fhad dar,,نتي جديدا فهاد دار
nti amri wana nefed,,نتي أمري وانا نفد
khsni nhez m3ak t9ol,,خسني نهز معاك تقول
mcharfin aside,,مشارفين أسيد
che7al bghiti,,شحال بغيتي
fin l9aw hadchi,,فين لقاو هادشي
se3datek biha,,سعداتك بيها
makay3ejbouch had dehk,,ماكايعجبوش هاد دهك
hadi hya l7ogra,,هادي هيا لحوڭرا
ghir kay9cheb m3ak,,غير كايقشب معاك
rbi ghadi yjazik,,ربي غادي يجازيك
lme39ol hwa l2asas,,لمعقول هوا لأساس
lhla i7achemna,,لهلا إحاشمنا
dirou chi mechrou3 kbir,,ديرو شي مشروع كبير
mazal l3ati y3ti,,مازال لعاتي يعتي
katfeker mzyan,,كاتفكر مزيان
dima kat9ma3ni,,ديما كاتقماعني
chtkoum lyouma jitou bkri,,شتكوم ليوما جيتو بكري
choufou ach dert hna,,شوفو أش درت هنا
tal ghda wnt7asbou,,تال غدا ونتحاسبو
n3es 3la jenb ra7a,,نعس علا جنب راحا
nkhelik had sa3a,,نخليك هاد ساعا
men dik na7iya materfed hem,,من ديك ناحييا ماترفد هم
