darija,eng,darija_ar
ila mabghawch i3tiwk flusk,If they don't want to give you your money,إلا مابغاوش إعطيوك فلوسك
khask b3da tjm3i dala2il,You then have to collect the proofs,خاصك بعدا تجمعي الدلائل
mn daba siry swly 3nd chi mufatich chughl,Right now you have to go ask a labour inspector,من دابا سيري سولي عند شي مفتش شغل
mat3sbi rsk m3a ta wahd !!!,Don't bother yourself with anyone !!!,ماتعصبي راسك معا تاواحد !!!
flusk ghatakhdihum bzez mnhum,You'll get your money against their will,فلوسك غاتاخديهوم بزز منهوم
wach sniti m3ahoum flawal, Did you sign with them at first,واش سنيتي معاهوم فالأول
wach nti machi khdama f noir,Aren't you moonlighting,واش نتي ماشي خداما ف نوار
ma3andk lach t3tli w tkhdmi bzaf,You don't have to work late and hard,ماعندك لاش تعطلي و تخدمي بزاف
gha b chwia alik,Take it easy on yourself,غا بشويا عليك
khrji f w9tk omatsw9ich,Go out at your regular time and don't bother,خرجي فوقتك أُماتسوقيش
chhal atjik ga3 ila knti 9dima,How much will it be worth to you if you're senior,شحال أتجيك ڭاع إلا كنتي قديما
nti 9dima ra ma3ndk mnach tkhafi,You're senior you don't have to worry about anything,نتي قديما را ماعندك مناش تخافي
ra congik atchdih,You will take your vacation,را كونجيك أتشديه
zeema machi chi haja,Apparently nothing fancy,زعما ماشي شي حاجة
wach dfa3ti linti9al,Have you applied for a transfer?,واش دفعتي للانتقال
3wlti aliha bekri,Things won't go the way you think they will,عولتي عليها بكري
kon bghiiti lflos kon b9iti khdama,If you wanted money you would have stayed at your job,كون بغيّتي لفلوس كون بقيتي خدامة
ga3 makhdat liya ana chihaja,She didn't take anything for me,ڭاع ماخدات ليا أنا شي حاجة
iwa mra okhra otakhoud lik nta,She will get something for you too later,إوا مرا أُخرا وتاخد ليك نتا
ghda tchri lik chihaja zwina,She'll buy you something nice,غدا تشري ليك شيحاجة زوينا
kol wahad wachno taygoul,Everybody's got an opinion,كل واحد واشنو تايڭول
3lach katbki kol mra?,Why do you cry every time?,علاش كاتبكي كل مرة?
ana makanhmlch likaybki,I don't like people who cry,أنا ماكانحملش ليكايبكي
likaybki d3iiif,The one who cries is weak,ليكايبكي ضعيف
ma3raft chkoun bkaha,I don't know who made her cry,ماعرفت شكون بكاها
ha9an drabha frasha,Indeed he hit her in the head.,حقا ضربها فراسها
kol mra ofin darabha,each time he beats her in a different spot,كل مرةأُفين ضربها
wach rajlha likaydrabha?,Is it her husband who beats her,واش راجلها ليكايضربها?
ana wiyak wahad,We are one,أنا وياك واحد
hadchi lli taygoulo,That's what they say,هادشي اللي تايڭولو
hadi yalah chritha,This one I just bought,هادي يالاه شريتها
lbarah 3tit lsahbti wahda,Yesterday I gave one to my friend,البارح عطيت لصاحبتي وحدة
chaft khtak labsaha,I saw your sister wearing it,شفت ختك لابساها
imta hadchi ga3 ma3raft,When is that I don't know,إمتا هادشي ڭاع ماعرفت
khdit liya wahda olsahbti,I took one for me and my friend,خديت لييا وحدة أُو لصاحبتي
chkoun la3ab lyouma,Who will play today,شكون لاعب ليوما
3lah ikhasro,Why will they lose,علاه إخسرو
dima had lfar9a rabha,This team always wins,ديما هاد لفرقة رابحة
ma3raft chno kaychaj3o fiha,I don't know why they support it,ماعرافت شنو كايشاجعو فيها
dima nas tab3in had lfar9a,Everyone is following this team,ديما ناس تابعين هاد لفرقة
had dar sghira maghatkfinach,This house is too small for us,هاد الدار صغيرة ماغاتكفيناش
ghadi nchouf ila lgit chi whda khra,I'll see if I can find another one,غادي نشوف إلا لڭيت شي وحدة أخرى
ghadi nbdal liha dikour,I'm going to redecorate it,غادي نبدل ليها الديكور
had charjam kbir,This window is large,هاد الشرجم كبير
lbab ghadi nsabgho blkhdar,I'm going to paint the door green,لباب غادي نصبغو بالأخضر
had lhwayj haydihoum mn hna,Remove these clothes from here,هاد لحوايج حيديهوم من هنا
ma3raft wach ghayji m3aha had loun,I don't know if this color suits her,ماعرفت واش غايجي معاها هاد لون
darna lih wahd loun zwin,,دارنا ليه واحد لون زوين
ghir khalih kolchi zwin,,غير خاليه كولشي زوين
ila lgawha chkoun bhalhoum,,إلا لڭاوها شكون بهالهوم
kay9albo ghi fin istro rashoum,,كايقالبو غي فين إسترو راسهوم
mazal houma kaytcharto,,مازال هوما كايتشارتو
khalihoum tawkan indmo,,خاليهوم تاوكان إندمو
had danya ghdara,,هاد دانيا غدارا
lli dowaz ha9o ikhali lwahd akhour,,اللي دوواز هاقو إخالي لواهد أخور
hadchi bzzef 3la l3ya9a,,هادشي بزّف علا لعياقا
ma3raftch 3lach hiya mtkabra bzaf,,ماعرافتش علاش هييا متكابرا بزاف
makatchbah lhta wahad mn 3ailtha,,ماكاتشباه لهتا واهاد من عايلتها
had lbab dima khasar,,هاد لباب ديما خاسار
ma3raft malo makaytsad,,ماعرافت مالو ماكايتساد
3lach matjibch lm3alam igado.,,علاش ماتجيبش لمعالام إڭادو.
sabak ghadi i3raf chno khaso,,ساباك غادي إعراف شنو خاسو
chwiya dzit ohahowa khdam,,شوييا دزيت أُهاهووا خدام
jib sbagh isabgho,,جيب سباغ إسابغو
maghadich nb9aw dima bla bab,,ماغاديش نبقاو ديما بلا باب
rah chfara dima kaydoro hna,,راه شفارا ديما كايدورو هنا
finma mchiti tlga chfara,,فينما مشيتي تلڭا شفارا
mab9ina 3arfin fi man nti9o,,مابقينا عارفين في مان نتيقو
ti9a mchat m3a maliha,,تيقا مشات معا ماليها
khti kati9 fiya,,ختي كاتيق فييا
okhtak kati9 fik ?,,أُختاك كاتيق فيك ?
darouri mn ti9a flkhdma,,داروري من تيقا فلخدما
ti9a hiya kolchi,,تيقا هييا كولشي
ila makant ti9a makayn walo,,إلا ماكانت تيقا ماكاين والو
chno galti mazal 3la tomobil,,شنو ڭالتي مازال علا توموبيل
chra khok tomobil ?,,شرا خوك توموبيل ?
chraha fl9dim ola jdid ?,,شراها فلقديم أُلا جديد ?
ana 3jbatni floun ziti,,أنا عجباتني فلون زيتي
3arfak kay3jbak loun lkhal,,عارفاك كايعجباك لون لخال
iwa had lmra nakhdo loun jdid,,إوا هاد لمرا ناخدو لون جديد
machi kol mra nafs loun,,ماشي كول مرا نافس لون
now3o had lmra,,نووعو هاد لمرا
chraha fjdid kaynin lflous,,شراها فجديد كاينين لفلوس
chraha fl9dim ma3andouch lflous,,شراها فلقديم ماعاندوش لفلوس
dayr ghi santiha ma3ando walo,,داير غي سانتيها ماعاندو والو
wahd rajal lli salfo lflous,,واهد راجال اللي سالفو لفلوس
had lmra ghadi ikhalasha cache,,هاد لمرا غادي إخالاسها كاش
wach kol mra ghadi ichri chi tomobil,,واش كول مرا غادي إشري شي توموبيل
nass likaidero liha lmaw3ida,,ناسّ ليكايدرو ليها لماوعيدا
rah lqoran mktob b ga3 loghat,,راه لقوران مكتوب ب ڭاع لوغات
din kayn fl ktoba b ga3 loghat,,دين كاين فل كتوبا ب ڭاع لوغات
kola wahd ichof bino u bin rebi,,كولا واهد إشوف بينو و بين ربي
ghatkoni darti khalit sail,,غاتكوني دارتي خاليت سايل
7aliti 3lih lfaran,,حاليتي عليه لفاران
howa mzl matab,,هووا مزل ماتاب
jak zwiwn f chkeel,,جاك زويون ف شكيل
zidi sawbih,,زيدي ساوبيه
9t3ih bhal l9alb,,قتعيه بهال لقالب
saybi liha sopa bl khdra,,سايبي ليها سوپا بل خدرا
ila knty kat3rfi l rfisa diriha liha,,إلا كنتي كاتعرفي ل رفيسا ديريها ليها
diri liha tmar m3amar b ma3jon louz,,ديري ليها تمار معامار ب ماعجون لوز
t9dri tiybi lmr9a dial rfissa,,تقدري تييبي لمرقا ديال رفيسّا
katkhelssi mlyoun w ness dyal lwra9,,كاتخلسّي مليون و نسّ ديال لوراق
hadchi bla lflouss dyal takwin,,هادشي بلا لفلوسّ ديال تاكوين
wejdi liha korat ta9a b tmar,,وجدي ليها كورات تاقا ب تمار
khasha makla sehiya,,خاسها ماكلا سهييا
kaynaaa hadi fchkalat khrin,,كايناا هادي فشكالات خرين
wahd bnt kan3rfha hta hia khelsat tkwin,,واهد بنت كانعرفها هتا هيا خلسات تكوين
bghit naklo lyouma chihaja jdida,,بغيت ناكلو ليوما شيحاجة جديدا
bghit nakhoud lyouma chihaja mkhtalfa,,بغيت ناخود ليوما شيحاجة مختالفا
chhal taman dyal had lmakla,,شهال تامان ديال هاد لماكلا
maghalyach bhad taman,,ماغالياش بهاد تامان
makatstaha9ch had taman lli katgoul,,ماكاتستاهاقش هاد تامان اللي كاتڭول
ma3jbatnich had lblasa fin galsin,,ماعجباتنيش هاد لبلاسا فين ڭالسين
bghiti nbadlo had lblasa ?,,بغيتي نبادلو هاد لبلاسا ?
koun lgina ghi nbadlo had lblasa ?,,كون لڭينا غي نبادلو هاد لبلاسا ?
yallh hiya lowla ach ghadi ntsnaw ?,,يالّه هييا لوولا أش غادي نتسناو ?
ma3raft chno ghaygoulo fina nas ?,,ماعرافت شنو غايڭولو فينا ناس ?
ila dinaha fklam nas mantafroh,,إلا ديناها فكلام ناس مانتافروه
nas maybghiwna hta ntnafso,,ناس مايبغيونا هتا نتنافسو
kola nhar kayzid itcha9a9 lhit,,كولا نهار كايزيد إتشاقاق لهيت
kayji lil kankhaf mn dlam,,كايجي ليل كانخاف من دلام
hyati wlat kolha dlam,,هياتي ولات كولها دلام
kayn lbard kaydkhal bin l3dam,,كاين لبارد كايدخال بين لعدام
malabsin waloo khasna ntkabto,,مالابسين والو خاسنا نتكابتو
chhal mn haja mazal khasa,,شهال من حاجة مازال خاسا
achnou khasak bdabt?,,أشنو خاساك بدابت?
wach ghadi nb9a haka lil kolo,,واش غادي نبقا هاكا ليل كولو
nb9a nfkar chhal mn mra,,نبقا نفكار شهال من مرا
khasni n3raf chno ghangoul,,خاسني نعراف شنو غانڭول
khasni nfakar 9bal man ktab chi klma,,خاسني نفاكار قبال مان كتاب شي كلما
kolchi kaychouf fiya,,كولشي كايشوف فييا
ma3rft 3lach kolchi kaychouf,,ماعرفت علاش كولشي كايشوف
wach ma3amarhom chafou zin,,واش ماعامارهوم شافو زين
ana ga3 ma3awant rasi,,أنا ڭاع ماعاوانت راسي
khasni ghi n3awan mazal chi wahad,,خاسني غي نعاوان مازال شي واهاد
3awani 3afak nl9a lkhdma,,عاواني عافاك نلقا لخدما
lgiti chi khdma lyouma ?,,لڭيتي شي خدما ليوما ?
kan hadafi nlga lkhdma,,كان هادافي نلڭا لخدما
mli lgit lkhdma 3yit mnha bghit ghi dar,,ملي لڭيت لخدما عييت منها بغيت غي دار
kolchi momkin t3ya mano,,كولشي مومكين تعيا مانو
lkhdma ila makan fiha thfiz rah walo,,لخدما إلا ماكان فيها تهفيز راه والو
mohal tsbar fiha,,موهال تسبار فيها
ila makountich mrtah fkhdamtak khraj mnha,,إلا ماكونتيش مرتاه فخدامتاك خراج منها
kanhas brasi 3yit mn sbar,,كانهاس براسي عييت من سبار
tzadit nhar tfa dow,,تزاديت نهار تفا دوو
tzad khouya nhar mcha lwalid lbra,,تزاد خويا نهار مشا لواليد لبرا
tawhaad makayhas bik hna,,تاوهاد ماكايهاس بيك هنا
kol wahd idiha fchaghlo,,كول واهد إديها فشاغلو
kamalti chghlak ?,,كامالتي شغلاك ?
hyatak hadik dir fiha lli biti,,هياتاك هاديك دير فيها اللي بيتي
3awani bit ndir chi machrou3,,عاواني بيت ندير شي ماشروع
bach bitini n3awanak ?,,باش بيتيني نعاواناك ?
ma3raft mal lklab ?,,ماعرافت مال لكلاب ?
ghi kaynbaho lyouma ?,,غي كاينباهو ليوما ?
chihaja machi hiya hadik fhad lklab lyouma,,شيحاجة ماشي هييا هاديك فهاد لكلاب ليوما
sahti hiya ras mali,,ساهتي هييا راس مالي
lflous kaygolo darouryin flhayat,,لفلوس كايڭولو داروريين فلهايات
lli ma3ando flous klamo masous,,اللي ماعاندو فلوس كلامو ماسوس
blflous momkin tchri kolchi,,بلفلوس مومكين تشري كولشي
akhyab haja howa intidar,,أخياب حاجة هووا إنتيدار
dima khasak tsana finma mchiti,,ديما خاساك تسانا فينما مشيتي
chkoun katsnay bach iwaslak ldar ?,,شكون كاتسناي باش إواسلاك لدار ?
ghadi iji khouya iwasalani ldar,,غادي إجي خويا إواسالاني لدار
chra khouya tomobil jdida,,شرا خويا توموبيل جديدا
ghayji iwasalani biha,,غايجي إواسالاني بيها
safar darouri mano,,سافار داروري مانو
haydi ta9a silbiya,,هايدي تاقا سيلبييا
imta ghadi tsafri ?,,إمتا غادي تسافري ?
mazal ma3raft imta ghansafar,,مازال ماعرافت إمتا غانسافار
nti wman ghadi tsafri ?,,نتي ومان غادي تسافري ?
ghatmchi nti osahbtak lchi blasa,,غاتمشي نتي أُساهبتاك لشي بلاسا
3rafti fin ghatmchi ola mazal ???,,عرافتي فين غاتمشي أُلا مازال ???
lhayat katbghi tajdid bach matmalich,,لهايات كاتبغي تاجديد باش ماتماليش
lmalal khayb kaydir likti2ab,,لمالال خايب كايدير ليكتيأب
wjati lbaliza lli ghadi tdi m3ak,,وجاتي لباليزا اللي غادي تدي معاك
chriti hwayj jdad bach tsafar ??,,شريتي حوايج جداد باش تسافار ??
mhtaj lflous tdihoum m3ak ?,,مهتاج لفلوس تديهوم معاك ?
darouri ghadi ikhasak lflous fsafar,,داروري غادي إخاساك لفلوس فسافار
imta ghatmchi ghda lmdrasa ?,,إمتا غاتمشي غدا لمدراسا ?
ila kant chta lbas mzyan lhwayj,,إلا كانت شتا لباس مزيان لحوايج
ghadi idarbak lbard malabas walo,,غادي إدارباك لبارد مالاباس والو
thla frasak hada howa lmhm,,تهلا فراساك هادا هووا لمهم
kouli mzyan bach tbray dghya,,كولي مزيان باش تبراي دغيا
rah l9raya machi haka lli bghat,,راه لقرايا ماشي هاكا اللي بغات
wach hadchi mohim bach tnjah,,واش هادشي موهيم باش تنجاه
tsajalti flmdrasa ?,,تساجالتي فلمدراسا ?
rah darouri mn tasjil bach dkhal lmdrasa,,راه داروري من تاسجيل باش دخال لمدراسا
darouri tlbas hwayj lmdrasa,,داروري تلباس حوايج لمدراسا
rah maghadich ikhaliwk dkhal lmdrasa bhad lhwayj,,راه ماغاديش إخاليوك دخال لمدراسا بهاد لحوايج
lmdrasa b3ida 3lina,,لمدراسا بعيدا علينا
khraj bkriii mn dar bach twasal flwa9t,,خراج بكريّي من دار باش تواسال فلواقت
chhal khasni dyal lwa9t bach nwsal lmdrasa,,شهال خاسني ديال لواقت باش نوسال لمدراسا
dima kanmchi m3atal okaydkhlouni,,ديما كانمشي معاتال أُكايدخلوني
had lmra mohal i9ablouni,,هاد لمرا موهال إقابلوني
akhir hisa 3ndna lyouma,,أخير هيسا عندنا ليوما
makanfham walo flhsab,,ماكانفهام والو فلهساب
t3ya tchrah liya makaychad rasi walo,,تعيا تشراه لييا ماكايشاد راسي والو
ma3raft mali m3a had lhsab,,ماعرافت مالي معا هاد لهساب
lhodour darouri bach tnjhi,,لهودور داروري باش تنجهي
maymkanch tnjah bla mat9ra,,مايمكانش تنجاه بلا ماتقرا
darouri tjtahad bach tnjah,,داروري تجتاهاد باش تنجاه
chno ghadi taybi lyouma ?,,شنو غادي تايبي ليوما ?
lmakla dyal mama ldida bzzef,,لماكلا ديال ماما لديدا بزّف
katayib mama wahd tajin wa3ar,,كاتاييب ماما واهد تاجين واعار
chno tayibto lbarah fl3cha ?,,شنو تاييبتو لباراه فلعشا ?
l3cha kandirouh khfif bach na3so martahin,,لعشا كانديروه خفيف باش ناعسو مارتاهين
lghda dyal lyouma kan ldid,,لغدا ديال ليوما كان لديد
3lach makatakolch mzyan ?,,علاش ماكاتاكولش مزيان ?
lftour mohim bch tkoun bsiha jayida,,لفتور موهيم بش تكون بسيها جاييدا
lftour kaynami l3a9al dyalna,,لفتور كاينامي لعاقال ديالنا
mkaanchrabch lhlib fsbah,,مكانشرابش لهليب فسباه
darouri mn kas dyal lhlib 9bl matan3as,,داروري من كاس ديال لهليب قبل ماتانعاس
thra9 liha l3cha lbarah,,تهراق ليها لعشا لباراه
n3sat okhlat lghda fou9 l3afya,,نعسات أُخلات لغدا فوق لعافيا
khalat kolchi bach iji bnin,,خالات كولشي باش إجي بنين
katiyib chi chhiwat wa3rin,,كاتيييب شي شهيوات واعرين
ma3raft mnin t3almat had lmakla,,ماعرافت منين تعالمات هاد لماكلا
mn saghri w ana kant3alam ntiyib,,من ساغري و أنا كانتعالام نتيييب
machi ghir aji otayib khas tkoun fnan,,ماشي غير أجي أُتاييب خاس تكون فنان
kolchi kayan ftalaja,,كولشي كايان فتالاجا
rah makhasholch ikono fiha,,راه ماخاسهولش إكونو فيها
katb9a m7afda 3lihom,,كاتبقا محافدا عليهوم
jarabt dart chbkat dlbasla obtata,,جارابت دارت شبكات دلباسلا أُبتاتا
katb9a tfartat,,كاتبقا تفارتات
lbtata fiha trab olbasla katayh l9chor,,لبتاتا فيها تراب أُلباسلا كاتايه لقشور
wlit radithom tlaja,,وليت راديتهوم تلاجا
makain mawalakin,,ماكاين ماوالاكين
kanb9a mhnya okolchi kayb9a mzyan,,كانبقا مهنيا أُكولشي كايبقا مزيان
kandirhom flmjar dial tlaja,,كانديرهوم فلمجار ديال تلاجا
makadirch riha,,ماكاديرش ريها
kandirha f sachiayes,,كانديرها ف ساشيايس
ila hatithom kaib9ao moda twila,,إلا هاتيتهوم كايبقاو مودا تويلا
makaykhasroch nihaiyan,,ماكايخاسروش نيهاييان
la pat khasha t7mer chwya,,لا پات خاسها تحمر شويا
katban mataybach mn lfu9,,كاتبان ماتايباش من لفوق
ana 3andi mochkil fin n7ethom,,أنا عاندي موشكيل فين نحتهوم
bghit chi monadim n7eto flmjar,,بغيت شي موناديم نحتو فلمجار
mabghitouch yrown dnia,,مابغيتوش يروون دنيا
ana tanhmak 3la dakchi dial zaman ljamil,,أنا تانهماك علا داكشي ديال زامان لجاميل
kandirha hta m3a lkhoudar,,كانديرها هتا معا لخودار
nasiha mathaydich liha l9chra wl3dam,,ناسيها ماتهايديش ليها لقشرا ولعدام
khaliha sayna wdiriha fl frigo,,خاليها ساينا وديريها فل فريڭو
ghatl9yha khdra bhala 3ad chritiha,,غاتلقيها خدرا بهالا عاد شريتيها
haka dart liha dak l3am,,هاكا دارت ليها داك لعام
kolo rza9kom,,كولو رزاقكوم
lach katkhab3o lhaja,,لاش كاتخابعو لحاجة
kol disir yatkal f wa9to tastafdo mano,,كول ديسير ياتكال ف واقتو تاستافدو مانو
avocat mnin katajmad katwali halattha,,أڤوكات منين كاتاجماد كاتوالي هالاتّها
mafiha la mada9 la vitamin,,مافيها لا ماداق لا ڤيتامين
koloha chlada ma3a maticha,,كولوها شلادا ماعا ماتيشا
tahnoha maa lahlib,,تاهنوها ما لاهليب
3tiw manha lahbabkom,,عتيو مانها لاهبابكوم
wach andkom lbolic,,واش أندكوم لبوليك
bla matehaydi liha 9chor kif kaigolo,,بلا ماتهايدي ليها قشور كيف كايڭولو
bghiti yhayed manou ramla?,,بغيتي يهايد مانو راملا?
khassek tjibih b lila 9bal,,خاسّك تجيبيه ب ليلا قبال
ghaslih o hattih f lma o dirih f talaja,,غاسليه أُ هاتّيه ف لما أُ ديريه ف تالاجا
khalih lil kamel htal ghad lih,,خاليه ليل كامل هتال غاد ليه
khwi dak lma flbanyou,,خوي داك لما فلبانيو
atlkay ga3 dik ramla felma,,أتلكاي ڭاع ديك راملا فلما
fash kadiriha fl frigo katbsal,,فاسه كاديريها فل فريڭو كاتبسال
makatbqash bnina,,ماكاتبقاسه بنينا
diriha f tlaja kat3tl chwya,,ديريها ف تلاجا كاتعتل شويا
gheslih f banyo byed bezaf dlmerat,,غسليه ف بانيو بيد بزاف دلمرات
chwiya dial rmla ra moufida,,شوييا ديال رملا را موفيدا
7aydilo dir rbi3 dyalo,,حايديلو دير ربيع ديالو
makaynch badiiiiiil,,ماكاينش باديّيّيّل
ila mchrbthach knbaan ki zombi,,إلا مشربتهاش كنبان كي زومبي
nhaar kml wanaa mdkhwa orasi kyhrag,,نهار كمل وانا مدخوا أُراسي كيهراڭ
s3ib nl9wliha badil,,سعيب نلقوليها باديل
kayna hadi walakin mamjrbahach,,كاينا هادي والاكين مامجرباهاش
ana modmina aliha bsah,,أنا مودمينا أليها بساه
had ayam wla 9albi kaydarni,,هاد أيام ولا قالبي كايدارني
chkit fiha,,شكيت فيها
wash tybtiha fih wla ghir 7mertiha ?,,واسه تيبتيها فيه ولا غير حمرتيها ?
ana kay3jabni nhamar djaj,,أنا كايعجابني نهامار دجاج
chkon 3lmk thamri djaj,,شكون علمك تهامري دجاج
mama 3lmatni mli kont sghira,,ماما علماتني ملي كونت سغيرا
wach dima katwjdoh?,,واش ديما كاتوجدوه?
kandirouh bzaf ghir fl monasabat,,كانديروه بزاف غير فل موناسابات
achnou kadiri fhyatek?,,أشنو كاديري فهياتك?
makandir walou fhyati,,ماكاندير والو فهياتي
ana rabat bayt,,أنا رابات بايت
ana galsa ghir fdar,,أنا ڭالسا غير فدار
ana khedama fwahd charika kbira,,أنا خداما فواهد شاريكا كبيرا
chkon lidabar lik 3liha?,,شكون ليدابار ليك عليها?
khalti kant khedama m3ahom,,خالتي كانت خداما معاهوم
3mi 3rfni galsa oudabar liya fiha,,عمي عرفني ڭالسا ودابار لييا فيها
nti madaya3tich lforsa mli jatk,,نتي ماداياعتيش لفورسا ملي جاتك
had lwar9a mohima,,هاد لوارقا موهيما
jma3ti wra9ik bach ndf3o,,جماعتي وراقيك باش ندفعو
ma3raft achmn wra9 ghadi nhtajo,,ماعرافت أشمن وراق غادي نهتاجو
had lwar9a machi mohima,,هاد لوارقا ماشي موهيما
hayid had lwar9a mn hna,,هاييد هاد لوارقا من هنا
chkoun lah had lwra9 hna,,شكون الله هاد لوراق هنا
9ata3 m3ak had lwar9a,,قاتاع معاك هاد لوارقا
had lwra9 khasna nhar9ohoum,,هاد لوراق خاسنا نهارقوهوم
wach hra9ti dik lwar9a,,واش هراقتي ديك لوارقا
chhal mn war9a mazal,,شهال من وارقا مازال
khasni n9ata3ha,,خاسني نقاتاعها
hadi ghi hdra khawya,,هادي غي هدرا خاويا
3lach nas kaytay9o bhal had lhdra,,علاش ناس كايتايقو بهال هاد لهدرا
tiliphone dyali khasar,,تيليپهون ديالي خاسار
khasni nsayib téléphone dyali,,خاسني نساييب تéلéپهون ديالي
khasni ndi téléphone 3and lm3alam,,خاسني ندي تéلéپهون عاند لمعالام
had lm3alam hrayfi,,هاد لمعالام هرايفي
had lm3alam ma3arf lwaloo,,هاد لمعالام ماعارف لوالو
nta ghi katkharba9,,نتا غي كاتخارباق
chafti dak rajal ma39oul fkhdamto,,شافتي داك راجال ماعقول فخدامتو
ana 3jbni had téléphone 3la lakhour,,أنا عجبني هاد تéلéپهون علا لاخور
lach khasni nhaz téléphone m3aya,,لاش خاسني نهاز تéلéپهون معايا
wach chriti tiliphone jdida,,واش شريتي تيليپهون جديدا
ghangoul lkhoya ichri liya téléphone,,غانڭول لخويا إشري لييا تéلéپهون
ghadi nchri téléphone jdid lsahbti fl3id,,غادي نشري تéلéپهون جديد لساهبتي فلعيد
had téléphone 9dim ghi badlo,,هاد تéلéپهون قديم غي بادلو
mab9ach had téléphone nadi,,مابقاش هاد تéلéپهون نادي
makaysta9balch lmokalamat,,ماكايستاقبالش لموكالامات
mab9ach had tiliphone zwin,,مابقاش هاد تيليپهون زوين
kaykharaj lmokalamat,,كايخاراج لموكالامات
had téléphone dyali dima khasar,,هاد تéلéپهون ديالي ديما خاسار
nsit lcode dyal téléphone,,نسيت لكود ديال تéلéپهون
khasni nbadal lcode dyal téléphone,,خاسني نبادال لكود ديال تéلéپهون
chaft sahbti lcode dyal tiliphone,,شافت ساهبتي لكود ديال تيليپهون
hada howa tiliphone lmofadal 3andi,,هادا هووا تيليپهون لموفادال عاندي
3ziz 3liya had téléphone,,عزيز علييا هاد تéلéپهون
man9darch nbadl had tiliphone,,مانقدارش نبادل هاد تيليپهون
thrsat lmraya dyali,,تهرسات لمرايا ديالي
chkoun haras lmraya dyali,,شكون هاراس لمرايا ديالي
chkoun haz lmraya mn hna,,شكون هاز لمرايا من هنا
had lmraya zwina ghadi nchriwha,,هاد لمرايا زوينا غادي نشريوها
khasani mraya flbit,,خاساني مرايا فلبيت
had lmraya kbira,,هاد لمرايا كبيرا
had lmraya sghira,,هاد لمرايا سغيرا
mohal tji had lmraya fdik lblasa,,موهال تجي هاد لمرايا فديك لبلاسا
ghadi t9adha diricte,,غادي تقادها ديريكت
loun dyal had lmraya ghzal,,لون ديال هاد لمرايا غزال
ghadi nchri mraya lsahbti,,غادي نشري مرايا لساهبتي
kaynin chkal zwinin fhad lmrayat,,كاينين شكال زوينين فهاد لمرايات
khasani lmraya dyal tomobil,,خاساني لمرايا ديال توموبيل
khasni nbadal lmraya dyal tomobil,,خاسني نبادال لمرايا ديال توموبيل
had lkorsi sghir,,هاد لكورسي سغير
khasna chi korsi kbir,,خاسنا شي كورسي كبير
