darija,eng,darija_ar
mnin 4adi yjiwk lflos,,منين 4ادي يجيوك لفلوس
5ati 5ayb,,خاتي خايب
rani kanwld kanwld,,راني كانولد كانولد
xfarti tonobil lmra,,شفارتي تونوبيل لمرا
bghit nmxi fhali,,بغيت نمشي فهالي
5asha sbitar ila b9at tmot,,خاسها سبيتار إلا بقات تموت
ila da9 lhal wakl amrak llah,,إلا داق لحال واكل أمراك اللاه
dyor l9dam dima fihom lmaxakil,,ديور لقدام ديما فيهوم لماشاكيل
siri warih lma4ana ta3 daw,,سيري واريه لما4انا تاع داو
ax kayn ax drti,,أش كاين أش درتي
3lax t5la3ti osditi lbab,,علاش تخلاعتي أُسديتي لباب
xarhi liya ax wa93,,شارهي لييا أش واقع
sad 3liya fi dar,,ساد علييا في دار
hrabt m'en 3isaba,,هرابت م'ن عيسابا
5atfatni l3isaba,,خاتفاتني لعيسابا
man9drx nmxi ndiklari,,مانقدرش نمشي نديكلاري
mandirx lik xi haja tdork,,مانديرش ليك شي حاجة تدورك
rahna mxarkin t3am,,راهنا مشاركين تعام
bghit ntolbak,,بغيت نتولباك
lah y5ali lik ma3az 3lik,,الله يخالي ليك ماعاز عليك
5aliha t4awt bhra na3sto,,خاليها ت4اوت بهرا ناعستو
mxat mskina mhatma,,مشات مسكينا مهاتما
bghit ntwa4d xwiya 3ad n3lmkom,,بغيت نتوا4د شوييا عاد نعلمكوم
kolxi 4alha lia fi sbitar,,كولشي 4الها ليا في سبيتار
sarbi malk t9ila,,ساربي مالك تقيلا
bghit nmxi lhamam,,بغيت نمشي لهامام
xdit tri9 lmarxi,,شديت تريق لمارشي
xftk jayba m3ak baliza,,شفتك جايبا معاك باليزا
maxi xo4lk njib li bghit,,ماشي شو4لك نجيب لي بغيت
ma3andi walo,,ماعاندي والو
tal3 dak xi li 3andak,,تالع داك شي لي عانداك
maklat zan9a 5iba,,ماكلات زانقا خيبا
twadit osalit sobh fi jam3,,تواديت أُساليت سوبه في جامع
.	malna 3la had lhala,,. مالنا علا هاد لحالا
.	jam3i rask,,. جامعي راسك
.	lhla yhyak oytawl zman 3lik,,. لهلا يهياك أُيتاول زمان عليك
.	ma3andnax l3yalat li ki4adbo,,. ماعاندناش لعيالات لي كي4ادبو
ax had sda3 m'en ras darb,,أش هاد سداع م'ن راس دارب
.	hal min mazid,,. هال مين مازيد
.	nta brad othana madir walo,,. نتا براد أُتهانا مادير والو
ghi nti li mnawya,,غي نتي لي مناويا
hadik tbi3to a5ti,,هاديك تبيعتو أختي
ana kantsana sarbi,,أنا كانتسانا ساربي
.	bali maxton xwiya,,. بالي ماشتون شوييا
.	hawlt m3ah yakol mab4ax,,. هاولت معاه ياكول ماب4اش
.	40yom o ana na3sa fi lfrax,,. 40يوم أُ أنا ناعسا في لفراش
dayra za3fran lhor,,دايرا زاعفران لهور
yak l3aliya 4adi ydiroha fi lmo9ata3a,,ياك لعالييا 4ادي يديروها في لموقاتاعا
kantraz9o lah,,كانترازقو الله
kolna wlad tas3 xhor,,كولنا ولاد تاسع شهور
bhal 5ona dak dari,,بهال خونا داك داري
sajlo hadaf,,ساجلو هاداف
.	markaw bit,,. ماركاو بيت
3ad tfat 3lik xam3a,,عاد تفات عليك شامعا
tri9 kant 3amra bzaf,,تريق كانت عامرا بزاف
safi drti dak xi li fi bhalk,,سافي درتي داك شي لي في بهالك
makin had kolxi mxa,,ماكين هاد كولشي مشا
jriti 3lihom hxoma,,جريتي عليهوم هشوما
raj3i liya waldi,,راجعي لييا والدي
5aliha trtah o diri liha ma ward,,خاليها ترتاه أُ ديري ليها ما وارد
twrini dar kif dayra,,توريني دار كيف دايرا
xditi tri9 had l3xiya,,شديتي تريق هاد لعشييا
rakbt m3a sbah,,راكبت معا سباه
mxit m3a shabi,,مشيت معا سهابي
rsamt bzf dlmo5atatat,,رسامت بزف دلموخاتاتات
4amrt bi hyati fi bhar,,4امرت بي هياتي في بهار
lbhar kaydi l3awama,,لبهار كايدي لعاواما
lbhar hayj had sbah,,لبهار هايج هاد سباه
5od li 3ajbak,,خود لي عاجباك
mayk xwiya 3lih,,مايك شوييا عليه
.9abl xo4lak mzyan,,.قابل شو4لاك مزيان
tba3t dar ola mazal,,تباعت دار أُلا مازال
lmotour rkabtih lyoma,,لموتور ركابتيه ليوما
chi war9a dyal 9a3t l7arch 180,,شي وارقا ديال قاعت لحارش 180
mal9itch hadak tiyo fl3omran,,مالقيتش هاداك تييو فلعومران
amdra l9iti hadik lbaga,,أمدرا لقيتي هاديك لباڭا
hakak ya3ni makayn walo ghda,,هاكاك ياعني ماكاين والو غدا
3afak matnsach liya hadak rass,,عافاك ماتنساش لييا هاداك راسّ
golia kayn chi zit ola walo,,ڭوليا كاين شي زيت أُلا والو
hadi t9olebti fiha,,هادي تقولبتي فيها
ana nsifthalik la khask nzidk,,أنا نسيفتهاليك لا خاسك نزيدك
yakma lkhyota liflhayt,,ياكما لخيوتا ليفلهايت
nta kifach 9adit daw,,نتا كيفاش قاديت داو
kighadi m3a tamartk,,كيغادي معا تامارتك
za3ma nal9a chi khadma m3a dawla??,,زاعما نالقا شي خادما معا داولا??
matakolx m3aya,,ماتاكولش معايا
kachahada f7a9 had doctora tayba,,كاشاهادا فحاق هاد دوكتورا تايبا
ghzala mo3amala dyalha,,غزالا موعامالا ديالها
fayta mchit 3adha,,فايتا مشيت عادها
moda twila hadi,,مودا تويلا هادي
ta3amol dyalha top,,تاعامول ديالها توپ
kolchi kayxkorha,,كولشي كايشكورها
sb9li knt mtb3a m3aha,,سبقلي كنت متبعا معاها
hadi 10ans mchft hta chi haja mnha 5iba,,هادي 10انس مشفت هتا شي حاجة منها خيبا
3awd twslt m3aha,,عاود توسلت معاها
binsba laser 4ali,,بينسبا لاسر 4الي
shtni bili myslahch .,,سهتني بيلي ميسلاهش .
kon whda khora knt ghtstghl lmrid,,كون وهدا خورا كنت غتستغل لمريد
nshtna bchno li n9dro ndiro,,نسهتنا بشنو لي نقدرو نديرو
mosamih karim safi siyida 3tadrat,,موساميه كاريم سافي سيييدا عتادرات
mra khra mandwzhax lik,,مرا خرا ماندوزهاش ليك
matbqaw tghlto rah katdiw itm,,ماتبقاو تغلتو راه كاتديو إتم
lwahd igol khir ola iskt,,لواهد إڭول خير أُلا إسكت
chkon kat3erf chi negafa,,شكون كاتعرف شي نڭافا
xi na4afa andha 9fatan otkachet,,شي نا4افا أندها قفاتان أُتكاشت
ma3zizx 3liya lkdob,,ماعزيزش علييا لكدوب
thar9at dar,,تهارقات دار
xarjor tfar43,,شارجور تفار4ع
xa3lt l3afya fi dar,,شاعلت لعافيا في دار
jarb tawado3 rah zwin,,جارب تاوادوع راه زوين
mofid li siha,,موفيد لي سيها
daz l3ars nadi,,داز لعارس نادي
sir xark fi lmolta9a,,سير شارك في لمولتاقا
dir niya obat m3a lhayat,,دير نييا أُبات معا لهايات
ghi chorba hadik,,غي شوربا هاديك
lhdra dial lm39ol,,لهدرا ديال لمعقول
hyato hadik idir li bgha,,هياتو هاديك إدير لي بغا
siri jm3i liya l5oxla3,,سيري جمعي لييا لخوشلاع
ana radya 3lik abnayti,,أنا راديا عليك أبنايتي
m4atyak omfarxak bi rda,,م4اتياك أُمفارشاك بي ردا
dari lbal lrask,,داري لبال لراسك
dyab ktro,,دياب كترو
lmdina ki ras l4ol,,لمدينا كي راس ل4ول
radio fin 5adama,,راديو فين خاداما
xofi madiri ti9a fi lbarani,,شوفي ماديري تيقا في لباراني
hafdi 3la slatk,,هافدي علا سلاتك
9ray mzyan,,قراي مزيان
raœrayt li 4adi tnf3ak,,راœرايت لي 4ادي تنفعاك
wayak tfarti fi moymtak,,واياك تفارتي في مويمتاك
kan9lb 3la tarf ta3 l5obz,,كانقلب علا تارف تاع لخوبز
no9si 3la lbota,,نوقسي علا لبوتا
xa3li lkanon,,شاعلي لكانون
noksi lmrah,,نوكسي لمراه
nasbi l4da fi tajine,,ناسبي ل4دا في تاجين
diri lmar9a fi lkokot,,ديري لمارقا في لكوكوت
jari 3la djaj,,جاري علا دجاج
lbhaym da3o lfasa,,لبهايم داعو لفاسا
rod lmadya,,رود لماديا
ajiwa txorbo lban,,أجيوا تشوربو لبان
ntaybo badaz lyom,,نتايبو باداز ليوم
koli zomita,,كولي زوميتا
xarbi lhrira,,شاربي لهريرا
saybi lbalbola,,سايبي لبالبولا
safi lmansaj,,سافي لمانساج
4azli sof,,4ازلي سوف
lyom ndazo lbhaym,,ليوم ندازو لبهايم
xa3l daw,,شاعل داو
9at3 lham,,قاتع لهام
dir djaj fi lfri4o,,دير دجاج في لفري4و
kol dak xi li 9asm lah,,كول داك شي لي قاسم الله
hna radin bi 3ixtna,,هنا رادين بي عيشتنا
xofi lmrah wax n9i,,شوفي لمراه واش نقي
5ok kihbo ola ba9i,,خوك كيهبو أُلا باقي
3amri l5abya bi lma,,عامري لخابيا بي لما
jibi liya nxrob,,جيبي لييا نشروب
fin drti l4ola,,فين درتي ل4ولا
3amro l4ola,,عامرو ل4ولا
