darija,eng,darija_ar
mli knt sghir ou ana baghi nweli la3ab dial kora,,ملي كنت سغير و أنا باغي نولي لاعاب ديال كورا
dima lwalid kanki5wet 3liya 7it makandihach f9rayti,,ديما لواليد كانكيخوت علييا حيت ماكانديهاش فقرايتي
ou lwalida dima m7amya 3liya,,و لواليدا ديما محاميا علييا
mli kaychedni kan kizreg liya 3eyniya,,ملي كايشدني كان كيزرڭ لييا عينييا
talwa7ed nhar fin chafni lmoudarib dial wa7ed lfer9a proffesionnel,,تالواحد نهار فين شافني لموداريب ديال واحد لفرقا پروفّسيونّل
lwalid mli chaf l7eba da5la rje3 lour,,لواليد ملي شاف لحبا داخلا رجع لور
safi wla 3ajbou l7al daba,,سافي ولا عاجبو لحال دابا
b9it kantrini lil ou nhar ta jani awal contrat,,بقيت كانتريني ليل و نهار تا جاني أوال كونترات
awel salaire 5ditou 3titou lwalid bach ykmel 3liya lah,,أول سالاير خديتو عتيتو لواليد باش يكمل علييا الله
tani 3titou lwalid ou fre7 meskin,,تاني عتيتو لواليد و فرح مسكين
wlit kansli sla fwe9tha ou mwadeb 3la dini,,وليت كانسلي سلا فوقتها و موادب علا ديني
ou chdit blasti flfer9a knt lgoul dialha,,و شديت بلاستي فلفرقا كنت لڭول ديالها
wa7ed 3chiri 3tani nekmi ou marditch ou ana nteb3ou,,واحد عشيري عتاني نكمي و مارديتش و أنا نتبعو
makantch 7amel rassi walakin ma9aderch nbe3ed mn lgarou,,ماكانتش حامل راسّي والاكين ماقادرش نبعد من لڭارو
wa 5i choufi fiya,,وا خي شوفي فييا
bghit 5i nhdar m3ak,,بغيت خي نهدار معاك
wllahila 3jabtini,,ولّاهيلا عجابتيني
kan nsawlik o ma kat jawbnich,,كان نساوليك أُ ما كات جاوبنيش
wa ch7al ou ana kan3yet wa majabtinni ga3,,وا شحال و أنا كانعيت وا ماجابتينّي ڭاع
wa7ed zelzal 9asse7 rdem mdina kamla,,واحد زلزال قاسّح ردم مدينا كاملا
lyouma kan lb7er hayj ra da m3ah chi tlata drari 3wama,,ليوما كان لبحر هايج را دا معاه شي تلاتا دراري عواما
sinin ou galess kanjme3 bach ndi walidiya l7ej,,سينين و ڭالسّ كانجمع باش ندي واليدييا لحج
dir ghir maytra bass,,دير غير مايترا باسّ
lfya9 bekri bdheb mechri,,لفياق بكري بدهب مشري
l5la ke7et 3ibad lah,,لخلا كحت عيباد الله
mchit lmall bere3t bniyati chrit lihom lwayj dial l3id,,مشيت لمالّ برعت بنيياتي شريت ليهوم لوايج ديال لعيد
lmeksi b7wayj nass 3eryan,,لمكسي بحوايج ناسّ عريان
5li 7ejrat chkoun ta7t menek,,خلي حجرات شكون تاحت منك
3end sfer yban sber,,عند سفر يبان سبر
wa9t cheda yban l7bib,,واقت شدا يبان لحبيب
salam wa a5iran rje3ti hadi mouda ou nta 5aber,,سالام وا أخيران رجعتي هادي مودا و نتا خابر
malek mafrassekchtak gelt lik 5ansafrou lingliz,,مالك مافراسّكشتاك ڭلت ليك خانسافرو لينڭليز
ah ah madich 3liya ewa kidazt l3otla dialek,,أه أه ماديش علييا إوا كيدازت لعوتلا ديالك
matgolch liya majbtich liya chi cadeau mn lhiha,,ماتڭولش لييا ماجبتيش لييا شي كادو من لهيها
3afakom wach 3endkom ktouba 3la 9isass dial l7oub,,عافاكوم واش عندكوم كتوبا علا قيساسّ ديال لحوب
ah me3loum aji tbe3ni 5atl9ahom hna hahoma,,أه معلوم أجي تبعني خاتلقاهوم هنا هاهوما
chokran bezzaf n9der nzid nsewelek hada bch7al dayr,,شوكران بزّاف نقدر نزيد نسولك هادا بشحال داير
aji m3aya nscannih d5ya,,أجي معايا نسكانّيه دخيا
dayr t9riban goul teltemya derham,,داير تقريبان ڭول تلتميا درهام
w9ef rak derti mou5alafa knti ghadi btmanin flmdina,,وقف راك درتي موخالافا كنتي غادي بتمانين فلمدينا
wa ch7al 7em9in kna dima baghin nkebrou daba t9elbat l2aya makrehnach ghir nrejou ls5erna,,وا شحال حمقين كنا ديما باغين نكبرو دابا تقلبات لأيا ماكرهناش غير نرجو لسخرنا
5assni nmchi ndfe3 la carte flcoumissariat,,خاسّني نمشي ندفع لا كارت فلكوميسّاريات
mli kent msafer chdouni bezzaf dial lbarrajat 3la 9bel lblakka dial tonobil,,ملي كنت مسافر شدوني بزّاف ديال لبارّاجات علا قبل لبلاكّا ديال تونوبيل
baghi n7el chi compte flbanka,,باغي نحل شي كومپت فلبانكا
3fak t9der dir liya had te7sina,,عفاك تقدر دير لييا هاد تحسينا
5anmchi n5less lfactoura dial lma ou do,,خانمشي نخلسّ لفاكتورا ديال لما و دو
"t9der tmchi tjib liya chi dwa dial rass, rahoma lflouss m7toutin fo9 tabla",,"تقدر تمشي تجيب لييا شي دوا ديال راسّ, راهوما لفلوسّ محتوتين فوق تابلا"
5anmchi nched taxi bach nchi lmatar ntlega lrajli,,خانمشي نشد تاشي باش نشي لماتار نتلڭا لراجلي
3endi wa7ed rservation fhad lhotel 3fak bhad smiya,,عندي واحد رسرڤاتيون فهاد لهوتل عفاك بهاد سمييا
lbare7 lwalid jatou 2ezma 9albiya walakin l7amdolah dinah sbitar ou daba howa bi5ir,,لبارح لواليد جاتو ءزما قالبييا والاكين لحامدولاه ديناه سبيتار و دابا هووا بيخير
ta7 wa7ed lpoto dial do lbare7 9tel wa7ed driya ghir lay7fed ou safi,,تاح واحد لپوتو ديال دو لبارح قتل واحد درييا غير لايحفد و سافي
5anmchi ntsewer 3la 9bel lpasseport,,خانمشي نتسور علا قبل لپاسّپورت
ch7al hadi ou ana baghi nmchi ltiran,,شحال هادي و أنا باغي نمشي لتيران
yallah n5rejou ma tbere3na ma walo had l3otla,,يالّاه نخرجو ما تبرعنا ما والو هاد لعوتلا
l3am jay 5andfe3 bach n9ra tib fbeljika,,لعام جاي خاندفع باش نقرا تيب فبلجيكا
m3a 9erebt ldar ou hiya tjini wa7ed dou5a ou ana n5yeb fzen9a,,معا قربت لدار و هييا تجيني واحد دوخا و أنا نخيب فزنقا
te7t fwa7ed wlad nass weslouni tal dar,,تحت فواحد ولاد ناسّ وسلوني تال دار
mchit 5dit credit bach ndfe3 lwa7ed dar ou nb9a tabe3 traita,,مشيت خديت كرديت باش ندفع لواحد دار و نبقا تابع ترايتا
9le3 ch7al dial lflouss jebt mn had site,,قلع شحال ديال لفلوسّ جبت من هاد سيت
chher ou ana 5edam fwa7ed projet fla5ar nseb 3liya wa7ed lberhouch,,شهر و أنا خدام فواحد پروجت فلاخار نسب علييا واحد لبرهوش
ch7al hadi ou ana bagha ndir ecommerce walakin ra fiya l3ez bezzaf,,شحال هادي و أنا باغا ندير إكومّرس والاكين را فييا لعز بزّاف
men dima ou ana kent baghi nweli beznass,,من ديما و أنا كنت باغي نولي بزناسّ
mli kent sghir ch7al men mra chfertha fzen9a walakin mli d5elt l7ebss nmli drt tmentacher 3am safi trebit,,ملي كنت سغير شحال من مرا شفرتها فزنقا والاكين ملي دخلت لحبسّ نملي درت تمنتاشر عام سافي تربيت
wa5a kbert walidiya homa li kayserfou 3liya ana ou mrati,,واخا كبرت واليدييا هوما لي كايسرفو علييا أنا و مراتي
kanmchi koula 7ed lsou9 dial ljemla bach nchri sel3a ou n3awed fiha lbi3,,كانمشي كولا حد لسوق ديال لجملا باش نشري سلعا و نعاود فيها لبيع
kansafer koula telt chher bach njib sel3a mn berra r5issa,,كانسافر كولا تلت شهر باش نجيب سلعا من برّا رخيسّا
fin kayna twalit lay5elik,,فين كاينا تواليت لايخليك
7regt lsbanya ou mab9itch 9ader nrje3 koula nhar men mochkil lmochkil,,حرڭت لسبانيا و مابقيتش قادر نرجع كولا نهار من موشكيل لموشكيل
had hiya tonobila li baghi,,هاد هييا تونوبيلا لي باغي
"msian mli 3ejbatek, damana men 3endi raha sbara s7i7a",,"مسيان ملي عجباتك, دامانا من عندي راها سبارا سحيحا"
wa daba ndouzou ltaman goliya ch7al baghi fiha,,وا دابا ندوزو لتامان ڭولييا شحال باغي فيها
wa taman nefsou li kayn flwer9a kima bayn lik 5amsin melyoun santim,,وا تامان نفسو لي كاين فلورقا كيما باين ليك خامسين مليون سانتيم
majakch taman tale3 n9ess dir m3aya msian n9ess chwiya,,ماجاكش تامان تالع نقسّ دير معايا مسيان نقسّ شوييا
5andir m3ak msian 5an9ess lik zouj dial lmlyoun,,خاندير معاك مسيان خانقسّ ليك زوج ديال لمليون
we zid saweb m3ana,,و زيد ساوب معانا
la sme7 liya hada taman la5er,,لا سمح لييا هادا تامان لاخر
safi yallah man3e9douch l2oumour mwafe9,,سافي يالّاه مانعقدوش لأومور موافق
ewa mebouk sidi yallah nmchiw na5dou l5lass ou tonobiltek wajda,,إوا مبوك سيدي يالّاه نمشيو ناخدو لخلاسّ و تونوبيلتك واجدا
in te2min dial tonobil 3endek,,إن تءمين ديال تونوبيل عندك
wa 3ejbatni had tonobil,,وا عجباتني هاد تونوبيل
kijatek ila bghitiha bach nwerik raha s7i7a mafiha ta 3ayb awel 7aja ndiro ndiwha 3end lmecanissian,,كيجاتك إلا بغيتيها باش نوريك راها سحيحا مافيها تا عايب أول حاجا نديرو نديوها عند لمكانيسّيان
ou ila bghiti ga3 dreb btonobil dewra tjerebha hahiya 9damek m3a swaret,,و إلا بغيتي ڭاع درب بتونوبيل دورا تجربها هاهييا قدامك معا سوارت
la lablach katban liya tonobil nadya,,لا لابلاش كاتبان لييا تونوبيل ناديا
walakin bnisba ltaman chof 5andir m3ak credit bchwiya bchwiya,,والاكين بنيسبا لتامان شوف خاندير معاك كرديت بشوييا بشوييا
wa5a a sidi ma3endi ta mochkil,,واخا أ سيدي ماعندي تا موشكيل
3refti chnou mab9itch chariha dert 3la bezzaf tnobilat ou le79i9a kayn man 7ssen,,عرفتي شنو مابقيتش شاريها درت علا بزّاف تنوبيلات و لحقيقا كاين مان حسّن
nta 7our walakin ila bdelti ra2yek hahiya nmerti,,نتا حور والاكين إلا بدلتي راإيك هاهييا نمرتي
bayn liya 5anchri had tonobila mesta3mla,,باين لييا خانشري هاد تونوبيلا مستاعملا
3fak t9der tswer liya tonobil ila makan3endek ta mochkil,,عفاك تقدر تسور لييا تونوبيل إلا ماكانعندك تا موشكيل
ah darori a sdidi bach t2eked mn tonobiltek,,أه داروري أ سديدي باش تءكد من تونوبيلتك
tswira makayban fiha walo walakin wa7eed 3chiri wrani wa7ed site kikounou fih tonobilat deja drou accident,,تسويرا ماكايبان فيها والو والاكين واحيد عشيري وراني واحد سيت كيكونو فيه تونوبيلات دجا درو أكسيدنت
lahila tswira makatbyen walou walakin hahiya deja wakla de9,,لاهيلا تسويرا ماكاتبين والو والاكين هاهييا دجا واكلا دق
3fak lay5lik ma5an9derch nji lyouma l5edma mrid,,عفاك لايخليك ماخانقدرش نجي ليوما لخدما مريد
male yakma mrad nit,,مال ياكما مراد نيت
ah ra jani tasamoum klit chi makla berra machi hiya hadik,,أه را جاني تاساموم كليت شي ماكلا برّا ماشي هييا هاديك
yak be3da mchiti 3end tbib,,ياك بعدا مشيتي عند تبيب
ah darori ou 3tani chi dwayat ntebe3hom,,أه داروري و عتاني شي دوايات نتبعهوم
5ir nse7 ou n3elmek bnhar 9bel 5anji l5edma,,خير نسح و نعلمك بنهار قبل خانجي لخدما
inchallah tse7 d5ya mat5le3ch d5ya 5atdouz,,إنشالّاه تسح دخيا ماتخلعش دخيا خاتدوز
oustad 3fak t9der t3yet liya lwalidiya yjiw ydiwni darni rassi ou men gbila ou kant9eya,,وستاد عفاك تقدر تعيت لييا لواليدييا يجيو يديوني دارني راسّي و من ڭبيلا و كانتقيا
ah a benti me3loum daba n3yet lihoum wach kliti chi 7aja machi hiya hadik,,أه أ بنتي معلوم دابا نعيت ليهوم واش كليتي شي حاجا ماشي هييا هاديك
la kanden drbatni chemch lbare7 m3a mchina l5aba,,لا كاندن درباتني شمش لبارح معا مشينا لخابا
ah dkchi li bayn liya safi hana 5an3yet lihom 5ayjiw 3endek daba ydiwk,,أه دكشي لي باين لييا سافي هانا خانعيت ليهوم خايجيو عندك دابا يديوك
yallah siri 3end lfermliya b9ay 3endha rta7i,,يالّاه سيري عند لفرملييا بقاي عندها رتاحي
salam 3afak 3endi chi ta7alil siftni tbib hna 3endkom,,سالام عافاك عندي شي تاحاليل سيفتني تبيب هنا عندكوم
ah mer7ba 3tini lwer9a dial tbib 3fak,,أه مرحبا عتيني لورقا ديال تبيب عفاك
ah hahiya ina ta7alil 3tani,,أه هاهييا إنا تاحاليل عتاني
3tak a sidi te7lil dial skar ou fe9r dem,,عتاك أ سيدي تحليل ديال سكار و فقر دم
yallah tfdel gless lhiha 5an3emrou ghir chi dossiyat ou njiw 3endek,,يالّاه تفدل ڭلسّ لهيها خانعمرو غير شي دوسّييات و نجيو عندك
wajed a sidi yallah aji tbe3ni na5dou lik chwiya dem,,واجد أ سيدي يالّاه أجي تبعني ناخدو ليك شوييا دم
5ir sber chwiya 5an3emrou had zouj 9riy3at safi,,خير سبر شوييا خانعمرو هاد زوج قرييعات سافي
chokran bezzaf inchallah rje3 ta5oud ta7alil m3a tlata dial l3chiya,,شوكران بزّاف إنشالّاه رجع تاخود تاحاليل معا تلاتا ديال لعشييا
wah ch7al derni rassi liyam li fatou,,واه شحال درني راسّي لييام لي فاتو
wach mouda twila ou howa darek,,واش مودا تويلا و هووا دارك
7yati koula b7aloka walakin mou2a5aran tzadou kter men l9yass,,حياتي كولا بحالوكا والاكين موأخاران تزادو كتر من لقياسّ
yakma mou2a5aran wliti mstresi bezzaf laykoun w9e3 lik chi mmochkil,,ياكما موأخاران وليتي مسترسي بزّاف لايكون وقع ليك شي الموشكيل
ah walakin nefss stress mn dima,,أه والاكين نفسّ سترسّ من ديما
ou men na7it n3ass wach katn3ess msian,,و من ناحيت نعاسّ واش كاتنعسّ مسيان
la t9riban ghir wa7ed reb3at sway3,,لا تقريبان غير واحد ربعات سوايع
ou ma3emrek chi nhar mate7ti 3la rassek ou twe3etifih,,و ماعمرك شي نهار ماتحتي علا راسّك و توعتيفيه
ah fkertini lahila simana li fatet dert ski ou te7t ou t9esse7t chwiya,,أه فكرتيني لاهيلا سيمانا لي فاتت درت سكي و تحت و تقسّحت شوييا
safi fhmet 5an3tik dir wa7ed scanner ou mli y5erjou nata2ij nred 3lik,,سافي فهمت خانعتيك دير واحد سكانّر و ملي يخرجو ناتاإج نرد عليك
3lach jayba liya had lkass dial lplastic,,علاش جايبا لييا هاد لكاسّ ديال لپلاستيك
tbib dialek tleb menek dir analyse dial lboul 7achak,,تبيب ديالك تلب منك دير أناليس ديال لبول حاشاك
wa5a safi 5andiro ou n3tih likom walakin 3lach hadchi,,واخا سافي خانديرو و نعتيه ليكوم والاكين علاش هادشي
7it b5a yt2eked latkoun 3endek chi ltihab oula chi infection,,حيت بخا يتءكد لاتكون عندك شي لتيهاب ولا شي إنفكتيون
ou imta 5ayjiwni ta7alil,,و إمتا خايجيوني تاحاليل
inchallah blktir rab3iyam y3yet lik tbib,,إنشالّاه بلكتير رابعييام يعيت ليك تبيب
ach bghiti takoul had sba7,,أش بغيتي تاكول هاد سباح
5ir chi zlafa dial cornflex,,خير شي زلافا ديال كورنفلش
mniytek safi raa aham wejba hiya lftour koul msian,,منييتك سافي را أهام وجبا هييا لفتور كول مسيان
achno mdayra flghda,,أشنو مدايرا فلغدا
m3art achno bghiti takli,,معارت أشنو بغيتي تاكلي
kanden pizza walakin nti klitiha lbare7 oula chi sandwich 7ssen,,كاندن پيزّا والاكين نتي كليتيها لبارح ولا شي ساندويش حسّن
oula 3adi koula wa7ed ya5oud dkchi li b5a bach mat7remch,,ولا عادي كولا واحد ياخود دكشي لي بخا باش ماتحرمش
ga3 7ssen fin ban lik nmchiw,,ڭاع حسّن فين بان ليك نمشيو
5assna chi blassa kaybi3ou fiha pizza ou sanwichat ahhhh tekert hadak snack yallah 7el 9rib lina,,خاسّنا شي بلاسّا كايبيعو فيها پيزّا و سانويشات أهههه تكرت هاداك سناكك يالّاه حل قريب لينا
fiya l3tech yallah yallah nmchiw ncherbou chi l3eyba,,فييا لعتش يالّاه يالّاه نمشيو نشربو شي لعيبا
ana fiya jou3yallah nmchiw lchi blassa 9riba man9derch nsber 3la had jou3,,أنا فييا جوعيالّاه نمشيو لشي بلاسّا قريبا مانقدرش نسبر علا هاد جوع
safi yallah nmchiw lahadak restora li 7elouh jdid 7da l9awss ana 5ana5oud ghir 3assir,,سافي يالّاه نمشيو لاهاداك رستورا لي حلوه جديد حدا لقاوسّ أنا خاناخود غير عاسّير
safi msian hadak ou ana 5an3regha bchi tajine,,سافي مسيان هاداك و أنا خانعرغا بشي تاجين
ach mdayra l3cha lyouma,,أش مدايرا لعشا ليوما
mamdayra walo mafiyach 3yana,,مامدايرا والو مافيياش عيانا
safi yallah n5erjou berra 7biba achno mchehya,,سافي يالّاه نخرجو برّا حبيبا أشنو مشهيا
ch7al hadi maklit l7out lahila yallah nmchiw naklouh,,شحال هادي ماكليت لحوت لاهيلا يالّاه نمشيو ناكلوه
jatek a lalla yallah wejdi rassek bach nmchiw,,جاتك أ لالّا يالّاه وجدي راسّك باش نمشيو
bach 5at5eda lyouma,,باش خاتخدا ليوما
kanden ghir chlada bach nb9a mtebe3 regime rani 5ladit,,كاندن غير شلادا باش نبقا متبع رڭيم راني خلاديت
msian bghitina nmchiw lhadak restora li kay3jbek dial dkchi dialhom si7iy,,مسيان بغيتينا نمشيو لهاداك رستورا لي كايعجبك ديال دكشي ديالهوم سيحيي
ah lahila twe7chtou nmchiw 3endou lyouma,,أه لاهيلا توحشتو نمشيو عندو ليوما
7biba 3fak tchehit twesbi liya tajine,,حبيبا عفاك تشهيت توسبي لييا تاجين
mer7ba ghir jib liya wa7ed kilo dial l7em ou ykoun moujoud,,مرحبا غير جيب لييا واحد كيلو ديال لحم و يكون موجود
safi 5anmchi njibou lik ou sewbih bhadik tari9a li kat3jebni,,سافي خانمشي نجيبو ليك و سوبيه بهاديك تاريقا لي كاتعجبني
3fak bghit nsewlek ana yallah jit lmdina hna ou ma3arfach fin net9ada lmakla bchi taman msian t9der twrini fin nmchi,,عفاك بغيت نسولك أنا يالّاه جيت لمدينا هنا و ماعارفاش فين نتقادا لماكلا بشي تامان مسيان تقدر توريني فين نمشي
