darija,eng,darija_ar
tsbho 3la khir,good night everyone,تسبهو علا خير
sog lpikala,drive the bike,سوڭ لپيكالا
dri srir,a young boy,دري سرير
atay skhon,hot tea,أتاي سخون
ktb fdftar,write in the notebook,كتب فدفتار
hdri m3aya,talk with me,هدري معايا
salam alaykom,hello,سالام ألايكوم
nmchi nslli,I'll go pray,نمشي نسلّي
adan dohr,Dohr prayer,أدان دوهر
chhal djaj?,how much is the chicken,شهال دجاج?
9t3 chanti,cross the road,قتع شانتي
s9i jarda,water the garden,سقي جاردا
ncher lhwayj,sun-dry the clothes,نشر لحوايج
marrakesh mdina zwina,marrakech is beautiful city,مارّاكسه مدينا زوينا
kaynin ma3alim tarikhya,there are historical landmarks,كاينين ماعاليم تاريخيا
agadir fiha lbhr,agadir is cold,أڭادير فيها لبهر
chhal sa3a?,what time is it?,شهال ساعا?
wsl w9t dyal salat,it's praying time,وسل وقت ديال سالات
tghdditi?,did you have lunch,تغدّيتي?
yallah f9t mn n3as,I just woke up,يالّاه فقت من نعاس
nhar kan twil,it was a long day,نهار كان تويل
tjrht fydi,my hand got injured,تجرهت فيدي
khasni nmchi ltbib,I have to go to the doctor,خاسني نمشي لتبيب
drna lyom kskso l lghda,today we cooked couscous for lunch,درنا ليوم كسكسو ل لغدا
ghdda ltnin,tomorrow is monday,غدّا لتنين
3tini nchrb,give me a drink,عتيني نشرب
tilifon kaysoni,the phone is ringing,تيليفون كايسوني
mcha lmdrasa,he went to school,مشا لمدراسا
ch3l tlvaza,turn on the tv,شعل تلڤازا
machi so9k,it's none of your business,ماشي سوقك
dir lakhbar,switch to the news,دير لاخبار
dlam lhal,it's getting dark,دلام لحال
ranji nhar lkhmis,I'm coming this thursday,رانجي نهار لخميس
mab9a walo,there's nothing left,مابقا والو
ransafr simana jaya,I'm gonna travel next week,رانسافر سيمانا جايا
makanchrbch skar,I don't drink sugar,ماكانشربش سكار
dir tilifon ytcharja,charge the phone,دير تيليفون يتشارجا
lbs sbat,put on your shoes,لبس سبات
chari3 fih lhfari,this street has holes in the road,شاريع فيه لهفاري
katih chta bzaf,it's heavy rainning,كاتيه شتا بزاف
kayna l3jaj,there is strong wind,كاينا لعجاج
lbhr hayj,rough sea,لبهر هايج
brit nftr,I wanna have breakfast,بريت نفتر
lw9t drya kaydoz,time is flying,لوقت دريا كايدوز
ranmchi lmatar,we are going to the airport,رانمشي لماتار
fin pasport dyali ?,where is my passport,فين پاسپورت ديالي ?
3ndi tyara daba,my flight is departing now,عندي تيارا دابا
fin kaynin toillet ?,where are the bathrooms,فين كاينين تولّت ?
wach jm3ti l bagages dyalk?,did you pack your luggage.,واش جمعتي ل باڭاڭس ديالك?
wach momkin nchof sac dyalk ?,can I see your bag,واش مومكين نشوف ساك ديالك ?
chhal mn valiza bari tsjl?,how many travel bags do you want to check in,شهال من ڤاليزا باري تسجل?
smh lya maymknch dkhl hadchi,I'm sorry but you can't enter with this stuff,سمه ليا مايمكنش دخل هادشي
jit nakhd tadkira dyali,I came to take my ticket,جيت ناخد تادكيرا ديالي
rihla sa3ida,have a good trip,ريهلا ساعيدا
wach ratwl rihla?,will this trip take long ?,واش راتول ريهلا?
ghadi nhbto b3d 5 d9ay9,we will come in 5 mintues,غادي نهبتو بعد 5 دقايق
wach bghiti chi wajba khfifa?,do you want a quick snack?,واش بغيتي شي واجبا خفيفا?
chhal ra9m lkorsi dyalk?,what's your chair number,شهال راقم لكورسي ديالك?
fin msafr ?,where are you traveling,فين مسافر ?
wach bghiti blasa hda srjm?,do you want a spot next the window,واش بغيتي بلاسا هدا سرجم?
wach haz m3ak chi sawail?,do you have liquids with you,واش هاز معاك شي ساوايل?
rihla tlrat,the trip is canceled,ريهلا تلرات
brina n3tadro 3la taekhir,we are sorry for the delay,برينا نعتادرو علا تاخير
fya jo3,I'm hungry,فيا جوع
fya l3tch,I'm thirsty,فيا لعتش
wach ymkn lya ndkhl?,can I come in,واش يمكن ليا ندخل?
smho lya khasni nmchi,I'm sorry I have to go,سمهو ليا خاسني نمشي
ana kanthrk,I'm moving,أنا كانتهرك
3tini swart,give me the keys,عتيني سوارت
ach brit ngol?,what did I want to say?,أش بريت نڭول?
sir l saydalya jib dwa,go bring the medicine from the pharmacy,سير ل سايداليا جيب دوا
ramadan 9rib,ramadan is close,رامادان قريب
wach saym ?,are you fasting,واش سايم ?
ghadi nmchiw nsliw tarawih,we are going to pray tarawih prayer,غادي نمشيو نسليو تاراويه
lyoma s3ib nhar,today is hard,ليوما سعيب نهار
nod ntshr,I will wake up for suhoor,نود نتسهر
achnahwa lmochkil?,what's the problem?,أشناهوا لموشكيل?
kadrni krchi,I have a stomachache,كادرني كرشي
sir tn3s,go to sleep,سير تنعس
aji 3ndi,come to me,أجي عندي
thrso lya ndadr,my glasses broke,تهرسو ليا ندادر
ara lm9s dyal dfar,give me the nail clipper,أرا لمقس ديال دفار
mcht ch3rk,brush your hair,مشت شعرك
rsl snank,brush your teeth,رسل سنانك
brit nrsl ydi,I want to wash my hands,بريت نرسي يدي
tah mn jbl,he fell from a mountain,تاه من جبل
tfi do dyl lbit,turn off the bedroom's light,تفي دو ديل لبيت
sd lbab dyal toillet,close the bathroom's door,سد لباب ديال تولّت
makanchofch mzyan,I can't see well,ماكانشوفش مزيال
3tini l9r3a dyal lma,give me the water bottle,عتيني لقرعا ديال لما
lbota salat,we ran out of gas,لبوتا سالات
kaytkhba 3lih,he's hiding from him,كايتخبا عليه
kayna l3asifa fcasa,there's a storm in casablanca,كاينا لعاسيفا فكاسا
makaysbrch,he's not patient,ماكايسبرش
taht chajra 3la tomobil,the tree fell on the car,تاهت شاجرا علا توموبيل
ghadi nmchi lcharikat taemin,I will go to the insurance company,غادي نمشي لشاريكات تامين
khasni ta3wid 3la had chi,I need reimbursement for this,خاسني تاعويد علا هاد شي
kayna hna chi makhbaza 9riba?,is there a bakery nearby,كاينا هنا شي ماخبازا قريبا?
tfi lbota m3ak,turn off the gas since you're there,تفي لبوتا معاك
jm3i tabla,clear the table,جمعي تابلا
lma m9to3,water is not available,لما مقتوع
ht tilifon,put down the phone,هت تيليفون
hyd sndaltk,take off your shoes,هيد سندالتك
tsala lw9t,time is up,تسالا لوقت
khbi hada httal sbah,hide this until tomorrow morning,خبي هادا هتّال سباه
3ti lmch yakol,give food to the cat,عتي لمش ياكول
3dni lklb,the dog bit me,عدني لكلب
yallah nsydo lhot,let's go fishing,يالّاه نسيدو لهوت
katakol lhm jmal,she's eating camel meat,كاتاكول لهم جمال
nmcho nkhrjo,let's go out,نمشو نخرجو
yallah nl3bo kora ftiran,let's go play football in the field,يالّاه نلعبو كورا فتيران
kat3rf tl3b kora,you're good at football,كاتعرف تلعب كورا
tah fdroj,he fell down the stairs,تاه فدروج
mchit lbarh lso9,I went to the grocery store yesterday,مشيت لباره لسوق
rkb fo9 l3awd,ride the horse,ركب فوق لعاود
khasni nsawb tamarin,I have to do my homework,خاسني نساوب تامارين
rdda ranmchi lmdrasa,I'm going to school tomorrow,ردّا رانمشي لمدراسا
ranrkb tobis,I'm taking the bus,رانركب توبيس
chhal taman,what's the price,شهال تامان
kantfrj flmatch,I'm watching the game,كانتفرج فلماتش
achno kaddir,what are you doing ?,أشنو كادّير
tiran 3amr bljomhor,the field is crowded with fans,تيران عامر بلجومهور
3ndk ticket?,do you have a ticket?,عندك تيككت?
markaw 3lihom,they scored,ماركاو عليهوم
wach katklm blongli,do you speak english,واش كاتكلم بلونڭلي
achno hada?,what's this,أشنو هادا?
kayn siba9 sayarat,there's a race,كاين سيباق سايارات
lmarghib blad zwina,Morocco is a beautiful country,لمارغيب بلاد زوينا
badya nachra ljawya,The weather report has begun,باديا ناشرا لجاويا
kayna hda wahd l9ahwa,it's near a coffee shop,كاينا هدا واهد لقاهوا
mskin mrid,poor guy is sick,مسكين مريد
kay9t3o chjr,they're cutting down the trees,كايقتعو شجر
ghadi nmchiw lraba ndiro rihla,we are going to the forest,غادي نمشيو لرابا نديرو ريهلا
nhar zwin dir casket chms skhona,what a nice day put on you're hat it's hot,نهار زوين دير كاسكت شمس سخونا
ghadi nmchi ftobis,I'm taking the bus,غادي نمشي فتوبيس
diw m3akom lma,take water with you,ديو معاكوم لما
hna katnbt dra,here's where corn grows,هنا كاتنبت درا
so9 3amr rkbt fo9 lhisan,the souk is crowded I rode a horse,سوق عامر ركبت فوق لهيسان
hna kaydiro bzaf dyal lancheta,here they do a lot of activities,هنا كايديرو بزاف ديال لانشتا
3afak chi hôtel 9rib,is there a hotel nearby,عافاك شي هôتل قريب
fin jat lmahta,where is the bus station,فين جات لماهتا
wach ghadi lkhdma,are you going to work,واش غادي لخدما
had jrda zwina,this garden is pretty,هاد جردا زوينا
rja3ti wala mazal,did you come back,رجاعتي والا مازال
ckon galik tamchi bwahdk,who told you to come alone,ككون ڭاليك تامشي بواهدك
khaski txawri m3aya,you have to ask me first,خاسكي تشاوري معايا
ma3ndi mandir blbsala,I don't like bad behaviour,ماعندي ماندير بلبسالا
lwahd howa li y3awak 3la raso,you should only rely on yourself,لواهد هووا لي يعاواك علا راسو
wa9ila ghadi na3ess,I think I'm going to sleep,واقيلا غادي ناعسّ
ndiro lihom ghir xi tamarin wasaf,we are just gonne do only one exercice for them,نديرو ليهوم غير شي تامارين واساف
ms hna rah machi bhalkom,but we are not the same,مس هنا راه ماشي بهالكوم
ghansift lik chi l'affaire,I'm gonna send you an offer,غانسيفت ليك شي ل'افّاير
mohim telbo lya,ask him for me,موهيم تلبو ليا
ne3mro dakechi on3awd nesifto,we are gonna fill everything and call you back,نعمرو داكشي أُنعاود نسيفتو
chof lina neta allh yehfdk,can you check for me please,شوف لينا نتا ألّه يهفدك
wa dwezha liya,just pass it to me!,وا دوزها لييا
tandiro chi blan,we are gonna come up with a plan,تانديرو شي بلان
dber fchi pikala,find a bike for us,دبر فشي پيكالا
ila geltihalih ghaygolik wi bghi imchi ta howa ch7al hada kaygolha.,if you tell him he's gonna ask you to go too, he's been asking me for so long,إلا ڭلتيهاليه غايڭوليك وي بغا إمشي تا هوواشحال هادا كايڭولها.
wkifax nta fik lifi9.,how can you wake up easily,وكيفاش نتا فيك ليفيق.
oui ghanfi9 nchalah.,yes I'm going to wake up,وي غانفيق نشالاه.
machi mochkil wa rta7 ghanfi9 ndreb jerya,no problem I'm going to wake up and go for a run,ماشي موشكيل وا رتاح غانفيق ندرب جريا
tal mra khra,for another time,تال مرا خرا
wach 9 dyal lil wla sba7,is it 9 PM or AM,واش 9 ديال ليل ولا سباح
rak 3arf nidam,you know the drill,راك عارف نيدام
ghda sbah onsoni lik,I'll call you tomorrow morning,غدا سباه أُنسوني ليك
ana lyum jit kow mn lkhadma,today I came exausted from work,أنا ليوم جيت كوو من لخادما
bonne nuit lbeaugoss,good night handsome,بونّ نويت لبوڭوسّ
fink atabi3a,where are you nature,فينك أتابيعا
hna aned mostapha,we are in Mostapha's,هنا أند موستاپها
m3ach atjii nta,when are you coming,معاش أتجيّ نتا
nichan kon hanii akhy,right now! don't worry bro,نيشان كون هانيّ أخي
raha ana baghi ntrini,there is nothing to do I wanna train,راها أنا باغي نتريني
fin kayn hani kharaj,where are you? I'm coming out,فين كاين أني خاراج
jay ldar 3andak,I'm comming to your house,جاي لدار عانداك
ach galo a3chiri,whata did they say my friend?,أش ڭالو أعشيري
lbarah kaml masalit,yesterday I was busy all day long,لباراه كنت ماساليت
otjlaw lia swaret dar,I lost my house keys,أُتجلو ليا سوارت دار
madkhaltlt tal 1:00 dlil,I didn't come back until 1AM,مادخالتلت تال 1:00 دليل
ana nfetar db,I'm gonna have breakfast now,أنا نفتار دب
ghanjma3 hwyjii bzrba,I'm going to pack up and come fast,قنجماع هويجيّ بزربا
sbr yalh anbdal hwayejii,wait i'm going to  change up soon,سبر ياله أنبدال حوايجيّ
bach twasalni m3ak.,so you can drive me,باش تواسالني معاك.
ani jay db bghi nhaz sak,I'm comming soon I'm going to pack my bag,أني جاي دب بغي نهاز ساك
wach nta f dar,are you home,واش نتا ف دار
ghanmchi nakhedam.,I'm going to work,غانمشي ناخدام.
wakha wlh masalit,I swear I was busy,واخا وله ماساليت
ghadi nkhetaf xi w9ita,I'm going to make up some time,غادي نختاف شي وقيتا
insan rah fih khalal,humans are not perfect,إنسان راه فيه خالال
la hania imkan biti tmchi tn3as.,no problem if you want to go to sleep,لا هانيا إمكان بيتي تمشي تنعاس.
hna yalah kandawzo sif.,we are just now having summer fun,هنا يالاه كانداوزو سيف.
hamdolah kolchi mzn,thank god everything is good,هامدولاه كولشي مزن
iwa had sa3a bien .,good for now,إوا هاد ساعا بين .
isawal fik lkhir abebe,thanks for asking babe,إساوال فيك لخير أبب
ana martak,I'm your wife,ما أنا مارتاك
ana bentak,I'm your daughter,ما أنا بنتاك
ana jartak,I'm your neighboor,ما أنا جارتاك
ana hbibtak,I'm your lover,ما أنا هبيبتاك
ana sahbtak,I'm your girlfriend,ما أنا ساهبتاك
ana khatibtk,I'm your fiance,ما أنا خاتيبتك
la ghir fdar hd sa3a.,no I'm just home now,لا ريع هدار هد ساعا.
ahna hta hna m3aha,we are with her too,أهنا هتا هنا معاها
lwa9t khyabt akhoya.,Everyone is a bad person this time.,لواقت خيابت أخويا.
w bshtak laftour zin.,enjoy the breakfast,و بسهتاك لافتور زين.
tkon 3andna monasba.,we have a ceremony,تكون عاندنا موناسبا.
wghadi ongolk marhba.,I'm gonna welcome you,وغادي أُنڭولك مارهبا.
drt m3ah lmazyan.,I did him a favour,درت معاه لمازيان.
xof hta t3ya wtskot.,talk until u get your tired and you're gonna shut up,شوف هتا تعيا وتسكوت.
wlmhm bnadam mrfo33,the point is they are unfocused,ولمهم بنادام مرفوعّ
ay haja 3andha 9anon.,everything has a law,أي حاجة عاندها قانون.
3tini gha tissa3 nwali b1.,just leave me alone and I'm going to be fine,عتيني غا تيسّاع نوالي ب1.
bhat 3la rasak almardi.,look yourself my friend,بهات علا راساك ألماردي.
lwalid dima rajal .,my dad is always a man,لواليد ديما راجال .
idrab youmayn safi.,the strike is only for 2 days,إدراب يوماين سافي.
insan tama3 m3a rasoo,he's greedy,إنسان تاماع معا راسو
lmaghrib dylna zin,our Morocco is beautiful,لماغريب ديلنا زي'ن
fotni khalini 3lik.,just leave me alone,فوتني خاليني عليك.
telefon ghali bzafff.,the phone is to expensive,تلفون غالي بزافّف.
wdir xi taman zwin.,give me a good price,ودير شي تامان زوين.
wzid n9as gha xi 100 dh,reduce the price by 100 dh,وزيد نقاس غا شي 100 ده
hawalt m3ah mabgha,I tried with it but it didn't work,هاوالت معاه مابغا
sir lso9 momkin tl9ah.,go to the strore you might find it,سير لسوق مومكين تلقاه.
gha xafha wtlaff meskin,the moment he saw her he lost it,غا شافها وتلافّ مسكين
iwa tkalma liya db,just calm down now,إوا تكالما لييا دب
lbarah knt naxat,I was having fun yesterday,لباراه كنت ناشات
wxhal mn whda xrbty,how many did you drink,وشهال من وهدا شربتي
dir rasak makatfham.,act like you don't understand,دير راساك ماكاتفهام.
tmazak liya disque,listen to this song,تمازاك لييا ديسقو
nhaer dor biya nwarik,if I see you again I'm gonna beat u up,نهار دور بييا نواريك
xof alahmar 9adamak .,look where your walking,شوف ألاهمار قاداماك .
ana faytak b joj hwayj.,I'm ahead of you by 2 steps,أنا فايتاك ب جوج حوايج.
xhal dawazti lpermi,how much did you pay for the driver's license,شهال داوازتي لپرمي
knt f 2017 3ayan.,I was weak in 2017,كنت ف 2017 عايان.
rab3in alf bax xrah.,he bought it with 40000,رابعين ألف باش شراه.
osafi hdxi li ghngolik,that's all I have to say,أُسافي هدشي لي غنڭوليك
wax hdxi db khaliti,what is this you left here,واش هدشي دب خاليتي
khali liya whda darori,leave one for me,خالي لييا وهدا داروري
mra khra nsifthom lik.,I will send you one another time,مرا خرا نسيفتهوم ليك.
wlah tatsdmt bzaf,I was shoock,ولاه تاتسدمت بزاف
wahaka kaydir liha.,this is how he does it,واهاكا كايدير ليها.
ilamajawbto kayb9a ysoni bhal haka.,if I don't answer he keeps calling like this,إلاماجاوبتو كايبقا يسوني بهال هاكا.
wax bghiti dir m3aya sway3,do you want to do extra lessons with me,واش بغيتي معايا سوايع
had deri hada kay9ra mzyan,this guy is a good student,وادري هادا كايقرا مزا
mni kysonu 3lik hkk bzaff,he keeps calling you a lot,مني كيسونو عليك هكّ بزافّ
mymknch insan kysonu 3lik ghir hakak,this is unreal people call you for no reason,ميمكن إنسان كيسونو عليك غير هاكاك
wlah ma3rft ach kaydir,I don't know what is he doing,ولاه ماعرفت أش كايدير
nti 3titih lwa9t,you gave him time,نتي عتيتيه لواقت
wkhda wa9to,he took his time,وخدا واقتو لكافّفي
bsiff ysoni 3lik.,no surprise he calls you,بسيفّ يسوني عليك.
lmhm hdxi rh m3jbnix.,the point is I don't like this,لمڭم هدشي ره معجبنيش.
wach ana xayat lik .,I'm just an extra baggage,واش أنا شايات ليك .
smh liya wsafi,just forgive me,سمه لييا وسافي
ana db sawltak,I just asked you,أنا دب ساولتاك
3lax blokitini nta,why did you block me,علاش بلوكيتيني نتا
kifax wlah m3rft 3lax,how come you don't know why,كيفاش ولاه معرفت علاش
hdxi libghit n3rff safi,this is all I want to know,هدشي ليبغيت نعرفّ سافي
kyna xi hj jdida,is there any news,كينا شي هج جديدا
rah ana mafhamtt,I don't get it,راه أنا مافهامتّ
ghir goli liya 3lach hd,just tell me why hd,غير ڭولي لييا علاش هد
wkhy dyali fink,my brother where are you,وخي ديالي فينك
wlbrah fin knti,where were you yesterday,ولبراه فين كنتي
wb9it hda marjane,I was next to marjane,وبقيت هدا مارجان
ja lwalid mn so9,my father came back from the store,جا لواليد من سوق
sift liua ta3bi2a,can you buy me my phone subscription,سيفت ليوا تاعبيأ
ana wlit naddi,I'm really good now,أنا وليت نادّي
lyoma 9rit joj sway3,I studied for 2 hours today,ليوما قريت جوج سوايع
gheda inshlah ghansafer,I will travel tomorrow,غدا إنسهلاه غانسافر
afin cv azin,hey how are you cutie,أفين كڤ أزين
kif dayr ahbibi,how are you my love,كيف داير أهبيبي
kif dwzti nhark mzn,how was your day,كيف دوزتي نهارك مزن
ach kat3awd b3da,any news about you ?,أش كاتعاود بعدا
kif dayra lwalida,how's your mom,كيف دايرا لواليدا
labs 3liha afonon,she's fine,لابس عليها أفونون
fin ghbrti 3liya,where did you disapear,فين غبرتي علييا
wa chhal oana kntsna fik,I was waiting for you for a long time,وا شهال أُانا كنتسنا فيك
ana jaya mn lkhdma,I'm comming from work,أنا جايا من لخدما
smh liya t3tlt 3lik,I'm sorry I'm late,سمه لييا تعتلت عليك
islm 3lik lkhir,thanks for asking,إسلم عليك لخير
itwhchk lkhir abb,I miss you too babe,إتوهشك لخير أبّ
iwa ahna kan3diw,I'm just passing time,إوا أهنا كانعديو
m3a lw9t 9asha,time is tough,معا لوقت قاسها
yalah thla liya frask,stay safe,يالاه تهلا لييا فراسك
jit oml9itak,I didn't find you,جيت أُملقيتاك
nti kat3jbini,I like you,نتي كاتعجبيني
wnti katham9ini,I love you,ونتي كاتهامقيني
wylh nmxiw lhih,let's go there,ويله نمشيو لهيه
xhal bx xriti sbat,how much did you buy the shoes,شهال بش شريتي سبات
wl3alam mrawan,the world is messy,ولعالام مراوان
wdk nher zelzal,the earthquake day,ودك نهر زلزال
wnad lharb 3wtani,the war begun again,وناد لهارب عوتاني
lmhm kon ghir rajal,just be a man,لمهم كون غير راجال
lmhm imta ntl9aw azin,where can we meet cutie,لمهم إمتا نتلقاو أزين
matwahxtinich akbida,you didn't miss me,ماتواهشتينيش أكبيدا
iwa diri lna xi rdv,just set up a appointment,إوا ديري لنا شي ردڤ
bizou zin dyali,kisses cutie,بيزو زين ديالي
howa kan f café,he was in the coffe shop,هووا كان ف كافé
mal9itich l7amd,u didn't find lemons,مالقيتيش لحال
wabazz lik akhy,I don't know what to tell you,وابازّ ليك أخي
matab9ax tabki wtaxki,stop whining,ماتابقاش تابكي وتاشكي
rah hiya bghato mzyan,she wants it good,راه هييا بغاتو مزا
tla9at bih f resto,she met him in a restaurant,تلاقات بيه ف رستو
whiya saraha mbogsa,she's super hot to be honest,وهييا ساراها مبوڭسا
ay hay 3la x3er twill,your long hair looks absolutely stunning!,أي هاي علا شعر تويلّ
hta ana 3ajabni.,I like it too,هتا أنا عاجابني.
ana rah mrid,I'm sick,أنا راه مريد
wkifax,how,وكيفاش
iwa lah yaster wsafi,may god forgive us,إوا الله ياستر وسافي
wahd sayd fina howa,wher's the man,واهد سايد فينا هووا
axno mlk m9ala9,why are you worried,أشنو ملك مقالاق
wax ghadi t3ich fiha,are you gonna live in it,واش غادي تعيش فيها
fin ghadi twsal ga3,what are you going to achieve,فين غادي توسال ڭاع
wntl9aw f jam3,let's meet in the mosque,ونتلقاو ف جامع
wntla9aw f lbar,let's meet at the bar,ونتلاقاو ف لبار
wntxawfo hdah ila bghiti,let's see each other near it if you want,ونتشاوفو هداه إلا بغيت
b9a txad dk lakra.,remember to close that shit,بقا تشاد دك لاكرا.
3lah malo mazwin.,why are you saying it's ugly,علاه مالو مازوين.
ach galih b3da khona,what did the guy tell him,أش ڭاليه بعدا خونا
wgoliya xhal dk lakra,just tell me how much does that shit cost,وڭولييا شهال دك لاكرا
wgha khaliha 3alah,just let it be,وغا خاليها عالاه
rah lbarah khasart,it broke yesterday,راه لباراه خاسارت
iwa mxiti wla ba9i,did you go or not yet,إوا مشيتي ولا باقي
iwa kayn chi safar,did you travel,إوا كاين شي سفا
hta l3otla inshlah.,until the holidays if god wants,هتا لعوتلا إنسهلاه.
wafin wrah t3atalti,where are you, you are late,وافين وراه تعاتالتي
wkifax wax mbghitix tji,you don't want to come ?,وكيفاش واش مبغيتيش تجي
wlmhm wdoz 3ando lggazar rah mahlol,anyway just go to him the butcher shop is open,ولمهم ودوز عاندو لڭّازار راه ماهلول
ana f triq daba,I'm on my way now,أنا ف تريق دابا
walakin ana 3ndi l3amal,but I have work,والاكين أنا عندي لعامال
awddi khlliha 3lellah,just let god decide our fate,أودّي خلّيها عللّاه
jawh mn marrakech,they came to him from marrakech,جاوه من مارّاكش
mali ana wmlk nta,what's difference between me and you,مالي أنا وملك نتا
khaliha lrasak,let it for yourself,خاليها لراساك
wgol xi hj fachkal,say something nice,وڭول شي هج فاشكال
matab9ax tkharba9,stop doing random stuff,ماتابقاش تخارباق
golihom ghir lha9i9a,tell them the truth,ڭوليهوم غير لهاقيقا
iwa hmdolah kif dima,everything is good just like always,إوا همدولاه كيف ديما
ramadan mobrak,happy ramadan,رامادان موبراك
wnta b9a hadinii,keep stalking me,ونتا بقا هادينيّ
xof rah kolxi tmak,everything is there,شوف راه كولشي تماك
bnadam kyfham libgha,people understand whatever they want,بنادام كيفهام ليبغا
labas 3lih akhy,he's good my brother,لاباس عليه أخي
wnayda lharb f char9,there is war in the east,ونايدا لهارب ف شارق
iwa dwzo nta m3ak,take him with you,إوا دوزو نتا معاك
gheda lmatch dyal lwidad,tomorrow widad are playing,غدا لماتش ديال لويداد
iwa gheda sbah m3a 9,well then tomorrow 9AM it is,إوا غدا سباه معا 9
wgha nta li mfarwah,it's just you that's retarded,وغا نتا لي مفارواه
rah f lmahata l9ito,I found him in the bus station,راه ف لماهاتا لقيتو
wgol lbnadam sa7,tell people the truth,وڭول لبنادام ساح
wakyban s7i7,he looks strong,واكيبان سحيح
wrah kyst3mal protéine,he uses protein powder,وراه كيستعمال پروتéين
rah hiya li 3ahira,she's the whore,راه هييا لي عاهيرا
wmojod lkhir azin,I'm wealthy cutie,وموجود لخير أزين
fotha wkhaliha tma,skip it and leave it there,فوتها وخاليها تما
tasal biha wbloki,call her then block her,تاسال بيها وبلوكي
3awd charjiha db.,recharge it now,عاود شارجيها دب.
wlkhadam nit bniyti,I'm working seriously,ولخادام نيت بنييتي
wlkhadma hadi nit,this is hard work,ولخادما هادي نيت
wbghit ngolik hj,I want to tell you something,وبغيت نڭوليك هج
bghit n3traf lik,I want to get to know you,بغيت نعتراف ليك
rah knhabak,I love you,راه كنهاباك
rah knmot 3lkk,I can die for you,راه كنموت علكّ
gha xof xi blan,just see what you can do,غا شوف شي بلان
bnadam mfarxakh,dude is destroyed,بنادام مفارشاخ
iwa aji 3ndi txof,come to mee and see,إوا أجي عندي تشوف
rah ba3 dkxi kamal,he sold everything,راه باع دكشي كامال
whowa mohal wx tl9ah,I don't think you can find him,وهووا موهال وش تلقاه
xarjam rah maftoh,the window is open,شارجام راه مافتوه
wx7al katalbas,what's your clothing size,وشحال كاتالباس
w7al lbab db,open the door now,وحال لباب دب
ana jay m3a dyaf,I'm comming with the guests,أنا جاي معا دياف
wgoliya wx ja 3ndk,tell me if he came to you,وڭولييا وش جا عندك
rah khona kan tma,the dude was there,راه خونا كان تما
3tini nmira dyalk,give me your phone number,عتيني نميرا ديالك
wdoz 3ndi tgheda,come have lunch with me,ودوز عندي تغدا
wx kyn xi ftour,did you cook breakfast,وش كين شي فتور
wm3a xhal ghadi l3amal,when are you going to work,ومعا شهال غادي لعامال
