darija,eng,darija_ar
koun ghir 9dert n3rf ga3 nass dial derb,,كون غير قدرت نعرف ڭاع ناسّ ديال درب
koun ghir 9dert n mss7ou mn lwojod,,كون غير قدرت ن مسّحو من لووجود
koun ghir 9dert n sowwer had lmander,,كون غير قدرت ن سووّر هاد لماندر
koun ghir 9dert n frchekh had tabla,,كون غير قدرت ن فرشخ هاد تابلا
koun ghir 9dert n n9el had ljoumal dghia,,كون غير قدرت ن نقل هاد لجومال دغيا
koun ghir 9dert n blokih,,كون غير قدرت ن بلوكيه
koun ghir 9dert n7eyed ndadr f merra,,كون غير قدرت نحيد ندادر ف مرّا
koun ghir 9dert n stfser 3la had lmawdou3,,كون غير قدرت ن ستفسر علا هاد لماودوع
koun ghir 9dert njtaneb ga3 lmachakil,,كون غير قدرت نجتانب ڭاع لماشاكيل
koun ghir 9dert nmchi ndor,,كون غير قدرت نمشي ندور
koun ghir 9dert n tna9ch m3ak,,كون غير قدرت ن تناقش معاك
koun ghir 9dert n towwer lma3arif diali,,كون غير قدرت ن تووّر لماعاريف ديالي
koun ghir 9dert n zyyen 7yati,,كون غير قدرت ن زيّن حياتي
koun ghir 9dert n staghell lforssa,,كون غير قدرت ن ستاغلّ لفورسّا
koun ghir 9dert n kteb ktab,,كون غير قدرت ن كتب كتاب
koun ghir 9dert n khrbe9 ou tsd9,,كون غير قدرت ن خربق و تسدق
koun ghir 9dert n khne9ek,,كون غير قدرت ن خنقك
koun ghir 9dert n daaf3 3lik,,كون غير قدرت ن دافع عليك
koun ghir 9dert n ghmmes,,كون غير قدرت ن غمّس
koun ghir 9dert n chtark m3akoum,,كون غير قدرت ن شتارك معاكوم
koun ghir 9dert n 3llemek dkchi li kan3rf,,كون غير قدرت ن علّمك دكشي لي كانعرف
koun ghir 9dert n tla9ak,,كون غير قدرت ن تلاقاك
koun ghir 9dert n khelless 3lik,,كون غير قدرت ن خلّسّ عليك
koun ghir 9dert n chowwech 3lik,,كون غير قدرت ن شووّش عليك
koun ghir 9dert n tsellel l3ndk,,كون غير قدرت ن تسلّل لعندك
koun ghir 9dert ntfrj f cinema,,كون غير قدرت نتفرج ف سينما
koun ghir 9dert nkhelet jouj aghani,,كون غير قدرت نخلت جوج أغاني
koun ghir 9dert n raaj3 dorossi bla sda3,,كون غير قدرت ن راجع دوروسّي بلا سداع
koun ghir 9dert n nseb9ek,,كون غير قدرت ن نسبقك
koun ghir 9dert n frg3 9nboula f aichoura,,كون غير قدرت ن فرڭع قنبولا ف أيشورا
koun ghir 9dert n sken f jbl,,كون غير قدرت ن سكن ف جبل
koun ghir 9dert n khffef mn mou3anat dialk,,كون غير قدرت ن خفّف من موعانات ديالك
koun ghir 9dert n 3alj amradi,,كون غير قدرت ن عالج أمرادي
koun ghir 9dert n rchedek ltri9 s7i7,,كون غير قدرت ن رشدك لتريق سحيح
koun ghir 9dert ntir f sma,,كون غير قدرت نتير ف سما
koun ghir 9dert n rtteb ch3ri,,كون غير قدرت ن رتّب شعري
koun ghir 9dert n chiyyer 3lik,,كون غير قدرت ن شييّر عليك
koun ghir 9dert n stoki lmakla,,كون غير قدرت ن ستوكي لماكلا
koun ghir 9dert n wde3ek 9bl manmchi,,كون غير قدرت ن ودعك قبل مانمشي
koun ghir 9dert n khtar had tricoat,,كون غير قدرت ن ختار هاد تريكوات
koun ghir 9dert nchrb lma,,كون غير قدرت نشرب لما
koun ghir 9dert n7yd mn sda3,,كون غير قدرت نحيد من سداع
koun ghir 9dert nb3ed mn lmachakil,,كون غير قدرت نبعد من لماشاكيل
koun ghir 9dert nmchi l chi blassa khawya,,كون غير قدرت نمشي ل شي بلاسّا خاويا
koun ghir 9dert n t7emmel sda3,,كون غير قدرت ن تحمّل سداع
koun ghir 9dert nsm3k had l oughnia.,,كون غير قدرت نسمعك هاد ل وغنيا.
koun ghir 9dert n n99et rasse,,كون غير قدرت ن نقّت راسّ
koun ghir 9dert n rje3 bzman lor,,كون غير قدرت ن رجع بزمان لور
koun ghir 9dert n3tik ja2iza,,كون غير قدرت نعتيك جاإزا
koun ghir 9dert n blleghou 3nd lbouliss,,كون غير قدرت ن بلّغو عند لبوليسّ
koun ghir 9dert n tfi dwaw,,كون غير قدرت ن تفي دواو
koun ghir 9dert n ryye7 chwia,,كون غير قدرت ن ريّح شويا
koun ghir 9dert n7yed lghech.,,كون غير قدرت نحيد لغش.
koun ghir 9dert n 9cher had sbagha,,كون غير قدرت ن قشر هاد سباغا
koun ghir 9dert n fekker f s9il,,كون غير قدرت ن فكّر ف سقيل
koun ghir 9dert n moraja3a.,,كون غير قدرت ن موراجاعا.
koun ghir 9dert nbda lmo9araba.,,كون غير قدرت نبدا لموقارابا.
koun ghir 9dert n rejje3 lik floussek,,كون غير قدرت ن رجّع ليك فلوسّك
koun ghir 9dert nsed had lmes2ala.,,كون غير قدرت نسد هاد لمسألا.
koun ghir 9dert n sog.,,كون غير قدرت ن سوڭ.
koun ghir 9dert nbni mdrassa,,كون غير قدرت نبني مدراسّا
koun ghir 9dert ngleb 3la koulchi,,كون غير قدرت نڭلب علا كولشي
koun ghir 9dert nl79 train.,,كون غير قدرت نلحق تراين.
koun ghir 9dert n stetmer f chi mchrou3,,كون غير قدرت ن ستتمر ف شي مشروع
koun ghir 9dert n steb3ed lmachakil,,كون غير قدرت ن ستبعد لماشاكيل
koun ghir 9dert n 3derek,,كون غير قدرت ن عدرك
koun ghir 9dert n fsser lik mouchkil diali,,كون غير قدرت ن فسّر ليك موشكيل ديالي
koun ghir 9dert njbd tsawer l9dam,,كون غير قدرت نجبد تساور لقدام
koun ghir 9dert n l9a dkchi li kan9lb 3lih,,كون غير قدرت ن لقا دكشي لي كانقلب عليه
koun ghir 9dert n tfawd m3ah 3la taman,,كون غير قدرت ن تفاود معاه علا تامان
koun ghir 9dert n 7ellel kifma bghit,,كون غير قدرت ن حلّل كيفما بغيت
koun ghir 9dert nbedelt smyti,,كون غير قدرت نبدلت سميتي
koun ghir 9dert njib manakoul,,كون غير قدرت نجيب ماناكول
koun ghir 9dert ngoul la,,كون غير قدرت نڭول لا
koun ghir 9dert ndewz had l entretien,,كون غير قدرت ندوز هاد ل إنترتين
koun ghir 9dert n khsser hadche,,كون غير قدرت ن خسّر هادش
koun ghir 9dert nettell9,,كون غير قدرت نتّلّق
koun ghir 9dert n sbegh dfari,,كون غير قدرت ن سبغ دفاري
koun ghir 9dert njbed sel3a li mkhbya,,كون غير قدرت نجبد سلعا لي مخبيا
koun ghir 9dert nakhoud min7a,,كون غير قدرت ناخود مينحا
koun ghir 9dert n sellefk,,كون غير قدرت ن سلّفك
koun ghir 9dert nbni dar,,كون غير قدرت نبني دار
koun ghir 9dert n tfa3l m3ahoum,,كون غير قدرت ن تفاعل معاهوم
koun ghir 9dert n n9t3 had lwra9,,كون غير قدرت ن نقتع هاد لوراق
koun ghir 9dert n7essen rass,,كون غير قدرت نحسّن راسّ
koun ghir 9dert n wjjed ga3 dkchi li khassni,,كون غير قدرت ن وجّد ڭاع دكشي لي خاسّني
koun ghir 9dert n lou7 ga3 dkchi li ma3ndi mandir bih,,كون غير قدرت ن لوح ڭاع دكشي لي ماعندي ماندير بيه
koun ghir 9dert n 9aad l awda3,,كون غير قدرت ن قاد ل أوداع
koun ghir 9dert n tkebber wlidati mzyan,,كون غير قدرت ن تكبّر وليداتي مزيان
koun ghir 9dert n sift lik chnou m7taj,,كون غير قدرت ن سيفت ليك شنو محتاج
koun ghir 9dert n tkowwen f chi mdrassa zwina,,كون غير قدرت ن تكووّن ف شي مدراسّا زوينا
koun ghir 9dert n 3tik li tlebti,,كون غير قدرت ن عتيك لي تلبتي
koun ghir 9dert n guidek f tri9,,كون غير قدرت ن ڭويدك ف تريق
koun ghir 9dert n 9ne3ek tji m3aya,,كون غير قدرت ن قنعك تجي معايا
koun ghir 9dert n tdreb f had la salle,,كون غير قدرت ن تدرب ف هاد لا سالّ
koun ghir 9dert n se7e7 dra3i,,كون غير قدرت ن سحح دراعي
koun ghir 9dert n do99 3lihoum,,كون غير قدرت ن دوقّ عليهوم
koun ghir 9dert nghber,,كون غير قدرت نغبر
koun ghir 9dert ntfi dmaghi,,كون غير قدرت نتفي دماغي
koun ghir 9dert n wedde7 lik lmouchkil,,كون غير قدرت ن ودّح ليك لموشكيل
koun ghir 9dert nmtalek dar diali,,كون غير قدرت نمتالك دار ديالي
koun ghir 9dert n tl3 lfo9,,كون غير قدرت ن تلع لفوق
koun ghir 9dert n t7eddak,,كون غير قدرت ن تحدّاك
koun ghir 9dert n tmender.,,كون غير قدرت ن تمندر.
koun ghir 9dert n mlek ou manb9ach kari,,كون غير قدرت ن ملك و مانبقاش كاري
koun ghir 9dert n t7aawer m3a chi wa7d,,كون غير قدرت ن تحاور معا شي واحد
koun ghir 9dert ntsele9 had jbl,,كون غير قدرت نتسلق هاد جبل
koun ghir 9dert n fsel jellab,,كون غير قدرت ن فسل جلّاب
koun ghir 9dert n 7aafd 3la had tsawr,,كون غير قدرت ن حافد علا هاد تساور
koun ghir 9dert tkoun 3ndi firma,,كون غير قدرت تكون عندي فيرما
koun ghir 9dert nt7ewwel,,كون غير قدرت نتحوّل
koun ghir 9dert n9arrar 9rarati bou7di,,كون غير قدرت نقارّار قراراتي بوحدي
koun ghir 9dert nsali khdmti dghia,,كون غير قدرت نسالي خدمتي دغيا
koun ghir 9dert n tiri fih,,كون غير قدرت ن تيري فيه
koun ghir 9dert nweli kansam7,,كون غير قدرت نولي كانسامح
koun ghir 9dert n 7essen lwad3ya,,كون غير قدرت ن حسّن لوادعيا
koun ghir 9dert n gabel chghalati,,كون غير قدرت ن ڭابل شغالاتي
koun ghir 9dert n chri 7wayj jdad,,كون غير قدرت ن شري حوايج جداد
koun ghir 9dert nzid cherjem,,كون غير قدرت نزيد شرجم
koun ghir 9dert nkemel had lba7t.,,كون غير قدرت نكمل هاد لباحت.
koun ghir 9dert nt3lm nyech,,كون غير قدرت نتعلم نيش
koun ghir 9dert n stow3eb doross dghia,,كون غير قدرت ن ستووعب دوروسّ دغيا
koun ghir 9dert nt3lm ncht7.,,كون غير قدرت نتعلم نشتح.
koun ghir 9dert nwelli nfi9 dghia,,كون غير قدرت نولّي نفيق دغيا
koun ghir 9dert n7afed 3la slati,,كون غير قدرت نحافد علا سلاتي
koun ghir 9dert nchri telephone.,,كون غير قدرت نشري تلپهون.
koun ghir 9dert nt3lm nmarki,,كون غير قدرت نتعلم نماركي
koun ghir 9dert ntzele9 f tobogon,,كون غير قدرت نتزلق ف توبوڭون
koun ghir 9dert n rkeb f train,,كون غير قدرت ن ركب ف تراين
koun ghir 9dert nbe3d 3la had lmouchkil,,كون غير قدرت نبعد علا هاد لموشكيل
3lach mabghitich t fekker,,علاش مابغيتيش ت فكّر
3lach mabghitich t nod traje3 dorossek,,علاش مابغيتيش ت نود تراجع دوروسّك
3lach mabghitich t 9ereb lhna,,علاش مابغيتيش ت قرب لهنا
3lach mabghitich t rj3,,علاش مابغيتيش ت رجع
3lach mabghitich tsewel lia,,علاش مابغيتيش تسول ليا
3lach mabghitich t3lm tsog.,,علاش مابغيتيش تعلم تسوڭ.
3lach mabghitich tba lbni,,علاش مابغيتيش تبا لبني
3lach mabghitich t gleb 3lihoum,,علاش مابغيتيش ت ڭلب عليهوم
3lach mabghitich tmchi f train.,,علاش مابغيتيش تمشي ف تراين.
3lach mabghitich tkml fkhdmtek,,علاش مابغيتيش تكمل فخدمتك
3lach mabghitich tbedel dar,,علاش مابغيتيش تبدل دار
3lach mabghitich tji tghedda,,علاش مابغيتيش تجي تغدّا
3lach mabghitich t wedde7 lmouchkil,,علاش مابغيتيش ت ودّح لموشكيل
3lach mabghitich tchri dar,,علاش مابغيتيش تشري دار
3lach mabghitich tkhroj m3ana,,علاش مابغيتيش تخروج معانا
3lach mabghitich tji lb7r,,علاش مابغيتيش تجي لبحر
3lach mabghitich tdkhol dewech,,علاش مابغيتيش تدخول دوش
3lach mabghitich tchreb dwak,,علاش مابغيتيش تشرب دواك
3lach mabghitich t7etet m3ana,,علاش مابغيتيش تحتت معانا
3lach mabghitich tl3 lfo9,,علاش مابغيتيش تلع لفوق
3lach mabghitich tchri jellaba jdida,,علاش مابغيتيش تشري جلّابا جديدا
3lach mabghitich t7fed dorossek,,علاش مابغيتيش تحفد دوروسّك
3lach mabghitich t3awd decor,,علاش مابغيتيش تعاود دكور
3lach mabghitich t7ewel l drb jdid,,علاش مابغيتيش تحول ل درب جديد
3lach mabghitich t9erer khlass,,علاش مابغيتيش تقرر خلاسّ
3lach mabghitich tsafer had l3am,,علاش مابغيتيش تسافر هاد لعام
3lach mabghitich tiri fih,,علاش مابغيتيش تيري فيه
3lach mabghitich twsl 3lina,,علاش مابغيتيش توسل علينا
3lach mabghitich t 7essen,,علاش مابغيتيش ت حسّن
3lach mabghitich t gabel drare,,علاش مابغيتيش ت ڭابل درار
3lach mabghitich t chri lia dk l7lwa,,علاش مابغيتيش ت شري ليا دك لحلوا
3lach mabghitich t charji tiliphonek,,علاش مابغيتيش ت شارجي تيليپهونك
3lach mabghitich tkml lba7t li 3ndk,,علاش مابغيتيش تكمل لباحت لي عندك
3lach mabghitich tched fia,,علاش مابغيتيش تشد فيا
3lach mabghitich t stow3eb darss dialk,,علاش مابغيتيش ت ستووعب دارسّ ديالك
3lach mabghitich t chte7,,علاش مابغيتيش ت شتح
3lach mabghitich t fi9,,علاش مابغيتيش ت فيق
3lach mabghitich tselli,,علاش مابغيتيش تسلّي
3lach mabghitich thder f tiliphone,,علاش مابغيتيش تهدر ف تيليپهون
3lach mabghitich tmarker lbit,,علاش مابغيتيش تماركر لبيت
3lach mabghitich t zle9 f tobogan,,علاش مابغيتيش ت زلق ف توبوڭان
3lach mabghitich trkb f taxi,,علاش مابغيتيش تركب ف تاشي
3lach mabghitich tjbd 7wayjek jdad,,علاش مابغيتيش تجبد حوايجك جداد
3lach mabghitich trebi klb,,علاش مابغيتيش تربي كلب
3lach mabghitich tsm7 lia,,علاش مابغيتيش تسمح ليا
3lach mabghitich t fsser lia lmouchkil,,علاش مابغيتيش ت فسّر ليا لموشكيل
3lach mabghitich tkherej zbl,,علاش مابغيتيش تخرج زبل
3lach mabghitich t9lb 3la swaret,,علاش مابغيتيش تقلب علا سوارت
3lach mabghitich tfawd m3ah,,علاش مابغيتيش تفاود معاه
3lach mabghitich t 7ellel nass dialk,,علاش مابغيتيش ت حلّل ناسّ ديالك
3lach mabghitich tkhtar smya,,علاش مابغيتيش تختار سميا
3lach mabghitich tmchi trini,,علاش مابغيتيش تمشي تريني
3lach mabghitich t7yed mnk t9li9a,,علاش مابغيتيش تحيد منك تقليقا
3lach mabghitich t9yed f had lmdrassa,,علاش مابغيتيش تقيد ف هاد لمدراسّا
3lach mabghitich tb3d 3la douk nass,,علاش مابغيتيش تبعد علا دوك ناسّ
3lach mabghitich tleo,,علاش مابغيتيش تلو
3lach mabghitich t3awd dar f sbagha,,علاش مابغيتيش تعاود دار ف سباغا
3lach mabghitich t3tini tafassil,,علاش مابغيتيش تعتيني تافاسّيل
3lach mabghitich tleb l min7a,,علاش مابغيتيش تلب ل مينحا
3lach mabghitich tsellef mn 3ndou,,علاش مابغيتيش تسلّف من عندو
3lach mabghitich t connecta,,علاش مابغيتيش ت كونّكتا
3lach mabghitich t tfa3l m3ana,,علاش مابغيتيش ت تفاعل معانا
3lach mabghitich dekhel lia,,علاش مابغيتيش دخل ليا
3lach mabghitich t raser l7ya,,علاش مابغيتيش ت راسر لحيا
3lach mabghitich t wjjed lghda,,علاش مابغيتيش ت وجّد لغدا
3lach mabghitich thbt lt7t,,علاش مابغيتيش تهبت لتحت
3lach mabghitich t 9aad 7altek,,علاش مابغيتيش ت قاد حالتك
3lach mabghitich t tkdeb 3lih,,علاش مابغيتيش ت تكدب عليه
3lach mabghitich t sift lina l coli,,علاش مابغيتيش ت سيفت لينا ل كولي
3lach mabghitich t tkowwen rassk,,علاش مابغيتيش ت تكووّن راسّك
3lach mabghitich t 3lm chi 7rfa jdida,,علاش مابغيتيش ت علم شي حرفا جديدا
3lach mabghitich tched chi guide.,,علاش مابغيتيش تشد شي ڭويد.
3lach mabghitich t 9tan3,,علاش مابغيتيش ت قتانع
3lach mabghitich t tdreb m3aya,,علاش مابغيتيش ت تدرب معايا
3lach mabghitich tdkhol l la salle,,علاش مابغيتيش تدخول ل لا سالّ
3lach mabghitich t do99,,علاش مابغيتيش ت دوقّ
3lach mabghitich t3red 3lih,,علاش مابغيتيش تعرد عليه
3lach mabghitich t tkhellih 3lik f ti9ar,,علاش مابغيتيش ت تخلّيه عليك ف تيقار
3lach mabghitich t jaweb f tiliphone,,علاش مابغيتيش ت جاوب ف تيليپهون
3lach mabghitich tsayeb chi 3assir,,علاش مابغيتيش تسايب شي عاسّير
3lach mabghitich tsayeb dk tabla,,علاش مابغيتيش تسايب دك تابلا
3lach mabghitich tdewer l7rira,,علاش مابغيتيش تدور لحريرا
3lach mabghitich tchawer m3ah,,علاش مابغيتيش تشاور معاه
3lach mabghitich t 9sem m3aya,,علاش مابغيتيش ت قسم معايا
3lach mabghitich t nkharet f ljam3ya diali,,علاش مابغيتيش ت نخارت ف لجامعيا ديالي
3lach mabghitich t 7e99e9 ahdafk,,علاش مابغيتيش ت حقّق أهدافك
3lach mabghitich tweli labass 3lik,,علاش مابغيتيش تولي لاباسّ عليك
