darija,eng,darija_ar
khass n7arbou tahmich dial drare sghar.,,خاسّ نحاربو تاهميش ديال درار سغار.
rah kan motaw99a3 hadche ytra,,راه كان موتاوقّاع هادش يترا
hjm 3lia klb,,هجم عليا كلب
rah mtna9d gha m3a rassou,,راه متناقد غا معا راسّو
kayn chi dissir kikoun mawsimi.,,كاين شي ديسّير كيكون ماوسيمي.
hadche 3adim.,,هادش عاديم.
rewenti denya,,رونتي دنيا
n9ss lia chouf,,نقسّ ليا شوف
rah la niha2i hadche li glt,,راه لا نيهاإ هادش لي ڭلت
had salon mdikori zwin,,هاد سالون مديكوري زوين
ch7al katkmi f nhar ?,,شحال كاتكمي ف نهار ?
chad mansib zwin.,,شاد مانسيب زوين.
chwia dial dimo9ratia,,شويا ديال ديموقراتيا
ch7al mghyar had khouna,,شحال مغيار هاد خونا
hadche khayali.,,هادش خايالي.
kichfr 3ayn bayn,,كيشفر عاين باين
rah l9itou mesdoud.,,راه لقيتو مسدود.
rah ghalat hadche li katgoul,,راه غالات هادش لي كاتڭول
tbeddelti,,تبدّلتي
rah s7i7 3lik,,راه سحيح عليك
wellefti chwia ?,,ولّفتي شويا ?
rah mriguel.,,راه مريڭول.
rah mdowwakh.,,راه مدووّاخ.
rah berrert lik chnou dert,,راه برّرت ليك شنو درت
rah mrtabt.,,راه مرتابت.
had l9issa molhima bezzaf,,هاد لقيسّا مولهيما بزّاف
roz mchttet.,,روز مشتّت.
chkoun had boul7ya ?,,شكون هاد بولحيا ?
rah zayd na9ss,,راه زايد ناقسّ
rah khari9 3la l3ada,,راه خاريق علا لعادا
had lb7r stitna2i.,,هاد لبحر ستيتناإ.
rah fransawi.,,راه فرانساوي.
rah sblyoni.,,راه سبليوني.
rah mirikani.,,راه ميريكاني.
rah chinwi.,,راه شينوي.
rah mkhbbi 3lik lhih,,راه مخبّي عليك لهيه
rah mti99en bli nta li chfrtini,,راه متيقّن بلي نتا لي شفرتيني
rah ra2isiya had chhiwa,,راه راإسييا هاد شهيوا
rah mezhar ana,,راه مزهار أنا
rah mdayrin ta3arouf,,راه مدايرين تاعاروف
rah tewe3 l5edma,,راه توع لخدما
rah dramatiki kter men l9yass,,راه دراماتيكي كتر من لقياسّ
rah mo2a9at had te5yir,,راه موأقات هاد تخيير
rah dehbi had loun,,راه دهبي هاد لون
rah 7ibbi had lmatch l3aba mala3binch mn niythom,,راه حيبّي هاد لماتش لعابا مالاعبينش من نييتهوم
l3aba ra m9esrin ghir bchwiya,,لعابا را مقسرين غير بشوييا
rah me3tameded 3la mou tyeb lig,,راه معتامدد علا مو تيب ليڭ
rah kil3ebd fdawri tanafosi.,,راه كيلعبد فداوري تانافوسي.
rah dar t5yir jedri,,راه دار تخيير جدري
rah 7essasa had l2oum,,راه حسّاسا هاد لأوم
rah 5arj mn jame3,,راه خارج من جامع
rah msete7 had tiran,,راه مستح هاد تيران
rah 3atifs kat7ekem fih,,راه عاتيفس كاتحكم فيه
rah 5ate2 ghir ki5erbe9,,راه خاتء غير كيخربق
rah 3wej had rajel,,راه عوج هاد راجل
rah si77iya had lmakla,,راه سيحّييا هاد لماكلا
rah chamla had sef9a lga3 nawa7i,,راه شاملا هاد سفقا لڭاع ناواحي
rah sri3a had tonobil,,راه سريعا هاد تونوبيل
rah sekkouti had lwliyed,,راه سكّوتي هاد لولييد
rah zherek kayheress l7jer,,راه زهرك كايهرسّ لحجر
rah d3if ma5ayjihch had trico,,راه دعيف ماخايجيهش هاد تريكو
rah mel7oud had tatawor,,راه ملحود هاد تاتاوور
rah sirri hadchi li kangoul lik,,راه سيرّي هادشي لي كانڭول ليك
rah 3ziz 3liya kskso,,راه عزيز علييا كسكسو
rah fazeg had trico,,راه فازڭ هاد تريكو
rah mota2alli9 had l3ab,,راه موتاألّيق هاد لعاب
rah iliktroni had lmakina,,راه إليكتروني هاد لماكينا
rah kaytchaf l9ima dial jbel,,راه كايتشاف لقيما ديال جبل
rah korsi tl5acheb,,راه كورسي تلخاشب
rah saarim had l2ostad,,راه ساريم هاد لأستاد
rah adabi deri flbac,,راه أدابي دري فلباك
rah 9ase7 rajel ftrebiytou,,راه قاسح راجل فتربييتو
rah mojerrad ma anaka 5at7yed 3lik l5edma 5aterta7,,راه موجرّاد ما أناكا خاتحيد عليك لخدما خاترتاح
rah a9saa mayw9e3 tmchi dir 3amaliya,,راه أقسا مايوقع تمشي دير عامالييا
rah bahet trico,,راه باهت تريكو
rah mentachr lwaba2,,راه منتاشر لواباء
rah katoliki hadak li ja zar lmdina,,راه كاتوليكي هاداك لي جا زار لمدينا
rah m5edma disk klasiki,,راه مخدما ديسك كلاسيكي
rah weldha lmofaddal,,راه ولدها لموفادّال
rah 3ndou 3rram dial l7wayj,,راه عندو عرّام ديال لحوايج
rah 7lo bezzaf dial l9ehwat,,راه حلو بزّاف ديال لقهوات
rah m5eta5eta liya wa7ed lfe5,,راه مختاختا لييا واحد لفخ
rah kiti9 fiya bezzaf,,راه كيتيق فييا بزّاف
rah 3eks ma glti,,راه عكس ما ڭلتي
rah mofid had tmrin,,راه موفيد هاد تمرين
rah s3ib had lmti7an,,راه سعيب هاد لمتيحان
rah metnase9a had lbessa,,راه متناسقا هاد لبسّا
rah kisre3 lmsemmen,,راه كيسرع لمسمّن
rah msta9erra l3a2ila daba,,راه مستاقرّا لعاإلا دابا
rah dima 5ayjik goud,,راه ديما خايجيك ڭود
rah kay5le3 had lkelb,,راه كايخلع هاد لكلب
rah stratijiya had l5ota,,راه ستراتيجييا هاد لخوتا
rah momtaza had ne9ta,,راه مومتازا هاد نقتا
rah klinik dial sa7bi sir lih 3la 7sabi,,راه كلينيك ديال ساحبي سير ليه علا حسابي
rah wa3i had telmid men se5rou,,راه واعي هاد تلميد من سخرو
rah msyer lah fhad l5edma,,راه مسير الله فهاد لخدما
rah bared had lkass,,راه بارد هاد لكاسّ
rah dostour dial lblad mafih maytchaf,,راه دوستور ديال لبلاد مافيه مايتشاف
rah rajli 5edban,,راه راجلي خدبان
rah rajli mehmoum m3a lcredit,,راه راجلي مهموم معا لكرديت
rah mo9adassa had lblassa,,راه موقاداسّا هاد لبلاسّا
rah had dar dial skna,,راه هاد دار ديال سكنا
rah fayt lih mcha berra flbato,,راه فايت ليه مشا برّا فلباتو
rah saken flvilla,,راه ساكن فلڤيلّا
rah las9a fiya hadik rtila,,راه لاسقا فييا هاديك رتيلا
rah khari9 lil3ada ana mab9atch l7roub,,راه خاريق ليلعادا أنا مابقاتش لحروب
rah taari5i had me2ss l3alam,,راه تاريخي هاد مءسّ لعالام
rah nazih had l9adi,,راه نازيه هاد لقادي
rah d9i9 had lbernamej,,راه دقيق هاد لبرنامج
rah bayn rak 5ats9et,,راه باين راك خاتسقت
rah 9lil hadchi li tyebti ma9adnach,,راه قليل هادشي لي تيبتي ماقادناش
rah kantl3amlo ghir blflouss,,راه كانتلعاملو غير بلفلوسّ
kantsa7bo ghir 3la lflouss,,كانتساحبو غير علا لفلوسّ
rah 3an bo3d kan9raw,,راه عان بوعد كانقراو
rah sari7 m3a li rajel m3ah,,راه ساريح معا لي راجل معاه
rah b3id bezzaf bach yji 3dna lyouma,,راه بعيد بزّاف باش يجي عدنا ليوما
rah mchomer hadi mouda,,راه مشومر هادي مودا
rah driyef had dri sghir,,راه درييف هاد دري سغير
rah nefsi haf lmerd,,راه نفسي هاف لمرد
rah sghir had lkelb,,راه سغير هاد لكلب
ra melssin had ltimoumat,,را ملسّين هاد لتيمومات
rah 3anif had lkelb,,راه عانيف هاد لكلب
rah ta5yir haykali fsite,,راه تاخيير هايكالي فسيت
rah mdewer rassou 3liya had l3am,,راه مدور راسّو علييا هاد لعام
rah 7ssassa had lbniyta,,راه حسّاسّا هاد لبنييتا
rah mola9ab ba7ssen restora,,راه مولاقاب باحسّن رستورا
ra site mtassel blprogramme dial restora,,را سيت متاسّل بلپروڭرامّ ديال رستورا
rah 9rib lina restora,,راه قريب لينا رستورا
rah momtann l2ostad ltlamed sialo,,راه مومتانّ لأستاد لتلامد سيالو
rah zwin had deri,,راه زوين هاد دري
rah wade7 l9adi fl7okm dialo,,راه وادح لقادي فلحوكم ديالو
rah mawsimi had lmesre7,,راه ماوسيمي هاد لمسرح
rah momti3 had lfilm,,راه مومتيع هاد لفيلم
rah ki3aweni had lwliyed,,راه كيعاوني هاد لولييد
rah zamil diali fl9isem,,راه زاميل ديالي فلقيسم
rah klasiki had disk,,راه كلاسيكي هاد ديسك
rah mosse5 had lkaryam,,راه موسّخ هاد لكاريام
3ndak douz jit lkaryan,,عنداك دوز جيت لكاريان
rah kaykaafe2 li kistahel,,راه كايكافء لي كيستاهل
rah mer5i bezzaf had lwliyed,,راه مرخي بزّاف هاد لولييد
rah mobdi3 had ressam,,راه موبديع هاد رسّام
rah darou tawra fikriya,,راه دارو تاورا فيكرييا
rah fa9d l2amal.,,راه فاقد لأمال.
rah jatou de3wa 9adaa2iya,,راه جاتو دعوا قاداإيا
rah dima jayinou brossiyat,,راه ديما جايينو بروسّييات
rah dima 7areg do,,راه ديما حارڭ دو
rah 5ayr 9anoni hadchi li kadir,,راه خاير قانوني هادشي لي كادير
rah taari5i had lnatch tawa7ed maynsah,,راه تاريخي هاد لناتش تاواحد ماينساه
rah mcharji lbagaje ftonobil,,راه مشارجي لباڭاج فتونوبيل
rah 5ayr rsmiya had l5edma,,راه خاير رسمييا هاد لخدما
rah morra had lmakla,,راه مورّا هاد لماكلا
rah mdayran tjriba 3la wa7ed llfar,,راه مدايران تجريبا علا واحد اللفار
rah mdayrin ftour jama3i,,راه مدايرين فتور جاماعي
rah kayt3awdou 3liya beezaf dial lblanat,,راه كايتعاودو علييا بيزاف ديال لبلانات
rah rou7i n3tiha lil,,راه روحي نعتيها ليل
rah mcharji tilifouni,,راه مشارجي تيليفوني
rah taari5iya had lblassa,,راه تاريخييا هاد لبلاسّا
rah me39oul dir b7aloka,,راه معقول دير بحالوكا
rah mamnasbch lil had rajel,,راه مامناسبش ليل هاد راجل
rah 7add had lmouss,,راه حادّ هاد لموسّ
rah mnanti9i ta5oud had l9ara,,راه منانتيقي تاخود هاد لقارا
rah m9bol had lwliyed,,راه مقبول هاد لولييد
rah osbou3i had sou9,,راه أُسبوعي هاد سوق
rah 3echwa2i had lbni,,راه عشواإ هاد لبني
rah mtwade3 had lbeznass,,راه متوادع هاد لبزناسّ
rah mzeyyer men na7it lflouss,,راه مزيّر من ناحيت لفلوسّ
ra kayjiwni floussou de5ya flbanka,,را كايجيوني فلوسّو دخيا فلبانكا
rah dima na3es fl9ism,,راه ديما ناعس فلقيسم
rah dki had telmid laykter menou,,راه دكي هاد تلميد لايكتر منو
rah ms2oul 3la ljarima li darha weldou,,راه مسأول علا لجاريما لي دارها ولدو
rah motabaadal l7oub binathom,,راه موتابادال لحوب بيناتهوم
rah mobdi3 had resaam,,راه موبديع هاد رسام
ti9a madirha ghir fwalidik ou 5outek,,تيقا ماديرها غير فواليديك و خوتك
rah bo7do fdar,,راه بوحدو فدار
rah kaynin chi machakil ma3ndek madir lihom,,راه كاينين شي ماشاكيل ماعندك مادير ليهوم
ra hamichiya had no9ta,,را هاميشييا هاد نوقتا
rah mtab9 m3a dem dialo,,راه متابق معا دم ديالو
rah jab bdebt dkchi li gal 9bel,,راه جاب بدبت دكشي لي ڭال قبل
rah ki3regha makla,,راه كيعرغا ماكلا
rah kidewez mti7an chafawi,,راه كيدوز متيحان شافاوي
rah kimchi lb7er 3eryan,,راه كيمشي لبحر عريان
9erbou lnti5abat,,قربو لنتيخابات
rah kay3jbouni ndewez mti7anat s3ab,,راه كايعجبوني ندوز متيحانات سعاب
rah 5fifa had l9ehwa,,راه خفيفا هاد لقهوا
rah mjhed makirta7ch,,راه مجهد ماكيرتاحش
rah tamou7 men se5rou,,راه تاموح من سخرو
rah blhedra kijib lclianne,,راه بلهدرا كيجيب لكليانّ
rah nadya had l9issa 9raha 3la 7sabi,,راه ناديا هاد لقيسّا قراها علا حسابي
rah m3rouf hadak restora ghir sir liha 3la 7sabi,,راه معروف هاداك رستورا غير سير ليها علا حسابي
rah men gbila o howa 7echamn men driyat,,راه من ڭبيلا أُ هووا حشامن من درييات
rah ghadi bl9ada2 dial lah,,راه غادي بلقاداء ديال الله
rah tjribi had lmti7an,,راه تجريبي هاد لمتيحان
rah s3ib hadchi li kidouz 3lih,,راه سعيب هادشي لي كيدوز عليه
ra dewla mt3aatfa m3a filistine,,را دولا متعاتفا معا فيليستين
rah 5bit kter men l9yass ma3mrou maytmna lik l5ir,,راه خبيت كتر من لقياسّ ماعمرو مايتمنا ليك لخير
had rajel mlaa2em lbenti,,هاد راجل ملاءم لبنتي
rah flwest dial lb7er ki3oum maki7awelch 3la rassou,,راه فلوست ديال لبحر كيعوم ماكيحاولش علا راسّو
had telmid dima 5ayb kayji ghir flmti7anat,,هاد تلميد ديما خايب كايجي غير فلمتيحانات
ra wase3a had tri9 ghir douz menha 7ssen men hadouk lverajat,,را واسعا هاد تريق غير دوز منها حسّن من هادوك لڤراجات
rah wirati haf lmerd fl3a2ila,,راه ويراتي هاف لمرد فلعاإلا
rah ghir kimetel bach ya5od pilanti,,راه غير كيمتل باش ياخود پيلانتي
rah bahet had trico,,راه باهت هاد تريكو
rah dima tay7 fbnat le7ram,,راه ديما تايح فبنات لحرام
rah ghadin 3la tri9 sa7iliya,,راه غادين علا تريق ساحيلييا
rah dima da7ek da7ek ou.mfewej 3la rassou ou 3aych l7ayat,,راه ديما داحك داحك و.مفوج علا راسّو و عايش لحايات
rah 9ase7 had l7ejra 3ot manjreb nheressha.,,راه قاسح هاد لحجرا عوت مانجرب نهرسّها.
rah 9ase7 bah dima dareb wladou,,راه قاسح باه ديما دارب ولادو
rah ghadi ou ki7ma9 bhadik driya,,راه غادي و كيحماق بهاديك درييا
rah ghadi ou kayzyan,,راه غادي و كايزيان
rah new3 madayrch dial lklab,,راه نوع مادايرش ديال لكلاب
rah mofid had lktab,,راه موفيد هاد لكتاب
wlaw dima ghadin ftobis mli lmazout 5la,,ولاو ديما غادين فتوبيس ملي لمازوت خلا
rah montaj dial lme5rib jerbou,,راه مونتاج ديال لمخريب جربو
rah rasou mrebe3,,راه راسو مربع
rah ki5dem 7ariss cha5si dial wa7ed le3ab mechhour,,راه كيخدم حاريسّ شاخسي ديال واحد لعاب مشهور
rah 3ndou atmina ramziya,,راه عندو أتمينا رامزييا
rah makidlemch had l9adi,,راه ماكيدلمش هاد لقادي
rah 9aatil had lmerd,,راه قاتيل هاد لمرد
rah lmejmou3 dial lflouss li jme3t melyoun,,راه لمجموع ديال لفلوسّ لي جمعت مليون
rah morbi7 had lmechrou3 jerbou ila bghiti,,راه موربيح هاد لمشروع جربو إلا بغيتي
rah lwa7id li kaynafessni fsou9,,راه لواحيد لي كاينافسّني فسوق
rah chra tonobil jdida ou saket wa ch7al metwade3,,راه شرا تونوبيل جديدا و ساكت وا شحال متوادع
rah 3ndhom wa7ed t5yir fl2idara,,راه عندهوم واحد تخيير فلإدارا
rah 3ndhom sekna flmedrassa,,راه عندهوم سكنا فلمدراسّا
rah 5ti 5atzwej simana jaya 5assna nchriw liha chi cado,,راه ختي خاتزوج سيمانا جايا خاسّنا نشريو ليها شي كادو
rah makafich had lma li kaym,,راه ماكافيش هاد لما لي كايم
rah ayi wa7ed yd5el lhad lb7er ach haf l7ala,,راه أيي واحد يدخل لهاد لبحر أش هاف لحالا
rah mamori7ch had lkorsi,,راه ماموريحش هاد لكورسي
rah wafiy ldaraja matsewerch,,راه وافيي لداراجا ماتسورش
rah morta9ab simana jaya tkoun 3asifa,,راه مورتاقاب سيمانا جايا تكون عاسيفا
7tarem walidik ra homa li rbawk,,حتارم واليديك را هوما لي رباوك
ou mali ana 3lach kat3awed liya ach de5elni,,و مالي أنا علاش كاتعاود لييا أش دخلني
ra ghir dawi 5awi,,را غير داوي خاوي
rah 9aasi bah kter men l9yass,,راه قاسي باه كتر من لقياسّ
rah mtnww3 dkchi li kaybi3,,راه متنوّع دكشي لي كايبيع
rah m5ele9 layr7em lkourch li weldatou,,راه مخلق لايرحم لكورش لي ولداتو
rah tbedelti bezzaf,,راه تبدلتي بزّاف
rah 3yet lik ch7al men mra,,راه عيت ليك شحال من مرا
rah kaybu3 lfosfat 5am,,راه كايبوع لفوسفات خام
rah mafihch ti9a had bnadem,,راه مافيهش تيقا هاد بنادم
rah kaydiro mab5aw,,راه كايديرو مابخاو
rah mfessel lil wa7ed lkeswa,,راه مفسّل ليل واحد لكسوا
tle3 liya ftassi hadchi,,تلع لييا فتاسّي هادشي
rah 5amid kter men l9yass,,راه خاميد كتر من لقياسّ
ch7al fih dial tfelsif,,شحال فيه ديال تفلسيف
rah mt3mmed y3sebni,,راه متعمّد يعسبني
rah 7nin had lwliyed,,راه حنين هاد لولييد
rah kayn l7odod mat9derch tzid t3oum,,راه كاين لحودود ماتقدرش تزيد تعوم
ra had lblassa me7miya men lboliss,,را هاد لبلاسّا محمييا من لبوليسّ
rah 5edam fsectour tijari dial banka,,راه خدام فسكتور تيجاري ديال بانكا
rah fla5ar dial chher ghadi nt5eless,,راه فلاخار ديال شهر غادي نتخلسّ
rah 3amali had charjeur,,راه عامالي هاد شارجور
rah 3ami9 had lberhouch,,راه عاميق هاد لبرهوش
rah resmiy ghadi nuzidou liya fl5elssa,,راه رسميي غادي نوزيدو لييا فلخلسّا
rah montadima lmakla dialo,,راه مونتاديما لماكلا ديالو
rah me2louf had rajel fayt liya chayfou,,راه مءلوف هاد راجل فايت لييا شايفو
rah jayb lmakla bzayd,,راه جايب لماكلا بزايد
rah nacht ljomhor,,راه ناشت لجومهور
rah mi3yar dial naja2 dialek,,راه ميعيار ديال ناجاء ديالك
rah 9wi had l7it mati7ch,,راه قوي هاد لحيت ماتيحش
rah ja flwest dial lmdina,,راه جا فلوست ديال لمدينا
rah ja godammek hadak l7anout,,راه جا ڭودامّك هاداك لحانوت
rah mosta7il tji 3edna ldar raha rayba,,راه موستاحيل تجي عدنا لدار راها رايبا
rah 5assni chi frach ldar jdida,,راه خاسّني شي فراش لدار جديدا
rah kichouf l2af3al dialha,,راه كيشوف لأفعال ديالها
rah 5edam fdkchi ti9ni,,راه خدام فدكشي تيقني
rah 3adi t9eyay mli tkouni fbdayt le7mala,,راه عادي تقياي ملي تكوني فبدايت لحمالا
rah da5iliya 3endhom skena fljami3a,,راه داخيلييا عندهوم سكنا فلجاميعا
rah nadin no9at dialo mo2a5aran,,راه نادين نوقات ديالو موأخاران
rah triya had l5edra 5odha 3la 7sabi,,راه ترييا هاد لخدرا خودها علا حسابي
rah d5el wa7ed lfar ldar,,راه دخل واحد لفار لدار
rah mo7tamal ytferge3 hadak lbourkan,,راه موحتامال يتفرڭع هاداك لبوركان
rah chamaliyin ga3 hadou li saknin hna,,راه شامالييين ڭاع هادو لي ساكنين هنا
rah 3id dini hada,,راه عيد ديني هادا
rah mdayrin tajamo3 ta9afi,,راه مدايرين تاجاموع تاقافي
rahbo7do yferche5koun kamlin,,راهبوحدو يفرشخكون كاملين
rah aamin had lmes2oul,,راه امين هاد لمسأول
rah mo7afid had l2imam,,راه موحافيد هاد لإمام
rah chekli had l9anoun kolo,,راه شكلي هاد لقانون كولو
rah n9iya dar,,راه نقييا دار
rah bezzaf had l5wat,,راه بزّاف هاد لخوات
rah ki9ra fmedrasst lme5zen walakin 9arawiya dkchi 3lach m3etlin 3lihom natija,,راه كيقرا فمدراسّت لمخزن والاكين قاراوييا دكشي علاش معتلين عليهوم ناتيجا
rah mebda2i had l9anoun ba9i 5aytbedel,,راه مبداإ هاد لقانون باقي خايتبدل
rah mo3eddal dialek tay7 had l3am,,راه موعدّال ديالك تايح هاد لعام
rah dafi had l7lib mayderekch,,راه دافي هاد لحليب مايدركش
rah 5rib 3lina had rajel,,راه خريب علينا هاد راجل
rah mola2ima lina had sekna,,راه مولاإما لينا هاد سكنا
rah m7bob had deri west 3a2iltou,,راه محبوب هاد دري وست عاإلتو
rah jraw 3lih de5ya ma3etlouhch,,راه جراو عليه دخيا ماعتلوهش
rah kay7esbou l2ijmali dial dkchi li 5essrou 3la lprojet,,راه كايحسبو لإجمالي ديال دكشي لي خسّرو علا لپروجت
rah jana m3ana gedd m3a lwe9t,,راه جانا معانا ڭدّ معا لوقت
rah kafya had lmakla lchher kamel,,راه كافيا هاد لماكلا لشهر كامل
rah m3a wlat dimo9ratiya kolchi welaw 3endou l7o9o9 dialo,,راه معا ولات ديموقراتييا كولشي ولاو عندو لحوقوق ديالو
rah cher9i had lbass,,راه شرقي هاد لباسّ
rah t3limiya had l9anat,,راه تعليمييا هاد لقانات
rah s7i7 had rajel bezzaf,,راه سحيح هاد راجل بزّاف
rah mdayr cho3ba 3ilmiya,,راه مداير شوعبا عيلمييا
rah darni rassi bezzaf man9derch n5dem,,راه دارني راسّي بزّاف مانقدرش نخدم
rah 5atira had lef3a,,راه خاتيرا هاد لفعا
rah jani tasamoum mora ma 3edni l7ech,,راه جاني تاساموم مورا ما عدني لحش
rah jab doble dial lfouss li malef,,راه جاب دوبل ديال لفوسّ لي مالف
