darija,eng,darija_ar
had l9hwa 3ndhoul ftour bnin ou rkhiss,,هاد لقهوا عندهول فتور بنين و رخيسّ
moul had l9hwa dryef,,مول هاد لقهوا دريف
tokyo kbira bezzaf,,توكيو كبيرا بزّاف
mirican fiha maydar,,ميريكان فيها مايدار
franca 3mrat bl3rb,,فرانكا عمرات بلعرب
kant wa7d l 7tifalia lyouma 7da dar,,كانت واحد ل حتيفاليا ليوما حدا دار
jiran aydirou 3rss f drb,,جيران أيديرو عرسّ ف درب
had lila maghan3souch b lghna,,هاد ليلا ماغانعسوش ب لغنا
man9drch nhezz had selloum bou7di,,مانقدرش نهزّ هاد سلّوم بوحدي
man9drch nhezz had lfran bou7di,,مانقدرش نهزّ هاد لفران بوحدي
man9drch nhezz had l baliza bou7di,,مانقدرش نهزّ هاد ل باليزا بوحدي
tbarkllah katrssm mzyan,,تباركلّاه كاترسّم مزيان
ba3t bezzaf dial dial tabloat,,باعت بزّاف ديال ديال تابلوات
at7el galerie dialha,,أتحل ڭالري ديالها
khassni n9ss sa3a f lmagana,,خاسّني نقسّ ساعا ف لماڭانا
koun gha kin9ssouha l3am kaml,,كون غا كينقسّوها لعام كامل
kin9ssou dima sa3a f ramadan,,كينقسّو ديما ساعا ف رامادان
baha houa moul had restora,,باها هوا مول هاد رستورا
katjibna naklou fabor,,كاتجيبنا ناكلو فابور
3ndhoum lmakla b naw3ya 3alia,,عندهوم لماكلا ب ناوعيا عاليا
jab no9ta wa3ra,,جاب نوقتا واعرا
bah chra lih motor,,باه شرا ليه موتور
mamah chrat lij telephone,,ماماه شرات ليج تلپهون
ki3jbni nl3b f z3loula,,كيعجبني نلعب ف زعلولا
ki3jbni nl3b f zeli9a,,كيعجبني نلعب ف زليقا
finma kanmchi nl3b kantweskh n trab,,فينما كانمشي نلعب كانتوسخ ن تراب
douz l dar 3ndi takhoud l aghrad dialk,,دوز ل دار عندي تاخود ل أغراد ديالك
anbghi nsafer,,أنبغي نسافر
maghankounch hna wa7d jouj simanat,,ماغانكونش هنا واحد جوج سيمانات
ch7al mn mouss chfr ?,,شحال من موسّ شفر ?
kan nawi i9tl nass b lmass li chfr,,كان ناوي إقتل ناسّ ب لماسّ لي شفر
lmass li chft mchelelin b dheb,,لماسّ لي شفت مشللين ب دهب
ou 3lach la ?,,و علاش لا ?
malk 3liha ?,,مالك عليها ?
malk 3la had rwina ?,,مالك علا هاد روينا ?
ta nta makin ta mouchkil,,تا نتا ماكين تا موشكيل
7na 9adin lgharad,,حنا قادين لغاراد
gha khelina nkhdmou 7na,,غا خلينا نخدمو حنا
hadche fat jehd dialna,,هادش فات جهد ديالنا
mab9itch 9adr nt7ml kter,,مابقيتش قادر نتحمل كتر
3yit bezzaf mn had lkhdma,,عييت بزّاف من هاد لخدما
chrit wa7d sndou9a bach njm3 flouss,,شريت واحد سندوقا باش نجمع فلوسّ
khassni flouss bach nsafer,,خاسّني فلوسّ باش نسافر
ankhlss b3da dkchi li ba9i khassni hna,,أنخلسّ بعدا دكشي لي باقي خاسّني هنا
makan9dr n7ol ta 9r3a dial lma,,ماكانقدر نحول تا قرعا ديال لما
ma3ndi se7a l hadche,,ماعندي سحا ل هادش
ch7al kizyrou had l9ra3i,,شحال كيزيرو هاد لقراعي
kayn bezzaf dial chjr 7da dar,,كاين بزّاف ديال شجر حدا دار
chjr kin9i lina lhawa,,شجر كينقي لينا لهاوا
angherssou lwerda f jrda li 9baltna,,أنغرسّو لوردا ف جردا لي قبالتنا
had charika 9blouni nkhdm m3ahoum,,هاد شاريكا قبلوني نخدم معاهوم
lpatron kit3amel mzyan,,لپاترون كيتعامل مزيان
koulchi 3ajbah lkhdma,,كولشي عاجباه لخدما
mskin tla9a b chi chfara chb3ou fih 3ssa,,مسكين تلاقا ب شي شفارا شبعو فيه عسّا
chfrou lia jaketa diali wst l9issm,,شفرو ليا جاكتا ديالي وست لقيسّم
wahd sa7bti mcha liha pc dialha mn tonobil,,واهد ساحبتي مشا ليها پك ديالها من تونوبيل
koulchi baghi zyada,,كولشي باغي زيادا
koulchi wela khayf mn corona,,كولشي ولا خايف من كورونا
39lti fach kna mkankhrjou makandrjou ?,,عقلتي فاش كنا مكانخرجو ماكاندرجو ?
hada machi lmawsim dial dela7,,هادا ماشي لماوسيم ديال دلاح
welaw kisaybou dissir ou lkhodra bla w9t,,ولاو كيسايبو ديسّير و لخودرا بلا وقت
dkchi mab9atch fih lmnfa3a,,دكشي مابقاتش فيه لمنفاعا
ach had lbssa li la 3ala9a ?,,أش هاد لبسّا لي لا عالاقا ?
chi merrat katlbss wa3r walakin chi merrat gha katcheled l alwan,,شي مرّات كاتلبسّ واعر والاكين شي مرّات غا كاتشلد ل ألوان
khass nchri sbabet jdad,,خاسّ نشري سبابت جداد
7km had lblad lmouda dial 10 d snin,,حكم هاد لبلاد لمودا ديال 10 د سنين
lblad ban fiha lfr9 had 10 d snin,,لبلاد بان فيها لفرق هاد 10 د سنين
ntmnaw had l7akem jdid ikhdm lblad,,نتمناو هاد لحاكم جديد إخدم لبلاد
khassk tbda tred lbal l tafassil sghar,,خاسّك تبدا ترد لبال ل تافاسّيل سغار
bnadem ayt9l9 3lik,,بنادم أيتقلق عليك
weliti katnssa bezzaf,,وليتي كاتنسّا بزّاف
tchehit lkhobz b zitoune,,تشهيت لخوبز ب زيتون
tchehit bstilla dial 7ot,,تشهيت بستيلّا ديال حوت
tchehit djaj m7emer,,تشهيت دجاج محمر
lhrssa dialou mabghatch tjber,,لهرسّا ديالو مابغاتش تجبر
khassou idir radio lkbir,,خاسّو إدير راديو لكبير
galih tbib khassou idir 3amalia,,ڭاليه تبيب خاسّو إدير عاماليا
blati nkml had lmoukalama,,بلاتي نكمل هاد لموكالاما
mabghach itl9ni mn telephone,,مابغاش إتلقني من تلپهون
3awd lia ga3 9ssat 7yatou,,عاود ليا ڭاع قسّات حياتو
mab9ach i9dr il3b kora,,مابقاش إقدر إلعب كورا
t9t3 lih ribat salibi,,تقتع ليه ريبات ساليبي
khassou i9lb 3la chi khdma jdida,,خاسّو إقلب علا شي خدما جديدا
mossekh had lma,,موسّخ هاد لما
mafih l7raka,,مافيه لحراكا
makhassch t9iss lma li kikoun raked,,ماخاسّش تقيسّ لما لي كيكون راكد
kighada l7ayat ?,,كيغادا لحايات ?
kidayrin lwlidat ?,,كيدايرين لوليدات ?
kighade m3a chi mti7anat ?,,كيغاد معا شي متيحانات ?
khassni ntselef tnjra mn 3nd jarti,,خاسّني نتسلف تنجرا من عند جارتي
dayra 3rada l nass dial lkhdma,,دايرا عرادا ل ناسّ ديال لخدما
anmchi nt9da mn so9 chnou na9ssni b3da,,أنمشي نتقدا من سوق شنو ناقسّني بعدا
3afak zidni 7lwa akhra,,عافاك زيدني حلوا أخرا
la matzidhach kadrha derssa,,لا ماتزيدهاش كادرها درسّا
walakin l7lwa zwina bezzaf,,والاكين لحلوا زوينا بزّاف
wldhoum sghir ls9 3la lbssa dial superman,,ولدهوم سغير لسق علا لبسّا ديال سوپرمان
3ndhoum 7fla f lmdrassa,,عندهوم حفلا ف لمدراسّا
koula wa7d labss lbssa dial chi mikiat,,كولا واحد لابسّ لبسّا ديال شي ميكيات
koul ma zedt klit koul ma kizid ijini jou3,,كول ما زدت كليت كول ما كيزيد إجيني جوع
yakma fia sinta,,ياكما فيا سينتا
yakma 3ndi chi to9ba flm3da,,ياكما عندي شي توقبا فلمعدا
drt lista dial l akhta2 li makhassch n3awdhoum had l3am,,درت ليستا ديال ل أختاء لي ماخاسّش نعاودهوم هاد لعام
had l3ma bghitou ykoun a7ssn 3am dwzt,,هاد لعما بغيتو يكون أحسّن عام دوزت
anb3d 3la ga3 bnadem li ma3ndich m3ah,,أنبعد علا ڭاع بنادم لي ماعنديش معاه
ta chi application mab9at khedama lia f telephone,,تا شي أپّليكاتيون مابقات خداما ليا ف تلپهون
telephoni kitfa ou ych3l bou7dou,,تلپهوني كيتفا و يشعل بوحدو
moul telephonat ma3rfch chnou fih,,مول تلپهونات ماعرفش شنو فيه
anakhoud 3am nrta7 fih mora lbac,,أناخود عام نرتاح فيه مورا لباك
3yit bezzaf f lbac,,عييت بزّاف ف لباك
bghit nrta7 chwia 3ad nrj3 tani l9raya,,بغيت نرتاح شويا عاد نرجع تاني لقرايا
ila b9a haka ayjiw lih lbouliss,,إلا بقا هاكا أيجيو ليه لبوليسّ
l9aw 3ndna beznass f derb,,لقاو عندنا بزناسّ ف درب
had derb 3ndna twessekh,,هاد درب عندنا توسّخ
7chouma tb9a dima t3tl 3la nass,,حشوما تبقا ديما تعتل علا ناسّ
tbghi nta nass it3tlou 3lik ?,,تبغي نتا ناسّ إتعتلو عليك ?
dir mjhoud chwia,,دير مجهود شويا
ki3jbni ndwi f nass,,كيعجبني ندوي ف ناسّ
mamzyanch dwi f nass,,مامزيانش دوي ف ناسّ
rak ghadi tdi dnoub,,راك غادي تدي دنوب
maymknch ch7al fena had dar,,مايمكنش شحال فنا هاد دار
bghit nchriha,,بغيت نشريها
lmaw9i3 dial had dar zwin,,لماوقيع ديال هاد دار زوين
khouk 7rg l sbnia ??,,خوك حرڭ ل سبنيا ??
wsl b3da mzyan ?,,وسل بعدا مزيان ?
mab9ina sm3na 3lih ta chi khbar,,مابقينا سمعنا عليه تا شي خبار
ki7tarm nass li jbr mnou,,كيحتارم ناسّ لي جبر منو
koulchi ki7tarmou,,كولشي كيحتارمو
3ziz 3lih lkbir ou sghir,,عزيز عليه لكبير و سغير
3taw l3ab a7ssen l3ab flbotola,,عتاو لعاب أحسّن لعاب فلبوتولا
5da lgoul a7ssen goul flbotola,,خدا لڭول أحسّن ڭول فلبوتولا
ch7al mn le3ab da5el ghir m3arfa,,شحال من لعاب داخل غير معارفا
nchreb atay ou nakol lme7rach,,نشرب أتاي و ناكول لمحراش
had ka2ss 3alam kan nadi,,هاد كاءسّ عالام كان نادي
chi mounta5abat 3yanin taweslou lmoraba3 dahabi,,شي مونتاخابات عيانين تاوسلو لموراباع داهابي
bezzaf dial le3aba twe3tou lilt lmondial,,بزّاف ديال لعابا توعتو ليلت لمونديال
bezzaf dial le3aba hada awel mondial 3endhom,,بزّاف ديال لعابا هادا أول مونديال عندهوم
bezzaf dial le3aba hada a5ir mondial 3endhom,,بزّاف ديال لعابا هادا أخير مونديال عندهوم
kaynin chi le3aba wa3rin ma3endhomch zher ta7ou fmonta5abat 3yanin ou macharkouch ga3,,كاينين شي لعابا واعرين ماعندهومش زهر تاحو فمونتاخابات عيانين و ماشاركوش ڭاع
lmonta5abat l3arabiya cherfat l3reb fhad lmondial,,لمونتاخابات لعارابييا شرفات لعرب فهاد لمونديال
lme5rib hreb fhad lmondial,,لمخريب هرب فهاد لمونديال
lme5rib wsel lnisf niha2i,,لمخريب وسل لنيسف نيهاإ
kan chwiya lme5rib ou ydouz lfinal,,كان شوييا لمخريب و يدوز لفينال
l3reb wlaw mta7din,,لعرب ولاو متاحدين
9atar ferdat rassha fhad lmondial,,قاتار فردات راسّها فهاد لمونديال
ma5latch 2oropa tfred 3liha mab5at,,ماخلاتش أروپا تفرد عليها مابخات
l2islam ou l3reb tle3 lih drapo,,لإسلام و لعرب تلع ليه دراپو
l3reb bant 7net idihom,,لعرب بانت حنت إديهوم
9atar dart a7ssen tendim ftari5 dial lmondial,,قاتار دارت أحسّن تنديم فتاريخ ديال لمونديال
bezzaf dial lmechhourin hajmo 9atar 7it 5arou menha,,بزّاف ديال لمشهورين هاجمو قاتار حيت خارو منها
7efl lftita7 kan chi 7aja makaynach,,حفل لفتيتاح كان شي حاجا ماكايناش
jabou mo5aniyin 3reb ou asyawiyin,,جابو موخانييين عرب و أسياوييين
mn na7it ljomhor lme5ribi cherfna mli jme3 zbel ou tchji3 dialo,,من ناحيت لجومهور لمخريبي شرفنا ملي جمع زبل و تشجيع ديالو
kant awel mra chi balad 3arabi kaywsel lmoraba3 dahabi,,كانت أول مرا شي بالاد عارابي كايوسل لموراباع داهابي
ach ban lik ach 5aydir lmonta5ab fka2s ifri9ya,,أش بان ليك أش خايدير لمونتاخاب فكاءس إفريقيا
fnadarek lmondial jay lmonta5ab lme5ribi 5aydir nefss l2ada2 oula ghir zher,,فنادارك لمونديال جاي لمونتاخاب لمخريبي خايدير نفسّ لأداء ولا غير زهر
ach ban lik fdkchi li kadirou sa3oudiya daba fcheryan l3aba lwa3rin,,أش بان ليك فدكشي لي كاديرو ساعودييا دابا فشريان لعابا لواعرين
9emchatni moucha,,قمشاتني موشا
3edni kelb,,عدني كلب
chi wa7ed 7et lkelbi sem ou mat,,شي واحد حت لكلبي سم و مات
5andir sem lfiram li 3edna fste7,,خاندير سم لفيرام لي عدنا فستح
3edna chi tobat fste7 kay5essrou ga3 dkchi li kayn fih,,عدنا شي توبات فستح كايخسّرو ڭاع دكشي لي كاين فيه
dawna lmadrassa l5aba bach njibou chi 7acharat,,داونا لمادراسّا لخابا باش نجيبو شي حاشارات
dina m3ana ligathzina lalcoul m3ana,,دينا معانا ليڭاتهزينا لالكول معانا
ou mansinach l9ra3i li tleb l2ostad,,و مانسيناش لقراعي لي تلب لأستاد
chdina tri9 m3a d5elna lmadrassa,,شدينا تريق معا دخلنا لمادراسّا
dawna ftransport lwa7ed l9ehwa nfetrou fiha,,داونا فترانسپورت لواحد لقهوا نفترو فيها
7na drari tfaredna fberad dial atay ou msemna kbira,,حنا دراري تفاردنا فبراد ديال أتاي و مسمنا كبيرا
kant 9ehwa zwina ta9lidiya fiha bger ou me3zat ou djaj,,كانت قهوا زوينا تاقليدييا فيها بڭر و معزات و دجاج
ou jiydin kithallaw fina mn na7it lmakla,,و جييدين كيتهالّاو فينا من ناحيت لماكلا
l9ehwa kant mdayra atmina zwinin,,لقهوا كانت مدايرا أتمينا زوينين
moraha chdina tri9 l5aba,,موراها شدينا تريق لخابا
drari kanou ftransport,,دراري كانو فترانسپورت
3jbni had sarout l9dim,,عجبني هاد ساروت لقديم
l9it had sarout 3ndou 9ima kbira,,لقيت هاد ساروت عندو قيما كبيرا
had sbat kbir bezzaf,,هاد سبات كبير بزّاف
kanban b7al chi clown,,كانبان بحال شي كلوون
ma3jbnich kifach dwiti m3aya,,ماعجبنيش كيفاش دويتي معايا
knti 9ass7 f hdrtek,,كنتي قاسّح ف هدرتك
3ndna mouchkil dial l9tissad,,عندنا موشكيل ديال لقتيسّاد
l azma l9tissadia atkhrj 3la l3alam,,ل أزما لقتيسّاديا أتخرج علا لعالام
d7kat ta bant liha drssa dial l39l,,دحكات تا بانت ليها درسّا ديال لعقل
baraka mn d7ka sefra,,باراكا من دحكا سفرا
bghit n3awd ntfrj f had l film,,بغيت نعاود نتفرج ف هاد ل فيلم
"anmchi l cinema lkhmiss jay, tji m3aya ?",,"أنمشي ل سينما لخميسّ جاي, تجي معايا ?"
fia hor,,فيا هور
ila bghiti tghlbni horni,,إلا بغيتي تغلبني هورني
kanbghi s7abi,,كانبغي سحابي
s7abi koulhoum safrou,,سحابي كولهوم سافرو
wach lklab kiyaklou koulchi ?,,واش لكلاب كيياكلو كولشي ?
chnou makhssch lmchach iyaklou ?,,شنو ماخسّش لمشاش إياكلو ?
hade akbar chjra hnaya,,هاد أكبار شجرا هنايا
3lm had chjra bach mantlfouch,,علم هاد شجرا باش مانتلفوش
sayebt lista dial nass khass ndwi m3ahoum,,سايبت ليستا ديال ناسّ خاسّ ندوي معاهوم
saybt lista dial lblayss khass nmchi lihoum,,سايبت ليستا ديال لبلايسّ خاسّ نمشي ليهوم
jbt 9r3a dial fanid,,جبت قرعا ديال فانيد
salitha f sa3tayn,,ساليتها ف ساعتاين
jedati jat,,جداتي جات
atbat m3ana jedati,,أتبات معانا جداتي
khouya rj3 mn lkhdma,,خويا رجع من لخدما
hade simana mabat f dar,,هاد سيمانا مابات ف دار
commendet wahd ness ness,,كومّندت واهد نسّ نسّ
jabou lia l9hwa barda,,جابو ليا لقهوا باردا
makanchoufch sa7bti koula nhar,,ماكانشوفش ساحبتي كولا نهار
fach anrj3 lkhdma anbda routine jdid,,فاش أنرجع لخدما أنبدا روتين جديد
zr3na chjr dial zitoun f lfirma,,زرعنا شجر ديال زيتون ف لفيرما
zr3na chjr dila krmouss f lfirma,,زرعنا شجر ديلا كرموسّ ف لفيرما
had l 2ard dial 3mti,,هاد ل أرد ديال عمتي
bghat tbi3 l 2ard dialha,,بغات تبيع ل أرد ديالها
mn lbar7 ou houa kifkr f chi 7al l had lmouchkil,,من لبارح و هوا كيفكر ف شي حال ل هاد لموشكيل
tchghl 3la koulchi,,تشغل علا كولشي
lboulissi wjdt ta9rir dial ga3 da7aya,,لبوليسّي وجدت تاقرير ديال ڭاع داحايا
had l9adia welat 9adiat ra2y 3am,,هاد لقاديا ولات قاديات راإي عام
nhat tnin makan9rawch l flsafa,,نهات تنين ماكانقراوش ل فلسافا
nhar jm3a ki3tiwna tlata dial sway3 flghda,,نهار جمعا كيعتيونا تلاتا ديال سوايع فلغدا
ta wa7d ma3a9 b l moufaja2a li wjdt,,تا واحد ماعاق ب ل موفاجاأ لي وجدت
ga3 nass tbehdou,,ڭاع ناسّ تبهدو
n9ss sowt chwia f tlfaza,,نقسّ سووت شويا ف تلفازا
darni rassi bla 9yass,,دارني راسّي بلا قياسّ
ant9ssmou 3la tlata dial lgroupat,,أنتقسّمو علا تلاتا ديال لڭروپات
anmchi ndwi m3a lprof bach ikhlina n9ssmou b3dyatna,,أنمشي ندوي معا لپروف باش إخلينا نقسّمو بعدياتنا
lk7l kimess skhounia,,لكحل كيمسّ سخونيا
fsehd mzyan tlbss lwan fat7a,,فسهد مزيان تلبسّ لوان فاتحا
ki3jbni nakoul,,كيعجبني ناكول
kanfr7 fach kanakoul,,كانفرح فاش كاناكول
ana dki bezzaf,,أنا دكي بزّاف
fach knt sghir n9zt 3am flmdrassa,,فاش كنت سغير نقزت عام فلمدراسّا
koulchi kan ki3yt 3lia l3ab9ari,,كولشي كان كيعيت عليا لعابقاري
bghit nkhdn f nasa,,بغيت نخدن ف ناسا
mal sba3k 3wjin,,مال سباعك عوجين
makideroukch sba3k ?,,ماكيدروكش سباعك ?
red lbal la ti7 l ard katzele9,,رد لبال لا تيح ل أرد كاتزلق
tmcha gha bchwia 3lik,,تمشا غا بشويا عليك
3a2ilti kbira bezzaf,,عاإلتي كبيرا بزّاف
3ndna nass f bezzaf dial lmdoun,,عندنا ناسّ ف بزّاف ديال لمدون
had lbnt katsog lmotor mzyan,,هاد لبنت كاتسوڭ لموتور مزيان
matkhafch fach trkb m3aha,,ماتخافش فاش تركب معاها
ljaza2ir ba9in 7abssin l7odod 3la lmghrib,,لجازاإر باقين حابسّين لحودود علا لمغريب
bach nmchi ljaza2ir khass ndouz l touness hia lewla,,باش نمشي لجازاإر خاسّ ندوز ل تونسّ هيا لولا
lwalidin dima kibghiw wladhoum ikounou 7ssn mnhoum,,لواليدين ديما كيبغيو ولادهوم إكونو حسّن منهوم
mabghitkch t3ich nfss lmo3anat li 3cht,,مابغيتكش تعيش نفسّ لموعانات لي عشت
dghia aytl3 lik hadche f rassek,,دغيا أيتلع ليك هادش ف راسّك
koun gha bdelti ra2y dialk,,كون غا بدلتي راإي ديالك
makrhtch nkhroj koula nhar,,ماكرهتش نخروج كولا نهار
ki3jbnj nkhroj bou7di,,كيعجبنج نخروج بوحدي
matzidch m3aya klma w7da,,ماتزيدش معايا كلما وحدا
fin mcha l i7tiram,,فين مشا ل إحتيرام
wldi m7ni f trbia dialou,,ولدي محني ف تربيا ديالو
makism3ch lhdra,,ماكيسمعش لهدرا
rassou 9ass7 ki trottoira,,راسّو قاسّح كي تروتّورا
ls9at lia mska f ch3ri,,لسقات ليا مسكا ف شعري
drt zit ou mabghatch t7yed,,درت زيت و مابغاتش تحيد
khassni n9t3ou wa9ila,,خاسّني نقتعو واقيلا
lkora hia achhar sport fl3alam,,لكورا هيا أشهار سپورت فلعالام
le3ab kirb7ou zbabel dial lflouss,,لعاب كيربحو زبابل ديال لفلوسّ
bda kibred l7al,,بدا كيبرد لحال
bda kidkhol lkhrif,,بدا كيدخول لخريف
bda kiskhon l7al bda kidkhol sayf,,بدا كيسخون لحال بدا كيدخول سايف
kanchrb 9el mnou dial lma,,كانشرب قل منو ديال لما
wjhou k7al b chmch,,وجهو كحال ب شمش
lfrakh safi bdaw kir7lou,,لفراخ سافي بداو كيرحلو
aymchiw l janoub,,أيمشيو ل جانوب
knt mtfa2la bezzaf flewel,,كنت متفاءلا بزّاف فلول
lmchrou3 fchl fachal tarikhi,,لمشروع فشل فاشال تاريخي
bghit nchri l3wad dial chnawa,,بغيت نشري لعواد ديال شناوا
kat3jbni makla assiawia,,كاتعجبني ماكلا أسّياويا
man9drch ndwz nhari bla 9hwa,,مانقدرش ندوز نهاري بلا قهوا
l9hwa hia li katfy9ni f sba7,,لقهوا هيا لي كاتفيقني ف سباح
ch3lat 3afia kbira flghaba,,شعلات عافيا كبيرا فلغابا
lbombia b9aw m3aha rb3a dial sway3 bach tfawha,,لبومبيا بقاو معاها ربعا ديال سوايع باش تفاوها
yallah nmchiw lmall lyouma,,يالّاه نمشيو لمالّ ليوما
anl9awh khawi f sba7,,أنلقاوه خاوي ف سباح
khassni nmchi l salon nsayb ch3ri,,خاسّني نمشي ل سالون نسايب شعري
khassni nmchi l salon nsayb dfari,,خاسّني نمشي ل سالون نسايب دفاري
chnahoua akhyab film tfrjti fih ?,,شناهوا أخياب فيلم تفرجتي فيه ?
chnahou akhyab ktab 9ritih ?,,شناهو أخياب كتاب قريتيه ?
had l5erja kan 5assna n3ebrou wa7ed chjer,,هاد لخرجا كان خاسّنا نعبرو واحد شجر
ou n7esbou ch7al men nbta kayna fwa7ed lblassa,,و نحسبو شحال من نبتا كاينا فواحد لبلاسّا
jme3na ga3 l7acharat f9ra3i,,جمعنا ڭاع لحاشارات فقراعي
fkoula 9er3a fiha 7achara kna kan9tlouhoum flalcoul,,فكولا قرعا فيها حاشارا كنا كانقتلوهوم فلالكول
kna mdayri ligat bach nhezzou l7acharat,,كنا مدايري ليڭات باش نهزّو لحاشارات
mchina fw9ita masbatch fiha chta dkchi 3lach dnya kat zwina fl5aba,,مشينا فوقيتا ماسباتش فيها شتا دكشي علاش دنيا كات زوينا فلخابا
mchit lwa7ed l7anout chrit bimo,,مشيت لواحد لحانوت شريت بيمو
3titou zouj drahem,,عتيتو زوج دراهم
ou moul 7anout red 3liya zid zouj 5rin,,و مول حانوت رد علييا زيد زوج خرين
glt lih ta malek ta men bimo zdtou fih,,ڭلت ليه تا مالك تا من بيمو زدتو فيه
